,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FLUOR,FLUOR_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PAR,PAR_FLAG_W
60,09AR20080322,       TEST,3.0,1.0,12.0,12.0,2.0,20080325.0,2226.0,-57.5072,142.8413,       2898,   300.2,   2.0881,  34.3020,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.029,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
61,09AR20080322,       TEST,3.0,1.0,11.0,11.0,2.0,20080325.0,2226.0,-57.5072,142.8413,       2898,   300.2,   2.0883,  34.3020,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.030,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
62,09AR20080322,       TEST,3.0,1.0,10.0,10.0,2.0,20080325.0,2226.0,-57.5072,142.8413,       2898,   299.9,   2.0854,  34.3010,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.027,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
63,09AR20080322,       TEST,3.0,1.0,9.0,9.0,2.0,20080325.0,2226.0,-57.5072,142.8413,       2898,   299.9,   2.0850,  34.3007,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.030,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
64,09AR20080322,       TEST,3.0,1.0,8.0,8.0,2.0,20080325.0,2226.0,-57.5072,142.8413,       2898,   299.8,   2.0846,  34.3007,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.033,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
65,09AR20080322,       TEST,3.0,1.0,7.0,7.0,2.0,20080325.0,2226.0,-57.5072,142.8413,       2898,   299.6,   2.0842,  34.3006,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.027,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
66,09AR20080322,       TEST,3.0,1.0,6.0,6.0,2.0,20080325.0,2226.0,-57.5072,142.8413,       2898,   299.6,   2.0858,  34.3008,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.028,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
67,09AR20080322,       TEST,3.0,1.0,5.0,5.0,2.0,20080325.0,2226.0,-57.5072,142.8413,       2898,   299.7,   2.0874,  34.3017,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.028,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
68,09AR20080322,       TEST,3.0,1.0,4.0,4.0,2.0,20080325.0,2226.0,-57.5072,142.8413,       2898,   299.8,   2.0895,  34.3025,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.024,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
69,09AR20080322,       TEST,3.0,1.0,3.0,3.0,2.0,20080325.0,2226.0,-57.5072,142.8413,       2898,   299.6,   2.0902,  34.3028,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.030,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
70,09AR20080322,       TEST,3.0,1.0,2.0,2.0,2.0,20080325.0,2226.0,-57.5072,142.8413,       2898,   299.6,   2.0904,  34.3029,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.029,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
71,09AR20080322,       TEST,3.0,1.0,1.0,1.0,2.0,20080325.0,2226.0,-57.5072,142.8413,       2898,   299.8,   2.0894,  34.3024,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.028,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
72,09AR20080322,       SR03,4.0,1.0,24.0,24.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,     5.7,  -1.8720,  34.0855,2.0,-999.0000,9.0,   335.24,3.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,   6.1370,2.0,   3.1977,2.0,   0.6020,2.0,  -999.0,9.0,  -999.0,9.0,   0.543,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      1.963,2.0
73,09AR20080322,       SR03,4.0,1.0,23.0,23.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,     5.7,  -1.8712,  34.0845,2.0,-999.0000,9.0,   335.24,3.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.550,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      1.957,2.0
74,09AR20080322,       SR03,4.0,1.0,22.0,22.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,     5.7,  -1.8723,  34.0869,2.0,-999.0000,9.0,   335.24,3.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.516,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      1.956,2.0
75,09AR20080322,       SR03,4.0,1.0,21.0,21.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,     5.6,  -1.8718,  34.0875,2.0,  34.0958,2.0,   335.24,3.0,  341.26,2.0,  -999.0,9.0,    1.97,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2185.3,6.0,  2304.7,2.0,   0.564,2.0,    51.0,2.0,   32.47,2.0,   27.64,2.0,      1.952,2.0
76,09AR20080322,       SR03,4.0,1.0,20.0,7.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,     5.6,  -1.8712,  34.0869,2.0,-999.0000,9.0,   335.24,3.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2186.7,2.0,  2306.4,6.0,   0.607,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      1.923,2.0
77,09AR20080322,       SR03,4.0,1.0,19.0,6.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,     5.6,  -1.8741,  34.0863,2.0,-999.0000,9.0,   335.24,3.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.621,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      1.925,2.0
78,09AR20080322,       SR03,4.0,1.0,18.0,5.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,     5.6,  -1.8750,  34.0899,2.0,-999.0000,9.0,   335.24,3.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2189.4,2.0,  2307.1,2.0,   0.531,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      1.924,2.0
79,09AR20080322,       SR03,4.0,1.0,17.0,20.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,    38.5,  -1.8696,  34.0869,2.0,  34.0942,2.0,   339.09,2.0,  340.13,2.0,    54.7,2.0,    1.97,2.0,   6.2762,2.0,   3.2160,2.0,   0.6793,2.0,  -999.0,9.0,  -999.0,9.0,   0.556,2.0,    44.6,2.0,   31.19,2.0,   27.51,2.0,      1.160,2.0
80,09AR20080322,       SR03,4.0,1.0,16.0,19.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,    79.2,  -1.8617,  34.1158,2.0,-999.0000,9.0,   339.34,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2207.2,2.0,  2315.8,6.0,   0.532,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.385,2.0
81,09AR20080322,       SR03,4.0,1.0,15.0,18.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,    79.0,  -1.8632,  34.1150,2.0,  34.1203,2.0,   339.34,2.0,  338.21,2.0,    55.8,2.0,    1.98,2.0,   6.0391,6.0,   3.1641,6.0,   0.6528,6.0,  -999.0,9.0,  -999.0,9.0,   0.549,2.0,    44.7,2.0,   31.66,2.0,   27.58,2.0,      0.378,2.0
82,09AR20080322,       SR03,4.0,1.0,14.0,17.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,   119.0,  -1.6896,  34.2238,2.0,-999.0000,9.0,   329.00,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2223.9,2.0,  2324.4,2.0,   0.337,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
83,09AR20080322,       SR03,4.0,1.0,13.0,16.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,   118.5,  -1.6962,  34.2222,2.0,  34.2467,2.0,   329.00,2.0,  316.58,2.0,    67.8,2.0,    2.06,2.0,   5.4822,2.0,   2.7924,2.0,   0.5560,2.0,  -999.0,9.0,  -999.0,9.0,   0.359,2.0,    43.8,2.0,   33.30,2.0,   28.68,2.0,      0.001,2.0
84,09AR20080322,       SR03,4.0,1.0,12.0,15.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,   182.0,  -1.6173,  34.3858,2.0,-999.0000,9.0,   297.76,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2227.4,2.0,  2325.3,2.0,   0.078,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
85,09AR20080322,       SR03,4.0,1.0,11.0,14.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,   181.6,  -1.6205,  34.3844,2.0,  34.3839,2.0,   297.76,2.0,  298.11,2.0,  -999.0,9.0,    2.13,2.0,   4.8223,2.0,   2.4819,2.0,   0.4924,2.0,  -999.0,9.0,  -999.0,9.0,   0.072,2.0,    42.9,2.0,   33.85,2.0,   30.03,2.0,      0.001,2.0
86,09AR20080322,       SR03,4.0,1.0,10.0,4.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,   181.1,  -1.6146,  34.3869,2.0,-999.0000,9.0,   297.76,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2234.3,2.0,  2331.5,2.0,   0.071,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
87,09AR20080322,       SR03,4.0,1.0,9.0,3.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,   180.6,  -1.6148,  34.3870,2.0,-999.0000,9.0,   298.11,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.077,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
88,09AR20080322,       SR03,4.0,1.0,8.0,13.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,   229.6,  -1.5728,  34.4145,2.0,-999.0000,9.0,   292.91,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2233.0,2.0,  2328.1,2.0,   0.022,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
89,09AR20080322,       SR03,4.0,1.0,7.0,12.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,   229.5,  -1.5746,  34.4140,2.0,  34.4152,2.0,   292.91,2.0,  292.81,2.0,    77.6,2.0,    2.15,2.0,   4.5354,2.0,   2.3478,2.0,   0.4566,2.0,  -999.0,9.0,  -999.0,9.0,   0.029,2.0,    42.1,2.0,   33.27,2.0,   30.28,2.0,      0.001,2.0
90,09AR20080322,       SR03,4.0,1.0,6.0,11.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,   281.4,  -1.4127,  34.4668,2.0,-999.0000,9.0,   284.41,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.004,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
91,09AR20080322,       SR03,4.0,1.0,5.0,10.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,   280.7,  -1.3903,  34.4688,2.0,  34.4675,2.0,   284.65,2.0,  284.63,2.0,    81.1,2.0,    2.17,2.0,   4.3211,2.0,   2.2261,2.0,   0.4498,2.0,  -999.0,9.0,  -999.0,9.0,  -0.004,2.0,    43.4,2.0,   33.20,2.0,   30.61,2.0,      0.001,2.0
92,09AR20080322,       SR03,4.0,1.0,4.0,9.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,   324.7,  -1.3755,  34.4702,2.0,-999.0000,9.0,   283.53,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.003,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
93,09AR20080322,       SR03,4.0,1.0,3.0,8.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,   324.2,  -1.3754,  34.4703,2.0,  34.5877,4.0,   283.53,2.0,  283.89,2.0,    81.1,2.0,    2.17,2.0,   4.3306,2.0,   2.2138,2.0,   0.4327,2.0,  -999.0,9.0,  -999.0,9.0,  -0.004,2.0,    43.7,2.0,   32.43,2.0,   30.59,2.0,      0.001,2.0
94,09AR20080322,       SR03,4.0,1.0,2.0,2.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,   325.2,  -1.3753,  34.4702,2.0,-999.0000,9.0,   283.49,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.006,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
95,09AR20080322,       SR03,4.0,1.0,1.0,1.0,2.0,20080328.0,2128.0,-65.8013,139.6822,        334,   324.4,  -1.3756,  34.4701,2.0,-999.0000,9.0,   283.53,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.006,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
96,09AR20080322,       SR03,5.0,1.0,24.0,24.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,     1.2,  -1.8690,  34.0252,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.098,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      3.642,2.0
97,09AR20080322,       SR03,5.0,1.0,23.0,23.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,     1.6,  -1.8654,  34.0251,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.102,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      3.639,2.0
98,09AR20080322,       SR03,5.0,1.0,22.0,22.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,     1.9,  -1.8670,  34.0251,2.0,-999.0000,9.0,  -999.00,5.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.101,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      3.620,2.0
99,09AR20080322,       SR03,5.0,1.0,21.0,21.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,     1.9,  -1.8631,  34.0253,2.0,  34.0234,2.0,  -999.00,5.0,  338.19,2.0,    53.1,2.0,    2.01,2.0,   6.1249,2.0,   3.1754,2.0,   0.5458,2.0,  2184.6,6.0,  2306.6,2.0,  -0.093,2.0,    49.4,2.0,   31.05,2.0,   28.01,2.0,      3.625,2.0
100,09AR20080322,       SR03,5.0,1.0,20.0,20.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,    40.6,  -1.8611,  34.0278,2.0,-999.0000,9.0,   336.81,3.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.455,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      2.565,2.0
101,09AR20080322,       SR03,5.0,1.0,19.0,19.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,    40.6,  -1.8610,  34.0275,2.0,  34.0281,2.0,   336.81,3.0,  336.84,2.0,    53.4,2.0,    2.00,2.0,   6.1004,2.0,   3.1615,2.0,   0.5664,2.0,  2184.6,2.0,  2300.9,6.0,   0.451,2.0,    44.8,2.0,   31.67,2.0,   28.43,3.0,      2.562,2.0
102,09AR20080322,       SR03,5.0,1.0,18.0,18.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,    85.1,  -1.8285,  34.0916,2.0,  34.0680,2.0,   344.30,3.0,  334.87,2.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2189.1,2.0,  2306.7,2.0,   0.370,2.0,    43.4,2.0,   30.81,2.0, -999.00,9.0,      1.846,2.0
103,09AR20080322,       SR03,5.0,1.0,17.0,17.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,    85.0,  -1.8404,  34.0712,2.0,-999.0000,9.0,   344.30,3.0, -999.00,9.0,    55.2,2.0,    1.99,2.0,   5.9157,2.0,   3.1037,2.0,   0.4989,2.0,  -999.0,9.0,  -999.0,9.0,   0.394,2.0,  -999.0,9.0, -999.00,9.0,   27.81,3.0,      1.844,2.0
104,09AR20080322,       SR03,5.0,1.0,16.0,16.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   110.2,  -1.7488,  34.2172,2.0,-999.0000,9.0,   324.49,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.223,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      1.422,2.0
105,09AR20080322,       SR03,5.0,1.0,15.0,15.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   110.1,  -1.7283,  34.2477,2.0,  34.2477,2.0,   324.49,2.0,  324.31,2.0,    67.2,2.0,    2.00,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.156,2.0,  -999.0,9.0, -999.00,9.0,   27.31,2.0,      1.422,2.0
106,09AR20080322,       SR03,5.0,1.0,14.0,14.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   141.6,  -1.7000,  34.2868,2.0,-999.0000,9.0,   318.44,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.144,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.916,2.0
107,09AR20080322,       SR03,5.0,1.0,13.0,13.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   140.8,  -1.6963,  34.2890,2.0,  34.2867,2.0,   318.76,2.0,  317.82,2.0,    69.7,2.0,    2.04,2.0,   5.3207,2.0,   2.7835,2.0,   0.4693,2.0,  2208.9,2.0,  2321.3,2.0,   0.128,2.0,    41.8,2.0,   30.81,2.0,   27.99,2.0,      0.930,2.0
108,09AR20080322,       SR03,5.0,1.0,12.0,12.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   179.1,  -1.6874,  34.3495,2.0,-999.0000,9.0,   310.39,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.098,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.328,2.0
109,09AR20080322,       SR03,5.0,1.0,11.0,11.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   179.1,  -1.6873,  34.3505,2.0,  34.3466,2.0,   310.39,2.0,  308.55,2.0,    73.3,2.0,    2.09,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.104,2.0,  -999.0,9.0, -999.00,9.0,   29.01,2.0,      0.325,2.0
110,09AR20080322,       SR03,5.0,1.0,10.0,10.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   220.2,  -1.6810,  34.3943,2.0,-999.0000,9.0,   307.33,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.076,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
111,09AR20080322,       SR03,5.0,1.0,9.0,9.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   220.2,  -1.6812,  34.3938,2.0,  34.3948,2.0,   307.33,2.0,  300.98,2.0,    76.6,2.0,    2.12,2.0,   4.8579,2.0,   2.5126,2.0,   0.4301,2.0,  2222.9,2.0,  2327.2,2.0,   0.102,2.0,    41.2,2.0,   31.48,2.0,   29.86,2.0,      0.001,2.0
112,09AR20080322,       SR03,5.0,1.0,8.0,8.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   260.7,  -1.6607,  34.4249,2.0,-999.0000,9.0,   288.07,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.050,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
113,09AR20080322,       SR03,5.0,1.0,7.0,7.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   260.7,  -1.6567,  34.4258,2.0,  34.4274,2.0,   288.07,2.0,  297.67,2.0,    78.1,2.0,    2.15,2.0,   4.6677,2.0,   2.4236,2.0,   0.4162,2.0,  2226.4,2.0,  2320.3,2.0,   0.042,2.0,    41.6,2.0,   31.96,2.0,   30.28,2.0,      0.001,2.0
114,09AR20080322,       SR03,5.0,1.0,6.0,6.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   301.4,  -1.5910,  34.4533,2.0,-999.0000,9.0,   291.38,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.011,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
115,09AR20080322,       SR03,5.0,1.0,5.0,5.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   301.4,  -1.5816,  34.4539,2.0,  34.4534,2.0,   291.38,2.0,  295.06,2.0,    79.8,2.0,    2.17,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.018,2.0,  -999.0,9.0, -999.00,9.0,   30.97,2.0,      0.001,2.0
116,09AR20080322,       SR03,5.0,1.0,4.0,4.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   328.9,  -1.5744,  34.4609,2.0,-999.0000,9.0,   297.81,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.007,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
117,09AR20080322,       SR03,5.0,1.0,3.0,3.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   329.1,  -1.5720,  34.4609,2.0,  34.4593,2.0,   297.99,2.0,  297.01,2.0,    80.4,2.0,    2.18,2.0,   4.2226,2.0,   2.2386,2.0,   0.3651,2.0,  2228.6,2.0,  2328.4,2.0,   0.003,2.0,    41.0,2.0,   32.69,2.0,   31.48,2.0,      0.001,2.0
118,09AR20080322,       SR03,5.0,1.0,2.0,2.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   379.4,  -1.5896,  34.4700,2.0,-999.0000,9.0,   312.66,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.000,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
119,09AR20080322,       SR03,5.0,1.0,1.0,1.0,2.0,20080329.0,246.0,-65.5742,139.6582,        392,   379.2,  -1.5897,  34.4701,2.0,  34.4701,2.0,   312.66,2.0,  312.48,2.0,    80.0,2.0,    2.17,2.0,   4.5423,2.0,   2.3722,2.0,   0.3976,2.0,  2230.6,6.0,  2326.6,2.0,   0.000,2.0,    41.1,2.0,   32.32,2.0,   30.69,2.0,      0.001,2.0
