,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W
1315,  33RR20070204,  I08S,42.0,1.0,18.0,18.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   1080.7,   2.6453,  34.5643,2.0,  34.5649,2.0,    175.3,2.0,    175.6,2.0,    68.06,2.0,    33.65,2.0,     0.00,2.0,     2.33,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2244.9,6.0,   2327.3,2.0,     41.0,2.0,    35.33,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -130.7,2.0,      2.5,     0.60,2.0,   0.1219,2.0,   0.0841,2.0,   0.0468,2.0,   0.0348,2.0,   0.0139,3.0,   0.0151,3.0
1316,  33RR20070204,  I08S,42.0,1.0,17.0,17.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   1181.2,   2.5940,  34.6090,2.0,  34.6083,2.0,    175.6,2.0,    175.6,2.0,    70.14,2.0,    33.06,2.0,     0.00,2.0,     2.29,2.0,    0.359,2.0,    0.172,2.0, -999.000,5.0,   2245.9,2.0,   2331.5,2.0,     41.0,2.0,    34.61,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -133.1,2.0,      2.6,     0.58,2.0,   0.1230,2.0,   0.0850,2.0,   0.0471,2.0,   0.0343,2.0,   0.0141,2.0,   0.0153,3.0
1317,  33RR20070204,  I08S,42.0,1.0,16.0,16.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   1282.0,   2.5530,  34.6468,2.0,  34.6468,2.0,    178.0,2.0,    178.3,2.0,    71.38,2.0,    32.43,2.0,     0.00,2.0,     2.25,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2244.5,2.0,   2333.9,2.0,     40.7,2.0,    34.33,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -141.3,2.0,      2.8,     0.55,2.0,   0.1246,2.0,   0.0857,2.0,   0.0469,2.0,   0.0345,2.0,   0.0140,3.0,   0.0154,3.0
1318,  33RR20070204,  I08S,42.0,1.0,15.0,15.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   1383.3,   2.4926,  34.6765,2.0,  34.6775,2.0,    180.8,2.0,    181.4,2.0,    72.42,2.0,    31.79,2.0,     0.00,2.0,     2.19,2.0,    0.201,2.0,    0.096,2.0, -999.000,5.0,   2242.9,2.0,   2335.5,2.0,     40.4,2.0,    33.38,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -140.5,2.0,      2.8,     0.65,2.0,   0.1236,2.0,   0.0850,2.0,   0.0460,2.0,   0.0332,2.0,   0.0144,2.0,   0.0158,3.0
1319,  33RR20070204,  I08S,42.0,1.0,14.0,14.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   1484.3,   2.3929,  34.6935,2.0,  34.6937,2.0,    183.1,2.0,    183.4,2.0,    74.70,2.0,    31.50,2.0,     0.00,2.0,     2.18,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2242.8,2.0,   2337.5,2.0,     40.6,2.0,    32.56,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -132.9,2.0,      3.4,     0.55,2.0,   0.1293,2.0,   0.0901,2.0,   0.0498,2.0,   0.0365,2.0,   0.0142,2.0,   0.0152,3.0
1320,  33RR20070204,  I08S,42.0,1.0,13.0,13.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   1585.5,   2.3351,  34.7141,2.0,  34.7141,2.0,    186.1,2.0,    186.6,2.0,    75.53,2.0,    31.06,2.0,     0.00,2.0,     2.15,2.0,    0.187,2.0,    0.089,2.0, -999.000,5.0,   2241.9,2.0,   2338.7,2.0,     40.4,2.0,    32.77,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -137.1,2.0,      2.9,     0.56,2.0,   0.1254,2.0,   0.0864,2.0,   0.0460,2.0,   0.0331,2.0,   0.0144,2.0,   0.0160,3.0
1321,  33RR20070204,  I08S,42.0,1.0,12.0,12.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   1685.9,   2.2991,  34.7357,2.0,  34.7361,2.0,    189.8,2.0,    191.4,2.0,    75.74,2.0,    30.33,2.0,     0.00,2.0,     2.09,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2239.5,2.0,   2340.2,2.0,     40.1,2.0,    31.64,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -143.9,2.0,      2.7,     0.58,2.0,   0.1240,2.0,   0.0857,2.0,   0.0460,2.0,   0.0331,2.0,   0.0144,2.0,   0.0158,3.0
1322,  33RR20070204,  I08S,42.0,1.0,11.0,11.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   1787.0,   2.2436,  34.7466,2.0,  34.7470,2.0,    193.3,2.0,    193.5,2.0,    74.90,2.0,    30.03,2.0,     0.00,2.0,     2.07,2.0,    0.105,2.0,    0.049,2.0, -999.000,5.0,   2238.8,2.0,   2341.1,2.0,     40.7,2.0,    31.85,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -142.2,2.0,      2.4,     0.55,2.0,   0.1261,2.0,   0.0873,2.0,   0.0471,2.0,   0.0340,2.0,   0.0141,2.0,   0.0156,3.0
1323,  33RR20070204,  I08S,42.0,1.0,10.0,10.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   1989.7,   2.0658,  34.7527,2.0,  34.7533,2.0,    195.8,2.0,    196.3,2.0,    81.78,2.0,    29.98,2.0,     0.00,2.0,     2.07,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2240.8,6.0,   2345.6,2.0,     40.7,2.0,    31.46,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -147.7,2.0,      2.6,     0.58,2.0,   0.1247,2.0,   0.0860,2.0,   0.0460,2.0,   0.0331,2.0,   0.0142,2.0,   0.0158,3.0
1324,  33RR20070204,  I08S,42.0,1.0,9.0,9.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   2191.8,   1.8621,  34.7541,2.0,  34.7540,2.0,    198.8,2.0,    199.5,2.0,    87.84,2.0,    30.08,2.0,     0.00,2.0,     2.07,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2242.8,2.0,   2349.1,2.0,     40.4,2.0,    32.05,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -153.4,2.0,      2.6,     0.57,2.0,   0.1244,2.0,   0.0858,2.0,   0.0457,2.0,   0.0329,2.0,   0.0143,2.0,   0.0159,3.0
1325,  33RR20070204,  I08S,42.0,1.0,8.0,8.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   2445.0,   1.6195,  34.7472,2.0,  34.7476,2.0,    201.5,2.0,    201.5,2.0,    95.59,2.0,    30.46,2.0,     0.00,2.0,     2.10,2.0,    0.106,2.0,    0.051,2.0, -999.000,5.0,   2246.5,2.0,   2352.4,2.0,     40.6,2.0,    32.41,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -152.3,2.0,      2.6,     0.58,2.0,   0.1291,2.0,   0.0892,2.0,   0.0476,2.0,   0.0341,2.0,   0.0144,2.0,   0.0159,3.0
1326,  33RR20070204,  I08S,42.0,1.0,7.0,7.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   2698.8,   1.3565,  34.7350,2.0,  34.7348,2.0,    203.9,2.0,    203.8,2.0,   103.35,2.0,    30.99,2.0,     0.00,2.0,     2.14,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2250.1,2.0,   2355.2,2.0,     40.6,2.0,    32.29,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -153.8,2.0,      2.6,     0.56,2.0,   0.1247,2.0,   0.0858,2.0,   0.0458,2.0,   0.0329,2.0,   0.0144,2.0,   0.0160,3.0
1327,  33RR20070204,  I08S,42.0,1.0,6.0,6.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   2951.9,   1.1110,  34.7226,2.0,  34.7224,2.0,    206.6,2.0,    206.5,2.0,   110.91,2.0,    31.48,2.0,     0.00,2.0,     2.17,2.0,    0.162,2.0,    0.077,2.0, -999.000,5.0,   2253.0,2.0,   2357.5,2.0,     41.0,2.0,    32.99,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -153.6,2.0,      2.6,     0.54,2.0,   0.1293,2.0,   0.0889,2.0,   0.0479,2.0,   0.0347,2.0,   0.0142,3.0,   0.0157,3.0
1328,  33RR20070204,  I08S,42.0,1.0,5.0,5.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   3206.9,   0.8713,  34.7100,2.0,  34.7099,2.0,    210.0,2.0,    209.8,2.0,   117.22,2.0,    31.67,2.0,     0.00,2.0,     2.20,2.0,    0.261,2.0,    0.126,2.0, -999.000,5.0,   2251.2,3.0,   2356.1,2.0,     40.7,2.0,    33.25,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -152.7,2.0,      2.6,     0.51,2.0,   0.1269,2.0,   0.0876,2.0,   0.0476,2.0,   0.0346,2.0,   0.0141,2.0,   0.0155,3.0
1329,  33RR20070204,  I08S,42.0,1.0,4.0,4.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   3460.8,   0.6246,  34.6977,2.0,  34.6977,2.0,    214.5,2.0,    214.4,2.0,   122.91,2.0,    32.11,2.0,     0.00,2.0,     2.22,2.0,    0.412,2.0,    0.201,2.0, -999.000,5.0,   2260.7,3.0,   2355.2,2.0,     40.4,2.0,    33.79,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,5.0,-999000.0,  -999.00,5.0,   0.1308,2.0,   0.0901,2.0,   0.0489,2.0,   0.0357,2.0,   0.0142,3.0,   0.0155,3.0
1330,  33RR20070204,  I08S,42.0,1.0,3.0,3.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   3716.7,   0.4389,  34.6885,2.0,  34.6879,2.0,    218.9,2.0,    218.8,2.0,   126.49,2.0,    32.29,2.0,     0.00,2.0,     2.24,2.0,    0.566,2.0,    0.283,2.0, -999.000,5.0,   2255.7,2.0,   2354.5,2.0,     40.9,2.0,    34.12,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -150.3,2.0,      3.6,     0.49,2.0,   0.1411,2.0,   0.0979,2.0,   0.0520,2.0,   0.0368,2.0,   0.0147,2.0,   0.0160,3.0
1331,  33RR20070204,  I08S,42.0,1.0,2.0,2.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   3920.1,   0.3783,  34.6850,2.0,  34.6883,0.0,    220.8,2.0,    220.7,2.0,   127.96,2.0,    32.34,2.0,     0.00,2.0,     2.24,2.0,    0.638,2.0,    0.321,2.0, -999.000,5.0,   2256.1,2.0,   2355.6,2.0,     41.4,2.0,    34.25,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -151.8,2.0,      3.1,     0.55,2.0,   0.1258,2.0,   0.0863,2.0,   0.0467,2.0,   0.0342,2.0,   0.0141,3.0,   0.0156,3.0
1332,  33RR20070204,  I08S,42.0,1.0,1.0,1.0,2.0,20070228.0,608.0,-50.5703,90.0307, 4030,   4090.0,   0.3490,  34.6830,2.0,  34.6828,2.0,    221.5,2.0,    221.4,2.0,   128.80,2.0,    32.38,2.0,     0.00,2.0,     2.24,2.0,    0.679,2.0,    0.340,2.0, -999.000,5.0,   2256.9,6.0,   2354.6,2.0,     40.9,2.0,    33.96,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -145.0,2.0,      2.6,     0.53,2.0,   0.1249,2.0,   0.0858,2.0,   0.0462,2.0,   0.0335,2.0,   0.0143,2.0,   0.0157,3.0
1333,  33RR20070204,  I08S,43.0,1.0,36.0,38.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,      4.7,   6.7490,  33.7604,2.0,  33.7603,2.0,    300.2,2.0,    300.8,2.0,     1.55,2.0,    17.68,2.0,     0.22,2.0,     1.39,2.0,    4.494,2.0,    2.538,2.0, -999.000,5.0,   2101.9,2.0,   2271.2,2.0,   -999.0,9.0,  -999.00,9.0,    0.132,2.0,    0.006,   1.8211,2.0,   0.0007,    -1.32,2.0,     0.20,    7.896,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1334,  33RR20070204,  I08S,43.0,1.0,35.0,35.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,     30.9,   6.7508,  33.7602,2.0,  33.7595,2.0,    301.0,2.0,    300.1,2.0,     1.55,2.0,    17.73,2.0,     0.22,2.0,     1.39,2.0,    4.483,2.0,    2.533,2.0, -999.000,5.0,   2102.2,2.0,   2272.7,2.0,   -999.0,9.0,  -999.00,9.0,    0.001,2.0,    0.003,   1.8457,2.0,   0.0007,    -1.42,2.0,     0.19,    8.021,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1335,  33RR20070204,  I08S,43.0,1.0,34.0,9433.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,     56.0,   6.3758,  33.7580,2.0,  33.7575,2.0,    299.9,2.0,    299.5,2.0,     1.95,2.0,    17.91,2.0,     0.23,2.0,     1.41,2.0,    4.551,2.0,    2.573,2.0, -999.000,5.0,   2105.2,2.0,   2271.7,2.0,   -999.0,9.0,  -999.00,9.0,    0.143,2.0,    0.006,   1.7898,2.0,   0.0005,    -1.93,2.0,     0.20,    7.780,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1336,  33RR20070204,  I08S,43.0,1.0,33.0,33.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,     80.6,   5.7916,  33.7688,2.0,  33.7667,2.0,    311.9,2.0,    303.3,2.0,     3.19,2.0,    18.86,2.0,     0.27,2.0,     1.48,2.0,    4.710,2.0,    2.657,2.0, -999.000,5.0,   2112.1,2.0,   2273.7,2.0,   -999.0,9.0,  -999.00,9.0,    0.114,2.0,    0.005,   1.8036,2.0,   0.0005,    -1.64,2.0,     0.20,    7.840,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1337,  33RR20070204,  I08S,43.0,1.0,32.0,37.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,    106.4,   5.5314,  33.7887,2.0,  33.8025,2.0,    299.9,2.0,    299.5,2.0,     3.79,2.0,    19.99,2.0,     0.34,2.0,     1.54,2.0,    4.804,2.0,    2.692,2.0, -999.000,5.0,   2118.7,2.0,   2273.0,2.0,   -999.0,9.0,  -999.00,9.0,    0.138,2.0,    0.006,   1.8067,2.0,   0.0006,    -1.32,2.0,     0.20,    7.877,2.0,    0.010,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1338,  33RR20070204,  I08S,43.0,1.0,31.0,31.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,    155.9,   5.2400,  34.0214,2.0,  34.0174,2.0,    276.7,2.0,    277.0,2.0,     7.48,2.0,    23.42,2.0,     0.01,2.0,     1.64,2.0,    4.639,2.0,    2.571,2.0, -999.000,5.0,   2139.2,2.0,   2272.0,2.0,   -999.0,9.0,  -999.00,9.0,    0.175,2.0,    0.006,   1.8597,2.0,   0.0007,    -1.23,2.0,     0.19,    8.067,2.0,    0.010,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1339,  33RR20070204,  I08S,43.0,1.0,30.0,30.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,    206.5,   5.3124,  34.1288,2.0,  34.1279,2.0,    276.1,2.0,    265.0,2.0,    11.16,2.0,    24.37,2.0,     0.01,2.0,     1.69,2.0,    4.315,2.0,    2.368,2.0, -999.000,5.0,   2147.5,2.0,   2276.2,2.0,   -999.0,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8113,2.0,   0.0007,    -0.71,2.0,     0.20,    7.901,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1340,  33RR20070204,  I08S,43.0,1.0,29.0,29.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,    256.6,   5.1527,  34.1617,2.0,  34.1569,2.0,    269.4,2.0,    257.5,2.0,    13.61,2.0,    25.42,2.0,     0.01,2.0,     1.76,2.0,    4.182,2.0,    2.287,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.131,2.0,    0.006,   1.8243,2.0,   0.0005,    -0.64,2.0,     0.20,    8.015,2.0,    0.007,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1341,  33RR20070204,  I08S,43.0,1.0,28.0,28.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,    306.5,   4.3607,  34.1060,2.0,  34.1049,2.0,    261.2,2.0,    264.1,2.0,    16.06,2.0,    26.68,2.0,     0.00,2.0,     1.86,2.0,    4.396,2.0,    2.415,2.0, -999.000,5.0,   2159.6,2.0,   2277.5,2.0,   -999.0,9.0,  -999.00,9.0,    0.100,2.0,    0.007,   1.8232,2.0,   0.0007,    -0.29,2.0,     0.19,    8.061,2.0,    0.007,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1342,  33RR20070204,  I08S,43.0,1.0,27.0,27.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,    356.3,   4.6492,  34.2174,2.0,  34.2300,2.0,    233.4,2.0,    239.8,2.0,    19.14,2.0,    27.45,2.0,     0.00,2.0,     1.91,2.0,    3.681,2.0,    1.970,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.112,2.0,    0.006,   1.8075,2.0,   0.0006,     0.15,2.0,     0.19,    7.908,2.0,    0.007,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1343,  33RR20070204,  I08S,43.0,1.0,26.0,26.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,    406.1,   3.3753,  34.0973,2.0,  34.0929,2.0,    256.6,2.0,    268.6,2.0,    21.80,2.0,    28.41,2.0,     0.00,2.0,     1.96,2.0,    4.476,2.0,    2.434,2.0, -999.000,5.0,   2169.5,2.0,   2280.5,2.0,   -999.0,9.0,  -999.00,9.0,    0.099,2.0,    0.005,   1.8171,2.0,   0.0004,     0.56,2.0,     0.19,    8.036,2.0,    0.010,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1344,  33RR20070204,  I08S,43.0,1.0,25.0,25.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,    456.4,   3.5386,  34.1722,2.0,  34.1725,2.0,    249.2,2.0,    248.7,2.0,    25.08,2.0,    29.23,2.0,     0.00,2.0,     2.02,2.0,    3.843,2.0,    2.041,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.083,2.0,    0.005,   1.8112,2.0,   0.0006,     0.73,2.0,     0.21,    7.968,2.0,    0.007,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1345,  33RR20070204,  I08S,43.0,1.0,24.0,24.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,    507.5,   2.8128,  34.1211,2.0,  34.1219,2.0,    247.6,2.0,    262.1,2.0,    27.75,2.0,    29.80,2.0,     0.00,2.0,     2.07,2.0,    4.178,2.0,    2.244,2.0, -999.000,5.0,   2180.6,2.0,   2283.7,2.0,   -999.0,9.0,  -999.00,9.0,    0.066,2.0,    0.005,   1.8074,2.0,   0.0006,     0.10,2.0,     0.19,    8.051,2.0,    0.008,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1346,  33RR20070204,  I08S,43.0,1.0,23.0,23.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,    608.1,   3.0591,  34.2420,2.0,  34.2416,2.0,    232.7,2.0,    229.7,2.0,    36.38,2.0,    31.34,2.0,     0.00,2.0,     2.18,2.0,    3.005,2.0,    1.557,2.0, -999.000,5.0,   2197.6,2.0,   2292.5,2.0,   -999.0,9.0,  -999.00,9.0,    0.036,2.0,    0.005,   1.8359,2.0,   0.0007,     2.07,2.0,     0.19,    8.067,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1347,  33RR20070204,  I08S,43.0,1.0,22.0,22.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,    706.8,   2.8916,  34.3022,2.0,  34.2995,2.0,    210.6,2.0,    213.0,2.0,    44.19,2.0,    32.55,2.0,     0.00,2.0,     2.26,2.0,    2.403,2.0,    1.241,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.047,2.0,    0.005,   1.8345,2.0,   0.0006,     3.41,2.0,     0.20,    8.106,2.0,    0.007,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1348,  33RR20070204,  I08S,43.0,1.0,21.0,21.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,    807.7,   2.7751,  34.3733,2.0,  34.3724,2.0,    197.4,2.0,    197.5,2.0,    52.43,2.0,    33.32,2.0,     0.00,2.0,     2.33,2.0,    1.751,2.0,    0.910,2.0, -999.000,5.0,   2224.9,2.0,   2309.1,2.0,   -999.0,9.0,  -999.00,9.0,    0.041,2.0,    0.004,   1.8444,2.0,   0.0006,     3.83,2.0,     0.20,    8.095,2.0,    0.007,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1349,  33RR20070204,  I08S,43.0,1.0,20.0,20.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,    909.2,   2.6369,  34.4307,2.0,  34.4413,0.0,    188.2,2.0,    188.4,2.0,    59.24,2.0,    33.71,2.0,     0.00,2.0,     2.35,2.0,    1.332,2.0,    0.698,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.044,2.0,    0.004,   1.8404,2.0,   0.0004,     5.14,2.0,     0.20,    8.056,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1350,  33RR20070204,  I08S,43.0,1.0,19.0,19.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,   1009.7,   2.5984,  34.4895,2.0,  34.4889,2.0,    182.2,2.0,    181.0,2.0,    64.40,2.0,    33.76,2.0,     0.00,2.0,     2.36,2.0,    0.973,2.0,    0.508,2.0, -999.000,5.0,   2239.4,2.0,   2321.0,2.0,   -999.0,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1351,  33RR20070204,  I08S,43.0,1.0,18.0,18.0,2.0,20070228.0,1338.0,-50.1248,90.4248, 4025,   1110.8,   2.5280,  34.5406,2.0,  34.5404,2.0,    178.2,2.0,    177.6,2.0,    68.53,2.0,    33.55,2.0,     0.00,2.0,     2.34,2.0,    0.731,2.0,    0.379,2.0, -999.000,5.0,   2243.4,2.0,   2326.5,2.0,   -999.0,9.0,  -999.00,9.0,    0.001,2.0,    0.003,   1.8365,2.0,   0.0008,     7.76,2.0,     0.20,    8.055,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
