,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
233,  33LG20060321,  SR01,13.0,1.0,234.0,11.0,2.0,20060326.0,839.0,-59.26,-63.533, 3892,    403.9,   2.1200,  34.5390,2.0,  34.5460,2.0,    183.2,2.0,    64.32,2.0,    29.62,2.0,     0.03,2.0,     2.38,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.0973
234,  33LG20060321,  SR01,13.0,1.0,235.0,12.0,2.0,20060326.0,842.0,-59.26,-63.533, 3892,    302.2,   1.8700,  34.4400,2.0,  34.4450,2.0,    197.0,2.0,    58.23,2.0,    29.78,2.0,     0.04,2.0,     2.44,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.8540
235,  33LG20060321,  SR01,13.0,1.0,236.0,13.0,2.0,20060326.0,845.0,-59.26,-63.533, 3892,    201.9,   0.9500,  34.2450,2.0,  34.2500,2.0,    248.6,2.0,    44.86,2.0,    27.49,2.0,     0.03,2.0,     2.31,2.0,   2218.4,2.0,    462.8,2.0,     0.95,   -113.5,2.0,      2.2,     0.37,2.0,   0.9411
236,  33LG20060321,  SR01,13.0,1.0,237.0,14.0,2.0,20060326.0,847.0,-59.26,-63.533, 3892,    151.3,   0.0600,  34.1000,2.0,  34.1080,2.0,    294.3,2.0,    34.65,2.0,    27.01,2.0,     0.54,2.0,     2.16,2.0,   2197.1,2.0,    465.8,2.0,     0.06,    -96.7,2.0,      2.2,     0.87,2.0,   0.0545
237,  33LG20060321,  SR01,13.0,1.0,238.0,15.0,2.0,20060326.0,848.0,-59.26,-63.533, 3892,    101.8,  -0.8400,  33.9570,2.0,  33.9420,2.0,    343.2,2.0,    29.35,2.0,    23.52,2.0,     0.22,2.0,     2.06,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.8428
238,  33LG20060321,  SR01,13.0,1.0,239.0,16.0,2.0,20060326.0,850.0,-59.26,-63.533, 3892,     75.2,  -0.4300,  33.8650,2.0,  33.8770,2.0,    355.0,2.0,    24.52,2.0,    21.70,2.0,     0.19,2.0,     1.84,2.0,   2159.0,2.0,    368.4,2.0,    -0.43,    -85.9,2.0,      2.2,     1.28,2.0,  -0.4323
239,  33LG20060321,  SR01,13.0,1.0,240.0,17.0,2.0,20060326.0,851.0,-59.26,-63.533, 3892,     49.0,   3.1000,  33.7240,2.0,  33.7350,2.0,    330.4,2.0,    12.58,2.0,    18.45,2.0,     0.42,2.0,     1.53,2.0,   2132.4,2.0,    354.2,2.0,      3.1,    -72.2,2.0,      2.2,     1.80,2.0,   3.0971
240,  33LG20060321,  SR01,13.0,1.0,241.0,18.0,2.0,20060326.0,852.0,-59.26,-63.533, 3892,     24.0,   3.1800,  33.7200,2.0,  33.7280,2.0,    329.9,2.0,    12.32,2.0,    17.55,2.0,     0.27,2.0,     1.46,2.0,   2128.0,2.0,    341.4,2.0,     3.18,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.1786
241,  33LG20060321,  SR01,13.0,1.0,242.0,19.0,2.0,20060326.0,853.0,-59.26,-63.533, 3892,     12.0,   3.1800,  33.7190,2.0,  33.7160,2.0,    330.2,2.0,     7.07,2.0,    17.89,2.0,     0.24,2.0,     1.58,2.0,   2126.5,2.0,    342.9,2.0,     3.18,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.1793
242,  33LG20060321,  SR01,13.0,1.0,243.0,20.0,2.0,20060326.0,854.0,-59.26,-63.533, 3892,      5.1,   3.1800,  33.7190,2.0,  33.7240,2.0,    330.9,2.0,    11.00,2.0,    18.19,2.0,     0.26,2.0,     1.52,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.1797
243,  33LG20060321,  SR01,13.0,1.0,244.0,21.0,2.0,20060326.0,854.0,-59.26,-63.533, 3892,      4.6,   3.1800,  33.7190,2.0,  33.7220,2.0,    330.5,2.0,    10.64,2.0,    18.26,2.0,     0.28,2.0,     1.45,2.0,   2127.8,2.0,    341.7,2.0,     3.18,    -77.7,2.0,      2.2,     1.75,2.0,   3.1797
244,  33LG20060321,  SR01,14.0,1.0,245.0,1.0,2.0,20060326.0,1140.0,-59.618,-63.412, 3865,   1012.9,   1.8000,  34.7280,2.0,  34.7300,2.0,    189.9,2.0,    82.54,2.0,    28.82,2.0,     0.02,2.0,     2.03,2.0,   2255.3,2.0,    531.4,2.0,      1.8,   -166.4,2.0,      2.2,     0.38,2.0,   1.7403
245,  33LG20060321,  SR01,14.0,1.0,246.0,2.0,2.0,20060326.0,1146.0,-59.618,-63.412, 3865,    809.8,   1.9800,  34.7060,2.0,  34.7090,2.0,    184.4,2.0,    81.38,2.0,    28.25,2.0,     0.02,2.0,     2.45,2.0,   2256.2,2.0,    546.1,2.0,     1.98,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.9325
246,  33LG20060321,  SR01,14.0,1.0,247.0,3.0,2.0,20060326.0,1148.0,-59.618,-63.412, 3865,    706.9,   2.0400,  34.6870,2.0,  34.6890,2.0,    180.8,2.0,    73.91,2.0,    29.86,2.0,     0.11,2.0,     2.12,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.9988
