,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
374,  33LG20090916,  SR01,101.0,1.0,379.0,6.0,2.0,20090928.0,26.0,-64.932,-64.399, 1320,    403.9,   1.2810,  34.6150,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.2610
375,  33LG20090916,  SR01,101.0,1.0,380.0,7.0,2.0,20090928.0,29.0,-64.932,-64.399, 1320,    303.1,   0.9670,  34.5450,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2246.8,2.0,    534.7,2.0,    0.967,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.9531
376,  33LG20090916,  SR01,101.0,1.0,381.0,8.0,2.0,20090928.0,32.0,-64.932,-64.399, 1320,    202.2,   0.4770,  34.4440,2.0,  34.4470,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    509.1,2.0,    0.477,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.4688
377,  33LG20090916,  SR01,101.0,1.0,382.0,9.0,2.0,20090928.0,33.0,-64.932,-64.399, 1320,    151.8,   0.2230,  34.3830,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2223.3,2.0,    497.8,2.0,    0.223,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2172
378,  33LG20090916,  SR01,101.0,1.0,383.0,10.0,2.0,20090928.0,35.0,-64.932,-64.399, 1320,    130.3,  -0.1730,  34.3210,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2227.5,2.0,    479.3,2.0,   -0.173,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.1775
379,  33LG20090916,  SR01,101.0,1.0,384.0,11.0,2.0,20090928.0,37.0,-64.932,-64.399, 1320,    100.6,  -0.2960,  34.2690,2.0,  34.2790,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2225.5,2.0,    478.1,2.0,   -0.296,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.2993
380,  33LG20090916,  SR01,101.0,1.0,385.0,12.0,2.0,20090928.0,39.0,-64.932,-64.399, 1320,     80.9,  -0.6650,  34.1990,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    459.4,2.0,   -0.665,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.6674
381,  33LG20090916,  SR01,101.0,1.0,386.0,13.0,2.0,20090928.0,42.0,-64.932,-64.399, 1320,     60.4,  -0.8180,  34.1260,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2215.0,2.0,    460.2,2.0,   -0.818,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.8197
382,  33LG20090916,  SR01,101.0,1.0,387.0,14.0,2.0,20090928.0,44.0,-64.932,-64.399, 1320,     40.1,  -1.6870,  34.0310,2.0,  34.0350,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.6878
383,  33LG20090916,  SR01,101.0,1.0,388.0,15.0,2.0,20090928.0,45.0,-64.932,-64.399, 1320,     19.8,  -1.7060,  34.0280,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2198.5,2.0,    408.8,2.0,   -1.706,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7064
384,  33LG20090916,  SR01,101.0,1.0,389.0,16.0,2.0,20090928.0,46.0,-64.932,-64.399, 1320,     10.0,  -1.7060,  34.0250,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7062
385,  33LG20090916,  SR01,101.0,1.0,390.0,17.0,2.0,20090928.0,47.0,-64.932,-64.399, 1320,      4.9,  -1.7040,  34.0250,2.0,  34.0350,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2197.0,2.0,    409.5,2.0,   -1.704,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7041
386,  33LG20090916,  SR01,102.0,1.0,393.0,1.0,2.0,20091002.0,1434.0,-64.574,-65.338,  607,    597.4,   1.5350,  34.6870,2.0,  34.6890,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2260.0,2.0,    567.7,2.0,    1.535,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.5032
387,  33LG20090916,  SR01,102.0,1.0,394.0,2.0,2.0,20091002.0,1435.0,-64.574,-65.338,  607,    583.7,   1.5340,  34.6870,2.0,  34.6900,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    565.6,2.0,    1.534,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.5030
388,  33LG20090916,  SR01,102.0,1.0,395.0,3.0,2.0,20091002.0,1440.0,-64.574,-65.338,  607,    503.6,   1.5210,  34.6690,2.0,  34.6710,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    563.7,2.0,    1.521,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.4946
389,  33LG20090916,  SR01,102.0,1.0,396.0,4.0,2.0,20091002.0,1444.0,-64.574,-65.338,  607,    406.0,   1.4180,  34.6400,2.0,  34.6410,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2255.4,2.0,    559.3,2.0,    1.418,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3975
390,  33LG20090916,  SR01,102.0,1.0,397.0,5.0,2.0,20091002.0,1449.0,-64.574,-65.338,  607,    305.5,   1.2000,  34.5760,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.1854
391,  33LG20090916,  SR01,102.0,1.0,398.0,6.0,2.0,20091002.0,1452.0,-64.574,-65.338,  607,    262.0,   0.9170,  34.5180,2.0,  34.5200,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2243.2,2.0,    529.0,2.0,    0.917,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.9052
392,  33LG20090916,  SR01,102.0,1.0,399.0,7.0,2.0,20091002.0,1457.0,-64.574,-65.338,  607,    203.7,   0.3580,  34.4250,2.0,  34.4190,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    494.4,2.0,    0.358,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3499
393,  33LG20090916,  SR01,102.0,1.0,400.0,8.0,2.0,20091002.0,1500.0,-64.574,-65.338,  607,    151.6,  -0.3680,  34.3060,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.3730
394,  33LG20090916,  SR01,102.0,1.0,401.0,9.0,2.0,20091002.0,1501.0,-64.574,-65.338,  607,    141.3,  -1.0550,  34.2220,2.0,  34.2360,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2210.5,2.0,    426.7,2.0,   -1.055,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.0588
395,  33LG20090916,  SR01,102.0,1.0,402.0,10.0,2.0,20091002.0,1504.0,-64.574,-65.338,  607,     92.2,  -1.7820,  34.1210,2.0,  34.1240,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2197.7,2.0,    394.9,2.0,   -1.782,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7838
396,  33LG20090916,  SR01,102.0,1.0,403.0,11.0,2.0,20091002.0,1506.0,-64.574,-65.338,  607,     77.6,  -1.8030,  34.1150,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2196.2,2.0,    392.5,2.0,   -1.803,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.8045
397,  33LG20090916,  SR01,102.0,1.0,404.0,12.0,2.0,20091002.0,1508.0,-64.574,-65.338,  607,     40.3,  -1.8330,  34.0570,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    390.8,2.0,   -1.833,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.8337
398,  33LG20090916,  SR01,102.0,1.0,405.0,13.0,2.0,20091002.0,1510.0,-64.574,-65.338,  607,     21.2,  -1.8340,  34.0570,2.0,  34.0590,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2240.5,2.0,    391.1,2.0,   -1.834,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.8344
399,  33LG20090916,  SR01,102.0,1.0,406.0,14.0,2.0,20091002.0,1511.0,-64.574,-65.338,  607,     10.6,  -1.8330,  34.0520,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.8332
400,  33LG20090916,  SR01,102.0,1.0,407.0,15.0,2.0,20091002.0,1512.0,-64.574,-65.338,  607,      5.1,  -1.8290,  34.0500,2.0,  34.0550,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2181.3,2.0,    390.3,2.0,   -1.829,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.8291
401,  33LG20090916,  SR01,103.0,1.0,408.0,16.0,2.0,20091002.0,1525.0,-64.574,-65.338,  449,    117.7,  -1.7260,  34.1330,2.0,  34.1370,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2198.7,2.0,    396.3,2.0,   -1.726,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7284
