,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,POC,POC_FLAG_W,PON,PON_FLAG_W,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,THETA
1227,  096U20160426,  P15S,40.0,1.0,31.0,2031.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,    149.7,  10.6400,  34.8120,2.0,  34.8048,2.0,    239.0,2.0,    240.1,2.0,     2.91,2.0,    11.90,2.0,     0.02,4.0,     0.88,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   2124.3,2.0,   2296.4,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,     0.03,2.0,     0.03,3.0,  10.6220
1228,  096U20160426,  P15S,40.0,1.0,30.0,2030.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,    200.0,   9.8590,  34.7060,2.0,  34.7020,2.0,    239.6,2.0,    240.7,2.0,     3.58,2.0,    13.90,2.0,     0.01,4.0,     1.00,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   9.8361
1229,  096U20160426,  P15S,40.0,1.0,29.0,2029.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,    250.1,   9.4370,  34.6490,2.0,  34.6500,2.0,    243.3,2.0,    244.4,2.0,     3.80,2.0,    14.81,2.0,     0.01,4.0,     1.05,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   9.4091
1230,  096U20160426,  P15S,40.0,1.0,28.0,2028.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,    300.7,   8.9890,  34.5890,2.0,  34.5828,2.0,    247.2,2.0,    248.9,2.0,     4.20,2.0,    16.03,2.0,     0.01,4.0,     1.14,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   8.9563
1231,  096U20160426,  P15S,40.0,1.0,27.0,2027.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,    350.2,   8.6460,  34.5430,2.0,  34.5367,2.0,    247.3,2.0,    249.0,2.0,     4.65,2.0,    17.11,2.0,     0.01,4.0,     1.20,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   2133.4,2.0,   2287.0,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   8.6088
1232,  096U20160426,  P15S,40.0,1.0,26.0,2026.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,    398.2,   8.3140,  34.5080,2.0,  34.4990,2.0,    245.0,2.0,    247.2,2.0,     5.31,2.0,    18.31,2.0,     0.01,4.0,     1.28,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   8.2725
1233,  096U20160426,  P15S,40.0,1.0,25.0,2025.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,    500.1,   7.6970,  34.4330,2.0,  34.4234,2.0,    254.3,2.0,    257.3,2.0,     5.86,2.0,    19.21,2.0,     0.01,4.0,     1.34,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   7.6470
1234,  096U20160426,  P15S,40.0,1.0,24.0,2024.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,    598.7,   7.3080,  34.3920,2.0,  34.3876,2.0,    262.0,2.0,    264.6,2.0,     6.30,2.0,    19.52,2.0,     0.01,4.0,     1.36,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   2135.5,6.0,   2283.1,6.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   7.2495
1235,  096U20160426,  P15S,40.0,1.0,23.0,2023.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,    700.5,   7.2070,  34.3940,2.0,  34.3870,2.0,    253.7,2.0,    259.9,2.0,     7.13,2.0,    20.25,2.0,     0.01,4.0,     1.40,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   7.1386
1236,  096U20160426,  P15S,40.0,1.0,22.0,2022.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,    799.7,   6.8100,  34.3580,2.0,  34.3551,2.0,    244.0,2.0,    246.7,2.0,     9.64,2.0,    22.38,2.0,     0.00,4.0,     1.53,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   6.7338
1237,  096U20160426,  P15S,40.0,1.0,21.0,2021.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,    900.1,   6.3620,  34.3460,2.0,  34.3417,2.0,    229.9,2.0,    232.7,2.0,    13.48,2.0,    24.67,2.0,     0.00,4.0,     1.68,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   2159.8,2.0,   2285.8,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   6.2786
1238,  096U20160426,  P15S,40.0,1.0,20.0,2020.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   1000.7,   5.8880,  34.3420,2.0,  34.3389,2.0,    218.5,2.0,    220.6,2.0,    18.19,2.0,    26.68,2.0,     0.01,4.0,     1.81,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   5.7982
1239,  096U20160426,  P15S,40.0,1.0,19.0,2019.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   1099.1,   5.3900,  34.3410,2.0,  34.3399,2.0,    209.4,2.0,    211.4,2.0,    23.64,2.0,    28.42,2.0,     0.00,4.0,     1.92,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   5.2947
1240,  096U20160426,  P15S,40.0,1.0,18.0,2018.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   1199.8,   4.7090,  34.3350,2.0,  34.3339,2.0,    204.7,2.0,    206.4,2.0,    30.25,2.0,    30.06,2.0,     0.00,4.0,     2.04,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   2193.2,2.0,   2296.8,6.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   4.6103
1241,  096U20160426,  P15S,40.0,1.0,17.0,2017.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   1299.5,   4.2990,  34.3620,2.0,  34.3604,2.0,    196.1,2.0,    197.4,2.0,    37.83,2.0,    31.29,2.0,     0.00,4.0,     2.13,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   4.1951
1242,  096U20160426,  P15S,40.0,1.0,16.0,2016.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   1400.0,   3.7830,  34.3650,2.0,  34.3646,2.0,    194.6,2.0,    195.6,2.0,    43.94,2.0,    32.31,2.0,     0.01,4.0,     2.21,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   3.6755
1243,  096U20160426,  P15S,40.0,1.0,15.0,2015.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   1599.3,   3.2040,  34.4290,2.0,  34.4290,2.0,    183.2,2.0,    184.5,2.0,    56.64,2.0,    33.57,2.0,     0.00,4.0,     2.30,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   3.0857
1244,  096U20160426,  P15S,40.0,1.0,14.0,2014.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   1799.2,   2.8410,  34.5110,2.0,  34.5086,2.0,    174.2,2.0,    174.8,2.0,    67.79,2.0,    34.06,2.0,     0.00,4.0,     2.34,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   2246.8,2.0,   2332.4,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.7099
1245,  096U20160426,  P15S,40.0,1.0,13.0,2013.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   2000.3,   2.6230,  34.5820,2.0,  34.5813,2.0,    170.5,2.0,    170.9,2.0,    76.22,2.0,    33.86,2.0,     0.00,4.0,     2.33,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.4772
1246,  096U20160426,  P15S,40.0,1.0,12.0,2012.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   2249.9,   2.4330,  34.6480,2.0,  34.6460,2.0,    173.0,2.0,    173.7,2.0,    80.44,2.0,    33.06,2.0,     0.00,4.0,     2.27,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.2678
1247,  096U20160426,  P15S,40.0,1.0,11.0,2011.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   2500.5,   2.2510,  34.6970,2.0,  34.6953,2.0,    178.1,2.0,    179.0,2.0,    84.76,2.0,    32.19,2.0,     0.00,4.0,     2.21,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.0658
1248,  096U20160426,  P15S,40.0,1.0,10.0,2010.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   2749.1,   2.0970,  34.7250,2.0,  34.7232,2.0,    184.7,2.0,    186.8,2.0,    86.91,2.0,    31.44,2.0,     0.00,4.0,     2.16,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   2253.2,2.0,   2352.4,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.8912
1249,  096U20160426,  P15S,40.0,1.0,9.0,2009.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   2999.5,   1.9280,  34.7360,2.0,  34.7340,2.0,    189.2,2.0,    191.8,2.0,    91.35,2.0,    31.15,2.0,     0.00,4.0,     2.14,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.7015
1250,  096U20160426,  P15S,40.0,1.0,8.0,2008.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   3298.4,   1.6870,  34.7360,2.0,  34.7349,2.0,    193.6,2.0,    196.0,2.0,    97.92,2.0,    31.20,2.0,     0.00,4.0,     2.14,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.4364
1251,  096U20160426,  P15S,40.0,1.0,7.0,2007.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   3599.0,   1.4690,  34.7300,2.0,  34.7291,2.0,    197.2,2.0,    199.3,2.0,   104.52,2.0,    31.39,2.0,     0.00,4.0,     2.16,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.1932
1252,  096U20160426,  P15S,40.0,1.0,6.0,2006.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   3901.1,   1.2580,  34.7220,2.0,  34.7207,2.0,    200.9,2.0,    202.8,2.0,   110.87,2.0,    31.65,2.0,     0.00,4.0,     2.18,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.9562
1253,  096U20160426,  P15S,40.0,1.0,5.0,2005.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   4301.2,   1.0630,  34.7120,2.0,  34.7114,2.0,    204.7,2.0,    206.0,2.0,   117.18,2.0,    31.91,2.0,     0.00,4.0,     2.20,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   2260.2,2.0,   2363.1,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.7236
1254,  096U20160426,  P15S,40.0,1.0,4.0,2004.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   4700.6,   1.0090,  34.7080,2.0,  34.7072,2.0,    206.7,2.0,    207.3,2.0,   120.28,2.0,    32.07,2.0,     0.00,4.0,     2.21,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.6263
1255,  096U20160426,  P15S,40.0,1.0,3.0,2003.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   4999.9,   1.0020,  34.7060,2.0,  34.7055,2.0,    208.0,2.0,    207.9,2.0,   121.58,2.0,    32.15,2.0,     0.00,4.0,     2.21,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.5845
1256,  096U20160426,  P15S,40.0,1.0,2.0,2002.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   5349.5,   1.0320,  34.7040,2.0,  34.7044,2.0,    208.8,2.0,    208.5,2.0,   121.76,2.0,    32.13,2.0,     0.00,4.0,     2.21,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.5710
1257,  096U20160426,  P15S,40.0,1.0,1.0,2001.0,2.0,20160520.0,349.0,-47.488,-169.9835, 5354,   5471.2,   1.0440,  34.7040,2.0,  34.7049,2.0,    209.1,2.0,    208.3,2.0,   121.94,2.0,    32.12,2.0,     0.00,4.0,     2.21,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   2260.3,2.0,   2364.4,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.5675
1258,  096U20160426,  P15S,41.0,1.0,36.0,2036.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,      4.4,  11.4640,  34.6690,2.0,  34.6693,2.0,    263.1,2.0,    263.9,2.0,     0.98,2.0,     6.22,2.0,     0.32,2.0,     0.60,2.0,    3.107,2.0,    1.791,2.0,    2.213,2.0,   2097.1,2.0,   2296.3,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,     0.84,2.0,     0.05,3.0,  11.4634
1259,  096U20160426,  P15S,41.0,1.0,35.0,2035.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,     35.2,  11.3980,  34.6680,2.0,  34.6668,2.0,    262.8,2.0,    263.9,2.0,     0.96,2.0,     6.22,2.0,     0.32,2.0,     0.61,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,     1.36,2.0,    -0.50,3.0,  11.3936
1260,  096U20160426,  P15S,41.0,1.0,34.0,2034.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,     59.8,  11.4010,  34.6710,2.0,  34.6702,2.0,    262.7,2.0,    263.9,2.0,     0.96,2.0,     6.23,2.0,     0.32,2.0,     0.60,2.0,    3.146,6.0,    1.788,6.0,     2.18,6.0,   2091.3,2.0,   2296.4,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,     0.86,2.0,     0.03,3.0,  11.3935
1261,  096U20160426,  P15S,41.0,1.0,33.0,2033.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,     84.4,  11.4030,  34.6710,2.0,  34.6709,2.0,    262.6,2.0,    263.9,2.0,     0.97,2.0,     6.24,2.0,     0.32,2.0,     0.60,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,     0.87,2.0,     0.04,3.0,  11.3924
1262,  096U20160426,  P15S,41.0,1.0,32.0,2032.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,    114.2,  11.2950,  34.7120,2.0,  34.7105,2.0,    256.4,2.0,    258.6,2.0,     1.34,2.0,     7.52,2.0,     0.25,2.0,     0.66,2.0,    3.167,2.0,    1.806,2.0,     2.18,2.0,   2099.2,2.0,   2296.3,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,     0.32,2.0,     0.09,3.0,  11.2808
1263,  096U20160426,  P15S,41.0,1.0,31.0,2031.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,    165.8,  10.4940,  34.7960,2.0,  34.7939,2.0,    242.0,2.0,    243.1,2.0,     2.68,2.0,    11.63,2.0,     0.01,4.0,     0.87,2.0,    3.249,2.0,    1.853,2.0,    2.091,2.0,   2123.2,6.0,   2294.5,6.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  10.4742
1264,  096U20160426,  P15S,41.0,1.0,30.0,2030.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,    216.3,  10.0060,  34.7370,2.0,  34.7338,2.0,    244.4,2.0,    245.5,2.0,     2.99,2.0,    12.54,2.0,     0.01,4.0,     0.92,2.0,    3.343,2.0,    1.883,2.0,    2.049,2.0,   2122.7,2.0,   2292.8,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   9.9809
1265,  096U20160426,  P15S,41.0,1.0,29.0,2029.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,    265.4,   9.7640,  34.7090,2.0,  34.6946,2.0,    248.9,2.0,    250.2,2.0,     3.13,2.0,    13.18,2.0,     0.01,4.0,     0.96,2.0,    3.388,2.0,    1.913,2.0,     2.14,2.0,   2125.1,2.0,   2292.4,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   9.7337
1266,  096U20160426,  P15S,41.0,1.0,28.0,2028.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,    315.6,   9.2830,  34.6400,2.0,  34.6398,2.0,    249.4,2.0,    250.9,2.0,     3.50,2.0,    14.52,2.0,     0.01,4.0,     1.04,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   9.2480
1267,  096U20160426,  P15S,41.0,1.0,27.0,2027.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,    365.4,   8.9500,  34.5960,2.0,  34.5912,2.0,    249.9,2.0,    251.4,2.0,     3.94,2.0,    15.69,2.0,     0.01,4.0,     1.11,2.0,    3.505,2.0,    1.968,2.0,    2.046,2.0,   2129.8,2.0,   2287.3,6.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   8.9103
1268,  096U20160426,  P15S,41.0,1.0,26.0,2026.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,    434.6,   8.3770,  34.5160,2.0,  34.5102,2.0,    245.6,2.0,    247.2,2.0,     4.86,2.0,    17.92,2.0,     0.01,4.0,     1.25,2.0,    3.591,2.0,    1.990,2.0,    2.003,2.0,   2136.1,2.0,   2285.2,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   8.3314
1269,  096U20160426,  P15S,41.0,1.0,25.0,2025.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,    534.7,   7.7550,  34.4360,2.0,  34.4338,2.0,    251.6,2.0,    253.0,2.0,     5.73,2.0,    19.34,2.0,     0.01,4.0,     1.35,2.0,    3.694,2.0,    2.023,2.0,    1.918,2.0,   2136.9,2.0,   2282.6,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   7.7011
1270,  096U20160426,  P15S,41.0,1.0,24.0,2024.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,    635.5,   7.4310,  34.4090,2.0,  34.4065,2.0,    250.4,2.0,    252.5,2.0,     6.80,2.0,    20.31,2.0,     0.01,4.0,     1.41,2.0,    3.668,2.0,    2.002,2.0,    1.837,2.0,   2141.8,2.0,   2282.2,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   7.3681
1271,  096U20160426,  P15S,41.0,1.0,23.0,2023.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,    735.0,   7.0120,  34.3790,2.0,  34.3749,2.0,    241.9,2.0,    243.7,2.0,     9.16,2.0,    22.23,2.0,     0.00,4.0,     1.53,2.0,    3.509,2.0,    1.876,2.0,    1.618,2.0,   2148.8,6.0,   2283.6,6.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   6.9411
1272,  096U20160426,  P15S,41.0,1.0,22.0,2022.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,    836.7,   6.5670,  34.3630,2.0,  34.3610,2.0,    229.3,2.0,    230.6,2.0,    12.60,2.0,    24.42,2.0,     0.00,4.0,     1.66,2.0,    3.157,2.0,    1.648,2.0,    1.241,2.0,   2158.3,2.0,   2282.7,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   6.4885
1273,  096U20160426,  P15S,41.0,1.0,21.0,2021.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,    935.8,   6.0350,  34.3540,2.0,  34.3506,2.0,    217.5,2.0,    218.8,2.0,    17.50,2.0,    26.47,2.0,     0.00,4.0,     1.80,2.0,    2.790,2.0,    1.429,2.0,    0.956,2.0,   2171.2,2.0,   2284.9,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   5.9504
1274,  096U20160426,  P15S,41.0,1.0,20.0,2020.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,   1036.7,   5.2630,  34.3400,2.0,  34.3371,2.0,    209.2,2.0,    210.7,2.0,    24.54,2.0,    28.82,2.0,     0.00,4.0,     1.96,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   2184.4,2.0,   2290.5,6.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   5.1746
1275,  096U20160426,  P15S,41.0,1.0,19.0,2019.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,   1137.2,   4.5380,  34.3400,2.0,  34.3382,2.0,    202.5,2.0,    203.6,2.0,    32.70,2.0,    30.65,2.0,     0.00,4.0,     2.09,2.0,    2.128,2.0,    1.056,2.0,    0.559,2.0,   2198.7,2.0,   2296.7,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   4.4464
1276,  096U20160426,  P15S,41.0,1.0,18.0,2018.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,   1235.6,   4.0150,  34.3600,2.0,  34.3591,2.0,    196.2,2.0,    197.2,2.0,    40.81,2.0,    31.93,2.0,     0.00,4.0,     2.19,2.0,    1.782,2.0,    0.873,2.0,    0.456,2.0,   2211.3,2.0,   2302.8,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   3.9195
1277,  096U20160426,  P15S,41.0,1.0,17.0,2017.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,   1336.2,   3.5600,  34.3710,2.0,  34.3692,2.0,    193.4,2.0,    194.4,2.0,    46.09,2.0,    32.79,2.0,     0.01,4.0,     2.25,2.0,    1.785,2.0,    0.880,2.0,    0.436,2.0,   2219.8,2.0,   2307.8,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   3.4603
1278,  096U20160426,  P15S,41.0,1.0,16.0,2016.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,   1466.8,   3.1830,  34.4070,2.0,  34.4053,2.0,    188.1,2.0,    188.5,2.0,    53.10,2.0,    33.59,2.0,     0.00,4.0,     2.31,2.0,    1.582,2.0,    0.770,2.0,    0.404,2.0,   2230.7,2.0,   2313.8,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   3.0763
1279,  096U20160426,  P15S,41.0,1.0,15.0,2015.0,2.0,20160520.0,1051.0,-47.1152,-170.4692, 5404,   1566.2,   3.0640,  34.4300,2.0,  34.4273,2.0,    184.9,2.0,    185.5,2.0,    56.07,2.0,    33.83,2.0,     0.00,4.0,     2.33,2.0,    1.422,2.0,    0.692,2.0,    0.359,2.0,   2234.6,2.0,   2313.6,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.9502
