,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NH4,NH4_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,REFTMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,DELO18,DELO18_FLAG_W,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TON,TON_FLAG_W,D15N_NO3,D15N_NO3_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,D14C-DOC,D14C-DOC_FLAG_W,DOM,DOM_FLAG_W,CHLORA,CHLORA_FLAG_W,HPLC,HPLC_FLAG_W,AP,AP_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,D15N_NO3+NO2,D15N_NO3+NO2_FLAG_W,D18O_NO3+NO2,D18O_NO3+NO2_FLAG_W,D18O_NO3,D18O_NO3_FLAG_W
26,33RR20160208,       I08S,2.0,3.0,7.0,7.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,   450.3,  -0.7021,  34.5129,2.0,  34.5143,2.0,    271.3,2.0,   269.3,2.0,    73.5,2.0,    0.00,2.0,   31.04,2.0,    0.00,2.0,    2.17,2.0,   3.577,2.0,   1.811,2.0,   0.326,2.0,          1.99,2.0,  2236.1,2.0, 2332.59,6.0,7.5962,2.0,    25.06,  -0.6980, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    41.7,2.0,-999.0,1.0,-999.0,9.0,20160219.0,955.0,-66.4997,78.2985,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,   0.1142,2.0,   0.0770,2.0,   0.0435,2.0,   0.0274,2.0,   0.0160,2.0,   0.0061,2.0,   0.0017,2.0,     0.0162,2.0,     0.0180,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
27,33RR20160208,       I08S,2.0,3.0,8.0,8.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,   399.6,  -1.0002,  34.4774,2.0,  34.4771,2.0,    281.7,2.0,   281.6,2.0,    70.1,2.0,    0.00,2.0,   30.90,2.0,    0.00,2.0,    2.15,2.0,   4.119,2.0,   2.079,2.0,   0.355,2.0,          2.09,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,  -0.9993, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    43.7,2.0,-999.0,1.0,-999.0,9.0,20160219.0,957.0,-66.4997,78.2985,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,   0.1113,2.0,   0.0792,2.0,   0.0607,2.0,   0.0283,2.0,   0.0149,2.0,   0.0050,2.0,   0.0012,2.0,     0.0114,2.0,     0.0117,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
28,33RR20160208,       I08S,2.0,3.0,9.0,9.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,   352.3,  -1.4751,  34.4327,2.0,  34.4322,2.0,    303.2,2.0,   301.1,2.0,    64.6,2.0,    0.00,2.0,   30.35,2.0,    0.00,2.0,    2.10,2.0,   4.814,2.0,   2.456,2.0,   0.414,2.0,         2.517,2.0,  2226.5,2.0, 2324.58,2.0,7.6071,2.0,    25.06,  -1.4759, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    41.4,2.0,-999.0,1.0,-999.0,9.0,20160219.0,1000.0,-66.4997,78.2984,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
29,33RR20160208,       I08S,2.0,3.0,10.0,10.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,   301.4,  -1.6372,  34.4114,2.0,  34.4141,2.0,    302.4,2.0,   306.5,2.0,    62.4,2.0,    0.00,2.0,   30.08,2.0,    0.00,2.0,    2.09,2.0,   4.828,2.0,   2.534,2.0,   0.427,2.0,         2.802,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,  -1.6371, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    41.7,2.0,-999.0,1.0,-999.0,9.0,20160219.0,1002.0,-66.4997,78.2984,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,   0.1045,2.0,   0.0691,2.0,   0.0401,2.0,   0.0251,2.0,   0.0146,2.0,   0.0056,2.0,   0.0016,2.0,     0.0158,2.0,     0.0180,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
30,33RR20160208,       I08S,2.0,3.0,11.0,11.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,   256.1,  -1.5035,  34.4051,2.0,  34.4078,2.0,    295.3,2.0,   300.8,2.0,    62.7,2.0,    0.00,2.0,   30.25,2.0,    0.00,2.0,    2.10,2.0,   4.700,2.0,   2.460,2.0,   0.419,2.0,         2.741,2.0,  2224.1,2.0, 2325.03,2.0,7.6091,6.0,    25.06,  -1.5016, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    42.4,2.0,-999.0,1.0,-999.0,9.0,20160219.0,1005.0,-66.4997,78.2982,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
31,33RR20160208,       I08S,2.0,3.0,12.0,12.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,   225.9,  -1.6131,  34.3921,2.0,  34.3937,2.0,    310.2,2.0,   306.7,2.0,    61.4,2.0,    0.10,2.0,   30.07,2.0,    0.00,2.0,    2.08,2.0,   4.914,2.0,   2.540,2.0,   0.435,2.0,         2.739,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,  -1.6074, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    42.0,2.0,-999.0,1.0,-999.0,9.0,20160219.0,1006.0,-66.4996,78.298,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,   0.1085,2.0,   0.0817,2.0,   0.0745,2.0,   0.0306,2.0,   0.0154,2.0,   0.0048,2.0,   0.0011,2.0,     0.0082,3.0,     0.0078,3.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
32,33RR20160208,       I08S,2.0,3.0,13.0,13.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,   200.1,  -1.7910,  34.3746,2.0,  34.3755,2.0,    313.2,2.0,   313.4,2.0,    59.5,2.0,    0.42,2.0,   29.84,2.0,    0.01,2.0,    2.07,2.0,   5.048,2.0,   2.607,2.0,   0.438,2.0,           2.8,2.0,  2219.4,2.0, 2323.27,2.0,7.6176,6.0,    25.07,  -1.7915, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    44.0,2.0,-999.0,1.0,-999.0,9.0,20160219.0,1008.0,-66.4996,78.2976,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,   0.1181,2.0,   0.0844,2.0,   0.0668,2.0,   0.0317,2.0,   0.0174,2.0,   0.0066,2.0,   0.0020,2.0,     0.0107,2.0,     0.0109,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
33,33RR20160208,       I08S,2.0,3.0,14.0,14.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,   175.2,  -1.8131,  34.3650,2.0,  34.3667,2.0,    314.2,2.0,   314.4,2.0,    58.8,2.0,    0.06,2.0,   29.74,2.0,    0.04,2.0,    2.06,2.0,   5.149,2.0,   2.633,2.0,   0.445,2.0,         2.784,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,  -1.8124, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    43.3,2.0,-999.0,1.0,-999.0,9.0,20160219.0,1010.0,-66.4996,78.2973,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,   0.1019,2.0,   0.0676,2.0,   0.0388,2.0,   0.0249,2.0,   0.0147,2.0,   0.0057,2.0,   0.0016,2.0,     0.0159,2.0,     0.0181,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
34,33RR20160208,       I08S,2.0,3.0,15.0,15.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,   150.5,  -1.8167,  34.3581,2.0,  34.3600,2.0,    314.3,2.0,   313.9,2.0,    58.6,2.0,    0.07,2.0,   29.77,2.0,    0.02,2.0,    2.05,2.0,   5.007,2.0,   2.613,2.0,   0.441,2.0,         2.888,2.0,  2220.0,2.0, 2321.92,2.0,7.6183,6.0,    25.04,  -1.8162, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    47.2,3.0,-999.0,1.0,-999.0,9.0,20160219.0,1012.0,-66.4995,78.297,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
35,33RR20160208,       I08S,2.0,3.0,16.0,16.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,   125.6,  -1.8140,  34.3500,2.0,  34.3518,2.0,    314.5,2.0,   314.4,2.0,    58.1,2.0,    0.20,2.0,   29.62,2.0,    0.07,2.0,    2.05,2.0,   5.329,2.0,   2.660,2.0,   0.438,2.0,         2.664,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,  -1.8129, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    42.2,2.0,-999.0,1.0,-999.0,9.0,20160219.0,1013.0,-66.4994,78.2968,     -999.0,9.0,     -999.0,1.0,      0.051,2.0,-999.0,9.0,-999.0,9.0,   0.1059,2.0,   0.0726,2.0,   0.0481,2.0,   0.0276,2.0,   0.0162,2.0,   0.0066,2.0,   0.0022,2.0,     0.0135,2.0,     0.0148,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
36,33RR20160208,       I08S,2.0,3.0,17.0,17.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,    99.9,  -1.8066,  34.3363,2.0,  34.3353,2.0,    313.6,2.0,   312.0,2.0,    57.9,2.0,    0.34,2.0,   29.62,2.0,    0.09,2.0,    2.08,2.0,   5.044,2.0,   2.592,2.0,   0.433,2.0,         2.765,2.0,  2219.1,2.0, 2320.71,2.0,7.6148,2.0,    25.07,  -1.8058, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    44.2,2.0,-999.0,1.0,-999.0,9.0,20160219.0,1015.0,-66.4995,78.2967,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
37,33RR20160208,       I08S,2.0,3.0,18.0,18.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,    75.3,  -1.7918,  34.3122,2.0,  34.3122,2.0,    312.6,2.0,   311.6,2.0,    57.4,2.0,    0.84,2.0,   29.46,2.0,    0.12,2.0,    2.08,2.0,   5.133,2.0,   2.624,2.0,   0.443,2.0,         2.774,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,  -1.7911, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    42.3,2.0,-999.0,1.0,-999.0,9.0,20160219.0,1017.0,-66.4995,78.2966,     -999.0,9.0,     -999.0,1.0,      0.133,2.0,-999.0,9.0,-999.0,9.0,   0.1034,2.0,   0.0726,2.0,   0.0537,2.0,   0.0279,2.0,   0.0155,2.0,   0.0057,2.0,   0.0017,2.0,     0.0117,2.0,     0.0124,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
38,33RR20160208,       I08S,2.0,3.0,19.0,19.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,    50.6,  -1.7570,  34.2467,2.0,  34.2460,2.0,    312.8,2.0,   311.9,2.0,    56.2,2.0,    1.03,2.0,   28.90,2.0,    0.11,2.0,    2.09,2.0,   5.087,2.0,   2.588,2.0,   0.437,2.0,         2.755,2.0,  2213.0,2.0, 2316.25,2.0,7.6199,2.0,    25.05,  -1.7556, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    43.2,2.0,-999.0,1.0,-999.0,9.0,20160219.0,1019.0,-66.4995,78.2967,     -999.0,9.0,     -999.0,1.0,      0.400,3.0,-999.0,9.0,-999.0,9.0,   0.1072,2.0,   0.0732,2.0,   0.0451,2.0,   0.0283,2.0,   0.0173,2.0,   0.0072,2.0,   0.0023,2.0,     0.0145,2.0,     0.0161,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
39,33RR20160208,       I08S,2.0,3.0,20.0,20.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,    24.1,  -1.6500,  33.8467,2.0,  33.8550,2.0,    323.7,2.0,   324.5,2.0,    51.7,2.0,    0.92,2.0,   27.22,2.0,    0.10,2.0,    1.93,2.0,   5.025,2.0,   2.556,2.0,   0.434,2.0,         2.821,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,  -1.6498, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    42.7,2.0,-999.0,1.0,-999.0,9.0,20160219.0,1022.0,-66.4995,78.297,     -999.0,9.0,     -999.0,1.0,      0.358,2.0,-999.0,9.0,-999.0,9.0,   0.1109,2.0,   0.0778,2.0,   0.0529,2.0,   0.0288,2.0,   0.0172,2.0,   0.0069,2.0,   0.0020,2.0,     0.0130,2.0,     0.0139,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
40,33RR20160208,       I08S,2.0,3.0,21.0,21.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,    13.7,  -1.4055,  33.0909,2.0,  33.1261,2.0,    349.9,2.0,   347.1,2.0,    46.0,2.0,    0.84,2.0,   24.36,2.0,    0.14,2.0,    1.65,2.0,   5.660,2.0,   2.862,2.0,   0.457,2.0,         3.173,2.0,  2120.5,2.0, 2245.82,2.0,7.6967,2.0,    25.04,  -1.4130, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    43.3,2.0,-999.0,1.0,-999.0,9.0,20160219.0,1023.0,-66.4996,78.2972,     -999.0,9.0,     -999.0,1.0,      0.076,2.0,-999.0,9.0,-999.0,9.0,   0.1070,2.0,   0.0739,2.0,   0.0456,2.0,   0.0264,2.0,   0.0162,2.0,   0.0068,2.0,   0.0017,2.0,     0.0146,2.0,     0.0160,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
41,33RR20160208,       I08S,2.0,3.0,22.0,22.0,2.0,20160219.0,939.0,-66.4997,78.2986,        953,     5.4,  -1.3913,  33.0641,2.0,  33.0638,2.0,    349.6,2.0,   350.4,2.0,    45.6,2.0,    0.72,2.0,   24.08,2.0,    0.15,2.0,    1.62,2.0,   5.730,6.0,   3.068,6.0,   0.576,6.0,         3.103,6.0,  2115.4,6.0, 2239.87,2.0,7.7013,6.0,    25.05,  -1.3908, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,    44.5,2.0,-999.0,1.0,-999.0,9.0,20160219.0,1025.0,-66.4997,78.2973,     -999.0,9.0,     -999.0,1.0,      0.443,2.0,-999.0,9.0,-999.0,9.0,   0.1000,2.0,   0.0665,2.0,   0.0355,2.0,   0.0222,2.0,   0.0136,2.0,   0.0052,2.0,   0.0011,2.0,     0.0173,2.0,     0.0194,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
42,33RR20160208,       I08S,3.0,1.0,1.0,1.0,2.0,20160219.0,1335.0,-66.45,78.2494,       1497,  1488.4,   0.1359,  34.6611,2.0,  34.6623,2.0,    226.9,2.0,   227.0,2.0,   110.8,2.0,    0.00,2.0,   32.08,2.0,    0.00,2.0,    2.24,2.0,   1.268,2.0,   0.589,2.0,   0.105,2.0,         0.532,2.0,  2257.8,2.0, 2351.98,2.0,7.5916,6.0,    25.04,   0.1365,    0.49,2.0,  -999.0,  -157.0,2.0,     1.7, -999.00,1.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160219.0,1335.0,-66.45,78.2494,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
43,33RR20160208,       I08S,3.0,1.0,2.0,2.0,2.0,20160219.0,1335.0,-66.45,78.2494,       1497,  1360.9,   0.1545,  34.6618,2.0,  34.6622,2.0,    225.7,2.0,   226.2,2.0,   110.2,2.0,    0.00,2.0,   32.05,2.0,    0.00,2.0,    2.23,2.0,   1.189,2.0,   0.579,2.0,   0.098,2.0,         0.597,2.0,  2257.3,2.0, 2352.76,2.0,7.5936,3.0,    25.04,   0.1549,    0.48,2.0,  -999.0,  -153.3,2.0,     1.7, -999.00,1.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160219.0,1339.0,-66.4499,78.2494,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
44,33RR20160208,       I08S,3.0,1.0,3.0,3.0,2.0,20160219.0,1335.0,-66.45,78.2494,       1497,  1269.3,   0.2037,  34.6627,2.0,  34.6637,2.0,    225.1,2.0,   225.1,2.0,   109.0,2.0,    0.00,2.0,   31.95,2.0,    0.00,2.0,    2.23,2.0,   1.172,2.0,   0.569,2.0,   0.099,2.0,         0.717,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   0.2035, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160219.0,1342.0,-66.45,78.2494,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
45,33RR20160208,       I08S,3.0,1.0,4.0,4.0,2.0,20160219.0,1335.0,-66.45,78.2494,       1497,  1169.3,   0.2347,  34.6636,2.0,  34.6640,2.0,    225.0,2.0,   224.9,2.0,   108.0,2.0,    0.00,2.0,   31.95,2.0,    0.00,2.0,    2.23,2.0,   1.167,2.0,   0.571,2.0,   0.095,2.0,         0.692,2.0,  2253.1,2.0, 2352.03,6.0,7.5918,2.0,    25.09,   0.2346,    0.46,2.0,  -999.0,  -154.3,2.0,     2.0, -999.00,1.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160219.0,1345.0,-66.4499,78.2494,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
46,33RR20160208,       I08S,3.0,1.0,5.0,5.0,2.0,20160219.0,1335.0,-66.45,78.2494,       1497,  1068.7,   0.3126,  34.6660,2.0,  34.6657,2.0,    223.9,2.0,   222.5,2.0,   106.2,2.0,    0.00,2.0,   31.89,2.0,    0.00,2.0,    2.23,2.0,   1.125,2.0,   0.568,2.0,   0.093,2.0,         0.709,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   0.3137,    0.48,2.0,  -999.0,  -153.6,2.0,     1.8, -999.00,1.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160219.0,1348.0,-66.4499,78.2494,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
47,33RR20160208,       I08S,3.0,1.0,6.0,6.0,2.0,20160219.0,1335.0,-66.45,78.2494,       1497,   968.7,   0.3954,  34.6703,2.0,  34.6711,2.0,    221.6,2.0,   221.5,2.0,   105.0,2.0,    0.00,2.0,   31.89,2.0,    0.00,2.0,    2.23,2.0,   1.061,2.0,   0.522,2.0,   0.089,2.0,         0.614,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   0.3950, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160219.0,1351.0,-66.45,78.2494,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
48,33RR20160208,       I08S,3.0,1.0,7.0,7.0,2.0,20160219.0,1335.0,-66.45,78.2494,       1497,   859.8,   0.3534,  34.6586,2.0,  34.6597,2.0,    225.2,2.0,   226.2,2.0,    99.9,2.0,    0.00,2.0,   31.73,2.0,    0.00,2.0,    2.21,2.0,   1.313,2.0,   0.649,2.0,   0.113,2.0,          0.69,2.0,  2254.5,2.0, 2346.99,2.0,7.5928,2.0,    25.06,   0.3539,    0.46,2.0,  -999.0,  -152.2,2.0,     1.9, -999.00,1.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160219.0,1355.0,-66.4499,78.2494,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
49,33RR20160208,       I08S,3.0,1.0,8.0,8.0,2.0,20160219.0,1335.0,-66.45,78.2494,       1497,   786.6,   0.3805,  34.6554,2.0,  34.6557,2.0,    225.3,2.0,   226.5,2.0,    97.0,2.0,    0.00,2.0,   31.64,2.0,    0.00,2.0,    2.20,2.0,   1.416,2.0,   0.685,2.0,   0.124,2.0,         0.782,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   0.3809, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160219.0,1357.0,-66.45,78.2494,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
50,33RR20160208,       I08S,3.0,1.0,9.0,9.0,2.0,20160219.0,1335.0,-66.45,78.2494,       1497,   711.0,   0.3957,  34.6487,2.0,  34.6503,2.0,    227.8,2.0,   226.8,2.0,    93.0,2.0,    0.00,2.0,   31.46,2.0,    0.00,2.0,    2.20,2.0,   1.545,2.0,   0.760,2.0,   0.135,2.0,         0.844,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   0.3979,    0.49,2.0,  -999.0,  -148.4,2.0,     1.9, -999.00,1.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160219.0,1400.0,-66.4499,78.2493,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
51,33RR20160208,       I08S,3.0,1.0,10.0,10.0,2.0,20160219.0,1335.0,-66.45,78.2494,       1497,   634.7,   0.2202,  34.6203,2.0,  34.6196,2.0,    233.6,2.0,   234.9,2.0,    86.6,2.0,    0.00,2.0,   31.35,2.0,    0.00,2.0,    2.18,2.0,   2.017,2.0,   1.013,2.0,   0.179,2.0,         1.081,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   0.2212, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,1.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160219.0,1403.0,-66.4498,78.2485,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
