,EXPOCODE,DATE,LATITUDE,LONGITUDE,PRES,TEMP,SAL,OXY,NITR,PHSP,SILI,MONTH
13233,320620110219,2011-04-17,-67.0001,-75.7972,2464.8,0.5853,34.7058,207.5,32.34,2.22,125.86,4
13234,320620110219,2011-04-17,-67.0001,-75.7972,2664.5,0.4996,34.7039,208.7,32.38,2.22,129.32,4
13235,320620110219,2011-04-17,-67.0001,-75.7972,2864.2,0.456,34.7029,209.4,32.49,2.24,132.17,4
13236,320620110219,2011-04-17,-67.0001,-75.7972,3064.8,0.4191,34.7031,210.7,32.51,2.24,133.55,4
13237,320620110219,2011-04-17,-67.0001,-75.7972,3199.9,0.4195,34.7031,210.7,32.47,2.23,134.28,4
13238,320620110219,2011-04-17,-67.0001,-75.7972,3299.5,0.4095,34.703,211.1,32.46,2.24,134.99,4
13239,320620110219,2011-04-17,-67.0001,-75.7972,3408.1,0.393,34.7025,211.2,32.5,2.24,137.55,4
13240,320620110219,2011-04-18,-67.0,-75.1532,2.2,-0.0777,33.7454,336.0,22.73,1.56,20.08,4
13241,320620110219,2011-04-18,-67.0,-75.1532,19.6,-0.0604,33.7462,336.2,22.59,1.56,20.28,4
13242,320620110219,2011-04-18,-67.0,-75.1532,40.3,-0.0807,33.7734,335.9,22.39,1.58,23.25,4
13243,320620110219,2011-04-18,-67.0,-75.1532,65.5,-0.124,33.7964,335.8,22.54,1.58,25.99,4
13244,320620110219,2011-04-18,-67.0,-75.1532,116.7,0.0306,34.3057,224.4,33.41,2.33,75.61,4
13245,320620110219,2011-04-18,-67.0,-75.1532,139.3,0.7658,34.4304,199.7,34.33,2.37,79.23,4
13246,320620110219,2011-04-18,-67.0,-75.1532,166.2,1.2852,34.5134,182.9,34.64,2.39,80.64,4
13247,320620110219,2011-04-18,-67.0,-75.1532,190.5,1.5744,34.5659,176.0,34.63,2.39,81.36,4
13248,320620110219,2011-04-18,-67.0,-75.1532,214.5,1.7519,34.6011,171.4,34.49,2.38,82.03,4
13249,320620110219,2011-04-18,-67.0,-75.1532,240.1,1.8538,34.6313,170.8,33.99,2.34,83.12,4
13250,320620110219,2011-04-18,-67.0,-75.1532,285.0,1.9303,34.6614,171.3,33.42,2.3,84.22,4
13251,320620110219,2011-04-18,-67.0,-75.1532,335.7,1.9674,34.6854,174.8,32.94,2.26,84.33,4
13252,320620110219,2011-04-18,-67.0,-75.1532,384.8,1.9397,34.6957,175.0,32.68,2.25,85.75,4
13253,320620110219,2011-04-18,-67.0,-75.1532,434.8,1.9049,34.7056,176.0,32.44,2.23,87.27,4
13254,320620110219,2011-04-18,-67.0,-75.1532,485.5,1.8825,34.7122,178.7,32.12,2.22,87.93,4
13255,320620110219,2011-04-18,-67.0,-75.1532,565.2,1.7723,34.7182,180.8,31.98,2.2,91.02,4
13256,320620110219,2011-04-18,-67.0,-75.1532,664.2,1.6883,34.7271,186.3,31.58,2.18,93.18,4
13257,320620110219,2011-04-18,-67.0,-75.1532,764.8,1.6097,34.7288,187.2,31.46,2.18,95.69,4
13258,320620110219,2011-04-18,-67.0,-75.1532,864.8,1.5046,34.7292,188.6,31.4,2.19,98.65,4
13259,320620110219,2011-04-18,-67.0,-75.1532,964.4,1.4217,34.7289,189.9,31.38,2.19,101.66,4
13260,320620110219,2011-04-18,-67.0,-75.1532,1065.2,1.3476,34.728,192.7,31.36,2.18,103.49,4
13261,320620110219,2011-04-18,-67.0,-75.1532,1164.8,1.2742,34.7265,193.3,31.37,2.18,105.82,4
13262,320620110219,2011-04-18,-67.0,-75.1532,1265.4,1.2116,34.7253,195.9,31.31,2.18,107.69,4
13263,320620110219,2011-04-18,-67.0,-75.1532,1362.4,1.1537,34.723,197.4,31.39,2.18,109.44,4
13264,320620110219,2011-04-18,-67.0,-75.1532,1464.1,1.0998,34.7216,198.5,31.53,2.18,111.22,4
13265,320620110219,2011-04-18,-67.0,-75.1532,1564.5,1.0421,34.7195,198.6,31.66,2.19,113.17,4
13266,320620110219,2011-04-18,-67.0,-75.1532,1664.1,0.9839,34.7175,201.0,31.73,2.19,114.79,4
13267,320620110219,2011-04-18,-67.0,-75.1532,1765.9,0.9319,34.7156,200.3,31.8,2.2,116.65,4
13268,320620110219,2011-04-18,-67.0,-75.1532,1936.7,0.8232,34.7119,202.6,31.9,2.2,120.04,4
13269,320620110219,2011-04-18,-67.0,-75.1532,2134.2,0.7258,34.7087,204.2,32.05,2.2,122.71,4
13270,320620110219,2011-04-18,-67.0,-75.1532,2336.3,0.6021,34.7062,206.5,32.22,2.21,126.6,4
13271,320620110219,2011-04-18,-67.0,-75.1532,2535.3,0.5207,34.7043,208.0,32.32,2.23,129.53,4
13272,320620110219,2011-04-18,-67.0,-75.1532,2735.4,0.4612,34.7022,209.5,32.45,2.22,132.54,4
13273,320620110219,2011-04-18,-67.0,-75.1532,2848.4,0.4497,34.7023,209.2,32.54,2.23,134.41,4
13274,320620110219,2011-04-18,-67.0,-75.1532,2965.6,0.4371,34.7026,208.9,32.64,2.24,137.21,4
13275,320620110219,2011-04-18,-67.0001,-74.5143,5.1,-0.0231,33.8244,335.6,22.38,1.52,30.01,4
13276,320620110219,2011-04-18,-67.0001,-74.5143,24.2,-0.0097,33.8261,335.4,22.44,1.53,30.23,4
13277,320620110219,2011-04-18,-67.0001,-74.5143,49.7,-0.0128,33.8264,335.4,22.48,1.54,30.29,4
13278,320620110219,2011-04-18,-67.0001,-74.5143,76.3,-0.0152,33.8316,333.7,22.74,1.57,31.68,4
13279,320620110219,2011-04-18,-67.0001,-74.5143,99.8,-0.9225,34.1111,277.2,30.73,2.24,69.66,4
13280,320620110219,2011-04-18,-67.0001,-74.5143,124.2,-0.0519,34.2993,226.0,33.54,2.36,78.68,4
13281,320620110219,2011-04-18,-67.0001,-74.5143,150.4,0.5298,34.4073,202.2,34.25,2.39,82.41,4
13282,320620110219,2011-04-18,-67.0001,-74.5143,174.6,0.9497,34.4851,187.7,34.53,2.4,84.48,4
13283,320620110219,2011-04-18,-67.0001,-74.5143,199.7,1.2639,34.5463,179.3,34.44,2.39,85.82,4
13284,320620110219,2011-04-18,-67.0001,-74.5143,225.6,1.4713,34.5862,175.2,34.3,2.37,86.0,4
13285,320620110219,2011-04-18,-67.0001,-74.5143,251.6,1.5199,34.6043,174.3,34.15,2.35,87.46,4
13286,320620110219,2011-04-18,-67.0001,-74.5143,300.3,1.6414,34.6457,173.8,33.69,2.31,88.95,4
13287,320620110219,2011-04-18,-67.0001,-74.5143,348.9,1.6666,34.6683,174.2,33.4,2.28,90.5,4
13288,320620110219,2011-04-18,-67.0001,-74.5143,403.6,1.6942,34.691,175.9,33.12,2.26,91.5,4
13289,320620110219,2011-04-18,-67.0001,-74.5143,450.4,1.6858,34.7039,177.2,32.87,2.24,92.52,4
13290,320620110219,2011-04-18,-67.0001,-74.5143,500.2,1.679,34.7123,178.7,32.54,2.23,93.2,4
13291,320620110219,2011-04-18,-67.0001,-74.5143,605.7,1.6089,34.7226,181.8,32.15,2.22,95.72,4
13292,320620110219,2011-04-18,-67.0001,-74.5143,705.2,1.5529,34.7285,186.6,31.76,2.19,96.81,4
13293,320620110219,2011-04-18,-67.0001,-74.5143,794.5,1.4939,34.7299,189.0,31.57,2.18,98.09,4
13294,320620110219,2011-04-18,-67.0001,-74.5143,894.5,1.4117,34.7289,190.4,31.63,2.18,100.99,4
13295,320620110219,2011-04-18,-67.0001,-74.5143,994.8,1.3382,34.7282,192.2,31.58,2.18,102.89,4
13296,320620110219,2011-04-18,-67.0001,-74.5143,1100.7,1.2794,34.727,193.2,31.66,2.19,104.85,4
13297,320620110219,2011-04-18,-67.0001,-74.5143,1195.9,1.2148,34.7254,193.7,31.73,2.19,106.99,4
13298,320620110219,2011-04-18,-67.0001,-74.5143,1296.6,1.1443,34.7233,196.2,31.7,2.2,108.74,4
13299,320620110219,2011-04-18,-67.0001,-74.5143,1394.0,1.0822,34.721,197.0,31.65,2.2,110.53,4
13300,320620110219,2011-04-18,-67.0001,-74.5143,1496.7,1.0314,34.7192,198.5,31.57,2.2,112.38,4
13301,320620110219,2011-04-18,-67.0001,-74.5143,1605.8,0.9598,34.717,200.2,31.68,2.2,114.68,4
13302,320620110219,2011-04-18,-67.0001,-74.5143,1707.0,0.9032,34.715,200.9,31.81,2.21,116.62,4
13303,320620110219,2011-04-18,-67.0001,-74.5143,1798.5,0.8676,34.7135,201.3,31.86,2.21,117.71,4
13304,320620110219,2011-04-18,-67.0001,-74.5143,1996.4,0.7678,34.7102,203.6,32.04,2.22,121.27,4
13305,320620110219,2011-04-18,-67.0001,-74.5143,2198.7,0.6688,34.7077,205.1,32.17,2.22,124.06,4
13306,320620110219,2011-04-18,-67.0001,-74.5143,2399.4,0.5599,34.7053,207.5,32.26,2.24,127.34,4
13307,320620110219,2011-04-18,-67.0001,-74.5143,2601.5,0.4812,34.7033,209.1,32.46,2.24,130.01,4
13308,320620110219,2011-04-18,-67.0001,-74.5143,2802.7,0.449,34.7024,209.0,32.54,2.24,132.91,4
13309,320620110219,2011-04-18,-67.0001,-74.5143,2874.1,0.4442,34.7026,209.1,32.55,2.24,133.43,4
13310,320620110219,2011-04-18,-67.0001,-74.5143,2947.0,0.4275,34.7025,210.3,32.56,2.24,134.93,4
13311,320620110219,2011-04-18,-66.9991,-73.8413,2.9,-0.418,33.6244,339.9,23.1,1.6,15.25,4
13312,320620110219,2011-04-18,-66.9991,-73.8413,34.8,-0.3963,33.6419,339.6,23.06,1.61,15.9,4
13313,320620110219,2011-04-18,-66.9991,-73.8413,86.1,-1.042,34.0618,285.7,29.43,2.21,61.29,4
13314,320620110219,2011-04-18,-66.9991,-73.8413,110.9,0.2582,34.2847,228.1,33.5,2.34,66.16,4
13315,320620110219,2011-04-18,-66.9991,-73.8413,135.9,1.1451,34.4169,198.8,34.34,2.39,70.59,4
13316,320620110219,2011-04-18,-66.9991,-73.8413,165.5,1.5303,34.4997,183.7,34.65,2.39,74.8,4
13317,320620110219,2011-04-18,-66.9991,-73.8413,215.8,1.8672,34.5836,173.7,34.35,2.36,78.4,4
13318,320620110219,2011-04-18,-66.9991,-73.8413,264.6,1.9527,34.6229,171.2,33.88,2.34,80.33,4
13319,320620110219,2011-04-18,-66.9991,-73.8413,364.9,1.971,34.6702,173.3,33.16,2.29,83.42,4
13320,320620110219,2011-04-18,-66.9991,-73.8413,416.1,1.9955,34.6885,175.2,32.63,2.25,83.42,4
13321,320620110219,2011-04-18,-66.9991,-73.8413,463.8,1.9634,34.7002,177.2,32.33,2.24,84.54,4
13322,320620110219,2011-04-18,-66.9991,-73.8413,534.9,1.885,34.7082,177.1,32.42,2.24,86.91,4
13323,320620110219,2011-04-18,-66.9991,-73.8413,636.6,1.7951,34.7184,180.4,32.09,2.22,89.7,4
13324,320620110219,2011-04-18,-66.9991,-73.8413,735.0,1.7271,34.7267,184.9,31.68,2.19,91.16,4
13325,320620110219,2011-04-18,-66.9991,-73.8413,835.8,1.6346,34.7299,187.7,31.54,2.18,93.89,4
13326,320620110219,2011-04-18,-66.9991,-73.8413,934.2,1.5401,34.7303,188.8,31.63,2.18,97.03,4
13327,320620110219,2011-04-18,-66.9991,-73.8413,1036.2,1.4684,34.7298,189.9,31.74,2.17,99.32,4
13328,320620110219,2011-04-18,-66.9991,-73.8413,1134.7,1.3958,34.7289,191.2,31.75,2.19,101.75,4
13329,320620110219,2011-04-18,-66.9991,-73.8413,1234.1,1.3284,34.7278,192.8,31.76,2.19,103.67,4
13330,320620110219,2011-04-18,-66.9991,-73.8413,1335.6,1.2562,34.7264,194.1,31.74,2.18,105.15,4
13331,320620110219,2011-04-18,-66.9991,-73.8413,1436.6,1.1944,34.7244,195.5,31.83,2.19,107.58,4
13332,320620110219,2011-04-18,-66.9991,-73.8413,1535.0,1.1441,34.7226,196.6,31.78,2.19,108.74,4
13333,320620110219,2011-04-18,-66.9991,-73.8413,1635.3,1.0835,34.7207,197.7,31.84,2.19,110.54,4
13334,320620110219,2011-04-18,-66.9991,-73.8413,1735.7,1.0218,34.7186,198.6,31.91,2.2,113.04,4
13335,320620110219,2011-04-18,-66.9991,-73.8413,1866.5,0.9529,34.716,200.3,31.96,2.19,115.12,4
13336,320620110219,2011-04-18,-66.9991,-73.8413,2064.4,0.8505,34.7129,202.2,32.09,2.2,118.93,4
13337,320620110219,2011-04-18,-66.9991,-73.8413,2264.2,0.7571,34.7097,203.9,32.14,2.21,121.13,4
13338,320620110219,2011-04-18,-66.9991,-73.8413,2463.4,0.6672,34.7075,206.2,32.14,2.21,123.95,4
13339,320620110219,2011-04-18,-66.9991,-73.8413,2662.4,0.5857,34.7055,207.7,32.18,2.22,126.95,4
13340,320620110219,2011-04-18,-66.9991,-73.8413,2865.7,0.5138,34.7043,209.6,32.21,2.23,129.62,4
13341,320620110219,2011-04-18,-66.9991,-73.8413,3100.6,0.4623,34.7033,210.0,32.27,2.24,132.16,4
13342,320620110219,2011-04-18,-66.9991,-73.8413,3401.3,0.4174,34.703,211.4,32.32,2.23,135.44,4
13343,320620110219,2011-04-18,-66.9991,-73.8413,3480.1,0.407,34.7025,211.6,32.4,2.23,136.68,4
13344,320620110219,2011-04-18,-66.9991,-73.8413,3564.6,0.3951,34.7025,211.2,32.54,2.24,139.24,4
13345,320620110219,2011-04-18,-66.999,-73.4076,2.4,-0.399,33.6253,340.0,23.15,1.61,16.62,4
13346,320620110219,2011-04-18,-66.999,-73.4076,24.7,-0.3928,33.6264,340.5,23.12,1.62,16.54,4
13347,320620110219,2011-04-18,-66.999,-73.4076,50.0,-0.3928,33.6266,339.4,23.1,1.63,16.51,4
13348,320620110219,2011-04-18,-66.999,-73.4076,70.7,-0.6301,33.8752,314.3,25.91,1.92,38.18,4
13349,320620110219,2011-04-18,-66.999,-73.4076,90.5,-0.5836,34.1191,266.9,31.42,2.27,57.59,4
13350,320620110219,2011-04-18,-66.999,-73.4076,114.7,0.3004,34.3014,226.1,33.65,2.33,67.63,4
13351,320620110219,2011-04-18,-66.999,-73.4076,139.4,1.3427,34.4717,189.0,34.5,2.37,73.74,4
13352,320620110219,2011-04-18,-66.999,-73.4076,184.6,1.7993,34.5584,175.2,34.32,2.36,76.77,4
13353,320620110219,2011-04-18,-66.999,-73.4076,234.7,1.9877,34.6124,171.7,33.78,2.33,79.12,4
13354,320620110219,2011-04-18,-66.999,-73.4076,285.3,2.0273,34.6435,171.6,33.35,2.3,80.45,4
13355,320620110219,2011-04-18,-66.999,-73.4076,335.0,2.0461,34.6672,173.5,32.75,2.26,81.41,4
13356,320620110219,2011-04-18,-66.999,-73.4076,386.0,1.993,34.682,173.5,32.62,2.26,83.33,4
13357,320620110219,2011-04-18,-66.999,-73.4076,435.1,1.9643,34.6949,175.2,32.34,2.24,84.56,4
13358,320620110219,2011-04-18,-66.999,-73.4076,485.1,1.9206,34.7046,177.7,32.19,2.23,86.13,4
13359,320620110219,2011-04-18,-66.999,-73.4076,564.2,1.8651,34.7159,180.8,31.84,2.2,87.42,4
13360,320620110219,2011-04-18,-66.999,-73.4076,664.5,1.787,34.7249,185.1,31.46,2.18,89.17,4
13361,320620110219,2011-04-18,-66.999,-73.4076,765.0,1.6856,34.7291,187.3,31.4,2.18,92.0,4
13362,320620110219,2011-04-18,-66.999,-73.4076,864.8,1.5864,34.7308,188.8,31.39,2.18,94.77,4
13363,320620110219,2011-04-18,-66.999,-73.4076,964.0,1.499,34.7308,190.7,31.41,2.18,97.47,4
13364,320620110219,2011-04-18,-66.999,-73.4076,1063.5,1.4027,34.7296,192.0,31.55,2.19,100.74,4
13365,320620110219,2011-04-18,-66.999,-73.4076,1164.3,1.3223,34.7277,194.1,31.56,2.18,103.07,4
13366,320620110219,2011-04-18,-66.999,-73.4076,1264.0,1.2549,34.7264,195.3,31.6,2.18,105.19,4
13367,320620110219,2011-04-18,-66.999,-73.4076,1364.8,1.189,34.7244,195.9,31.75,2.19,107.43,4
13368,320620110219,2011-04-18,-66.999,-73.4076,1462.8,1.1335,34.7225,197.5,31.84,2.2,109.38,4
13369,320620110219,2011-04-18,-66.999,-73.4076,1564.5,1.0733,34.7209,197.7,31.9,2.19,111.03,4
13370,320620110219,2011-04-18,-66.999,-73.4076,1664.7,1.013,34.7187,199.0,32.04,2.21,112.68,4
13371,320620110219,2011-04-18,-66.999,-73.4076,1764.7,0.9535,34.7163,200.1,32.09,2.21,114.61,4
13372,320620110219,2011-04-18,-66.999,-73.4076,1934.2,0.8407,34.7128,202.5,32.21,2.22,118.77,4
13373,320620110219,2011-04-18,-66.999,-73.4076,2135.6,0.7306,34.7094,204.7,32.26,2.22,121.71,4
13374,320620110219,2011-04-18,-66.999,-73.4076,2334.8,0.6453,34.7077,206.0,32.42,2.22,124.25,4
13375,320620110219,2011-04-18,-66.999,-73.4076,2534.2,0.5589,34.7053,207.6,32.5,2.22,127.09,4
13376,320620110219,2011-04-18,-66.999,-73.4076,2734.6,0.4982,34.7035,208.9,32.56,2.23,129.78,4
13377,320620110219,2011-04-18,-66.999,-73.4076,2937.2,0.4663,34.7028,209.2,32.67,2.24,132.37,4
13378,320620110219,2011-04-18,-66.999,-73.4076,3135.2,0.4466,34.7029,209.8,32.74,2.24,134.58,4
13379,320620110219,2011-04-18,-66.999,-73.4076,3300.5,0.4205,34.7025,210.4,32.67,2.23,135.59,4
13380,320620110219,2011-04-18,-66.999,-73.4076,3413.8,0.4323,34.7026,210.6,32.67,2.23,135.42,4
13381,320620110219,2011-04-19,-67.0001,-73.1937,2.8,-0.494,33.6303,341.1,23.15,1.63,17.83,4
13382,320620110219,2011-04-19,-67.0001,-73.1937,35.1,0.0882,33.7815,336.1,22.1,1.53,24.19,4
13383,320620110219,2011-04-19,-67.0001,-73.1937,59.9,-0.0375,33.8373,335.9,22.28,1.54,32.36,4
13384,320620110219,2011-04-19,-67.0001,-73.1937,84.8,-0.7811,34.0154,300.3,27.41,2.07,57.93,4
13385,320620110219,2011-04-19,-67.0001,-73.1937,110.3,-0.1593,34.2492,232.5,32.84,2.37,72.16,4
13386,320620110219,2011-04-19,-67.0001,-73.1937,134.9,0.9492,34.4353,195.7,34.42,2.43,75.89,4
13387,320620110219,2011-04-19,-67.0001,-73.1937,160.5,1.5202,34.5255,176.8,34.81,2.42,77.41,4
13388,320620110219,2011-04-19,-67.0001,-73.1937,185.2,1.7419,34.5787,172.0,34.46,2.39,79.49,4
13389,320620110219,2011-04-19,-67.0001,-73.1937,211.5,1.841,34.6083,170.7,34.19,2.37,80.39,4
13390,320620110219,2011-04-19,-67.0001,-73.1937,235.1,1.8977,34.6341,171.0,33.82,2.34,81.41,4
13391,320620110219,2011-04-18,-67.0001,-73.1937,265.3,1.9394,34.6549,170.5,33.51,2.31,82.29,4
13392,320620110219,2011-04-18,-67.0001,-73.1937,315.4,1.955,34.6784,172.2,33.1,2.29,83.69,4
13393,320620110219,2011-04-18,-67.0001,-73.1937,366.6,1.925,34.69,173.6,32.96,2.28,85.03,4
13394,320620110219,2011-04-18,-67.0001,-73.1937,414.3,1.9155,34.7015,175.8,32.52,2.25,85.59,4
13395,320620110219,2011-04-18,-67.0001,-73.1937,464.7,1.8672,34.7092,177.2,32.38,2.25,87.24,4
13396,320620110219,2011-04-18,-67.0001,-73.1937,535.2,1.8113,34.7186,180.8,31.94,2.22,88.54,4
13397,320620110219,2011-04-18,-67.0001,-73.1937,635.6,1.7087,34.7257,184.5,31.74,2.2,91.44,4
13398,320620110219,2011-04-18,-67.0001,-73.1937,735.3,1.6031,34.7281,186.4,31.74,2.19,94.7,4
13399,320620110219,2011-04-18,-67.0001,-73.1937,834.8,1.506,34.7285,188.2,31.7,2.19,97.74,4
13400,320620110219,2011-04-18,-67.0001,-73.1937,933.8,1.4129,34.7287,190.1,31.75,2.18,100.16,4
13401,320620110219,2011-04-18,-67.0001,-73.1937,1036.8,1.328,34.7274,191.6,31.83,2.18,103.03,4
13402,320620110219,2011-04-18,-67.0001,-73.1937,1135.2,1.251,34.726,193.7,31.81,2.17,104.68,4
13403,320620110219,2011-04-18,-67.0001,-73.1937,1234.9,1.1475,34.7232,196.2,31.85,2.18,107.91,4
13404,320620110219,2011-04-18,-67.0001,-73.1937,1334.2,1.0834,34.7212,197.7,31.85,2.18,109.84,4
13405,320620110219,2011-04-18,-67.0001,-73.1937,1435.0,1.0009,34.7184,199.9,31.86,2.19,112.09,4
13406,320620110219,2011-04-18,-67.0001,-73.1937,1535.0,0.9502,34.7168,200.3,31.86,2.19,113.39,4
13407,320620110219,2011-04-18,-67.0001,-73.1937,1633.9,0.8881,34.7144,200.8,31.9,2.2,115.74,4
13408,320620110219,2011-04-18,-67.0001,-73.1937,1736.0,0.8166,34.7123,201.9,31.93,2.2,118.1,4
13409,320620110219,2011-04-18,-67.0001,-73.1937,1835.1,0.7238,34.7093,204.1,32.01,2.21,120.67,4
13410,320620110219,2011-04-18,-67.0001,-73.1937,1934.0,0.6613,34.7079,205.6,32.1,2.21,122.53,4
13411,320620110219,2011-04-18,-67.0001,-73.1937,2065.0,0.5909,34.7061,206.8,32.11,2.21,124.48,4
13412,320620110219,2011-04-18,-67.0001,-73.1937,2263.6,0.5145,34.7046,208.0,32.25,2.22,127.36,4
13413,320620110219,2011-04-18,-67.0001,-73.1937,2465.8,0.4732,34.7028,208.6,32.24,2.22,128.92,4
13414,320620110219,2011-04-18,-67.0001,-73.1937,2602.1,0.4514,34.7022,209.4,32.2,2.23,130.57,4
13415,320620110219,2011-04-18,-67.0001,-73.1937,2704.7,0.4435,34.702,210.1,32.26,2.22,132.1,4
13416,320620110219,2011-04-19,-66.9989,-73.0125,5.7,-0.0956,33.8536,336.4,22.54,1.52,34.58,4
13417,320620110219,2011-04-19,-66.9989,-73.0125,24.6,-0.1127,33.8548,336.6,22.55,1.54,35.07,4
13418,320620110219,2011-04-19,-66.9989,-73.0125,49.8,-0.1561,33.8587,337.0,22.61,1.54,37.26,4
13419,320620110219,2011-04-19,-66.9989,-73.0125,64.8,-0.3638,33.855,341.4,21.85,1.5,39.93,4
13420,320620110219,2011-04-19,-66.9989,-73.0125,88.8,-0.4349,33.8859,332.5,23.12,1.62,44.31,4
13421,320620110219,2011-04-19,-66.9989,-73.0125,99.7,-1.1087,34.0315,293.2,28.95,2.08,73.73,4
13422,320620110219,2011-04-19,-66.9989,-73.0125,125.6,-0.8296,34.1408,263.7,31.31,2.19,78.93,4
13423,320620110219,2011-04-19,-66.9989,-73.0125,151.3,-0.1812,34.2874,229.0,32.56,2.27,85.74,4
13424,320620110219,2011-04-19,-66.9989,-73.0125,175.2,0.2539,34.3798,206.6,33.19,2.31,89.14,4
13425,320620110219,2011-04-19,-66.9989,-73.0125,200.5,0.6983,34.4722,192.4,33.56,2.33,91.75,4
13426,320620110219,2011-04-19,-66.9989,-73.0125,225.5,0.9606,34.5322,183.5,33.52,2.34,94.38,4
13427,320620110219,2011-04-19,-66.9989,-73.0125,249.5,1.143,34.5743,178.6,33.34,2.33,94.95,4
13428,320620110219,2011-04-19,-66.9989,-73.0125,301.0,1.5867,34.6657,173.5,32.84,2.28,93.4,4
13429,320620110219,2011-04-19,-66.9989,-73.0125,350.4,1.7996,34.706,177.4,32.08,2.22,88.71,4
13430,320620110219,2011-04-19,-66.9989,-73.0125,399.5,1.7582,34.7202,180.6,31.73,2.19,90.21,4
13431,320620110219,2011-04-19,-66.9989,-73.0125,449.6,1.7057,34.7247,183.3,31.5,2.18,91.78,4
13432,320620110219,2011-04-19,-66.9989,-73.0125,500.3,1.6471,34.7269,184.6,31.46,2.18,93.32,4
13433,320620110219,2011-04-19,-66.9989,-73.0125,600.6,1.5311,34.7268,185.9,31.56,2.19,97.4,4
13434,320620110219,2011-04-19,-66.9989,-73.0125,699.2,1.4386,34.7283,189.0,31.52,2.18,99.92,4
13435,320620110219,2011-04-19,-66.9989,-73.0125,800.6,1.3606,34.7275,191.4,31.62,2.18,102.32,4
13436,320620110219,2011-04-19,-66.9989,-73.0125,900.6,1.3182,34.7271,192.3,31.64,2.18,103.45,4
13437,320620110219,2011-04-19,-66.9989,-73.0125,1000.6,1.2223,34.725,194.7,31.63,2.19,106.07,4
13438,320620110219,2011-04-19,-66.9989,-73.0125,1100.0,1.1594,34.723,195.6,31.71,2.19,108.02,4
13439,320620110219,2011-04-19,-66.9989,-73.0125,1199.9,1.0999,34.7212,197.3,31.79,2.19,109.86,4
13440,320620110219,2011-04-19,-66.9989,-73.0125,1300.8,1.0636,34.7199,197.8,31.84,2.18,111.23,4
13441,320620110219,2011-04-19,-66.9989,-73.0125,1403.4,1.0374,34.7188,198.5,31.84,2.18,112.16,4
13442,320620110219,2011-04-19,-66.9989,-73.0125,1518.8,0.9714,34.7168,199.4,31.95,2.2,114.16,4
13443,320620110219,2011-04-19,-66.9989,-73.0125,1641.4,0.9205,34.7144,200.3,32.18,2.2,115.83,4
13444,320620110219,2011-04-19,-66.9994,-72.9083,3.6,-0.0254,33.8338,335.5,22.43,1.51,29.93,4
13445,320620110219,2011-04-19,-66.9994,-72.9083,20.1,-0.0015,33.8413,335.5,22.43,1.52,30.28,4
13446,320620110219,2011-04-19,-66.9994,-72.9083,40.7,-0.1386,33.8587,338.3,22.49,1.53,38.73,4
13447,320620110219,2011-04-19,-66.9994,-72.9083,64.8,-0.5122,33.863,343.4,22.19,1.53,41.22,4
13448,320620110219,2011-04-19,-66.9994,-72.9083,89.5,-0.6364,33.8939,331.8,23.78,1.67,49.96,4
13449,320620110219,2011-04-19,-66.9994,-72.9083,115.5,-1.0413,34.0734,284.8,30.31,2.12,76.16,4
13450,320620110219,2011-04-19,-66.9994,-72.9083,140.0,-0.4617,34.2186,245.2,32.37,2.24,84.0,4
13451,320620110219,2011-04-19,-66.9994,-72.9083,164.5,0.211,34.37,211.2,33.4,2.31,90.27,4
13452,320620110219,2011-04-19,-66.9994,-72.9083,190.5,0.8314,34.5056,186.7,33.66,2.33,94.4,4
13453,320620110219,2011-04-19,-66.9994,-72.9083,214.0,1.1643,34.5646,179.7,33.65,2.31,92.85,4
13454,320620110219,2011-04-19,-66.9994,-72.9083,240.3,1.7572,34.6638,174.1,33.0,2.25,86.67,4
13455,320620110219,2011-04-19,-66.9994,-72.9083,285.2,1.808,34.695,176.0,32.44,2.22,87.6,4
13456,320620110219,2011-04-19,-66.9994,-72.9083,335.2,1.8127,34.7094,178.1,32.1,2.2,88.58,4
13457,320620110219,2011-04-19,-66.9994,-72.9083,385.8,1.7427,34.7121,178.5,32.21,2.2,91.68,4
13458,320620110219,2011-04-19,-66.9994,-72.9083,434.4,1.6692,34.7155,179.8,32.0,2.2,93.84,4
13459,320620110219,2011-04-19,-66.9994,-72.9083,484.9,1.6356,34.722,182.7,31.81,2.18,94.97,4
13460,320620110219,2011-04-19,-66.9994,-72.9083,565.4,1.5736,34.7257,184.9,31.63,2.18,96.83,4
13461,320620110219,2011-04-19,-66.9994,-72.9083,664.4,1.5454,34.7265,186.3,31.49,2.17,97.16,4
13462,320620110219,2011-04-19,-66.9994,-72.9083,764.0,1.4326,34.7272,189.5,31.49,2.17,100.23,4
13463,320620110219,2011-04-19,-66.9994,-72.9083,830.1,1.2898,34.7258,192.3,31.56,2.16,104.78,4
13464,320620110219,2011-04-19,-66.9994,-72.9083,881.0,1.2067,34.7239,194.2,31.64,2.16,107.27,4
13465,320620110219,2011-04-19,-67.0008,-72.6794,4.4,-0.1146,33.8401,341.3,22.16,1.5,30.62,4
13466,320620110219,2011-04-19,-67.0008,-72.6794,34.5,-0.1077,33.8409,341.4,22.15,1.56,30.62,4
13467,320620110219,2011-04-19,-67.0008,-72.6794,60.1,-0.1273,33.8571,337.5,22.64,1.63,36.01,4
