,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,CTDRAW,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,THETA,HELIER,DELHER,CH3CL,CH3CL_FLAG,CH3Br,CH3Br_FLAG,CH3I,CH3I_FLAG
811, 33RO200501,       A16S,26.0,1.0,35.0,35.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,    25.0,   5.5105,  33.7391,2.0,  33.7398,2.0,    320.4,2.0,   317.7,2.0,    1.18,2.0,   16.88,2.0,    0.22,2.0,    1.10,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   25.00,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   5.5086,     -999.0,-999.000,     71.525,2.0,      2.000,2.0,   1.058,2.0
812, 33RO200501,       A16S,26.0,1.0,34.0,34.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,    50.3,   4.8741,  33.7433,2.0,  33.7434,2.0,    314.9,2.0,   314.4,2.0,    0.64,2.0,   16.50,2.0,    0.22,2.0,    1.11,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   50.30,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   4.8703,     -999.0,-999.000,     63.649,2.0,      1.262,2.0,   1.170,2.0
813, 33RO200501,       A16S,26.0,1.0,33.0,33.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,    70.4,   4.7554,  33.7452,2.0,  33.7469,2.0,    316.1,2.0,   315.6,2.0,    1.06,2.0,   17.00,2.0,    0.22,2.0,    1.18,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   70.40,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   4.7502,     -999.0,-999.000,     59.557,2.0,      1.272,2.0,   1.127,2.0
814, 33RO200501,       A16S,26.0,1.0,32.0,32.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,    91.9,   3.1162,  33.7948,2.0,  33.7952,2.0,    318.4,2.0,   326.7,2.0,    4.95,2.0,   20.45,2.0,    0.22,2.0,    1.56,2.0,   5.071,2.0,   2.775,2.0,   0.457,2.0,  2128.9,2.0,  2279.1,2.0,  -999.0,9.0,   20.00,7.7714,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   5.627,4.0, -999.00,9.0,   91.90,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   3.1106,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
815, 33RO200501,       A16S,26.0,1.0,31.0,31.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,   116.3,   1.7165,  33.8375,2.0,  33.8389,2.0,    323.1,2.0,   330.0,2.0,   12.98,2.0,   23.28,2.0,    0.24,2.0,    1.74,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  116.30,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.7108,     -999.0,-999.000,     38.206,2.0,      0.620,2.0,   0.802,2.0
816, 33RO200501,       A16S,26.0,1.0,30.0,30.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,   140.3,   0.8275,  33.8625,2.0,  33.8640,2.0,    328.5,2.0,   321.0,2.0,   20.63,2.0,   25.57,2.0,    0.28,2.0,    1.81,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  140.30,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.8216,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
817, 33RO200501,       A16S,26.0,1.0,29.0,29.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,   166.1,   0.6749,  33.9170,2.0,  33.9166,2.0,    319.8,2.0,   321.5,2.0,   25.84,2.0,   27.12,2.0,    0.26,2.0,    1.88,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  166.10,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.6681,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
818, 33RO200501,       A16S,26.0,1.0,28.0,28.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,   192.7,   0.8672,  33.9833,2.0,  33.9803,2.0,    293.1,2.0,   304.9,2.0,   30.65,2.0,   28.56,2.0,    0.19,2.0,    1.94,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  192.70,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.8589,     -999.0,-999.000,     16.925,2.0,      0.508,2.0,   0.211,2.0
819, 33RO200501,       A16S,26.0,1.0,27.0,27.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,   228.6,   1.5975,  34.1135,2.0,  34.1032,2.0,    276.2,2.0,   266.9,2.0,   36.41,2.0,   30.57,2.0,    0.05,2.0,    2.04,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  228.60,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.5862,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
820, 33RO200501,       A16S,26.0,1.0,26.0,26.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,   280.4,   1.6762,  34.1889,2.0,  34.1853,2.0,    242.2,2.0,   248.8,2.0,   45.11,2.0,   32.13,2.0,    0.03,2.0,    2.15,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  280.40,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.6619,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
821, 33RO200501,       A16S,26.0,1.0,25.0,25.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,   327.5,   1.7999,  34.2684,2.0,  34.2693,2.0,    230.1,2.0,   228.8,2.0,   52.70,2.0,   33.22,2.0,    0.02,2.0,    2.23,2.0,   2.730,2.0,   1.428,2.0,   0.213,2.0,  2219.0,2.0,  2303.5,2.0,  -999.0,9.0,   20.00,7.5921,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   2.731,3.0, -999.00,9.0,  327.50,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.7827,     -999.0,-999.000,      3.358,2.0,      0.100,2.0,   0.136,2.0
822, 33RO200501,       A16S,26.0,1.0,24.0,24.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,   377.9,   1.7085,  34.3260,2.0,  34.3245,2.0,    214.4,2.0,   217.9,2.0,   59.84,2.0,   33.95,2.0,    0.02,2.0,    2.29,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  377.90,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.6888,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
823, 33RO200501,       A16S,26.0,1.0,23.0,23.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,   449.8,   2.1951,  34.4560,2.0,  34.4568,2.0,    195.8,2.0,   187.9,2.0,   67.27,2.0,   34.33,2.0,    0.01,2.0,    2.32,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  449.80,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.1695,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
824, 33RO200501,       A16S,26.0,1.0,22.0,22.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,   551.4,   2.2754,  34.5255,2.0,  34.5232,2.0,    180.9,2.0,   177.2,2.0,   72.13,2.0,   34.20,2.0,    0.01,2.0,    2.33,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  551.40,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.2431,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
825, 33RO200501,       A16S,26.0,1.0,21.0,21.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,   651.8,   2.1226,  34.5689,2.0,  34.5690,2.0,    175.9,2.0,   175.2,2.0,   77.65,2.0,   34.02,2.0,    0.01,2.0,    2.33,2.0,   0.667,2.0,   0.337,2.0,   0.040,2.0,  2256.3,2.0,  2333.3,2.0,  -999.0,9.0,   20.00,7.5625,6.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.835,3.0, -999.00,9.0,  651.80,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.0846,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
826, 33RO200501,       A16S,26.0,1.0,20.0,20.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,   752.4,   2.1453,  34.6214,2.0,  34.6212,2.0,    172.6,2.0,   172.4,2.0,   82.19,2.0,   33.46,2.0,    0.00,2.0,    2.30,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  752.40,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.1006,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
827, 33RO200501,       A16S,26.0,1.0,19.0,19.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,   853.6,   2.0907,  34.6469,2.0,  34.6468,2.0,    172.6,2.0,   173.2,2.0,   84.99,2.0,   33.21,2.0,    0.00,2.0,    2.28,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  853.60,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.0397,     -999.0,-999.000,      0.000,2.0,      0.119,2.0,   0.068,2.0
828, 33RO200501,       A16S,26.0,1.0,18.0,18.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,   950.2,   2.0547,  34.6699,2.0,  34.6702,2.0,    173.5,2.0,   175.2,2.0,   87.32,2.0,   32.86,2.0,    0.00,2.0,    2.25,2.0,   0.201,2.0,   0.100,2.0,   0.001,2.0,  2260.3,2.0,  2350.1,2.0,  -999.0,9.0,   20.00,7.5827,6.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.260,3.0, -999.00,9.0,  950.20,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.9974,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
829, 33RO200501,       A16S,26.0,1.0,17.0,17.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,  1103.7,   2.0052,  34.6946,2.0,  34.6940,2.0,    178.6,2.0,   178.9,2.0,   88.42,2.0,   32.39,2.0,    0.00,2.0,    2.21,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 1103.70,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.9376,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
830, 33RO200501,       A16S,26.0,1.0,16.0,16.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,  1300.1,   1.9273,  34.7216,2.0,  34.7207,2.0,    184.3,2.0,   185.5,2.0,   89.38,2.0,   31.37,2.0,    0.00,2.0,    2.16,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 1300.10,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.8464,     -999.0,-999.000,      0.000,2.0,      0.000,2.0,   0.054,2.0
831, 33RO200501,       A16S,26.0,1.0,15.0,15.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,  1503.6,   1.8489,  34.7405,2.0,  34.7411,2.0,    191.4,2.0,   193.2,2.0,   87.95,2.0,   30.46,2.0,    0.00,2.0,    2.10,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 1503.60,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.7537,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
832, 33RO200501,       A16S,26.0,1.0,14.0,14.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,  1704.7,   1.8534,  34.7674,2.0,  34.7697,2.0,    197.8,2.0,   202.4,2.0,   82.94,2.0,   28.95,2.0,    0.00,2.0,    2.00,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 1704.70,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.7426,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
833, 33RO200501,       A16S,26.0,1.0,13.0,13.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,  1897.6,   1.5470,  34.7408,2.0,  34.7412,2.0,    199.2,2.0,   199.6,2.0,   95.71,2.0,   30.54,2.0,    0.00,2.0,    2.12,2.0,   0.110,2.0,   0.053,2.0,   0.002,2.0,  2251.9,2.0,  2357.6,2.0,  -999.0,9.0,   20.00,7.6232,6.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.172,3.0, -999.00,9.0, 1897.60,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.4253,     -999.0,-999.000,      1.012,2.0,      0.223,2.0,   0.025,2.0
834, 33RO200501,       A16S,26.0,1.0,12.0,12.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,  2095.6,   1.3522,  34.7328,2.0,  34.7337,2.0,    200.1,2.0,   201.3,2.0,  101.87,2.0,   30.81,2.0,    0.00,2.0,    2.14,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 2095.60,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.2177,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
835, 33RO200501,       A16S,26.0,1.0,11.0,11.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,  2300.3,   1.1639,  34.7227,2.0,  34.7219,2.0,    202.3,2.0,   203.0,2.0,  107.40,2.0,   31.25,2.0,    0.00,2.0,    2.17,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 2300.30,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.0158,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
836, 33RO200501,       A16S,26.0,1.0,10.0,10.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,  2500.7,   1.0294,  34.7160,2.0,  34.7159,2.0,    204.6,2.0,   205.1,2.0,  109.96,2.0,   31.47,2.0,    0.00,2.0,    2.19,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 2500.70,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.8670,     -999.0,-999.000,      0.000,2.0,      0.157,2.0,   0.052,2.0
837, 33RO200501,       A16S,26.0,1.0,9.0,9.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,  2752.7,   0.7913,  34.7034,2.0,  34.7035,2.0,    208.0,2.0,   208.9,2.0,  114.43,2.0,   31.73,2.0,    0.00,2.0,    2.22,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 2752.70,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.6120,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
838, 33RO200501,       A16S,26.0,1.0,8.0,8.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,  3050.3,   0.5827,  34.6921,2.0,  34.6923,2.0,    211.9,2.0,   212.9,2.0,  117.62,2.0,   31.93,2.0,    0.00,2.0,    2.25,2.0,   0.340,2.0,   0.181,2.0,   0.006,2.0,  2260.4,2.0,  2360.7,2.0,  -999.0,9.0,   20.00,7.612,6.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.643,3.0, -999.00,9.0, 3050.30,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.3817,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
839, 33RO200501,       A16S,26.0,1.0,7.0,7.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,  3351.4,   0.4356,  34.6847,2.0,  34.6848,2.0,    215.3,2.0,   216.2,2.0,  120.51,2.0,   32.06,2.0,    0.00,2.0,    2.27,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 3351.40,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.2105,     -999.0,-999.000,      0.000,2.0,      0.000,2.0,   0.025,2.0
840, 33RO200501,       A16S,26.0,1.0,6.0,6.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,  3649.2,   0.3011,  34.6795,2.0,  34.6792,2.0,    218.2,2.0,   219.6,2.0,  123.81,2.0,   32.22,2.0,    0.00,2.0,    2.28,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 3649.20,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0511,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
841, 33RO200501,       A16S,26.0,1.0,5.0,5.0,2.0,20050123.0,1512.0,-49.5058,-33.6713,       5174,  3950.7,   0.2149,  34.6745,2.0,  34.6748,2.0,    220.8,2.0,   222.0,2.0,  126.23,2.0,   32.49,2.0,    0.00,2.0,    2.29,2.0,   0.283,2.0,   0.138,2.0,   0.008,2.0,  2262.6,2.0,  2364.3,2.0,  -999.0,9.0,   20.00,7.6146,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.414,3.0, -999.00,9.0, 3950.70,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -0.0624,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
