,EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,NITRAT,NITRAT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
107,  06AQ20071128,   A12,320.0,1.0,13.0,2.0,-999.0,0.0,-68.486,-2.905, 4270,    120.2,   0.4250,  34.6190,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.4200
108,  06AQ20071128,   A12,320.0,1.0,12.0,2.0,-999.0,0.0,-68.486,-2.905, 4270,    100.2,  -0.0850,  34.5660,2.0,    236.5,2.0,    32.90,2.0,   -999.0,9.0,   -999.0,9.0,  -0.0890
109,  06AQ20071128,   A12,320.0,1.0,11.0,2.0,-999.0,0.0,-68.486,-2.905, 4270,    100.2,  -0.3930,  34.5480,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.3960
110,  06AQ20071128,   A12,320.0,1.0,10.0,2.0,-999.0,0.0,-68.486,-2.905, 4270,     80.2,  -1.4300,  34.4100,2.0,   -999.0,9.0,    31.90,2.0,   -999.0,9.0,   -999.0,9.0,  -1.4320
111,  06AQ20071128,   A12,320.0,1.0,9.0,2.0,-999.0,0.0,-68.486,-2.905, 4270,     80.2,  -1.4770,  34.4030,2.0,    267.3,2.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.4790
112,  06AQ20071128,   A12,320.0,1.0,8.0,2.0,-999.0,0.0,-68.486,-2.905, 4270,     60.5,  -1.8110,  34.3500,2.0,    277.6,2.0,    31.10,2.0,   -999.0,9.0,   -999.0,9.0,  -1.8120
113,  06AQ20071128,   A12,320.0,1.0,7.0,2.0,-999.0,0.0,-68.486,-2.905, 4270,     60.5,  -1.7960,  34.3510,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7970
114,  06AQ20071128,   A12,320.0,1.0,6.0,2.0,-999.0,0.0,-68.486,-2.905, 4270,     40.6,  -1.8220,  34.3340,2.0,    278.1,2.0,    30.80,2.0,   -999.0,9.0,   -999.0,9.0,  -1.8230
115,  06AQ20071128,   A12,320.0,1.0,5.0,2.0,-999.0,0.0,-68.486,-2.905, 4270,     40.6,  -1.8220,  34.3340,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8230
116,  06AQ20071128,   A12,320.0,1.0,4.0,2.0,-999.0,0.0,-68.486,-2.905, 4270,     20.4,  -1.8130,  34.3270,2.0,    280.7,2.0,    30.40,2.0,   -999.0,9.0,   -999.0,9.0,  -1.8130
117,  06AQ20071128,   A12,320.0,1.0,3.0,2.0,-999.0,0.0,-68.486,-2.905, 4270,     20.4,  -1.8100,  34.3250,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8100
118,  06AQ20071128,   A12,320.0,1.0,2.0,2.0,-999.0,0.0,-68.486,-2.905, 4270,     10.1,  -1.8020,  34.3180,2.0,    281.2,2.0,    30.80,2.0,   -999.0,9.0,   -999.0,9.0,  -1.8020
119,  06AQ20071128,   A12,320.0,1.0,1.0,2.0,-999.0,0.0,-68.486,-2.905, 4270,     10.1,  -1.8030,  34.3180,2.0,    281.1,2.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8030
120,  06AQ20071128,   A12,321.0,1.0,24.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,   4185.9,  -0.2410,  34.6480,2.0,    241.1,2.0,    30.10,2.0,   2254.0,2.0,   2360.4,2.0,  -0.5290
121,  06AQ20071128,   A12,321.0,1.0,23.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,   4185.9,  -0.2410,  34.6480,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.5290
122,  06AQ20071128,   A12,321.0,1.0,22.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,   3500.6,  -0.2140,  34.6510,2.0,    238.8,2.0,    31.10,2.0,   2253.3,2.0,   2362.6,2.0,  -0.4360
123,  06AQ20071128,   A12,321.0,1.0,21.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,   3500.7,  -0.2140,  34.6510,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.4360
124,  06AQ20071128,   A12,321.0,1.0,20.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,   2999.3,  -0.1760,  34.6530,2.0,    235.1,2.0,    31.20,2.0,   2256.8,2.0,   2358.6,2.0,  -0.3550
125,  06AQ20071128,   A12,321.0,1.0,19.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,   2500.6,  -0.0900,  34.6580,2.0,    228.6,2.0,    31.80,2.0,   2256.7,2.0,   2365.2,2.0,  -0.2310
126,  06AQ20071128,   A12,321.0,1.0,18.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,   2500.7,  -0.0890,  34.6580,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.2300
127,  06AQ20071128,   A12,321.0,1.0,17.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,   2000.0,   0.0450,  34.6640,2.0,    221.1,2.0,    31.50,2.0,   2259.9,2.0,   2363.4,2.0,  -0.0610
128,  06AQ20071128,   A12,321.0,1.0,16.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,   1500.3,   0.2260,  34.6720,2.0,    212.3,2.0,    30.70,2.0,   2261.9,2.0,   2366.1,2.0,   0.1500
129,  06AQ20071128,   A12,321.0,1.0,15.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,   1500.5,   0.2300,  34.6720,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.1540
130,  06AQ20071128,   A12,321.0,1.0,14.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,   1000.1,   0.4750,  34.6830,2.0,    204.1,2.0,    31.80,2.0,   2264.4,2.0,   2364.3,2.0,   0.4270
131,  06AQ20071128,   A12,321.0,1.0,13.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,    498.9,   0.7100,  34.6880,2.0,    201.6,2.0,    31.00,2.0,   2261.7,2.0,   2362.8,2.0,   0.6870
132,  06AQ20071128,   A12,321.0,1.0,12.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,    499.0,   0.7100,  34.6880,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.6870
133,  06AQ20071128,   A12,321.0,1.0,11.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,    349.8,   0.8620,  34.6910,2.0,    200.0,2.0,    23.40,4.0,   2259.6,2.0,   2360.7,2.0,   0.8460
134,  06AQ20071128,   A12,321.0,1.0,10.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,    249.5,   0.8810,  34.6850,2.0,    199.3,2.0,    31.40,2.0,   2258.7,2.0,   2359.4,2.0,   0.8700
135,  06AQ20071128,   A12,321.0,1.0,9.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,    200.4,   0.8690,  34.6790,2.0,    199.1,2.0,    31.90,2.0,   2259.4,2.0,   2356.1,2.0,   0.8600
136,  06AQ20071128,   A12,321.0,1.0,8.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,    157.8,   0.8560,  34.6730,2.0,    199.2,2.0,    31.70,2.0,   2257.7,2.0,   2357.6,2.0,   0.8490
137,  06AQ20071128,   A12,321.0,1.0,7.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,    120.2,   0.7170,  34.6570,2.0,    202.0,2.0,    31.70,2.0,   2256.3,2.0,   2354.8,2.0,   0.7120
138,  06AQ20071128,   A12,321.0,1.0,6.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,     99.1,   0.6210,  34.6450,2.0,   -999.0,9.0,    31.60,2.0,   2256.8,2.0,   2356.3,2.0,   0.6170
139,  06AQ20071128,   A12,321.0,1.0,5.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,     79.8,   0.0180,  34.5740,2.0,   -999.0,9.0,    31.20,2.0,   2246.2,2.0,   2350.0,2.0,   0.0150
140,  06AQ20071128,   A12,321.0,1.0,4.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,     59.3,  -1.6020,  34.3840,2.0,    275.5,2.0,    30.60,2.0,   2226.5,2.0,   2336.9,2.0,  -1.6030
141,  06AQ20071128,   A12,321.0,1.0,3.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,     40.0,  -1.7910,  34.3680,2.0,   -999.0,9.0,    29.60,2.0,   2224.4,2.0,   2337.8,2.0,  -1.7920
142,  06AQ20071128,   A12,321.0,1.0,2.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,     19.9,  -1.7980,  34.2950,2.0,    283.0,2.0,    27.10,2.0,   2217.9,2.0,   2333.0,2.0,  -1.7980
143,  06AQ20071128,   A12,321.0,1.0,1.0,2.0,-999.0,0.0,-67.93,-2.952, 4406,      9.8,  -1.8120,  34.2440,2.0,    286.2,2.0,    29.20,2.0,   2211.8,2.0,   2327.9,2.0,  -1.8120
144,  06AQ20071128,   A12,322.0,1.0,24.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,   1001.8,   0.4330,  34.6820,2.0,    205.1,2.0,    30.70,2.0,   2263.3,2.0,   2361.7,2.0,   0.3850
145,  06AQ20071128,   A12,322.0,1.0,23.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,    500.0,   0.6690,  34.6880,2.0,    201.4,2.0,    31.30,2.0,   2262.4,2.0,   2362.1,2.0,   0.6460
146,  06AQ20071128,   A12,322.0,1.0,22.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,    500.1,   0.6690,  34.6880,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.6460
147,  06AQ20071128,   A12,322.0,1.0,21.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,    349.7,   0.7810,  34.6880,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.7650
148,  06AQ20071128,   A12,322.0,1.0,20.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,    250.2,   0.8170,  34.6840,2.0,    199.0,2.0,    31.40,2.0,   2259.2,2.0,   2359.2,2.0,   0.8060
149,  06AQ20071128,   A12,322.0,1.0,19.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,    250.3,   0.8180,  34.6830,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.8070
150,  06AQ20071128,   A12,322.0,1.0,18.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,    199.2,   0.8080,  34.6760,2.0,    198.8,2.0,    31.50,2.0,   -999.0,9.0,   2358.4,2.0,   0.7990
151,  06AQ20071128,   A12,322.0,1.0,17.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,    199.4,   0.8090,  34.6760,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.8000
152,  06AQ20071128,   A12,322.0,1.0,16.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,    160.1,   0.7460,  34.6650,2.0,    200.2,2.0,    31.50,2.0,   2257.4,2.0,   2355.6,2.0,   0.7390
153,  06AQ20071128,   A12,322.0,1.0,15.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,    160.2,   0.7150,  34.6620,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.7080
154,  06AQ20071128,   A12,322.0,1.0,14.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,    120.3,  -0.4690,  34.5550,2.0,    224.1,2.0,    31.10,2.0,   2250.8,2.0,   2349.9,2.0,  -0.4730
155,  06AQ20071128,   A12,322.0,1.0,13.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,    120.4,  -0.5540,  34.5490,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.5580
156,  06AQ20071128,   A12,322.0,1.0,12.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,    100.1,  -1.4090,  34.4800,2.0,    280.2,2.0,    29.20,2.0,   2229.9,2.0,   2341.2,2.0,  -1.4110
157,  06AQ20071128,   A12,322.0,1.0,11.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,    100.2,  -1.5200,  34.4520,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.5220
158,  06AQ20071128,   A12,322.0,1.0,10.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,     80.0,  -1.7420,  34.4420,2.0,    283.2,2.0,    29.60,2.0,   2228.9,2.0,   2340.0,2.0,  -1.7440
159,  06AQ20071128,   A12,322.0,1.0,9.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,     79.9,  -1.7400,  34.4410,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7420
160,  06AQ20071128,   A12,322.0,1.0,8.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,     59.9,  -1.8360,  34.4140,2.0,    288.1,2.0,    29.00,2.0,   2224.3,2.0,   2338.2,2.0,  -1.8370
161,  06AQ20071128,   A12,322.0,1.0,7.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,     59.9,  -1.8330,  34.4140,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8340
162,  06AQ20071128,   A12,322.0,1.0,6.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,     40.2,  -1.8280,  34.4060,2.0,    288.3,2.0,    28.90,2.0,   2224.5,2.0,   2337.6,2.0,  -1.8290
163,  06AQ20071128,   A12,322.0,1.0,5.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,     40.2,  -1.8280,  34.4060,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8290
164,  06AQ20071128,   A12,322.0,1.0,4.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,     20.0,  -1.8020,  34.3720,2.0,    292.8,2.0,    28.80,2.0,   -999.0,9.0,   2333.8,2.0,  -1.8020
165,  06AQ20071128,   A12,322.0,1.0,3.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,     20.0,  -1.8060,  34.3660,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8060
166,  06AQ20071128,   A12,322.0,1.0,2.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,      9.8,  -1.8040,  34.2950,2.0,    296.7,2.0,    28.40,2.0,   2214.9,2.0,   2330.9,2.0,  -1.8040
167,  06AQ20071128,   A12,322.0,1.0,1.0,2.0,-999.0,0.0,-67.516,-3.003, 4479,      9.8,  -1.8040,  34.3000,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8040
168,  06AQ20071128,   A12,323.0,1.0,24.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,   4533.5,  -0.4720,  34.6410,2.0,    248.1,2.0,    30.30,2.0,   2250.2,2.0,   2357.6,2.0,  -0.7880
169,  06AQ20071128,   A12,323.0,1.0,23.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,   4533.5,  -0.4730,  34.6410,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.7890
170,  06AQ20071128,   A12,323.0,1.0,22.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,   4500.2,  -0.4750,  34.6410,2.0,    248.7,2.0,    30.50,2.0,   2250.4,2.0,   2356.6,2.0,  -0.7880
171,  06AQ20071128,   A12,323.0,1.0,21.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,   3999.0,  -0.2800,  34.6490,2.0,    241.7,2.0,    31.10,2.0,   2251.6,2.0,   2359.5,2.0,  -0.5480
172,  06AQ20071128,   A12,323.0,1.0,20.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,   3500.4,  -0.2530,  34.6510,2.0,    239.0,2.0,    30.80,2.0,   2251.7,2.0,   2359.3,2.0,  -0.4740
173,  06AQ20071128,   A12,323.0,1.0,19.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,   2999.5,  -0.2040,  34.6530,2.0,    235.0,2.0,    30.90,2.0,   2252.9,2.0,   2360.8,2.0,  -0.3830
174,  06AQ20071128,   A12,323.0,1.0,18.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,   2500.1,  -0.1210,  34.6580,2.0,    228.7,2.0,    30.50,2.0,   2256.1,2.0,   2360.2,2.0,  -0.2610
175,  06AQ20071128,   A12,323.0,1.0,17.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,   2500.1,  -0.1190,  34.6580,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.2590
176,  06AQ20071128,   A12,323.0,1.0,16.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,   2000.1,   0.0090,  34.6630,2.0,    220.5,2.0,    31.10,2.0,   2258.3,2.0,   2362.1,2.0,  -0.0970
177,  06AQ20071128,   A12,323.0,1.0,15.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,   1500.3,   0.1820,  34.6710,2.0,    211.7,2.0,    32.30,2.0,   2261.8,2.0,   2362.2,2.0,   0.1070
178,  06AQ20071128,   A12,323.0,1.0,14.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,    999.1,   0.4120,  34.6810,2.0,   -999.0,9.0,    31.10,2.0,   2261.9,2.0,   2361.7,2.0,   0.3640
179,  06AQ20071128,   A12,323.0,1.0,13.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,    499.9,   0.7350,  34.6920,2.0,    200.7,2.0,    31.20,2.0,   2259.5,2.0,   2362.0,2.0,   0.7120
180,  06AQ20071128,   A12,323.0,1.0,12.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,    350.3,   0.8260,  34.6900,2.0,    197.3,2.0,    31.20,2.0,   2260.1,2.0,   2358.4,2.0,   0.8100
181,  06AQ20071128,   A12,323.0,1.0,11.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,    250.1,   0.8960,  34.6860,2.0,    196.2,2.0,    31.10,2.0,   2259.1,2.0,   2355.1,2.0,   0.8850
182,  06AQ20071128,   A12,323.0,1.0,10.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,    200.4,   0.9080,  34.6780,2.0,    195.5,2.0,    31.30,2.0,   2259.4,2.0,   2355.0,2.0,   0.8990
183,  06AQ20071128,   A12,323.0,1.0,9.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,    160.2,   0.9390,  34.6720,2.0,    195.5,2.0,    31.20,2.0,   2259.6,2.0,   2352.8,2.0,   0.9320
184,  06AQ20071128,   A12,323.0,1.0,8.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,    120.5,   0.6620,  34.6380,2.0,    203.3,2.0,    30.90,2.0,   2256.9,2.0,   2350.0,2.0,   0.6570
185,  06AQ20071128,   A12,323.0,1.0,7.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,     99.8,  -0.1460,  34.5570,2.0,    231.4,2.0,    30.20,2.0,   2247.7,2.0,   2345.8,2.0,  -0.1490
186,  06AQ20071128,   A12,323.0,1.0,6.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,     99.9,  -0.2020,  34.5520,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.2050
187,  06AQ20071128,   A12,323.0,1.0,5.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,     79.9,  -1.5160,  34.4350,2.0,    283.3,2.0,    28.90,2.0,   2229.9,2.0,   2336.7,2.0,  -1.5180
188,  06AQ20071128,   A12,323.0,1.0,4.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,     59.8,  -1.7500,  34.4000,2.0,    292.4,2.0,    28.60,2.0,   2225.0,2.0,   2336.7,2.0,  -1.7510
189,  06AQ20071128,   A12,323.0,1.0,3.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,     39.8,  -1.8070,  34.3050,2.0,    303.6,2.0,    27.10,2.0,   2211.0,2.0,   2329.8,2.0,  -1.8080
190,  06AQ20071128,   A12,323.0,1.0,2.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,     20.1,  -1.7730,  34.1650,2.0,    312.0,2.0,    27.00,2.0,   2197.8,2.0,   2320.4,2.0,  -1.7730
191,  06AQ20071128,   A12,323.0,1.0,1.0,2.0,-999.0,0.0,-66.973,-3.075, 4559,     10.2,  -1.7730,  34.1590,2.0,    312.5,2.0,    26.60,2.0,   2198.1,2.0,   2320.2,2.0,  -1.7730
192,  06AQ20071128,   A12,324.0,1.0,24.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,   1001.0,   0.4100,  34.6810,2.0,    203.4,2.0,    30.10,2.0,   2265.1,2.0,   2360.0,2.0,   0.3620
193,  06AQ20071128,   A12,324.0,1.0,23.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,    498.6,   0.7150,  34.6880,2.0,    198.4,2.0,    30.70,2.0,   2263.1,2.0,   2357.7,2.0,   0.6920
194,  06AQ20071128,   A12,324.0,1.0,22.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,    498.7,   0.7150,  34.6880,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.6920
195,  06AQ20071128,   A12,324.0,1.0,21.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,    350.0,   0.9850,  34.6980,2.0,    197.7,2.0,    30.60,2.0,   2259.0,2.0,   2356.9,2.0,   0.9690
196,  06AQ20071128,   A12,324.0,1.0,20.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,    250.4,   1.0810,  34.6900,2.0,   -999.0,9.0,    30.90,2.0,   2258.9,2.0,   2354.0,2.0,   1.0690
197,  06AQ20071128,   A12,324.0,1.0,19.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,    250.5,   1.0870,  34.6900,2.0,    194.3,2.0,    28.80,2.0,   -999.0,9.0,   -999.0,9.0,   1.0750
198,  06AQ20071128,   A12,324.0,1.0,18.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,    200.5,   1.1510,  34.6870,2.0,    193.8,2.0,    31.20,2.0,   2259.4,2.0,   2353.3,2.0,   1.1420
199,  06AQ20071128,   A12,324.0,1.0,17.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,    200.4,   1.1540,  34.6850,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.1450
200,  06AQ20071128,   A12,324.0,1.0,16.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,    160.0,   1.0750,  34.6630,2.0,    193.6,2.0,    31.20,2.0,   2258.7,2.0,   2351.2,2.0,   1.0680
201,  06AQ20071128,   A12,324.0,1.0,15.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,    160.0,   1.0650,  34.6610,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.0580
202,  06AQ20071128,   A12,324.0,1.0,14.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,    120.1,   0.6840,  34.6120,2.0,    203.2,2.0,    31.70,2.0,   2256.3,2.0,   2346.5,2.0,   0.6790
203,  06AQ20071128,   A12,324.0,1.0,13.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,    120.1,   0.5830,  34.6040,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5780
204,  06AQ20071128,   A12,324.0,1.0,12.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,    100.0,  -0.7610,  34.4710,2.0,    264.4,2.0,    29.70,2.0,   2237.7,2.0,   2338.6,2.0,  -0.7640
205,  06AQ20071128,   A12,324.0,1.0,11.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,    100.1,  -1.2520,  34.4150,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.2540
206,  06AQ20071128,   A12,324.0,1.0,10.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,     79.3,  -1.7800,  34.3710,2.0,    300.9,2.0,    28.20,2.0,   2223.6,2.0,   2332.0,2.0,  -1.7820
207,  06AQ20071128,   A12,324.0,1.0,9.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,     79.3,  -1.7840,  34.3690,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7860
208,  06AQ20071128,   A12,324.0,1.0,8.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,     59.8,  -1.7990,  34.3480,2.0,    302.0,2.0,    28.00,2.0,   2221.7,2.0,   2333.1,2.0,  -1.8000
209,  06AQ20071128,   A12,324.0,1.0,7.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,     59.8,  -1.7990,  34.3460,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8000
210,  06AQ20071128,   A12,324.0,1.0,6.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,     40.3,  -1.8180,  34.3080,2.0,    305.3,2.0,    27.70,2.0,   2217.6,2.0,   2331.2,2.0,  -1.8190
211,  06AQ20071128,   A12,324.0,1.0,5.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,     40.4,  -1.8170,  34.2940,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8180
212,  06AQ20071128,   A12,324.0,1.0,4.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,     20.3,  -1.7300,  34.1240,2.0,    323.8,2.0,    27.10,2.0,   2195.9,2.0,   2322.5,2.0,  -1.7300
213,  06AQ20071128,   A12,324.0,1.0,3.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,     20.3,  -1.7320,  34.0940,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7320
214,  06AQ20071128,   A12,324.0,1.0,2.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,     10.1,  -1.6490,  33.9060,2.0,    342.5,2.0,    24.10,2.0,   2165.8,2.0,   2302.4,2.0,  -1.6490
215,  06AQ20071128,   A12,324.0,1.0,1.0,2.0,-999.0,0.0,-66.478,-2.956, 4780,     10.1,  -1.5900,  33.8800,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.5900
216,  06AQ20071128,   A12,325.0,1.0,24.0,2.0,-999.0,0.0,-66.01,-3.045, 4853,   4853.3,  -0.4400,  34.6410,2.0,    249.0,2.0,    29.00,2.0,   2248.5,2.0,   2360.8,2.0,  -0.7910
217,  06AQ20071128,   A12,325.0,1.0,23.0,2.0,-999.0,0.0,-66.01,-3.045, 4853,   4853.6,  -0.4410,  34.6410,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.7920
218,  06AQ20071128,   A12,325.0,1.0,22.0,2.0,-999.0,0.0,-66.01,-3.045, 4853,   4853.5,  -0.4410,  34.6410,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.7920
219,  06AQ20071128,   A12,325.0,1.0,21.0,2.0,-999.0,0.0,-66.01,-3.045, 4853,   4853.5,  -0.4420,  34.6400,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.7930
