,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
1328,09AR20041223,       I09S,80.0,1.0,16.0,116.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,   200.6,   1.8480,  34.6582,2.0,  34.6582,2.0,    174.5,2.0,   173.9,2.0,   86.58,2.0,   33.28,2.0,    2.26,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.8375
1329,09AR20041223,       I09S,80.0,1.0,15.0,15.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,   251.0,   1.8953,  34.6858,2.0,  34.6858,2.0,    174.3,2.0,   175.3,2.0,   87.75,2.0,   32.80,2.0,    2.24,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.8819
1330,09AR20041223,       I09S,80.0,1.0,14.0,14.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,   301.6,   1.8922,  34.7033,2.0,  34.7027,2.0,    177.6,2.0,   178.4,2.0,   88.04,2.0,   32.21,2.0,    2.21,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.8760
1331,09AR20041223,       I09S,80.0,1.0,13.0,13.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,   347.7,   1.8726,  34.7146,2.0,  34.7147,2.0,    179.9,2.0,   181.9,2.0,   88.33,2.0,   31.72,2.0,    2.17,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.8538
1332,09AR20041223,       I09S,80.0,1.0,12.0,12.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,   401.4,   1.8489,  34.7239,2.0,  34.7239,2.0,    183.3,2.0,   183.6,2.0,   88.33,2.0,   31.43,2.0,    2.15,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.8271
1333,09AR20041223,       I09S,80.0,1.0,11.0,11.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,   500.1,   1.7898,  34.7339,2.0,  34.7345,2.0,    188.1,2.0,   188.2,2.0,   88.82,2.0,   30.84,2.0,    2.11,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.7625
1334,09AR20041223,       I09S,80.0,1.0,10.0,10.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,   598.8,   1.7060,  34.7412,2.0,  34.7418,2.0,    192.5,2.0,   193.1,2.0,   90.19,2.0,   30.75,2.0,    2.08,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.6732
1335,09AR20041223,       I09S,80.0,1.0,9.0,9.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,   701.2,   1.6315,  34.7444,2.0,  34.7451,2.0,    196.3,2.0,   196.1,2.0,   91.75,2.0,   30.55,2.0,    2.07,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.5929
1336,09AR20041223,       I09S,80.0,1.0,8.0,208.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,   803.2,   1.5149,  34.7444,2.0,  34.7449,2.0,    198.4,2.0,   199.6,2.0,   94.48,2.0,   30.35,2.0,    2.07,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.4708
1337,09AR20041223,       I09S,80.0,1.0,7.0,107.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,   902.6,   1.4308,  34.7421,2.0,  34.7425,2.0,    200.6,2.0,   200.1,2.0,   96.82,2.0,   30.16,2.0,    2.09,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.3811
1338,09AR20041223,       I09S,80.0,1.0,6.0,117.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,  1001.3,   1.3204,  34.7381,2.0,  34.7386,2.0,    201.2,2.0,   201.4,2.0,   99.95,2.0,   30.36,2.0,    2.10,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.2653
1339,09AR20041223,       I09S,80.0,1.0,5.0,105.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,  1100.8,   1.2286,  34.7346,2.0,  34.7357,2.0,    201.3,2.0,   200.9,2.0,  103.95,2.0,   30.55,2.0,    2.13,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.1679
1340,09AR20041223,       I09S,80.0,1.0,4.0,104.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,  1200.7,   1.1230,  34.7296,2.0,  34.7288,2.0,    201.3,2.0,   201.0,2.0,  109.42,2.0,   30.84,2.0,    2.15,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.0568
1341,09AR20041223,       I09S,80.0,1.0,3.0,103.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,  1302.3,   1.0093,  34.7235,2.0,  34.7241,2.0,    199.9,2.0,   199.7,2.0,  122.30,2.0,   31.33,2.0,    2.20,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.9376
1342,09AR20041223,       I09S,80.0,1.0,2.0,102.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,  1401.7,   0.9699,  34.7213,2.0,  34.7221,2.0,    198.4,2.0,   198.5,2.0,  131.38,2.0,   31.53,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.8920
1343,09AR20041223,       I09S,80.0,1.0,1.0,101.0,2.0,20050123.0,2123.0,-58.6182,81.7072,       1478,  1451.2,   0.9554,  34.7204,2.0,  34.7210,2.0,    198.8,2.0,   199.1,2.0,  132.35,2.0,   31.53,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.8743
1344,09AR20041223,       I09S,81.0,1.0,24.0,24.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,     9.8,   1.4614,  33.9284,2.0,  33.9299,2.0,    335.8,2.0,   336.7,2.0,   40.14,2.0,   26.17,2.0,    1.72,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.4609
1345,09AR20041223,       I09S,81.0,1.0,23.0,23.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,    30.8,   1.2817,  33.9259,2.0,  33.9278,2.0,    335.4,2.0,   336.4,2.0,   39.94,2.0,   26.17,2.0,    1.72,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.2803
1346,09AR20041223,       I09S,81.0,1.0,22.0,22.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,    50.6,   0.5892,  33.9512,2.0,  33.9600,2.0,    332.7,2.0,   332.5,2.0,   44.04,2.0,   27.05,2.0,    1.93,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.5872
1347,09AR20041223,       I09S,81.0,1.0,21.0,21.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,    82.1,  -1.4769,  34.0961,2.0,  34.0948,2.0,    298.9,2.0,   311.9,2.0,   55.56,2.0,   30.08,2.0,    2.10,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -1.4787
1348,09AR20041223,       I09S,81.0,1.0,20.0,20.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,   101.3,  -0.8660,  34.2085,2.0,  34.2033,2.0,    282.8,2.0,   283.6,2.0,   61.42,2.0,   31.15,2.0,    2.20,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.8688
1349,09AR20041223,       I09S,81.0,1.0,19.0,19.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,   125.2,   0.5144,  34.4298,2.0,  34.4295,2.0,    246.1,2.0,   222.0,3.0,   74.29,2.0,   32.90,2.0,    2.24,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.5094
1350,09AR20041223,       I09S,81.0,1.0,18.0,18.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,   149.5,   1.2769,  34.5668,2.0,  34.5718,2.0,    198.4,2.0,   191.1,2.0,   82.29,2.0,   33.19,2.0,    2.26,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.2699
1351,09AR20041223,       I09S,81.0,1.0,17.0,6.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,   176.4,   1.7116,  34.6417,2.0,  34.6407,2.0,    183.8,2.0,   177.4,2.0,   86.09,2.0,   33.29,2.0,    2.27,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.7026
1352,09AR20041223,       I09S,81.0,1.0,16.0,116.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,   200.2,   1.8544,  34.6709,2.0,  34.6707,2.0,    173.2,2.0,   173.9,2.0,   87.46,2.0,   32.99,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.8439
1353,09AR20041223,       I09S,81.0,1.0,15.0,15.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,   250.8,   1.8993,  34.6947,2.0,  34.6954,2.0,    172.8,2.0,   175.8,2.0,   88.24,2.0,   32.50,2.0,    2.22,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.8859
1354,09AR20041223,       I09S,81.0,1.0,14.0,14.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,   300.2,   1.8935,  34.7080,2.0,  34.7078,2.0,    176.0,2.0,   178.8,2.0,   88.33,2.0,   32.01,2.0,    2.18,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.8774
1355,09AR20041223,       I09S,81.0,1.0,13.0,13.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,   401.4,   1.8469,  34.7257,2.0,  34.7259,2.0,    182.5,2.0,   185.5,2.0,   88.92,2.0,   31.33,2.0,    2.14,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.8251
1356,09AR20041223,       I09S,81.0,1.0,12.0,12.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,   502.2,   1.7720,  34.7360,2.0,  34.7359,2.0,    188.5,2.0,   190.1,2.0,   89.31,2.0,   30.75,2.0,    2.11,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.7446
1357,09AR20041223,       I09S,81.0,1.0,11.0,11.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,   598.9,   1.7143,  34.7412,2.0,  34.7416,2.0,    192.7,2.0,   193.2,2.0,   89.60,2.0,   30.35,2.0,    2.10,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.6815
1358,09AR20041223,       I09S,81.0,1.0,10.0,10.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,   701.1,   1.6282,  34.7445,2.0,  34.7445,2.0,    195.6,2.0,   195.2,2.0,   92.24,2.0,   30.35,2.0,    2.10,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.5896
1359,09AR20041223,       I09S,81.0,1.0,9.0,9.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,   801.5,   1.5259,  34.7445,2.0,  34.7449,2.0,    198.2,2.0,   198.0,2.0,   94.87,2.0,   30.06,2.0,    2.11,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.4818
1360,09AR20041223,       I09S,81.0,1.0,8.0,208.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,   900.5,   1.4338,  34.7425,2.0,  34.7429,2.0,    200.2,2.0,   200.1,2.0,   97.21,2.0,   30.26,2.0,    2.07,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.3842
1361,09AR20041223,       I09S,81.0,1.0,7.0,107.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,  1000.5,   1.3241,  34.7387,2.0,  34.7386,2.0,    201.6,2.0,   201.3,2.0,  100.44,2.0,   30.06,2.0,    2.11,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.2690
1362,09AR20041223,       I09S,81.0,1.0,6.0,117.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,  1101.0,   1.2265,  34.7344,2.0,  34.7349,2.0,    202.5,2.0,   202.9,2.0,  103.17,2.0,   30.36,2.0,    2.13,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.1658
1363,09AR20041223,       I09S,81.0,1.0,5.0,105.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,  1200.6,   1.1481,  34.7305,2.0,  34.7308,2.0,    202.7,2.0,   203.1,2.0,  106.68,2.0,   30.75,2.0,    2.13,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.0817
1364,09AR20041223,       I09S,81.0,1.0,4.0,104.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,  1302.3,   1.0599,  34.7260,2.0,  34.7262,2.0,    202.4,2.0,   202.3,2.0,  113.03,2.0,   31.04,2.0,    2.16,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.9877
1365,09AR20041223,       I09S,81.0,1.0,3.0,103.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,  1401.3,   0.9777,  34.7215,2.0,  34.7206,2.0,    201.3,2.0,   201.6,2.0,  120.06,2.0,   31.43,2.0,    2.20,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.8998
1366,09AR20041223,       I09S,81.0,1.0,2.0,102.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,  1505.1,   0.9295,  34.7188,2.0,  34.7190,2.0,    201.1,2.0,   200.4,2.0,  129.52,2.0,   31.43,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.8451
1367,09AR20041223,       I09S,81.0,1.0,1.0,101.0,2.0,20050124.0,525.0,-58.969,81.6753,       1588,  1556.8,   0.9090,  34.7174,2.0,  34.7178,2.0,    200.8,2.0,   201.0,2.0,  130.50,2.0,   32.31,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.8212
1368,09AR20041223,       I09S,82.0,1.0,24.0,24.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,    10.7,   2.5750,  33.9165,2.0,  33.9172,2.0,   -999.0,9.0,   327.1,2.0,   16.80,2.0,   24.22,2.0,    1.73,2.0,   5.238,2.0,   2.697,2.0,   0.462,2.0,  2145.0,2.0,  2288.3,6.0,   2.5744
1369,09AR20041223,       I09S,82.0,1.0,23.0,23.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,    51.0,   2.3937,  33.9141,2.0,  33.9158,2.0,    325.9,2.0,   326.8,2.0,   18.56,2.0,   24.81,2.0,    1.65,2.0,   5.271,2.0,   2.711,2.0,   0.458,2.0,  2148.0,2.0,  2290.4,2.0,   2.3909
1370,09AR20041223,       I09S,82.0,1.0,22.0,22.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,    76.8,   1.3220,  33.9262,2.0,  33.9291,2.0,    326.2,2.0,   326.9,2.0,   35.06,2.0,   29.30,2.0,    2.00,2.0,   5.456,2.0,   2.801,2.0,   0.439,2.0,  2164.7,2.0,  2292.0,2.0,   1.3185
1371,09AR20041223,       I09S,82.0,1.0,21.0,21.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,   101.4,   1.6815,  34.0605,2.0,  34.0481,2.0,    274.1,2.0,   291.5,3.0,   35.06,2.0,   29.20,2.0,    2.00,2.0,   4.626,2.0,   2.357,2.0,   0.370,2.0,  2182.8,2.0,  2292.8,2.0,   1.6765
1372,09AR20041223,       I09S,82.0,1.0,20.0,20.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,   200.6,   1.7396,  34.2269,2.0,  34.2277,2.0,    242.0,2.0,   241.2,2.0,   49.50,2.0,   31.93,2.0,    2.18,2.0,   3.138,2.0,   1.559,2.0,   0.257,2.0,  2212.5,2.0,  2301.8,2.0,   1.7294
1373,09AR20041223,       I09S,82.0,1.0,19.0,19.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,   301.0,   1.7217,  34.3276,2.0,  34.3266,2.0,    220.4,2.0,   220.8,2.0,   58.58,2.0,   32.71,2.0,    2.25,2.0,   2.433,6.0,   1.203,6.0,   0.188,6.0,  2226.2,2.0,  2313.4,2.0,   1.7062
1374,09AR20041223,       I09S,82.0,1.0,18.0,18.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,   400.0,   2.2682,  34.4908,2.0,  34.4905,2.0,    185.9,2.0,   182.4,2.0,   69.80,2.0,   33.48,2.0,    2.29,2.0,   1.032,2.0,   0.505,2.0,   0.078,2.0,  2247.4,2.0,  2327.8,2.0,   2.2453
1375,09AR20041223,       I09S,82.0,1.0,17.0,6.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,   501.6,   2.3281,  34.5763,2.0,  34.5770,2.0,    177.2,2.0,   177.7,2.0,   73.80,2.0,   32.80,2.0,    2.25,2.0,   0.584,2.0,   0.288,2.0,   0.031,2.0,  -999.0,9.0,  -999.0,9.0,   2.2987
1376,09AR20041223,       I09S,82.0,1.0,16.0,116.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,   752.7,   2.1660,  34.6782,2.0,  34.6784,2.0,    179.5,2.0,   180.9,2.0,   80.33,2.0,   31.53,2.0,    2.18,2.0,   0.302,2.0,   0.146,2.0,   0.021,2.0,  2250.7,2.0,  2339.7,2.0,   2.1211
1377,09AR20041223,       I09S,82.0,1.0,15.0,15.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  1001.6,   2.0288,  34.7282,2.0,  34.7286,2.0,    186.7,2.0,   188.1,2.0,   83.94,2.0,   30.35,2.0,    2.09,2.0,   0.167,2.0,   0.084,2.0,   0.006,2.0,  2246.4,2.0,  2348.0,2.0,   1.9680
1378,09AR20041223,       I09S,82.0,1.0,14.0,14.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  1201.2,   1.8748,  34.7447,2.0,  34.7441,2.0,    192.8,2.0,   194.4,2.0,   87.45,2.0,   29.67,2.0,    2.08,2.0,   0.146,2.0,   0.065,2.0,   0.003,2.0,  2246.0,2.0,  2347.6,2.0,   1.8014
1379,09AR20041223,       I09S,82.0,1.0,13.0,13.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  1402.3,   1.6950,  34.7466,2.0,  34.7465,2.0,    197.7,2.0,   198.1,2.0,   92.04,2.0,   29.67,2.0,    2.07,2.0,-999.000,5.0,-999.000,5.0,-999.000,5.0,  2247.8,2.0,  2365.1,3.0,   1.6090
1380,09AR20041223,       I09S,82.0,1.0,12.0,12.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  1602.0,   1.5072,  34.7432,2.0,  34.7431,2.0,    200.5,2.0,   200.5,2.0,   96.43,2.0,   29.87,2.0,    2.08,2.0,   0.120,2.0,   0.058,2.0,   0.002,2.0,  2249.4,6.0,  2352.4,6.0,   1.4087
1381,09AR20041223,       I09S,82.0,1.0,11.0,11.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  1801.1,   1.3054,  34.7355,2.0,  34.7472,4.0,    202.8,2.0,   202.9,2.0,  102.19,2.0,   29.96,2.0,    2.09,2.0,   0.124,2.0,   0.057,2.0,   0.000,2.0,  2252.3,2.0,  2357.8,2.0,   1.1946
1382,09AR20041223,       I09S,82.0,1.0,10.0,10.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  2100.6,   1.0585,  34.7227,2.0,  34.7227,2.0,    205.9,2.0,   204.9,2.0,  109.51,2.0,   30.94,2.0,    2.14,2.0,   0.144,2.0,   0.066,2.0,   0.006,2.0,  2255.8,2.0,  2354.5,2.0,   0.9283
1383,09AR20041223,       I09S,82.0,1.0,9.0,9.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  2403.3,   0.8246,  34.7097,2.0,  34.7098,2.0,    208.4,2.0,   208.0,2.0,  116.44,2.0,   30.94,2.0,    2.18,2.0,   0.162,6.0,   0.080,6.0,   0.009,6.0,  2256.6,2.0,  2356.9,2.0,   0.6741
1384,09AR20041223,       I09S,82.0,1.0,8.0,208.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  2698.8,   0.6303,  34.6993,2.0,  34.6990,2.0,    211.4,2.0,   211.3,2.0,  121.72,2.0,   31.23,2.0,    2.21,2.0,   0.198,2.0,   0.093,2.0,   0.003,2.0,  2257.9,2.0,  2355.5,2.0,   0.4589
1385,09AR20041223,       I09S,82.0,1.0,7.0,107.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  3002.4,   0.4584,  34.6909,2.0,-999.0000,9.0,    215.0,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.2644
1386,09AR20041223,       I09S,82.0,1.0,6.0,117.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  3301.5,   0.3175,  34.6842,2.0,  34.6835,2.0,    218.6,2.0,   218.8,2.0,  127.38,2.0,   31.53,2.0,    2.24,2.0,   0.407,2.0,   0.199,2.0,   0.033,2.0,  2258.3,2.0,  2355.7,2.0,   0.0999
1387,09AR20041223,       I09S,82.0,1.0,5.0,105.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  3600.5,   0.2162,  34.6799,2.0,  34.6796,2.0,    222.0,2.0,   222.6,2.0,  128.45,2.0,   31.72,2.0,    2.25,2.0,   0.546,2.0,   0.262,2.0,   0.026,2.0,  2258.2,2.0,  2354.6,2.0,  -0.0269
1388,09AR20041223,       I09S,82.0,1.0,4.0,104.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  3900.1,   0.1578,  34.6770,2.0,  34.6772,2.0,    224.8,2.0,   225.1,2.0,  129.24,2.0,   31.33,2.0,    2.23,2.0,   0.674,2.0,   0.321,2.0,   0.039,2.0,  2257.3,2.0,  2357.0,2.0,  -0.1129
1389,09AR20041223,       I09S,82.0,1.0,3.0,103.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  4201.2,   0.1158,  34.6751,2.0,  34.6740,2.0,    227.5,2.0,   227.7,2.0,  129.92,2.0,   31.24,2.0,    2.24,2.0,   0.809,2.0,   0.383,2.0,   0.070,2.0,  2256.1,2.0,  2353.7,2.0,  -0.1842
1390,09AR20041223,       I09S,82.0,1.0,2.0,102.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  4501.8,   0.0813,  34.6727,2.0,  34.6725,2.0,    230.2,2.0,   230.1,2.0,  130.80,2.0,   31.33,2.0,    2.23,2.0,   0.948,6.0,   0.439,6.0,   0.052,6.0,  2258.3,2.0,  2352.8,2.0,  -0.2493
1391,09AR20041223,       I09S,82.0,1.0,1.0,101.0,2.0,20050125.0,1051.0,-56.1862,86.449,       4742,  4816.0,   0.0550,  34.6698,2.0,  34.6699,2.0,    232.8,2.0,   234.3,2.0,  132.65,2.0,   31.43,2.0,    2.24,2.0,   1.113,2.0,   0.520,2.0,   0.076,2.0,  2258.0,6.0,  2353.5,3.0,  -0.3091
1392,09AR20041223,       I09S,83.0,1.0,24.0,24.0,2.0,20050125.0,2210.0,-55.3572,87.8768,       4495,    17.2,   2.9423,  33.9352,2.0,  33.9368,2.0,    324.9,2.0,   323.1,2.0,    9.96,2.0,   24.22,2.0,    1.57,2.0,   5.151,2.0,   2.605,2.0,   0.463,2.0,  2144.2,6.0,  2288.4,3.0,   2.9413
1393,09AR20041223,       I09S,83.0,1.0,23.0,23.0,2.0,20050125.0,2210.0,-55.3572,87.8768,       4495,    52.7,   2.6227,  33.9244,2.0,  33.9270,2.0,    325.1,2.0,   325.4,2.0,   13.38,2.0,   24.61,2.0,    1.60,2.0,   5.273,2.0,   2.658,2.0,   0.472,2.0,  2149.0,2.0,  2288.5,2.0,   2.6197
1394,09AR20041223,       I09S,83.0,1.0,22.0,22.0,2.0,20050125.0,2210.0,-55.3572,87.8768,       4495,   101.8,   1.1002,  33.9460,2.0,  33.9469,2.0,    324.6,2.0,   331.1,2.0,   30.67,2.0,   26.76,2.0,    1.82,2.0,   5.610,2.0,   2.839,2.0,   0.470,2.0,  2166.1,2.0,  2294.8,3.0,   1.0957
1395,09AR20041223,       I09S,83.0,1.0,21.0,21.0,2.0,20050125.0,2210.0,-55.3572,87.8768,       4495,   151.9,   0.0938,  34.0637,2.0,  34.0643,2.0,    305.9,2.0,   306.4,2.0,   45.02,2.0,   30.17,2.0,    2.05,2.0,   5.015,2.0,   2.505,2.0,   0.429,2.0,  2194.6,2.0,  2297.6,2.0,   0.0883
1396,09AR20041223,       I09S,83.0,1.0,20.0,20.0,2.0,20050125.0,2210.0,-55.3572,87.8768,       4495,   201.1,   0.9476,  34.2567,2.0,  34.2581,2.0,    262.6,2.0,   249.3,2.0,   57.22,2.0,   32.81,2.0,    2.21,2.0,   3.346,2.0,   1.638,2.0,   0.275,2.0,  2221.9,2.0,  2309.0,2.0,   0.9387
1397,09AR20041223,       I09S,83.0,1.0,19.0,19.0,2.0,20050125.0,2210.0,-55.3572,87.8768,       4495,   300.8,   1.8480,  34.4537,2.0,  34.4534,2.0,    194.4,2.0,   196.1,2.0,   69.51,2.0,   34.17,2.0,    2.30,2.0,   1.565,6.0,   0.758,6.0,   0.133,6.0,  2244.8,2.0,  2322.2,2.0,   1.8321
1398,09AR20041223,       I09S,83.0,1.0,18.0,18.0,2.0,20050125.0,2210.0,-55.3572,87.8768,       4495,   401.1,   2.0460,  34.5591,2.0,  34.5591,2.0,    182.7,2.0,   178.4,2.0,   77.80,2.0,   34.17,2.0,    2.33,2.0,   0.846,2.0,   0.414,2.0,   0.072,2.0,  2253.9,2.0,  2330.6,2.0,   2.0237
1399,09AR20041223,       I09S,83.0,1.0,17.0,6.0,2.0,20050125.0,2210.0,-55.3572,87.8768,       4495,   503.0,   2.2114,  34.6302,2.0,  34.6299,2.0,    176.5,2.0,   177.3,2.0,   78.38,2.0,   32.99,2.0,    2.25,2.0,   0.434,2.0,   0.213,2.0,   0.028,2.0,  -999.0,9.0,  -999.0,9.0,   2.1823
