,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,CTDRAW,TRITER,THETA,FUCO,FUCO_FLAG_W,RHAM,RHAM_FLAG_W,ARABA,ARABA_FLAG_W,GALA,GALA_FLAG_W,GLUC,GLUC_FLAG_W,MAN,MAN_FLAG_W,DCNS,DCNS_FLAG_W,BRDU,BRDU_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,HELIER,DELHER
420,33RR20050106,       P16S,70.0,2.0,21.0,21.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  1008.8,   5.0687,  34.3410,2.0,  34.3407,2.0,    209.1,2.0,   209.7,2.0,   26.00,2.0,   28.81,2.0,    0.00,2.0,    2.00,2.0,   1.916,2.0,   0.999,2.0,   0.131,2.0,  2183.9,2.0,  2292.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1008.8,-999.000,   4.9843,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
421,33RR20050106,       P16S,70.0,2.0,20.0,20.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  1109.2,   4.4692,  34.3388,2.0,  34.3399,2.0,    205.4,2.0,   206.3,2.0,   32.25,2.0,   30.22,2.0,    0.00,2.0,    2.10,2.0,   1.813,2.0,   0.915,2.0,   0.132,2.0,  2194.5,2.0,  2297.6,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1109.2,-999.000,   4.3807,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
422,33RR20050106,       P16S,70.0,2.0,19.0,19.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  1210.5,   3.9810,  34.3532,2.0,  34.3539,2.0,    199.9,2.0,   200.7,2.0,   39.32,2.0,   31.46,2.0,    0.00,2.0,    2.19,2.0,   1.529,2.0,   0.766,2.0,   0.123,2.0,  2207.0,2.0,  2303.2,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1210.5,-999.000,   3.8880,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
423,33RR20050106,       P16S,70.0,2.0,18.0,18.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  1313.4,   3.5726,  34.3790,2.0,  34.3794,2.0,    193.7,2.0,   194.0,2.0,   46.81,2.0,   32.50,2.0,    0.00,2.0,    2.26,2.0,   1.284,2.0,   0.690,2.0,   0.044,2.0,  2218.3,2.0,  2309.3,6.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1313.4,-999.000,   3.4747,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
424,33RR20050106,       P16S,70.0,2.0,17.0,17.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  1413.3,   3.2751,  34.4146,2.0,  34.4149,2.0,    186.3,2.0,   187.2,2.0,   54.11,2.0,   33.14,2.0,    0.00,2.0,    2.32,2.0,   1.051,2.0,   0.581,2.0,   0.039,2.0,  2229.9,2.0,  2316.4,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1413.3,-999.000,   3.1718,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
425,33RR20050106,       P16S,70.0,2.0,16.0,16.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  1514.5,   3.0533,  34.4504,2.0,  34.4499,2.0,    180.8,2.0,   182.0,2.0,   60.20,2.0,   33.63,2.0,    0.00,2.0,    2.35,2.0,   0.859,2.0,   0.495,2.0,   0.033,2.0,  2237.5,2.0,  2322.7,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1514.5,-999.000,   2.9439,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
426,33RR20050106,       P16S,70.0,2.0,15.0,15.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  1615.3,   2.8646,  34.4923,2.0,  34.4921,2.0,    176.0,2.0,   176.7,2.0,   66.52,2.0,   33.74,2.0,    0.00,2.0,    2.37,2.0,   0.662,2.0,   0.364,2.0,   0.028,2.0,  2245.2,2.0,  2328.9,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1615.3,-999.000,   2.7489,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
427,33RR20050106,       P16S,70.0,2.0,14.0,14.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  1715.5,   2.7368,  34.5279,2.0,  34.5278,2.0,    172.7,2.0,   174.1,2.0,   71.40,2.0,   34.00,2.0,    0.00,2.0,    2.38,2.0,   0.539,2.0,   0.305,2.0,   0.024,2.0,  2251.8,2.0,  2334.8,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1715.5,-999.000,   2.6142,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
428,33RR20050106,       P16S,70.0,2.0,13.0,13.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  1816.0,   2.6255,  34.5591,2.0,  34.5591,2.0,    171.5,2.0,   172.3,2.0,   74.25,2.0,   33.89,2.0,    0.00,2.0,    2.37,2.0,   0.464,2.0,   0.268,2.0,   0.020,2.0,  2254.8,2.0,  2336.9,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1816.0,-999.000,   2.4958,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
429,33RR20050106,       P16S,70.0,2.0,12.0,12.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  2020.8,   2.4540,  34.6205,2.0,  34.6204,2.0,    170.8,2.0,   171.4,2.0,   80.99,2.0,   33.56,2.0,    0.00,2.0,    2.34,2.0,   0.279,2.0,   0.167,2.0,   0.014,2.0,  2260.2,6.0,  2343.6,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2020.8,-999.000,   2.3089,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
430,33RR20050106,       P16S,70.0,2.0,11.0,11.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  2274.8,   2.2996,  34.6758,2.0,  34.6768,2.0,    175.7,2.0,   176.1,2.0,   83.83,2.0,   32.63,2.0,    0.00,2.0,    2.27,2.0,   0.193,2.0,   0.124,2.0,   0.012,2.0,  2258.2,2.0,  2346.5,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2274.8,-999.000,   2.1343,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
431,33RR20050106,       P16S,70.0,2.0,10.0,10.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  2529.9,   2.1531,  34.7131,2.0,  34.7128,2.0,    182.4,2.0,   183.6,2.0,   86.08,2.0,   31.65,2.0,    0.00,2.0,    2.20,2.0,   0.125,2.0,   0.065,2.0,  -0.002,2.0,  2257.1,2.0,  2348.5,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2529.9,-999.000,   1.9669,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
432,33RR20050106,       P16S,70.0,2.0,9.0,9.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  2783.9,   1.9918,  34.7317,2.0,  34.7320,2.0,    189.1,2.0,   189.6,2.0,   89.54,2.0,   31.16,2.0,    0.00,2.0,    2.16,2.0,   0.110,2.0,   0.072,2.0,  -0.002,2.0,  2254.1,2.0,  2350.8,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2783.9,-999.000,   1.7848,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
433,33RR20050106,       P16S,70.0,2.0,8.0,8.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  3037.7,   1.7689,  34.7366,2.0,  34.7371,2.0,    193.6,2.0,   194.3,2.0,   95.90,2.0,   31.10,2.0,    0.00,2.0,    2.15,2.0,   0.085,2.0,   0.048,2.0,  -0.002,2.0,  2254.9,2.0,  2354.5,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  3037.7,-999.000,   1.5422,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
434,33RR20050106,       P16S,70.0,2.0,7.0,7.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  3294.0,   1.5857,  34.7346,2.0,  34.7350,2.0,    196.9,2.0,   197.6,2.0,  101.42,2.0,   31.15,2.0,    0.00,2.0,    2.16,2.0,   0.059,2.0,   0.044,2.0,  -0.002,2.0,  2256.8,2.0,  2356.9,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  3294.0,-999.000,   1.3379,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
435,33RR20050106,       P16S,70.0,2.0,6.0,6.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  3548.7,   1.4063,  34.7288,2.0,  34.7299,2.0,    199.4,2.0,   200.1,2.0,  106.75,2.0,   31.42,2.0,    0.00,2.0,    2.18,2.0,   0.039,2.0,   0.022,2.0,  -0.002,2.0,  2258.8,2.0,  2358.5,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  3548.7,-999.000,   1.1372,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
436,33RR20050106,       P16S,70.0,2.0,5.0,5.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  3753.0,   1.2669,  34.7229,2.0,  34.7236,2.0,    201.0,2.0,   201.8,2.0,  111.47,2.0,   31.63,2.0,    0.00,2.0,    2.20,2.0,   0.034,2.0,   0.017,2.0,  -0.002,2.0,  2260.1,2.0,  2361.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  3753.0,-999.000,   0.9804,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
437,33RR20050106,       P16S,70.0,2.0,4.0,4.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  3958.1,   1.1618,  34.7182,2.0,  34.7177,2.0,    202.4,2.0,   203.0,2.0,  116.20,2.0,   31.85,2.0,    0.00,2.0,    2.21,2.0,   0.034,2.0,   0.025,2.0,  -0.002,2.0,  2261.6,2.0,  2363.4,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  3958.1,-999.000,   0.8566,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
438,33RR20050106,       P16S,70.0,2.0,3.0,3.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  4162.5,   1.1109,  34.7155,2.0,  34.7152,2.0,    203.4,2.0,   204.0,2.0,  118.86,2.0,   31.95,2.0,    0.00,2.0,    2.22,2.0,   0.048,2.0,   0.034,2.0,  -0.002,2.0,  2263.5,2.0,  2364.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  4162.5,-999.000,   0.7852,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
439,33RR20050106,       P16S,70.0,2.0,2.0,2.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  4366.8,   1.1109,  34.7148,2.0,  34.7158,2.0,    203.8,2.0,   204.1,2.0,  119.88,2.0,   32.06,2.0,    0.00,2.0,    2.22,2.0,   0.052,2.0,   0.036,2.0,  -0.002,2.0,  2263.8,2.0,  2364.6,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  4366.8,-999.000,   0.7627,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
440,33RR20050106,       P16S,70.0,2.0,1.0,1.0,2.0,20050130.0,1918.0,-50.4993,-149.9997,       4430,  4505.8,   1.1162,  34.7144,2.0,  34.7146,2.0,    203.8,2.0,   204.8,2.0,  120.28,2.0,   32.00,2.0,    0.00,2.0,    2.22,2.0,   0.051,2.0,   0.030,2.0,  -0.002,2.0,  2264.8,6.0,  2366.0,6.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  4505.8,-999.000,   0.7523,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
441,33RR20050106,       P16S,71.0,1.0,36.0,36.0,2.0,20050131.0,243.0,-50.9997,-149.9978,       4888,     7.4,  10.3264,  34.3778,2.0,  34.3770,2.0,    272.7,2.0,   274.3,2.0,    0.94,2.0,   10.79,2.0,    0.22,2.0,    0.86,2.0,   3.706,2.0,   2.065,2.0,   0.353,2.0,  2083.0,6.0,  2284.5,6.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  50.1224,2.0,     7.4,-999.000,  10.3255,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
442,33RR20050106,       P16S,71.0,1.0,35.0,35.0,2.0,20050131.0,243.0,-50.9997,-149.9978,       4888,    42.4,  10.3311,  34.3774,2.0,  34.3769,2.0,    274.8,2.0,   274.2,2.0,    0.93,2.0,   10.84,2.0,    0.22,2.0,    0.86,2.0,   3.750,2.0,   2.058,2.0,   0.348,2.0,  2084.1,2.0,  2284.4,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  49.0756,2.0,    42.4,-999.000,  10.3262,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
443,33RR20050106,       P16S,71.0,1.0,34.0,34.0,2.0,20050131.0,243.0,-50.9997,-149.9978,       4888,    77.7,  10.2946,  34.3830,2.0,  34.3892,2.0,    274.7,2.0,   273.4,2.0,    1.12,2.0,   10.94,2.0,    0.28,2.0,    0.87,2.0,   3.821,2.0,   2.063,2.0,   0.352,2.0,  2086.2,2.0,  2284.3,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  49.4828,2.0,    77.7,-999.000,  10.2855,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
444,33RR20050106,       P16S,71.0,1.0,33.0,33.0,2.0,20050131.0,243.0,-50.9997,-149.9978,       4888,   127.2,   8.7569,  34.5244,2.0,  34.5259,2.0,    265.5,2.0,   266.6,2.0,    3.29,2.0,   14.01,2.0,    0.02,2.0,    1.03,2.0,   3.999,2.0,   2.177,2.0,   0.371,2.0,  2111.1,2.0,  2284.8,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  47.3867,2.0,   127.2,-999.000,   8.7434,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
445,33RR20050106,       P16S,71.0,1.0,32.0,32.0,2.0,20050131.0,243.0,-50.9997,-149.9978,       4888,   176.6,   8.2066,  34.4516,2.0,  34.4499,2.0,    267.2,2.0,   270.3,2.0,    3.67,2.0,   15.39,2.0,    0.01,2.0,    1.11,2.0,   4.006,2.0,   2.224,2.0,   0.363,2.0,  2114.4,2.0,  2282.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  47.3731,2.0,   176.6,-999.000,   8.1886,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
446,33RR20050106,       P16S,71.0,1.0,31.0,31.0,2.0,20050131.0,243.0,-50.9997,-149.9978,       4888,   226.8,   7.9644,  34.4283,2.0,  34.4275,2.0,    265.4,2.0,   267.4,2.0,    4.06,2.0,   16.38,2.0,    0.01,2.0,    1.16,2.0,   4.002,2.0,   2.207,2.0,   0.357,2.0,  2128.2,2.0,  2282.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  46.8047,2.0,   226.8,-999.000,   7.9417,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
447,33RR20050106,       P16S,71.0,1.0,30.0,30.0,2.0,20050131.0,243.0,-50.9997,-149.9978,       4888,   278.0,   7.8205,  34.4323,2.0,  34.4319,2.0,    254.7,2.0,   256.5,2.0,    5.24,2.0,   18.21,2.0,    0.01,2.0,    1.28,2.0,   3.886,2.0,   2.122,2.0,   0.336,2.0,  2127.1,2.0,  2280.4,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  44.0282,2.0,   278.0,-999.000,   7.7928,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
448,33RR20050106,       P16S,71.0,1.0,29.0,29.0,2.0,20050131.0,243.0,-50.9997,-149.9978,       4888,   329.1,   7.6312,  34.4262,2.0,  34.4270,2.0,    255.9,2.0,   254.4,2.0,    5.82,2.0,   19.16,2.0,    0.00,2.0,    1.34,2.0,   3.882,2.0,   2.089,2.0,   0.330,2.0,  2130.6,2.0,  2281.8,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  45.4551,2.0,   329.1,-999.000,   7.5988,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
449,33RR20050106,       P16S,71.0,1.0,28.0,28.0,2.0,20050131.0,243.0,-50.9997,-149.9978,       4888,   376.9,   7.5008,  34.4169,2.0,  34.4164,2.0,    256.8,2.0,   256.6,2.0,    6.02,2.0,   19.32,2.0,    0.01,2.0,    1.36,2.0,   3.860,2.0,   2.101,2.0,   0.335,2.0,  2130.9,2.0,  2282.0,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   376.9,-999.000,   7.4639,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
