,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,DON,DON_FLAG_W,TOC,TOC_FLAG_W,N2O,N2O_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,PH_TMP,REFTMP,REFTMP_FLAG_W,CTDBACKSCATTER,CTDBACKSCATTER_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W
701,325020190403,       I06S,22.0,1.0,2.0,2.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  5202.8,  -0.2730,  34.6502,2.0,  34.6493,2.0,    243.4,2.0,   243.8,2.0,   135.8,2.0,   32.38,2.0,    0.00,2.0,    2.25,2.0,   0.741,2.0,   0.374,2.0,   0.2511,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,5.0,20190421.0,427.0,-61.5002,29.9997,     -999.0,    -0.2720,2.0,      0.134,1.0,      0.059,1.0,      4.623,1.0
702,325020190403,       I06S,22.0,1.0,3.0,3.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  5116.3,  -0.2660,  34.6508,2.0,  34.6503,2.0,    243.1,2.0,   243.3,2.0,   134.6,2.0,   32.40,2.0,    0.00,2.0,    2.25,2.0,   0.713,2.0,   0.361,2.0,   0.2488,2.0,  -999.0,5.0, 2350.79,2.0,7.6014,2.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,5.0,20190421.0,430.0,-61.5002,29.9997,      25.04,    -0.2651,2.0,      0.127,1.0,      0.059,1.0,      4.629,1.0
703,325020190403,       I06S,22.0,1.0,4.0,4.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  4701.1,  -0.2504,  34.6535,2.0,  34.6523,2.0,    241.9,2.0,   241.3,2.0,   133.1,2.0,   32.41,2.0,    0.00,2.0,    2.26,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190421.0,438.0,-61.5002,29.9997,     -999.0,    -0.2495,2.0,      0.122,1.0,      0.059,1.0,      4.633,1.0
704,325020190403,       I06S,22.0,1.0,5.0,5.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  4291.2,  -0.2269,  34.6560,2.0,  34.6544,2.0,    239.6,2.0,   239.0,2.0,   130.6,2.0,   32.40,2.0,    0.00,2.0,    2.25,2.0,   0.696,6.0,   0.345,6.0,   0.2313,6.0,  2253.4,2.0, 2352.96,2.0,7.5992,2.0, -999.00,1.0,  -999.0,1.0, -999.00,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,5.0,20190421.0,445.0,-61.5002,29.9997,      25.16,    -0.2260,2.0,      0.122,1.0,      0.060,1.0,      4.636,1.0
705,325020190403,       I06S,22.0,1.0,6.0,6.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  3878.9,  -0.1906,  34.6584,2.0,  34.6570,2.0,    236.3,2.0,   236.2,2.0,   129.2,2.0,   32.42,2.0,    0.00,2.0,    2.26,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,9.0,20190421.0,452.0,-61.5002,29.9997,     -999.0,    -0.1900,2.0,      0.122,1.0,      0.060,1.0,      4.637,1.0
706,325020190403,       I06S,22.0,1.0,7.0,7.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  3572.1,  -0.1623,  34.6603,2.0,  34.6591,2.0,    234.0,2.0,   233.7,2.0,   129.0,2.0,   32.53,2.0,    0.00,2.0,    2.27,2.0,   0.663,2.0,   0.325,2.0,   0.1974,2.0,  2253.7,2.0, 2353.30,2.0,7.5951,2.0, -999.00,1.0,  -999.0,1.0, -999.00,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,5.0,20190421.0,459.0,-61.5002,29.9997,      25.07,    -0.1615,2.0,      0.123,1.0,      0.059,1.0,      4.637,1.0
707,325020190403,       I06S,22.0,1.0,8.0,8.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  3263.7,  -0.1182,  34.6623,2.0,  34.6615,2.0,    230.4,2.0,   230.7,2.0,   129.0,2.0,   32.64,2.0,    0.00,2.0,    2.27,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190421.0,505.0,-61.5002,29.9997,     -999.0,    -0.1176,2.0,      0.122,1.0,      0.061,1.0,      4.637,1.0
708,325020190403,       I06S,22.0,1.0,9.0,9.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  2970.6,  -0.0671,  34.6650,2.0,  34.6640,2.0,    227.1,2.0,   227.4,2.0,   129.1,2.0,   32.71,2.0,    0.00,2.0,    2.27,2.0,   0.590,2.0,   0.288,2.0,   0.1797,2.0,  2257.6,2.0, 2357.15,2.0,7.5907,2.0, -999.00,1.0,  -999.0,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,5.0,20190421.0,510.0,-61.5002,29.9997,      25.07,    -0.0665,2.0,      0.122,1.0,      0.059,1.0,      4.637,1.0
709,325020190403,       I06S,22.0,1.0,10.0,10.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  2714.4,  -0.0078,  34.6674,2.0,  34.6668,2.0,    223.7,2.0,   223.9,2.0,   129.3,2.0,   32.75,2.0,    0.00,2.0,    2.27,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190421.0,515.0,-61.5002,29.9997,     -999.0,    -0.0070,2.0,      0.122,1.0,      0.059,1.0,      4.637,1.0
710,325020190403,       I06S,22.0,1.0,11.0,11.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  2462.0,   0.0623,  34.6703,2.0,  34.6699,2.0,    219.7,2.0,   220.2,2.0,   128.2,2.0,   32.87,2.0,    0.00,2.0,    2.28,2.0,   0.524,2.0,   0.258,2.0,   0.2021,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,1.0,  -999.0,1.0, -999.00,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,5.0,20190421.0,520.0,-61.5002,29.9997,     -999.0,     0.0627,2.0,      0.123,1.0,      0.059,1.0,      4.637,1.0
711,325020190403,       I06S,22.0,1.0,12.0,12.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  2204.7,   0.1385,  34.6736,2.0,  34.6739,2.0,    216.4,2.0,   216.8,2.0,   128.0,2.0,   32.85,2.0,    0.00,2.0,    2.29,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,9.0,20190421.0,525.0,-61.5002,29.9997,     -999.0,     0.1391,2.0,      0.125,1.0,      0.059,1.0,      4.637,1.0
712,325020190403,       I06S,22.0,1.0,13.0,13.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  1971.5,   0.2177,  34.6767,2.0,  34.6776,2.0,    212.0,2.0,   212.3,2.0,   126.9,2.0,   33.02,2.0,    0.00,2.0,    2.29,2.0,   0.471,2.0,   0.228,2.0,   0.1141,2.0,  2263.8,2.0, 2356.96,2.0,7.5793,2.0, -999.00,1.0,  -999.0,1.0, -999.00,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,5.0,20190421.0,530.0,-61.5002,29.9997,      25.07,     0.2178,2.0,      0.123,1.0,      0.061,1.0,      4.638,1.0
713,325020190403,       I06S,22.0,1.0,14.0,14.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  1766.5,   0.2891,  34.6802,2.0,  34.6797,2.0,    210.3,2.0,   209.4,2.0,   126.2,2.0,   33.06,2.0,    0.00,2.0,    2.29,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190421.0,534.0,-61.5002,29.9997,     -999.0,     0.2891,2.0,      0.124,1.0,      0.062,1.0,      4.637,1.0
714,325020190403,       I06S,22.0,1.0,15.0,15.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  1562.9,   0.3664,  34.6836,2.0,  34.6833,2.0,    207.1,2.0,   207.9,2.0,   124.9,2.0,   32.98,2.0,    0.00,2.0,    2.28,2.0,   0.473,2.0,   0.232,2.0,   0.1994,2.0,  2264.6,2.0, 2355.72,2.0,7.5796,2.0, -999.00,1.0,  -999.0,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,5.0,20190421.0,538.0,-61.5002,29.9997,      25.08,     0.3662,2.0,      0.126,1.0,      0.061,1.0,      4.636,1.0
715,325020190403,       I06S,22.0,1.0,16.0,16.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  1390.3,   0.4295,  34.6862,2.0,  34.6862,2.0,    204.8,2.0,   205.0,2.0,   123.1,2.0,   32.98,2.0,    0.00,2.0,    2.29,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190421.0,542.0,-61.5002,29.9997,     -999.0,     0.4296,2.0,      0.126,1.0,      0.060,1.0,      4.636,1.0
716,325020190403,       I06S,22.0,1.0,17.0,17.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  1289.5,   0.4669,  34.6875,2.0,  34.6876,2.0,    203.5,2.0,   203.3,2.0,   121.9,2.0,   32.99,2.0,    0.00,2.0,    2.29,2.0,   0.478,2.0,   0.232,2.0,   0.1783,2.0,  2265.8,2.0, 2353.32,2.0,7.5745,2.0, -999.00,1.0,  -999.0,1.0, -999.00,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,5.0,20190421.0,544.0,-61.5002,29.9997,      25.11,     0.4662,2.0,      0.126,1.0,      0.059,1.0,      4.636,1.0
717,325020190403,       I06S,22.0,1.0,18.0,18.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  1187.8,   0.5114,  34.6889,2.0,  34.6886,2.0,    202.7,2.0,   202.5,2.0,   120.4,2.0,   32.95,2.0,    0.00,2.0,    2.29,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,9.0,20190421.0,547.0,-61.5002,29.9997,     -999.0,     0.5116,2.0,      0.125,1.0,      0.061,1.0,      4.636,1.0
718,325020190403,       I06S,22.0,1.0,19.0,19.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,  1085.8,   0.5612,  34.6904,2.0,  34.6915,2.0,    201.9,2.0,   201.2,2.0,   118.7,2.0,   32.86,2.0,    0.00,2.0,    2.28,2.0,   0.499,2.0,   0.251,2.0,   0.2178,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,1.0,  -999.0,1.0, -999.00,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,5.0,20190421.0,550.0,-61.5002,29.9997,     -999.0,     0.5613,2.0,      0.127,1.0,      0.060,1.0,      4.635,1.0
719,325020190403,       I06S,22.0,1.0,20.0,20.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,   985.3,   0.6354,  34.6937,2.0,  34.6933,2.0,    201.5,2.0,   201.6,2.0,   116.5,2.0,   32.66,2.0,    0.00,2.0,    2.27,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190421.0,552.0,-61.5002,29.9997,     -999.0,     0.6355,2.0,      0.126,1.0,      0.059,1.0,      4.631,1.0
720,325020190403,       I06S,22.0,1.0,21.0,21.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,   882.8,   0.6855,  34.6940,2.0,  34.6943,2.0,    200.5,2.0,   200.1,2.0,   115.0,2.0,   32.67,2.0,    0.00,2.0,    2.25,2.0,   0.521,2.0,   0.264,2.0,   0.2477,2.0,  2264.9,2.0, 2356.31,2.0,7.5772,2.0, -999.00,1.0,  -999.0,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,5.0,20190421.0,555.0,-61.5002,29.9997,      25.03,     0.6870,2.0,      0.130,1.0,      0.061,1.0,      4.629,1.0
721,325020190403,       I06S,22.0,1.0,22.0,22.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,   781.1,   0.7712,  34.6973,2.0,  34.6974,2.0,    199.3,2.0,   199.7,2.0,   112.1,2.0,   32.37,2.0,    0.00,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190421.0,558.0,-61.5002,29.9997,     -999.0,     0.7724,2.0,      0.129,1.0,      0.060,1.0,      4.633,1.0
722,325020190403,       I06S,22.0,1.0,23.0,23.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,   679.0,   0.8929,  34.7020,2.0,  34.7027,2.0,    199.0,2.0,   199.2,2.0,   109.0,2.0,   32.22,2.0,    0.00,2.0,    2.20,2.0,   0.489,2.0,   0.246,2.0,   0.2314,2.0,  2260.6,2.0, 2353.54,2.0,7.5845,2.0, -999.00,1.0,  -999.0,1.0, -999.00,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,5.0,20190421.0,600.0,-61.5002,29.9997,      25.10,     0.8914,2.0,      0.130,1.0,      0.060,1.0,      4.632,1.0
723,325020190403,       I06S,22.0,1.0,24.0,24.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,   579.0,   1.0144,  34.7040,2.0,  34.7054,2.0,    196.7,2.0,   197.4,2.0,   105.4,2.0,   32.07,2.0,    0.00,2.0,    2.21,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,9.0,20190421.0,603.0,-61.5002,29.9997,     -999.0,     1.0139,2.0,      0.131,1.0,      0.061,1.0,      4.632,1.0
724,325020190403,       I06S,22.0,1.0,25.0,25.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,   477.8,   1.1107,  34.6995,2.0,  34.7005,2.0,    194.4,2.0,   194.8,2.0,   102.5,2.0,   32.15,2.0,    0.00,2.0,    2.21,2.0,   0.544,2.0,   0.282,2.0,   0.2687,2.0,  2258.4,2.0, 2354.87,2.0,7.5795,2.0, -999.00,1.0,  -999.0,1.0, -999.00,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,5.0,20190421.0,606.0,-61.5002,29.9997,      25.13,     1.1116,2.0,      0.132,1.0,      0.062,1.0,      4.631,1.0
725,325020190403,       I06S,22.0,1.0,26.0,26.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,   396.8,   1.2128,  34.6948,2.0,  34.6962,2.0,    192.5,2.0,   192.4,2.0,    99.5,2.0,   32.26,2.0,    0.00,2.0,    2.21,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190421.0,608.0,-61.5002,29.9997,     -999.0,     1.2128,2.0,      0.133,1.0,      0.061,1.0,      4.632,1.0
726,325020190403,       I06S,22.0,1.0,27.0,27.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,   345.8,   1.2853,  34.6904,2.0,  34.6784,2.0,    191.3,2.0,   190.8,2.0,    97.7,2.0,   32.35,2.0,    0.00,2.0,    2.21,2.0,   0.609,2.0,   0.323,2.0,   0.3106,2.0,  2259.6,2.0, 2352.23,2.0,7.5743,2.0, -999.00,1.0,  -999.0,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,5.0,20190421.0,610.0,-61.5002,29.9997,      25.11,     1.2847,2.0,      0.133,1.0,      0.062,1.0,      4.628,1.0
727,325020190403,       I06S,22.0,1.0,28.0,28.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,   295.1,   1.3127,  34.6764,2.0,  34.6480,2.0,    190.1,2.0,   189.4,2.0,    95.9,2.0,   32.57,2.0,    0.00,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2260.1,6.0, 2350.36,2.0,7.5673,2.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190421.0,612.0,-61.5002,29.9997,      25.10,     1.3121,2.0,      0.138,1.0,      0.061,1.0,      4.625,1.0
728,325020190403,       I06S,22.0,1.0,29.0,29.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,   244.7,   1.2457,  34.6461,2.0,  34.6327,2.0,    189.1,2.0,   190.1,2.0,    94.1,2.0,   33.05,2.0,    0.00,2.0,    2.25,2.0,   0.961,2.0,   0.511,2.0,   0.4785,2.0,  2261.6,2.0, 2344.14,2.0,7.5575,2.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,5.0,20190421.0,614.0,-61.5002,29.9997,      25.04,     1.2496,2.0,      0.137,1.0,      0.062,1.0,      4.623,1.0
729,325020190403,       I06S,22.0,1.0,30.0,30.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,   194.3,   1.4006,  34.6309,2.0,  34.6372,2.0,    185.9,2.0,   186.1,2.0,    91.0,2.0,   33.42,2.0,    0.00,2.0,    2.27,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,9.0,20190421.0,615.0,-61.5002,29.9997,     -999.0,     1.4051,2.0,      0.140,1.0,      0.062,1.0,      4.618,1.0
730,325020190403,       I06S,22.0,1.0,31.0,31.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,   143.7,   0.8327,  34.4868,2.0,  34.4962,2.0,    212.4,2.0,   212.0,2.0,    83.3,2.0,   33.62,2.0,    0.01,2.0,    2.29,2.0,   2.341,2.0,   1.186,2.0,   1.2049,2.0,  2254.6,2.0, 2338.38,2.0,7.5435,2.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,5.0,20190421.0,617.0,-61.5002,29.9997,      25.09,     0.8404,2.0,      0.141,1.0,      0.071,1.0,      4.615,1.0
731,325020190403,       I06S,22.0,1.0,32.0,32.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,    97.9,  -0.8331,  34.1967,2.0,  34.1974,2.0,    298.6,2.0,   299.4,2.0,    64.3,2.0,   29.87,2.0,    0.28,2.0,    2.07,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190421.0,619.0,-61.5002,29.9997,     -999.0,    -0.8329,2.0,      0.152,1.0,      0.120,1.0,      4.599,1.0
732,325020190403,       I06S,22.0,1.0,33.0,33.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,    73.3,   0.1200,  33.8187,2.0,  33.8077,2.0,    336.5,2.0,   336.1,2.0,    41.9,2.0,   24.42,2.0,    0.26,2.0,    1.71,2.0,   5.768,2.0,   3.041,2.0,   3.9991,2.0,  2174.3,2.0, 2297.14,2.0,7.6793,2.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,5.0,20190421.0,621.0,-61.5002,29.9997,      25.06,     0.1409,2.0,      0.170,1.0,      0.160,1.0,      4.565,1.0
733,325020190403,       I06S,22.0,1.0,34.0,34.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,    48.1,   0.3073,  33.7826,2.0,  33.7845,2.0,    335.5,2.0,   337.0,2.0,    40.5,2.0,   24.08,2.0,    0.25,2.0,    1.66,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190421.0,622.0,-61.5002,29.9997,     -999.0,     0.3073,2.0,      0.177,1.0,      0.152,1.0,      4.563,1.0
734,325020190403,       I06S,22.0,1.0,35.0,35.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,    28.1,   0.3208,  33.7786,2.0,  33.7802,2.0,    335.8,2.0,   336.8,2.0,    40.4,2.0,   24.01,2.0,    0.25,2.0,    1.63,2.0,   5.747,2.0,   3.040,2.0,   3.9606,2.0,  2169.8,2.0, 2296.84,2.0,7.6851,2.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,5.0,20190421.0,623.0,-61.5002,29.9997,      25.11,     0.3201,2.0,      0.170,1.0,      0.147,1.0,      4.564,1.0
735,325020190403,       I06S,22.0,1.0,36.0,36.0,2.0,20190421.0,423.0,-61.5002,29.9997,     5314,    12.9,   0.3195,  33.7652,2.0,  33.7673,2.0,    335.9,2.0,   337.3,2.0,    40.4,2.0,   23.95,2.0,    0.26,2.0,    1.63,2.0,   5.816,2.0,   3.069,2.0,   4.0475,2.0,  2167.0,6.0, 2292.35,2.0,7.6878,3.0, -999.00,1.0,  -999.0,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,5.0,20190421.0,625.0,-61.5002,29.9997,      24.36,     0.3195,2.0,      0.163,1.0,      0.126,1.0,      4.573,1.0
736,325020190403,       I06S,23.0,1.0,1.0,1.0,2.0,20190421.0,1053.0,-60.9996,29.9988,     5357,  5357.8,  -0.2653,  34.6494,2.0,  34.6513,3.0,    243.1,2.0,   243.7,2.0,   136.3,2.0,   32.42,2.0,    0.00,2.0,    2.25,2.0,   0.834,2.0,   0.409,2.0,   0.2709,2.0,  2252.3,6.0, 2351.58,2.0,7.6017,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,5.0,20190421.0,1053.0,-60.9996,29.9988,      25.08,    -0.2645,2.0,      0.136,1.0,      0.059,1.0,      4.621,1.0
737,325020190403,       I06S,23.0,1.0,2.0,2.0,2.0,20190421.0,1053.0,-60.9996,29.9988,     5357,  5293.0,  -0.2706,  34.6497,2.0,  34.6480,2.0,    243.4,2.0,   243.8,2.0,   135.3,2.0,   32.47,2.0,    0.00,2.0,    2.24,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2251.3,2.0, 2354.79,2.0,7.601,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,9.0,20190421.0,1055.0,-60.9996,29.9988,      25.03,    -0.2700,2.0,      0.138,1.0,      0.059,1.0,      4.620,1.0
738,325020190403,       I06S,23.0,1.0,3.0,3.0,2.0,20190421.0,1053.0,-60.9996,29.9988,     5357,  5220.2,  -0.2643,  34.6501,2.0,  34.6495,2.0,    242.8,2.0,   243.1,2.0,   135.8,2.0,   32.40,2.0,    0.00,2.0,    2.25,2.0,   0.785,2.0,   0.385,2.0,   0.1478,2.0,  2253.0,2.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,5.0,20190421.0,1057.0,-60.9996,29.9988,     -999.0,    -0.2637,2.0,      0.129,1.0,      0.060,1.0,      4.625,1.0
739,325020190403,       I06S,23.0,1.0,4.0,4.0,2.0,20190421.0,1053.0,-60.9996,29.9988,     5357,  4807.2,  -0.2476,  34.6532,2.0,  34.6519,2.0,    242.2,2.0,   241.4,2.0,   132.8,2.0,   32.41,2.0,    0.00,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2252.0,2.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,9.0,20190421.0,1105.0,-60.9996,29.9988,     -999.0,    -0.2469,2.0,      0.122,1.0,      0.059,1.0,      4.632,1.0
