,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,THETA
355,33RO20100308,      A13.5,15.0,1.0,4.0,11030.0,2.0,20100318.0,104.0,-47.0,0.97,       3967,  3249.2,   0.9780,  34.7128,2.0,  34.7140,2.0, 210.1000,2.0,   208.2,6.0,  112.25,2.0,   31.59,2.0,    0.00,2.0,    2.19,2.0,   0.290,2.0,   0.139,2.0,   0.0000,2.0,  2256.2,2.0,  2357.5,2.0,   1059.5,2.0,    20.00,7.6091,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.9776,2.0,    0.54,2.0,  -160.5,2.0,     2.6,   0.483,3.0,   39.28,2.0,   32.41,2.0, 3249.20,   0.7492
356,33RO20100308,      A13.5,15.0,1.0,3.0,11703.0,2.0,20100318.0,104.0,-47.0,0.97,       3967,  3550.4,   0.7761,  34.7008,2.0,  34.7009,2.0, 211.6000,2.0,   211.1,2.0,  118.99,6.0,   32.01,6.0,    0.00,6.0,    2.22,6.0,   0.338,2.0,   0.163,2.0,   0.0600,2.0,  2257.8,2.0,  2361.5,2.0,   1076.4,2.0,    20.00,7.6054,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.7763,2.0,    0.55,2.0,  -155.7,2.0,     2.3,   0.537,3.0,   38.79,2.0,   32.98,2.0, 3550.40,   0.5232
357,33RO20100308,      A13.5,15.0,1.0,2.0,11702.0,2.0,20100318.0,104.0,-47.0,0.97,       3967,  3849.9,   0.6938,  34.6945,2.0,  34.6944,2.0, 212.9000,2.0,   212.9,2.0,  122.73,6.0,   32.24,6.0,    0.00,6.0,    2.24,6.0,   0.353,2.0,   0.168,2.0,   0.0670,2.0,  2259.1,2.0,  2359.2,2.0,   1080.6,2.0,    20.00,7.6017,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.6927,2.0,    0.54,2.0,  -157.4,2.0,     2.4,   0.560,3.0,   39.28,2.0,   33.83,2.0, 3849.90,   0.4131
358,33RO20100308,      A13.5,15.0,1.0,1.0,11701.0,2.0,20100318.0,104.0,-47.0,0.97,       3967,  4021.6,   0.6520,  34.6908,2.0,  34.6909,2.0, 213.4000,2.0,   212.3,2.0,  125.47,6.0,   32.39,6.0,    0.01,6.0,    2.24,6.0,   0.378,2.0,   0.181,2.0,   0.0830,2.0,  2261.9,6.0,  2358.0,6.0,   1083.7,6.0,    20.00,7.6015,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.6509,2.0,    0.49,2.0,  -155.9,2.0,     2.4,   0.579,3.0,   38.74,2.0,   34.22,2.0, 4021.60,   0.3548
359,33RO20100308,      A13.5,16.0,1.0,24.0,11714.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,     4.7,   7.2070,  33.7870,2.0,  33.7888,2.0, 297.7000,2.0,   298.7,2.0,    2.97,2.0,   18.74,2.0,    0.24,2.0,    1.33,2.0,   4.153,2.0,   2.390,2.0,   2.0950,2.0,  2097.7,6.0,  2262.2,6.0,    631.9,2.0,    20.00,7.8034,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   7.2045,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   5.055,3.0, -999.00,9.0, -999.00,9.0,    4.70,   7.2066
360,33RO20100308,      A13.5,16.0,1.0,23.0,11713.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,    49.7,   7.1972,  33.7873,2.0,  33.7888,2.0, 298.8000,2.0,   298.8,2.0,    3.12,2.0,   18.72,2.0,    0.24,2.0,    1.33,2.0,   4.147,2.0,   2.381,2.0,   2.0360,2.0,  2098.8,2.0,  2263.0,2.0,    629.1,6.0,    20.00,7.8033,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   7.1989,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   5.077,3.0, -999.00,9.0, -999.00,9.0,   49.70,   7.1926
361,33RO20100308,      A13.5,16.0,1.0,22.0,11712.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,   100.0,   6.1546,  33.8141,2.0,  33.8163,2.0, 297.6000,2.0,   298.0,2.0,    3.51,2.0,   19.48,2.0,    0.27,2.0,    1.43,2.0,   4.338,6.0,   2.484,6.0,   2.1980,6.0,  2112.3,2.0,  2268.9,2.0,    666.6,2.0,    20.00,7.7807,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   6.1547,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   5.386,3.0, -999.00,9.0, -999.00,9.0,  100.00,   6.1461
362,33RO20100308,      A13.5,16.0,1.0,21.0,11010.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,   150.1,   3.6936,  34.0012,2.0,  34.0028,2.0, 294.2000,2.0,   293.0,2.0,   12.40,2.0,   25.61,2.0,    0.02,2.0,    1.76,2.0,   4.471,2.0,   2.511,2.0,   1.9570,2.0,  2148.1,2.0,  2273.8,2.0,    836.4,2.0,    20.00,7.6977,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   3.6909,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   5.101,3.0, -999.00,9.0, -999.00,9.0,  150.10,   3.6837
363,33RO20100308,      A13.5,16.0,1.0,20.0,11715.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,   249.0,   3.3219,  34.1145,2.0,  34.1158,2.0, 264.6000,2.0,   265.1,6.0,   20.27,2.0,   28.67,2.0,    0.01,2.0,    1.97,2.0,   4.098,2.0,   2.241,2.0,   1.5850,2.0,  2168.5,2.0,  2281.3,2.0,    924.5,2.0,    20.00,7.6535,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   3.3194,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   4.499,3.0, -999.00,9.0, -999.00,9.0,  249.00,   3.3060
364,33RO20100308,      A13.5,16.0,1.0,19.0,11007.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,   350.4,   2.8556,  34.1676,2.0,  34.1704,2.0, 247.5000,2.0,   246.4,2.0,   29.61,2.0,   30.73,2.0,    0.01,2.0,    2.11,2.0,   3.572,2.0,   1.888,2.0,   1.2090,2.0,  2187.1,2.0,  2287.2,2.0,   1000.2,2.0,    20.00,7.6234,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.8552,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   3.975,3.0, -999.00,9.0, -999.00,9.0,  350.40,   2.8342
365,33RO20100308,      A13.5,16.0,1.0,18.0,11710.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,   449.5,   2.7152,  34.2276,2.0,  34.2260,2.0, 230.1000,2.0,   229.6,2.0,   37.30,2.0,   31.99,2.0,    0.01,2.0,    2.19,2.0,   3.032,2.0,   1.565,2.0,   0.9710,2.0,  2201.9,2.0,  2293.0,2.0,   1055.6,2.0,    20.00,7.6039,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.7197,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   3.430,3.0, -999.00,9.0, -999.00,9.0,  449.50,   2.6879
366,33RO20100308,      A13.5,16.0,1.0,17.0,11025.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,   550.0,   2.5971,  34.2982,2.0,  34.3022,2.0, 211.6000,2.0,   210.7,2.0,   46.78,2.0,   33.28,2.0,    0.00,2.0,    2.29,2.0,   2.423,2.0,   1.224,2.0,   0.6730,2.0,  2217.6,2.0,  2305.3,2.0,   1130.5,2.0,    20.00,7.5789,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.5954,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   2.812,3.0, -999.00,9.0, -999.00,9.0,  550.00,   2.5637
367,33RO20100308,      A13.5,16.0,1.0,16.0,11709.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,   700.0,   2.5865,  34.4101,2.0,  34.4108,2.0, 188.3000,2.0,   187.4,2.0,   58.66,2.0,   34.22,2.0,    0.00,2.0,    2.36,2.0,   1.495,2.0,   0.732,2.0,   0.4140,2.0,  2235.8,2.0,  2314.7,2.0,   1190.8,2.0,    20.00,7.5602,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.5859,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   1.880,3.0, -999.00,9.0, -999.00,9.0,  700.00,   2.5430
368,33RO20100308,      A13.5,16.0,1.0,15.0,11006.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,   850.5,   2.5822,  34.5142,2.0,  34.5160,2.0, 176.7000,2.0,   176.4,2.0,   66.41,2.0,   33.99,2.0,    0.00,2.0,    2.35,2.0,   0.794,2.0,   0.389,2.0,   0.1750,2.0,  2244.7,6.0,  2327.0,6.0,   1191.5,2.0,    20.00,7.5596,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.5817,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   1.122,3.0, -999.00,9.0, -999.00,9.0,  850.50,   2.5282
369,33RO20100308,      A13.5,16.0,1.0,14.0,11708.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,   999.0,   2.5214,  34.5825,2.0,  34.5849,2.0, 174.6000,2.0,   174.0,2.0,   70.71,2.0,   33.46,2.0,    0.00,2.0,    2.30,2.0,   0.538,2.0,   0.262,2.0,   0.1090,2.0,  2248.4,2.0,  2334.1,2.0,   1182.4,2.0,    20.00,7.564,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.5210,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.850,3.0, -999.00,9.0, -999.00,9.0,  999.00,   2.4572
370,33RO20100308,      A13.5,16.0,1.0,13.0,11031.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,  1149.1,   2.4933,  34.6583,2.0,  34.6588,2.0, 178.3000,4.0,   188.6,4.0,   72.83,2.0,   32.32,2.0,    0.00,2.0,    2.22,2.0,   0.336,2.0,   0.162,2.0,   0.1020,2.0,  2248.8,2.0,  2337.6,2.0,   1136.2,2.0,    20.00,7.581,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.4935,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.579,3.0, -999.00,9.0, -999.00,9.0, 1149.10,   2.4182
371,33RO20100308,      A13.5,16.0,1.0,12.0,11027.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,  1299.6,   2.4061,  34.6960,2.0,  34.6970,2.0, 181.4000,2.0,   181.1,2.0,   75.10,2.0,   31.53,2.0,    0.00,2.0,    2.17,2.0,   0.273,2.0,   0.134,2.0,   0.1060,2.0,  2248.0,2.0,  2339.3,2.0,   1110.0,2.0,    20.00,7.5906,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.4055,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.476,3.0, -999.00,9.0, -999.00,9.0, 1299.60,   2.3204
372,33RO20100308,      A13.5,16.0,1.0,11.0,11707.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,  1450.1,   2.4110,  34.7355,2.0,  34.7354,2.0, 189.2000,2.0,   188.5,2.0,   73.28,2.0,   30.38,2.0,    0.00,2.0,    2.09,2.0,   0.192,2.0,   0.093,2.0,   0.0580,2.0,  2242.7,2.0,  2344.0,2.0,   1051.9,2.0,    20.00,7.6094,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.4102,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.373,3.0, -999.00,9.0, -999.00,9.0, 1450.10,   2.3135
373,33RO20100308,      A13.5,16.0,1.0,10.0,11003.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,  1601.9,   2.2991,  34.7548,2.0,  34.7554,2.0, 192.9000,2.0,   194.3,2.0,   75.43,2.0,   29.83,2.0,    0.00,2.0,    2.04,2.0,   0.168,2.0,   0.080,2.0,   0.0380,2.0,  2241.4,2.0,  2343.3,2.0,   1029.0,2.0,    20.00,7.6186,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.2988,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.331,3.0, -999.00,9.0, -999.00,9.0, 1601.90,   2.1908
374,33RO20100308,      A13.5,16.0,1.0,9.0,11706.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,  1749.7,   2.2198,  34.7707,2.0,  34.7707,2.0, 198.7000,2.0,   199.5,2.0,   75.32,2.0,   29.21,2.0,    0.00,2.0,    2.01,2.0,   0.139,2.0,   0.067,2.0,   0.0000,2.0,  2237.9,2.0,  2343.1,2.0,   1005.6,2.0,    20.00,7.6304,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.2194,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.287,3.0, -999.00,9.0, -999.00,9.0, 1749.70,   2.1005
375,33RO20100308,      A13.5,16.0,1.0,8.0,11033.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,  1900.3,   2.1001,  34.7752,2.0,  34.7759,2.0, 202.4000,2.0,   202.3,2.0,   77.52,2.0,   28.93,2.0,    0.00,2.0,    1.98,2.0,   0.128,2.0,   0.064,2.0,   0.0660,2.0,  2237.7,2.0,  2345.3,2.0,    992.3,2.0,    20.00,7.6341,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.0999,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.263,3.0, -999.00,9.0, -999.00,9.0, 1900.30,   1.9700
376,33RO20100308,      A13.5,16.0,1.0,7.0,11705.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,  2200.1,   1.8609,  34.7700,2.0,  34.7720,2.0, 205.3000,2.0,   205.0,2.0,   83.94,2.0,   29.28,2.0,    0.00,2.0,    2.00,2.0,   0.130,2.0,   0.065,2.0,   0.0690,3.0,  2240.8,2.0,  2349.3,2.0,    999.1,2.0,    20.00,7.6338,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   1.8611,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.253,3.0, -999.00,9.0, -999.00,9.0, 2200.10,   1.7092
377,33RO20100308,      A13.5,16.0,1.0,6.0,11029.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,  2500.5,   1.5603,  34.7540,2.0,  34.7547,2.0, 205.6000,2.0,   205.8,6.0,   93.41,6.0,   29.91,6.0,    0.00,6.0,    2.05,6.0,   0.149,2.0,   0.073,2.0,   0.0520,2.0,  2247.1,2.0,  2351.3,2.0,   1012.4,2.0,    20.00,7.628,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   1.5602,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.269,3.0, -999.00,9.0, -999.00,9.0, 2500.50,   1.3877
378,33RO20100308,      A13.5,16.0,1.0,5.0,11704.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,  2798.8,   1.3398,  34.7406,2.0,  34.7406,2.0, 206.9000,2.0,   207.8,2.0,  100.44,6.0,   30.54,6.0,    0.00,6.0,    2.10,6.0,   0.180,2.0,   0.085,2.0,   0.0000,2.0,  2251.2,2.0,  2355.9,2.0,   1031.5,2.0,    20.00,7.6241,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   1.3394,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.307,3.0, -999.00,9.0, -999.00,9.0, 2798.80,   1.1448
379,33RO20100308,      A13.5,16.0,1.0,4.0,11030.0,9.0,20100318.0,656.0,-46.4998,1.0397,       3980,  3099.8,   1.1337,  34.7277,2.0,-999.0000,9.0, 208.0000,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   -999.0,9.0,  -999.00,-999.0,9.0,  -999.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   1.1332,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0, -999.00,9.0, 3099.80,   0.9154
380,33RO20100308,      A13.5,16.0,1.0,3.0,11703.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,  3400.2,   0.9401,  34.7161,2.0,  34.7166,2.0, 210.7000,2.0,   211.2,2.0,  113.16,6.0,   31.48,6.0,    0.01,6.0,    2.17,6.0,   0.248,6.0,   0.118,6.0,   0.0380,2.0,  2257.5,2.0,  2359.1,2.0,   1048.6,6.0,    20.00,7.6161,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.9393,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.410,3.0, -999.00,9.0, -999.00,9.0, 3400.20,   0.6976
381,33RO20100308,      A13.5,16.0,1.0,2.0,11702.0,9.0,20100318.0,656.0,-46.4998,1.0397,       3980,  3699.5,   0.7847,  34.7022,2.0,-999.0000,9.0, 211.6000,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   -999.0,9.0,  -999.00,-999.0,9.0,  -999.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.7839,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0, -999.00,9.0, 3699.50,   0.5167
382,33RO20100308,      A13.5,16.0,1.0,1.0,11701.0,2.0,20100318.0,656.0,-46.4998,1.0397,       3980,  4028.2,   0.6887,  34.6933,2.0,  34.6960,2.0, 213.3000,2.0,   210.8,2.0,  125.85,2.0,   32.33,6.0,    0.01,6.0,    2.23,6.0,   0.353,2.0,   0.167,2.0,   0.0870,3.0,  2264.7,6.0,  2362.5,6.0,   1083.9,2.0,    20.00,7.6038,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.6877,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.557,3.0, -999.00,9.0, -999.00,9.0, 4028.20,   0.3897
383,33RO20100308,      A13.5,17.0,1.0,24.0,11714.0,2.0,20100318.0,1245.0,-46.0,1.1085,       4381,     6.0,   7.6247,  33.8698,2.0,  33.8701,2.0, 296.8000,2.0,   297.1,6.0,    2.03,2.0,   18.33,2.0,    0.27,2.0,    1.34,2.0,   4.062,2.0,   2.339,2.0,   2.0880,2.0,  2100.5,6.0,  2266.9,6.0,    617.9,2.0,    20.00,7.8078,2.0,    25.00,-999.000,1.0,-999.0000,1.0, -999.00,9.0,   7.6292,2.0,    1.85,2.0,   -26.8,2.0,     2.7,   4.948,3.0,   47.59,2.0,   23.28,2.0,    6.00,   7.6241
384,33RO20100308,      A13.5,17.0,1.0,23.0,11713.0,2.0,20100318.0,1245.0,-46.0,1.1085,       4381,    50.4,   7.4422,  33.8893,2.0,  33.8894,2.0, 296.3000,2.0,   294.1,2.0,    1.83,2.0,   18.21,2.0,    0.25,2.0,    1.35,2.0,   4.051,2.0,   2.348,2.0,   2.0180,2.0,  2102.7,2.0,  2265.7,2.0,    637.5,3.0,    20.00,7.8062,2.0,    25.00,-999.000,1.0,-999.0000,1.0, -999.00,9.0,   7.4417,2.0,    1.82,2.0,   -21.0,2.0,     3.6,   4.956,3.0,   46.97,2.0,   22.98,2.0,   50.40,   7.4374
385,33RO20100308,      A13.5,17.0,1.0,22.0,11712.0,2.0,20100318.0,1245.0,-46.0,1.1085,       4381,    74.5,   7.4094,  33.8969,2.0,  33.8979,2.0, 294.7000,2.0,   292.2,2.0,    1.94,2.0,   18.23,2.0,    0.25,2.0,    1.37,2.0,   4.057,6.0,   2.339,6.0,   2.0070,6.0,  2104.6,2.0,  2266.6,2.0,    626.5,6.0,    20.00,7.8023,2.0,    25.00,-999.000,1.0,-999.0000,1.0, -999.00,9.0,   7.4072,2.0,    1.76,2.0,   -25.8,2.0,     2.7,   4.956,3.0,   46.97,2.0,   23.36,2.0,   74.50,   7.4024
386,33RO20100308,      A13.5,17.0,1.0,21.0,11010.0,2.0,20100318.0,1245.0,-46.0,1.1085,       4381,   124.3,   5.0146,  34.0870,2.0,  34.0836,2.0, 284.8000,2.0,   283.9,2.0,    9.08,2.0,   23.97,2.0,    0.03,2.0,    1.68,2.0,   4.470,2.0,   2.536,2.0,   2.0340,2.0,  2140.5,2.0,  2271.8,2.0,    791.0,2.0,    20.00,7.7129,2.0,    25.00,-999.000,1.0,-999.0000,1.0, -999.00,9.0,   5.0113,2.0,    1.29,2.0,   -22.4,2.0,     3.4,   5.090,3.0,   45.88,2.0,   25.14,2.0,  124.30,   5.0051
387,33RO20100308,      A13.5,17.0,1.0,20.0,11715.0,2.0,20100318.0,1245.0,-46.0,1.1085,       4381,   174.6,   4.3183,  34.1122,2.0,  34.1124,2.0, 279.4000,2.0,   278.2,2.0,   11.86,2.0,   25.61,2.0,    0.01,2.0,    1.78,2.0,   4.423,2.0,   2.469,2.0,   1.9010,2.0,  2152.4,2.0,  2275.1,2.0,    838.5,2.0,    20.00,7.6924,2.0,    25.00,-999.000,1.0,-999.0000,1.0, -999.00,9.0,   4.3164,2.0,    1.23,2.0,   -18.2,2.0,     2.6,   4.846,3.0,   43.93,2.0,   28.12,2.0,  174.60,   4.3059
388,33RO20100308,      A13.5,17.0,1.0,19.0,11007.0,2.0,20100318.0,1245.0,-46.0,1.1085,       4381,   250.3,   3.9401,  34.1348,2.0,  34.1346,2.0, 265.3000,2.0,   264.1,2.0,   16.23,2.0,   27.55,2.0,    0.01,2.0,    1.90,2.0,   4.129,2.0,   2.275,2.0,   1.5720,2.0,  2162.7,2.0,  2277.8,2.0,    889.4,2.0,    20.00,7.6678,2.0,    25.00,-999.000,1.0,-999.0000,1.0, -999.00,9.0,   3.9394,2.0,    1.15,2.0,   -35.0,2.0,     2.6,   4.422,3.0,   41.76,2.0,   30.22,2.0,  250.30,   3.9229
389,33RO20100308,      A13.5,17.0,1.0,18.0,11710.0,2.0,20100318.0,1245.0,-46.0,1.1085,       4381,   351.1,   3.3931,  34.1629,2.0,  34.1626,2.0, 249.0000,2.0,   250.0,2.0,   23.96,2.0,   29.58,2.0,    0.01,2.0,    2.04,2.0,   3.684,2.0,   1.963,2.0,   1.1590,2.0,  2178.6,2.0,  2284.7,2.0,    965.7,2.0,    20.00,7.64,2.0,    25.00,-999.000,1.0,-999.0000,1.0, -999.00,9.0,   3.3929,2.0,    1.02,2.0,   -49.4,2.0,     3.2,   3.976,3.0,   41.48,2.0,   32.28,2.0,  351.10,   3.3702
390,33RO20100308,      A13.5,17.0,1.0,17.0,11025.0,2.0,20100318.0,1245.0,-46.0,1.1085,       4381,   500.3,   3.0228,  34.2222,2.0,  34.2222,2.0, 230.8000,2.0,   231.0,2.0,   33.71,2.0,   31.49,2.0,    0.00,2.0,    2.18,2.0,   3.056,2.0,   1.579,2.0,   0.9080,2.0,  2196.3,2.0,  2292.7,2.0,   1033.1,2.0,    20.00,7.6109,2.0,    25.00,-999.000,1.0,-999.0000,1.0, -999.00,9.0,   3.0224,2.0,    0.95,2.0,   -77.0,2.0,     2.6,   3.342,3.0,   40.14,2.0,   33.60,2.0,  500.30,   2.9910
391,33RO20100308,      A13.5,17.0,1.0,16.0,11709.0,2.0,20100318.0,1245.0,-46.0,1.1085,       4381,   649.7,   2.7786,  34.3181,2.0,  34.3184,2.0, 209.1000,2.0,   207.2,2.0,   46.63,2.0,   33.14,2.0,    0.00,2.0,    2.29,2.0,   2.185,2.0,   1.087,2.0,   0.5340,2.0,  2217.7,2.0,  2301.9,2.0,   1119.8,2.0,    20.00,7.5809,2.0,    25.00,-999.000,1.0,-999.0000,1.0, -999.00,9.0,   2.7777,2.0,    0.79,2.0,  -100.0,2.0,     2.6,   2.479,3.0,   40.57,2.0,   34.54,2.0,  649.70,   2.7376
392,33RO20100308,      A13.5,17.0,1.0,15.0,11006.0,2.0,20100318.0,1245.0,-46.0,1.1085,       4381,   800.1,   2.6672,  34.4208,2.0,  34.4202,2.0, 187.8000,2.0,   186.7,2.0,   58.32,2.0,   34.06,2.0,    0.00,2.0,    2.37,2.0,   1.357,2.0,   0.667,2.0,   0.3060,2.0,  2235.6,2.0,  2316.9,2.0,   1177.5,2.0,    20.00,7.5625,2.0,    25.00,-999.000,1.0,-999.0000,1.0, -999.00,9.0,   2.6666,2.0,    0.68,2.0,  -126.7,2.0,     2.4,   1.631,3.0,   40.00,2.0,   35.32,2.0,  800.10,   2.6163
393,33RO20100308,      A13.5,17.0,1.0,14.0,11708.0,2.0,20100318.0,1245.0,-46.0,1.1085,       4381,  1000.6,   2.6092,  34.5419,2.0,-999.0000,9.0, 176.7000,2.0,   175.9,2.0,   66.95,2.0,   33.77,2.0,    0.00,2.0,    2.34,2.0,   0.655,2.0,   0.323,2.0,   0.1240,2.0,  2246.4,2.0,  2329.2,2.0,   1174.5,2.0,    20.00,7.5624,2.0,    25.00,-999.000,1.0,-999.0000,1.0, -999.00,9.0,   2.6084,2.0,    0.69,2.0,  -133.7,2.0,     2.7,   0.910,3.0,   37.92,2.0,   35.42,2.0, 1000.60,   2.5442
394,33RO20100308,      A13.5,17.0,1.0,13.0,11031.0,2.0,20100318.0,1245.0,-46.0,1.1085,       4381,  1199.2,   2.5214,  34.6274,2.0,  34.6275,2.0, 176.4000,2.0,   176.0,2.0,   72.13,2.0,   32.85,2.0,    0.00,2.0,    2.29,2.0,   0.401,2.0,   0.200,2.0,   0.0630,2.0,  2248.9,6.0,  2335.5,6.0,   1150.2,2.0,    20.00,7.5726,2.0,    25.00,-999.000,1.0,-999.0000,1.0, -999.00,9.0,   2.5197,2.0,    0.48,2.0,  -135.5,2.0,     3.4,   0.605,3.0,   37.72,2.0,   35.22,2.0, 1199.20,   2.4423
395,33RO20100308,      A13.5,17.0,1.0,12.0,11027.0,2.0,20100318.0,1245.0,-46.0,1.1085,       4381,  1399.8,   2.4818,  34.7035,2.0,  34.7036,2.0, 183.2000,2.0,   183.3,2.0,   72.80,2.0,   31.20,2.0,    0.00,2.0,    2.16,2.0,   0.242,2.0,   0.119,2.0,   0.0620,2.0,  2244.9,2.0,  2339.7,2.0,   1087.5,2.0,    20.00,7.5952,2.0,    25.00,-999.000,1.0,-999.0000,1.0, -999.00,9.0,   2.4815,2.0,    0.58,2.0,  -146.6,2.0,     2.3,   0.407,3.0,   39.44,2.0,   33.06,2.0, 1399.80,   2.3875
