,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,THETA
2690,  09AR20110104,  SR03,119.0,1.0,22.0,22.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,     60.5,  -1.6124,  34.3432,2.0,-999.0000,9.0,    316.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6137
2691,  09AR20110104,  SR03,119.0,1.0,21.0,21.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,     60.5,  -1.6166,  34.3450,2.0,-999.0000,9.0,    316.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6179
2692,  09AR20110104,  SR03,119.0,1.0,20.0,20.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,     60.5,  -1.6099,  34.3426,2.0,  34.3495,2.0,    316.6,2.0,    315.9,2.0,    72.10,2.0,    28.74,2.0,     2.01,2.0,  -1.6112
2693,  09AR20110104,  SR03,119.0,1.0,19.0,19.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,     60.6,  -1.6150,  34.3446,2.0,-999.0000,9.0,    316.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6163
2694,  09AR20110104,  SR03,119.0,1.0,18.0,18.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    125.1,  -1.7081,  34.3955,2.0,-999.0000,9.0,    304.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7107
2695,  09AR20110104,  SR03,119.0,1.0,17.0,17.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    125.1,  -1.7079,  34.3952,2.0,-999.0000,9.0,    304.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7105
2696,  09AR20110104,  SR03,119.0,1.0,16.0,16.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    125.0,  -1.7079,  34.3953,2.0,  34.3974,2.0,    304.7,2.0,    306.2,2.0,    74.10,2.0,    29.86,2.0,     2.05,2.0,  -1.7105
2697,  09AR20110104,  SR03,119.0,1.0,15.0,15.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    125.0,  -1.7080,  34.3954,2.0,-999.0000,9.0,    304.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7106
2698,  09AR20110104,  SR03,119.0,1.0,14.0,14.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    200.1,  -1.7510,  34.4201,2.0,  34.4240,2.0,    302.3,2.0,    302.8,2.0,    75.20,2.0,    30.22,2.0,     2.04,2.0,  -1.7553
2699,  09AR20110104,  SR03,119.0,1.0,13.0,13.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    200.1,  -1.7508,  34.4201,2.0,-999.0000,9.0,    302.3,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7551
2700,  09AR20110104,  SR03,119.0,1.0,12.0,12.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    200.1,  -1.7505,  34.4201,2.0,-999.0000,9.0,    302.3,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7548
2701,  09AR20110104,  SR03,119.0,1.0,11.0,11.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    200.1,  -1.7503,  34.4200,2.0,-999.0000,9.0,    302.3,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7546
2702,  09AR20110104,  SR03,119.0,1.0,10.0,10.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    300.1,  -1.7560,  34.4765,2.0,-999.0000,9.0,    300.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7628
2703,  09AR20110104,  SR03,119.0,1.0,9.0,9.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    300.1,  -1.7564,  34.4765,2.0,-999.0000,9.0,    300.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7632
2704,  09AR20110104,  SR03,119.0,1.0,8.0,8.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    300.1,  -1.7579,  34.4764,2.0,  34.4829,2.0,    300.4,2.0,    299.8,2.0,    76.40,2.0,    30.36,2.0,     2.06,2.0,  -1.7647
2705,  09AR20110104,  SR03,119.0,1.0,7.0,7.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    300.1,  -1.7586,  34.4763,2.0,-999.0000,9.0,    300.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7654
2706,  09AR20110104,  SR03,119.0,1.0,6.0,6.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    300.1,  -1.7601,  34.4765,2.0,-999.0000,9.0,    300.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7669
2707,  09AR20110104,  SR03,119.0,1.0,5.0,5.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    300.0,  -1.7595,  34.4765,2.0,-999.0000,9.0,    300.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7663
2708,  09AR20110104,  SR03,119.0,1.0,4.0,4.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    474.4,  -1.9121,  34.6057,2.0,  34.6048,2.0,    303.9,2.0,    304.0,2.0,    77.00,2.0,    30.53,2.0,     2.07,2.0,  -1.9231
2709,  09AR20110104,  SR03,119.0,1.0,3.0,3.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    474.4,  -1.9121,  34.6057,2.0,-999.0000,9.0,    303.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9231
2710,  09AR20110104,  SR03,119.0,1.0,2.0,102.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    473.4,  -1.9121,  34.6058,2.0,-999.0000,9.0,    303.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9231
2711,  09AR20110104,  SR03,119.0,1.0,1.0,1.0,2.0,20110127.0,133.0,-66.9462,146.567,  473,    473.1,  -1.9122,  34.6055,2.0,-999.0000,9.0,    303.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9231
2712,  09AR20110104,  SR03,120.0,1.0,24.0,24.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,      9.9,  -1.3448,  33.6935,2.0,-999.0000,9.0,    379.2,2.0,    378.1,2.0,    51.10,2.0,    20.14,2.0,     1.30,2.0,  -1.3450
2713,  09AR20110104,  SR03,120.0,1.0,23.0,23.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,      9.9,  -1.3443,  33.6535,2.0,-999.0000,9.0,    379.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.3445
2714,  09AR20110104,  SR03,120.0,1.0,22.0,22.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,      9.9,  -1.3537,  33.6825,2.0,-999.0000,9.0,    379.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.3539
2715,  09AR20110104,  SR03,120.0,1.0,21.0,21.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,     10.0,  -1.3582,  33.7104,2.0,-999.0000,9.0,    379.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.3584
2716,  09AR20110104,  SR03,120.0,1.0,20.0,20.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,     10.0,  -1.3509,  33.7104,2.0,-999.0000,9.0,    379.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.3511
2717,  09AR20110104,  SR03,120.0,1.0,19.0,19.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,     10.0,  -1.3591,  33.7318,2.0,-999.0000,9.0,    379.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.3593
2718,  09AR20110104,  SR03,120.0,1.0,18.0,18.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,     40.1,  -1.2895,  34.0114,2.0,  34.1076,2.0,    343.8,2.0,    346.7,2.0,    63.00,2.0,    24.47,2.0,     1.73,2.0,  -1.2904
2719,  09AR20110104,  SR03,120.0,1.0,17.0,17.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,     40.1,  -1.2894,  34.0122,2.0,-999.0000,9.0,    343.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.2903
2720,  09AR20110104,  SR03,120.0,1.0,16.0,16.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,     40.1,  -1.2915,  34.0181,2.0,-999.0000,9.0,    343.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.2924
2721,  09AR20110104,  SR03,120.0,1.0,15.0,15.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,     40.0,  -1.2915,  34.0328,2.0,-999.0000,9.0,    343.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.2924
2722,  09AR20110104,  SR03,120.0,1.0,14.0,14.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,    100.6,  -1.6977,  34.3822,2.0,-999.0000,9.0,    309.1,2.0,    309.8,2.0,    74.20,2.0,    29.69,2.0,     2.05,2.0,  -1.6998
2723,  09AR20110104,  SR03,120.0,1.0,13.0,13.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,    100.4,  -1.6989,  34.3826,2.0,-999.0000,9.0,    309.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7010
2724,  09AR20110104,  SR03,120.0,1.0,12.0,12.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,    100.3,  -1.6996,  34.3828,2.0,-999.0000,9.0,    309.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7017
2725,  09AR20110104,  SR03,120.0,1.0,11.0,11.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,    100.2,  -1.6994,  34.3828,2.0,-999.0000,9.0,    309.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7015
2726,  09AR20110104,  SR03,120.0,1.0,10.0,10.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,    100.2,  -1.7002,  34.3831,2.0,-999.0000,9.0,    309.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7023
2727,  09AR20110104,  SR03,120.0,1.0,9.0,9.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,    100.2,  -1.7004,  34.3832,2.0,-999.0000,9.0,    309.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7025
2728,  09AR20110104,  SR03,120.0,1.0,8.0,8.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,    300.3,  -1.8578,  34.5104,2.0,  34.5176,2.0,    301.4,2.0,    302.5,2.0,    75.40,2.0,    30.18,2.0,     2.04,2.0,  -1.8643
2729,  09AR20110104,  SR03,120.0,1.0,7.0,7.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,    300.3,  -1.8574,  34.5104,2.0,-999.0000,9.0,    301.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8639
2730,  09AR20110104,  SR03,120.0,1.0,6.0,6.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,    300.3,  -1.8569,  34.5104,2.0,-999.0000,9.0,    301.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8634
2731,  09AR20110104,  SR03,120.0,1.0,5.0,5.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,    300.2,  -1.8560,  34.5103,2.0,-999.0000,9.0,    301.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8625
2732,  09AR20110104,  SR03,120.0,1.0,4.0,4.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,    300.2,  -1.8556,  34.5104,2.0,-999.0000,9.0,    301.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8621
2733,  09AR20110104,  SR03,120.0,1.0,3.0,3.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,    300.2,  -1.8555,  34.5103,2.0,-999.0000,9.0,    301.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8620
2734,  09AR20110104,  SR03,120.0,1.0,2.0,102.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,    471.2,  -1.9043,  34.6047,2.0,  34.6030,2.0,    301.5,2.0,    302.0,2.0,    77.40,2.0,    30.53,2.0,     2.07,2.0,  -1.9152
2735,  09AR20110104,  SR03,120.0,1.0,1.0,1.0,2.0,20110127.0,331.0,-67.0893,146.351,  477,    470.8,  -1.9043,  34.6046,2.0,-999.0000,9.0,    301.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9152
2736,  09AR20110104,  SR03,121.0,1.0,24.0,24.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,     10.0,  -0.7512,  33.6362,2.0,  33.6387,2.0,   -999.0,5.0,   -999.0,9.0,    48.20,2.0,    15.69,2.0,     1.08,2.0,  -0.7515
2737,  09AR20110104,  SR03,121.0,1.0,23.0,23.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,     10.0,  -0.7543,  33.6360,2.0,-999.0000,9.0,   -999.0,5.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.7546
2738,  09AR20110104,  SR03,121.0,1.0,22.0,22.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,     10.0,  -0.7538,  33.6359,2.0,-999.0000,9.0,   -999.0,5.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.7541
2739,  09AR20110104,  SR03,121.0,1.0,21.0,21.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,     10.0,  -0.7524,  33.6358,2.0,-999.0000,9.0,   -999.0,5.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.7527
2740,  09AR20110104,  SR03,121.0,1.0,20.0,20.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,      9.9,  -0.7464,  33.6371,2.0,-999.0000,9.0,   -999.0,5.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.7467
2741,  09AR20110104,  SR03,121.0,1.0,19.0,19.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,     10.0,  -0.7454,  33.6373,2.0,-999.0000,9.0,   -999.0,5.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.7457
2742,  09AR20110104,  SR03,121.0,1.0,18.0,18.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,     75.1,  -1.6618,  34.3649,2.0,-999.0000,9.0,    312.4,2.0,    312.2,2.0,    73.50,2.0,    29.30,2.0,     2.03,2.0,  -1.6634
2743,  09AR20110104,  SR03,121.0,1.0,17.0,17.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,     75.1,  -1.6624,  34.3646,2.0,-999.0000,9.0,    312.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6640
2744,  09AR20110104,  SR03,121.0,1.0,16.0,16.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,     75.2,  -1.6621,  34.3646,2.0,-999.0000,9.0,    312.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6637
2745,  09AR20110104,  SR03,121.0,1.0,15.0,15.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,     75.2,  -1.6617,  34.3644,2.0,-999.0000,9.0,    312.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6633
2746,  09AR20110104,  SR03,121.0,1.0,14.0,14.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,    200.2,  -1.7361,  34.4201,2.0,  34.3672,4.0,    302.6,2.0,    302.3,2.0,    75.70,2.0,    30.16,2.0,     2.04,2.0,  -1.7404
2747,  09AR20110104,  SR03,121.0,1.0,13.0,13.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,    199.9,  -1.7328,  34.4205,2.0,-999.0000,9.0,    302.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7371
2748,  09AR20110104,  SR03,121.0,1.0,12.0,12.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,    199.7,  -1.7303,  34.4211,2.0,-999.0000,9.0,    302.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7346
2749,  09AR20110104,  SR03,121.0,1.0,11.0,11.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,    324.4,  -1.7792,  34.4920,2.0,  34.4940,2.0,    300.9,2.0,    300.9,2.0,    76.50,2.0,    30.33,2.0,     2.05,2.0,  -1.7865
2750,  09AR20110104,  SR03,121.0,1.0,10.0,10.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,    324.7,  -1.7804,  34.4921,2.0,-999.0000,9.0,    300.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7877
2751,  09AR20110104,  SR03,121.0,1.0,9.0,9.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,    325.1,  -1.8001,  34.4972,2.0,-999.0000,9.0,    300.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8074
2752,  09AR20110104,  SR03,121.0,1.0,8.0,8.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,    401.5,  -1.9006,  34.5537,2.0,  34.5637,2.0,    304.9,2.0,    305.0,2.0,    77.30,2.0,    30.63,2.0,     2.05,2.0,  -1.9096
2753,  09AR20110104,  SR03,121.0,1.0,7.0,7.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,    401.6,  -1.9005,  34.5536,2.0,-999.0000,9.0,    304.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9095
2754,  09AR20110104,  SR03,121.0,1.0,6.0,6.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,    401.5,  -1.9004,  34.5534,2.0,-999.0000,9.0,    304.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9094
2755,  09AR20110104,  SR03,121.0,1.0,5.0,5.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,    401.3,  -1.9002,  34.5532,2.0,-999.0000,9.0,    304.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9092
2756,  09AR20110104,  SR03,121.0,1.0,4.0,4.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,    401.1,  -1.9002,  34.5530,2.0,-999.0000,9.0,    304.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9092
2757,  09AR20110104,  SR03,121.0,1.0,3.0,3.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,    400.7,  -1.9006,  34.5524,2.0,-999.0000,9.0,    304.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9096
2758,  09AR20110104,  SR03,121.0,1.0,2.0,102.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,    518.5,  -1.9082,  34.6182,2.0,  34.6191,2.0,    305.7,2.0,    305.4,2.0,    77.90,2.0,    30.93,2.0,     2.09,2.0,  -1.9205
2759,  09AR20110104,  SR03,121.0,1.0,1.0,1.0,2.0,20110127.0,546.0,-67.2435,146.516,  527,    518.7,  -1.9080,  34.6183,2.0,-999.0000,9.0,    305.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9203
2760,  09AR20110104,  SR03,122.0,1.0,24.0,24.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,     10.4,  -0.3966,  33.7874,2.0,  33.7881,2.0,    391.5,2.0,    391.8,2.0,    51.30,2.0,    14.44,2.0,     0.95,2.0,  -0.3969
2761,  09AR20110104,  SR03,122.0,1.0,23.0,23.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,     10.4,  -0.3963,  33.7873,2.0,-999.0000,9.0,    391.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.3966
2762,  09AR20110104,  SR03,122.0,1.0,22.0,22.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,     10.4,  -0.3944,  33.7867,2.0,-999.0000,9.0,    391.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.3947
2763,  09AR20110104,  SR03,122.0,1.0,21.0,21.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,     10.4,  -0.3922,  33.7861,2.0,-999.0000,9.0,    391.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.3925
2764,  09AR20110104,  SR03,122.0,1.0,20.0,20.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,     10.4,  -0.3898,  33.7852,2.0,-999.0000,9.0,    391.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.3901
2765,  09AR20110104,  SR03,122.0,1.0,19.0,19.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,     10.4,  -0.3882,  33.7846,2.0,-999.0000,9.0,    391.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.3885
2766,  09AR20110104,  SR03,122.0,1.0,18.0,18.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,     66.1,  -1.6661,  34.3708,2.0,  34.3705,2.0,    310.8,2.0,    310.9,2.0,    73.20,2.0,    29.85,2.0,     2.07,2.0,  -1.6675
2767,  09AR20110104,  SR03,122.0,1.0,17.0,17.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,     66.1,  -1.6662,  34.3707,2.0,-999.0000,9.0,    310.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6676
2768,  09AR20110104,  SR03,122.0,1.0,16.0,16.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,     65.9,  -1.6665,  34.3709,2.0,-999.0000,9.0,    310.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6679
2769,  09AR20110104,  SR03,122.0,1.0,15.0,15.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,     65.7,  -1.6669,  34.3709,2.0,-999.0000,9.0,    310.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6683
2770,  09AR20110104,  SR03,122.0,1.0,14.0,14.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,    150.2,  -1.7352,  34.4061,2.0,  34.4055,2.0,    305.2,2.0,    305.3,2.0,    74.00,2.0,    30.31,2.0,     2.05,2.0,  -1.7384
2771,  09AR20110104,  SR03,122.0,1.0,13.0,13.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,    150.2,  -1.7353,  34.4062,2.0,-999.0000,9.0,    305.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7385
2772,  09AR20110104,  SR03,122.0,1.0,12.0,12.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,    150.2,  -1.7355,  34.4062,2.0,-999.0000,9.0,    305.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7387
2773,  09AR20110104,  SR03,122.0,1.0,11.0,11.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,    321.8,  -1.7729,  34.4680,2.0,  34.4644,2.0,    300.7,2.0,    300.5,2.0,    74.50,2.0,    30.26,2.0,     2.06,2.0,  -1.7802
2774,  09AR20110104,  SR03,122.0,1.0,10.0,10.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,    320.9,  -1.7850,  34.4658,2.0,-999.0000,9.0,    300.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7922
2775,  09AR20110104,  SR03,122.0,1.0,9.0,9.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,    320.7,  -1.7889,  34.4651,2.0,-999.0000,9.0,    300.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7961
2776,  09AR20110104,  SR03,122.0,1.0,8.0,8.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,    502.4,  -1.9087,  34.5637,2.0,  34.5612,2.0,    304.6,2.0,    305.4,2.0,    74.50,2.0,    30.34,2.0,     2.07,2.0,  -1.9204
2777,  09AR20110104,  SR03,122.0,1.0,7.0,7.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,    502.2,  -1.9090,  34.5635,2.0,-999.0000,9.0,    304.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9207
2778,  09AR20110104,  SR03,122.0,1.0,6.0,6.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,    502.0,  -1.9090,  34.5636,2.0,-999.0000,9.0,    304.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9207
2779,  09AR20110104,  SR03,122.0,1.0,5.0,5.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,    501.7,  -1.9089,  34.5635,2.0,-999.0000,9.0,    304.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9206
2780,  09AR20110104,  SR03,122.0,1.0,4.0,4.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,    501.4,  -1.9091,  34.5634,2.0,-999.0000,9.0,    304.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9208
2781,  09AR20110104,  SR03,122.0,1.0,3.0,3.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,    501.0,  -1.9093,  34.5631,2.0,-999.0000,9.0,    304.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9210
2782,  09AR20110104,  SR03,122.0,1.0,2.0,102.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,    607.9,  -1.9036,  34.6182,2.0,  34.6174,2.0,    305.2,2.0,    305.1,2.0,    75.10,2.0,    30.50,2.0,     2.07,2.0,  -1.9185
2783,  09AR20110104,  SR03,122.0,1.0,1.0,1.0,2.0,20110127.0,746.0,-67.3962,146.473,  610,    608.5,  -1.9041,  34.6176,2.0,-999.0000,9.0,    305.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9190
