EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FLUOR,XMISS
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,UG/L,%TRANS
  325020080826,  P16N,    32,  1,     15,     15,2,20080912,1031, 31.0000,-152.0000, 5232,    252.2,  12.9100,  34.3530,2,-999.0000,9,    209.7,2,    216.4,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,    3.136,2,    1.853,3,     1.36,2,   2070.6,2,   2263.1,2,   -0.036,    98.59
  325020080826,  P16N,    32,  1,     16,     16,2,20080912,1033, 31.0000,-152.0000, 5232,    201.3,  14.3940,  34.4510,2,-999.0000,9,    203.8,2,    211.4,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9,     -999,9,   2057.5,6,   2264.9,2,    0.053,    98.50
  325020080826,  P16N,    32,  1,     17,     17,2,20080912,1035, 31.0000,-152.0000, 5232,    160.9,  16.0620,  34.5420,2,-999.0000,9,    211.8,2,    218.1,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,    2.718,2,    1.650,3,     1.36,2,   2039.5,2,   2271.2,2,    0.186,    97.98
  325020080826,  P16N,    32,  1,     18,     18,2,20080912,1037, 31.0000,-152.0000, 5232,    120.9,  18.0300,  34.7530,2,-999.0000,9,    223.1,2,    231.3,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9,     -999,9,   2022.4,2,   2283.5,2,    0.138,    98.19
  325020080826,  P16N,    32,  1,     19,     19,2,20080912,1039, 31.0000,-152.0000, 5232,    101.1,  19.2300,  34.9120,2,-999.0000,9,    220.1,2,    228.9,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,    2.164,2,    1.411,3,    1.397,2,   2020.1,2,   2293.6,2,    0.062,    98.16
  325020080826,  P16N,    32,  1,     20,     20,2,20080912,1040, 31.0000,-152.0000, 5232,     79.8,  20.3390,  35.0510,2,-999.0000,9,    224.4,2,    233.3,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9,     -999,9,   2017.8,2,   2302.4,2,    0.156,    97.99
  325020080826,  P16N,    32,  1,     21,     21,2,20080912,1042, 31.0000,-152.0000, 5232,     59.9,  21.3200,  35.0600,2,-999.0000,9,    228.7,2,    238.4,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,    2.223,2,    1.428,3,    1.313,2,   2010.7,2,   2302.3,2,    0.226,    97.54
  325020080826,  P16N,    32,  1,     22,     22,2,20080912,1043, 31.0000,-152.0000, 5232,     39.7,  25.0850,  35.5300,2,-999.0000,9,    203.8,2,    215.2,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9,     -999,9,   2014.0,2,   2332.3,2,    0.282,    96.46
  325020080826,  P16N,    32,  1,     23,     23,2,20080912,1044, 31.0000,-152.0000, 5232,     20.1,  25.0860,  35.5250,2,-999.0000,9,    204.0,2,    213.0,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,    1.789,2,    1.209,3,    1.234,2,   2014.9,2,   2335.6,2,    0.163,    96.43
  325020080826,  P16N,    32,  1,     24,     24,2,20080912,1045, 31.0000,-152.0000, 5232,      5.2,  25.2030,  35.5310,2,-999.0000,9,    203.4,2,    212.7,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9,     -999,9,   2014.9,2,   2335.8,2,    0.114,    96.55
  325020080826,  P16N,    33,  1,      1,      1,2,20080912,1919, 30.0000,-152.0000, 5404,   1820.0,   2.2260,  34.5930,2,  34.6000,2,     68.9,2,     70.2,6,   143.91,2,    41.07,6,     0.03,6,     2.94,6,        0,6,    0.010,2,    0.001,3,        0,2,   2369.4,6,   2409.0,6,    0.021,    98.92
  325020080826,  P16N,    33,  1,      2,      2,2,20080912,1923, 30.0000,-152.0000, 5404,   1667.8,   2.4290,  34.5730,2,  34.5800,2,     61.2,2,     62.6,6,   140.81,2,    41.65,2,     0.03,2,     2.98,2,        0,2,   -0.008,2,   -0.001,3,        0,2,   2367.8,2,   2405.3,6,    0.017,    98.91
  325020080826,  P16N,    33,  1,      3,      3,2,20080912,1927, 30.0000,-152.0000, 5404,   1465.2,   2.7570,  34.5400,2,  34.5460,2,     47.8,2,     48.9,6,   135.52,2,    42.40,2,     0.03,2,     3.05,2,        0,2,    0.005,2,    0.001,3,        0,2,   2366.7,2,   2394.7,2,    0.036,    98.89
  325020080826,  P16N,    33,  1,      4,      4,2,20080912,1931, 30.0000,-152.0000, 5404,   1313.0,   3.0330,  34.5050,2,  34.5210,2,     37.5,2,     39.5,6,   131.26,2,    42.71,2,     0.03,2,     3.10,2,        0,2,    0.002,6,    0.001,3,        0,6,   2368.8,2,   2385.6,2,    0.013,    98.86
  325020080826,  P16N,    33,  1,      5,      5,2,20080912,1935, 30.0000,-152.0000, 5404,   1130.0,   3.4050,  34.4260,2,  34.4320,2,     18.3,2,     19.5,6,   125.58,2,    43.83,2,     0.02,2,     3.20,2,        0,2,    0.029,2,    0.012,3,        0,2,   2366.7,2,   2373.5,2,    0.029,    98.84
  325020080826,  P16N,    33,  1,      6,      6,2,20080912,1939, 30.0000,-152.0000, 5404,    958.4,   3.7250,  34.3080,2,  34.3120,2,     10.2,2,     10.4,6,   117.10,2,    44.04,2,     0.02,2,     3.22,2,        0,2,    0.041,2,    0.019,3,        0,2,   2364.1,2,   2353.7,2,    0.029,    98.83
  325020080826,  P16N,    33,  1,      7,      7,2,20080912,1942, 30.0000,-152.0000, 5404,    858.2,   3.9920,  34.2220,2,  34.2270,2,     16.1,2,     17.1,6,   108.26,2,    43.40,2,     0.02,2,     3.14,2,        0,2,    0.242,2,    0.113,3,    0.031,2,   2348.1,2,   2338.3,2,    0.027,    98.82
  325020080826,  P16N,    33,  1,      8,      8,2,20080912,1946, 30.0000,-152.0000, 5404,    757.4,   4.4360,  34.1160,2,  34.1220,2,     37.4,2,     38.5,6,    93.56,2,    41.31,2,     0.01,2,     2.86,2,        0,2,    0.464,2,    0.227,3,     0.04,2,   2318.3,2,   2320.4,2,    0.021,    98.82
  325020080826,  P16N,    33,  1,      9,      9,2,20080912,1949, 30.0000,-152.0000, 5404,    630.4,   5.4070,  34.0020,2,  34.0070,2,     88.4,2,     92.4,6,    68.33,2,    35.14,6,     0.01,6,     2.54,6,        0,6,    1.587,2,    0.818,3,    0.227,2,   2253.6,2,   2291.5,2,    0.012,    98.82
  325020080826,  P16N,    33,  1,     10,     10,2,20080912,1951, 30.0000,-152.0000, 5404,    529.8,   6.9640,  33.9950,2,  34.0020,2,    137.2,2,    141.1,6,    45.82,2,    28.18,2,     0.01,2,     2.00,2,        0,2,    2.736,2,    1.439,3,    0.556,2,   2197.6,2,   2274.6,2,   -0.004,    98.74
  325020080826,  P16N,    33,  1,     11,     11,2,20080912,1953, 30.0000,-152.0000, 5404,    479.4,   7.9750,  34.0290,2,  34.0340,2,    164.4,2,    169.4,6,    35.65,2,    23.57,2,     0.01,2,     1.65,2,        0,2,    3.141,2,    1.661,3,    0.723,2,   2166.1,2,   2269.9,2,   -0.002,    98.74
  325020080826,  P16N,    33,  1,     12,     12,2,20080912,1955, 30.0000,-152.0000, 5404,    427.6,   9.0370,  34.0800,2,  34.0820,2,    186.8,2,    192.5,6,    26.77,2,    19.44,2,     0.00,2,     1.35,2,        0,2,    3.366,2,    1.846,3,    1.023,2,   2135.5,2,   2262.1,2,   -0.028,    98.72
  325020080826,  P16N,    33,  1,     13,     13,2,20080912,1957, 30.0000,-152.0000, 5404,    377.2,   9.9510,  34.1330,2,  34.1350,2,    199.2,2,    205.7,6,    20.15,2,    16.44,2,     0.02,2,     1.14,2,        0,2,    3.459,2,    1.930,3,     1.11,2,   2116.2,2,   2258.7,2,   -0.037,    98.72
  325020080826,  P16N,    33,  1,     14,     14,2,20080912,1959, 30.0000,-152.0000, 5404,    326.6,  11.0380,  34.2120,2,  34.2130,2,    207.0,2,    213.7,6,    14.88,2,    13.44,2,     0.01,2,     0.93,2,        0,2,    3.399,2,    1.959,3,    1.204,2,   2097.2,2,   2260.0,2,   -0.037,    98.69
  325020080826,  P16N,    33,  1,     15,     15,2,20080912,2001, 30.0000,-152.0000, 5404,    276.3,  11.8220,  34.2690,2,  34.2700,2,    209.9,2,    217.2,6,    12.44,2,    11.30,2,     0.03,2,     0.78,2,        0,2,    3.307,2,    1.904,3,    1.296,2,   2087.4,2,   2258.5,2,   -0.038,    98.65
  325020080826,  P16N,    33,  1,     16,     16,2,20080912,2003, 30.0000,-152.0000, 5404,    221.2,  12.9960,  34.3300,2,  34.3310,2,    206.3,2,    213.3,6,    10.46,2,     9.10,2,     0.02,2,     0.63,2,        0,2,    3.136,2,    1.846,3,    1.361,2,   2071.6,2,   2258.4,2,   -0.037,    98.59
  325020080826,  P16N,    33,  1,     17,     17,2,20080912,2005, 30.0000,-152.0000, 5404,    186.3,  14.1420,  34.4100,2,  34.4030,2,    204.4,2,    212.0,6,     8.69,2,     6.79,2,     0.02,2,     0.49,2,        0,2,    2.941,2,    1.757,3,    1.363,2,   2061.0,2,   2261.7,2,    0.031,    98.49
  325020080826,  P16N,    33,  1,     18,     18,2,20080912,2006, 30.0000,-152.0000, 5404,    150.6,  16.2390,  34.5200,2,  34.5030,2,    215.5,2,    223.9,6,     5.91,2,     1.39,2,     0.10,2,     0.18,2,        0,2,    2.660,2,    1.622,3,    1.361,2,   2032.2,2,   2268.5,2,    0.285,    98.20
  325020080826,  P16N,    33,  1,     19,     19,2,20080912,2008, 30.0000,-152.0000, 5404,    125.3,  17.8460,  34.7000,2,  34.6900,2,    223.0,2,    231.7,6,     5.33,2,     0.21,2,     0.03,2,     0.07,2,        0,2,    2.496,2,    1.537,3,    1.305,2,   2024.3,2,   2277.9,2,    0.478,    97.97
  325020080826,  P16N,    33,  1,     20,     20,2,20080912,2009, 30.0000,-152.0000, 5404,    100.6,  18.7240,  34.8270,2,  34.8140,2,    226.0,2,    234.6,6,     5.24,2,     0.10,2,     0.00,2,     0.04,2,        0,2,    2.434,2,    1.498,3,    1.324,2,   2018.7,2,   2286.3,2,    0.308,    97.91
  325020080826,  P16N,    33,  1,     21,     21,2,20080912,2011, 30.0000,-152.0000, 5404,     74.9,  20.5740,  35.0050,2,  35.0040,2,    229.5,2,    239.8,6,     4.89,2,     0.10,2,     0.00,2,     0.00,2,        0,2,    2.266,2,    1.445,3,    1.346,2,   2010.4,2,   2296.6,2,    0.059,    97.75
  325020080826,  P16N,    33,  1,     22,     22,2,20080912,2013, 30.0000,-152.0000, 5404,     51.0,  24.2760,  35.3910,2,  35.3450,3,    210.0,2,    222.2,6,     4.80,2,     0.15,2,     0.01,2,     0.00,2,        0,2,    1.917,2,    1.246,3,    1.199,2,   2021.0,2,   2319.2,2,   -0.028,    97.67
  325020080826,  P16N,    33,  1,     23,     23,2,20080912,2014, 30.0000,-152.0000, 5404,     25.4,  25.0520,  35.4700,2,  35.4720,2,    201.0,2,    210.3,6,     4.95,2,     0.20,2,     0.00,2,     0.00,2,        0,2,    1.783,2,    1.161,3,     1.14,2,   2024.5,2,   2327.8,2,    -0.06,    97.77
  325020080826,  P16N,    33,  1,     24,     24,2,20080912,2015, 30.0000,-152.0000, 5404,      5.2,  25.0590,  35.4700,2,  35.4740,2,    201.1,2,    209.8,6,     4.93,2,     0.24,6,     0.00,6,     0.01,6,        0,6,    1.702,2,    1.111,3,    1.029,2,   2024.4,6,   2329.4,2,    -0.07,    97.75
  325020080826,  P16N,    34,  2,      1,      1,2,20080913,0816, 28.0000,-152.0000, 5354,   1819.7,   2.2880,  34.5930,2,-999.0000,9,     70.8,2,     71.8,6,   145.96,6,    40.82,6,     0.00,6,     2.93,6,        0,6,   -0.015,2,   -0.004,3,        0,2,   2369.4,6,   2410.4,6,    0.015,    98.91
  325020080826,  P16N,    34,  2,      2,      2,2,20080913,0820, 28.0000,-152.0000, 5354,   1668.2,   2.4690,  34.5790,2,-999.0000,9,     65.7,2,     67.4,6,   141.40,2,    41.66,2,     0.00,2,     2.95,2,        0,2,   -0.002,2,   -0.002,3,        0,2,   2362.9,2,   2405.9,6,    0.017,    98.72
  325020080826,  P16N,    34,  2,      3,      3,2,20080913,0825, 28.0000,-152.0000, 5354,   1465.0,   2.7780,  34.5510,2,-999.0000,9,     56.8,2,     57.9,6,   134.55,2,    41.60,2,     0.00,2,     3.00,2,        0,2,   -0.003,2,   -0.001,3,        0,2,   2363.4,2,   2395.0,2,    0.027,    98.90
  325020080826,  P16N,    34,  2,      4,      4,2,20080913,0829, 28.0000,-152.0000, 5354,   1312.4,   3.0460,  34.5220,2,-999.0000,9,     47.3,2,     48.9,6,   128.59,2,    42.14,2,     0.00,2,     3.05,2,        0,2,   -0.014,2,   -0.002,3,        0,2,   2359.8,2,   2391.5,2,    0.031,    98.87
  325020080826,  P16N,    34,  2,      5,      5,2,20080913,0833, 28.0000,-152.0000, 5354,   1130.7,   3.4000,  34.4630,2,-999.0000,9,     30.6,2,     32.3,6,   123.74,2,    43.16,2,     0.00,2,     3.15,2,        0,2,    0.008,2,    0.005,3,        0,2,   2362.0,2,   2383.2,2,    0.032,    98.84
  325020080826,  P16N,    34,  2,      6,      6,2,20080913,0837, 28.0000,-152.0000, 5354,    959.2,   3.7440,  34.3690,2,-999.0000,9,     16.2,2,     16.2,6,   116.87,2,    43.49,2,     0.00,2,     3.20,2,        0,2,    0.010,2,    0.006,3,        0,2,   2362.1,2,   2361.5,2,    0.034,    98.82
  325020080826,  P16N,    34,  2,      7,      7,2,20080913,0841, 28.0000,-152.0000, 5354,    857.9,   3.9790,  34.2820,2,-999.0000,9,     14.0,2,     14.4,6,   109.31,2,    43.44,2,     0.00,2,     3.16,2,        0,2,    0.032,2,    0.017,3,        0,2,   2349.9,2,   2347.5,2,    0.045,    98.82
  325020080826,  P16N,    34,  2,      8,      8,2,20080913,0844, 28.0000,-152.0000, 5354,    756.7,   4.3740,  34.1760,2,-999.0000,9,     25.4,2,     26.4,6,    97.02,2,    42.15,2,     0.00,2,     3.07,2,        0,2,    0.216,2,    0.092,3,        0,2,   2330.0,2,   2328.6,2,    0.028,    98.82
  325020080826,  P16N,    34,  2,      9,      9,2,20080913,0847, 28.0000,-152.0000, 5354,    631.3,   5.2020,  34.0350,2,-999.0000,9,     69.9,2,     71.0,6,    73.69,2,    37.28,2,     0.00,2,     2.70,2,        0,2,    1.025,2,    0.536,3,    0.075,2,   2277.4,2,   2300.4,2,    0.028,    98.82
  325020080826,  P16N,    34,  2,     10,     10,2,20080913,0850, 28.0000,-152.0000, 5354,    529.7,   6.8020,  34.0070,2,-999.0000,9,    123.5,2,    125.4,6,    49.19,6,    29.83,6,     0.00,6,     2.13,6,        0,6,    2.311,2,    1.194,3,     0.33,2,   2212.0,2,   2278.0,2,   -0.022,    98.78
  325020080826,  P16N,    34,  2,     11,     11,2,20080913,0852, 28.0000,-152.0000, 5354,    478.5,   7.8320,  34.0370,2,-999.0000,9,    153.3,2,    156.6,6,    36.35,2,    24.95,2,     0.00,2,     1.75,2,        0,2,    2.903,2,    1.527,3,    0.615,2,   2175.7,2,   2268.0,2,   -0.022,    98.76
  325020080826,  P16N,    34,  2,     12,     12,2,20080913,0854, 28.0000,-152.0000, 5354,    428.4,   8.9540,  34.0780,2,-999.0000,9,    179.7,2,    186.6,6,    26.19,2,    19.96,2,     0.00,2,     1.45,2,        0,2,    3.274,6,    1.750,3,    0.814,6,   2141.4,2,   2263.8,2,    -0.03,    98.73
  325020080826,  P16N,    34,  2,     13,     13,2,20080913,0856, 28.0000,-152.0000, 5354,    378.2,  10.1800,  34.1560,2,-999.0000,9,    201.0,2,    206.6,6,    18.50,2,    15.77,2,     0.00,2,     1.10,2,        0,2,    3.382,2,    1.897,3,    1.084,2,   2108.8,2,   2262.3,2,   -0.036,    98.71
  325020080826,  P16N,    34,  2,     14,     14,2,20080913,0858, 28.0000,-152.0000, 5354,    327.7,  11.2760,  34.2440,2,-999.0000,9,    208.6,2,    214.3,6,    13.95,2,    12.66,2,     0.00,2,     0.89,2,        0,2,    3.318,2,    1.882,3,    1.172,2,   2095.8,2,   2262.2,2,   -0.038,    98.70
  325020080826,  P16N,    34,  2,     15,     15,2,20080913,0900, 28.0000,-152.0000, 5354,    276.9,  12.1130,  34.2770,2,-999.0000,9,    206.2,2,    213.5,6,    11.44,2,    11.00,2,     0.00,2,     0.77,2,        0,2,    3.233,2,    1.890,3,    1.209,2,   2084.6,2,   2261.5,2,   -0.037,    98.66
  325020080826,  P16N,    34,  2,     16,     16,2,20080913,0902, 28.0000,-152.0000, 5354,    221.8,  13.4940,  34.3590,2,-999.0000,9,    206.4,2,    214.4,6,     8.24,2,     7.94,2,     0.00,2,     0.54,2,        0,2,    3.008,2,    1.824,3,    1.368,2,   2065.6,2,   2261.4,2,   -0.032,    98.60
  325020080826,  P16N,    34,  2,     17,     17,2,20080913,0904, 28.0000,-152.0000, 5354,    186.4,  14.8630,  34.4740,2,-999.0000,9,    201.7,2,    208.2,6,     6.17,2,     6.11,2,     0.00,2,     0.46,2,        0,2,    2.847,2,    1.814,3,     1.29,2,   2057.9,2,   2267.1,2,    0.068,    98.46
  325020080826,  P16N,    34,  2,     18,     18,2,20080913,0905, 28.0000,-152.0000, 5354,    151.0,  17.0110,  34.7020,2,-999.0000,9,    203.4,2,    211.7,6,     3.87,2,     2.41,2,     0.00,2,     0.22,2,        0,2,    2.580,2,    1.614,3,    1.557,4,   2041.3,2,   2280.0,2,     0.22,    98.22
  325020080826,  P16N,    34,  2,     19,     19,2,20080913,0907, 28.0000,-152.0000, 5354,    126.1,  18.3610,  34.8220,2,-999.0000,9,    217.6,2,    225.2,6,     3.15,2,     0.31,2,     0.00,2,     0.04,2,        0,2,    2.455,2,    1.578,3,    1.313,2,   2024.3,2,   2286.3,2,    0.616,    97.84
  325020080826,  P16N,    34,  2,     20,     20,2,20080913,0908, 28.0000,-152.0000, 5354,    100.1,  19.6220,  35.0000,2,-999.0000,9,    218.2,2,    226.8,6,     2.44,2,     0.21,2,     0.00,2,     0.03,2,        0,2,    2.278,6,    1.439,3,    1.252,6,   2023.2,2,   2297.8,2,    0.224,    97.83
  325020080826,  P16N,    34,  2,     21,     21,2,20080913,0910, 28.0000,-152.0000, 5354,     75.8,  21.3290,  35.1540,2,-999.0000,9,    226.2,2,    235.5,6,     2.40,2,     0.20,2,     0.00,2,     0.01,2,        0,2,    2.159,2,    1.398,3,    1.248,2,   2009.9,2,   2309.2,2,    0.049,    97.58
  325020080826,  P16N,    34,  2,     22,     22,2,20080913,0911, 28.0000,-152.0000, 5354,     50.6,  23.2320,  35.2140,2,-999.0000,9,    222.4,2,    232.0,6,     2.36,2,     0.20,2,     0.00,2,     0.01,2,        0,2, -999.000,9, -999.000,9,     -999,9,   2010.6,2,   2312.3,2,    -0.03,    97.54
  325020080826,  P16N,    34,  2,     23,     23,2,20080913,0913, 28.0000,-152.0000, 5354,     25.9,  25.4360,  35.4840,2,-999.0000,9,    199.2,2,    207.6,6,     2.55,2,     0.20,2,     0.00,2,     0.01,2,        0,2,    1.727,2,    1.147,3,    1.093,2,   2023.6,2,   2330.8,2,   -0.053,    97.70
  325020080826,  P16N,    34,  2,     24,     24,2,20080913,0914, 28.0000,-152.0000, 5354,      4.6,  25.4270,  35.4870,2,-999.0000,9,    200.1,2,    207.9,6,     2.61,6,     0.20,6,     0.00,6,     0.02,6,        0,6,    1.709,2,    1.139,3,    0.974,2,   2016.0,6,   2331.6,2,   -0.063,    97.72
  325020080826,  P16N,    35,  1,      1,      1,2,20080913,2137, 26.0000,-152.0000, 5368,   4579.7,   1.4850,  34.6870,2,  34.6910,2,    154.0,2,    154.2,6,   137.51,6,    35.36,6,     0.00,6,     2.51,6,        0,6,    0.009,2,    0.005,3,        0,2,   2326.0,6,   2418.1,6,   -0.003,    98.95
  325020080826,  P16N,    35,  1,      2,      2,2,20080913,2155, 26.0000,-152.0000, 5368,   4064.4,   1.4780,  34.6830,2,  34.6880,2,    143.5,2,    146.0,6,   142.48,2,    35.81,2,     0.00,2,     2.54,2,        0,2,    0.003,2,    0.004,3,        0,2,   2332.5,2,   2422.1,6,     0.01,    98.97
  325020080826,  P16N,    35,  1,      3,      3,2,20080913,2207, 26.0000,-152.0000, 5368,   3552.2,   1.4950,  34.6770,2,  34.6830,2,    132.9,2,    136.4,6,   146.50,2,    36.37,2,     0.00,2,     2.60,2,        0,2,    0.008,2,    0.002,3,        0,2,   2340.2,2,   2423.2,2,    0.008,    98.97
  325020080826,  P16N,    35,  1,      4,      4,2,20080913,2219, 26.0000,-152.0000, 5368,   3041.8,   1.5570,  34.6670,2,  34.6720,2,    119.8,2,    124.4,6,   149.25,2,    37.30,2,     0.00,2,     2.68,2,        0,2,    0.001,6,    0.001,3,        0,6,   2350.0,2,   2422.2,2,    0.008,    98.95
  325020080826,  P16N,    35,  1,      5,      5,2,20080913,2231, 26.0000,-152.0000, 5368,   2532.0,   1.7100,  34.6490,2,  34.6540,2,    102.8,2,    106.9,6,   149.88,2,    38.18,2,     0.00,2,     2.76,2,        0,2,    0.001,2,    0.001,3,        0,2,   2359.6,2,   2420.0,2,    0.013,    98.94
  325020080826,  P16N,    35,  1,      6,      6,2,20080913,2242, 26.0000,-152.0000, 5368,   2023.8,   2.0260,  34.6200,2,  34.6260,2,     85.2,2,     88.2,6,   143.52,2,    39.33,2,     0.00,2,     2.86,2,        0,2,    0.011,2,    0.001,3,        0,2,   2365.9,2,   2413.0,2,    0.022,    98.91
  325020080826,  P16N,    35,  1,      7,      7,2,20080913,2255, 26.0000,-152.0000, 5368,   1515.5,   2.6520,  34.5700,2,  34.5760,2,     65.8,2,     68.4,6,   130.37,2,    40.42,2,     0.00,2,     2.95,2,        0,2,    0.010,2,    0.006,3,        0,2,   2361.2,2,   2398.1,2,    0.021,    98.86
  325020080826,  P16N,    35,  1,      8,      8,2,20080913,2302, 26.0000,-152.0000, 5368,   1262.5,   3.1120,  34.5240,2,  34.5290,2,     47.8,2,     50.1,6,   122.53,2,    41.45,2,     0.00,2,     3.08,2,        0,2,    0.000,2,    0.002,3,        0,2,   2361.3,2,   2386.8,2,     0.02,    98.82
  325020080826,  P16N,    35,  1,      9,      9,2,20080913,2308, 26.0000,-152.0000, 5368,   1010.0,   3.6440,  34.4360,2,  34.4420,2,     27.4,2,     28.8,6,   112.78,2,    42.38,2,     0.00,2,     3.17,2,        0,2,   -0.015,2,   -0.002,3,        0,2,   2359.3,2,   2367.9,2,    0.028,    98.79
  325020080826,  P16N,    35,  1,     10,     10,2,20080913,2312, 26.0000,-152.0000, 5368,    857.8,   4.0390,  34.3300,2,  34.3350,2,     16.5,2,     18.2,6,   103.45,2,    42.47,2,     0.00,2,     3.21,2,        0,2,    0.034,2,    0.014,3,        0,2,   2353.7,6,   2350.1,2,    0.021,    98.77
  325020080826,  P16N,    35,  1,     11,     11,2,20080913,2315, 26.0000,-152.0000, 5368,    731.2,   4.6120,  34.2100,2,  34.2160,2,     21.6,2,     23.9,6,    89.67,2,    41.35,2,     0.00,2,     3.12,2,        0,2,    0.191,2,    0.108,3,     0.25,4,   2329.7,2,   2327.3,2,    0.028,    98.76
  325020080826,  P16N,    35,  1,     12,     12,2,20080913,2319, 26.0000,-152.0000, 5368,    605.0,   5.4940,  34.0550,2,  34.0650,2,     64.6,2,     68.0,6,    67.19,2,    36.64,2,     0.00,2,     2.73,2,        0,2,    0.948,2,    0.488,3,    0.086,2,   2276.2,2,   2296.1,2,    0.013,    98.74
  325020080826,  P16N,    35,  1,     13,     13,2,20080913,2322, 26.0000,-152.0000, 5368,    503.6,   6.6690,  34.0130,2,  34.0210,2,    108.6,2,    112.1,6,    48.52,2,    31.26,2,     0.00,2,     2.25,2,        0,2,    2.153,2,    1.105,3,    0.325,2,   2223.9,2,   2277.7,2,    0.005,    98.71
  325020080826,  P16N,    35,  1,     14,     14,2,20080913,2325, 26.0000,-152.0000, 5368,    428.7,   8.4190,  34.0530,2,  34.0580,2,    163.5,2,    169.3,6,    29.42,2,    22.14,2,     0.01,2,     1.60,2,        0,2,    3.035,2,    1.636,3,    0.773,2,   2158.8,2,   2265.0,2,   -0.021,    98.69
  325020080826,  P16N,    35,  1,     15,     15,2,20080913,2328, 26.0000,-152.0000, 5368,    352.4,   9.7810,  34.0880,2,  34.0950,2,    187.9,2,    194.9,6,    18.81,2,    16.87,2,     0.00,2,     1.23,2,        0,2,    3.460,6,    2.012,3,    1.072,6,   2122.1,2,   2256.3,2,   -0.027,    98.66
  325020080826,  P16N,    35,  1,     16,     16,2,20080913,2331, 26.0000,-152.0000, 5368,    276.9,  11.5260,  34.1000,2,  34.1050,2,    198.5,2,    205.8,6,    10.63,6,    11.79,6,     0.00,6,     0.88,6,        0,6,    3.500,2,    2.070,3,    1.305,2,   2090.4,2,   2251.7,2,    -0.04,    98.61
  325020080826,  P16N,    35,  1,     17,     17,2,20080913,2333, 26.0000,-152.0000, 5368,    201.4,  15.2250,  34.4670,2,  34.4590,3,    194.7,2,    201.9,6,     4.56,2,     5.40,2,     0.01,2,     0.44,2,        0,2,    2.844,2,    1.691,3,    1.178,2,   2063.4,2,   2265.8,2,     0.01,    98.47
  325020080826,  P16N,    35,  1,     18,     18,2,20080913,2336, 26.0000,-152.0000, 5368,    151.4,  18.2330,  34.9140,2,  34.9010,3,    198.2,2,    206.7,6,     2.22,2,     1.63,2,     0.02,2,     0.18,2,        0,2,    2.414,2,    1.508,3,    1.174,2,   2052.4,2,   2293.5,2,     0.23,    98.19
  325020080826,  P16N,    35,  1,     19,     19,2,20080913,2338, 26.0000,-152.0000, 5368,    100.7,  20.7360,  35.2630,2,  35.2620,3,    211.4,2,    220.5,6,     1.36,2,     0.05,2,     0.00,2,     0.03,2,        0,2,    2.148,2,    1.371,3,     1.13,2,   2034.6,2,   2317.7,2,    0.187,    97.70
  325020080826,  P16N,    35,  1,     20,     20,2,20080913,2340, 26.0000,-152.0000, 5368,     79.9,  21.7060,  35.3180,2,  35.3170,3,    223.7,2,    231.6,6,     1.78,2,     0.10,2,     0.00,2,     0.01,2,        0,2,    2.135,2,    1.366,3,     1.15,2,   2025.3,2,   2320.3,2,    0.064,    97.47
  325020080826,  P16N,    35,  1,     21,     21,2,20080913,2341, 26.0000,-152.0000, 5368,     60.5,  23.5570,  35.4030,2,  35.3960,3,    217.8,2,    230.7,6,     1.13,2,     0.10,2,     0.00,2,     0.01,2,        0,2,    1.974,2,    1.285,3,    1.393,4,   2021.5,2,   2326.2,2,    0.003,    97.33
