EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NO2+NO3,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA,NO2+NO3_FLAG_W
,,,,,,,,,,,METERS,DBAR,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C,
09AR20011029, SR03, 28, 1, 11, 11, 2, 20011108, 0117, -49.6055, 143.9510, 3560,  -999.00,   1202.9,   2.7850,  34.4380, 2,  34.4380, 2,    189.6, 2,    188.1, 2,    60.00, 2,    34.09, 2,    34.09,     2.27, 2,    1.021, 2,    0.493, 2,    0.060, 2,   2235.2, 2,   2320.0, 2,   2.7040, 2
09AR20011029, SR03, 28, 1, 10, 10, 2, 20011108, 0117, -49.6055, 143.9510, 3560,  -999.00,   1402.5,   2.6290,  34.5500, 2,  34.5490, 2,    179.2, 2,    178.3, 2,    70.00, 2,    33.84, 2,    33.84,     2.28, 2,    0.423, 2,    0.210, 2,    0.020, 2,   2246.9, 2,   2332.4, 2,   2.5340, 2
09AR20011029, SR03, 28, 1, 9, 9, 2, 20011108, 0117, -49.6055, 143.9510, 3560,  -999.00,   1603.1,   2.4890,  34.6290, 2,  34.6290, 2,    181.2, 2,    179.1, 2,    74.90, 2,    33.01, 2,    33.01,     2.20, 2,    0.256, 2,    0.128, 2,    0.010, 2,   -999.0, 9,   2337.2, 2,   2.3790, 2
09AR20011029, SR03, 28, 1, 8, 8, 2, 20011108, 0117, -49.6055, 143.9510, 3560,  -999.00,   1800.7,   2.3740,  34.6890, 2,  34.6880, 2,    182.0, 2,    182.3, 2,    79.70, 2,    32.17, 2,    32.17,     2.14, 2,    0.126, 2,    0.063, 2,    0.010, 2,   2249.5, 2,   2344.5, 2,   2.2490, 2
09AR20011029, SR03, 28, 1, 7, 7, 2, 20011108, 0117, -49.6055, 143.9510, 3560,  -999.00,   2000.2,   2.2650,  34.7190, 2,  34.7190, 2,    187.2, 2,    187.1, 2,    82.40, 2,    31.49, 2,    31.49,     2.09, 2,    0.088, 2,    0.051, 2,    0.010, 2,   2248.3, 2,   2346.2, 2,   2.1250, 2
09AR20011029, SR03, 28, 1, 6, 6, 2, 20011108, 0117, -49.6055, 143.9510, 3560,  -999.00,   2304.5,   2.0780,  34.7420, 2,  34.7430, 2,    194.4, 2,    193.8, 2,    87.10, 2,    30.88, 2,    30.88,     2.05, 2,    0.079, 2,    0.037, 2,    0.000, 2,   -999.0, 9,   2351.0, 2,   1.9140, 2
09AR20011029, SR03, 28, 1, 5, 5, 2, 20011108, 0117, -49.6055, 143.9510, 3560,  -999.00,   2599.5,   1.7910,  34.7450, 2,  34.7450, 2,    198.8, 2,    197.4, 2,    97.40, 2,    31.07, 2,    31.07,     2.06, 2,    0.035, 2,    0.025, 2,    0.000, 2,   2254.9, 2,   2359.0, 2,   1.6060, 2
09AR20011029, SR03, 28, 1, 4, 4, 2, 20011108, 0117, -49.6055, 143.9510, 3560,  -999.00,   2904.8,   1.5240,  34.7370, 2,  34.7370, 2,    197.8, 2,    198.2, 2,   108.20, 2,    31.62, 2,    31.62,     2.11, 2,    0.018, 2,    0.012, 2,    0.010, 2,   -999.0, 9,   2364.9, 2,   1.3160, 2
09AR20011029, SR03, 28, 1, 3, 3, 2, 20011108, 0117, -49.6055, 143.9510, 3560,  -999.00,   3200.7,   1.2750,  34.7280, 2,  34.7280, 2,    204.8, 2,    204.2, 2,   113.70, 2,    31.88, 2,    31.88,     2.14, 2,    0.035, 2,    0.019, 2,    0.010, 2,   2261.1, 2,   2365.3, 2,   1.0440, 2
09AR20011029, SR03, 28, 1, 2, 2, 2, 20011108, 0117, -49.6055, 143.9510, 3560,  -999.00,   3501.7,   1.1020,  34.7190, 2,  34.7200, 2,    206.4, 2,    207.3, 2,   118.90, 2,    31.88, 2,    31.88,     2.15, 2,    0.055, 2,    0.026, 2,    0.000, 2,   -999.0, 9,   2366.9, 6,   0.8460, 2
09AR20011029, SR03, 28, 1, 1, 1, 2, 20011108, 0117, -49.6055, 143.9510, 3560,  -999.00,   3720.2,   1.0870,  34.7190, 2,  34.7190, 2,   -999.0, 5,    206.7, 2,   119.80, 2,    32.05, 2,    32.05,     2.14, 2,    0.059, 2,    0.031, 2,   -0.010, 2,   2263.0, 6,   2367.7, 2,   0.8090, 2
09AR20011029, SR03, 29, 1, 24, 24, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,      9.2,   6.9290,  34.0910, 2,  34.0950, 2,    361.4, 3,    305.3, 2,     5.00, 2,    19.43, 2,    19.43,     1.21, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   6.9300, 2
09AR20011029, SR03, 29, 1, 23, 23, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,     50.1,   6.6210,  34.0880, 2,  34.0900, 2,    307.9, 2,    306.9, 2,     5.00, 2,    19.49, 2,    19.49,     1.21, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   6.6180, 2
09AR20011029, SR03, 29, 1, 22, 22, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,    101.1,   6.4260,  34.1490, 2,  34.1470, 2,    299.5, 2,    299.7, 2,     5.00, 2,    19.56, 2,    19.56,     1.22, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   6.4190, 2
09AR20011029, SR03, 29, 1, 21, 21, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,    199.6,   5.5520,  34.0550, 4,  34.0550, 2,    307.0, 2,    301.8, 2,     6.10, 2,    21.31, 2,    21.31,     1.34, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   5.5370, 2
09AR20011029, SR03, 29, 1, 20, 20, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,    232.8,   6.1260,  34.1770, 4, -999.0000, 9,    279.9, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   6.1070, 9
09AR20011029, SR03, 29, 1, 19, 19, 4, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,    301.2,   5.5640,  34.1310, 2,  34.1810, 4,    277.2, 2,    259.3, 4,    14.20, 4,    24.96, 4,    24.96,     1.55, 4, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   5.5410, 4
09AR20011029, SR03, 29, 1, 18, 718, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,    369.4,   5.0600,  34.1080, 4, -999.0000, 9,    283.6, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   5.0320, 9
09AR20011029, SR03, 29, 1, 17, 17, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,    399.7,   5.5550,  34.2180, 2,  34.2170, 2,    238.8, 2,    259.5, 2,    13.00, 2,    24.73, 2,    24.73,     1.54, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   5.5230, 2
09AR20011029, SR03, 29, 1, 16, 16, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,    499.4,   5.3640,  34.3080, 2,  34.3070, 2,    224.0, 2,    229.8, 2,    19.50, 2,    27.59, 2,    27.59,     1.73, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   5.3240, 2
09AR20011029, SR03, 29, 1, 15, 15, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,    601.1,   4.5370,  34.2860, 3,  34.2850, 2,    226.2, 2,    228.5, 2,    24.60, 2,    29.45, 2,    29.45,     1.86, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   4.4920, 2
09AR20011029, SR03, 29, 1, 14, 14, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,    700.4,   4.1290,  34.3090, 3,  34.3070, 2,    221.4, 2,    219.4, 2,    30.80, 2,    30.73, 2,    30.73,     1.95, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   4.0780, 2
09AR20011029, SR03, 29, 1, 13, 13, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,    800.3,   3.5800,  34.3130, 2,  34.3120, 2,    215.2, 2,    215.3, 2,    37.40, 2,    32.03, 2,    32.03,     2.05, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   3.5240, 2
09AR20011029, SR03, 29, 1, 12, 12, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,    998.0,   3.0030,  34.3770, 2,  34.3760, 2,    195.8, 2,    198.3, 2,    50.90, 2,    33.76, 2,    33.76,     2.17, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.9360, 2
09AR20011029, SR03, 29, 1, 11, 11, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,   1201.1,   2.7310,  34.4800, 2,  34.4800, 2,    186.9, 2,    183.4, 2,    63.30, 2,    34.36, 2,    34.36,     2.24, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.6510, 2
09AR20011029, SR03, 29, 1, 10, 10, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,   1398.9,   2.5350,  34.5680, 2,  34.5650, 2,    181.1, 2,    178.7, 2,    69.90, 2,    34.14, 2,    34.14,     2.21, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.4410, 2
09AR20011029, SR03, 29, 1, 9, 9, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,   1600.6,   2.4290,  34.6340, 2,  34.6330, 2,    181.4, 2,    179.7, 2,    72.70, 2,    33.31, 2,    33.31,     2.15, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.3200, 2
09AR20011029, SR03, 29, 1, 8, 8, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,   1800.3,   2.3080,  34.6840, 2,  34.6840, 2,    183.8, 2,    183.6, 2,    75.00, 2,    32.46, 2,    32.46,     2.10, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.1840, 2
09AR20011029, SR03, 29, 1, 7, 7, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,   2001.5,   2.1840,  34.7280, 2,  34.7290, 2,    191.3, 2,    191.3, 2,    77.40, 2,    31.33, 2,    31.33,     2.00, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.0450, 2
09AR20011029, SR03, 29, 1, 6, 6, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,   2298.3,   1.9420,  34.7480, 2,  34.7490, 2,    199.6, 2,    198.5, 2,    81.90, 2,    30.83, 2,    30.83,     1.96, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.7810, 2
09AR20011029, SR03, 29, 1, 5, 5, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,   2599.7,   1.6790,  34.7460, 2,  34.7470, 2,    204.6, 2,    202.5, 2,    88.10, 2,    30.96, 2,    30.96,     1.99, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.4960, 2
09AR20011029, SR03, 29, 1, 4, 4, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,   2898.7,   1.4040,  34.7360, 2,  34.7370, 2,    206.7, 2,    205.5, 2,    90.80, 2,    31.33, 2,    31.33,     2.01, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.1990, 2
09AR20011029, SR03, 29, 1, 3, 3, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,   3200.1,   1.1440,  34.7230, 2,  34.7230, 2,    208.5, 2,    207.8, 2,    98.80, 2,    31.89, 2,    31.89,     2.07, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   0.9160, 2
09AR20011029, SR03, 29, 1, 2, 2, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,   3499.9,   1.0830,  34.7190, 2,  34.7200, 2,    209.6, 2,    207.2, 2,   103.80, 2,    32.11, 2,    32.11,     2.08, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   0.8270, 2
09AR20011029, SR03, 29, 1, 1, 1, 2, 20011108, 0605, -49.8932, 143.8262, 3736,  -999.00,   3871.4,   1.0140,  34.7150, 2,  34.7140, 2,    212.4, 2,    210.6, 2,   106.60, 2,    32.26, 2,    32.26,     2.08, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   0.7220, 2
09AR20011029, SR03, 30, 1, 24, 24, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,     18.4,   6.3740,  33.9980, 3,  33.9990, 2,    318.4, 3,    310.8, 2,     6.30, 2,    20.57, 2,    20.57,     1.30, 2,    4.724, 2,    2.551, 2,    0.430, 2,   2107.9, 6,   2271.9, 2,   6.3740, 2
09AR20011029, SR03, 30, 1, 23, 23, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,     57.5,   5.1140,  33.9700, 4,  33.9810, 2,    325.2, 2,    316.9, 2,     6.40, 2,    20.94, 2,    20.94,     1.36, 2,    4.694, 2,    2.626, 2,    0.450, 2,   2109.2, 2,   2272.0, 6,   5.1110, 2
09AR20011029, SR03, 30, 1, 22, 22, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,    108.3,   4.7910,  33.9650, 4,  33.9750, 2,    311.5, 2,    308.8, 2,     7.10, 2,    22.34, 2,    22.34,     1.42, 2,    4.825, 2,    2.601, 2,    0.430, 2,   2119.3, 2,   2272.9, 2,   4.7840, 2
09AR20011029, SR03, 30, 1, 21, 21, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,    160.4,   5.1960,  34.0770, 3,  34.0670, 2,    285.2, 2,    292.1, 2,     8.90, 2,    23.22, 2,    23.22,     1.48, 2,    4.525, 2,    2.431, 2,    0.390, 2,   2129.6, 2,   2276.5, 2,   5.1850, 2
09AR20011029, SR03, 30, 1, 20, 20, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,    210.9,   5.1060,  34.0970, 4,  34.0930, 2,    289.5, 2,    284.0, 2,    10.50, 2,    23.78, 2,    23.78,     1.53, 2,    4.445, 2,    2.333, 2,    0.380, 2,   2134.4, 2,   2277.5, 3,   5.0910, 2
09AR20011029, SR03, 30, 1, 19, 19, 4, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,    259.1,   4.9580,  34.1190, 4,  34.2100, 4,    273.0, 2,    249.8, 4,    17.80, 4,    26.45, 4,    26.45,     1.72, 4, -999.000, 9, -999.000, 9, -999.000, 9,   2157.0, 3,   2283.3, 2,   4.9390, 4
09AR20011029, SR03, 30, 1, 18, 718, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,    310.4,   5.2690,  34.2100, 3,  34.2540, 4,    246.7, 2,    244.4, 2,    18.70, 2,    26.93, 2,    26.93,     1.74, 2,    3.353, 2,    1.785, 2,    0.270, 2,   2163.6, 2,   2285.1, 2,   5.2450, 2
09AR20011029, SR03, 30, 1, 17, 17, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,    410.7,   5.3350,  34.3020, 4,  34.3020, 2,    223.0, 2,    230.7, 2,    19.20, 2,    27.47, 2,    27.47,     1.77, 2,    3.106, 2,    1.569, 2,    0.220, 2,   2168.3, 2,   2285.8, 2,   5.3030, 2
09AR20011029, SR03, 30, 1, 16, 16, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,    510.2,   4.6880,  34.2910, 3,  34.2880, 2,    229.7, 2,    228.2, 2,    23.70, 2,    29.12, 2,    29.12,     1.88, 2,    2.878, 2,    1.437, 2,    0.200, 2,   2177.7, 2,   2288.6, 2,   4.6500, 2
09AR20011029, SR03, 30, 1, 15, 15, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,    607.0,   3.9080,  34.2530, 3,  34.2490, 2,    229.0, 2,    233.0, 2,    27.80, 2,    30.13, 2,    30.13,     1.97, 2,    2.954, 2,    1.472, 2,    0.220, 2,   2182.3, 2,   2288.9, 2,   3.8660, 2
09AR20011029, SR03, 30, 1, 14, 14, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,    710.3,   3.6030,  34.2870, 4,  34.2830, 2,    219.1, 2,    223.4, 2,    34.50, 2,    31.55, 2,    31.55,     2.06, 2,    2.464, 2,    1.212, 2,    0.170, 2,   2195.9, 2,   2296.1, 2,   3.5540, 2
09AR20011029, SR03, 30, 1, 13, 13, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,    805.9,   3.2340,  34.3100, 3,  34.3100, 2,    215.6, 2,    213.6, 2,    41.30, 2,    32.46, 2,    32.46,     2.14, 2,    2.032, 2,    1.029, 2,    0.120, 2,   2206.0, 2,   2301.2, 2,   3.1800, 2
09AR20011029, SR03, 30, 1, 12, 12, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,   1011.1,   2.9340,  34.4080, 3,  34.4050, 2,    191.3, 2,    193.0, 2,    55.00, 2,    33.93, 2,    33.93,     2.25, 2,    1.146, 2,    0.555, 2,    0.070, 2,   2228.8, 6,   2316.0, 2,   2.8670, 2
09AR20011029, SR03, 30, 1, 11, 11, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,   1212.7,   2.6610,  34.4980, 4,  34.4920, 3,    182.2, 2,    182.4, 2,    64.30, 2,    34.34, 2,    34.34,     2.27, 2,    0.718, 2,    0.349, 2,    0.030, 2,   2248.7, 2,   2335.0, 2,   2.5800, 2
09AR20011029, SR03, 30, 1, 10, 10, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,   1411.0,   2.4660,  34.5830, 4,  34.5800, 2,    181.2, 2,    178.9, 2,    72.30, 2,    34.03, 2,    34.03,     2.24, 2,    0.462, 2,    0.224, 2,    0.030, 2,   2249.8, 2,   -999.0, 9,   2.3720, 2
09AR20011029, SR03, 30, 1, 9, 9, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,   1611.3,   2.3480,  34.6450, 4,  34.6430, 2,    180.0, 2,    179.8, 2,    76.60, 2,    33.32, 2,    33.32,     2.18, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2246.7, 2,   2341.8, 2,   2.2390, 2
09AR20011029, SR03, 30, 1, 8, 8, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,   1812.5,   2.2530,  34.7060, 3,  34.7030, 2,    185.5, 2,    186.4, 2,    79.30, 2,    31.56, 2,    31.56,     2.08, 2,    0.175, 2,    0.088, 2,    0.020, 2,   2245.2, 2,   2345.2, 2,   2.1290, 2
09AR20011029, SR03, 30, 1, 7, 7, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,   2011.6,   2.1690,  34.7280, 3,  34.7290, 2,    191.1, 2,    192.0, 2,    81.90, 2,    31.07, 2,    31.07,     2.03, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2245.1, 2,   2348.1, 2,   2.0290, 2
09AR20011029, SR03, 30, 1, 6, 6, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,   2212.4,   2.0110,  34.7430, 3,  34.7440, 2,    197.9, 2,    196.4, 2,    85.80, 2,    30.91, 2,    30.91,     2.01, 2,    0.098, 2,    0.050, 2,    0.000, 2,   2247.0, 2,   2346.4, 2,   1.8560, 2
09AR20011029, SR03, 30, 1, 5, 5, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,   2412.1,   1.8480,  34.7480, 3,  34.7490, 2,    198.7, 2,    199.8, 2,    90.60, 2,    30.75, 2,    30.75,     2.01, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2248.0, 2,   2350.5, 2,   1.6780, 2
09AR20011029, SR03, 30, 1, 4, 4, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,   2611.8,   1.6620,  34.7420, 4,  34.7440, 2,    201.7, 2,    201.5, 2,    97.80, 2,    30.92, 2,    30.92,     2.03, 2,    0.075, 2,    0.033, 2,    0.000, 2,   2252.7, 2,   2355.7, 2,   1.4780, 2
09AR20011029, SR03, 30, 1, 3, 3, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,   2813.5,   1.4590,  34.7350, 4,  34.7360, 2,    203.4, 2,    203.1, 2,   104.70, 2,    31.62, 2,    31.62,     2.06, 2,    0.048, 2,    0.030, 2,    0.000, 2,   2256.1, 2,   2360.2, 2,   1.2610, 2
09AR20011029, SR03, 30, 1, 2, 2, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,   3001.1,   1.2840,  34.7270, 3,  34.7290, 2,    204.7, 2,    204.6, 2,   111.00, 2,    31.94, 2,    31.94,     2.09, 2,    0.038, 2,    0.020, 2,   -0.010, 2,   2258.8, 2,   2362.3, 6,   1.0720, 2
09AR20011029, SR03, 30, 1, 1, 1, 2, 20011108, 1050, -50.1595, 143.6633, 3649,  -999.00,   3222.7,   1.1240,  34.7200, 2,  34.7210, 2,    206.3, 2,    207.3, 2,   116.00, 2,    31.94, 2,    31.94,     2.10, 2,    0.057, 2,    0.035, 2,    0.010, 2,   2260.2, 6,   2365.1, 2,   0.8940, 2
09AR20011029, SR03, 31, 1, 24, 24, 2, 20011109, 0009, -50.3992, 143.5272, 3370,  -999.00,      5.7,   7.2250,  34.0950, 2, -999.0000, 9,    369.2, 3,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9,    4.451, 2,    2.407, 2,    0.410, 2,   2104.7, 6,   2274.3, 6,   7.2260, 9
09AR20011029, SR03, 31, 1, 23, 23, 2, 20011109, 0009, -50.3992, 143.5272, 3370,  -999.00,      5.8,   7.2250,  34.0950, 2,  34.0960, 2,    369.2, 3,    302.5, 2,     4.20, 2,    18.43, 2,    18.43,     1.20, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   7.2260, 2
09AR20011029, SR03, 31, 1, 22, 22, 2, 20011109, 0009, -50.3992, 143.5272, 3370,  -999.00,     15.2,   7.2220,  34.0940, 2, -999.0000, 9,    315.0, 3,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2104.7, 2,   2276.1, 2,   7.2220, 9
09AR20011029, SR03, 31, 1, 21, 21, 2, 20011109, 0009, -50.3992, 143.5272, 3370,  -999.00,     15.4,   7.2200,  34.0940, 2,  34.0950, 2,    315.0, 3,    302.4, 2,     4.20, 2,    18.48, 2,    18.48,     1.20, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   7.2200, 2
09AR20011029, SR03, 31, 1, 19, 19, 2, 20011109, 0009, -50.3992, 143.5272, 3370,  -999.00,     29.6,   7.2180,  34.0920, 2,  34.0950, 2,    298.4, 2,    302.1, 2,     4.20, 2,    18.52, 2,    18.52,     1.20, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2104.1, 2,   2274.0, 2,   7.2170, 2
09AR20011029, SR03, 31, 1, 20, 20, 2, 20011109, 0009, -50.3992, 143.5272, 3370,  -999.00,     30.0,   7.2160,  34.0930, 2, -999.0000, 9,    298.4, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   7.2150, 9
09AR20011029, SR03, 31, 1, 18, 718, 2, 20011109, 0009, -50.3992, 143.5272, 3370,  -999.00,     46.2,   7.1950,  34.0940, 2, -999.0000, 9,    303.3, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9,    4.452, 2,    2.407, 2,    0.420, 2,   2104.1, 2,   2275.1, 2,   7.1920, 9
09AR20011029, SR03, 31, 1, 17, 17, 2, 20011109, 0009, -50.3992, 143.5272, 3370,  -999.00,     46.3,   7.1930,  34.0950, 2,  34.0970, 2,    303.3, 2,    302.7, 2,     4.20, 2,    18.58, 2,    18.58,     1.20, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   7.1900, 2
09AR20011029, SR03, 31, 1, 15, 15, 2, 20011109, 0009, -50.3992, 143.5272, 3370,  -999.00,     58.2,   7.0610,  34.1130, 4,  34.1100, 2,    304.3, 2,    303.4, 2,     4.20, 2,    18.51, 2,    18.51,     1.20, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2105.1, 2,   2273.8, 2,   7.0570, 2
09AR20011029, SR03, 31, 1, 16, 16, 2, 20011109, 0009, -50.3992, 143.5272, 3370,  -999.00,     58.7,   7.0760,  34.1100, 4, -999.0000, 9,    304.3, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   7.0720, 9
09AR20011029, SR03, 31, 1, 13, 13, 2, 20011109, 0009, -50.3992, 143.5272, 3370,  -999.00,     81.4,   6.6100,  34.1300, 4,  34.1310, 2,    297.6, 2,    300.9, 2,     4.30, 2,    19.15, 2,    19.15,     1.25, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2109.9, 2,   2275.1, 2,   6.6040, 2
09AR20011029, SR03, 31, 1, 14, 14, 2, 20011109, 0009, -50.3992, 143.5272, 3370,  -999.00,     82.1,   6.6320,  34.1350, 4, -999.0000, 9,    297.6, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   6.6260, 9
09AR20011029, SR03, 31, 1, 11, 11, 2, 20011109, 0009, -50.3992, 143.5272, 3370,  -999.00,     90.2,   6.8290,  34.1800, 2,  34.1800, 2,    298.6, 2,    297.6, 2,     4.40, 2,    18.89, 2,    18.89,     1.23, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2111.1, 2,   2278.7, 2,   6.8220, 2
09AR20011029, SR03, 31, 1, 12, 12, 2, 20011109, 0009, -50.3992, 143.5272, 3370,  -999.00,     90.7,   6.7950,  34.1730, 4, -999.0000, 9,    298.6, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9,    4.388, 2,    2.365, 2,    0.420, 2,   -999.0, 9,   -999.0, 9,   6.7880, 9
