BOTTLE,20141024CCHSIOCBG
# Original header:
# Merged parameters: TCARBN, TCARBN_FLAG_W, ALKALI, ALKALI_FLAG_W
# 20090522OOCNOCBAK
# There are 12 instances of the bottle quality flag being set to 10. These correspond to cases where there was something anomalous about the bottle closure. The samples are believed to be good. In 9 of these cases the shallowest bottle was at 5 metres depth andappeared to have closed normally. The CFC sampler reported that a dribble leaked out of the bottom tap when it was pushed in even though the top vent was still closed. 
# The CTD PRS;  TMP;  SAL;  OXY; data are all calibrated and good .
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,CTDOXY,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA,NO2+NO3,NO2+NO3_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,PSS-78,,UMOL/KG,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C,UMOL/KG,
740H20090307,       A095,       7,          1,          3,          3,2,20090309,       0534,  -36.77892,  -52.87299,       2961,  2784.4,   1.8517,  34.7914,  34.7930,2,    212.1,   212.5,2,   81.64,2,    1.90,2,  2229.2,2,  2322.3,2,   1.6473,   28.39,2
740H20090307,       A095,       7,          1,          4,          4,2,20090309,       0534,  -36.77892,  -52.87299,       2961,  2528.4,   2.7797,  34.9018,  34.9039,2,    234.8,   238.4,2,   41.08,2,    1.48,2,  2186.4,2,  2336.7,2,   2.5812,   22.08,2
740H20090307,       A095,       7,          1,          5,          5,2,20090309,       0534,  -36.77892,  -52.87299,       2961,  2275.0,   3.3246,  34.9304,  34.9325,2,    237.4,   239.1,2,   29.77,2,    1.41,2,  2176.7,2,    2328,2,   3.1410,   21.45,2
740H20090307,       A095,       7,          1,          6,          6,2,20090309,       0534,  -36.77892,  -52.87299,       2961,  2019.9,   3.6526,  34.8927,  34.8951,2,    221.6,   222.1,2,   30.90,2,    1.55,2,  2185.6,2,  2329.6,2,   3.4886,   23.42,2
740H20090307,       A095,       7,          1,          8,          8,2,20090309,       0534,  -36.77892,  -52.87299,       2961,  1766.3,   3.5826,  34.7685,  34.7704,2,    199.0,   200.1,2,   40.14,2,    1.85,2,  2204.6,2,  2327.8,2,   3.4437,   27.66,2
740H20090307,       A095,       7,          1,          9,          9,2,20090309,       0534,  -36.77892,  -52.87299,       2961,  1512.3,   3.1431,  34.5298,  34.5315,2,    184.6,   186.1,2,   53.34,2,    2.21,2,  2224.7,2,  2329.4,2,   3.0327,   32.68,2
740H20090307,       A095,       7,          1,         10,         10,2,20090309,       0534,  -36.77892,  -52.87299,       2961,  1259.9,   3.3053,  34.3708,  34.3734,2,    198.1,   198.9,2,   44.77,2,    2.23,2,  2211.4,2,  2314.2,2,   3.2145,   33.01,2
740H20090307,       A095,       7,          1,         11,         11,2,20090309,       0534,  -36.77892,  -52.87299,       2961,  1006.6,   4.1035,  34.2782,  34.2801,2,    220.3,   222.0,2,   27.41,2,    2.04,2,  2182.5,2,  2300.8,2,   4.0269,   30.37,2
740H20090307,       A095,       7,          1,         13,         13,2,20090309,       0534,  -36.77892,  -52.87299,       2961,   829.9,   5.1620,  34.2985,  34.3019,2,    226.9,   227.7,2,   17.97,2,    1.86,2,  2166.8,2,  2293.5,2,   5.0931,   27.55,2
740H20090307,       A095,       7,          1,         14,         14,2,20090309,       0534,  -36.77892,  -52.87299,       2961,   754.4,   5.7927,  34.3243,  34.3276,2,    229.7,   230.3,2,   14.16,2,    1.74,2,  2160.2,2,  2290.7,2,   5.7269,   25.91,2
740H20090307,       A095,       7,          1,         15,         15,2,20090309,       0534,  -36.77892,  -52.87299,       2961,   628.4,   7.6819,  34.5036,  34.5084,2,    212.9,   215.3,2,   10.66,2,    1.53,2,    2153,2,  2297.9,2,   7.6185,   22.58,2
740H20090307,       A095,       7,          1,         16,         16,2,20090309,       0534,  -36.77892,  -52.87299,       2961,   501.7,  10.7773,  34.9026,  34.9052,2,    200.8,   202.8,2,    6.69,2,    1.11,2,  2136.4,2,  2311.8,2,  10.7155,   15.82,2
740H20090307,       A095,       7,          1,         17,         17,2,20090309,       0534,  -36.77892,  -52.87299,       2961,   375.7,  13.5974,  35.3575,  35.3609,2,    206.6,   209.5,2,    4.11,2,    0.68,2,  2121.5,2,  2333.3,2,  13.5437,    8.87,2
740H20090307,       A095,       7,          1,         18,         18,2,20090309,       0534,  -36.77892,  -52.87299,       2961,   250.8,  15.2010,  35.5755,  35.5803,2,    203.1,   205.4,2,    3.35,2,    0.49,2,  2111.7,2,    2349,2,  15.1624,    5.94,2
740H20090307,       A095,       7,          1,         19,         19,2,20090309,       0534,  -36.77892,  -52.87299,       2961,   174.6,  16.6610,  35.8166,  35.8237,2,    205.7,   207.8,2,    2.69,2,    0.32,2,  2096.2,2,  2357.9,2,  16.6324,    3.39,2
740H20090307,       A095,       7,          1,         20,         20,2,20090309,       0534,  -36.77892,  -52.87299,       2961,   101.0,  18.7108,  36.1432,  36.1472,2,    211.8,   213.3,2,    2.05,2,    0.11,2,  2088.1,2,  2378.6,2,  18.6929,    0.51,2
740H20090307,       A095,       7,          1,         21,         21,2,20090309,       0534,  -36.77892,  -52.87299,       2961,    75.1,  19.7536,  36.2571,  36.2743,2,    223.4,   226.5,2,    1.89,2,    0.02,2,  2073.2,2,  2391.4,2,  19.7398,    0.03,2
740H20090307,       A095,       7,          1,         22,         22,2,20090309,       0534,  -36.77892,  -52.87299,       2961,    49.9,  22.3854,  36.3132,  36.3030,2,    218.3,   221.0,2,    2.14,2,    0.01,2,    2060,2,  2401.3,2,  22.3754,    0.61,2
740H20090307,       A095,       7,          1,         23,         23,2,20090309,       0534,  -36.77892,  -52.87299,       2961,    25.1,  23.4778,  36.3593,  36.3620,2,    212.1,   211.3,2,    2.10,2,    0.00,2,  2058.7,2,  2403.8,2,  23.4726,    0.04,2
740H20090307,       A095,       7,          1,         24,         24,2,20090309,       0534,  -36.77892,  -52.87299,       2961,     5.0,  23.5608,  36.3644,  36.3671,2,    212.4,   211.1,3,    2.04,2,    0.00,2,  2060.3,2,  2402.5,2,  23.5597,    0.06,2
740H20090307,       A095,       8,          1,          1,          1,2,20090309,       1214,  -37.10507,  -52.41326,       3513,  3562.0,   0.4986,  34.6881,  34.6869,2,    209.5,   210.6,2,  124.45,2,    2.24,2,  2255.6,2,  2362.6,2,   0.2518,   32.89,2
740H20090307,       A095,       8,          1,          2,          2,2,20090309,       1214,  -37.10507,  -52.41326,       3513,  3512.4,   0.7638,  34.7018,  34.6988,2,    206.7,   208.0,2,  119.90,2,    2.22,2,  2252.9,2,  2360.3,2,   0.5150,   32.49,2
740H20090307,       A095,       8,          1,          3,          3,2,20090309,       1214,  -37.10507,  -52.41326,       3513,  3292.4,   1.3440,  34.7422,  34.7408,2,    205.9,   205.8,2,  102.39,2,    2.08,2,  2241.4,2,  2351.6,2,   1.1022,   30.92,2
740H20090307,       A095,       8,          1,          4,          4,2,20090309,       1214,  -37.10507,  -52.41326,       3513,  3036.6,   2.1809,  34.8335,  34.8322,2,    222.3,   223.8,2,   65.23,2,    1.73,2,  2207.9,2,  2343.9,2,   1.9447,   25.46,2
740H20090307,       A095,       8,          1,          5,          5,2,20090309,       1214,  -37.10507,  -52.41326,       3513,  2780.5,   2.4948,  34.8384,  34.8383,2,    218.0,   218.4,2,   59.76,2,    1.73,2,  2209.4,2,  2324.2,3,   2.2775,   25.88,2
740H20090307,       A095,       8,          1,          6,          6,2,20090309,       1214,  -37.10507,  -52.41326,       3513,  2524.8,   2.7984,  34.8423,  34.8413,2,    211.1,   215.2,2,   54.25,2,    1.72,2,  2205.2,2,  2331.7,2,   2.6002,   25.83,2
740H20090307,       A095,       8,          1,          7,          7,2,20090309,       1214,  -37.10507,  -52.41326,       3513,  2268.8,   2.8311,  34.7893,  34.7885,2,    198.4,   200.4,2,   60.59,2,    1.89,2,    2218,2,  2331.6,2,   2.6569,   28.18,2
740H20090307,       A095,       8,          1,          8,          8,2,20090309,       1214,  -37.10507,  -52.41326,       3513,  2015.6,   2.9402,  34.7393,  34.7361,2,    185.8,   190.7,2,   60.94,2,    2.00,2,  2225.1,2,  2333.4,2,   2.7878,   29.98,2
740H20090307,       A095,       8,          1,          9,          9,2,20090309,       1214,  -37.10507,  -52.41326,       3513,  1761.3,   3.3342,  34.6978,  34.6971,2,    186.4,   191.6,2,   48.52,2,    2.00,2,  2215.1,2,  -999.0,9,   3.1993,   29.96,2
740H20090307,       A095,       8,          1,         10,         10,2,20090309,       1214,  -37.10507,  -52.41326,       3513,  1508.3,   3.1197,  34.5050,  34.5042,2,    184.3,   186.3,2,   52.35,2,    2.23,2,  2223.3,2,  2313.9,2,   3.0100,   32.81,2
740H20090307,       A095,       8,          1,         11,         11,2,20090309,       1214,  -37.10507,  -52.41326,       3513,  1254.8,   3.2289,  34.3194,  34.3202,2,    205.6,   209.7,2,   41.55,2,    2.22,2,  2202.7,2,  2302.1,2,   3.1394,   32.54,2
740H20090307,       A095,       8,          1,         12,         12,2,20090309,       1214,  -37.10507,  -52.41326,       3513,  1002.4,   4.0630,  34.2324,  34.2325,2,    234.1,   234.5,2,   24.32,2,    1.98,2,  2180.7,2,  2285.3,2,   3.9871,   29.42,2
740H20090307,       A095,       8,          1,         13,         13,2,20090309,       1214,  -37.10507,  -52.41326,       3513,   876.0,   4.4218,  34.1977,  34.1969,2,    246.2,   250.3,2,   17.59,2,    1.85,2,  2159.8,2,  2277.5,2,   4.3539,   27.48,2
740H20090307,       A095,       8,          1,         14,         14,2,20090309,       1214,  -37.10507,  -52.41326,       3513,   750.0,   5.3901,  34.2567,  34.2571,2,    242.5,   245.9,2,   13.09,2,    1.73,2,  2150.3,2,  2277.6,2,   5.3270,   25.52,2
740H20090307,       A095,       8,          1,         15,         15,2,20090309,       1214,  -37.10507,  -52.41326,       3513,   624.3,   7.9735,  34.5387,  34.5387,2,    215.5,   212.7,2,   10.29,2,    1.50,2,  2146.4,2,  2287.3,2,   7.9091,   21.91,2
740H20090307,       A095,       8,          1,         16,         16,2,20090309,       1214,  -37.10507,  -52.41326,       3513,   497.9,  12.0540,  35.1023,  35.1032,2,    207.2,   210.3,2,    5.06,2,    0.90,2,  2123.8,2,  2311.3,2,  11.9879,   12.31,2
740H20090307,       A095,       8,          1,         17,         17,2,20090309,       1214,  -37.10507,  -52.41326,       3513,   371.8,  14.7512,  35.6074,  35.6082,2,    214.0,   217.2,2,    3.39,2,    0.52,2,  2109.3,2,  2343.7,2,  14.6949,    7.63,2
740H20090307,       A095,       8,          1,         18,         18,2,20090309,       1214,  -37.10507,  -52.41326,       3513,   246.0,  16.0625,  35.7294,  35.7151,2,    204.2,   204.4,2,    3.18,2,    0.43,2,    2106,2,  2341.4,2,  16.0231,    5.47,2
740H20090307,       A095,       8,          1,         19,         19,2,20090309,       1214,  -37.10507,  -52.41326,       3513,   170.9,  17.4782,  35.9477,  35.9360,2,    202.3,   202.5,2,    2.90,2,    0.32,2,  2104.9,2,  2355.9,2,  17.4493,    3.11,2
740H20090307,       A095,       8,          1,         20,         20,2,20090309,       1214,  -37.10507,  -52.41326,       3513,    95.3,  21.0732,  36.5673,  36.5625,2,    206.0,   208.5,2,    2.07,2,    0.09,2,  2093.6,2,  2393.2,2,  21.0548,    0.36,2
740H20090307,       A095,       8,          1,         21,         21,2,20090309,       1214,  -37.10507,  -52.41326,       3513,    70.8,  22.4124,  36.7042,  36.6987,2,    211.3,   213.4,2,    2.02,2,    0.05,2,  2088.4,2,  2416.4,2,  22.3981,    0.02,2
740H20090307,       A095,       8,          1,         22,         22,2,20090309,       1214,  -37.10507,  -52.41326,       3513,    45.0,  23.2881,  36.3506,  36.3752,2,    210.4,   213.1,2,    2.11,2,    0.01,2,  2063.1,2,    2399,2,  23.2788,    0.03,2
740H20090307,       A095,       8,          1,         23,         23,2,20090309,       1214,  -37.10507,  -52.41326,       3513,    20.2,  23.1977,  36.2660,  36.2655,2,    211.1,   212.1,2,    2.08,2,    0.02,2,  2059.2,2,  2393.5,2,  23.1936,    0.05,2
740H20090307,       A095,       8,          1,         24,         24,2,20090309,       1214,  -37.10507,  -52.41326,       3513,     2.7,  23.3687,  36.1684,  36.1576,2,    210.2,   211.7,2,    2.11,2,    0.04,2,  2056.4,2,  2385.8,2,  23.3681,    0.05,2
740H20090307,       A095,       9,          1,          1,          1,2,20090309,       1854,  -37.40014,  -51.99265,       3993,  4053.3,   0.1867,  34.6713,  34.6708,2,    215.1,   216.9,2,  130.86,2,    2.27,2,  2257.1,2,  2368.8,3,  -0.1002,   33.55,2
740H20090307,       A095,       9,          1,          2,          2,2,20090309,       1854,  -37.40014,  -51.99265,       3993,  4002.2,   0.1843,  34.6715,  34.6702,2,    215.6,  -999.0,9,  131.06,2,    2.28,2,  -999.0,9,  -999.0,9,  -0.0973,   33.67,2
740H20090307,       A095,       9,          1,          3,          3,2,20090309,       1854,  -37.40014,  -51.99265,       3993,  3810.0,   0.5687,  34.6909,  34.6902,2,    210.3,   211.1,2,  122.98,2,    2.23,2,  -999.0,9,  2374.1,2,   0.2955,   33.26,2
740H20090307,       A095,       9,          1,          4,          4,2,20090309,       1854,  -37.40014,  -51.99265,       3993,  3554.1,   1.0766,  34.7200,  34.7184,2,    204.9,   205.6,2,  112.12,2,    2.15,2,    2248,2,  2368.9,2,   0.8156,   31.91,2
740H20090307,       A095,       9,          1,          5,          5,2,20090309,       1854,  -37.40014,  -51.99265,       3993,  3297.3,   1.5474,  34.7549,  34.7525,2,    204.8,   205.7,2,   97.54,2,    2.04,2,  2239.9,2,  2367.9,2,   1.3002,   30.31,2
740H20090307,       A095,       9,          1,          6,          6,2,20090309,       1854,  -37.40014,  -51.99265,       3993,  3041.1,   1.9911,  34.7882,  34.7857,2,    206.5,   207.7,2,   81.05,2,    1.92,2,  2228.5,2,  2358.9,2,   1.7589,   28.91,2
740H20090307,       A095,       9,          1,          7,          7,2,20090309,       1854,  -37.40014,  -51.99265,       3993,  2785.5,   2.3505,  34.8105,  34.8090,2,    208.4,   209.9,2,   69.42,2,    1.85,2,  2216.7,2,  2353.4,2,   2.1357,   27.64,2
740H20090307,       A095,       9,          1,          8,          8,2,20090309,       1854,  -37.40014,  -51.99265,       3993,  2530.8,   2.5548,  34.8114,  34.8101,2,    206.0,   207.3,2,   65.03,2,    1.84,2,  2216.4,2,  2349.2,2,   2.3606,   27.40,2
740H20090307,       A095,       9,          1,          9,          9,2,20090309,       1854,  -37.40014,  -51.99265,       3993,  2275.7,   2.6606,  34.7767,  34.7761,2,    197.1,   196.9,2,   66.68,2,    1.94,2,  2226.8,2,  2348.1,2,   2.4887,   28.74,2
740H20090307,       A095,       9,          1,         10,         10,2,20090309,       1854,  -37.40014,  -51.99265,       3993,  2021.6,   2.8408,  34.7317,  34.7315,2,    187.0,   188.8,2,   64.12,2,    2.08,2,  2226.8,2,  2344.3,2,   2.6894,   30.10,2
740H20090307,       A095,       9,          1,         11,         11,2,20090309,       1854,  -37.40014,  -51.99265,       3993,  1767.5,   2.8480,  34.6424,  34.6415,2,    178.3,   180.7,2,   64.87,2,    2.18,2,  2229.9,2,  2341.2,2,   2.7192,   32.26,2
740H20090307,       A095,       9,          1,         12,         12,2,20090309,       1854,  -37.40014,  -51.99265,       3993,  1513.7,   3.0461,  34.5488,  34.5460,2,    180.3,   182.2,2,   56.86,2,    2.22,2,  2225.7,2,  2331.8,2,   2.9366,   32.87,2
740H20090307,       A095,       9,          1,         13,         13,2,20090309,       1854,  -37.40014,  -51.99265,       3993,  1259.8,   3.0406,  34.3508,  34.3510,2,    197.6,   198.9,2,   56.99,2,    2.22,2,  2211.3,2,  2317.2,2,   2.9524,   32.98,2
740H20090307,       A095,       9,          1,         14,         14,2,20090309,       1854,  -37.40014,  -51.99265,       3993,  1006.7,   3.8719,  34.2714,  34.2713,2,    220.0,   222.4,2,   29.72,2,    2.07,2,  2184.9,2,  2300.6,2,   3.7970,   30.65,2
740H20090307,       A095,       9,          1,         15,         15,2,20090309,       1854,  -37.40014,  -51.99265,       3993,   753.5,   5.8988,  34.3484,  34.3479,2,    223.5,   224.4,2,   14.87,2,    1.76,2,  2157.7,2,  2291.7,2,   5.8324,   26.05,2
740H20090307,       A095,       9,          1,         16,         16,2,20090309,       1854,  -37.40014,  -51.99265,       3993,   627.1,   7.2868,  34.4455,  34.4467,2,    219.8,   220.8,2,   10.58,2,    1.56,2,  2147.1,2,  2294.6,2,   7.2254,   25.33,2
740H20090307,       A095,       9,          1,         17,         17,2,20090309,       1854,  -37.40014,  -51.99265,       3993,   501.9,  11.1232,  34.9497,  34.9512,2,    200.0,   203.0,2,    6.39,2,    1.06,2,  2132.3,2,    2313,2,  11.0601,   15.44,2
740H20090307,       A095,       9,          1,         18,         18,2,20090309,       1854,  -37.40014,  -51.99265,       3993,   376.5,  13.9490,  35.4076,  35.4065,2,    208.7,   207.8,2,    4.05,2,    0.65,2,    2115,2,  2336.7,2,  13.8942,    8.96,2
740H20090307,       A095,       9,          1,         19,         19,2,20090309,       1854,  -37.40014,  -51.99265,       3993,   251.5,  16.0353,  35.7766,  35.7794,2,    209.5,   212.6,2,    2.94,2,    0.38,2,  2103.3,2,  2359.7,2,  15.9952,    4.49,2
740H20090307,       A095,       9,          1,         20,         20,2,20090309,       1854,  -37.40014,  -51.99265,       3993,   174.8,  16.7292,  35.7595,  35.7588,2,    196.2,   196.9,2,    3.11,2,    0.40,2,  2106.8,2,  2358.1,2,  16.7006,    4.35,2
740H20090307,       A095,       9,          1,         21,         21,2,20090309,       1854,  -37.40014,  -51.99265,       3993,    99.4,  20.1148,  36.3912,  36.3918,2,    205.6,   203.5,2,    2.17,2,    0.15,2,  2095.8,2,  2397.8,2,  20.0962,    1.04,2
740H20090307,       A095,       9,          1,         22,         22,2,20090309,       1854,  -37.40014,  -51.99265,       3993,    79.1,  21.5732,  36.6231,  36.6248,2,    207.3,   210.8,2,    2.11,2,    0.06,2,  2091.2,2,  2409.4,2,  21.5577,    0.13,2
740H20090307,       A095,       9,          1,         23,         23,2,20090309,       1854,  -37.40014,  -51.99265,       3993,    39.4,  23.7281,  36.3403,  36.3410,2,    208.2,   209.2,2,    2.23,2,    0.03,2,    2058,2,  2395.1,2,  23.7198,    0.85,2
740H20090307,       A095,       9,          1,         24,         24,2,20090309,       1854,  -37.40014,  -51.99265,       3993,     3.7,  23.7271,  36.3266,  36.3262,2,    208.7,   210.0,2,    2.20,2,    0.02,2,  2057.6,2,  2394.2,2,  23.7264,    0.00,2
740H20090307,       A095,      10,          1,          1,          1,2,20090313,       1133,  -27.71779,  -43.96505,       3037,  3072.4,   2.4654,  34.8950,  34.8973,2,    241.7,   244.0,2,   43.44,2,    1.45,2,  2182.5,2,    2342,2,   2.2191,   22.18,2
740H20090307,       A095,      10,          1,          3,          3,2,20090313,       1133,  -27.71779,  -43.96505,       3037,  3018.8,   2.5626,  34.9034,  34.9057,2,    243.3,   244.3,2,   39.95,2,    1.42,2,  2181.7,2,  2339.9,2,   2.3195,   21.55,2
740H20090307,       A095,      10,          1,          5,          5,2,20090313,       1133,  -27.71779,  -43.96505,       3037,  2784.5,   2.8513,  34.9238,  34.9263,2,    244.1,   244.0,2,   32.97,2,    1.36,2,  2174.5,2,  2298.7,3,   2.6259,   20.79,2
740H20090307,       A095,      10,          1,          6,          6,2,20090313,       1133,  -27.71779,  -43.96505,       3037,  2528.5,   3.0838,  34.9364,  34.9372,2,    243.9,   244.3,2,   29.14,2,    1.34,2,  2171.4,2,  2321.9,2,   2.8795,   20.40,2
740H20090307,       A095,      10,          1,          7,          7,2,20090313,       1133,  -27.71779,  -43.96505,       3037,  2275.1,   3.3386,  34.9481,  34.9498,2,    243.3,   243.9,2,   25.21,2,    1.31,2,  2168.3,2,    2318,2,   3.1547,   20.02,2
740H20090307,       A095,      10,          1,          9,          9,2,20090313,       1133,  -27.71779,  -43.96505,       3037,  1817.7,   3.4685,  34.8621,  34.8618,2,    217.4,   217.3,2,   25.15,2,    1.31,2,  2190.8,2,  2329.8,2,   3.3262,   20.15,2
740H20090307,       A095,      10,          1,         10,         10,2,20090313,       1133,  -27.71779,  -43.96505,       3037,  1514.7,   3.0521,  34.6456,  34.6468,2,    188.2,   188.2,2,   53.65,2,    2.07,2,  2220.8,2,  2324.2,2,   2.9422,   30.56,2
740H20090307,       A095,      10,          1,         11,         11,2,20090313,       1133,  -27.71779,  -43.96505,       3037,  1262.0,   3.1249,  34.4547,  34.4563,2,    188.1,   188.0,2,   50.68,2,    2.23,2,    2221,2,    2316,2,   3.0355,   33.06,2
740H20090307,       A095,      10,          1,         12,         12,3,20090313,       1133,  -27.71779,  -43.96505,       3037,  1008.8,   3.9144,  34.3295,-999.0000,9,    205.8,  -999.0,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,9,   3.8390, -999.00,9
740H20090307,       A095,      10,          1,         13,         13,2,20090313,       1133,  -27.71779,  -43.96505,       3037,   882.6,   4.7918,  34.3313,  34.3334,2,    208.7,   209.9,2,   24.64,2,    1.98,2,  2180.3,2,  2289.1,2,   4.7207,   29.75,2
740H20090307,       A095,      10,          1,         14,         14,2,20090313,       1133,  -27.71779,  -43.96505,       3037,   755.7,   6.4400,  34.4326,  34.4340,2,    203.7,   204.7,2,   16.17,2,    1.77,2,  2164.8,2,  2287.4,2,   6.3703,   26.36,2
740H20090307,       A095,      10,          1,         15,         15,2,20090313,       1133,  -27.71779,  -43.96505,       3037,   629.9,   8.6745,  34.6504,  34.6523,2,    194.6,   196.7,2,   10.91,2,    1.47,2,  2153.2,2,  2260.4,3,   8.6061,   21.58,2
740H20090307,       A095,      10,          1,         16,         16,2,20090313,       1133,  -27.71779,  -43.96505,       3037,   503.8,  11.3579,  34.9769,  34.9811,2,    197.4,   198.1,2,    6.49,2,    1.03,2,  2132.7,2,  2302.4,2,  11.2936,   14.51,2
740H20090307,       A095,      10,          1,         17,         17,2,20090313,       1133,  -27.71779,  -43.96505,       3037,   378.0,  14.0590,  35.3831,  35.3890,2,    204.2,   205.1,2,    3.92,2,    0.61,2,  2113.9,2,  2328.9,2,  14.0037,    8.03,2
740H20090307,       A095,      10,          1,         18,         18,2,20090313,       1133,  -27.71779,  -43.96505,       3037,   252.4,  16.0876,  35.6302,  35.6334,2,    200.4,   199.9,2,    3.20,2,    0.40,2,  2105.2,2,  2305.4,3,  16.0473,    4.64,2
740H20090307,       A095,      10,          1,         19,         19,2,20090313,       1133,  -27.71779,  -43.96505,       3037,   176.4,  19.1127,  36.2258,  36.2316,2,    199.5,   200.4,2,    2.45,2,    0.19,2,  2099.3,2,  2378.4,2,  19.0809,    1.89,2
740H20090307,       A095,      10,          1,         20,         20,2,20090313,       1133,  -27.71779,  -43.96505,       3037,   125.3,  21.0824,  36.6249,  36.6236,2,    201.7,   202.0,2,    2.28,2,    0.08,2,  2096.1,2,  2411.5,3,  21.0582,    0.69,2
740H20090307,       A095,      10,          1,         21,         21,2,20090313,       1133,  -27.71779,  -43.96505,       3037,    91.2,  21.8321,  36.7019,  36.7029,2,    211.4,   212.8,2,    2.22,2,    0.02,2,  -999.0,9,  -999.0,9,  21.8140,    0.05,2
740H20090307,       A095,      10,          1,         22,         22,2,20090313,       1133,  -27.71779,  -43.96505,       3037,    50.9,  23.7122,  36.8314,  36.8349,2,    221.3,   221.3,2,    2.22,2,    0.00,2,  2072.1,2,  2411.1,2,  23.7015,    0.05,2
