EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
  18HU20070510, AR07W,    13,  1, 309477,     24,2,20070512,0827, 55.1038, -54.1247, 1047,      0.7,  -1.3762,  32.9326,2,-999.0000,9,    315.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    16,  1, 309478,      1,2,20070512,1505, 54.3500, -54.8667,  175,    172.0,   0.1661,  33.8210,2,-999.0000,9,    285.8,2,    311.6,2,    10.42,6,    11.48,6,     0.88,6,    6.145,2,    3.428,2,    0.884,4,   12.322,4,  138.417,4,   2130.2,6,   2238.5,3
  18HU20070510, AR07W,    16,  1, 309479,      2,2,20070512,1505, 54.3500, -54.8667,  175,    139.3,  -0.6088,  33.5196,2,-999.0000,9,    290.4,2,    321.5,3,    10.13,2,    10.48,6,     0.85,6,    6.429,2,    3.574,2,    0.949,4,   12.539,4,  143.314,4,   2128.0,2,   2239.6,6
  18HU20070510, AR07W,    16,  1, 309480,      3,2,20070512,1505, 54.3500, -54.8667,  175,    120.7,  -1.1734,  33.3320,2,-999.0000,9,    292.4,2,    329.4,6,     8.92,6,     9.73,6,     0.82,6,    6.450,2,    3.656,2,    0.981,4,   13.037,4,  137.914,4,   2118.9,2,   2241.8,2
  18HU20070510, AR07W,    16,  1, 309481,      4,2,20070512,1505, 54.3500, -54.8667,  175,     99.7,  -1.5986,  33.1100,2,-999.0000,9,    299.7,2,    337.1,3,     8.57,6,     8.75,6,     0.81,6,    6.819,2,    3.759,2,    0.932,4,   13.364,4,  143.017,4,   2111.5,2,   2231.0,2
  18HU20070510, AR07W,    16,  1, 309482,      5,2,20070512,1505, 54.3500, -54.8667,  175,     81.8,  -1.6678,  33.0426,2,-999.0000,9,    300.6,2,   -999.0,9,     8.69,6,     8.67,6,     0.81,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    16,  1, 309483,      6,2,20070512,1505, 54.3500, -54.8667,  175,     60.8,  -1.6877,  33.0084,2,-999.0000,9,    300.4,2,   -999.0,9,     8.70,6,     8.44,6,     0.82,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    16,  1, 309484,      7,2,20070512,1505, 54.3500, -54.8667,  175,     49.6,  -1.6673,  32.9296,2,-999.0000,9,    301.4,2,    339.7,3,     8.78,6,     8.26,6,     0.82,6,    6.887,2,    3.854,2,    1.007,4,   13.825,4,  164.783,4,   2114.1,2,   2228.7,2
  18HU20070510, AR07W,    16,  1, 309485,      8,2,20070512,1505, 54.3500, -54.8667,  175,     39.8,  -1.6676,  32.8893,2,-999.0000,9,    303.3,2,   -999.0,9,     8.84,6,     7.96,6,     0.82,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    16,  1, 309486,      9,2,20070512,1505, 54.3500, -54.8667,  175,     30.2,  -1.4100,  32.6819,2,-999.0000,9,    306.2,2,   -999.0,9,     8.53,6,     7.41,6,     0.80,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    16,  1, 309487,     10,2,20070512,1505, 54.3500, -54.8667,  175,     30.3,  -1.3803,  32.6719,2,-999.0000,9,    310.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    16,  1, 309488,     11,2,20070512,1505, 54.3500, -54.8667,  175,     20.6,  -1.3309,  32.6649,2,-999.0000,9,    318.0,2,   -999.0,9,     8.53,6,     7.17,6,     0.80,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    16,  1, 309489,     12,2,20070512,1505, 54.3500, -54.8667,  175,     10.9,  -1.3094,  32.6586,2,-999.0000,9,    318.2,2,    356.6,3,     8.48,6,     7.23,6,     0.79,6,    7.112,2,    4.051,2,    1.098,4,   15.078,4,  124.725,4,   2097.7,2,   2215.5,2
  18HU20070510, AR07W,    16,  1, 309490,     13,2,20070512,1505, 54.3500, -54.8667,  175,      0.8,  -1.2923,  32.6530,2,-999.0000,9,    322.3,2,   -999.0,9,     8.51,6,     7.23,6,     0.81,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    16,  1, 309491,     14,2,20070512,1505, 54.3500, -54.8667,  175,      0.7,  -1.2930,  32.6511,2,-999.0000,9,    323.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    17,  1, 309492,      1,2,20070512,2053, 54.4833, -54.7333,  198,    189.7,   2.0811,  34.3861,2,-999.0000,9,    281.7,2,   -999.0,9,     8.77,6,    13.28,6,     0.93,6,    4.961,2,    2.550,2,    0.214,2,    6.399,4,    3.285,2,   2144.4,6,   2280.8,2
  18HU20070510, AR07W,    17,  1, 309493,      2,2,20070512,2053, 54.4833, -54.7333,  198,    151.1,   0.3262,  33.8372,2,-999.0000,9,    291.7,2,    311.8,2,     9.48,6,    11.54,6,     0.90,6,    1.212,4,    0.710,4,    0.000,4,    1.848,4,    0.538,4,   2133.0,2,   2259.2,6
  18HU20070510, AR07W,    17,  1, 309494,      3,2,20070512,2053, 54.4833, -54.7333,  198,    125.9,  -0.8661,  33.4897,2,-999.0000,9,    302.1,2,    325.5,6,     8.82,6,    10.29,6,     0.86,6,    6.112,2,    2.980,2,    0.332,2,    7.785,4,    4.052,2,   2123.3,2,   2249.1,2
  18HU20070510, AR07W,    17,  1, 309495,      4,2,20070512,2053, 54.4833, -54.7333,  198,    100.8,  -1.1685,  33.2857,2,-999.0000,9,    307.5,2,    331.4,2,     8.92,6,     9.58,6,     0.86,6,    6.348,2,    3.090,2,    0.335,2,    8.146,4,    3.978,2,   2122.4,2,   2235.5,2
  18HU20070510, AR07W,    17,  1, 309496,      5,2,20070512,2053, 54.4833, -54.7333,  198,     82.6,  -1.6194,  33.1001,2,-999.0000,9,    313.3,2,   -999.0,9,     8.49,6,     8.82,6,     0.84,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    17,  1, 309497,      6,2,20070512,2053, 54.4833, -54.7333,  198,     63.4,  -1.6348,  32.9807,2,-999.0000,9,    315.8,2,   -999.0,9,     8.60,6,     8.34,6,     0.84,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    17,  1, 309498,      7,2,20070512,2053, 54.4833, -54.7333,  198,     51.3,  -1.4246,  32.7865,2,-999.0000,9,    324.9,2,    350.1,2,     8.57,6,     7.62,6,     0.82,6,    6.889,2,    3.450,2,    0.407,2,    8.907,4,    3.662,2,   2113.6,2,   2225.9,2
  18HU20070510, AR07W,    17,  1, 309499,      8,2,20070512,2053, 54.4833, -54.7333,  198,     40.6,  -1.3917,  32.7601,2,-999.0000,9,    326.6,2,   -999.0,9,     8.58,6,     7.53,6,     0.82,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    17,  1, 309500,      9,2,20070512,2053, 54.4833, -54.7333,  198,     30.2,  -1.3871,  32.7582,2,-999.0000,9,    327.1,2,   -999.0,9,     8.58,6,     7.52,6,     0.81,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    17,  1, 309501,     10,2,20070512,2053, 54.4833, -54.7333,  198,     30.7,  -1.3871,  32.7584,2,-999.0000,9,    327.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    17,  1, 309502,     11,2,20070512,2053, 54.4833, -54.7333,  198,     19.6,  -1.3870,  32.7588,2,-999.0000,9,    327.7,2,   -999.0,9,     8.56,6,     7.54,6,     0.82,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    17,  1, 309503,     12,2,20070512,2053, 54.4833, -54.7333,  198,      9.3,  -1.3885,  32.7591,2,-999.0000,9,    327.3,2,    351.4,2,     8.60,6,     7.54,6,     0.83,6,    7.091,2,    3.410,2,    0.417,2,    9.402,4,    3.795,2,   2109.1,2,   2228.6,2
  18HU20070510, AR07W,    17,  1, 309504,     13,2,20070512,2053, 54.4833, -54.7333,  198,      2.4,  -1.3885,  32.7585,2,-999.0000,9,    328.1,2,   -999.0,9,     8.57,6,     7.55,6,     0.82,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    17,  1, 309505,     14,2,20070512,2053, 54.4833, -54.7333,  198,      2.1,  -1.3882,  32.7586,2,-999.0000,9,    327.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    20,  1, 309506,      1,2,20070512,2341, 54.7000, -54.4667,  244,    231.4,   2.1735,  34.3903,2,-999.0000,9,    286.7,2,    306.0,2,     7.62,6,    12.92,6,     0.88,6,    5.392,2,    3.101,2,    0.106,2,   22.094,4,    6.353,2,   2137.8,6,   2282.0,2
  18HU20070510, AR07W,    20,  1, 309507,      2,2,20070512,2341, 54.7000, -54.4667,  244,    203.1,   2.0858,  34.3678,2,-999.0000,9,    286.7,2,    276.5,3,     7.68,6,    12.89,6,     0.87,6,    5.432,2,    3.186,2,    0.103,2,   22.533,4,    6.603,2,   2138.2,2,   2281.7,6
  18HU20070510, AR07W,    20,  1, 309508,      3,2,20070512,2341, 54.7000, -54.4667,  244,    151.1,   1.4075,  34.1854,2,-999.0000,9,    292.7,2,    313.9,2,     7.32,6,    11.96,6,     0.85,6,    5.785,2,    3.240,2,    0.357,2,   24.333,4,    6.748,2,   2132.7,2,   2275.3,2
  18HU20070510, AR07W,    20,  1, 309509,      4,2,20070512,2341, 54.7000, -54.4667,  244,    125.2,   0.2813,  33.8643,2,-999.0000,9,    297.9,2,    319.0,2,     7.74,6,    10.93,6,     0.84,6,    5.981,2,    3.400,2,    0.253,2,   24.775,4,    7.401,2,   2129.2,2,   2260.5,2
  18HU20070510, AR07W,    20,  1, 309510,      5,2,20070512,2341, 54.7000, -54.4667,  244,     99.2,  -0.5479,  33.6284,2,-999.0000,9,    299.1,2,    321.7,2,     8.17,6,    10.30,6,     0.84,6,    6.150,2,    3.684,2,    0.202,2,   25.031,4,    8.153,2,   2123.6,2,   2257.5,2
  18HU20070510, AR07W,    20,  1, 309511,      6,2,20070512,2341, 54.7000, -54.4667,  244,     80.0,  -0.7364,  33.5776,2,-999.0000,9,    298.6,2,   -999.0,9,     8.29,6,    10.08,6,     0.84,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    20,  1, 309512,      7,2,20070512,2341, 54.7000, -54.4667,  244,     59.9,  -0.8736,  33.5251,2,-999.0000,9,    299.8,2,   -999.0,9,     8.35,6,     9.91,6,     0.84,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    20,  1, 309513,      8,2,20070512,2341, 54.7000, -54.4667,  244,     49.3,  -0.7524,  33.3858,2,-999.0000,9,    307.6,2,    331.6,2,     8.24,6,     9.22,6,     0.83,6,    6.475,2,    3.623,2,    0.388,2,   26.926,4,    8.292,2,   2122.4,2,   2248.3,2
  18HU20070510, AR07W,    20,  1, 309514,      9,2,20070512,2341, 54.7000, -54.4667,  244,     38.7,  -0.9216,  33.2038,2,-999.0000,9,    313.8,2,   -999.0,9,     8.62,6,     8.63,6,     0.84,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    20,  1, 309515,     10,2,20070512,2341, 54.7000, -54.4667,  244,     30.9,  -1.0814,  33.1224,2,-999.0000,9,    314.5,2,   -999.0,9,     8.88,6,     8.47,6,     0.85,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    20,  1, 309516,     11,2,20070512,2341, 54.7000, -54.4667,  244,     19.3,  -1.1742,  33.0871,2,-999.0000,9,    314.0,2,   -999.0,9,     9.00,6,     8.47,6,     0.86,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    20,  1, 309517,     12,2,20070512,2341, 54.7000, -54.4667,  244,      9.5,  -1.1944,  33.0801,2,-999.0000,9,    314.2,2,    339.1,2,     9.00,6,     8.45,6,     0.88,6,    6.740,2,    3.919,2,    0.373,2,   27.821,4,    8.481,2,   2125.4,2,   2244.2,2
  18HU20070510, AR07W,    20,  1, 309518,     13,2,20070512,2341, 54.7000, -54.4667,  244,      0.5,  -1.1995,  33.0742,2,-999.0000,9,    316.7,2,   -999.0,9,     9.08,6,     8.62,6,     0.87,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    23,  1, 309519,      1,2,20070513,0245, 54.9500, -54.2500,  371,    366.7,   3.1560,  34.6592,2,-999.0000,9,    278.6,2,    297.8,2,     7.94,6,    14.10,6,     0.96,6,    5.086,2,    3.962,4,    0.000,4,   20.975,4,    7.613,2,   2169.4,4,   2297.2,2
  18HU20070510, AR07W,    23,  1, 309520,      2,2,20070513,0245, 54.9500, -54.2500,  371,    327.4,   3.1406,  34.6554,2,-999.0000,9,    278.4,2,    298.1,2,     8.07,6,    13.99,6,     0.95,6,    5.048,2,    3.547,4,    0.000,4,   20.345,4,    6.471,2,   2176.8,4,   2299.1,2
  18HU20070510, AR07W,    23,  1, 309521,      3,2,20070513,0245, 54.9500, -54.2500,  371,    287.3,   3.1479,  34.6573,2,-999.0000,9,    278.2,2,    298.1,2,     7.92,6,    14.05,6,     0.96,6,    5.079,2,    3.299,2,    0.041,4,   20.520,4,    6.393,2,   2183.2,4,   2302.6,2
  18HU20070510, AR07W,    23,  1, 309522,      4,2,20070513,0245, 54.9500, -54.2500,  371,    252.5,   3.1191,  34.6507,2,-999.0000,9,    278.1,2,    297.1,2,     7.95,6,    14.08,6,     0.94,6,    5.078,2,    4.110,4,    0.000,4,   20.498,4,    7.369,2,   2180.3,4,   2301.3,6
  18HU20070510, AR07W,    23,  1, 309523,      5,2,20070513,0245, 54.9500, -54.2500,  371,    203.1,   2.3331,  34.4479,2,-999.0000,9,    282.0,2,    303.4,6,     8.14,6,    13.39,6,     0.93,6,    5.286,2,    3.783,4,    0.015,4,   21.234,4,    6.949,2,   2147.6,2,   2278.8,2
  18HU20070510, AR07W,    23,  1, 309524,      6,2,20070513,0245, 54.9500, -54.2500,  371,    146.4,   1.0093,  34.0989,2,-999.0000,9,    295.8,2,    317.5,2,     7.08,6,    11.53,6,     0.83,6,    5.753,2,    3.732,2,    0.146,2,   24.282,4,    6.479,2,   2146.0,2,   2259.3,2
  18HU20070510, AR07W,    23,  1, 309525,      7,2,20070513,0245, 54.9500, -54.2500,  371,    104.5,   0.6248,  33.9098,2,-999.0000,9,    299.0,2,    321.1,2,     7.78,6,    10.92,6,     0.85,6,    5.943,2,    4.606,4,    0.121,2,   24.428,4,    7.203,2,   2144.6,2,   2262.1,2
  18HU20070510, AR07W,    23,  1, 309526,      8,2,20070513,0245, 54.9500, -54.2500,  371,     79.7,  -0.2743,  33.6646,2,-999.0000,9,    302.4,2,   -999.0,9,     8.22,6,    10.22,6,     0.85,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    23,  1, 309527,      9,2,20070513,0245, 54.9500, -54.2500,  371,     57.9,  -0.3638,  33.5981,2,-999.0000,9,    307.0,2,   -999.0,9,     8.30,6,    10.01,6,     0.85,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    23,  1, 309528,     10,2,20070513,0245, 54.9500, -54.2500,  371,     49.6,  -0.3609,  33.5983,2,-999.0000,9,    307.1,2,    330.6,2,     8.34,6,     9.97,6,     0.86,6,    6.383,2,    4.538,4,    0.245,2,   26.803,4,    8.358,2,   2140.3,2,   2255.1,2
  18HU20070510, AR07W,    23,  1, 309529,     11,2,20070513,0245, 54.9500, -54.2500,  371,     38.9,  -0.3849,  33.5945,2,-999.0000,9,    307.9,2,   -999.0,9,     8.34,6,    10.01,6,     0.87,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    23,  1, 309530,     12,2,20070513,0245, 54.9500, -54.2500,  371,     30.2,  -0.3629,  33.5976,2,-999.0000,9,    307.7,2,   -999.0,9,     8.34,6,    10.03,6,     0.87,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    23,  1, 309531,     13,2,20070513,0245, 54.9500, -54.2500,  371,     20.6,  -0.3650,  33.5978,2,-999.0000,9,    307.9,2,   -999.0,9,     8.39,6,    10.01,6,     0.85,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    23,  1, 309532,     14,2,20070513,0245, 54.9500, -54.2500,  371,      9.9,  -0.3817,  33.5964,2,-999.0000,9,    308.1,2,   -999.0,9,     8.36,6,    10.20,6,     0.86,6,    6.323,2,    4.105,2,    0.255,2,   26.558,4,    7.700,2,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    23,  1, 309533,     15,2,20070513,0245, 54.9500, -54.2500,  371,      0.1,  -0.3802,  33.5966,2,-999.0000,9,    310.2,2,   -999.0,9,     8.40,6,    10.05,6,     0.84,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    27,  1, 309534,      1,2,20070513,0906, 55.2667, -53.9500, 1678,   2180.0,   2.5366,  34.9016,2,  34.9065,2,    266.2,2,    283.3,2,    11.50,6,    15.39,6,     1.03,6,    2.942,2,    1.287,2,    0.241,2,    4.045,4,    7.972,2,   2161.4,2,   2302.4,6
  18HU20070510, AR07W,    27,  1, 309535,      2,2,20070513,0906, 55.2667, -53.9500, 1678,   2079.2,   2.5736,  34.9025,2,  34.9076,6,    265.2,2,    282.1,2,    11.59,6,    15.55,6,     1.03,6,    2.866,2,    1.311,2,    0.201,2,    3.729,4,    7.148,2,   2162.6,6,   2299.2,2
  18HU20070510, AR07W,    27,  1, 309536,      3,2,20070513,0906, 55.2667, -53.9500, 1678,   1968.1,   2.6265,  34.9026,2,  34.9077,2,    264.1,2,    281.4,2,    11.39,6,    15.49,6,     1.03,6,    2.857,2,    1.324,2,    0.222,2,    3.867,4,    8.107,2,   2163.9,2,   2301.1,2
  18HU20070510, AR07W,    27,  1, 309537,      4,2,20070513,0906, 55.2667, -53.9500, 1678,   1835.8,   2.7736,  34.9027,2,  34.9083,2,    263.1,2,    280.6,2,    11.21,6,    15.71,6,     1.05,6,    2.891,2,    1.258,2,    0.197,2,    3.913,4,    8.403,2,   2162.2,2,   2302.3,2
  18HU20070510, AR07W,    27,  1, 309538,      5,2,20070513,0906, 55.2667, -53.9500, 1678,   1700.3,   3.0231,  34.9012,2,  34.9071,2,    261.3,2,    278.7,6,    10.78,6,    16.14,6,     1.06,6,    2.523,3,    1.115,2,    0.176,2,    3.256,4,    6.876,2,   2158.5,3,   2302.9,2
  18HU20070510, AR07W,    27,  1, 309539,      6,2,20070513,0906, 55.2667, -53.9500, 1678,   1548.1,   3.4218,  34.8931,2,  34.8992,6,    261.1,2,    277.9,2,     9.97,6,    16.23,6,     1.08,6,    3.380,2,    1.696,2,    0.273,2,    4.156,4,    7.879,2,   2160.1,2,   2304.3,2
  18HU20070510, AR07W,    27,  1, 309540,      7,2,20070513,0906, 55.2667, -53.9500, 1678,   1386.6,   3.5936,  34.8763,2,  34.8816,2,    265.2,2,    283.4,2,     9.25,6,    16.26,6,     1.07,6,    3.927,2,    1.963,2,    0.353,2,    4.959,4,    7.300,2,   2161.8,2,   2301.8,2
  18HU20070510, AR07W,    27,  1, 309541,      8,2,20070513,0906, 55.2667, -53.9500, 1678,   1206.0,   3.6371,  34.8648,2,  34.8696,2,    269.5,2,    288.4,2,     8.58,6,    15.94,6,     1.06,6,    4.061,2,    2.200,2,    0.356,2,    5.327,4,    6.055,2,   2160.0,2,   2303.4,2
  18HU20070510, AR07W,    27,  1, 309542,      9,2,20070513,0906, 55.2667, -53.9500, 1678,   1030.4,   3.6775,  34.8585,2,  34.8639,2,    273.1,2,    292.7,2,     8.03,6,    15.47,6,     1.03,6, -999.000,9, -999.000,9,    0.000,4,    0.000,4,    0.000,2,   2153.1,3,   2304.7,2
  18HU20070510, AR07W,    27,  1, 309543,     10,2,20070513,0906, 55.2667, -53.9500, 1678,    851.1,   3.7143,  34.8519,2,  34.8570,2,    275.5,2,    296.7,2,     7.73,6,    15.24,6,     1.02,6,    4.452,2,    2.482,2,    0.436,2,    5.877,4,    4.578,2,   2155.7,2,   2301.3,2
  18HU20070510, AR07W,    27,  1, 309544,     11,2,20070513,0906, 55.2667, -53.9500, 1678,    673.3,   3.7437,  34.8501,2,-999.0000,9,    274.6,2,    294.4,2,     7.69,6,    15.14,6,     1.01,6,    4.404,2,    2.380,2,    0.423,2,    5.824,4,    4.549,2,   2153.3,2,   2303.7,2
  18HU20070510, AR07W,    27,  1, 309545,     12,2,20070513,0906, 55.2667, -53.9500, 1678,    509.7,   3.7706,  34.8349,2,-999.0000,9,    275.0,2,    295.3,2,     7.47,6,    14.88,6,     1.00,6,    4.773,2,    2.400,2,    0.304,2,    4.434,4,    2.874,2,   2152.0,2,   2301.7,2
  18HU20070510, AR07W,    27,  1, 309546,     13,2,20070513,0906, 55.2667, -53.9500, 1678,    367.3,   3.6760,  34.7910,2,-999.0000,9,    275.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    27,  1, 309547,     14,2,20070513,0906, 55.2667, -53.9500, 1678,    252.9,   3.4688,  34.7333,2,-999.0000,9,    277.4,2,    298.8,2,     7.50,6,    14.26,6,     0.97,6,    4.910,2,    2.690,2,    0.357,2,    4.555,4,    2.742,2,   2147.7,2,   2293.7,2
  18HU20070510, AR07W,    27,  1, 309548,     15,2,20070513,0906, 55.2667, -53.9500, 1678,    154.4,   2.8381,  34.5605,2,-999.0000,9,    282.1,2,    303.0,2,     7.58,6,    13.63,6,     0.94,6,    5.112,2,    2.846,2,    0.368,2,    4.774,4,    2.771,2,   2140.2,2,   2286.5,2
  18HU20070510, AR07W,    27,  1, 309549,     16,2,20070513,0906, 55.2667, -53.9500, 1678,     99.3,   1.9946,  34.3462,2,-999.0000,9,    284.8,2,    306.1,2,     7.92,6,    12.96,6,     0.93,6,    5.383,2,    2.806,2,    0.368,2,    4.885,4,    2.901,2,   2138.2,2,   2267.2,6
  18HU20070510, AR07W,    27,  1, 309550,     17,2,20070513,0906, 55.2667, -53.9500, 1678,     54.2,   0.7236,  33.9935,2,-999.0000,9,    296.1,2,    319.2,2,     7.55,6,    11.47,6,     0.88,6,    5.668,2,    2.963,2,    0.392,2,    5.414,4,    3.057,2,   2125.7,2,   2252.8,2
  18HU20070510, AR07W,    27,  1, 309551,     18,2,20070513,0906, 55.2667, -53.9500, 1678,     24.6,   0.1127,  33.7211,2,-999.0000,9,    306.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    27,  1, 309552,     19,2,20070513,0906, 55.2667, -53.9500, 1678,      2.0,   0.1142,  33.7193,2,-999.0000,9,    307.4,2,    331.3,2,     8.03,6,    10.42,6,     0.87,6,    6.128,2,    3.032,2,    0.420,2,    5.882,4,    3.230,2,   2126.2,2,   2243.2,2
  18HU20070510, AR07W,    35,  1, 309553,      1,2,20070513,1907, 55.4167, -53.8167, 2680,    201.7,   3.5857,  34.7891,2,-999.0000,9,    279.7,2,   -999.0,9,     7.41,6,    14.54,6,     0.98,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    35,  1, 309554,      2,2,20070513,1907, 55.4167, -53.8167, 2680,    148.3,   3.5143,  34.7693,2,-999.0000,9,    281.1,2,   -999.0,9,     7.33,6,    14.49,6,     0.98,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    35,  1, 309555,      3,2,20070513,1907, 55.4167, -53.8167, 2680,     99.2,   3.3789,  34.6982,2,-999.0000,9,    284.0,2,   -999.0,9,     7.41,6,    13.91,6,     0.96,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    35,  1, 309556,      4,2,20070513,1907, 55.4167, -53.8167, 2680,     82.1,   3.2681,  34.6438,2,-999.0000,9,    287.2,2,   -999.0,9,     7.41,6,    13.78,6,     0.95,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    35,  1, 309557,      5,2,20070513,1907, 55.4167, -53.8167, 2680,     60.0,   2.9485,  34.5076,2,-999.0000,9,    292.0,2,   -999.0,9,     7.42,6,    13.15,6,     0.93,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
