EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,,,DEG C,DEG C
29AH20120622,      OVIDE,      86,          1,         19,2,20120717,       0000,    59.8155,   -42.2751,        891,   100.7,   1.9850,  34.3112,2,  34.3119,2,    317.1,2,   313.8,2,    5.76,2,   10.92,2,    0.75,2,-999.000,9,-999.000,9,  -999.0,9,   7.7414,2,    25.00,   1.9798
29AH20120622,      OVIDE,      86,          1,         20,2,20120717,       0000,    59.8155,   -42.2751,        891,   100.7,   1.9907,  34.3128,2,-999.0000,9,    317.1,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.9855
29AH20120622,      OVIDE,      86,          1,         21,2,20120717,       0000,    59.8155,   -42.2751,        891,    21.4,   2.7439,  33.6459,2,  33.6422,2,    353.7,2,   348.3,3,    1.28,2,    3.35,2,    0.25,2,-999.000,9,-999.000,9,  -999.0,9,   7.8456,2,    25.00,   2.7427
29AH20120622,      OVIDE,      86,          1,         22,2,20120717,       0000,    59.8155,   -42.2751,        891,    21.4,   2.7547,  33.6473,2,-999.0000,9,    353.7,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.7535
29AH20120622,      OVIDE,      86,          1,         23,2,20120717,       0000,    59.8155,   -42.2751,        891,     6.1,   2.6993,  33.2715,2,-999.0000,9,    372.3,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.6990
29AH20120622,      OVIDE,      86,          1,         24,2,20120717,       0000,    59.8155,   -42.2751,        891,     6.1,   2.7078,  33.2708,2,  34.9204,4,    372.3,2,   365.2,3,    0.78,2,    1.11,2,    0.11,2,   5.284,2,   2.931,2,  -999.0,9,   7.8823,2,    25.00,   2.7075
29AH20120622,      OVIDE,      87,          1,          1,2,20120717,       0000,    59.8177,   -42.3125,        539,   575.9,   4.9131,  34.9777,2,  34.9753,2,    281.8,2,   283.6,2,    7.93,2,   15.24,2,    0.91,2,-999.000,9,-999.000,9,  2308.7,2,   7.7426,2,    25.00,   4.8668
29AH20120622,      OVIDE,      87,          1,          2,2,20120717,       0000,    59.8177,   -42.3125,        539,   400.2,   4.9809,  34.9736,2,  34.9720,2,    283.2,2,   286.1,2,    7.67,2,   15.06,2,    0.94,2,-999.000,9,-999.000,9,  2307.7,2,   7.7412,2,    25.00,   4.9491
29AH20120622,      OVIDE,      87,          1,          3,2,20120717,       0000,    59.8177,   -42.3125,        539,   299.9,   5.0698,  34.9794,2,  34.9789,2,    283.1,2,   285.7,2,    7.62,2,   14.99,2,    0.97,2,-999.000,9,-999.000,9,  -999.0,9,   7.7428,2,    25.00,   5.0459
29AH20120622,      OVIDE,      87,          1,          4,2,20120717,       0000,    59.8177,   -42.3125,        539,   200.5,   4.8669,  34.8965,2,  34.8942,2,    289.3,2,   290.8,2,    6.55,2,   14.04,2,    0.90,2,-999.000,9,-999.000,9,  2303.4,2,   7.7498,2,    25.00,   4.8514
29AH20120622,      OVIDE,      87,          1,          5,2,20120717,       0000,    59.8177,   -42.3125,        539,   150.2,   3.5421,  34.6245,2,  34.6209,2,    306.3,2,   304.5,2,    5.93,2,   12.30,2,    0.81,2,-999.000,9,-999.000,9,  -999.0,9,   7.7495,2,    25.00,   3.5322
29AH20120622,      OVIDE,      87,          1,          6,2,20120717,       0000,    59.8177,   -42.3125,        539,    96.7,   1.8421,  34.2665,2,  34.2712,2,    317.9,2,  -999.0,9,    5.72,2,   10.68,2,    0.73,2,-999.000,9,-999.000,9,  2274.4,2,   7.7421,2,    25.00,   1.8372
29AH20120622,      OVIDE,      87,          1,          7,2,20120717,       0000,    59.8177,   -42.3125,        539,    41.0,   1.4357,  33.7500,2,  33.7300,4,    339.6,2,   347.6,3,    2.03,2,    4.46,2,    0.38,2,-999.000,9,-999.000,9,  -999.0,9,   7.8144,2,    25.00,   1.4338
29AH20120622,      OVIDE,      87,          1,          8,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.8,   1.0590,  32.6484,2,-999.0000,9,    381.2,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.0587
29AH20120622,      OVIDE,      87,          1,          9,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.8,   0.9257,  32.6786,2,-999.0000,9,    381.2,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.9254
29AH20120622,      OVIDE,      87,          1,         10,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.8,   0.7836,  32.6956,2,-999.0000,9,    381.2,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.7833
29AH20120622,      OVIDE,      87,          1,         11,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.7,   0.6653,  32.7009,2,-999.0000,9,    381.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.6651
29AH20120622,      OVIDE,      87,          1,         12,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.8,   0.6164,  32.6975,2,-999.0000,9,    381.2,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.6161
29AH20120622,      OVIDE,      87,          1,         13,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.7,   0.6969,  32.6766,2,-999.0000,9,    381.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.6966
29AH20120622,      OVIDE,      87,          1,         14,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.7,   0.7082,  32.6723,2,-999.0000,9,    381.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.7079
29AH20120622,      OVIDE,      87,          1,         15,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.7,   0.7044,  32.6691,2,-999.0000,9,    381.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.7041
29AH20120622,      OVIDE,      87,          1,         16,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.6,   0.7007,  32.6746,2,-999.0000,9,    381.7,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.7005
29AH20120622,      OVIDE,      87,          1,         17,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.7,   0.6920,  32.6822,2,-999.0000,9,    381.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.6917
29AH20120622,      OVIDE,      87,          1,         18,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.7,   0.7873,  32.6774,2,-999.0000,9,    381.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.7870
29AH20120622,      OVIDE,      87,          1,         19,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.7,   0.8417,  32.6808,2,-999.0000,9,    381.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.8414
29AH20120622,      OVIDE,      87,          1,         20,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.7,   0.8984,  32.6797,2,-999.0000,9,    381.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.8981
29AH20120622,      OVIDE,      87,          1,         21,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.7,   0.9675,  32.6826,2,-999.0000,9,    381.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.9672
29AH20120622,      OVIDE,      87,          1,         22,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.8,   0.9506,  32.6900,2,-999.0000,9,    381.2,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.9503
29AH20120622,      OVIDE,      87,          1,         23,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.7,   0.8389,  32.6920,2,  32.6842,4,    381.5,2,   391.0,3,    0.36,2,    0.21,2,    0.16,2,-999.000,9,-999.000,9,  2207.4,2,   7.8494,2,    25.00,   0.8386
29AH20120622,      OVIDE,      87,          1,         24,2,20120717,       0000,    59.8177,   -42.3125,        539,     6.7,   0.7051,  32.6968,2,-999.0000,9,    381.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.7048
29AH20120622,      OVIDE,      88,          1,          1,2,20120717,       0000,    59.8228,   -42.3987,        306,   293.9,   4.9097,  34.9029,2,  34.8963,4,    289.6,2,   291.6,2,    6.74,2,   13.94,2,    0.82,2,-999.000,9,-999.000,9,  -999.0,9,   7.7503,2,    25.00,   4.8867
29AH20120622,      OVIDE,      88,          1,          2,2,20120717,       0000,    59.8228,   -42.3987,        306,   200.3,   3.4732,  34.6064,2,  34.6019,2,    304.6,2,   303.7,2,    6.09,2,   12.29,2,    0.78,2,   4.559,6,   2.573,6,  -999.0,9,   7.7482,2,    25.00,   3.4601
29AH20120622,      OVIDE,      88,          1,          3,2,20120717,       0000,    59.8228,   -42.3987,        306,   150.0,   2.3072,  34.3382,2,  34.3407,2,    315.2,2,   315.5,2,    5.56,2,   10.52,2,    0.72,2,-999.000,9,-999.000,9,  -999.0,9,   7.7377,2,    25.00,   2.2989
29AH20120622,      OVIDE,      88,          1,          4,2,20120717,       0000,    59.8228,   -42.3987,        306,   100.2,   1.9670,  34.2010,2,  34.2208,4,    314.0,2,   319.1,2,    4.98,2,    9.58,2,    0.65,2,-999.000,9,-999.000,9,  -999.0,9,   7.7571,2,    25.00,   1.9618
29AH20120622,      OVIDE,      88,          1,          5,2,20120717,       0000,    59.8228,   -42.3987,        306,    51.1,   0.0311,  33.7483,2,  33.7225,4,    344.3,2,   340.7,2,    3.92,2,    7.18,2,    0.49,2,-999.000,9,-999.000,9,  -999.0,9,   7.7406,2,    25.00,   0.0294
29AH20120622,      OVIDE,      88,          1,          6,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.5,   2.1245,  32.1646,2,-999.0000,9,    409.8,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1242
29AH20120622,      OVIDE,      88,          1,          7,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.6,   2.1381,  32.1650,2,-999.0000,9,    409.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1378
29AH20120622,      OVIDE,      88,          1,          8,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.6,   2.1179,  32.1663,2,-999.0000,9,    409.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1176
29AH20120622,      OVIDE,      88,          1,          9,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.7,   2.1151,  32.1667,2,-999.0000,9,    410.0,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1148
29AH20120622,      OVIDE,      88,          1,         10,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.6,   2.1486,  32.1654,2,-999.0000,9,    409.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1483
29AH20120622,      OVIDE,      88,          1,         11,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.6,   2.1509,  32.1658,2,-999.0000,9,    409.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1506
29AH20120622,      OVIDE,      88,          1,         12,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.6,   2.1437,  32.1667,2,-999.0000,9,    409.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1434
29AH20120622,      OVIDE,      88,          1,         13,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.6,   2.1327,  32.1672,2,-999.0000,9,    409.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1324
29AH20120622,      OVIDE,      88,          1,         14,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.7,   2.1378,  32.1673,2,-999.0000,9,    410.0,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1375
29AH20120622,      OVIDE,      88,          1,         15,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.6,   2.1343,  32.1680,2,-999.0000,9,    409.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1340
29AH20120622,      OVIDE,      88,          1,         16,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.6,   2.1433,  32.1678,2,-999.0000,9,    409.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1430
29AH20120622,      OVIDE,      88,          1,         17,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.6,   2.1538,  32.1678,2,-999.0000,9,    409.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1535
29AH20120622,      OVIDE,      88,          1,         18,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.6,   2.1698,  32.1673,2,-999.0000,9,    409.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1695
29AH20120622,      OVIDE,      88,          1,         19,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.6,   2.1763,  32.1674,2,-999.0000,9,    409.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1760
29AH20120622,      OVIDE,      88,          1,         20,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.6,   2.1905,  32.1671,2,-999.0000,9,    409.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1902
29AH20120622,      OVIDE,      88,          1,         21,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.7,   2.2059,  32.1669,2,-999.0000,9,    410.0,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.2056
29AH20120622,      OVIDE,      88,          1,         22,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.7,   2.1634,  32.1683,2,-999.0000,9,    410.0,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1631
29AH20120622,      OVIDE,      88,          1,         23,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.7,   2.1351,  32.1691,2,-999.0000,9,    410.0,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   2.1348
29AH20120622,      OVIDE,      88,          1,         24,2,20120717,       0000,    59.8228,   -42.3987,        306,     5.7,   2.1271,  32.1690,2,  32.1720,2,    410.0,2,   398.2,3,    0.37,2,    0.18,2,    0.08,2,   5.835,2,   3.193,2,  -999.0,9,   7.9026,2,    25.00,   2.1268
29AH20120622,      OVIDE,      89,          1,          1,2,20120717,       0000,    59.8306,   -42.5196,        230,   216.7,   2.3149,  34.3443,2,  34.3443,2,    312.7,2,   312.6,2,    5.08,2,   10.40,2,    0.70,2,-999.000,9,-999.000,9,  2275.0,2,   7.7440,2,    25.00,   2.3028
29AH20120622,      OVIDE,      89,          1,          2,2,20120717,       0000,    59.8306,   -42.5196,        230,   150.4,   2.5561,  34.3276,2,  34.3272,2,    313.8,2,   314.5,2,    4.78,2,    9.84,2,    0.67,2,-999.000,9,-999.000,9,  2274.0,2,   7.7549,2,    25.00,   2.5475
29AH20120622,      OVIDE,      89,          1,          3,2,20120717,       0000,    59.8306,   -42.5196,        230,   100.0,   2.4547,  34.1564,2,  34.1617,2,    319.6,2,   319.9,2,    4.11,2,    8.47,2,    0.60,2,-999.000,9,-999.000,9,  2268.2,2,   7.7688,2,    25.00,   2.4491
29AH20120622,      OVIDE,      89,          1,          4,2,20120717,       0000,    59.8306,   -42.5196,        230,    40.8,  -0.2342,  33.4888,2,  33.4821,4,    346.7,2,   344.5,2,    3.66,2,    6.47,2,    0.59,2,-999.000,9,-999.000,9,  2240.7,2,   7.7390,2,    25.00,  -0.2355
29AH20120622,      OVIDE,      89,          1,          5,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.4,   1.4455,  31.8044,2,  31.8164,4,    401.6,2,   413.4,3, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.4452
29AH20120622,      OVIDE,      89,          1,          6,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.4537,  31.8057,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.4534
29AH20120622,      OVIDE,      89,          1,          7,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.4508,  31.8057,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.4505
29AH20120622,      OVIDE,      89,          1,          8,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.4501,  31.8063,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.4498
29AH20120622,      OVIDE,      89,          1,          9,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.4676,  31.8091,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.4673
29AH20120622,      OVIDE,      89,          1,         10,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.4707,  31.8103,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.4704
29AH20120622,      OVIDE,      89,          1,         11,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.4775,  31.8121,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.4772
29AH20120622,      OVIDE,      89,          1,         12,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.4782,  31.8125,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.4779
29AH20120622,      OVIDE,      89,          1,         13,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.4,   1.4652,  31.8120,2,-999.0000,9,    401.6,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.4649
29AH20120622,      OVIDE,      89,          1,         14,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.5011,  31.8184,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.5008
29AH20120622,      OVIDE,      89,          1,         15,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.6,   1.5288,  31.8235,2,-999.0000,9,    401.4,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.5285
29AH20120622,      OVIDE,      89,          1,         16,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.5356,  31.8253,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.5353
29AH20120622,      OVIDE,      89,          1,         17,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.5608,  31.8292,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.5605
29AH20120622,      OVIDE,      89,          1,         18,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.5657,  31.8302,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.5654
29AH20120622,      OVIDE,      89,          1,         19,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.5825,  31.8339,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.5822
29AH20120622,      OVIDE,      89,          1,         20,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.5918,  31.8349,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.5915
29AH20120622,      OVIDE,      89,          1,         21,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.5794,  31.8326,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.5791
29AH20120622,      OVIDE,      89,          1,         22,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.5484,  31.8276,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.5481
29AH20120622,      OVIDE,      89,          1,         23,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.5,   1.5372,  31.8258,2,-999.0000,9,    401.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.5369
29AH20120622,      OVIDE,      89,          1,         24,2,20120717,       0000,    59.8306,   -42.5196,        230,     6.6,   1.5284,  31.8241,2,-999.0000,9,    401.4,2,   414.4,3,    0.28,2,    0.02,2,    0.07,2,-999.000,9,-999.000,9,  2151.5,2,   7.9259,2,    25.00,   1.5281
29AH20120622,      OVIDE,      90,          1,          1,2,20120717,       0000,    59.9141,   -43.0769,        167,   152.8,   1.7167,  34.0847,2,  34.0779,4,    322.2,2,   323.5,2,    4.67,2,    8.86,2,    0.60,2,-999.000,9,-999.000,9,  2262.9,2,   7.7508,2,    25.00,   1.7091
29AH20120622,      OVIDE,      90,          1,          2,2,20120717,       0000,    59.9141,   -43.0769,        167,   152.8,   1.7186,  34.0852,2,-999.0000,9,    322.2,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.7110
29AH20120622,      OVIDE,      90,          1,          3,2,20120717,       0000,    59.9141,   -43.0769,        167,   100.7,   0.9020,  33.7312,2,  33.7331,2,    339.6,2,   337.2,2,    3.77,2,    7.03,2,    0.54,2,-999.000,9,-999.000,9,  2250.0,2,   7.7602,2,    25.00,   0.8978
29AH20120622,      OVIDE,      90,          1,          4,2,20120717,       0000,    59.9141,   -43.0769,        167,   100.7,   0.9023,  33.7314,2,-999.0000,9,    339.6,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   0.8981
29AH20120622,      OVIDE,      90,          1,          5,2,20120717,       0000,    59.9141,   -43.0769,        167,    39.1,  -0.4193,  32.3363,2,  32.3178,4,    412.7,2,   420.0,3,    0.33,2,    0.30,2,    0.12,2,-999.000,9,-999.000,9,  2180.6,2,   7.8912,2,    25.00,  -0.4204
29AH20120622,      OVIDE,      90,          1,          6,2,20120717,       0000,    59.9141,   -43.0769,        167,    39.0,  -0.4175,  32.3390,2,-999.0000,9,    412.8,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,  -0.4186
29AH20120622,      OVIDE,      90,          1,          7,2,20120717,       0000,    59.9141,   -43.0769,        167,     5.3,   1.4332,  30.4654,2,-999.0000,9,    396.0,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.4330
29AH20120622,      OVIDE,      90,          1,          8,2,20120717,       0000,    59.9141,   -43.0769,        167,     5.4,   1.4214,  30.4665,2,-999.0000,9,    396.0,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.4212
29AH20120622,      OVIDE,      90,          1,          9,2,20120717,       0000,    59.9141,   -43.0769,        167,     5.3,   1.6844,  30.3332,2,-999.0000,9,    396.0,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.6842
29AH20120622,      OVIDE,      90,          1,         10,2,20120717,       0000,    59.9141,   -43.0769,        167,     5.3,   1.4078,  30.4653,2,-999.0000,9,    396.0,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   1.4076
