EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,C13ERR,THETA,SIG0,SBE35,SBE35_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,TOC,TOC_FLAG_W,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER
,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,TU,,TU,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C,KG/M^3,ITS-90,,DBAR,,UMOL/KG,,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,,,BQ/M^3,,BQ/M^3,MBQ/M^3,,MBQ/M^3
49NZ20031106, A10, 622, 1, 27, 12039, 9, 20031107, 1102, -27.7318, -47.3898, 181,    102.3, 2,  18.6671, 2,  36.0926, 2, -999.0000, 9,    180.1, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.6490, 25.9462,  18.6716, 2, 103.6, 2, 190.72, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 622, 1, 9, 12015, 9, 20031107, 1102, -27.7318, -47.3898, 181,    102.3, 2,  18.5958, 2,  36.0858, 2, -999.0000, 9,    181.1, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.5777, 25.9584,  18.6052, 2, 104.5, 2, 190.86, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 622, 1, 15, 12027, 9, 20031107, 1102, -27.7318, -47.3898, 181,    102.4, 2,  18.6206, 2,  36.0885, 2, -999.0000, 9,    181.0, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.6025, 25.9551,  18.6240, 2, 104.3, 2, 190.8, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 622, 1, 10, 12022, 9, 20031107, 1102, -27.7318, -47.3898, 181,    102.4, 2,  18.6134, 2,  36.0879, 2, -999.0000, 9,    180.9, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.5953, 25.9566,  18.6118, 2, 104.4, 2, 190.82, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 622, 1, 31, 12043, 9, 20031107, 1102, -27.7318, -47.3898, 181,    102.5, 2,  18.6596, 2,  36.0909, 2, -999.0000, 9,    179.8, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.6415, 25.9471,  18.6672, 2, 103.8, 2, 190.71, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 622, 1, 11, 12023, 9, 20031107, 1102, -27.7318, -47.3898, 181,    102.5, 2,  18.6088, 2,  36.0873, 2, -999.0000, 9,    181.3, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.5907, 25.9565,  18.6156, 2, 104.5, 2, 190.84, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 622, 1, 33, 12045, 2, 20031107, 1102, -27.7318, -47.3898, 181,    150.8, 2,  14.3180, 2,  35.4210, 2,  35.4242, 2,    186.4, 1,    194.2, 2,     4.29, 2,     8.94, 2,     0.02, 2,     0.74, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  14.2958, 26.4487,  14.3149, 2, 152.2, 2, 194.38, 2, 0.13, 0.06, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 622, 1, 32, 12044, 2, 20031107, 1102, -27.7318, -47.3898, 181,    167.4, 2,  13.9276, 2,  35.3666, 2,  35.3645, 2,    192.1, 1,    199.8, 2,     3.77, 2,     9.09, 2,     0.03, 2,     0.74, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  13.9034, 26.4894,  13.9267, 2, 167.3, 2, 200.03, 2, 0.13, 0.06, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 0, -999, 9, 20031107, 1306, -27.7685, -47.2038, 333,   -999.0, 9, -999.0000, 9, -999.0000, 9,  35.7139, 2,   -999.0, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0, -999.0000, -999, -999.0000, 9, -999, 9, -999, 9, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 18, 12030, 2, 20031107, 1306, -27.7685, -47.2038, 333,      5.0, 2,  22.2017, 2,  35.8984, 2, -999.0000, 9,    205.7, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  22.2007, 24.8476,  22.1941, 2, 12.7, 2, 219.4, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 36, 12048, 2, 20031107, 1306, -27.7685, -47.2038, 333,     10.2, 2,  22.4998, 2,  36.3709, 2,  36.3560, 3,    204.3, 1,    216.2, 2,     1.47, 2,     0.01, 2,    -0.01, 2,     0.13, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  22.4977, 25.1202,  22.5024, 2, 18.1, 2, 217.7, 2, 0.12, 0.03, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 35, 12047, 2, 20031107, 1306, -27.7685, -47.2038, 333,     50.5, 2,  22.1250, 2,  36.7756, 2,  36.7744, 2,    199.3, 1,    210.8, 2,     0.86, 2,     0.01, 2,     0.00, 2,     0.15, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  22.1149, 25.5376,  22.1226, 2, 51.7, 2, 209.37, 2, 0.12, 0.03, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 21, 12033, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.5, 2,  19.0264, 2,  36.1640, 2, -999.0000, 9,    199.9, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0085, 25.9089,  19.0362, 2, 97.9, 2, 216.15, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 8, 12020, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.5, 2,  19.0181, 2,  36.1597, 2, -999.0000, 9,    201.2, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0003, 25.9093,  19.0168, 2, 97.8, 2, 216.13, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 22, 12034, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.7, 2,  19.0412, 2,  36.1649, 2, -999.0000, 9,    199.8, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0233, 25.9101,  19.0272, 2, 97.7, 2, 216.11, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 19, 12031, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.7, 2,  19.0312, 2,  36.1632, 2, -999.0000, 9,    200.4, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0133, 25.9081,  19.0206, 2, 97.8, 2, 216.13, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 14, 12026, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.7, 2,  19.0354, 2,  36.1632, 2, -999.0000, 9,    200.2, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0175, 25.9078,  19.0349, 2, 97.7, 2, 216.11, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 13, 12025, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.7, 2,  19.0237, 2,  36.1623, 2, -999.0000, 9,    200.8, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0058, 25.9097,  19.0198, 2, 97.9, 2, 216.16, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 11, 12023, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.7, 2,  19.0419, 2,  36.1639, 2, -999.0000, 9,    200.4, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0240, 25.9067,  19.0421, 2, 97.6, 2, 216.09, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 10, 12022, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.7, 2,  19.0407, 2,  36.1629, 2, -999.0000, 9,    201.2, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0228, 25.9063,  19.0348, 2, 97.6, 2, 216.08, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 9, 12015, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.7, 2,  19.0315, 2,  36.1617, 2, -999.0000, 9,    200.7, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0136, 25.9067,  19.0328, 2, 97.7, 2, 216.11, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 15, 12027, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.8, 2,  19.0245, 2,  36.1625, 2, -999.0000, 9,    200.8, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0066, 25.9097,  19.0199, 2, 97.9, 2, 216.17, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 12, 12024, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.8, 2,  18.9979, 2,  36.1593, 2, -999.0000, 9,    200.8, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.9800, 25.9132,  19.0107, 2, 98.4, 2, 216.18, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 7, 12019, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.8, 2,  19.0219, 2,  36.1597, 2, -999.0000, 9,    201.4, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0040, 25.9086,  19.0205, 2, 97.8, 2, 216.13, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 34, 12046, 2, 20031107, 1306, -27.7685, -47.2038, 333,     99.9, 2,  18.9243, 2,  36.1451, 2,  36.1498, 2,    201.4, 1,    212.0, 2,     1.01, 2,     1.11, 2,     0.11, 2,     0.19, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.9064, 25.9228,  18.9233, 2, 99.3, 2, 216.24, 2, 0.12, 0.04, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 27, 12039, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.9, 2,  19.0774, 2,  36.1720, 2, -999.0000, 9,    199.5, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0594, 25.9027,  19.0820, 2, 97.4, 2, 216.05, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 24, 12036, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.9, 2,  19.0497, 2,  36.1670, 2, -999.0000, 9,    199.8, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0318, 25.9058,  19.0521, 2, 97.7, 2, 216.11, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 20, 12032, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.9, 2,  19.0315, 2,  36.1639, 2, -999.0000, 9,    200.6, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0136, 25.9076,  19.0389, 2, 97.9, 2, 216.16, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 17, 12029, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.9, 2,  18.9938, 2,  36.1595, 2, -999.0000, 9,    200.4, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.9759, 25.9122,  19.0109, 2, 98.6, 2, 216.18, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 16, 12028, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.9, 2,  19.0155, 2,  36.1614, 2, -999.0000, 9,    200.6, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.9976, 25.9102,  19.0024, 2, 98.1, 2, 216.18, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 5, 12017, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.9, 2,  19.0231, 2,  36.1594, 2, -999.0000, 9,    201.9, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0052, 25.9081,  19.0198, 2, 97.8, 2, 216.13, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 4, 12016, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.9, 2,  19.0004, 2,  36.1562, 2, -999.0000, 9,    201.0, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.9825, 25.9113,  18.9927, 2, 98.1, 2, 216.18, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 1, 12013, 9, 20031107, 1306, -27.7685, -47.2038, 333,     99.9, 2,  18.9442, 2,  36.1499, 2, -999.0000, 9,    201.2, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.9263, 25.9201,  18.9496, 2, 99.2, 2, 216.21, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 28, 12040, 9, 20031107, 1306, -27.7685, -47.2038, 333,    100.0, 2,  19.0852, 2,  36.1736, 2, -999.0000, 9,    199.7, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0672, 25.9025,  19.0853, 2, 97.4, 2, 216.04, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 26, 12038, 9, 20031107, 1306, -27.7685, -47.2038, 333,    100.0, 2,  19.0645, 2,  36.1705, 2, -999.0000, 9,    199.7, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0465, 25.9039,  19.0718, 2, 97.7, 2, 216.1, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 25, 12037, 9, 20031107, 1306, -27.7685, -47.2038, 333,    100.0, 2,  19.0630, 2,  36.1691, 2, -999.0000, 9,    200.0, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0450, 25.904,  19.0677, 2, 97.6, 2, 216.09, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 2, 12014, 9, 20031107, 1306, -27.7685, -47.2038, 333,    100.0, 2,  18.9771, 2,  36.1530, 2, -999.0000, 9,    200.9, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.9592, 25.9168,  18.9693, 2, 98.5, 2, 216.18, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 23, 12035, 9, 20031107, 1306, -27.7685, -47.2038, 333,    100.1, 2,  19.0315, 2,  36.1647, 2, -999.0000, 9,    199.6, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0135, 25.9087,  19.0323, 2, 98.1, 2, 216.18, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 6, 12018, 9, 20031107, 1306, -27.7685, -47.2038, 333,    100.1, 2,  19.0005, 2,  36.1585, 2, -999.0000, 9,    202.0, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.9826, 25.9092,  19.0087, 2, 98.4, 2, 216.18, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 3, 12012, 9, 20031107, 1306, -27.7685, -47.2038, 333,    100.2, 2,  18.9804, 2,  36.1546, 2, -999.0000, 9,    201.2, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.9625, 25.9137,  18.9844, 2, 98.7, 2, 216.19, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 623, 1, 33, 12045, 2, 20031107, 1306, -27.7685, -47.2038, 333,    149.5, 2,  16.4615, 2,  35.7181, 2,  35.7192, 2,    192.4, 1,    201.0, 2,     1.95, 2,     4.47, 2,     0.01, 2,     0.46, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  16.4373, 26.1987,  16.4620, 2, 149.2, 2, 200.85, 2, 0.12, 0.05, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
