EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,/MILLE,,/MILLE,/MILLE,,DEG C
  33LG20060321,  SR01,    10,  1,    163,      2,2,20060325,1723,-58.1960, -63.8900, 4136,    807.5,   2.6800,  34.4440,2,  34.4490,2,    188.6,2,    51.10,2,    30.76,2,     0.02,2,     2.27,2,   2237.2,2,    591.1,2,     2.68,   -999.0,9,   -999.0,  -999.00,9,   2.6285
  33LG20060321,  SR01,    10,  1,    164,      3,2,20060325,1725,-58.1960, -63.8900, 4136,    707.5,   2.6900,  34.3680,2,  34.3720,2,    203.2,2,    43.41,2,    31.42,2,     0.02,2,     2.06,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.6455
  33LG20060321,  SR01,    10,  1,    165,      4,2,20060325,1729,-58.1960, -63.8900, 4136,    606.6,   2.7500,  34.3050,2,  34.3180,2,    219.1,2,    36.89,2,    30.95,2,     0.02,2,     2.03,2,   2213.9,2,    547.4,2,     2.75,   -999.0,9,   -999.0,     0.71,2,   2.7121
  33LG20060321,  SR01,    10,  1,    166,      5,2,20060325,1731,-58.1960, -63.8900, 4136,    505.4,   2.4900,  34.1950,2,  34.1930,2,    255.7,2,    27.84,2,    28.81,2,     0.02,2,     2.09,2,   2193.4,2,    496.6,2,     2.49,   -999.0,9,   -999.0,  -999.00,9,   2.4600
  33LG20060321,  SR01,    10,  1,    167,      6,2,20060325,1734,-58.1960, -63.8900, 4136,    454.6,   2.4300,  34.1530,2,  34.1490,2,    270.1,2,    24.34,2,    28.56,2,     0.06,2,     1.85,2,   2185.6,2,    476.5,2,     2.43,   -999.0,9,   -999.0,  -999.00,9,   2.4035
  33LG20060321,  SR01,    10,  1,    168,      7,2,20060325,1734,-58.1960, -63.8900, 4136,    453.9,   2.4400,  34.1530,2,  34.1490,2,    270.7,2,    24.73,2,    28.04,2,     0.02,2,     1.83,2,   -999.0,9,    481.7,2,     2.44,   -999.0,9,   -999.0,  -999.00,9,   2.4135
  33LG20060321,  SR01,    10,  1,    169,      8,2,20060325,1736,-58.1960, -63.8900, 4136,    404.3,   2.8400,  34.1710,2,  34.1690,2,    262.0,2,    23.66,2,    28.18,2,     0.02,2,     1.93,2,   2184.2,2,    482.4,2,     2.84,    -64.4,2,      2.2,     0.98,2,   2.8152
  33LG20060321,  SR01,    10,  1,    170,      9,2,20060325,1740,-58.1960, -63.8900, 4136,    301.9,   3.0200,  34.1050,2,  34.1010,2,    284.0,2,    17.72,2,    26.49,2,     0.02,2,     1.85,2,   2167.2,2,    449.0,2,     3.02,   -999.0,9,   -999.0,  -999.00,9,   3.0013
  33LG20060321,  SR01,    10,  1,    171,     10,2,20060325,1742,-58.1960, -63.8900, 4136,    252.5,   3.3100,  34.1040,2,  34.0990,2,    284.5,2,    16.45,2,    26.70,2,     0.02,2,     1.79,2,   2162.9,2,    443.9,2,     3.31,   -999.0,9,   -999.0,  -999.00,9,   3.2939
  33LG20060321,  SR01,    10,  1,    172,     11,2,20060325,1744,-58.1960, -63.8900, 4136,    201.9,   3.1600,  34.0440,2,  34.0370,2,    305.1,2,    12.92,2,    25.06,2,     0.02,2,     1.74,2,   2152.1,2,    417.2,2,     3.16,    -35.1,2,      2.2,     1.22,2,   3.1475
  33LG20060321,  SR01,    10,  1,    173,     12,2,20060325,1746,-58.1960, -63.8900, 4136,    150.7,   3.4100,  34.0470,2,  34.0420,2,    301.5,2,    11.10,2,    24.96,2,     0.02,2,     1.70,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.4004
  33LG20060321,  SR01,    10,  1,    174,     13,2,20060325,1749,-58.1960, -63.8900, 4136,    101.2,   3.6100,  34.0310,2,  34.0290,2,    310.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2142.0,2,    404.0,2,     3.61,    -27.4,2,      2.2,     1.34,2,   3.6034
  33LG20060321,  SR01,    10,  1,    175,     14,2,20060325,1750,-58.1960, -63.8900, 4136,     80.9,   3.7700,  34.0380,2,  34.0350,2,    311.8,2,     9.44,2,    23.20,2,     0.07,2,     1.53,2,   2140.5,2,    403.8,2,     3.77,   -999.0,9,   -999.0,  -999.00,9,   3.7647
  33LG20060321,  SR01,    10,  1,    176,     15,2,20060325,1751,-58.1960, -63.8900, 4136,     76.3,   3.6900,  34.0240,2,  34.0190,2,    313.9,2,     7.69,2,    20.66,2,     0.24,2,     1.61,2,   -999.0,9,   -999.0,9,     -999,    -26.1,2,      2.2,     1.32,2,   3.6850
  33LG20060321,  SR01,    10,  1,    177,     16,2,20060325,1752,-58.1960, -63.8900, 4136,     51.3,   5.4600,  33.9280,2,  33.9510,2,    311.9,2,     3.13,2,    21.02,2,     0.40,2,     1.44,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   5.4559
  33LG20060321,  SR01,    10,  1,    178,     17,2,20060325,1754,-58.1960, -63.8900, 4136,     24.8,   5.8600,  33.9220,2,  33.9210,2,    308.7,2,     0.39,2,    20.32,2,     0.57,2,     1.50,2,   2114.2,2,    369.0,2,     5.86,    -32.2,2,      2.2,     1.71,2,   5.8580
  33LG20060321,  SR01,    10,  1,    179,     18,2,20060325,1755,-58.1960, -63.8900, 4136,      5.1,   5.8600,  33.9210,2,  33.9230,2,    309.0,2,     0.39,2,    20.95,2,     0.27,2,     1.47,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   5.8596
  33LG20060321,  SR01,    10,  1,    180,     19,2,20060325,1755,-58.1960, -63.8900, 4136,      4.9,   5.8600,  33.9210,2,  33.9190,2,    308.9,2,     0.68,2,    20.60,2,     0.29,2,     1.43,2,   2114.2,2,    369.5,2,     5.86,    -31.8,2,      2.2,     1.70,2,   5.8596
  33LG20060321,  SR01,    11,  1,    181,      1,2,20060325,2152,-58.5510, -63.7710, 3862,   3852.4,   0.6000,  34.7060,2,  34.7030,2,    217.3,2,   129.11,2,    29.03,2,     0.02,2,     2.04,2,   -999.0,9,    497.8,2,      0.6,   -999.0,9,   -999.0,     0.43,2,   0.3216
  33LG20060321,  SR01,    11,  1,    182,      2,2,20060325,2159,-58.5510, -63.7710, 3862,   3562.6,   0.7500,  34.7130,2,  34.7090,2,    213.3,2,   127.33,2,    28.33,2,     0.04,2,     2.10,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   0.4965
  33LG20060321,  SR01,    11,  1,    183,      3,2,20060325,2209,-58.5510, -63.7710, 3862,   3050.7,   1.1000,  34.7220,2,  34.7200,2,    206.0,2,   114.34,2,    28.17,2,     0.02,2,     2.08,2,   -999.0,9,    495.9,2,      1.1,   -999.0,9,   -999.0,  -999.00,9,   0.8871
  33LG20060321,  SR01,    11,  1,    184,      4,2,20060325,2219,-58.5510, -63.7710, 3862,   2540.2,   1.3300,  34.7270,2,  34.7240,2,    200.6,2,   107.03,2,    28.09,2,     0.02,2,     2.11,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.1584
  33LG20060321,  SR01,    11,  1,    185,      5,2,20060325,2229,-58.5510, -63.7710, 3862,   2029.4,   1.6000,  34.7250,2,  34.7210,2,    192.1,2,   102.66,2,    27.96,2,     0.03,2,     2.09,2,   -999.0,9,    516.8,2,      1.6,   -999.0,9,   -999.0,  -999.00,9,   1.4669
  33LG20060321,  SR01,    11,  1,    186,      6,2,20060325,2239,-58.5510, -63.7710, 3862,   1519.7,   2.0000,  34.7090,2,  34.7070,2,    184.0,2,    88.33,2,    28.51,2,     0.02,2,     2.08,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.9019
  33LG20060321,  SR01,    11,  1,    187,      7,2,20060325,2249,-58.5510, -63.7710, 3862,   1011.6,   2.3100,  34.6060,2,  34.6050,2,    177.2,2,    65.59,2,    27.54,2,     0.02,2,     2.18,2,   2252.5,2,    590.0,2,     2.31,   -999.0,9,   -999.0,  -999.00,9,   2.2465
  33LG20060321,  SR01,    11,  1,    188,      8,2,20060325,2254,-58.5510, -63.7710, 3862,    809.8,   2.4800,  34.5250,2,  34.5240,2,    180.2,2,    58.63,2,    30.78,2,     0.02,2,     2.32,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.4295
  33LG20060321,  SR01,    11,  1,    189,      9,2,20060325,2301,-58.5510, -63.7710, 3862,    607.1,   2.5900,  34.4170,2,  34.4190,2,    192.5,2,    50.44,2,    29.15,2,     0.02,2,     2.29,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.5527
  33LG20060321,  SR01,    11,  1,    190,     10,2,20060325,2303,-58.5510, -63.7710, 3862,    506.0,   2.4900,  34.3220,2,  34.3190,2,    215.6,2,    42.54,2,    28.58,2,     0.02,2,     2.14,2,   2218.7,2,    562.6,2,     2.49,   -999.0,9,   -999.0,  -999.00,9,   2.4598
  33LG20060321,  SR01,    11,  1,    191,     11,2,20060325,2305,-58.5510, -63.7710, 3862,    403.6,   2.1600,  34.2190,2,  34.2180,2,    249.2,2,    34.36,2,    28.29,2,     0.02,2,     2.09,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.1374
  33LG20060321,  SR01,    11,  1,    192,     12,2,20060325,2308,-58.5510, -63.7710, 3862,    302.9,   2.0400,  34.1250,2,  34.1190,2,    282.2,2,    25.60,2,    26.08,2,     0.14,2,     1.96,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.0237
  33LG20060321,  SR01,    11,  1,    193,     13,2,20060325,2310,-58.5510, -63.7710, 3862,    252.6,   1.7900,  34.0530,2,  34.0550,2,    306.4,2,    20.13,2,    25.41,2,     0.03,2,     1.87,2,   2165.0,2,    430.6,2,     1.79,    -59.2,2,      2.2,     1.13,2,   1.7770
  33LG20060321,  SR01,    11,  1,    194,     14,2,20060325,2312,-58.5510, -63.7710, 3862,    227.7,   1.5500,  34.0100,2,  34.0100,2,    321.8,2,    17.83,2,    24.62,2,     0.03,2,     1.87,2,   2159.6,2,    369.9,3,     1.55,    -52.8,2,      2.2,     1.21,2,   1.5388
  33LG20060321,  SR01,    11,  1,    195,     15,2,20060325,2313,-58.5510, -63.7710, 3862,    176.2,   1.7000,  33.9900,2,  33.9910,2,    327.5,2,    16.44,2,    25.02,2,     0.17,2,     1.82,2,   2154.6,2,    407.6,2,      1.7,   -999.0,9,   -999.0,  -999.00,9,   1.6912
  33LG20060321,  SR01,    11,  1,    196,     16,2,20060325,2314,-58.5510, -63.7710, 3862,    150.5,   1.9700,  33.9930,2,  33.9880,2,    326.6,2,    15.99,2,    24.64,2,     0.41,2,     1.83,2,   2153.5,2,    408.9,2,     1.97,   -999.0,9,   -999.0,  -999.00,9,   1.9622
  33LG20060321,  SR01,    11,  1,    197,     17,2,20060325,2316,-58.5510, -63.7710, 3862,    100.4,   2.7100,  34.0220,2,  34.0200,2,    313.8,2,    13.67,2,    23.24,2,     0.32,2,     1.82,2,   -999.0,9,   -999.0,9,     -999,    -47.7,2,      2.2,     1.21,2,   2.7042
  33LG20060321,  SR01,    11,  1,    198,     18,2,20060325,2317,-58.5510, -63.7710, 3862,     76.3,   3.3200,  34.0140,2,  34.0120,2,    316.6,2,     9.55,2,    21.89,2,     0.34,2,     1.79,2,   2139.5,2,    398.9,2,     3.32,   -999.0,9,   -999.0,  -999.00,9,   3.3152
  33LG20060321,  SR01,    11,  1,    199,     19,2,20060325,2318,-58.5510, -63.7710, 3862,     61.2,   4.5500,  33.9000,2,  33.9020,2,    316.5,2,     4.10,2,    20.69,2,     0.30,2,     1.76,2,   -999.0,9,   -999.0,9,     -999,    -50.6,2,      2.2,     1.58,2,   4.5456
  33LG20060321,  SR01,    11,  1,    200,     20,2,20060325,2320,-58.5510, -63.7710, 3862,     25.4,   5.2000,  33.8510,2,  33.8470,2,    314.4,2,     1.60,2,    19.73,2,     0.27,2,     1.56,2,   2115.2,2,    370.5,2,      5.2,   -999.0,9,   -999.0,  -999.00,9,   5.1981
  33LG20060321,  SR01,    11,  1,    201,     21,2,20060325,2321,-58.5510, -63.7710, 3862,      9.4,   5.2000,  33.8500,2,  33.8490,2,    314.8,2,     1.54,2,    19.69,2,     0.26,2,     1.56,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   5.1993
  33LG20060321,  SR01,    11,  1,    202,     22,2,20060325,2321,-58.5510, -63.7710, 3862,      5.1,   5.2000,  33.8500,2,  33.8480,2,    313.9,2,     1.55,2,    20.41,2,     0.26,2,     1.52,2,   2113.5,2,    388.2,2,      5.2,    -45.2,2,      2.2,     1.62,2,   5.1996
  33LG20060321,  SR01,    11,  1,    203,     23,2,20060325,2322,-58.5510, -63.7710, 3862,      4.9,   5.2000,  33.8500,2,  33.8550,2,    313.4,2,     1.65,2,    19.81,2,     0.25,2,     1.56,2,   -999.0,9,    372.0,2,      5.2,   -999.0,9,   -999.0,  -999.00,9,   5.1996
  33LG20060321,  SR01,    12,  1,    204,      1,2,20060326,0245,-58.9030, -63.6470, 3336,   2029.2,   1.4300,  34.7320,2,  34.7340,2,    200.1,2,    91.55,2,    26.38,2,     0.02,2,     2.11,2,   2256.7,2,    510.2,2,     1.43,   -999.0,9,   -999.0,     0.42,2,   1.2995
  33LG20060321,  SR01,    12,  1,    205,      2,2,20060326,0255,-58.9030, -63.6470, 3336,   1520.4,   1.7900,  34.7290,2,  34.7350,2,    191.7,2,    86.21,2,    29.84,2,     0.02,2,     2.11,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.6942
  33LG20060321,  SR01,    12,  1,    206,      3,2,20060326,0305,-58.9030, -63.6470, 3336,   1013.4,   2.1100,  34.6810,2,  34.6880,2,    181.9,2,    68.11,2,    30.80,2,     0.02,2,     2.24,2,   2253.8,2,    564.3,2,     2.11,   -999.0,9,   -999.0,     0.40,2,   2.0478
  33LG20060321,  SR01,    12,  1,    207,      4,2,20060326,0309,-58.9030, -63.6470, 3336,    809.5,   2.2200,  34.6150,2,-999.0000,9,    177.5,2,    65.68,2,    31.16,2,     0.03,2,     2.31,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.1711
  33LG20060321,  SR01,    12,  1,    208,      5,2,20060326,0313,-58.9030, -63.6470, 3336,    605.5,   2.3100,  34.5210,2,  34.5260,2,    181.2,2,    58.78,2,    32.26,2,     0.03,2,     2.41,2,   2245.5,2,    601.2,2,     2.31,   -999.0,9,   -999.0,  -999.00,9,   2.2741
  33LG20060321,  SR01,    12,  1,    209,      6,2,20060326,0315,-58.9030, -63.6470, 3336,    507.0,   2.3600,  34.4540,2,  34.4690,2,    188.6,2,    55.99,2,    31.79,2,     0.02,2,     2.26,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.3302
  33LG20060321,  SR01,    12,  1,    210,      7,2,20060326,0317,-58.9030, -63.6470, 3336,    404.4,   2.2600,  34.3650,2,  34.3670,2,    205.5,2,    48.28,2,    32.13,2,     0.04,2,     2.28,2,   2228.7,2,    584.8,2,     2.26,   -108.9,2,      2.2,     0.21,2,   2.2370
  33LG20060321,  SR01,    12,  1,    211,      8,2,20060326,0318,-58.9030, -63.6470, 3336,    354.9,   2.1000,  34.3070,2,  34.3150,2,    221.5,2,    43.96,2,    30.22,2,     0.05,2,     2.20,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.0804
  33LG20060321,  SR01,    12,  1,    212,      9,2,20060326,0320,-58.9030, -63.6470, 3336,    304.8,   1.8000,  34.2340,2,  34.2400,2,    246.6,2,    37.86,2,    30.11,2,     0.04,2,     2.28,2,   2207.6,2,    522.2,2,      1.8,   -999.0,9,   -999.0,  -999.00,9,   1.7841
  33LG20060321,  SR01,    12,  1,    213,     10,2,20060326,0321,-58.9030, -63.6470, 3336,    253.1,   1.2200,  34.1390,2,  34.1470,2,    281.6,2,    30.56,2,    29.37,2,     0.05,2,     2.14,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.2082
  33LG20060321,  SR01,    12,  1,    214,     11,2,20060326,0323,-58.9030, -63.6470, 3336,    202.9,   0.9100,  34.0610,2,  34.0690,2,    304.1,2,    24.73,2,    28.22,2,     0.02,2,     2.05,2,   2176.6,2,    438.4,2,     0.91,   -999.0,9,   -999.0,     1.00,2,   0.9012
  33LG20060321,  SR01,    12,  1,    215,     12,2,20060326,0324,-58.9030, -63.6470, 3336,    150.8,   0.0000,  33.9270,2,  33.9370,2,    340.1,2,    18.79,2,    26.94,2,     0.10,2,     1.92,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,  -0.0053
  33LG20060321,  SR01,    12,  1,    216,     13,2,20060326,0326,-58.9030, -63.6470, 3336,    101.4,  -0.0100,  33.8510,2,  33.8580,2,    356.8,2,    14.21,2,    24.35,2,     0.23,2,     1.77,2,   2151.0,2,    370.1,2,    -0.01,    -69.3,2,      2.2,     1.37,2,  -0.0135
  33LG20060321,  SR01,    12,  1,    217,     14,2,20060326,0328,-58.9030, -63.6470, 3336,     75.3,   0.2900,  33.8360,2,  33.8410,2,    360.1,2,    11.29,2,    23.28,2,     0.29,2,     1.80,2,   2142.4,2,    362.8,2,     0.29,   -999.0,9,   -999.0,  -999.00,9,   0.2872
  33LG20060321,  SR01,    12,  1,    218,     15,2,20060326,0329,-58.9030, -63.6470, 3336,     51.0,   2.6600,  33.7450,2,  33.8100,2,    334.8,2,     4.19,2,    23.37,2,     0.28,2,     1.82,2,   2130.6,2,    372.5,2,     2.66,   -999.0,9,   -999.0,  -999.00,9,   2.6571
  33LG20060321,  SR01,    12,  1,    219,     16,2,20060326,0330,-58.9030, -63.6470, 3336,     25.4,   4.0400,  33.7260,2,  33.7320,2,    322.3,2,     1.07,2,    20.57,2,     0.33,2,     1.51,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.0383
  33LG20060321,  SR01,    12,  1,    220,     17,2,20060326,0331,-58.9030, -63.6470, 3336,     10.5,   4.0400,  33.7260,2,  33.7340,2,    324.5,2,     1.07,2,    21.56,2,     0.33,2,     1.59,2,   2113.1,2,    368.6,2,     4.04,    -60.4,2,      2.2,     1.59,2,   4.0393
  33LG20060321,  SR01,    12,  1,    221,     18,2,20060326,0332,-58.9030, -63.6470, 3336,      5.0,   4.0400,  33.7260,2,  33.7320,2,    324.6,2,     2.28,2,    21.04,2,     0.32,2,     1.53,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.0397
  33LG20060321,  SR01,    12,  1,    222,     19,2,20060326,0332,-58.9030, -63.6470, 3336,      5.5,   4.0400,  33.7260,2,  33.7360,2,    324.8,2,     1.07,2,    23.04,2,     0.34,2,     1.64,2,   2117.3,2,    369.8,2,     4.04,    -54.7,2,      2.2,     1.59,2,   4.0396
  33LG20060321,  SR01,    12,  1,    223,     20,2,20060326,0332,-58.9030, -63.6470, 3336,      4.6,   4.0400,  33.7260,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,    368.2,2,     4.04,   -999.0,9,   -999.0,  -999.00,9,   4.0397
  33LG20060321,  SR01,    13,  1,    224,      1,2,20060326,0718,-59.2600, -63.5330, 3892,   3719.1,   0.5500,  34.7060,2,  34.7120,2,    217.8,2,   130.45,2,    27.63,2,     0.07,2,     2.22,2,   2258.5,2,    490.1,2,     0.55,   -155.6,2,      2.2,     0.44,2,   0.2863
  33LG20060321,  SR01,    13,  1,    225,      2,2,20060326,0728,-59.2600, -63.5330, 3892,   3563.0,   0.5400,  34.7060,2,  34.7140,2,    220.7,2,   130.26,2,    27.36,2,     0.29,2,     2.27,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   0.2919
  33LG20060321,  SR01,    13,  1,    226,      3,2,20060326,0739,-59.2600, -63.5330, 3892,   3048.6,   0.6200,  34.7110,2,  34.7200,2,    215.1,2,   129.53,2,    27.96,2,     0.02,2,     2.22,2,   2260.1,2,    494.3,2,     0.62,   -999.0,9,   -999.0,  -999.00,9,   0.4181
  33LG20060321,  SR01,    13,  1,    227,      4,2,20060326,0750,-59.2600, -63.5330, 3892,   2539.7,   0.8200,  34.7170,2,  34.7260,2,    211.1,2,   121.31,2,    27.18,2,     0.02,2,     2.20,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   0.6582
  33LG20060321,  SR01,    13,  1,    228,      5,2,20060326,0800,-59.2600, -63.5330, 3892,   2027.4,   1.1600,  34.7270,2,  34.7320,2,    204.3,2,   110.59,2,    27.53,2,     0.02,2,     2.18,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.0339
  33LG20060321,  SR01,    13,  1,    229,      6,2,20060326,0811,-59.2600, -63.5330, 3892,   1518.3,   1.4900,  34.7340,2,  34.7380,2,    197.7,2,   100.36,2,    27.00,2,     0.02,2,     2.15,2,   2255.1,2,    512.0,2,     1.49,   -999.0,9,   -999.0,  -999.00,9,   1.3979
  33LG20060321,  SR01,    13,  1,    230,      7,2,20060326,0822,-59.2600, -63.5330, 3892,   1011.8,   1.8700,  34.7240,2,  34.7280,2,    188.9,2,    88.70,2,    26.52,2,     0.02,2,     4.70,4,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.8098
  33LG20060321,  SR01,    13,  1,    231,      8,2,20060326,0828,-59.2600, -63.5330, 3892,    809.2,   2.0100,  34.6970,2,  34.7050,2,    183.3,2,    72.52,2,    27.79,2,     0.02,2,     2.17,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.9623
  33LG20060321,  SR01,    13,  1,    232,      9,2,20060326,0834,-59.2600, -63.5330, 3892,    606.3,   2.1300,  34.6460,2,  34.6510,2,    177.6,2,    67.82,2,    28.68,2,     0.03,2,     2.24,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.0948
  33LG20060321,  SR01,    13,  1,    233,     10,2,20060326,0836,-59.2600, -63.5330, 3892,    505.7,   2.2100,  34.6090,2,  34.6150,2,    177.4,2,    66.02,2,    28.77,2,     0.02,2,     2.30,2,   -999.0,9,    582.6,2,     2.21,   -141.0,2,      2.2,     0.03,2,   2.1807
  33LG20060321,  SR01,    13,  1,    234,     11,2,20060326,0839,-59.2600, -63.5330, 3892,    403.9,   2.1200,  34.5390,2,  34.5460,2,    183.2,2,    64.32,2,    29.62,2,     0.03,2,     2.38,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.0973
  33LG20060321,  SR01,    13,  1,    235,     12,2,20060326,0842,-59.2600, -63.5330, 3892,    302.2,   1.8700,  34.4400,2,  34.4450,2,    197.0,2,    58.23,2,    29.78,2,     0.04,2,     2.44,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.8540
  33LG20060321,  SR01,    13,  1,    236,     13,2,20060326,0845,-59.2600, -63.5330, 3892,    201.9,   0.9500,  34.2450,2,  34.2500,2,    248.6,2,    44.86,2,    27.49,2,     0.03,2,     2.31,2,   2218.4,2,    462.8,2,     0.95,   -113.5,2,      2.2,     0.37,2,   0.9411
  33LG20060321,  SR01,    13,  1,    237,     14,2,20060326,0847,-59.2600, -63.5330, 3892,    151.3,   0.0600,  34.1000,2,  34.1080,2,    294.3,2,    34.65,2,    27.01,2,     0.54,2,     2.16,2,   2197.1,2,    465.8,2,     0.06,    -96.7,2,      2.2,     0.87,2,   0.0545
  33LG20060321,  SR01,    13,  1,    238,     15,2,20060326,0848,-59.2600, -63.5330, 3892,    101.8,  -0.8400,  33.9570,2,  33.9420,2,    343.2,2,    29.35,2,    23.52,2,     0.22,2,     2.06,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,  -0.8428
  33LG20060321,  SR01,    13,  1,    239,     16,2,20060326,0850,-59.2600, -63.5330, 3892,     75.2,  -0.4300,  33.8650,2,  33.8770,2,    355.0,2,    24.52,2,    21.70,2,     0.19,2,     1.84,2,   2159.0,2,    368.4,2,    -0.43,    -85.9,2,      2.2,     1.28,2,  -0.4323
  33LG20060321,  SR01,    13,  1,    240,     17,2,20060326,0851,-59.2600, -63.5330, 3892,     49.0,   3.1000,  33.7240,2,  33.7350,2,    330.4,2,    12.58,2,    18.45,2,     0.42,2,     1.53,2,   2132.4,2,    354.2,2,      3.1,    -72.2,2,      2.2,     1.80,2,   3.0971
  33LG20060321,  SR01,    13,  1,    241,     18,2,20060326,0852,-59.2600, -63.5330, 3892,     24.0,   3.1800,  33.7200,2,  33.7280,2,    329.9,2,    12.32,2,    17.55,2,     0.27,2,     1.46,2,   2128.0,2,    341.4,2,     3.18,   -999.0,9,   -999.0,  -999.00,9,   3.1786
  33LG20060321,  SR01,    13,  1,    242,     19,2,20060326,0853,-59.2600, -63.5330, 3892,     12.0,   3.1800,  33.7190,2,  33.7160,2,    330.2,2,     7.07,2,    17.89,2,     0.24,2,     1.58,2,   2126.5,2,    342.9,2,     3.18,   -999.0,9,   -999.0,  -999.00,9,   3.1793
  33LG20060321,  SR01,    13,  1,    243,     20,2,20060326,0854,-59.2600, -63.5330, 3892,      5.1,   3.1800,  33.7190,2,  33.7240,2,    330.9,2,    11.00,2,    18.19,2,     0.26,2,     1.52,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.1797
  33LG20060321,  SR01,    13,  1,    244,     21,2,20060326,0854,-59.2600, -63.5330, 3892,      4.6,   3.1800,  33.7190,2,  33.7220,2,    330.5,2,    10.64,2,    18.26,2,     0.28,2,     1.45,2,   2127.8,2,    341.7,2,     3.18,    -77.7,2,      2.2,     1.75,2,   3.1797
  33LG20060321,  SR01,    14,  1,    245,      1,2,20060326,1140,-59.6180, -63.4120, 3865,   1012.9,   1.8000,  34.7280,2,  34.7300,2,    189.9,2,    82.54,2,    28.82,2,     0.02,2,     2.03,2,   2255.3,2,    531.4,2,      1.8,   -166.4,2,      2.2,     0.38,2,   1.7403
  33LG20060321,  SR01,    14,  1,    246,      2,2,20060326,1146,-59.6180, -63.4120, 3865,    809.8,   1.9800,  34.7060,2,  34.7090,2,    184.4,2,    81.38,2,    28.25,2,     0.02,2,     2.45,2,   2256.2,2,    546.1,2,     1.98,   -999.0,9,   -999.0,  -999.00,9,   1.9325
