EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UMOL/KG,,UMOL/KG,,TU,,TU,NMOL/KG,,NMOL/KG,PERCNT,,PERCNT,NMOL/KG,,NMOL/KG,/MILLE,,/MILLE,/MILLE,,DEG C
  318M20130321,   P02,   124,  1,     24,     24,2,20130523,2150, 29.9997,-136.4359, 4564,    437.4,   7.1000,  33.9842,2,  33.9857,2,    123.3,2,    134.5,2,    44.24,2,    28.56,2,     0.00,2,     2.06,2,    2.743,2,    1.408,2, -999.000,1,   0.7607,2,   2204.1,2,   2272.1,2,   7.5236,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   7.0587
  318M20130321,   P02,   124,  1,     23,     23,2,20130523,2150, 29.9997,-136.4359, 4564,    538.3,   5.7766,  34.0253,2,  34.0258,2,     68.0,2,     71.1,2,    66.80,2,    36.62,2,     0.00,2,     2.68,2,    1.703,2,    0.837,2, -999.000,1,   0.2768,2,   2268.6,2,   2290.1,2,   7.3753,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   5.7308
  318M20130321,   P02,   124,  1,     22,     22,2,20130523,2150, 29.9997,-136.4359, 4564,    638.3,   4.8879,  34.1137,2,  34.1152,2,     36.7,2,     37.8,2,    87.00,2,    40.78,2,     0.00,2,     3.00,2,    0.753,2,    0.360,2, -999.000,1,   0.1309,2,   2310.3,2,   2311.7,2,   7.3120,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   4.8374
  318M20130321,   P02,   124,  1,     21,     21,2,20130523,2150, 29.9997,-136.4359, 4564,    739.3,   4.4636,  34.2427,2,  34.2448,2,     18.1,2,     16.4,2,   102.23,2,    42.79,2,     0.00,2,     3.17,2,    0.170,2,    0.086,2, -999.000,1,   0.0573,2,   2339.7,2,   2333.6,2,   7.2885,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   4.4068
  318M20130321,   P02,   124,  1,     20,     20,2,20130523,2150, 29.9997,-136.4359, 4564,    840.1,   4.1400,  34.3317,2,  34.3323,2,     13.5,2,     12.8,2,   112.47,2,    43.52,2,     0.00,2,     3.24,2,    0.045,2,    0.025,2, -999.000,1,        0,2,   2355.1,2,   2349.7,2,   7.2928,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   4.0768
  318M20130321,   P02,   124,  1,     19,     19,2,20130523,2150, 29.9997,-136.4359, 4564,    941.0,   3.8798,  34.3995,2,  34.4012,2,     17.5,2,     17.7,2,   118.91,2,    43.62,2,     0.00,2,     3.22,2,    0.025,2,    0.014,2, -999.000,1,        0,2,   2361.5,2,   2362.6,2,   7.3108,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.8100
  318M20130321,   P02,   124,  1,     18,     18,2,20130523,2150, 29.9997,-136.4359, 4564,   1043.7,   3.6228,  34.4470,2,  34.4481,2,     23.7,2,     24.1,2,   125.06,2,    43.57,2,     0.00,2,     3.21,2,    0.014,2,    0.009,2, -999.000,1,        0,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.5466
  318M20130321,   P02,   124,  1,     17,     17,2,20130523,2150, 29.9997,-136.4359, 4564,   1144.9,   3.3935,  34.4803,2,  34.4809,2,     29.4,2,     29.7,2,   130.23,2,    43.33,2,     0.00,2,     3.17,2,    0.010,2,    0.009,2, -999.000,1,        0,2,   2367.0,2,   2379.8,2,   7.3411,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.3110
  318M20130321,   P02,   124,  1,     16,     16,2,20130523,2150, 29.9997,-136.4359, 4564,   1247.0,   3.2117,  34.5098,2,  34.5115,2,     38.1,2,     40.1,2,   134.32,2,    42.97,2,     0.00,2,     3.14,2,    0.010,2,    0.007,2, -999.000,1,        0,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.1226
  318M20130321,   P02,   124,  1,     15,     15,2,20130523,2150, 29.9997,-136.4359, 4564,   1348.7,   3.0028,  34.5348,2,  34.5356,2,     45.1,2,     47.0,2,   138.81,2,    42.56,2,     0.00,2,     3.10,2,    0.006,6,    0.004,6, -999.000,1,        0,6,   2368.0,2,   2391.8,2,   7.3774,6,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   2.9075
  318M20130321,   P02,   124,  1,     14,     14,2,20130523,2150, 29.9997,-136.4359, 4564,   1478.2,   2.7750,  34.5556,2,  34.5567,2,     52.7,2,     54.8,2,   144.76,2,    42.21,2,     0.00,2,     3.07,2,    0.007,2,    0.004,2, -999.000,1,        0,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   2.6716
  318M20130321,   P02,   124,  1,     13,     13,2,20130523,2150, 29.9997,-136.4359, 4564,   1680.7,   2.4403,  34.5811,2,  34.5846,2,     62.1,2,     61.3,2,   153.84,2,    41.80,2,     0.00,2,     3.02,2,    0.003,2,    0.002,2, -999.000,1,        0,2,   2373.2,2,   2407.6,2,   7.4067,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   2.3243
  318M20130321,   P02,   124,  1,     12,     12,2,20130523,2150, 29.9997,-136.4359, 4564,   1877.7,   2.1852,  34.6018,2,  34.6028,2,     71.0,2,     70.9,2,   161.35,2,    41.31,2,     0.00,2,     2.99,2,    0.004,2,    0.003,2, -999.000,1,        0,2,   2372.8,2,   2413.5,2,   7.4254,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   2.0563
  318M20130321,   P02,   124,  1,     11,     11,2,20130523,2150, 29.9997,-136.4359, 4564,   2103.4,   1.9395,  34.6241,2,  34.6252,2,     81.9,2,     82.4,2,   167.50,2,    40.54,2,     0.00,2,     2.90,2,    0.004,2,    0.002,2, -999.000,1,        0,2,   2372.4,6,   2420.9,2,   7.4494,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.7953
  318M20130321,   P02,   124,  1,     10,     10,2,20130523,2150, 29.9997,-136.4359, 4564,   2359.7,   1.7990,  34.6386,2,  34.6396,2,     94.2,2,     92.6,2,   169.84,2,    39.92,2,     0.00,2,     2.85,2,    0.006,2,    0.002,2, -999.000,1,        0,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.6349
  318M20130321,   P02,   124,  1,      9,      9,2,20130523,2150, 29.9997,-136.4359, 4564,   2614.3,   1.6894,  34.6504,2,  34.6515,2,    104.4,2,    103.7,2,   170.52,2,    39.29,2,     0.00,2,     2.78,2,    0.004,2,    0.003,2, -999.000,1,        0,2,   2363.1,2,   2425.3,2,   7.4897,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.5046
  318M20130321,   P02,   124,  1,      8,      8,2,20130523,2150, 29.9997,-136.4359, 4564,   2869.7,   1.5932,  34.6611,2,  34.6618,2,    115.1,2,    114.4,2,   169.74,2,    38.62,2,     0.00,2,     2.73,2,    0.004,2,    0.004,2, -999.000,1,        0,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.3867
  318M20130321,   P02,   124,  1,      7,      7,2,20130523,2150, 29.9997,-136.4359, 4564,   3139.9,   1.5272,  34.6697,2,  34.6708,2,    123.6,2,    124.1,2,   168.08,2,    37.95,2,     0.00,2,     2.65,2,    0.003,2,    0.002,2, -999.000,1,        0,2,   2348.4,2,   2426.7,6,   7.5286,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.2963
  318M20130321,   P02,   124,  1,      6,      6,2,20130523,2150, 29.9997,-136.4359, 4564,   3448.6,   1.4841,  34.6772,2,  34.6791,2,    133.9,2,    134.3,2,   165.44,2,    37.32,2,     0.00,2,     2.62,2,    0.005,2,    0.006,2, -999.000,1,   0.0437,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.2235
  318M20130321,   P02,   124,  1,      5,     37,2,20130523,2150, 29.9997,-136.4359, 4564,   3755.8,   1.4822,  34.6810,2,  34.6816,2,    139.1,2,    138.9,2,   163.69,2,    37.06,2,     0.00,2,     2.61,2,    0.005,2,    0.005,2, -999.000,1,        0,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.1899
  318M20130321,   P02,   124,  1,      4,      4,2,20130523,2150, 29.9997,-136.4359, 4564,   4065.0,   1.5006,  34.6830,2,  34.6836,2,    140.8,2,    141.7,2,   162.91,2,    36.90,2,     0.00,2,     2.60,2,    0.005,2,    0.005,2, -999.000,1,        0,2,   2337.6,2,   2426.7,2,   7.5616,6,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.1745
  318M20130321,   P02,   124,  1,      3,      3,2,20130523,2150, 29.9997,-136.4359, 4564,   4373.6,   1.5274,  34.6840,2,  34.6850,2,    143.2,2,    142.8,2,   162.22,2,    36.79,2,     0.00,2,     2.59,2,    0.005,2,    0.005,2, -999.000,1,        0,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.1660
  318M20130321,   P02,   124,  1,      2,      2,2,20130523,2150, 29.9997,-136.4359, 4564,   4646.6,   1.5570,  34.6841,2,  34.6852,2,    144.2,2,    144.0,2,   161.83,2,    36.74,2,     0.00,2,     2.58,2,    0.008,2,    0.007,2, -999.000,1,   0.0672,2,   2338.2,6,   2427.5,2,   7.5646,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.1631
  318M20130321,   P02,   125,  1,     36,     36,2,20130524,0457, 29.9998,-135.6686, 4529,      3.0,  18.7620,  34.6437,2,  34.6447,2,    237.5,2,    237.2,2,     1.95,2,     0.00,2,     0.00,2,     0.06,2,    2.158,2,    1.293,2, -999.000,1,   1.4962,2,   2039.1,2,   2289.5,2,   7.9640,2,    25.00,     59.9,2,     4.76,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  18.7615
  318M20130321,   P02,   125,  1,     34,     34,2,20130524,0457, 29.9998,-135.6686, 4529,     20.0,  18.7604,  34.6434,2,  34.6439,2,    236.8,2,    237.3,2,     1.95,2,     0.00,2,     0.00,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2038.9,2,   2291.1,2,   7.9646,6,    25.00,     59.2,2,     4.88,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  18.7569
  318M20130321,   P02,   125,  1,     33,     33,2,20130524,0457, 29.9998,-135.6686, 4529,     39.4,  18.7642,  34.6432,2,  34.6443,2,    238.6,2,    237.1,2,     2.05,2,     0.00,2,     0.00,2,     0.06,2,    2.153,2,    1.296,2, -999.000,1,   1.5352,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     59.4,2,     4.40,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  18.7573
  318M20130321,   P02,   125,  1,     32,     32,2,20130524,0457, 29.9998,-135.6686, 4529,     65.5,  18.6636,  34.6600,2,  34.6614,2,    239.1,2,    238.2,2,     1.95,2,     0.00,2,     0.00,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2038.5,2,   2291.2,6,   7.9651,2,    25.00,     60.4,2,     4.53,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  18.6521
  318M20130321,   P02,   125,  1,     31,     31,2,20130524,0457, 29.9998,-135.6686, 4529,     90.0,  17.7160,  34.5845,2,  34.5836,2,    242.2,2,    240.9,2,     2.25,2,     0.00,2,     0.00,2,     0.06,2,    2.243,2,    1.341,2, -999.000,1,   1.5634,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     60.1,2,     3.69,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  17.7008
  318M20130321,   P02,   125,  1,     30,     30,2,20130524,0457, 29.9998,-135.6686, 4529,    135.4,  17.6193,  34.6549,2,  34.6585,2,    234.0,2,    234.7,2,     2.24,2,     0.00,2,     0.00,2,     0.06,2,    2.190,2,    1.318,2, -999.000,1,   1.5485,2,   2037.8,2,   2286.5,2,   7.9558,2,    25.00,     58.3,2,     3.70,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  17.5965
  318M20130321,   P02,   125,  1,     29,     29,2,20130524,0457, 29.9998,-135.6686, 4529,    186.4,  13.7919,  34.0744,2,  34.0543,3,    221.4,2,    220.7,2,     5.37,2,     4.87,2,     0.02,2,     0.44,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     47.2,2,     9.36,3, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  13.7655
  318M20130321,   P02,   125,  1,     27,     27,2,20130524,0457, 29.9998,-135.6686, 4529,    236.1,  10.8404,  33.9222,2,  33.9225,2,    213.7,2,    214.0,2,    11.82,2,    11.79,2,     0.01,2,     0.89,2,    3.156,2,    1.776,2, -999.000,1,   1.5501,2,   2089.4,2,   2242.1,2,   7.7612,2,    25.00,   -999.0,5,    18.06,3, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  10.8119
  318M20130321,   P02,   125,  1,     26,     26,2,20130524,0457, 29.9998,-135.6686, 4529,    286.9,   9.6254,  34.0007,2,  34.0016,2,    208.5,2,    209.5,2,    17.87,2,    15.90,2,     0.01,2,     1.13,2,    3.275,2,    1.817,2, -999.000,1,    1.479,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     43.1,2,    20.53,3, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   9.5932
  318M20130321,   P02,   125,  1,     25,     25,2,20130524,0457, 29.9998,-135.6686, 4529,    337.8,   8.5512,  34.0068,2,  34.0085,2,    180.9,2,    184.4,2,    27.15,2,    20.91,2,     0.01,2,     1.48,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2148.1,2,   2259.7,2,   7.6511,2,    25.00,     41.3,2,    26.11,3, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   8.5158
  318M20130321,   P02,   125,  1,     24,     24,2,20130524,0457, 29.9998,-135.6686, 4529,    389.4,   7.5182,  33.9852,2,  33.9858,2,    152.7,2,    147.9,2,    39.16,2,    26.53,2,     0.01,2,     1.90,2,    2.918,2,    1.523,2, -999.000,1,   0.9375,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     40.8,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   7.4803
  318M20130321,   P02,   125,  1,     23,     23,2,20130524,0457, 29.9998,-135.6686, 4529,    468.2,   6.4591,  33.9984,2,  33.9983,2,    101.6,2,    102.2,2,    54.39,2,    32.64,2,     0.01,2,     2.37,2,    2.269,2,    1.140,2, -999.000,1,   0.5258,2,   2235.7,2,   2278.4,2,   7.4480,2,    25.00,     40.2,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   6.4170
  318M20130321,   P02,   125,  1,     22,     22,2,20130524,0457, 29.9998,-135.6686, 4529,    568.8,   5.3443,  34.0609,2,  34.0608,2,     59.7,2,     56.5,2,    75.88,2,    38.67,2,     0.01,2,     2.83,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2288.5,2,   2298.6,2,   7.3443,6,    25.00,     39.0,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   5.2976
  318M20130321,   P02,   125,  1,     21,     21,2,20130524,0457, 29.9998,-135.6686, 4529,    670.7,   4.8063,  34.1567,2,  34.1572,2,     29.2,2,     29.3,2,    91.20,2,    41.46,2,     0.01,2,     3.05,2,    0.513,2,    0.253,2, -999.000,1,   0.0865,2,   2319.6,2,   2317.6,2,   7.3025,2,    25.00,     37.5,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   4.7534
  318M20130321,   P02,   125,  1,     20,     20,2,20130524,0457, 29.9998,-135.6686, 4529,    771.7,   4.4382,  34.2504,2,  34.2498,2,     16.6,2,     15.9,2,   103.30,2,    42.94,2,     0.01,2,     3.16,2,    0.154,2,    0.078,2, -999.000,1,        0,2,   2340.4,2,   2333.7,2,   7.2886,2,    25.00,     36.2,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   4.3788
  318M20130321,   P02,   125,  1,     19,     19,2,20130524,0457, 29.9998,-135.6686, 4529,    869.9,   4.0668,  34.3412,2,  34.3426,2,     13.7,2,     13.0,2,   114.72,2,    43.67,2,     0.00,2,     3.22,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2355.3,2,   2352.6,2,   7.2942,2,    25.00,     37.0,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   4.0016
  318M20130321,   P02,   125,  1,     18,     18,2,20130524,0457, 29.9998,-135.6686, 4529,    972.0,   3.7753,  34.4138,2,  34.4148,2,     17.5,2,     20.0,2,   122.13,2,    43.75,2,     0.00,2,     3.21,2,    0.017,2,    0.009,2, -999.000,1,        0,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     36.7,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.7038
  318M20130321,   P02,   125,  1,     17,     17,2,20130524,0457, 29.9998,-135.6686, 4529,   1073.6,   3.5295,  34.4596,2,  34.4607,2,     24.0,2,     26.4,2,   127.59,2,    43.59,2,     0.00,2,     3.20,2,    0.011,2,    0.006,2, -999.000,1,        0,2,   2365.3,2,   2373.8,2,   7.3309,2,    25.00,     34.4,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.4516
  318M20130321,   P02,   125,  1,     16,     16,2,20130524,0457, 29.9998,-135.6686, 4529,   1173.1,   3.2971,  34.4938,2,  34.4943,2,     32.9,2,     34.3,2,   132.76,2,    43.27,2,     0.00,2,     3.16,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     35.2,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.2132
  318M20130321,   P02,   125,  1,     15,     15,2,20130524,0457, 29.9998,-135.6686, 4529,   1276.5,   3.1058,  34.5184,2,  34.5193,2,     39.6,2,     40.7,2,   136.76,2,    43.01,2,     0.00,2,     3.12,2,    0.007,2,    0.005,2, -999.000,1,        0,2,   2367.9,2,   2387.8,2,   7.3641,2,    25.00,     36.6,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.0153
  318M20130321,   P02,   125,  1,     14,     14,2,20130524,0457, 29.9998,-135.6686, 4529,   1376.7,   2.9463,  34.5363,2,  34.5379,2,     46.4,2,     46.6,2,   140.67,2,    42.69,2,     0.00,2,     3.09,2,    0.008,2,    0.008,2, -999.000,1,        0,2,   2368.8,2,   2392.6,2,   7.3767,6,    25.00,     36.3,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   2.8493
  318M20130321,   P02,   125,  1,     13,     13,2,20130524,0457, 29.9998,-135.6686, 4529,   1550.0,   2.6283,  34.5667,2,  34.5672,2,     57.2,2,     56.5,2,   148.37,2,    42.13,2,     0.00,2,     3.07,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2369.9,2,   2401.6,2,   7.3980,2,    25.00,     35.4,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   2.5207
  318M20130321,   P02,   125,  1,     12,     12,2,20130524,0457, 29.9998,-135.6686, 4529,   1752.3,   2.3222,  34.5922,2,  34.5935,2,     66.7,2,     67.9,2,   156.86,2,    41.57,2,     0.00,2,     3.01,2,    0.005,2,    0.003,2, -999.000,1,        0,2,   2373.8,6,   2410.2,2,   7.4165,2,    25.00,     37.5,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   2.2018
  318M20130321,   P02,   125,  1,     11,     11,2,20130524,0457, 29.9998,-135.6686, 4529,   1955.2,   2.1153,  34.6105,2,  34.6110,2,     76.3,2,     76.1,2,   162.43,2,    41.01,2,     0.00,2,     2.95,2,    0.004,2,    0.002,2, -999.000,1,        0,2,   2371.3,2,   2415.5,2,   7.4338,2,    25.00,     37.3,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.9809
  318M20130321,   P02,   125,  1,     10,     10,2,20130524,0457, 29.9998,-135.6686, 4529,   2189.0,   1.9082,  34.6288,2,  34.6299,2,     87.3,2,     88.4,2,   167.21,2,    40.31,2,     0.00,2,     2.88,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.7571
