EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,METERS,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C,KG/CUM
    49NZ20050525,   P10,    13,  1,     11, X12023,9,20050625,1939, -1.2463, 145.7823, 2295,    799.5,2,   5.4790,2,   5.48036,2,  34.5392,2,-999.0000,9,    82.61,1,    800.2,2,    97.02,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   5.4106,  27.2615
    49NZ20050525,   P10,    13,  1,     10, X12022,9,20050625,1939, -1.2463, 145.7823, 2295,    900.9,2,   4.7331,2,   4.73378,2,  34.5406,2,-999.0000,9,    93.18,1,    903.7,2,   110.73,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   4.6605,  27.3496
    49NZ20050525,   P10,    13,  1,      9, X12021,9,20050625,1939, -1.2463, 145.7823, 2295,   1000.3,2,   4.4296,2,   4.43001,2,  34.5518,2,-999.0000,9,    86.59,1,   1000.6,2,   103.22,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   4.3505,  27.3925
    49NZ20050525,   P10,    13,  1,      8, X12020,9,20050625,1939, -1.2463, 145.7823, 2295,   1200.6,2,   3.7523,2,   3.75255,2,  34.5737,2,-999.0000,9,    84.46,1,   1201.9,2,   100.74,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.6618,  27.4815
    49NZ20050525,   P10,    13,  1,      7, X12019,9,20050625,1939, -1.2463, 145.7823, 2295,   1400.2,2,   3.2233,2,   3.22364,2,  34.5932,2,-999.0000,9,    86.62,1,   1402.2,2,   103.58,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.1213,  27.5491
    49NZ20050525,   P10,    13,  1,      6, X12018,9,20050625,1939, -1.2463, 145.7823, 2295,   1601.1,2,   2.7812,2,   2.78151,2,  34.6120,2,-999.0000,9,    91.36,1,   1601.3,2,   109.75,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.6674,  27.6052
    49NZ20050525,   P10,    13,  1,      5, X12043,9,20050625,1939, -1.2463, 145.7823, 2295,   1799.5,2,   2.4851,2,   2.48473,2,  34.6255,2,-999.0000,9,    95.28,1,   1799.8,2,   114.76,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.3585,  27.6424
    49NZ20050525,   P10,    13,  1,      4, X12010,2,20050625,1939, -1.2463, 145.7823, 2295,   1999.5,2,   2.2844,2,   2.28458,2,  34.6351,2,-999.0000,9,    98.12,1,   1999.7,2,   118.19,2,   118.43,2,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.1437,  27.6678
    49NZ20050525,   P10,    13,  1,      3, X12015,9,20050625,1939, -1.2463, 145.7823, 2295,   2199.7,2,   2.0697,2,   2.06965,2,  34.6461,2,-999.0000,9,   101.89,1,   2199.9,2,   122.76,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.9150,  27.6948
    49NZ20050525,   P10,    13,  1,      2, X12014,9,20050625,1939, -1.2463, 145.7823, 2295,   2300.1,2,   1.9718,2,   1.97167,2,  34.6510,2,-999.0000,9,   104.32,1,   2300.0,2,   125.74,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8100,  27.7069
    49NZ20050525,   P10,    13,  1,      1, X12013,2,20050625,1939, -1.2463, 145.7823, 2295,   2300.1,2,   1.9718,2,   1.97159,2,  34.6511,2,  34.6511,6,   104.31,1,   2300.0,2,   125.74,2,   125.44,6,   139.62,2,     0.43,    37.76,2,     0.14,     0.01,2,     0.01,    2.684,2,    0.017,    0.003,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8100,  27.7070
    49NZ20050525,   P10,    12,  1,      0,   -999,9,20050626,0006, -1.4942, 145.7062, 2197,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,  33.9975,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20050525,   P10,    12,  1,     36, X12048,2,20050626,0006, -1.4942, 145.7062, 2197,      9.0,2,  29.7957,2,  29.79488,2,  34.1255,2,  34.1663,2,   170.82,1,     12.1,2,   194.85,2,   195.30,6,     0.80,2,     0.12,     0.02,2,     0.03,     0.00,2,     0.01,    0.134,2,    0.019,    1.400,2,    0.860,2,    0.194,4,   1895.2,2,   2251.1,2,   8.1525,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  29.7935,  21.1409
    49NZ20050525,   P10,    12,  1,     35, X12047,2,20050626,0006, -1.4942, 145.7062, 2197,     50.6,2,  29.9730,2,  29.96775,2,  34.8712,2,  34.8988,2,   172.93,1,     57.3,2,   197.42,2,   196.85,2,     0.73,2,     0.12,     0.09,2,     0.03,     0.01,2,     0.01,    0.195,2,    0.016,    1.419,2,    0.857,2,    0.187,4,   1946.1,6,   2299.7,2,   8.1358,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  29.9605,  21.6431
    49NZ20050525,   P10,    12,  1,     34, X12046,2,20050626,0006, -1.4942, 145.7062, 2197,    100.3,2,  26.9837,2,  26.98259,2,  35.3521,2,  35.4127,2,   136.10,1,    104.7,2,   155.57,2,   149.92,2,     2.25,2,     0.12,     6.55,2,     0.05,     0.07,2,     0.01,    0.636,2,    0.013,    1.607,2,    0.948,2,    0.111,2,   2045.5,2,   2327.8,6,   8.0093,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  26.9607,  22.9956
    49NZ20050525,   P10,    12,  1,     33, X12003,2,20050626,0006, -1.4942, 145.7062, 2197,    150.7,2,  21.8680,2,  21.87368,2,  35.6022,2,  35.5946,2,   115.41,1,    159.0,2,   133.16,2,   133.48,2,     3.07,2,     0.13,     9.56,2,     0.06,     0.01,2,     0.01,    0.821,2,    0.013,    1.792,2,    1.020,2,    0.069,2,   2099.1,2,   2343.2,2,   7.9319,6, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.8382,  24.7209
    49NZ20050525,   P10,    12,  1,     32, X12044,2,20050626,0006, -1.4942, 145.7062, 2197,    200.5,2,  18.6033,2,  18.60343,2,  35.4737,2,  35.4194,2,   116.93,1,    204.8,2,   135.09,2,   137.26,2,     5.08,2,     0.13,    12.31,2,     0.07,     0.01,2,     0.01,    1.006,2,    0.013,    1.754,2,    0.964,2,    0.033,2,   2122.8,2,   2334.8,2,   7.8697,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  18.5680,  25.4931
    49NZ20050525,   P10,    12,  1,     31, X12051,2,20050626,0006, -1.4942, 145.7062, 2197,    251.8,2,  14.5021,2,  14.51051,2,  35.1478,2,  35.1318,2,   121.98,1,    263.2,2,   139.86,2,   142.33,2,     8.94,2,     0.14,    16.32,2,     0.08,     0.00,2,     0.01,    1.251,2,    0.013,    1.542,6,    0.815,6,    0.029,6,   2142.6,2,   2318.6,2,   7.8030,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  14.4647,  26.2024
    49NZ20050525,   P10,    12,  1,     30, X12042,2,20050626,0006, -1.4942, 145.7062, 2197,    299.8,2,  11.1727,2,  11.17414,2,  34.8254,2,  34.8221,2,   116.43,1,    308.0,2,   138.08,2,   136.15,2,    18.20,2,     0.16,    22.36,2,     0.10,     0.00,2,     0.01,    1.630,2,    0.014,    1.136,2,    0.588,2,    0.016,2,   2171.0,2,   2310.6,2,   7.7179,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  11.1353,  26.6150
    49NZ20050525,   P10,    12,  1,     29, X12041,2,20050626,0006, -1.4942, 145.7062, 2197,    400.0,2,   9.9877,2,   9.98848,2,  34.7393,2,  34.7280,2,   116.12,1,    400.8,2,   135.25,2,   140.70,2,    19.77,2,     0.16,    24.52,2,     0.10,     0.00,2,     0.01,    1.759,2,    0.015,    0.944,2,    0.488,2,    0.020,2,   2179.5,2,   2303.7,2,   7.6905,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   9.9410,  26.7584
    49NZ20050525,   P10,    12,  1,     28, X12016,2,20050626,0006, -1.4942, 145.7062, 2197,    499.5,2,   8.4908,2,   8.49172,2,  34.6239,2,  34.6129,2,   142.72,1,    499.9,2,   167.46,2,   161.72,2,    21.89,2,     0.17,    25.76,2,     0.10,    -0.01,2,     0.01,    1.829,2,    0.015,    0.797,2,    0.408,2,    0.015,2,   2180.8,2,   2305.2,2,   7.6851,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   8.4377,  26.9120
    49NZ20050525,   P10,    12,  1,     27, X12039,2,20050626,0006, -1.4942, 145.7062, 2197,    600.9,2,   6.5601,2,   6.56045,2,  34.5336,2,  34.5310,2,   118.51,1,    600.1,2,   140.63,2,   140.22,2,    39.53,2,     0.21,    31.42,2,     0.12,    -0.01,2,     0.01,    2.226,2,    0.016,    0.329,2,    0.174,2,    0.012,2,   2219.2,2,   2315.6,2,   7.6138,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   6.5046,  27.1185
    49NZ20050525,   P10,    12,  1,     26, X12038,2,20050626,0006, -1.4942, 145.7062, 2197,    699.3,2,   5.9198,2,   5.91954,2,  34.5323,2,  34.5308,2,    99.07,1,    699.9,2,   118.09,2,   119.75,2,    51.89,2,     0.23,    34.42,2,     0.13,     0.00,2,     0.01,    2.452,2,    0.016,    0.158,2,    0.051,2,    0.008,2,   2244.8,6,   2323.8,2,   7.5702,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   5.8581,  27.2010
    49NZ20050525,   P10,    12,  1,     25, X12037,2,20050626,0006, -1.4942, 145.7062, 2197,    802.2,2,   5.4810,2,   5.48343,2,  34.5329,2,  34.5312,2,    94.47,1,    801.7,2,   115.25,2,   114.58,2,    59.67,2,     0.25,    35.58,2,     0.13,     0.00,2,     0.01,    2.537,2,    0.016,    0.102,6,    0.051,6,    0.000,6,   2258.2,2,   2334.6,6,   7.5560,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   5.4123,  27.2563
    49NZ20050525,   P10,    12,  1,     24, X12008,2,20050626,0006, -1.4942, 145.7062, 2197,    900.3,2,   4.8321,2,   4.83402,2,  34.5343,2,  34.5348,2,    97.75,1,    900.3,2,   116.37,2,   116.28,2,    70.21,2,     0.27,    36.12,2,     0.13,     0.00,2,     0.01,    2.579,2,    0.016,    0.060,2,    0.034,2,    0.000,2,   2269.7,2,   2346.5,2,   7.5530,6, -999.000,9, -999.000,   -999.0,9,   -999.0,   4.7589,  27.3336
    49NZ20050525,   P10,    12,  1,     23, X12035,2,20050626,0006, -1.4942, 145.7062, 2197,    999.8,2,   4.4341,2,   4.43469,2,  34.5514,2,  34.5521,6,    87.02,1,    999.2,2,   103.23,2,   103.48,2,    83.27,2,     0.30,    37.69,2,     0.14,     0.00,2,     0.01,    2.710,2,    0.017,    0.024,2,    0.013,2,    0.000,2,   2290.9,2,   2359.5,2,   7.5311,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   4.3550,  27.3917
    49NZ20050525,   P10,    12,  1,     22, X12034,2,20050626,0006, -1.4942, 145.7062, 2197,   1201.5,2,   3.7178,2,   3.71868,2,  34.5748,2,  34.5753,2,    84.71,1,   1201.7,2,   101.12,2,   101.37,6,   100.35,2,     0.34,    38.53,2,     0.14,    -0.01,2,     0.01,    2.776,2,    0.017,    0.003,2,    0.004,2,    0.000,2,   2310.4,2,   2376.4,2,   7.5230,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.6275,  27.4857
    49NZ20050525,   P10,    12,  1,     21, X12033,2,20050626,0006, -1.4942, 145.7062, 2197,   1400.6,2,   3.2635,2,   3.26365,2,  34.5915,2,  34.5930,2,    86.40,1,   1400.2,2,   103.43,2,   103.65,2,   111.12,2,     0.36,    38.70,2,     0.14,    -0.01,2,     0.01,    2.784,2,    0.017,   -0.005,2,    0.000,2,    0.000,2,   2321.5,2,   2386.0,2,   7.5242,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.1610,  27.5441
    49NZ20050525,   P10,    12,  1,     20, X12032,2,20050626,0006, -1.4942, 145.7062, 2197,   1600.3,2,   2.8325,2,   2.83271,2,  34.6098,2,  34.6101,6,    90.92,1,   1600.3,2,   109.23,2,   109.40,2,   120.47,2,     0.38,    38.52,2,     0.14,    -0.01,2,     0.01,    2.761,2,    0.017,   -0.002,2,    0.000,2,    0.000,2,   2326.5,2,   2399.0,2,   7.5324,6, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.7182,  27.5990
    49NZ20050525,   P10,    12,  1,     19, X12031,2,20050626,0006, -1.4942, 145.7062, 2197,   1799.8,2,   2.4585,2,   2.45861,2,  34.6264,2,  34.6269,2,    95.87,1,   1799.9,2,   115.48,2,   115.48,2,   128.65,2,     0.40,    38.27,2,     0.14,     0.00,2,     0.01,    2.728,2,    0.017,    0.003,2,   -0.001,2,    0.000,2,   2333.4,2,   2405.4,2,   7.5407,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.3323,  27.6453
    49NZ20050525,   P10,    12,  1,     18, X12030,2,20050626,0006, -1.4942, 145.7062, 2197,   2002.9,2,   2.2633,2,   2.26340,2,  34.6360,2,  34.6368,2,    98.71,1,   2003.2,2,   118.84,2,   118.77,2,   133.31,2,     0.41,    38.13,2,     0.14,    -0.01,2,     0.01,    2.718,2,    0.017,    0.010,2,    0.001,2,    0.000,2,   2335.7,2,   2409.3,2,   7.5463,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.1226,  27.6703
    49NZ20050525,   P10,    12,  1,     17, X12049,9,20050626,0006, -1.4942, 145.7062, 2197,     50.6,2,  29.9720,2,  29.96296,2,  34.8719,2,-999.0000,9,   172.99,1,     57.3,2,   197.41,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  29.9595,  21.6440
    49NZ20050525,   P10,    12,  1,     16, X12028,9,20050626,0006, -1.4942, 145.7062, 2197,    200.6,2,  18.6070,2,  18.60805,2,  35.4743,2,-999.0000,9,   116.72,1,    204.8,2,   135.07,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  18.5716,  25.4926
    49NZ20050525,   P10,    12,  1,     15, X12006,9,20050626,0006, -1.4942, 145.7062, 2197,    300.0,2,  11.1723,2,  11.17614,2,  34.8257,2,-999.0000,9,   116.50,1,    308.1,2,   138.06,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  11.1348,  26.6153
    49NZ20050525,   P10,    12,  1,     14, X12026,9,20050626,0006, -1.4942, 145.7062, 2197,    400.0,2,   9.9881,2,   9.98938,2,  34.7395,2,-999.0000,9,   116.12,1,    400.8,2,   135.23,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   9.9414,  26.7585
    49NZ20050525,   P10,    12,  1,     13, X12025,9,20050626,0006, -1.4942, 145.7062, 2197,    499.4,2,   8.4932,2,   8.49421,2,  34.6241,2,-999.0000,9,   142.62,1,    499.7,2,   167.45,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   8.4401,  26.9117
    49NZ20050525,   P10,    12,  1,     12, X12024,9,20050626,0006, -1.4942, 145.7062, 2197,    601.0,2,   6.5625,2,   6.56332,2,  34.5338,2,-999.0000,9,   118.46,1,    600.1,2,   140.61,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   6.5070,  27.1183
    49NZ20050525,   P10,    12,  1,     11, X12023,9,20050626,0006, -1.4942, 145.7062, 2197,    699.5,2,   5.9261,2,   5.92559,2,  34.5324,2,-999.0000,9,    98.94,1,    699.9,2,   118.08,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   5.8644,  27.2003
    49NZ20050525,   P10,    12,  1,     10, X12022,9,20050626,0006, -1.4942, 145.7062, 2197,    803.0,2,   5.4797,2,   5.48143,2,  34.5331,2,-999.0000,9,    94.47,1,    802.3,2,   115.83,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   5.4110,  27.2566
    49NZ20050525,   P10,    12,  1,      9, X12021,9,20050626,0006, -1.4942, 145.7062, 2197,    900.6,2,   4.8173,2,   4.81955,2,  34.5341,2,-999.0000,9,    98.04,1,    900.9,2,   116.29,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   4.7441,  27.3351
    49NZ20050525,   P10,    12,  1,      8, X12020,9,20050626,0006, -1.4942, 145.7062, 2197,   1000.0,2,   4.4325,2,   4.43289,2,  34.5514,2,-999.0000,9,    87.02,1,    999.4,2,   103.21,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   4.3534,  27.3919
    49NZ20050525,   P10,    12,  1,      7, X12019,9,20050626,0006, -1.4942, 145.7062, 2197,   1201.8,2,   3.7186,2,   3.71965,2,  34.5747,2,-999.0000,9,    84.67,1,   1202.0,2,   101.13,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.6283,  27.4856
    49NZ20050525,   P10,    12,  1,      6, X12018,9,20050626,0006, -1.4942, 145.7062, 2197,   1400.9,2,   3.2636,2,   3.26375,2,  34.5915,2,-999.0000,9,    86.38,1,   1400.4,2,   103.43,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.1611,  27.5441
    49NZ20050525,   P10,    12,  1,      5, X12043,9,20050626,0006, -1.4942, 145.7062, 2197,   1600.7,2,   2.8325,2,   2.83266,2,  34.6097,2,-999.0000,9,    90.90,1,   1600.6,2,   109.20,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.7181,  27.5989
    49NZ20050525,   P10,    12,  1,      4, X12010,9,20050626,0006, -1.4942, 145.7062, 2197,   2202.6,2,   2.0323,2,   2.03205,2,  34.6479,2,-999.0000,9,   102.52,1,   2202.6,2,   123.30,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8780,  27.6991
    49NZ20050525,   P10,    12,  1,      3, X12015,9,20050626,0006, -1.4942, 145.7062, 2197,   1800.2,2,   2.4583,2,   2.45829,2,  34.6264,2,-999.0000,9,    95.89,1,   1800.3,2,   115.49,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.3320,  27.6454
    49NZ20050525,   P10,    12,  1,      2, X12014,9,20050626,0006, -1.4942, 145.7062, 2197,   2003.1,2,   2.2634,2,   2.26323,2,  34.6360,2,-999.0000,9,    98.69,1,   2003.3,2,   118.84,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.1227,  27.6703
    49NZ20050525,   P10,    12,  1,      1, X12013,2,20050626,0006, -1.4942, 145.7062, 2197,   2202.6,2,   2.0327,2,   2.03262,2,  34.6478,2,  34.6478,6,   102.52,1,   2202.6,2,   123.30,2,   123.23,6,   139.06,2,     0.42,    37.92,2,     0.14,     0.00,2,     0.01,    2.699,2,    0.017,    0.118,3,    0.000,2,    0.000,2,   2339.3,2,   2415.8,2,   7.5552,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8784,  27.6990
    49NZ20050525,   P10,    11,  1,      0,   -999,9,20050626,0444, -1.7468, 145.6392, 1928,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,  34.0335,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20050525,   P10,    11,  1,     36, X12048,2,20050626,0444, -1.7468, 145.6392, 1928,     10.3,2,  29.8081,2,  29.81117,2,  34.0207,2,  34.1400,4,   171.89,1,      8.6,2,   196.25,2,   196.00,6,     0.82,2,     0.12,     0.02,2,     0.03,     0.00,2,     0.01,    0.144,2,    0.018,    1.431,2,    0.886,2,    0.193,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  29.8056,  21.0583
    49NZ20050525,   P10,    11,  1,     35, X12047,2,20050626,0444, -1.7468, 145.6392, 1928,     49.7,2,  29.9543,2,  29.95135,2,  34.8328,2,  34.8625,2,   173.40,1,     47.1,2,   198.41,2,   197.59,2,     0.78,2,     0.12,     0.00,2,     0.03,     0.00,2,     0.01,    0.197,2,    0.016,    1.433,2,    0.881,2,    0.182,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  29.9420,  21.6206
    49NZ20050525,   P10,    11,  1,     34, X12046,2,20050626,0444, -1.7468, 145.6392, 1928,     99.2,2,  28.0156,2,  28.00746,2,  35.4327,2,  35.3904,2,   148.49,1,     95.2,2,   156.48,2,   156.67,2,     1.89,2,     0.12,     5.42,2,     0.05,     0.17,2,     0.01,    0.580,2,    0.013,    1.615,2,    0.941,2,    0.098,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  27.9922,  22.7227
