EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
  74DI20080820, AR07W,    24,  1,     11,2,20080829,0057, 59.4710, -49.4795, 3440,   1276.7,   3.4406,  34.8570,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.3461
  74DI20080820, AR07W,    24,  1,     12,2,20080829,0057, 59.4710, -49.4795, 3440,   1021.3,   3.4641,  34.8539,2,-999.0000,9,    299.5,2,     9.13,2,    15.89,2,     1.12,2,   -999.0,9,   -999.0,9,   3.3903
  74DI20080820, AR07W,    24,  1,     13,2,20080829,0057, 59.4710, -49.4795, 3440,    817.3,   3.4876,  34.8510,2,-999.0000,9,   -999.0,9,     8.93,2,    15.94,2,     1.13,2,   -999.0,9,   -999.0,9,   3.4297
  74DI20080820, AR07W,    24,  1,     14,2,20080829,0057, 59.4710, -49.4795, 3440,    614.1,   3.5514,  34.8501,2,  34.8625,2,   -999.0,9,     8.86,2,    16.11,2,     1.12,2,   -999.0,9,   -999.0,9,   3.5085
  74DI20080820, AR07W,    24,  1,     15,2,20080829,0057, 59.4710, -49.4795, 3440,    411.3,   3.6712,  34.8483,2,-999.0000,9,   -999.0,9,     8.69,2,    15.75,2,     1.11,2,   -999.0,9,   -999.0,9,   3.6427
  74DI20080820, AR07W,    24,  1,     16,2,20080829,0057, 59.4710, -49.4795, 3440,    309.8,   3.9475,  34.8695,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.9256
  74DI20080820, AR07W,    24,  1,     17,2,20080829,0057, 59.4710, -49.4795, 3440,    208.4,   4.1608,  34.8676,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   4.1459
  74DI20080820, AR07W,    24,  1,     18,2,20080829,0057, 59.4710, -49.4795, 3440,    157.7,   4.3470,  34.8666,2,-999.0000,9,   -999.0,9,     8.39,2,    16.33,2,     1.13,2,   -999.0,9,   -999.0,9,   4.3355
  74DI20080820, AR07W,    24,  1,     19,2,20080829,0057, 59.4710, -49.4795, 3440,    107.0,   4.3075,  34.8013,2,-999.0000,9,   -999.0,9,     8.04,2,    16.12,2,     1.12,2,   -999.0,9,   -999.0,9,   4.2998
  74DI20080820, AR07W,    24,  1,     20,2,20080829,0057, 59.4710, -49.4795, 3440,     81.5,   4.4554,  34.7047,2,-999.0000,9,   -999.0,9,     6.15,2,    11.16,2,     1.01,2,   -999.0,9,   -999.0,9,   4.4495
  74DI20080820, AR07W,    24,  1,     21,2,20080829,0057, 59.4710, -49.4795, 3440,     45.9,   8.2349,  34.4036,2,  34.4109,2,   -999.0,9,     1.72,2,     3.58,2,     0.41,2,   -999.0,9,   -999.0,9,   8.2303
  74DI20080820, AR07W,    24,  1,     22,2,20080829,0057, 59.4710, -49.4795, 3440,     36.0,   8.2791,  34.4059,2,-999.0000,9,    297.3,2,     1.69,2,     3.54,2,     0.40,2,   -999.0,9,   -999.0,9,   8.2755
  74DI20080820, AR07W,    24,  1,     23,2,20080829,0057, 59.4710, -49.4795, 3440,     25.9,   8.2831,  34.3803,2,  34.3737,2,   -999.0,9,     1.54,2,     3.00,2,     0.37,2,   -999.0,9,   -999.0,9,   8.2805
  74DI20080820, AR07W,    24,  1,     24,2,20080829,0057, 59.4710, -49.4795, 3440,      6.5,   8.3197,  34.2736,2,-999.0000,9,    297.4,2,     1.16,2,     1.83,2,     0.30,2,   -999.0,9,   -999.0,9,   8.3190
  74DI20080820, AR07W,    25,  1,      1,2,20080829,0900, 59.7482, -49.1513, 3263,   3253.5,   1.6674,  34.9023,2,  34.9125,2,   -999.0,9,     9.90,2,    13.84,2,     1.02,2,   2162.9,2,   2304.3,2,   1.4208
  74DI20080820, AR07W,    25,  1,      2,2,20080829,0900, 59.7482, -49.1513, 3263,   3232.8,   1.6710,  34.9020,2,-999.0000,9,   -999.0,9,     9.98,2,    13.95,2,     1.03,2,   2159.4,2,   2304.9,2,   1.4264
  74DI20080820, AR07W,    25,  1,      3,2,20080829,0900, 59.7482, -49.1513, 3263,   3068.3,   1.9478,  34.8979,2,-999.0000,9,   -999.0,9,    10.64,2,    14.14,2,     1.05,2,   2162.2,2,   2304.4,2,   1.7133
  74DI20080820, AR07W,    25,  1,      4,2,20080829,0900, 59.7482, -49.1513, 3263,   2811.8,   2.4226,  34.9059,2,-999.0000,9,   -999.0,9,    14.32,2,    15.59,2,     1.14,2,   2162.9,2,   2307.2,2,   2.2033
  74DI20080820, AR07W,    25,  1,      5,2,20080829,0900, 59.7482, -49.1513, 3263,   2554.9,   2.7445,  34.9167,2,-999.0000,9,   -999.0,9,    13.14,2,    15.67,2,     1.14,2,   2160.9,2,   2307.7,2,   2.5440
  74DI20080820, AR07W,    25,  1,      6,2,20080829,0900, 59.7482, -49.1513, 3263,   2297.2,   2.9458,  34.9133,2,-999.0000,9,   -999.0,9,    12.19,2,    15.66,2,     1.15,2,   2164.5,2,   2306.7,2,   2.7665
  74DI20080820, AR07W,    25,  1,      7,2,20080829,0900, 59.7482, -49.1513, 3263,   2040.1,   3.1313,  34.9096,2,  34.9206,2,   -999.0,9,    11.61,2,    16.04,2,     1.15,2,   2161.6,2,   2304.8,2,   2.9732
  74DI20080820, AR07W,    25,  1,      8,2,20080829,0900, 59.7482, -49.1513, 3263,   1833.3,   3.2874,  34.9086,2,-999.0000,9,   -999.0,9,    11.29,2,    16.28,2,     1.17,2,   2163.6,2,   2302.7,2,   3.1460
  74DI20080820, AR07W,    25,  1,      9,2,20080829,0900, 59.7482, -49.1513, 3263,   1631.9,   3.4674,  34.9114,2,-999.0000,9,   -999.0,9,    11.01,2,    16.29,2,     1.17,2,   2160.9,2,   2304.5,2,   3.3417
  74DI20080820, AR07W,    25,  1,     10,2,20080829,0900, 59.7482, -49.1513, 3263,   1428.8,   3.6271,  34.9111,2,-999.0000,9,   -999.0,9,    10.61,2,    16.47,2,     1.16,2,   2164.2,2,   2306.3,2,   3.5175
  74DI20080820, AR07W,    25,  1,     11,2,20080829,0900, 59.7482, -49.1513, 3263,   1275.2,   3.5186,  34.8733,2,  34.8852,2,   -999.0,9,     9.51,2,    15.62,2,     1.14,2,   2159.7,2,   2302.7,2,   3.4234
  74DI20080820, AR07W,    25,  1,     12,2,20080829,0900, 59.7482, -49.1513, 3263,   1020.5,   3.4998,  34.8581,2,-999.0000,9,   -999.0,9,     9.01,2,    15.60,2,     1.12,2,   2159.9,2,   2299.6,2,   3.4258
