EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,CHLORA,CHLORA_FLAG_W,HELIUM,HELIER,HELIUM_FLAG_W,DELHE3,DELHER,DELHE3_FLAG_W,NEON,NEONE,NEON_FLAG_W,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UG/L,,NMOL/KG,NMOL/KG,,PERCNT,PERCNT,,NMOL/KG,NMOL/KG,,DEG C
  06MT20010717,   369,  1,     11,2,20010803,0000, 46.8310, -26.5650, 2876,   1415.9,   4.0896,  34.9464,2,    262.7,2,    10.86,2,    17.09,2,     0.01,2,     0.96,2,    2.413,2,    1.186,2,   2163.2,2,   2307.8,2,   7.7275,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.9761
  06MT20010717,   369,  1,     10,2,20010803,0000, 46.8310, -26.5650, 2876,   1514.7,   3.8493,  34.9276,2,    268.0,2,    10.89,2,    16.99,2,     0.00,2,     0.95,2,    2.488,2,    1.181,2,   2160.4,2,   2308.2,2,   7.7305,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.7296
  06MT20010717,   369,  1,      9,2,20010803,0000, 46.8310, -26.5650, 2876,   1619.4,   3.7075,  34.9179,2,    271.9,2,    10.98,2,    17.11,2,     0.00,2,     0.97,2,    2.437,2,    1.153,2,   2158.6,2,   2306.1,2,   7.7325,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.5800
  06MT20010717,   369,  1,      8,2,20010803,0000, 46.8310, -26.5650, 2876,   1720.8,   3.5955,  34.9105,2,    274.3,2,    11.12,2,    17.01,2,     0.00,2,     0.97,2,    2.368,2,    1.161,2,   2159.3,2,   2303.0,2,   7.7335,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.4602
  06MT20010717,   369,  1,      7,2,20010803,0000, 46.8310, -26.5650, 2876,   1922.9,   3.4170,  34.9028,2,    276.8,2,    11.60,2,    17.23,2,     0.00,2,     0.95,2,    2.315,2,    1.143,2,   2157.4,2,   2303.9,2,   7.7335,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.2655
  06MT20010717,   369,  1,      6,2,20010803,0000, 46.8310, -26.5650, 2876,   2024.7,   3.3476,  34.9031,2,    277.4,2,    12.02,2,    17.01,2,     0.00,2,     0.93,2,    2.230,2,    1.087,2,   2157.1,2,   2304.6,2,   7.7364,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.1876
  06MT20010717,   369,  1,      5,2,20010803,0000, 46.8310, -26.5650, 2876,   2177.2,   3.2859,  34.9058,2,    277.0,2,    12.62,2,    17.31,2,     0.01,2,     0.96,2,    2.130,2,    1.042,2,   2157.7,2,   2306.3,2,   7.7384,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.1124
  06MT20010717,   369,  1,      4,2,20010803,0000, 46.8310, -26.5650, 2876,   2330.2,   3.2211,  34.9108,2,    276.0,2,    13.42,2,    16.99,2,     0.00,2,     0.96,2, -999.000,9, -999.000,9,   2158.8,2,   2308.6,2,   7.7394,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.0339
  06MT20010717,   369,  1,      3,2,20010803,0000, 46.8310, -26.5650, 2876,   2585.3,   3.1038,  34.9252,2,    270.4,2,    16.85,2,    17.71,2,     0.00,2,     0.97,2,    1.505,2,    0.732,2,   2164.2,2,   2314.0,2,   7.7394,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.8935
  06MT20010717,   369,  1,      2,2,20010803,0000, 46.8310, -26.5650, 2876,   2737.6,   3.0801,  34.9282,2,    268.3,2,    17.89,2,    18.00,2,     0.00,2,     0.98,2,    1.434,2,    0.677,2,   2166.7,2,   2317.6,2,   7.7394,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.8548
  06MT20010717,   369,  1,      1,2,20010803,0000, 46.8310, -26.5650, 2876,   2866.7,   3.0830,  34.9290,2,    267.8,2,    18.08,2,    17.84,2,     0.01,2,     1.01,2,    1.400,2,    0.663,2,   2165.0,2,   2312.1,2,   7.7394,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.8444
  06MT20010717,   370,  1,     22,2,20010803,0000, 46.9990, -26.0320, 3355,     32.9,  16.1389,  35.7791,2,    240.4,2,     0.56,2,     0.33,2,     0.10,2,     0.05,2,    2.670,2,    1.544,2,   2070.3,2,   2353.2,2,   7.9996,2,    25.00,     0.68,2,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  16.1336
  06MT20010717,   370,  1,     21,2,20010803,0000, 46.9990, -26.0320, 3355,    100.7,  13.5489,  35.8045,2,    233.5,2,     2.74,2,     8.52,2,     0.02,2,     0.31,2, -999.000,9, -999.000,9,   2120.0,2,   2348.2,2,   7.8975,2,    25.00,     0.02,2,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  13.5346
  06MT20010717,   370,  1,     20,2,20010803,0000, 46.9990, -26.0320, 3355,    100.9,  13.5678,  35.8047,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  13.5535
  06MT20010717,   370,  1,     19,2,20010803,0000, 46.9990, -26.0320, 3355,    202.5,  12.6381,  35.6806,2,    239.8,2,     3.45,2,     9.41,2,     0.01,2,     0.39,2,    2.854,2,    1.616,2,   2147.2,3,   2348.9,2,   7.8816,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  12.6106
  06MT20010717,   370,  1,     18,2,20010803,0000, 46.9990, -26.0320, 3355,    352.4,  11.8577,  35.5532,2,    232.4,2,     4.07,2,    10.65,2,     0.02,2,     0.48,2, -999.000,9, -999.000,9,   2132.6,2,   2344.8,2,   7.8598,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  11.8115
  06MT20010717,   370,  1,     17,2,20010803,0000, 46.9990, -26.0320, 3355,    504.5,  10.4877,  35.3463,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  10.4262
  06MT20010717,   370,  1,     16,2,20010803,0000, 46.9990, -26.0320, 3355,    504.6,  10.4895,  35.3463,2,    211.6,2,     6.51,2,    14.41,2,     0.01,2,     0.72,2,    2.670,2,    1.407,2,   2146.8,2,   2333.7,2,   7.7995,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  10.4280
  06MT20010717,   370,  1,     15,2,20010803,0000, 46.9990, -26.0320, 3355,    705.2,   8.5318,  35.2360,2,    190.7,2,    10.01,2,    19.11,2,     0.00,2,     0.99,2,    1.982,3,    0.996,3,   2172.5,2,   2334.6,2,   7.7354,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   8.4551
  06MT20010717,   370,  1,     14,2,20010803,0000, 46.9990, -26.0320, 3355,   1009.6,   5.5328,  35.0420,2,    233.5,2,    10.85,2,    18.77,2,     0.00,2,     1.04,2, -999.000,9, -999.000,9,   2172.2,2,   2315.4,2,   7.7206,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   5.4437
  06MT20010717,   370,  1,     13,2,20010803,0000, 46.9990, -26.0320, 3355,   1009.7,   5.5540,  35.0464,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    2.358,2,    1.199,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   5.4647
  06MT20010717,   370,  1,     12,2,20010803,0000, 46.9990, -26.0320, 3355,   1212.3,   4.8303,  35.0234,2,    247.6,2,    10.88,2,    18.43,2,     0.00,2,     1.02,2,    2.239,2,    1.125,2,   2166.1,2,   2321.8,3,   7.7265,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   4.7280
  06MT20010717,   370,  1,     11,2,20010803,0000, 46.9990, -26.0320, 3355,   1415.7,   4.0559,  34.9433,2,    264.1,2,    10.89,2,    17.98,2,     0.00,2,     1.00,2,    2.374,2,    1.185,2,   2160.7,2,   2306.7,2,   7.7285,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.9428
  06MT20010717,   370,  1,     10,2,20010803,0000, 46.9990, -26.0320, 3355,   1516.6,   3.8319,  34.9240,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.7122
  06MT20010717,   370,  1,      9,2,20010803,0000, 46.9990, -26.0320, 3355,   1611.9,   3.6827,  34.9143,2,    272.9,2,    10.85,2,    17.98,2,     0.00,2,     0.97,2,    2.344,2,    1.157,2,   2157.1,2,   2302.8,2,   7.7315,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.5562
  06MT20010717,   370,  1,      8,2,20010803,0000, 46.9990, -26.0320, 3355,   1821.6,   3.4724,  34.9024,2,    277.1,2,    11.12,2,    17.56,2,     0.00,2,     0.94,2,    2.342,2,    1.152,2,   2156.0,2,   2309.8,2,   7.7344,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.3295
  06MT20010717,   370,  1,      7,2,20010803,0000, 46.9990, -26.0320, 3355,   2026.0,   3.3376,  34.8995,2,    278.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.1777
  06MT20010717,   370,  1,      6,2,20010803,0000, 46.9990, -26.0320, 3355,   2026.4,   3.3416,  34.8995,2,    278.8,2,    11.63,2,    17.35,2,     0.00,2,     0.93,2,    2.333,2,    1.108,2,   2155.7,2,   2314.5,2,   7.7364,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.1816
  06MT20010717,   370,  1,      5,2,20010803,0000, 46.9990, -26.0320, 3355,   2432.0,   3.1528,  34.9196,2,    272.9,2,    14.94,2,    17.55,2,     0.00,2,     0.96,2,    1.723,2,    0.819,2,   2160.8,2,   2311.4,2,   7.7394,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.9568
  06MT20010717,   370,  1,      4,2,20010803,0000, 46.9990, -26.0320, 3355,   2739.1,   3.0314,  34.9315,2,    267.2,2,    18.94,2,    18.10,2,     0.00,2,     1.01,2,    1.277,2,    0.627,2,   2165.7,2,   2317.6,2,   7.7394,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.8070
  06MT20010717,   370,  1,      3,2,20010803,0000, 46.9990, -26.0320, 3355,   3045.0,   2.9355,  34.9348,2,    263.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6814
  06MT20010717,   370,  1,      2,2,20010803,0000, 46.9990, -26.0320, 3355,   3151.8,   2.9277,  34.9350,2,    262.9,2,    22.67,2,    18.59,2,     0.00,2,     1.06,2,    1.070,2,    0.519,2,   2171.9,2,   2323.3,2,   7.7394,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6624
  06MT20010717,   370,  1,      1,2,20010803,0000, 46.9990, -26.0320, 3355,   3345.7,   2.9305,  34.9352,2,    261.0,2,    23.19,2,    18.64,2,     0.01,2,     1.05,2,    1.047,2,    0.506,2,   2172.7,2,   2337.7,2,   7.7384,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6442
  06MT20010717,   371,  1,     22,2,20010803,0000, 47.1000, -25.2820, 3225,     16.5,  17.5712,  35.6744,2,    247.2,2,     0.49,2,  -999.00,9,     0.01,2,     0.03,2,    2.538,2,    1.469,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  17.5684
  06MT20010717,   371,  1,     21,2,20010803,0000, 47.1000, -25.2820, 3225,    100.8,  12.9758,  35.7291,2,    235.2,2,     3.07,2,     8.31,2,     0.01,2,     0.32,2,    2.837,2,    1.600,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  12.9619
  06MT20010717,   371,  1,     20,2,20010803,0000, 47.1000, -25.2820, 3225,    251.3,  12.0767,  35.5971,2,    239.8,2,     3.65,2,     9.30,2,     0.01,2,     0.39,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  12.0435
  06MT20010717,   371,  1,     19,2,20010803,0000, 47.1000, -25.2820, 3225,    402.6,  10.7899,  35.3960,2,    220.9,2,     5.68,2,    12.90,2,     0.01,2,     0.61,2,    2.694,2,    1.482,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  10.7402
  06MT20010717,   371,  1,     18,2,20010803,0000, 47.1000, -25.2820, 3225,    606.5,   9.0690,  35.2248,2,    190.8,2,     9.30,2,    17.68,2,     0.00,2,     0.93,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   9.0010
  06MT20010717,   371,  1,     17,2,20010803,0000, 47.1000, -25.2820, 3225,    807.0,   7.3819,  35.2121,2,    204.0,2,    10.62,2,    18.01,2,     0.01,2,     1.02,2,    1.922,2,    0.977,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   7.3004
  06MT20010717,   371,  1,     16,2,20010803,0000, 47.1000, -25.2820, 3225,    959.1,   6.1519,  35.1244,2,    222.7,2,    10.85,2,    17.75,2,     0.00,2,     1.02,2,    2.187,2,    1.057,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   6.0630
  06MT20010717,   371,  1,     15,2,20010803,0000, 47.1000, -25.2820, 3225,   1110.3,   4.8287,  34.9755,2,    248.0,2,    10.67,2,    17.53,2,     0.00,2,     1.03,2,    2.756,2,    1.339,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   4.7359
  06MT20010717,   371,  1,     14,2,20010803,0000, 47.1000, -25.2820, 3225,   1211.6,   4.3660,  34.9432,2,    258.6,2,    10.57,2,    17.82,2,     0.00,2,     0.99,2,    2.855,2,    1.448,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   4.2682
  06MT20010717,   371,  1,     13,2,20010803,0000, 47.1000, -25.2820, 3225,   1313.5,   4.1886,  34.9422,2,    261.7,2,    10.57,2,    17.71,2,     0.00,2,     0.97,2,    2.687,2,    1.350,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   4.0833
  06MT20010717,   371,  1,     12,2,20010803,0000, 47.1000, -25.2820, 3225,   1414.2,   3.9651,  34.9241,2,    267.3,2,    10.56,2,    17.69,2,     0.00,2,     0.96,2,    2.723,2,    1.349,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.8531
  06MT20010717,   371,  1,     11,2,20010803,0000, 47.1000, -25.2820, 3225,   1516.6,   3.9137,  34.9349,2,    266.8,2,    10.99,2,    17.74,2,     0.00,2,     0.97,2,    2.291,2,    1.126,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.7930
  06MT20010717,   371,  1,     10,2,20010803,0000, 47.1000, -25.2820, 3225,   1669.0,   3.6175,  34.9093,2,    274.0,2,    10.89,2,    17.43,2,     0.00,2,     0.97,2,    2.340,2,    1.140,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.4866
  06MT20010717,   371,  1,      9,2,20010803,0000, 47.1000, -25.2820, 3225,   1821.8,   3.4276,  34.8926,2,    280.1,2,    10.83,2,    17.12,2,     0.00,2,     0.96,2,    2.663,2,    1.243,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.2853
  06MT20010717,   371,  1,      8,2,20010803,0000, 47.1000, -25.2820, 3225,   1973.1,   3.3120,  34.8891,2,    282.1,2,    11.05,2,    17.23,2,     0.00,2,     0.93,2,    2.615,2,    1.238,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.1574
  06MT20010717,   371,  1,      7,2,20010803,0000, 47.1000, -25.2820, 3225,   2095.4,   3.2370,  34.8893,2,    282.7,2,    11.21,2,    17.00,2,     0.00,2,     0.92,2,    2.514,3,    1.247,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.0721
  06MT20010717,   371,  1,      6,2,20010803,0000, 47.1000, -25.2820, 3225,   2329.9,   3.2340,  34.9112,2,    276.6,2,    12.95,2,    16.92,2,     0.00,2,     0.92,2,    1.950,2,    0.952,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.0466
  06MT20010717,   371,  1,      5,2,20010803,0000, 47.1000, -25.2820, 3225,   2533.2,   3.1486,  34.9242,2,    274.7,2,    14.11,2,    16.96,2,     0.00,2,     0.95,2,    1.705,2,    0.830,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.9427
  06MT20010717,   371,  1,      4,2,20010803,0000, 47.1000, -25.2820, 3225,   2737.6,   3.0491,  34.9356,2,    269.6,2,    17.19,2,    17.22,2,     0.00,2,     0.98,2,    1.393,2,    0.678,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.8244
  06MT20010717,   371,  1,      3,2,20010803,0000, 47.1000, -25.2820, 3225,   2939.9,   2.9532,  34.9381,2,    265.0,2,    20.68,2,    17.76,2,     0.00,2,     1.02,2,    1.179,2,    0.566,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.7097
  06MT20010717,   371,  1,      2,2,20010803,0000, 47.1000, -25.2820, 3225,   3145.4,   2.8823,  34.9374,2,    260.6,2,    23.84,2,    18.51,2,     0.00,2,     1.05,2,    1.033,2,    0.485,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6187
  06MT20010717,   371,  1,      1,2,20010803,0000, 47.1000, -25.2820, 3225,   3215.7,   2.8435,  34.9361,2,    258.7,2,    25.40,2,    19.03,2,     0.00,2,     1.07,2,    0.934,2,    0.434,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.5733
  06MT20010717,   372,  1,     21,2,20010803,0000, 47.2160, -24.5510, 3602,     50.6,  14.8574,  35.7394,2,    232.4,2,     1.33,2,     4.05,2,     0.43,2,     0.16,2,    2.778,2,    1.596,2,   2098.2,2,   2345.9,2,   7.9401,2,    25.00,     0.04,2,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  14.8498
  06MT20010717,   372,  1,     20,2,20010803,0000, 47.2160, -24.5510, 3602,    100.5,  13.0376,  35.7349,2,    238.4,2,     2.89,2,     8.13,2,     0.02,2,     0.28,2,    2.794,2,    1.585,2,   2119.8,2,   2343.6,2,   7.8915,2,    25.00,     0.16,2,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  13.0237
  06MT20010717,   372,  1,     19,2,20010803,0000, 47.2160, -24.5510, 3602,    172.1,  12.5884,  35.6756,2,    239.3,2,     3.17,2,     8.45,2,     0.01,2,     0.29,2,    2.856,2,    1.615,2,   2119.8,2,   2340.4,2,   7.8905,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  12.5651
  06MT20010717,   372,  1,     18,2,20010803,0000, 47.2160, -24.5510, 3602,    302.4,  12.1670,  35.6173,2,    245.3,2,     3.38,2,     8.71,2,     0.01,2,     0.32,2,    2.932,2,    1.646,2,   2121.9,2,   2336.5,2,   7.8806,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  12.1268
  06MT20010717,   372,  1,     17,2,20010803,0000, 47.2160, -24.5510, 3602,    505.1,  11.3143,  35.4815,2,    235.8,2,     4.31,2,    10.77,2,     0.01,2,     0.43,2,    2.935,2,    1.622,2,   2131.3,2,   2331.5,2,   7.8490,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  11.2497
  06MT20010717,   372,  1,     16,2,20010803,0000, 47.2160, -24.5510, 3602,    707.1,   9.6792,  35.3068,2,    194.1,2,     8.32,2,    16.96,2,     0.01,2,     0.80,2,    2.292,2,    1.160,2,   2164.1,2,   2327.1,2,   7.7581,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   9.5963
  06MT20010717,   372,  1,     15,2,20010803,0000, 47.2160, -24.5510, 3602,    908.6,   7.3330,  35.1371,2,    203.2,2,    10.92,2,    18.90,2,     0.00,2,     1.02,2,    2.064,2,    1.013,2,   2175.2,2,   2317.5,2,   7.7186,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   7.2411
  06MT20010717,   372,  1,     14,2,20010803,0000, 47.2160, -24.5510, 3602,   1060.3,   6.6556,  35.2047,2,    216.3,2,    10.87,2,    18.12,2,     0.00,2,     0.95,2,    1.945,2,    0.981,2,   2176.7,2,   2322.5,2,   7.7285,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   6.5525
  06MT20010717,   372,  1,     13,2,20010803,0000, 47.2160, -24.5510, 3602,   1213.0,   4.9453,  35.0005,2,    244.0,2,    10.82,2,    18.00,2,     0.00,2,     0.99,2,    2.521,2,    1.274,2,   2168.0,2,   2309.7,2,   7.7187,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   4.8419
  06MT20010717,   372,  1,     12,2,20010803,0000, 47.2160, -24.5510, 3602,   1416.2,   4.2678,  34.9513,2,    259.4,2,    10.72,2,    17.28,2,     0.00,2,     0.96,2,    2.508,2,    1.242,2,   2162.8,2,   2304.7,2,   7.7226,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   4.1523
  06MT20010717,   372,  1,     11,2,20010803,0000, 47.2160, -24.5510, 3602,   1618.0,   4.0204,  34.9469,2,    265.0,2,    10.93,2,    17.78,2,     0.00,2,     0.93,2,    2.338,2,    1.137,2,   2161.2,2,   2305.2,2,   7.7266,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.8891
  06MT20010717,   372,  1,     10,2,20010803,0000, 47.2160, -24.5510, 3602,   1821.3,   3.5523,  34.9016,2,    275.4,2,    10.83,2,    17.38,2,     0.00,2,     0.87,2,    2.459,2,    1.195,2,   2155.3,2,   2301.1,2,   7.7315,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.4084
  06MT20010717,   372,  1,      9,2,20010803,0000, 47.2160, -24.5510, 3602,   2022.8,   3.3863,  34.8942,2,    280.1,2,    11.01,2,    17.30,2,     0.00,2,     0.89,2,    2.411,2,    1.118,2,   2154.8,2,   2302.7,2,   7.7345,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.2260
  06MT20010717,   372,  1,      8,2,20010803,0000, 47.2160, -24.5510, 3602,   2229.1,   3.3067,  34.9031,2,    278.9,2,    11.77,2,    17.18,2,     0.00,2,     0.90,2,    2.213,2,    1.036,2,   2155.0,2,   2307.2,2,   7.7364,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.1279
