EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,,
  18MF20120601, AR07W,    53,  1, 380238,     18,2,20120606,2252, 56.1142, -53.1130, 2700,    431.6,   4.4886,  34.9245,2,  34.9242,2,    281.8,2,    274.2,2,     7.61,6,    14.76,6,     0.42,6,     1.05,6,     0.42,6,    2.325,2,    2.134,2,   2157.8,2,   2297.4,2,   7.7160,2,    25.00, 20120607,        6
  18MF20120601, AR07W,    53,  1, 380239,     19,2,20120606,2252, 56.1142, -53.1130, 2700,    310.7,   4.5561,  34.9185,2,  34.9185,2,    282.5,2,    261.2,3,     7.42,6,    14.62,6,     0.38,6,     1.05,6,     0.38,6, -999.000,9,     -999,9,   2158.5,2,   2301.6,2,   7.7160,2,    25.00, 20120607,        8
  18MF20120601, AR07W,    53,  1, 380240,     20,2,20120606,2252, 56.1142, -53.1130, 2700,    198.9,   4.4700,  34.8742,2,-999.0000,9,    284.6,2,    271.1,2,     7.13,6,    14.28,6,     0.38,6,     1.03,6,     0.38,6, -999.000,9,     -999,9,   2163.2,2,   2295.7,2,   7.7160,2,    25.00, 20120607,       11
  18MF20120601, AR07W,    53,  1, 380241,     21,2,20120606,2252, 56.1142, -53.1130, 2700,    102.1,   4.1312,  34.7825,2,  34.7823,2,    289.3,2,    274.8,2,     7.13,6,    13.92,6,     0.44,6,     1.01,6,     0.44,6,    2.447,2,      2.3,2,   2151.8,2,   2300.7,2,   7.7120,2,    25.00, 20120607,       13
  18MF20120601, AR07W,    53,  1, 380242,     22,2,20120606,2252, 56.1142, -53.1130, 2700,     50.9,   3.9161,  34.7272,2,-999.0000,9,    290.1,2,    244.7,3,     6.74,6,    13.71,6,     0.32,6,     1.00,6,     0.32,6, -999.000,9,     -999,9,   2150.2,2,   2290.6,2,   7.7100,2,    25.00, 20120607,       14
  18MF20120601, AR07W,    53,  1, 380243,     23,2,20120606,2252, 56.1142, -53.1130, 2700,     25.4,   3.8309,  34.6582,2,  34.6577,2,    298.1,2,    251.3,3,     5.94,6,    12.02,6,     0.43,6,     0.87,6,     0.43,6,    2.535,2,    2.397,2,   2139.8,2,   2286.6,2,   7.7340,2,    25.00, 20120607,       15
  18MF20120601, AR07W,    53,  1, 380244,     24,2,20120606,2252, 56.1142, -53.1130, 2700,      2.8,   4.7311,  34.3787,2,-999.0000,9,    358.8,2,    365.3,2,     0.38,6,     0.33,6,     0.38,6,     0.11,6,     0.38,6, -999.000,9,     -999,9,   2045.5,2,   2281.6,2,   7.9050,2,    25.00, 20120607,       16
  18MF20120601, AR07W,    61,  1, 380245,      1,2,20120607,1504, 56.5790, -52.6370, 2400,   3538.7,   1.6500,  34.8930,2,  34.8938,2,    289.7,2,    295.9,2,     9.51,6,    13.73,6,     0.24,6,     1.02,6,     0.24,6,    2.151,2,     1.61,2,   2166.7,2,   2303.4,2,   7.8660,4,    25.00, 20120607,     1504
  18MF20120601, AR07W,    61,  1, 380246,      2,2,20120607,1504, 56.5790, -52.6370, 2400,   3536.5,   1.6504,  34.8929,2,  34.8936,2,    290.6,2,    294.0,2,     9.45,6,    13.78,6,     0.17,6,     1.01,6,     0.17,6,    2.139,2,    1.621,2,   2161.6,2,   2298.3,2,   7.7100,2,    25.00, 20120607,     1504
  18MF20120601, AR07W,    61,  1, 380247,      3,2,20120607,1504, 56.5790, -52.6370, 2400,   3422.7,   1.8578,  34.8928,2,  34.8934,2,    287.6,2,    293.0,2,     9.97,6,    14.12,6,     0.22,6,     1.02,6,     0.22,6,    2.074,2,    1.468,2,   2161.8,2,   2301.4,2,   7.7120,2,    25.00, 20120607,     1508
  18MF20120601, AR07W,    61,  1, 380248,      4,2,20120607,1504, 56.5790, -52.6370, 2400,   3301.6,   2.1411,  34.8965,2,  34.8964,2,    280.9,2,    285.8,2,    11.77,6,    14.72,6,     0.26,6,     1.06,6,     0.26,6,    1.811,2,    1.176,2,   2163.4,2,   2305.4,2,   7.7060,2,    25.00, 20120607,     1512
  18MF20120601, AR07W,    61,  1, 380249,      5,2,20120607,1504, 56.5790, -52.6370, 2400,   3162.0,   2.3793,  34.9033,2,  34.9037,2,    275.6,2,    279.2,2,    13.38,6,    15.45,6,     0.25,6,     1.10,6,     0.25,6, -999.000,9,     -999,9,   2162.2,2,   2301.7,2,   7.7110,2,    25.00, 20120607,     1516
  18MF20120601, AR07W,    61,  1, 380250,      6,2,20120607,1504, 56.5790, -52.6370, 2400,   3033.7,   2.5561,  34.9117,2,  34.9120,2,    272.1,2,    276.1,2,    14.11,6,    15.84,6,     0.22,6,     1.12,6,     0.22,6,    1.418,2,    0.824,2,   2163.5,2,   2311.1,2,   7.7170,2,    25.00, 20120607,     1520
  18MF20120601, AR07W,    61,  1, 380251,      7,2,20120607,1504, 56.5790, -52.6370, 2400,   2859.4,   2.7364,  34.9194,2,  34.9191,2,    270.1,2,    274.9,2,    13.52,6,    15.95,6,     0.27,6,     1.12,6,     0.27,6,    1.437,2,     0.76,2,   2163.6,2,   2302.6,2,   7.7170,2,    25.00, 20120607,     1525
  18MF20120601, AR07W,    61,  1, 380252,      8,2,20120607,1504, 56.5790, -52.6370, 2400,   2660.2,   2.8826,  34.9161,2,  34.9166,6,    271.6,2,    275.3,2,    12.18,6,    15.77,6,     0.23,6,     1.11,6,     0.23,6, -999.000,9,     -999,9,   2160.5,2,   2305.3,2,   7.7200,2,    25.00, 20120607,     1531
  18MF20120601, AR07W,    61,  1, 380253,      9,2,20120607,1504, 56.5790, -52.6370, 2400,   2439.8,   3.0558,  34.9146,2,  34.9143,2,    270.3,2,    275.0,2,    11.94,6,    16.17,6,     0.23,6,     1.13,6,     0.23,6, -999.000,9,     -999,9,   2160.4,2,   2317.0,3,   7.7130,2,    25.00, 20120607,     1538
  18MF20120601, AR07W,    61,  1, 380254,     10,2,20120607,1504, 56.5790, -52.6370, 2400,   2210.4,   3.2232,  34.9130,2,  34.9130,2,    269.5,2,    274.2,2,    11.35,6,    16.34,6,     0.31,6,     1.14,6,     0.31,6,    1.615,2,    0.906,2,   2161.0,2,   2303.2,2,   7.7080,2,    25.00, 20120607,     1543
  18MF20120601, AR07W,    61,  1, 380255,     11,2,20120607,1504, 56.5790, -52.6370, 2400,   1971.0,   3.4095,  34.9137,2,  34.9130,2,    267.8,2,    272.5,6,    11.11,6,    16.50,6,     0.32,6,     1.14,6,     0.32,6,    1.649,2,    0.831,2,   2160.5,2,   2309.3,3,   7.7110,2,    25.00, 20120607,     1550
  18MF20120601, AR07W,    61,  1, 380256,     12,2,20120607,1504, 56.5790, -52.6370, 2400,   1729.3,   3.5987,  34.9161,2,  34.9168,2,    265.9,2,    272.1,2,    10.60,6,    16.68,6,     0.33,6,     1.14,6,     0.33,6, -999.000,9,     -999,9,   2162.3,2,   2306.8,3,   7.7140,2,    25.00, 20120607,     1555
  18MF20120601, AR07W,    61,  1, 380257,     13,2,20120607,1504, 56.5790, -52.6370, 2400,   1501.9,   3.7230,  34.9086,2,  34.9087,2,    268.9,2,    274.5,2,     9.98,6,    16.61,6,     0.29,6,     1.13,6,     0.29,6,    2.012,2,    1.282,2,   2165.0,2,   2303.5,3,   7.7130,2,    25.00, 20120607,     1602
  18MF20120601, AR07W,    61,  1, 380258,     14,2,20120607,1504, 56.5790, -52.6370, 2400,   1281.0,   3.6213,  34.8711,2,  34.8706,2,    281.1,2,    287.0,2,     8.85,6,    16.00,6,     0.29,6,     1.10,6,     0.29,6,    2.313,2,    1.773,2,   2161.0,2,   2303.3,3,   7.7080,2,    25.00, 20120607,     1606
  18MF20120601, AR07W,    61,  1, 380259,     15,2,20120607,1504, 56.5790, -52.6370, 2400,   1072.8,   3.5338,  34.8537,2,  34.8535,2,    287.7,2,    293.5,2,     8.27,6,    15.70,6,     0.29,6,     1.08,6,     0.29,6,    2.413,2,    1.968,2,   2158.7,2,   2300.7,3,   7.7030,2,    25.00, 20120607,     1611
  18MF20120601, AR07W,    61,  1, 380260,     16,2,20120607,1504, 56.5790, -52.6370, 2400,    870.0,   3.5450,  34.8528,2,  34.8530,2,    287.6,2,    291.8,2,     8.38,6,    15.71,6,     0.29,6,     1.09,6,     0.29,6,    2.423,2,    2.099,2,   2161.2,2,   2298.5,3,   7.7130,2,    25.00, 20120607,     1617
  18MF20120601, AR07W,    61,  1, 380261,     17,2,20120607,1504, 56.5790, -52.6370, 2400,    681.1,   3.6188,  34.8561,2,  34.8561,2,    286.4,2,    293.4,2,     8.29,6,    15.49,6,     0.31,6,     1.09,6,     0.31,6, -999.000,9,     -999,9,   2155.5,2,   2304.8,3,   7.7140,2,    25.00, 20120607,     1623
  18MF20120601, AR07W,    61,  1, 380262,     18,2,20120607,1504, 56.5790, -52.6370, 2400,    510.9,   3.6493,  34.8551,2,  34.8554,2,    287.9,2,    290.8,2,     8.03,6,    15.31,6,     0.27,6,     1.07,6,     0.27,6,    2.398,2,    2.006,2,   2160.2,2,   2297.2,3,   7.7100,2,    25.00, 20120607,     1630
  18MF20120601, AR07W,    61,  1, 380263,     19,2,20120607,1504, 56.5790, -52.6370, 2400,    360.8,   3.6076,  34.8410,2,  34.8410,2,    290.5,2,    293.9,2,     8.52,6,    15.30,6,     0.29,6,     1.07,6,     0.29,6, -999.000,9,     -999,9,   2158.7,2,   2300.9,3,   7.7130,2,    25.00, 20120607,     1633
  18MF20120601, AR07W,    61,  1, 380264,     20,2,20120607,1504, 56.5790, -52.6370, 2400,    220.9,   3.7753,  34.8458,2,  34.8464,2,    288.9,2,    291.3,2,     7.74,6,    15.08,6,     0.21,6,     1.05,6,     0.21,6, -999.000,9,     -999,9,   2158.7,2,   2303.4,3,   7.7130,2,    25.00, 20120607,     1639
  18MF20120601, AR07W,    61,  1, 380265,     21,2,20120607,1504, 56.5790, -52.6370, 2400,    100.8,   3.8084,  34.8097,2,  34.8063,2,    292.3,2,    296.7,2,     8.19,6,    14.68,6,     0.45,6,     1.03,6,     0.45,6,    2.510,2,     2.33,2,   2154.9,2,   2326.8,3,   7.7090,2,    25.00, 20120607,     1643
  18MF20120601, AR07W,    61,  1, 380266,     22,2,20120607,1504, 56.5790, -52.6370, 2400,     49.8,   4.0747,  34.7275,2,-999.0000,9,    298.6,2,    302.5,2,     6.26,6,    11.96,6,     1.00,6,     0.91,6,        1,6, -999.000,9,     -999,9,   2144.5,2,   2295.0,3,   7.7400,2,    25.00, 20120607,     1645
  18MF20120601, AR07W,    61,  1, 380267,     23,2,20120607,1504, 56.5790, -52.6370, 2400,     25.4,   4.7394,  34.5618,2,  34.5640,2,    328.3,2,   -999.0,9,     2.47,6,     3.65,6,     0.87,6,     0.35,6,     0.87,6,    2.652,2,    2.519,2,   2098.0,2,   2286.7,3,   7.8460,2,    25.00, 20120607,     1646
  18MF20120601, AR07W,    61,  1, 380268,     24,2,20120607,1504, 56.5790, -52.6370, 2400,      2.9,   5.7201,  34.5768,2,-999.0000,9,    350.6,2,   -999.0,9,     1.33,6,     1.02,6,     0.30,6,     0.15,6,      0.3,6, -999.000,9,     -999,9,   2074.8,2,   2279.4,3,   7.9010,2,    25.00, 20120607,     1647
  18MF20120601, AR07W,    64,  1, 380269,      1,2,20120607,1957, 56.9557, -52.2382, 2800,    199.9,   3.6546,  34.8342,2,-999.0000,9,    290.5,2,   -999.0,9,     8.11,6,    15.57,6,     0.30,6,     1.08,6,      0.3,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7120,2,    25.00, 20120607,     1957
  18MF20120601, AR07W,    64,  1, 380270,      2,2,20120607,1957, 56.9557, -52.2382, 2800,    150.1,   3.7607,  34.8383,2,-999.0000,9,    285.3,2,   -999.0,9,     8.17,6,    15.71,6,     0.43,6,     1.08,6,     0.43,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7100,2,    25.00, 20120607,     1959
  18MF20120601, AR07W,    64,  1, 380271,      3,2,20120607,1957, 56.9557, -52.2382, 2800,    101.0,   3.6395,  34.8010,2,-999.0000,9,    293.6,2,   -999.0,9,     7.83,6,    15.10,6,     0.46,6,     1.05,6,     0.46,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7040,2,    25.00, 20120607,     2001
  18MF20120601, AR07W,    64,  1, 380272,      4,2,20120607,1957, 56.9557, -52.2382, 2800,     78.5,   3.5896,  34.7632,2,-999.0000,9,    292.9,2,   -999.0,9,     7.73,6,    14.96,6,     0.41,6,     1.05,6,     0.41,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7150,2,    25.00, 20120607,     2002
  18MF20120601, AR07W,    64,  1, 380273,      5,2,20120607,1957, 56.9557, -52.2382, 2800,     61.3,   3.5478,  34.7315,2,-999.0000,9,    296.2,2,   -999.0,9,     7.61,6,    14.50,6,     0.51,6,     1.04,6,     0.51,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7140,2,    25.00, 20120607,     2004
  18MF20120601, AR07W,    64,  1, 380274,      6,2,20120607,1957, 56.9557, -52.2382, 2800,     49.9,   4.0197,  34.7081,2,-999.0000,9,    306.1,2,   -999.0,9,     6.51,6,    11.63,6,     1.05,6,     0.92,6,     1.05,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7500,2,    25.00, 20120607,     2005
  18MF20120601, AR07W,    64,  1, 380275,      7,2,20120607,1957, 56.9557, -52.2382, 2800,     40.7,   4.7154,  34.6810,2,-999.0000,9,    317.3,2,   -999.0,9,     5.06,6,     8.63,6,     1.10,6,     0.73,6,      1.1,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7930,2,    25.00, 20120607,     2006
  18MF20120601, AR07W,    64,  1, 380276,      8,2,20120607,1957, 56.9557, -52.2382, 2800,     30.4,   5.3603,  34.6476,2,-999.0000,9,    327.1,2,   -999.0,9,     3.10,6,     5.14,6,     0.85,6,     0.49,6,     0.85,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.8420,2,    25.00, 20120607,     2006
  18MF20120601, AR07W,    64,  1, 380277,      9,2,20120607,1957, 56.9557, -52.2382, 2800,     20.8,   5.4532,  34.6361,2,-999.0000,9,    340.9,2,   -999.0,9,     2.16,6,     3.53,6,     0.44,6,     0.36,6,     0.44,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.8710,2,    25.00, 20120607,     2008
  18MF20120601, AR07W,    64,  1, 380278,     10,2,20120607,1957, 56.9557, -52.2382, 2800,      9.4,   6.4308,  34.6196,2,-999.0000,9,    356.9,2,   -999.0,9,     1.32,6,     0.85,6,     0.54,6,     0.17,6,     0.54,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.9180,2,    25.00, 20120607,     2009
  18MF20120601, AR07W,    64,  1, 380279,     11,2,20120607,1957, 56.9557, -52.2382, 2800,      2.3,   6.7699,  34.6138,2,-999.0000,9,    352.9,2,   -999.0,9,     1.22,6,     0.48,6,     0.43,6,     0.15,6,     0.43,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.9200,2,    25.00, 20120607,     2009
  18MF20120601, AR07W,    68,  1, 380280,      1,2,20120607,2322, 56.9567, -52.2368, 3069,   3562.4,   1.7986,  34.8917,2,  34.8927,2,    287.9,2,    281.1,2,    10.06,6,    13.72,6,     0.30,6,     0.99,6,      0.3,6,    2.084,2,    1.578,2,   2164.6,2,   2311.5,2,   7.7120,2,    25.00, 20120607,     2322
  18MF20120601, AR07W,    68,  1, 380281,      2,2,20120607,2322, 56.9567, -52.2368, 3069,   3490.5,   2.1395,  34.8962,2,  34.8984,2,    279.7,2,    270.2,3,    12.99,6,    14.60,6,     0.33,6,     1.04,6,     0.33,6,    1.705,2,    1.129,2,   2165.4,2,   2308.9,2,   7.7220,2,    25.00, 20120607,     2324
  18MF20120601, AR07W,    68,  1, 380282,      3,2,20120607,2322, 56.9567, -52.2368, 3069,   3400.7,   2.1944,  34.8981,2,  34.8994,2,    278.0,2,    282.4,2,    12.57,6,    14.65,6,     0.25,6,     1.04,6,     0.25,6,    1.625,2,    1.022,2,   2162.1,2,   2324.6,3,   7.7250,2,    25.00, 20120607,     2328
  18MF20120601, AR07W,    68,  1, 380283,      4,2,20120607,2322, 56.9567, -52.2368, 3069,   3290.8,   2.2568,  34.8999,2,  34.9014,2,    276.0,2,    280.0,2,    13.91,6,    15.05,6,     0.30,6,     1.08,6,      0.3,6,    1.510,2,    0.822,2,   2162.9,2,   2304.1,3,   7.7170,2,    25.00, 20120607,     2334
  18MF20120601, AR07W,    68,  1, 380284,      5,2,20120607,2322, 56.9567, -52.2368, 3069,   3170.7,   2.3356,  34.9023,2,  34.9036,2,    275.2,2,    278.3,2,    14.46,6,    15.17,6,     0.42,6,     1.10,6,     0.42,6, -999.000,9,     -999,9,   2163.9,2,   2320.2,3,   7.7320,2,    25.00, 20120607,     2342
  18MF20120601, AR07W,    68,  1, 380285,      6,2,20120607,2322, 56.9567, -52.2368, 3069,   3031.6,   2.4977,  34.9103,2,  34.9121,2,    270.8,2,    255.0,3,    14.94,6,    15.40,6,     0.32,6,     1.12,6,     0.32,6,    1.286,2,    0.689,2,   2164.9,2,   2315.7,2,   7.7250,2,    25.00, 20120607,     2345
  18MF20120601, AR07W,    68,  1, 380286,      7,2,20120607,2322, 56.9567, -52.2368, 3069,   2871.9,   2.7227,  34.9248,2,  34.9263,2,    268.2,2,    272.6,2,    14.31,6,    15.42,6,     0.36,6,     1.12,6,     0.36,6,    1.285,2,    0.643,2,   2166.6,2,   2315.3,2,   7.7270,2,    25.00, 20120607,     2352
  18MF20120601, AR07W,    68,  1, 380287,      8,2,20120607,2322, 56.9567, -52.2368, 3069,   2682.1,   2.8607,  34.9210,2,  34.9226,2,    269.6,2,    269.4,2,    12.92,6,    15.52,6,     0.38,6,     1.11,6,     0.38,6,    1.316,2,    0.777,2,   2161.6,2,   2342.2,3,   7.7270,2,    25.00, 20120608,        3
  18MF20120601, AR07W,    68,  1, 380288,      9,2,20120607,2322, 56.9567, -52.2368, 3069,   2470.4,   3.0308,  34.9161,2,  34.9175,2,    269.2,2,    243.9,3,    12.89,6,    15.43,6,     0.28,6,     1.11,6,     0.28,6, -999.000,9,     -999,9,   2163.7,2,   2312.1,3,   7.7250,2,    25.00, 20120608,       10
  18MF20120601, AR07W,    68,  1, 380289,     10,2,20120607,2322, 56.9567, -52.2368, 3069,   2251.2,   3.1927,  34.9129,2,  34.9144,2,    268.0,2,    273.3,2,    11.77,6,    15.84,6,     0.26,6,     1.13,6,     0.26,6,    1.445,2,    0.766,2,   2161.2,2,   2289.3,3,   7.7260,2,    25.00, 20120608,       16
  18MF20120601, AR07W,    68,  1, 380290,     11,2,20120607,2322, 56.9567, -52.2368, 3069,   2009.8,   3.3975,  34.9125,2,  34.9139,6,    266.5,2,    262.8,3,    11.19,6,    16.16,6,     0.24,6,     1.14,6,     0.24,6,    1.535,2,    0.733,2,   2163.7,2,   2316.9,2,   7.7240,2,    25.00, 20120608,       23
  18MF20120601, AR07W,    68,  1, 380291,     12,2,20120607,2322, 56.9567, -52.2368, 3069,   1770.4,   3.6226,  34.9142,2,  34.9149,2,    265.5,2,    264.6,3,    10.76,6,    16.16,6,     0.24,6,     1.14,6,     0.24,6, -999.000,9,     -999,9,   2164.2,2,   2306.4,2,   7.7190,2,    25.00, 20120608,       28
  18MF20120601, AR07W,    68,  1, 380292,     13,2,20120607,2322, 56.9567, -52.2368, 3069,   1531.6,   3.6943,  34.8893,2,  34.8911,2,    272.5,2,    232.7,3,     9.68,6,    16.10,6,     0.33,6,     1.14,6,     0.33,6,    2.054,2,    1.409,2,   2164.4,2,   2298.9,2,   7.7180,2,    25.00, 20120608,       34
  18MF20120601, AR07W,    68,  1, 380293,     14,2,20120607,2322, 56.9567, -52.2368, 3069,   1290.6,   3.5375,  34.8508,2,  34.8522,2,    288.8,2,    284.5,2,     8.13,6,    15.11,6,     0.26,6,     1.08,6,     0.26,6,    2.413,2,    2.223,2,   2160.0,2,   2308.0,2,   7.7210,2,    25.00, 20120608,       41
  18MF20120601, AR07W,    68,  1, 380294,     15,2,20120607,2322, 56.9567, -52.2368, 3069,   1070.6,   3.5049,  34.8462,2,  34.8479,2,    290.3,2,    294.1,6,     7.99,6,    15.00,6,     0.23,6,     1.07,6,     0.23,6, -999.000,9,     -999,9,   2160.8,2,   2300.3,2,   7.7220,2,    25.00, 20120608,       49
  18MF20120601, AR07W,    68,  1, 380295,     16,2,20120607,2322, 56.9567, -52.2368, 3069,    869.9,   3.4934,  34.8457,2,  34.8459,2,    290.1,2,    286.5,2,     8.09,6,    14.97,6,     0.42,6,     1.07,6,     0.42,3,    2.419,2,    2.122,2,   2160.5,2,   2287.2,2,   7.7010,2,    25.00, 20120608,       53
  18MF20120601, AR07W,    68,  1, 380296,     17,2,20120607,2322, 56.9567, -52.2368, 3069,    680.0,   3.5378,  34.8494,2,  34.8495,2,    288.1,2,    291.5,2,     8.18,6,    15.12,6,     0.31,6,     1.08,6,     0.31,6, -999.000,9,     -999,9,   2163.7,2,   2302.7,2,   7.7150,2,    25.00, 20120608,      104
  18MF20120601, AR07W,    68,  1, 380297,     18,2,20120607,2322, 56.9567, -52.2368, 3069,    511.1,   3.5064,  34.8409,2,  34.8418,2,    290.5,2,    273.8,3,     7.97,6,    14.99,6,     0.32,6,     1.06,6,     0.32,6,    2.431,2,    2.263,2,   2161.1,2,   2293.4,2,   7.7180,2,    25.00, 20120608,      107
  18MF20120601, AR07W,    68,  1, 380298,     19,2,20120607,2322, 56.9567, -52.2368, 3069,    359.2,   3.6113,  34.8490,2,  34.8496,2,    286.3,2,    289.6,2,     8.20,6,    15.22,6,     0.24,6,     1.09,6,     0.24,6, -999.000,9,     -999,9,   2163.0,2,   2304.2,2,   7.7170,2,    25.00, 20120608,      110
  18MF20120601, AR07W,    68,  1, 380299,     20,2,20120607,2322, 56.9567, -52.2368, 3069,    219.3,   3.5160,  34.8218,2,  34.8223,2,    297.3,2,    289.4,2,     7.91,6,    14.80,6,     0.31,6,     1.06,6,     0.31,6, -999.000,9,     -999,9,   2159.4,2,   2303.1,2,   7.7230,2,    25.00, 20120608,      114
  18MF20120601, AR07W,    68,  1, 380300,     21,2,20120607,2322, 56.9567, -52.2368, 3069,     99.4,   3.6571,  34.7942,2,-999.0000,9,    296.9,2,    290.1,2,     7.85,6,    14.26,6,     0.40,6,     1.06,6,      0.4,6,    2.469,2,      2.3,2,   2158.6,2,   2303.5,2,   7.7170,2,    25.00, 20120608,      117
  18MF20120601, AR07W,    68,  1, 380301,     22,2,20120607,2322, 56.9567, -52.2368, 3069,     50.1,   3.9970,  34.7138,2,-999.0000,9,    304.9,2,   -999.0,9,     6.68,6,    11.47,6,     1.08,6,     0.94,6,     1.08,6, -999.000,9,     -999,9,   2105.5,2,   2290.4,2,   7.7520,2,    25.00, 20120608,      118
  18MF20120601, AR07W,    68,  1, 380302,     23,2,20120607,2322, 56.9567, -52.2368, 3069,     23.4,   5.2477,  34.6485,2,  34.6519,2,    332.4,2,    334.2,2,     3.20,6,     4.98,6,     0.49,6,     0.48,6,     0.49,6,    2.537,2,     2.49,2,   2105.3,2,   2299.2,2,   7.8460,2,    25.00, 20120608,      119
  18MF20120601, AR07W,    68,  1, 380303,     24,2,20120607,2322, 56.9567, -52.2368, 3069,      2.6,   6.3092,  34.6476,2,-999.0000,9,    346.3,2,    313.0,3,     2.32,6,     1.98,6,     0.78,6,     0.27,6,     0.78,6, -999.000,9,     -999,9,   2088.5,2,   2290.9,2,   7.9060,2,    25.00, 20120608,      119
  18MF20120601, AR07W,    70,  1, 380304,      1,2,20120608,0514, 57.3792, -51.7902, 3300,   3586.1,   1.6963,  34.8924,2,  34.8807,2,    289.1,2,    292.6,2,     9.62,6,    13.70,6,     0.29,6,     1.07,6,     0.29,6,    2.097,2,    1.546,2,   2165.4,2,   2293.9,2,   7.7040,2,    25.00, 20120608,      514
  18MF20120601, AR07W,    70,  1, 380305,      2,2,20120608,0514, 57.3792, -51.7902, 3300,   3499.8,   1.8522,  34.8930,2,  34.8929,2,    286.7,2,    290.9,2,    10.09,6,    13.88,6,     0.33,6,     1.03,6,     0.33,6,    2.012,2,    1.444,2,   2165.2,2,   2298.4,2,   7.7090,2,    25.00, 20120608,      517
  18MF20120601, AR07W,    70,  1, 380306,      3,2,20120608,0514, 57.3792, -51.7902, 3300,   3409.7,   2.0901,  34.8955,2,  34.8970,2,    282.3,2,    287.4,2,    11.07,6,    14.35,6,     0.37,6,     1.18,6,     0.37,6,    1.818,2,    1.185,2,   2162.5,2,   2307.6,3,   7.7140,2,    25.00, 20120608,      521
  18MF20120601, AR07W,    70,  1, 380307,      4,2,20120608,0514, 57.3792, -51.7902, 3300,   3301.0,   2.2886,  34.9002,2,  34.9013,2,    276.2,2,    281.8,2,    13.18,6,    15.10,6,     0.42,6,     1.15,6,     0.42,6,    1.576,2,    1.019,2,   2161.4,2,   2293.0,3,   7.7190,2,    25.00, 20120608,      525
  18MF20120601, AR07W,    70,  1, 380308,      5,2,20120608,0514, 57.3792, -51.7902, 3300,   3179.4,   2.4460,  34.9061,2,  34.9074,2,    273.6,2,    278.8,2,    14.30,6,    15.57,6,     0.30,6,     1.15,6,      0.3,6, -999.000,9,     -999,9,   2161.6,2,   2331.1,3,   7.7260,2,    25.00, 20120608,      530
  18MF20120601, AR07W,    70,  1, 380309,      6,2,20120608,0514, 57.3792, -51.7902, 3300,   3040.2,   2.6087,  34.9143,2,  34.9152,2,    270.3,2,    275.8,2,    14.00,6,    15.68,6,     0.33,6,     1.14,6,     0.33,6,    1.353,2,    0.837,2,   2162.3,2,   2296.4,3,   7.7290,2,    25.00, 20120608,      535
