EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,BTLNBR_U,BTLNBR_U_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,SBE35,SBE35_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0
,,,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,/MILLE,,/MILLE,/MILLE,,/MILLE,PMOL/KG,,ITS-90,,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,BQ/CUM,,BQ/M^3,MBQ/M^3,,MBQ/M^3,DEG C,KG/M^3
49NZ20070724,        P01,      96,          1,          5,     X12017,2,          5,2,20070825,       0937,    46.9892,  -141.3530,       4419,  2069.9,2,   1.9208,2,  34.5898,2,-999.0000,9,    56.31,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.92084,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.7799,    27.6602
49NZ20070724,        P01,      96,          1,          4,     X12928,2,          4,2,20070825,       0937,    46.9892,  -141.3530,       4419,  3080.8,2,   1.5526,2,  34.6601,2,-999.0000,9,   113.22,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.55261,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.3270,    27.7498
49NZ20070724,        P01,      96,          1,          3,     X12931,2,          3,2,20070825,       0937,    46.9892,  -141.3530,       4419,  4080.0,2,   1.5057,2,  34.6817,2,-999.0000,9,   136.46,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.50566,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.1779,    27.7775
49NZ20070724,        P01,      96,          1,          2,     X12930,2,          2,2,20070825,       0937,    46.9892,  -141.3530,       4419,  4480.6,2,   1.5456,2,  34.6842,2,-999.0000,9,   136.42,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.54551,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.1715,    27.7800
49NZ20070724,        P01,      96,          1,          1,     X12929,2,          1,2,20070825,       0937,    46.9892,  -141.3530,       4419,  4480.3,2,   1.5455,2,  34.6842,2,  34.6842,6,   136.45,2,  136.66,2,  173.05,2,   37.39,2,    0.01,2,   2.619,2,   0.002,2,   0.002,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.54548,2,       0.50,       0.14,       0.01,      0.017,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.1714,    27.7800
49NZ20070724,        P01,      97,          1,          0,     -999.0,9,          0,2,20070825,       1602,    47.0267,  -140.2260,       4332,  -999.0,9,-999.0000,9,-999.0000,9,  32.4907,2,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,      97,          1,         36,     X12042,2,         36,2,20070825,       1602,    47.0267,  -140.2260,       4332,     9.2,2,  14.1418,2,  32.4941,2,  32.4865,2,   271.17,2,  269.25,2,    3.06,2,    2.20,2,    0.06,2,   0.599,2,   3.019,2,   1.730,2,   0.338,2,  1970.4,2,  2190.4,2,   7.9504,6,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,  14.14222,2,       0.13,       0.04,       0.01,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,  14.1405,    24.2222
49NZ20070724,        P01,      97,          1,         35,     X12041,2,         35,2,20070825,       1602,    47.0267,  -140.2260,       4332,    50.0,2,  10.0974,2,  32.6160,2,  32.6213,2,   292.08,2,  289.62,2,    8.52,2,    6.66,2,    0.17,2,   0.935,2,   3.851,2,   2.152,2,   0.397,2,  2017.5,6,  2194.1,2,   7.8564,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,  10.10300,2,       0.14,       0.05,       0.01,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,  10.0918,    25.0755
49NZ20070724,        P01,      97,          1,         34,     X12036,2,         34,2,20070825,       1602,    47.0267,  -140.2260,       4332,   100.1,2,   7.5089,2,  32.6887,2,  32.7109,2,   284.92,2,  284.84,2,   12.67,2,   11.97,2,    0.06,2,   1.182,2,   4.205,2,   2.337,2,   0.388,2,  2045.4,2,  2194.8,6,   7.7892,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   7.50702,2,       0.15,       0.07,       0.01,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   7.4996,    25.5302
49NZ20070724,        P01,      97,          1,         33,     X12033,2,         33,2,20070825,       1602,    47.0267,  -140.2260,       4332,   149.1,2,   7.1854,2,  33.4633,2,  33.4989,2,   234.61,2,  234.49,2,   23.13,2,   18.49,2,    0.02,2,   1.443,2,   4.080,6,   2.230,6,   0.312,6,  2113.1,2,  2236.1,2,   7.7069,6,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   7.18578,2,       0.17,       0.08,       0.01,      0.014,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   7.1716,    26.1849
49NZ20070724,        P01,      97,          1,         32,     X12038,2,         32,2,20070825,       1602,    47.0267,  -140.2260,       4332,   199.6,2,   6.9285,2,  33.8232,2,  33.8275,2,   208.23,2,  207.55,2,   31.95,2,   21.93,2,    0.01,2,   1.619,2,   3.815,2,   2.041,2,   0.278,2,  2148.2,2,  2259.0,2,   7.6635,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   6.92878,2,       0.19,       0.09,       0.01,      0.014,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   6.9103,    26.5040
49NZ20070724,        P01,      97,          1,         31,     X12003,2,         31,2,20070825,       1602,    47.0267,  -140.2260,       4332,   251.0,2,   6.2866,2,  33.8549,2,  33.8528,6,   181.73,2,  183.15,2,   41.14,2,   25.52,2,    0.02,2,   1.866,2,   3.569,2,   1.865,2,   0.254,2,  2177.6,2,  2266.9,2,   7.6069,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   6.28665,2,       0.21,       0.10,       0.01,      0.015,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   6.2648,    26.6142
49NZ20070724,        P01,      97,          1,         30,     X12008,2,         30,2,20070825,       1602,    47.0267,  -140.2260,       4332,   280.2,2,   5.8998,2,  33.8594,2,  33.8586,2,   165.03,2,  164.70,2,   47.30,2,   28.04,2,    0.01,2,   2.040,2,   3.337,2,   1.722,2,   0.239,2,  2197.4,2,  2272.2,2,   7.5643,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   5.90018,2,       0.22,       0.11,       0.01,      0.015,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   5.8763,    26.6668
49NZ20070724,        P01,      97,          1,         29,     X12035,2,         29,2,20070825,       1602,    47.0267,  -140.2260,       4332,   370.6,2,   5.1228,2,  33.9224,2,  33.9247,2,    90.06,2,   87.85,2,   68.24,2,   36.68,2,    0.02,2,   2.609,2,   2.330,2,   1.126,2,   0.145,2,  2264.5,2,  2288.7,2,   7.4177,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   5.12296,2,       0.27,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   5.0936,    26.8102
49NZ20070724,        P01,      97,          1,         28,     X12034,2,         28,2,20070825,       1602,    47.0267,  -140.2260,       4332,   469.9,2,   4.4253,2,  33.9943,2,  34.0005,6,    59.31,2,   57.92,2,   85.27,2,   40.38,2,    0.01,2,   2.876,2,   1.596,2,   0.754,2,   0.097,2,  2301.4,2,  2305.5,2,   7.3586,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   4.42448,2,       0.31,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   4.3905,    26.9453
49NZ20070724,        P01,      97,          1,         27,     X12049,2,         27,2,20070825,       1602,    47.0267,  -140.2260,       4332,   571.0,2,   4.0553,2,  34.0891,2,  34.0926,2,    37.13,2,   36.95,2,   99.36,2,   42.36,2,    0.02,2,   3.010,2,   0.952,2,   0.442,2,   0.065,2,  2326.0,2,  2323.8,2,   7.3313,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   4.05534,2,       0.34,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   4.0141,    27.0601
49NZ20070724,        P01,      97,          1,         26,     X12032,2,         26,2,20070825,       1602,    47.0267,  -140.2260,       4332,   672.6,2,   3.8363,2,  34.1671,2,  34.1668,2,    27.47,2,   27.93,2,  109.05,2,   43.10,2,    0.01,2,   3.073,2,   0.554,6,   0.255,6,   0.036,6,  2341.2,6,  2336.5,2,   7.3259,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   3.83697,2,       0.36,       0.15,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   3.7883,    27.1450
49NZ20070724,        P01,      97,          1,         25,     X12043,2,         25,2,20070825,       1602,    47.0267,  -140.2260,       4332,   770.4,2,   3.6355,2,  34.2370,2,  34.2364,2,    17.06,2,   17.38,2,  118.38,2,   43.95,2,    0.02,2,   3.147,2,   0.203,2,   0.095,2,   0.017,2,  2360.9,2,  2349.9,6,   7.3180,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   3.63571,2,       0.38,       0.16,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   3.5811,    27.2213
49NZ20070724,        P01,      97,          1,         24,     X12030,2,         24,2,20070825,       1602,    47.0267,  -140.2260,       4332,   869.5,2,   3.3873,2,  34.2851,2,  34.2849,2,    14.05,2,   13.97,2,  126.62,2,   44.26,2,    0.03,2,   3.148,2,   0.101,2,   0.048,2,   0.012,2,  2368.8,2,  2360.6,2,   7.3169,6,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   3.38758,2,       0.40,       0.16,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   3.3268,    27.2840
49NZ20070724,        P01,      97,          1,         23,     X12027,2,         23,2,20070825,       1602,    47.0267,  -140.2260,       4332,   971.2,2,   3.1959,2,  34.3282,2,  34.3273,6,    11.48,2,   11.36,2,  133.45,2,   44.64,2,    0.02,2,   3.194,2,   0.038,2,   0.019,2,   0.011,2,  2377.6,2,  2368.0,2,   7.3151,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   3.19604,2,       0.41,       0.16,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   3.1290,    27.3370
49NZ20070724,        P01,      97,          1,         22,     X12028,2,         22,2,20070825,       1602,    47.0267,  -140.2260,       4332,  1131.3,2,   2.9562,2,  34.3903,2,  34.3902,2,    10.60,2,   10.26,2,  142.51,2,   44.80,2,    0.03,2,   3.213,2,   0.016,2,   0.009,2,   0.003,2,  2388.1,2,  2380.6,2,   7.3220,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   2.95681,2,       0.43,       0.16,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.8788,    27.4093
49NZ20070724,        P01,      97,          1,         21,     X12009,2,         21,2,20070825,       1602,    47.0267,  -140.2260,       4332,  1331.2,2,   2.6750,2,  34.4538,2,  34.4532,2,    13.28,2,   13.04,2,  151.83,2,   44.92,2,    0.03,2,   3.203,2,   0.003,2,   0.001,2,   0.011,2,  2394.5,2,  2393.0,2,   7.3302,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   2.67514,2,       0.45,       0.16,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.5846,    27.4859
49NZ20070724,        P01,      97,          1,         20,     X12026,2,         20,2,20070825,       1602,    47.0267,  -140.2260,       4332,  1529.3,2,   2.4145,2,  34.5028,2,  34.5031,2,    21.62,2,   21.66,2,  159.47,2,   44.48,2,    0.02,2,   3.163,2,   0.000,2,   0.000,2,   0.008,2,  2399.4,2,  2401.1,2,   7.3505,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   2.41455,2,       0.47,       0.16,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.3113,    27.5482
49NZ20070724,        P01,      97,          1,         19,     X12025,2,         19,2,20070825,       1602,    47.0267,  -140.2260,       4332,  1730.7,2,   2.1816,2,  34.5479,2,  34.5474,2,    36.32,2,   36.27,2,  164.73,2,   43.51,2,    0.02,2,   3.095,2,   0.002,2,   0.002,2,   0.010,2,  2395.4,2,  2410.4,2,   7.3791,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   2.18194,2,       0.48,       0.15,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.0650,    27.6043
49NZ20070724,        P01,      97,          1,         18,     X12024,2,         18,2,20070825,       1602,    47.0267,  -140.2260,       4332,  1930.5,2,   2.0090,2,  34.5779,2,  34.5774,2,    49.31,2,   49.42,2,  168.81,2,   42.75,2,    0.03,2,   3.037,2,   0.000,2,   0.001,2,   0.005,2,  2390.6,2,  2415.5,2,   7.4046,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   2.00908,2,       0.49,       0.15,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.8784,    27.6430
49NZ20070724,        P01,      97,          1,         17,     X12023,2,         17,2,20070825,       1602,    47.0267,  -140.2260,       4332,  2129.9,2,   1.8855,2,  34.6003,2,  34.6001,6,    61.33,2,   61.60,2,  170.38,2,   42.14,2,    0.01,2,   2.986,2,   0.001,2,   0.000,2,   0.000,2,  2385.4,2,  2418.3,2,   7.4298,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   1.88551,2,       0.49,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.7400,    27.6716
49NZ20070724,        P01,      97,          1,         16,     X12022,2,         16,2,20070825,       1602,    47.0267,  -140.2260,       4332,  2329.6,2,   1.8035,2,  34.6182,2,  34.6182,2,    72.23,2,   72.21,2,  171.45,2,   41.41,2,    0.02,2,   2.932,2,-999.000,9,-999.000,9,-999.000,9,  2380.0,2,  2421.3,2,   7.4520,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   1.80354,2,       0.50,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.6421,    27.6933
49NZ20070724,        P01,      97,          1,         15,     X12021,2,         15,2,20070825,       1602,    47.0267,  -140.2260,       4332,  2530.9,2,   1.7211,2,  34.6325,2,  34.6323,2,    83.23,2,   83.25,2,  171.10,2,   40.79,2,    0.01,2,   2.883,2,-999.000,9,-999.000,9,-999.000,9,  2377.8,2,  2423.4,6,   7.4735,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   1.72112,2,       0.50,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.5433,    27.7121
49NZ20070724,        P01,      97,          1,         14,     X12020,2,         14,2,20070825,       1602,    47.0267,  -140.2260,       4332,  2729.5,2,   1.6426,2,  34.6444,2,  34.6444,2,    94.95,2,   95.05,2,  169.93,2,   39.99,2,    0.02,2,   2.818,2,   0.000,2,   0.000,2,   0.000,2,  2369.6,2,  2423.4,2,   7.4942,6,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   1.64255,2,       0.49,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.4483,    27.7285
49NZ20070724,        P01,      97,          1,         13,     X12019,2,         13,2,20070825,       1602,    47.0267,  -140.2260,       4332,  2929.3,2,   1.5862,2,  34.6532,2,  34.6532,2,   106.10,2,  105.99,2,  168.21,2,   39.26,2,    0.02,2,   2.774,2,-999.000,9,-999.000,9,-999.000,9,  2360.8,2,  2422.6,2,   7.5141,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   1.58610,2,       0.49,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.3743,    27.7409
49NZ20070724,        P01,      97,          1,         12,     X12040,2,         12,2,20070825,       1602,    47.0267,  -140.2260,       4332,  3170.9,2,   1.5437,2,  34.6626,2,  34.6624,6,   115.59,2,  115.61,2,  166.68,2,   38.57,2,    0.03,2,   2.701,2,-999.000,9,-999.000,9,-999.000,9,  2357.0,2,  2423.4,2,   7.5332,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   1.54378,2,       0.49,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.3095,    27.7530
49NZ20070724,        P01,      97,          1,         11,     X12047,2,         11,2,20070825,       1602,    47.0267,  -140.2260,       4332,  3419.4,2,   1.5119,2,  34.6704,2,  34.6700,2,   124.58,2,  124.79,2,  166.16,2,   37.93,2,    0.03,2,   2.667,2,   0.001,2,   0.000,2,   0.000,2,  2349.7,2,  2426.8,2,   7.5501,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   1.51194,2,       0.48,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.2537,    27.7632
49NZ20070724,        P01,      97,          1,         10,     X12010,2,         10,2,20070825,       1602,    47.0267,  -140.2260,       4332,  3670.1,2,   1.4986,2,  34.6760,2,  34.6759,2,   130.63,2,  130.77,2,  165.90,2,   37.63,2,    0.02,2,   2.646,2,-999.000,9,-999.000,9,-999.000,9,  2346.1,2,  2427.5,2,   7.5626,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   1.49864,2,       0.48,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.2150,    27.7704
49NZ20070724,        P01,      97,          1,          9,     X12015,2,          9,2,20070825,       1602,    47.0267,  -140.2260,       4332,  3919.8,2,   1.4997,2,  34.6799,2,  34.6797,2,   134.73,2,  134.84,2,  166.70,2,   37.40,2,    0.03,2,   2.624,2,-999.000,9,-999.000,9,-999.000,9,  2345.6,2,  2429.5,2,   7.5722,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   1.49982,2,       0.49,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1895,    27.7753
49NZ20070724,        P01,      97,          1,          8,     X12046,2,          8,2,20070825,       1602,    47.0267,  -140.2260,       4332,  4170.7,2,   1.5164,2,  34.6822,2,  34.6824,2,   136.28,2,  136.46,2,  169.16,2,   37.35,2,    0.02,2,   2.623,2,-999.000,9,-999.000,9,-999.000,9,  2344.7,6,  2431.8,2,   7.5784,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   1.51640,2,       0.49,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1783,    27.7779
49NZ20070724,        P01,      97,          1,          7,     X12044,9,          7,2,20070825,       1602,    47.0267,  -140.2260,       4332,     9.3,2,  14.1435,2,  32.4942,2,-999.0000,9,   271.39,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,  14.14262,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,  14.1422,    24.2219
49NZ20070724,        P01,      97,          1,          6,     X12048,9,          6,2,20070825,       1602,    47.0267,  -140.2260,       4332,    50.0,2,  10.1090,2,  32.6160,2,-999.0000,9,   292.26,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,  10.11088,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,  10.1034,    25.0736
49NZ20070724,        P01,      97,          1,          5,     X12017,9,          5,2,20070825,       1602,    47.0267,  -140.2260,       4332,    99.8,2,   7.5242,2,  32.6875,2,-999.0000,9,   284.77,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   7.52407,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   7.5149,    25.5271
49NZ20070724,        P01,      97,          1,          4,     X12928,9,          4,2,20070825,       1602,    47.0267,  -140.2260,       4332,  4171.0,2,   1.5165,2,  34.6821,2,-999.0000,9,   136.28,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.51647,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1783,    27.7778
49NZ20070724,        P01,      97,          1,          3,     X12931,9,          3,2,20070825,       1602,    47.0267,  -140.2260,       4332,  4170.5,2,   1.5163,2,  34.6823,2,-999.0000,9,   136.22,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.51633,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1782,    27.7780
49NZ20070724,        P01,      97,          1,          2,     X12930,9,          2,2,20070825,       1602,    47.0267,  -140.2260,       4332,  4169.3,2,   1.5163,2,  34.6823,2,-999.0000,9,   136.20,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.51626,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1783,    27.7780
49NZ20070724,        P01,      97,          1,          1,     X12929,2,          1,2,20070825,       1602,    47.0267,  -140.2260,       4332,  4400.2,2,   1.5418,2,  34.6839,2,  34.6838,6,   134.88,2,  135.20,2,  174.69,2,   37.47,2,    0.03,2,   2.633,2,   0.002,2,   0.003,2,   0.000,2,  2350.6,2,  2436.5,2,   7.5809,2,    25.00,-999.000,5,-999.000,  -999.0,5,  -999.0,-999.000,9,   1.54183,2,       0.50,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1770,    27.7794
49NZ20070724,        P01,      98,          1,          0,     -999.0,9,          0,2,20070825,       2223,    46.9952,  -139.0657,       4229,  -999.0,9,-999.0000,9,-999.0000,9,  32.4240,2,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,      98,          1,         36,     X12042,2,         36,2,20070825,       2223,    46.9952,  -139.0657,       4229,     9.8,2,  14.0508,2,  32.4249,2,  32.4189,2,   272.10,2,  271.11,2,    2.55,2,    4.72,2,    0.08,2,   0.746,2,   3.162,2,   1.780,2,   0.288,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,  14.04777,2,       0.12,       0.05,       0.01,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,  14.0494,    24.1876
49NZ20070724,        P01,      98,          1,         35,     X12041,2,         35,2,20070825,       2223,    46.9952,  -139.0657,       4229,    50.1,2,   8.8077,2,  32.5769,2,  32.5815,2,   299.96,2,  298.25,2,   11.68,2,    9.28,2,    0.11,2,   1.082,2,   4.104,2,   2.284,2,   0.353,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   8.80797,2,       0.14,       0.06,       0.01,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   8.8026,    25.2517
49NZ20070724,        P01,      98,          1,         34,     X12036,2,         34,2,20070825,       2223,    46.9952,  -139.0657,       4229,   100.4,2,   6.7113,2,  32.6864,2,  32.7651,2,   293.53,2,  288.60,2,   15.42,2,   12.66,2,    0.71,2,   1.245,2,   4.426,2,   2.464,2,   0.353,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   6.71135,2,       0.15,       0.07,       0.00,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   6.7026,    25.6359
