BOTTLE,20081007CCHDOSIODBK
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BLTNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CTDFLUORO,CTDFLUORO_FLAG_W,CTDPAR,CTDPAR_FLAG_W,CTDTRANS,CTDTRANS_FLAG_W,AMMONIA,AMMONIA_FLAG_W,NITRIT,NITRIT_FLAG_W
,,,,,,,,,,,,DBAR,ITS-90,PSS78,,PSS78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,,,,,UMOL/KG,,UMOL/KG,
  09AR20070117,  SR03,   101,  1,     17,     17,2,20070215,1906,-45.5342, 153.6997, 4430,     60.0,  12.2863,  34.8202,2,  34.8214,2,   258.64,2,   258.87,2,      0.8,2,     5.72,2,     0.59,2,    0.334,2,    0.178,2,    0.963,2,     1.06,2,  -999.00,9
  09AR20070117,  SR03,   101,  1,     16,     16,2,20070215,1906,-45.5342, 153.6997, 4430,     80.3,  10.5259,  34.8084,2,-999.0000,9,   255.01,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.080,2,    0.002,2,    0.973,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   101,  1,     15,     15,2,20070215,1906,-45.5342, 153.6997, 4430,     80.0,  10.4916,  34.8059,2,  34.8043,2,   255.01,2,   255.08,2,      3.2,2,    13.53,2,     0.99,2,    0.062,2,    0.002,2,    0.973,2,     0.06,2,  -999.00,9
  09AR20070117,  SR03,   101,  1,     14,     14,2,20070215,1906,-45.5342, 153.6997, 4430,     99.0,  10.0488,  34.7731,2,-999.0000,9,   256.25,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.004,2,    0.002,2,    0.976,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   101,  1,     13,     13,2,20070215,1906,-45.5342, 153.6997, 4430,     98.9,  10.0473,  34.7728,2,  34.7720,2,   256.25,2,   257.99,2,      3.5,2,    14.26,2,     1.01,2,    0.011,2,    0.002,2,    0.976,2,     0.06,2,  -999.00,9
  09AR20070117,  SR03,   101,  1,     12,     12,2,20070215,1906,-45.5342, 153.6997, 4430,    124.6,   9.8588,  34.7642,2,-999.0000,9,   258.34,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.032,2,    0.002,2,    0.976,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   101,  1,     11,     11,2,20070215,1906,-45.5342, 153.6997, 4430,    124.6,   9.8593,  34.7642,2,  34.7640,2,   258.34,2,   258.47,2,      3.7,2,    14.63,2,     1.03,2,   -0.029,2,    0.002,2,    0.976,2,     0.06,2,  -999.00,9
  09AR20070117,  SR03,   101,  1,     10,     10,2,20070215,1906,-45.5342, 153.6997, 4430,    150.0,   9.6880,  34.7460,2,-999.0000,9,   257.90,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.040,2,    0.002,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   101,  1,      9,      9,2,20070215,1906,-45.5342, 153.6997, 4430,    149.9,   9.6835,  34.7453,2,  34.7449,2,   257.90,2,   258.57,2,      3.9,2,    15.03,2,     1.05,2,   -0.044,2,    0.002,2,    0.977,2,     0.05,2,  -999.00,9
  09AR20070117,  SR03,   101,  1,      8,      8,2,20070215,1906,-45.5342, 153.6997, 4430,    173.4,   9.4693,  34.7129,2,-999.0000,9,   258.47,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.047,2,    0.002,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   101,  1,      7,      7,2,20070215,1906,-45.5342, 153.6997, 4430,    173.2,   9.4625,  34.7118,2,  34.7135,2,   258.47,2,   259.83,2,      4.1,2,    15.48,2,     1.08,2,   -0.043,2,    0.002,2,    0.977,2,     0.05,2,  -999.00,9
  09AR20070117,  SR03,   101,  1,      6,      6,2,20070215,1906,-45.5342, 153.6997, 4430,    199.6,   9.2867,  34.6837,2,  34.6844,2,   261.03,2,   261.39,2,      4.1,2,    15.83,2,     1.10,2,   -0.048,2,    0.002,2,    0.977,2,     0.05,2,  -999.00,9
  09AR20070117,  SR03,   101,  1,      5,      5,2,20070215,1906,-45.5342, 153.6997, 4430,    200.0,   9.2866,  34.6838,2,-999.0000,9,   261.03,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.053,2,    0.002,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   101,  1,      4,      4,2,20070215,1906,-45.5342, 153.6997, 4430,    250.7,   8.9649,  34.6308,2,  34.6295,2,   261.26,2,   262.07,2,      4.4,2,    16.76,2,     1.16,2,   -0.054,2,    0.002,2,    0.977,2,     0.06,2,  -999.00,9
  09AR20070117,  SR03,   101,  1,      3,      3,2,20070215,1906,-45.5342, 153.6997, 4430,    299.8,   8.7112,  34.5926,2,  34.5918,2,   261.60,2,   261.48,2,      4.7,2,    17.46,2,     1.21,2,   -0.058,2,    0.002,2,    0.977,2,     0.05,2,  -999.00,9
  09AR20070117,  SR03,   101,  1,      2,      2,2,20070215,1906,-45.5342, 153.6997, 4430,    349.8,   8.5941,  34.5778,2,  34.5771,2,   261.50,2,   261.57,2,      4.8,2,    17.62,2,     1.23,2,   -0.055,2,    0.002,2,    0.978,2,     0.05,2,  -999.00,9
  09AR20070117,  SR03,   101,  1,      1,      1,2,20070215,1906,-45.5342, 153.6997, 4430,    399.1,   8.4281,  34.5527,2,  34.5525,2,   263.52,2,   263.42,2,      5.0,2,    17.77,2,     1.25,2,   -0.056,2,    0.002,2,    0.978,2,     0.04,2,  -999.00,9
  09AR20070117,  SR03,   102,  1,     24,     24,2,20070216,0104,-45.5362, 153.6628, 4500,      5.1,  13.5995,  34.8647,2,-999.0000,9,   275.12,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.903,2,    4.060,2,    0.875,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   102,  1,     23,     23,2,20070216,0104,-45.5362, 153.6628, 4500,      5.0,  13.6119,  34.8660,2,  34.8668,2,   275.12,2,   281.44,2,      0.8,2,     2.60,2,     0.32,2,    1.904,2,    4.051,2,    0.872,2,     0.09,2,  -999.00,9
  09AR20070117,  SR03,   102,  1,     22,     22,2,20070216,0104,-45.5362, 153.6628, 4500,     29.0,  12.5113,  34.8362,2,-999.0000,9,   272.94,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    2.146,2,    2.541,2,    0.929,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   102,  1,     21,     21,2,20070216,0104,-45.5362, 153.6628, 4500,     28.8,  12.5153,  34.8364,2,-999.0000,9,   273.44,2,   269.69,2,      0.8,2,     4.66,2,     0.45,2,    2.149,2,    2.522,2,    0.928,2,     0.36,2,  -999.00,9
  09AR20070117,  SR03,   102,  1,     20,     20,2,20070216,0104,-45.5362, 153.6628, 4500,     44.5,  12.4278,  34.8373,2,-999.0000,9,   263.37,2,  -999.00,9,      0.8,2,     5.11,2,     0.51,2,    0.867,2,    1.800,2,    0.955,2,     0.76,2,  -999.00,9
  09AR20070117,  SR03,   102,  1,     19,     19,2,20070216,0104,-45.5362, 153.6628, 4500,     44.3,  12.4270,  34.8371,2,-999.0000,9,   263.37,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.792,2,    1.793,2,    0.955,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   102,  1,     18,     18,2,20070216,0104,-45.5362, 153.6628, 4500,     57.8,  12.3637,  34.8294,2,-999.0000,9,   262.31,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.447,2,    1.454,2,    0.960,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   102,  1,     17,     17,2,20070216,0104,-45.5362, 153.6628, 4500,     57.4,  12.3661,  34.8300,2,-999.0000,9,   262.31,2,   261.79,2,      0.8,2,     5.31,2,     0.52,2,    0.447,2,    1.460,2,    0.960,2,     0.99,2,  -999.00,9
  09AR20070117,  SR03,   102,  1,     16,     16,2,20070216,0104,-45.5362, 153.6628, 4500,     79.9,  11.5238,  34.8108,2,-999.0000,9,   256.98,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.153,2,    0.913,2,    0.968,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   102,  1,     15,     15,2,20070216,0104,-45.5362, 153.6628, 4500,     79.9,  11.3732,  34.8055,2,  34.8017,2,   256.98,2,   256.88,2,      2.3,2,    10.61,2,     0.81,2,    0.179,2,    0.915,2,    0.968,2,     0.55,2,  -999.00,9
  09AR20070117,  SR03,   102,  1,     14,     14,2,20070216,0104,-45.5362, 153.6628, 4500,     99.4,  10.2369,  34.7859,2,-999.0000,9,   257.67,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.030,2,    0.570,2,    0.976,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   102,  1,     13,     13,2,20070216,0104,-45.5362, 153.6628, 4500,     98.5,  10.2155,  34.7872,2,-999.0000,9,   257.59,2,   257.61,2,      3.6,2,    13.95,2,     0.98,2,    0.021,2,    0.581,2,    0.976,2,     0.02,2,  -999.00,9
  09AR20070117,  SR03,   102,  1,     12,     12,2,20070216,0104,-45.5362, 153.6628, 4500,    124.6,   9.9995,  34.7883,2,-999.0000,9,   258.34,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.024,2,    0.178,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   102,  1,     11,     11,2,20070216,0104,-45.5362, 153.6628, 4500,    124.6,   9.9827,  34.7882,2,  34.7872,2,   258.34,2,   258.38,2,      3.9,2,    14.93,2,     1.00,2,   -0.029,2,    0.170,2,    0.977,2,     0.00,2,  -999.00,9
  09AR20070117,  SR03,   102,  1,     10,     10,2,20070216,0104,-45.5362, 153.6628, 4500,    149.0,   9.5787,  34.7297,2,-999.0000,9,   258.32,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.043,2,    0.002,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   102,  1,      9,      9,2,20070216,0104,-45.5362, 153.6628, 4500,    149.1,   9.5616,  34.7266,2,-999.0000,9,   258.44,2,   258.96,2,      4.2,2,    15.13,2,     1.05,2,   -0.046,2,    0.002,2,    0.977,2,     0.01,2,  -999.00,9
  09AR20070117,  SR03,   102,  1,      8,      8,2,20070216,0104,-45.5362, 153.6628, 4500,    174.6,   9.2960,  34.6828,2,-999.0000,9,   260.20,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.050,2,    0.002,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   102,  1,      7,      7,2,20070216,0104,-45.5362, 153.6628, 4500,    174.8,   9.2935,  34.6826,2,  34.6749,2,   260.20,2,   262.07,2,      4.3,2,    15.70,2,     1.09,2,   -0.049,2,    0.002,2,    0.977,2,     0.00,2,  -999.00,9
  09AR20070117,  SR03,   102,  1,      6,      6,2,20070216,0104,-45.5362, 153.6628, 4500,    198.1,   9.1502,  34.6605,2,-999.0000,9,   260.79,2,   261.48,2,      4.4,2,    15.98,2,     1.11,2,   -0.050,2,    0.002,2,    0.977,2,     0.02,2,  -999.00,9
  09AR20070117,  SR03,   102,  1,      5,      5,2,20070216,0104,-45.5362, 153.6628, 4500,    198.1,   9.1504,  34.6605,2,-999.0000,9,   260.79,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.051,2,    0.002,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   102,  1,      4,      4,2,20070216,0104,-45.5362, 153.6628, 4500,    249.4,   8.8879,  34.6193,2,  34.6185,2,   260.87,2,   261.19,2,      4.9,2,    16.38,2,     1.17,2,   -0.058,2,    0.002,2,    0.977,2,     0.02,2,  -999.00,9
  09AR20070117,  SR03,   102,  1,      3,      3,2,20070216,0104,-45.5362, 153.6628, 4500,    300.4,   8.7394,  34.5981,2,  34.5975,2,   259.94,2,   259.43,2,      5.0,2,    17.34,2,     1.21,2,   -0.058,2,    0.002,2,    0.978,2,     0.01,2,  -999.00,9
  09AR20070117,  SR03,   102,  1,      2,      2,2,20070216,0104,-45.5362, 153.6628, 4500,    350.3,   8.5993,  34.5795,2,  34.5796,2,   261.20,2,   259.04,2,      5.4,2,    17.48,2,     1.24,2,   -0.058,2,    0.002,2,    0.978,2,     0.01,2,  -999.00,9
  09AR20070117,  SR03,   102,  1,      1,      1,2,20070216,0104,-45.5362, 153.6628, 4500,    400.5,   8.4378,  34.5540,2,  34.5541,2,   264.80,2,   264.20,2,      5.1,2,    17.74,2,     1.22,2,   -0.054,2,    0.002,2,    0.977,2,     0.01,2,  -999.00,9
  09AR20070117,  SR03,   103,  1,     24,     24,2,20070216,0704,-45.5555, 153.6692, 4400,     10.4,  13.1770,  34.8463,2,-999.0000,9,   274.89,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    2.529,2,    2.751,2,    0.881,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   103,  1,     23,     23,2,20070216,0704,-45.5555, 153.6692, 4400,      6.8,  13.6333,  34.8147,2,  34.8135,2,   272.68,2,   279.30,2,      0.8,2,     3.90,2,     0.40,2,    2.222,2,    3.068,2,    0.872,2,     0.11,2,  -999.00,9
  09AR20070117,  SR03,   103,  1,     22,     22,2,20070216,0704,-45.5555, 153.6692, 4400,     29.5,  12.4073,  34.8315,2,-999.0000,9,   270.12,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.239,2,    1.828,2,    0.944,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   103,  1,     21,     21,2,20070216,0704,-45.5555, 153.6692, 4400,     29.6,  12.4087,  34.8311,2,-999.0000,9,   270.12,2,   265.20,2,      0.8,2,     5.14,2,     0.48,2,    1.367,2,    1.810,2,    0.943,2,     0.78,2,  -999.00,9
  09AR20070117,  SR03,   103,  1,     20,     20,2,20070216,0704,-45.5555, 153.6692, 4400,     45.8,  12.3667,  34.8352,2,-999.0000,9,   260.72,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.750,2,    1.293,2,    0.955,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   103,  1,     19,     19,2,20070216,0704,-45.5555, 153.6692, 4400,     45.2,  12.3652,  34.8345,2,  34.8330,2,   260.72,2,   262.18,2,      0.8,2,     5.31,2,     0.52,2,    0.758,2,    1.308,2,    0.955,2,     0.97,2,  -999.00,9
  09AR20070117,  SR03,   103,  1,     18,     18,2,20070216,0704,-45.5555, 153.6692, 4400,     60.3,  12.3074,  34.8338,2,-999.0000,9,   259.54,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.328,2,    0.891,2,    0.963,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   103,  1,     17,     17,2,20070216,0704,-45.5555, 153.6692, 4400,     60.3,  12.3220,  34.8377,2,-999.0000,9,   259.54,2,   260.42,2,      0.9,2,     5.39,2,     0.56,2,    0.299,2,    0.879,2,    0.963,2,     1.15,2,  -999.00,9
  09AR20070117,  SR03,   103,  1,     16,     16,2,20070216,0704,-45.5555, 153.6692, 4400,     79.6,  10.5236,  34.7904,2,-999.0000,9,   254.49,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.054,2,    0.404,2,    0.974,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   103,  1,     15,     15,2,20070216,0704,-45.5555, 153.6692, 4400,     79.5,  10.5382,  34.7910,2,  34.7909,2,   254.49,2,   255.77,2,      3.3,2,    13.32,2,     0.96,2,    0.073,2,    0.418,2,    0.974,2,     0.04,2,  -999.00,9
  09AR20070117,  SR03,   103,  1,     14,     14,2,20070216,0704,-45.5555, 153.6692, 4400,     96.2,  10.1492,  34.7904,2,-999.0000,9,   255.56,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.007,2,    0.196,2,    0.976,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   103,  1,     13,     13,2,20070216,0704,-45.5555, 153.6692, 4400,     96.9,  10.1426,  34.7901,2,-999.0000,9,   255.56,2,   258.09,2,      3.7,2,    13.96,2,     0.98,2,    0.003,2,    0.164,2,    0.976,2,     0.04,2,  -999.00,9
  09AR20070117,  SR03,   103,  1,     12,     12,2,20070216,0704,-45.5555, 153.6692, 4400,    123.4,  10.0053,  34.7906,2,-999.0000,9,   257.33,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.032,2,    0.002,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   103,  1,     11,     11,2,20070216,0704,-45.5555, 153.6692, 4400,    123.8,   9.9972,  34.7892,2,  34.7885,2,   257.33,2,   258.38,2,      3.9,2,    14.18,2,     0.99,2,   -0.028,2,    0.002,2,    0.977,2,     0.03,2,  -999.00,9
  09AR20070117,  SR03,   103,  1,     10,     10,2,20070216,0704,-45.5555, 153.6692, 4400,    150.6,   9.7283,  34.7540,2,-999.0000,9,   256.79,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.047,2,    0.002,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   103,  1,      9,      9,2,20070216,0704,-45.5555, 153.6692, 4400,    150.7,   9.7263,  34.7536,2,-999.0000,9,   256.79,2,   257.30,2,      4.2,2,    14.70,2,     1.05,2,   -0.047,2,    0.002,2,    0.977,2,     0.18,3,  -999.00,9
  09AR20070117,  SR03,   103,  1,      8,      8,2,20070216,0704,-45.5555, 153.6692, 4400,    174.5,   9.5198,  34.7223,2,-999.0000,9,   258.05,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.047,2,    0.002,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   103,  1,      7,      7,2,20070216,0704,-45.5555, 153.6692, 4400,    174.2,   9.5252,  34.7235,2,  34.7233,2,   258.05,2,   259.15,2,      4.2,2,    14.69,2,     1.06,2,   -0.046,2,    0.002,2,    0.977,2,     0.05,2,  -999.00,9
  09AR20070117,  SR03,   103,  1,      6,      6,2,20070216,0704,-45.5555, 153.6692, 4400,    200.3,   9.3191,  34.6909,2,-999.0000,9,   259.46,2,   260.71,2,      4.3,2,    15.66,2,     1.07,2,   -0.056,2,    0.002,2,    0.977,2,     0.10,2,  -999.00,9
  09AR20070117,  SR03,   103,  1,      5,      5,2,20070216,0704,-45.5555, 153.6692, 4400,    200.3,   9.3201,  34.6912,2,-999.0000,9,   259.46,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.051,2,    0.002,2,    0.978,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   103,  1,      4,      4,2,20070216,0704,-45.5555, 153.6692, 4400,    250.6,   8.9779,  34.6357,2,-999.0000,9,   259.88,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.057,2,    0.002,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   103,  1,      3,      3,2,20070216,0704,-45.5555, 153.6692, 4400,    299.6,   8.7186,  34.5946,2,  34.5942,2,   260.31,2,   260.89,2,      4.9,2,    17.37,2,     1.19,2,   -0.061,2,    0.002,2,    0.978,2,     0.07,2,  -999.00,9
  09AR20070117,  SR03,   103,  1,      2,      2,2,20070216,0704,-45.5555, 153.6692, 4400,    348.5,   8.5618,  34.5731,2,  34.5765,2,   261.30,2,   261.67,2,      5.1,2,    17.79,2,     1.23,2,   -0.058,2,    0.002,2,    0.978,2,     0.09,2,  -999.00,9
  09AR20070117,  SR03,   103,  1,      1,      1,2,20070216,0704,-45.5555, 153.6692, 4400,    400.9,   8.3995,  34.5511,2,  34.5514,2,   259.96,2,   260.21,2,      5.6,2,    18.29,2,     1.28,2,   -0.055,2,    0.002,2,    0.978,2,     0.08,2,  -999.00,9
  09AR20070117,  SR03,   104,  1,     24,     24,2,20070216,0933,-45.5903, 153.6787, 4400,     18.9,  12.6949,  34.8530,2,-999.0000,9,   281.30,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    2.263,2,    0.002,2,    0.910,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   104,  1,     23,     23,2,20070216,0933,-45.5903, 153.6787, 4400,     19.1,  12.6947,  34.8512,2,  34.8511,2,   281.51,2,   280.12,2,      0.8,2,     3.82,2,     0.39,2,    2.356,2,    0.002,2,    0.911,2,     0.20,2,  -999.00,9
  09AR20070117,  SR03,   104,  1,     22,     22,2,20070216,0933,-45.5903, 153.6787, 4400,     49.2,  12.4472,  34.8518,2,-999.0000,9,   264.05,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.835,2,    0.002,2,    0.954,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   104,  1,     21,     21,2,20070216,0933,-45.5903, 153.6787, 4400,     49.2,  12.4492,  34.8524,2,  34.8513,2,   264.05,2,   262.08,2,      0.8,2,     5.08,2,     0.52,2,    0.825,2,    0.002,2,    0.954,2,     0.76,2,  -999.00,9
  09AR20070117,  SR03,   104,  1,     20,     20,2,20070216,0933,-45.5903, 153.6787, 4400,     74.2,  11.8308,  34.8260,2,-999.0000,9,   259.89,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.217,2,    0.002,2,    0.966,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   104,  1,     19,     19,2,20070216,0933,-45.5903, 153.6787, 4400,     74.1,  11.8531,  34.8260,2,  34.8279,2,   259.89,2,   260.01,2,      1.4,2,     7.00,2,     0.65,2,    0.203,2,    0.002,2,    0.966,2,     1.15,2,  -999.00,9
  09AR20070117,  SR03,   104,  1,     18,     18,2,20070216,0933,-45.5903, 153.6787, 4400,    100.9,  10.3419,  34.8073,2,-999.0000,9,   260.17,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.045,2,    0.002,2,    0.975,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   104,  1,     17,     17,2,20070216,0933,-45.5903, 153.6787, 4400,    100.8,  10.3425,  34.8072,2,  34.8045,2,   260.17,2,   257.03,2,      3.8,2,    13.71,2,     1.01,2,    0.038,2,    0.002,2,    0.976,2,     0.00,2,  -999.00,9
  09AR20070117,  SR03,   104,  1,     16,     16,2,20070216,0933,-45.5903, 153.6787, 4400,    124.3,   9.9800,  34.7826,2,-999.0000,9,   261.10,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.024,2,    0.002,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   104,  1,     15,     15,2,20070216,0933,-45.5903, 153.6787, 4400,    150.2,   9.6920,  34.7456,2,  34.7459,2,   260.24,2,   258.96,2,      4.3,2,    14.60,2,     1.05,2,   -0.047,2,    0.002,2,    0.977,2,     0.10,2,  -999.00,9
  09AR20070117,  SR03,   104,  1,     14,     14,2,20070216,0933,-45.5903, 153.6787, 4400,    199.1,   9.2598,  34.6810,2,-999.0000,9,   261.81,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.049,2,    0.002,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   104,  1,     13,     13,2,20070216,0933,-45.5903, 153.6787, 4400,    199.2,   9.2552,  34.6802,2,  34.6806,2,   261.81,2,   260.90,2,      4.5,2,    15.67,2,     1.10,2,   -0.051,2,    0.002,2,    0.977,2,     0.10,2,  -999.00,9
  09AR20070117,  SR03,   104,  1,     12,     12,2,20070216,0933,-45.5903, 153.6787, 4400,    249.8,   8.9622,  34.6309,2,  34.6311,2,   261.51,2,   262.55,2,      4.8,2,    16.01,2,     1.14,2,   -0.057,2,    0.002,2,    0.977,2,     0.10,2,  -999.00,9
  09AR20070117,  SR03,   104,  1,     11,     11,2,20070216,0933,-45.5903, 153.6787, 4400,    275.1,   8.8032,  34.6055,2,-999.0000,9,   261.35,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.056,2,    0.002,2,    0.978,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   104,  1,     10,     10,2,20070216,0933,-45.5903, 153.6787, 4400,    299.5,   8.6833,  34.5880,2,-999.0000,9,   261.73,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.060,2,    0.002,2,    0.978,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   104,  1,      9,      9,2,20070216,0933,-45.5903, 153.6787, 4400,    299.8,   8.6803,  34.5877,2,  34.5879,2,   261.73,2,   261.28,2,      5.6,2,    16.36,2,     1.18,2,   -0.063,2,    0.002,2,    0.978,2,     0.01,2,  -999.00,9
  09AR20070117,  SR03,   104,  1,      8,      8,2,20070216,0933,-45.5903, 153.6787, 4400,    349.4,   8.5723,  34.5744,2,-999.0000,9,   261.66,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.060,2,    0.002,2,    0.978,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   104,  1,      7,      7,2,20070216,0933,-45.5903, 153.6787, 4400,    400.9,   8.4347,  34.5558,2,  34.5559,2,   259.05,2,   259.43,2,      5.6,2,    18.15,2,     1.25,2,   -0.063,2,    0.002,2,    0.979,2,     0.12,2,  -999.00,9
  09AR20070117,  SR03,   104,  1,      6,      6,2,20070216,0933,-45.5903, 153.6787, 4400,    449.9,   8.2938,  34.5418,2,-999.0000,9,   246.90,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.055,2,    0.002,2,    0.979,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   104,  1,      5,      5,2,20070216,0933,-45.5903, 153.6787, 4400,    501.2,   7.8749,  34.4881,2,  34.4885,2,   238.64,2,   240.14,2,      8.5,2,    21.42,2,     1.47,2,   -0.056,2,    0.002,2,    0.979,2,     0.07,2,  -999.00,9
  09AR20070117,  SR03,   104,  1,      4,      4,2,20070216,0933,-45.5903, 153.6787, 4400,    599.5,   7.4073,  34.4550,2,-999.0000,9,   223.60,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.052,2,    0.002,2,    0.979,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,   104,  1,      3,      3,2,20070216,0933,-45.5903, 153.6787, 4400,    599.6,   7.3980,  34.4547,2,  34.4549,2,   223.60,2,   223.77,2,     12.0,2,    23.93,2,     1.64,2,   -0.052,2,    0.002,2,    0.979,2,     0.12,2,  -999.00,9
  09AR20070117,  SR03,   104,  1,      2,      2,2,20070216,0933,-45.5903, 153.6787, 4400,    699.9,   6.7114,  34.4255,2,  34.4271,2,   211.19,2,   210.12,2,     17.2,2,    26.90,2,     1.83,2,   -0.052,2,    0.002,2,    0.979,2,     0.14,2,  -999.00,9
  09AR20070117,  SR03,   104,  1,      1,      1,2,20070216,0933,-45.5903, 153.6787, 4400,    900.4,   5.2082,  34.3656,2,  34.3655,2,   204.97,2,   205.52,2,     28.4,2,    30.53,2,     2.14,2,   -0.049,2,    0.002,2,    0.979,2,     0.13,2,  -999.00,9
