BOTTLE,20090511PRINUNIVRMK
# 9/26/07 this file initialized 
# Data from Rios 9/5/07 and 9/12/07 
# Ship: Hesperides 
# Cruise: HE081; FICARAM IV 
# Dates: 3/4-4/9/2002 
# EXPOCODE 29HE20020304 
# Region:Southwest Atlantic along A17 line 
# Chief Scientist: F.Perez 
# 19 full depth stations with 24 place Rosette 
# Hydro: Who - ; Status - final  
# 	Notes: Bottom depths estimated from global topography 
# Nuts/O2: Who - C. Castro; Status - final 
# 	Notes:The analytical error was  
# 		0.05 umole/kg for nitrate, 
# 		0.05 umole/kg for silicic acid and  
# 		0.01 umole/kg for phosphate. 
# TA: Who - A. Rios; Status - final 
# 	Notes: CRM batch 54, uncertainty of 0.7umol/kg 
# pH: Who - A. Rios; Status - final   
# 	Notes: Converted to SWS@25C. Originally reported as pHTot@25 
# 	spectrophotometrically following Clayton and Byrne (1993) 
# 	CRM batch 54, uncertainty of 0.002 
EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_TEMP,PH_SWS_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,DEGC,,DEGC
  29HE20020304,   A17,    17, 17,      4,20020330, 17.3240, -28.8300, 4599,   2398.0,   3.2770,  34.9520,2,    241.6,2,  -999.00,9,    19.59,2,     0.00,2,  -999.00,9,   2327.2,2,   7.7263,    25.00,2,   3.0821
  29HE20020304,   A17,    17, 17,      5,20020330, 17.3240, -28.8300, 4599,   2199.0,   3.4270,  34.9590,2,    242.2,2,  -999.00,9,    20.79,2,     0.01,2,  -999.00,9,   2323.6,2,   7.7303,    25.00,2,   3.2490
  29HE20020304,   A17,    17, 17,      6,20020330, 17.3240, -28.8300, 4599,   2000.0,   3.6360,  34.9730,2,    235.5,2,  -999.00,9,    22.18,2,     0.01,2,  -999.00,9,   2321.6,2,   7.7243,    25.00,2,   3.4738
  29HE20020304,   A17,    17, 17,      7,20020330, 17.3240, -28.8300, 4599,   1800.0,   3.9060,  34.9830,2,    227.7,2,  -999.00,9,    22.48,2,     0.02,2,  -999.00,9,   2321.6,2,   7.7153,    25.00,2,   3.7590
  29HE20020304,   A17,    17, 17,      8,20020330, 17.3240, -28.8300, 4599,   1600.0,   4.2710,  34.9980,2,    214.8,2,  -999.00,9,    22.42,2,     0.01,2,  -999.00,9,   2321.7,2,   7.6993,    25.00,2,   4.1383
  29HE20020304,   A17,    17, 17,      9,20020330, 17.3240, -28.8300, 4599,   1399.0,   4.9120,  35.0080,2,    192.6,2,  -999.00,9,    21.60,2,     0.01,2,  -999.00,9,   2320.3,2,   7.6713,    25.00,2,   4.7912
  29HE20020304,   A17,    17, 17,     10,20020330, 17.3240, -28.8300, 4599,   1199.0,   5.4930,  34.9720,2,    165.7,2,  -999.00,9,    26.70,2,     0.01,2,  -999.00,9,   2319.2,2,   7.6353,    25.00,2,   5.3861
  29HE20020304,   A17,    17, 17,     11,20020330, 17.3240, -28.8300, 4599,   1000.0,   6.1060,  34.9030,2,    131.2,2,  -999.00,9,    32.17,2,     0.00,2,  -999.00,9,   2313.8,2,   7.5843,    25.00,2,   6.0137
  29HE20020304,   A17,    17, 17,     12,20020330, 17.3240, -28.8300, 4599,    801.0,   7.0780,  34.9060,2,    102.0,2,  -999.00,9,    33.88,2,     0.01,2,  -999.00,9,   2309.8,2,   7.5453,    25.00,2,   6.9994
  29HE20020304,   A17,    17, 17,     13,20020330, 17.3240, -28.8300, 4599,    700.0,   7.8100,  34.9550,2,     94.8,2,  -999.00,9,    33.34,2,     0.02,2,  -999.00,9,   2309.8,2,   7.5443,    25.00,2,   7.7379
  29HE20020304,   A17,    17, 17,     14,20020330, 17.3240, -28.8300, 4599,    600.0,   8.6320,  35.0290,2,     86.9,2,  -999.00,9,    30.75,2,     0.04,2,  -999.00,9,   2310.4,2,   7.5473,    25.00,2,   8.5669
  29HE20020304,   A17,    17, 17,     15,20020330, 17.3240, -28.8300, 4599,    500.0,   9.9430,  35.1920,2,     80.6,2,  -999.00,9,    32.00,2,     0.04,2,  -999.00,9,   2317.6,2,   7.5653,    25.00,2,   9.8841
  29HE20020304,   A17,    17, 17,     16,20020330, 17.3240, -28.8300, 4599,    402.0,  11.1400,  35.3340,2,     71.5,2,  -999.00,9,    30.49,2,     0.03,2,  -999.00,9,   2323.7,2,   7.5793,    25.00,2,  11.0894
  29HE20020304,   A17,    17, 17,     17,20020330, 17.3240, -28.8300, 4599,    300.0,  12.1400,  35.4500,2,     74.7,2,  -999.00,9,    24.40,2,     0.04,2,  -999.00,9,   2327.3,2,   7.6093,    25.00,2,  12.1002
  29HE20020304,   A17,    17, 17,     18,20020330, 17.3240, -28.8300, 4599,    199.0,  14.4180,  35.8360,2,     97.8,2,  -999.00,9,    21.81,2,     0.04,2,  -999.00,9,   2343.4,2,   7.7103,    25.00,2,  14.3884
  29HE20020304,   A17,    17, 17,     19,20020330, 17.3240, -28.8300, 4599,    149.0,  15.5150,  35.9640,2,     96.1,2,  -999.00,9,    20.51,2,     0.03,2,  -999.00,9,   2349.5,2,   7.7242,    25.00,2,  15.4918
  29HE20020304,   A17,    17, 17,     20,20020330, 17.3240, -28.8300, 4599,    100.0,  18.4320,  36.5520,2,    145.6,2,  -999.00,9,     8.58,2,     0.06,2,  -999.00,9,   2381.9,2,   7.8632,    25.00,2,  18.4144
  29HE20020304,   A17,    17, 17,     21,20020330, 17.3240, -28.8300, 4599,     68.0,  19.9640,  36.2120,2,    143.2,2,  -999.00,9,     9.34,2,     0.20,2,  -999.00,9,   2362.4,2,   7.8832,    25.00,2,  19.9514
  29HE20020304,   A17,    17, 17,     22,20020330, 17.3240, -28.8300, 4599,     55.0,  22.4370,  36.6450,2,    204.6,2,  -999.00,9,     0.72,2,     0.09,2,  -999.00,9,   2394.9,2,   8.0402,    25.00,2,  22.4259
  29HE20020304,   A17,    17, 17,     23,20020330, 17.3240, -28.8300, 4599,     25.0,  23.3170,  36.1220,2,    212.9,2,  -999.00,9,     0.00,2,     0.07,2,  -999.00,9,   2365.3,2,   8.0842,    25.00,2,  23.3118
  29HE20020304,   A17,    17, 17,     24,20020330, 17.3240, -28.8300, 4599,      3.0,  23.3220,  36.1230,2,    214.6,2,  -999.00,9,     0.03,2,     0.04,2,  -999.00,9,   2365.4,2,   8.0822,    25.00,2,  23.3214
  29HE20020304,   A17,    18, 18,      1,20020331, 21.1460, -28.8420, 5167,   3007.0,   2.7310,  34.9290,2,    241.9,2,  -999.00,9,    21.77,2,     0.06,2,  -999.00,9,   2344.4,2,   7.7253,    25.00,2,   2.4853
  29HE20020304,   A17,    18, 18,      2,20020331, 21.1460, -28.8420, 5167,   2799.0,   2.8800,  34.9440,2,    240.9,2,  -999.00,9,    20.09,2,     0.07,2,  -999.00,9,   2340.1,2,   7.7253,    25.00,2,   2.6525
  29HE20020304,   A17,    18, 18,      3,20020331, 21.1460, -28.8420, 5167,   2597.0,   3.0750,  34.9620,2,    240.9,2,  -999.00,9,    21.62,2,     0.06,2,  -999.00,9,   2334.6,2,   7.7263,    25.00,2,   2.8639
  29HE20020304,   A17,    18, 18,      4,20020331, 21.1460, -28.8420, 5167,   2402.0,   3.2950,  34.9790,2,    239.9,2,  -999.00,9,    21.80,2,     0.05,2,  -999.00,9,   2333.1,2,   7.7233,    25.00,2,   3.0992
  29HE20020304,   A17,    18, 18,      5,20020331, 21.1460, -28.8420, 5167,   2197.0,   3.5450,  34.9960,2,    236.1,2,  -999.00,9,    21.92,2,     0.04,2,  -999.00,9,   2329.0,2,   7.7243,    25.00,2,   3.3651
  29HE20020304,   A17,    18, 18,      6,20020331, 21.1460, -28.8420, 5167,   1996.0,   3.8010,  35.0090,2,    231.2,2,  -999.00,9,    20.04,2,     0.06,2,  -999.00,9,   2324.2,2,   7.7223,    25.00,2,   3.6367
  29HE20020304,   A17,    18, 18,      7,20020331, 21.1460, -28.8420, 5167,   1798.0,   4.1020,  35.0180,2,    221.7,2,  -999.00,9,    22.43,2,     0.05,2,  -999.00,9,   2323.7,2,   7.7063,    25.00,2,   3.9525
  29HE20020304,   A17,    18, 18,      8,20020331, 21.1460, -28.8420, 5167,   1597.0,   4.4550,  35.0260,2,    211.4,2,  -999.00,9,    21.41,2,     0.03,2,  -999.00,9,   2321.0,2,   7.6963,    25.00,2,   4.3203
  29HE20020304,   A17,    18, 18,      9,20020331, 21.1460, -28.8420, 5167,   1399.0,   5.1130,  35.0550,2,    193.7,2,  -999.00,9,    25.34,2,     0.04,2,  -999.00,9,   2323.3,2,   7.6793,    25.00,2,   4.9900
  29HE20020304,   A17,    18, 18,     10,20020331, 21.1460, -28.8420, 5167,   1198.0,   5.7170,  35.0350,2,    174.7,2,  -999.00,9,    27.93,2,     0.04,2,  -999.00,9,   2321.8,2,   7.6463,    25.00,2,   5.6080
  29HE20020304,   A17,    18, 18,     11,20020331, 21.1460, -28.8420, 5167,    995.0,   6.2320,  34.9640,2,    135.4,2,  -999.00,9,    31.62,2,     0.05,2,  -999.00,9,   2315.9,2,   7.5983,    25.00,2,   6.1392
  29HE20020304,   A17,    18, 18,     12,20020331, 21.1460, -28.8420, 5167,    797.0,   7.2630,  35.0060,2,    117.9,2,  -999.00,9,    32.03,2,     0.03,2,  -999.00,9,   2316.2,2,   7.5873,    25.00,2,   7.1835
  29HE20020304,   A17,    18, 18,     13,20020331, 21.1460, -28.8420, 5167,    700.0,   8.4320,  35.1390,2,    112.0,2,  -999.00,9,    30.79,2,     0.03,2,  -999.00,9,   2318.3,2,   7.6033,    25.00,2,   8.3565
  29HE20020304,   A17,    18, 18,     14,20020331, 21.1460, -28.8420, 5167,    602.0,  10.0460,  35.3440,2,    119.0,2,  -999.00,9,    27.20,2,     0.05,2,  -999.00,9,   2324.8,2,   7.6513,    25.00,2,   9.9742
  29HE20020304,   A17,    18, 18,     15,20020331, 21.1460, -28.8420, 5167,    499.0,  11.7330,  35.5640,2,    135.7,2,  -999.00,9,    16.78,2,     0.04,2,  -999.00,9,   2334.3,2,   7.7153,    25.00,2,  11.6676
  29HE20020304,   A17,    18, 18,     16,20020331, 21.1460, -28.8420, 5167,    400.0,  13.1370,  35.7400,2,    136.0,2,  -999.00,9,    19.04,2,     0.00,2,  -999.00,9,   2343.7,2,   7.7493,    25.00,2,  13.0808
  29HE20020304,   A17,    18, 18,     17,20020331, 21.1460, -28.8420, 5167,    300.0,  14.7240,  35.9540,2,    131.4,2,  -999.00,9,    17.18,2,     0.03,2,  -999.00,9,   2355.7,2,   7.7762,    25.00,2,  14.6786
  29HE20020304,   A17,    18, 18,     18,20020331, 21.1460, -28.8420, 5167,    199.0,  16.7530,  36.2420,2,    133.0,2,  -999.00,9,    12.99,2,     0.02,2,  -999.00,9,   2367.6,2,   7.8192,    25.00,2,  16.7202
  29HE20020304,   A17,    18, 18,     19,20020331, 21.1460, -28.8420, 5167,    150.0,  17.9970,  36.4750,2,    154.3,2,  -999.00,9,     9.23,2,     0.03,2,  -999.00,9,   2386.6,2,   7.8782,    25.00,2,  17.9710
  29HE20020304,   A17,    18, 18,     20,20020331, 21.1460, -28.8420, 5167,    101.0,  21.0970,  36.8010,2,    190.9,2,  -999.00,9,     2.69,2,     0.18,2,  -999.00,9,   2405.7,2,   7.9742,    25.00,2,  21.0774
  29HE20020304,   A17,    18, 18,     21,20020331, 21.1460, -28.8420, 5167,     74.0,  22.6440,  36.8590,2,    215.1,2,  -999.00,9,     0.00,2,     0.05,2,  -999.00,9,   2409.3,2,   8.0612,    25.00,2,  22.6289
  29HE20020304,   A17,    18, 18,     22,20020331, 21.1460, -28.8420, 5167,     50.0,  22.6920,  36.8640,2,    216.2,2,  -999.00,9,     0.04,2,     0.01,2,  -999.00,9,   2412.9,2,   8.0542,    25.00,2,  22.6818
  29HE20020304,   A17,    18, 18,     23,20020331, 21.1460, -28.8420, 5167,     26.0,  22.6960,  36.8640,2,    214.2,2,  -999.00,9,     0.00,2,     0.05,2,  -999.00,9,   2413.0,2,   8.0642,    25.00,2,  22.6907
  29HE20020304,   A17,    18, 18,     24,20020331, 21.1460, -28.8420, 5167,      3.0,  22.6990,  36.8640,2,    215.0,2,  -999.00,9,     0.04,2,     0.01,2,  -999.00,9,   2413.0,2,   8.0622,    25.00,2,  22.6984
  29HE20020304,   A17,    19, 19,      1,20020401, 25.0410, -28.8420, 5441,   3017.0,   2.7550,  34.9350,2,    245.4,2,  -999.00,9,    21.34,2,     0.03,2,  -999.00,9,   2339.2,2,   7.7303,    25.00,2,   2.5077
  29HE20020304,   A17,    19, 19,      2,20020401, 25.0410, -28.8420, 5441,   2800.0,   2.9160,  34.9500,2,    245.5,2,  -999.00,9,    20.93,2,     0.01,2,  -999.00,9,   2336.0,2,   7.7293,    25.00,2,   2.6876
  29HE20020304,   A17,    19, 19,      3,20020401, 25.0410, -28.8420, 5441,   2599.0,   3.1130,  34.9720,2,    243.4,2,  -999.00,9,    20.89,2,     0.01,2,  -999.00,9,   2332.9,2,   7.7303,    25.00,2,   2.9010
  29HE20020304,   A17,    19, 19,      4,20020401, 25.0410, -28.8420, 5441,   2372.0,   3.3960,  35.0010,2,    240.9,2,  -999.00,9,    21.42,2,     0.03,2,  -999.00,9,   2330.8,2,   7.7303,    25.00,2,   3.2014
  29HE20020304,   A17,    19, 19,      5,20020401, 25.0410, -28.8420, 5441,   2200.0,   3.6090,  35.0150,2,    235.4,2,  -999.00,9,    20.98,2,     0.01,2,  -999.00,9,   2327.4,2,   7.7283,    25.00,2,   3.4277
  29HE20020304,   A17,    19, 19,      6,20020401, 25.0410, -28.8420, 5441,   2002.0,   3.9870,  35.0540,2,    231.3,2,  -999.00,9,    20.90,2,     0.01,2,  -999.00,9,   2331.3,2,   7.7273,    25.00,2,   3.8192
  29HE20020304,   A17,    19, 19,      7,20020401, 25.0410, -28.8420, 5441,   1801.0,   4.4340,  35.0970,2,    224.5,2,  -999.00,9,    22.11,2,     0.02,2,  -999.00,9,   2332.1,2,   7.7233,    25.00,2,   4.2795
  29HE20020304,   A17,    19, 19,      8,20020401, 25.0410, -28.8420, 5441,   1601.0,   4.9260,  35.1320,2,    214.3,2,  -999.00,9,    22.09,2,     0.01,2,  -999.00,9,   2329.1,2,   7.7183,    25.00,2,   4.7850
  29HE20020304,   A17,    19, 19,      9,20020401, 25.0410, -28.8420, 5441,   1400.0,   5.6530,  35.1900,2,    201.8,2,  -999.00,9,    24.69,2,     0.00,2,  -999.00,9,   2329.3,2,   7.7103,    25.00,2,   5.5240
  29HE20020304,   A17,    19, 19,     10,20020401, 25.0410, -28.8420, 5441,   1203.0,   6.2540,  35.1670,2,    185.7,2,  -999.00,9,    26.31,2,     0.00,2,  -999.00,9,   2327.3,2,   7.6913,    25.00,2,   6.1395
  29HE20020304,   A17,    19, 19,     11,20020401, 25.0410, -28.8420, 5441,   1000.0,   7.1860,  35.1780,2,    156.2,2,  -999.00,9,    24.62,2,     0.00,2,  -999.00,9,   2326.6,2,   7.6663,    25.00,2,   7.0853
  29HE20020304,   A17,    19, 19,     12,20020401, 25.0410, -28.8420, 5441,    801.0,   8.9030,  35.2950,2,    149.8,2,  -999.00,9,    22.33,2,     0.02,2,  -999.00,9,   2327.2,2,   7.6873,    25.00,2,   8.8132
  29HE20020304,   A17,    19, 19,     13,20020401, 25.0410, -28.8420, 5441,    703.0,  10.2150,  35.4160,2,    149.3,2,  -999.00,9,    16.77,2,     0.03,2,  -999.00,9,   2328.9,2,   7.7113,    25.00,2,  10.1298
  29HE20020304,   A17,    19, 19,     14,20020401, 25.0410, -28.8420, 5441,    577.0,  11.9540,  35.6130,2,    172.0,2,  -999.00,9,    13.02,2,     0.01,2,  -999.00,9,   2337.0,2,   7.7833,    25.00,2,  11.8772
  29HE20020304,   A17,    19, 19,     15,20020401, 25.0410, -28.8420, 5441,    502.0,  13.0320,  35.7490,2,    184.6,2,  -999.00,9,     9.93,2,     0.01,2,  -999.00,9,   2347.7,2,   7.8203,    25.00,2,  12.9616
  29HE20020304,   A17,    19, 19,     16,20020401, 25.0410, -28.8420, 5441,    402.0,  14.5790,  35.9560,2,    172.4,2,  -999.00,9,     7.76,2,     0.04,2,  -999.00,9,   2358.4,2,   7.8412,    25.00,2,  14.5184
  29HE20020304,   A17,    19, 19,     17,20020401, 25.0410, -28.8420, 5441,    300.0,  16.5080,  36.2500,2,    197.6,2,  -999.00,9,     3.33,2,     0.07,2,  -999.00,9,   2372.2,2,   7.9302,    25.00,2,  16.4589
  29HE20020304,   A17,    19, 19,     18,20020401, 25.0410, -28.8420, 5441,    203.0,  18.1320,  36.5130,2,    194.1,2,  -999.00,9,     3.48,2,     0.08,2,  -999.00,9,   2386.1,2,   7.9572,    25.00,2,  18.0966
  29HE20020304,   A17,    19, 19,     19,20020401, 25.0410, -28.8420, 5441,    150.0,  19.4030,  36.7880,2,    199.5,2,  -999.00,9,     1.99,2,     0.07,2,  -999.00,9,   2408.0,2,   7.9862,    25.00,2,  19.3756
  29HE20020304,   A17,    19, 19,     20,20020401, 25.0410, -28.8420, 5441,    105.0,  21.2000,  37.2240,2,    221.0,2,  -999.00,9,     0.01,2,     0.01,2,  -999.00,9,   2429.9,2,   8.0441,    25.00,2,  21.1796
  29HE20020304,   A17,    19, 19,     21,20020401, 25.0410, -28.8420, 5441,     75.0,  21.2030,  37.2240,2,    221.0,2,  -999.00,9,     0.01,2,     0.01,2,  -999.00,9,   2429.8,2,   8.0421,    25.00,2,  21.1884
  29HE20020304,   A17,    19, 19,     22,20020401, 25.0410, -28.8420, 5441,     51.0,  21.2070,  37.2240,2,    220.5,2,  -999.00,9,     0.01,2,     0.01,2,  -999.00,9,   2429.7,2,   8.0421,    25.00,2,  21.1971
  29HE20020304,   A17,    19, 19,     23,20020401, 25.0410, -28.8420, 5441,     27.0,  21.2070,  37.2240,2,    218.4,2,  -999.00,9,     0.00,2,     0.03,2,  -999.00,9,   2429.4,2,   8.0411,    25.00,2,  21.2017
  29HE20020304,   A17,    19, 19,     24,20020401, 25.0410, -28.8420, 5441,      2.0,  21.2160,  37.2240,2,    220.3,2,  -999.00,9,     0.01,2,     0.01,2,  -999.00,9,   2429.0,2,   8.0441,    25.00,2,  21.2156
END_DATA
