BOTTLE,20111107CCHDOSIOCBG
#BOTTLE,20110804OOCNOCBAK
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
74DI20110715,A16N,12,1,11,11,2,20110724,1108,38.99802,-20.00699,4716,1526.8,6.1867,35.3242,35.3227,2,229.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,6.0385
74DI20110715,A16N,12,1,10,10,2,20110724,1108,38.99802,-20.00699,4716,1778.3,4.9764,35.1636,35.1522,2,247.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.8169
74DI20110715,A16N,12,1,9,9,2,20110724,1108,38.99802,-20.00699,4716,2029.2,4.0028,35.0247,35.0256,2,257.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.8322
74DI20110715,A16N,12,1,8,8,2,20110724,1108,38.99802,-20.00699,4716,2288.7,3.5486,34.9812,34.9791,2,258.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.3597
74DI20110715,A16N,12,1,7,7,2,20110724,1108,38.99802,-20.00699,4716,2542.5,3.3236,34.9846,34.9847,2,253.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.1132
74DI20110715,A16N,12,1,6,6,3,20110724,1108,38.99802,-20.00699,4716,2792.8,3.0895,34.9672,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.8583
74DI20110715,A16N,12,1,5,5,2,20110724,1108,38.99802,-20.00699,4716,3307,2.7043,34.9311,34.9306,2,247.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.4277
74DI20110715,A16N,12,1,4,4,2,20110724,1108,38.99802,-20.00699,4716,3820.6,2.5795,34.916,34.9157,2,243.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.2495
74DI20110715,A16N,12,1,3,3,2,20110724,1108,38.99802,-20.00699,4716,4334.9,2.5378,34.9059,34.9055,2,241.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.1492
74DI20110715,A16N,12,1,2,2,2,20110724,1108,38.99802,-20.00699,4716,4720.1,2.5378,34.9012,34.9019,2,242.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.1023
74DI20110715,A16N,12,1,1,1,2,20110724,1108,38.99802,-20.00699,4716,4775,2.5366,34.9002,34.9012,2,242.5,3,-999,9,-999,9,-999,9,-999,9,-999,9,2.0943
74DI20110715,A16N,13,1,24,24,2,20110724,2042,38.01172,-20.00229,5139,5.1,20.7895,36.4331,36.4342,2,226.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,20.7885
74DI20110715,A16N,13,1,23,23,2,20110724,2042,38.01172,-20.00229,5139,49.5,17.3441,36.2697,36.2801,2,250.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,17.3358
74DI20110715,A16N,13,1,22,22,2,20110724,2042,38.01172,-20.00229,5139,85.8,15.6523,36.1438,36.1588,2,240.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,15.6388
74DI20110715,A16N,13,1,21,21,2,20110724,2042,38.01172,-20.00229,5139,190.4,13.5269,35.8832,35.8799,2,221.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,13.4998
74DI20110715,A16N,13,1,20,20,2,20110724,2042,38.01172,-20.00229,5139,266.2,12.9558,35.7969,35.7934,2,230.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.9189
74DI20110715,A16N,13,1,19,19,2,20110724,2042,38.01172,-20.00229,5139,391.9,12.2569,35.6921,35.6904,2,211.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.2043
74DI20110715,A16N,13,1,18,18,2,20110724,2042,38.01172,-20.00229,5139,517.5,11.4379,35.6022,35.6004,2,205.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,11.3711
74DI20110715,A16N,13,1,17,17,2,20110724,2042,38.01172,-20.00229,5139,644,10.946,35.6502,35.6515,2,183.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.8647
74DI20110715,A16N,13,1,16,16,2,20110724,2042,38.01172,-20.00229,5139,770.1,10.6083,35.7649,35.7611,2,180,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.5122
74DI20110715,A16N,13,1,15,15,2,20110724,2042,38.01172,-20.00229,5139,896.8,10.2067,35.8195,35.8185,2,178.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.0966
74DI20110715,A16N,13,1,14,14,2,20110724,2042,38.01172,-20.00229,5139,1023.7,9.6687,35.8351,35.8378,2,186,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.5462
74DI20110715,A16N,13,1,13,13,2,20110724,2042,38.01172,-20.00229,5139,1275.7,7.9649,35.6444,35.6405,2,208.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,7.8261
74DI20110715,A16N,13,1,12,12,2,20110724,2042,38.01172,-20.00229,5139,1524.8,5.446,35.223,35.2225,2,235.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,5.3065
74DI20110715,A16N,13,1,11,11,2,20110724,2042,38.01172,-20.00229,5139,1784.1,4.4871,35.0982,35.0974,2,252.2,3,-999,9,-999,9,-999,9,-999,9,-999,9,4.3336
74DI20110715,A16N,13,1,10,10,2,20110724,2042,38.01172,-20.00229,5139,2031.3,3.863,35.0179,35.0181,2,259.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.6943
74DI20110715,A16N,13,1,9,9,2,20110724,2042,38.01172,-20.00229,5139,2290.8,3.4347,34.979,34.9781,2,259.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.2475
74DI20110715,A16N,13,1,8,8,2,20110724,2042,38.01172,-20.00229,5139,2546.8,3.1488,34.9633,34.9621,2,257.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.9414
74DI20110715,A16N,13,1,7,7,2,20110724,2042,38.01172,-20.00229,5139,3052.8,2.7739,34.9383,34.938,2,250.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.5225
74DI20110715,A16N,13,1,6,6,2,20110724,2042,38.01172,-20.00229,5139,3560.9,2.6021,34.9208,34.9207,2,244.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.3004
74DI20110715,A16N,13,1,5,5,2,20110724,2042,38.01172,-20.00229,5139,4077.3,2.5295,34.9086,34.9078,2,243,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.1714
74DI20110715,A16N,13,1,4,4,2,20110724,2042,38.01172,-20.00229,5139,4586.3,2.4883,34.8985,34.8977,2,243.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.0708
74DI20110715,A16N,13,1,3,3,2,20110724,2042,38.01172,-20.00229,5139,5179,2.5155,34.8937,34.8932,2,244.5,3,-999,9,-999,9,-999,9,-999,9,-999,9,2.0226
74DI20110715,A16N,13,1,1,1,4,20110724,2042,38.01172,-20.00229,5139,5229.4,2.5201,34.8934,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.0205
74DI20110715,A16N,13,1,2,2,2,20110724,2042,38.01172,-20.00229,5139,5229.8,2.52,34.8935,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.0203
74DI20110715,A16N,14,1,24,24,2,20110725,809,36.84358,-20.00142,4565,9.7,21.0509,36.7041,36.7036,2,225.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,21.049
74DI20110715,A16N,14,1,23,23,2,20110725,809,36.84358,-20.00142,4565,24.8,20.9547,36.6936,36.7007,2,226,2,-999,9,-999,9,-999,9,-999,9,-999,9,20.95
74DI20110715,A16N,14,1,22,22,2,20110725,809,36.84358,-20.00142,4565,49.9,18.8251,36.4846,36.4848,2,246,2,-999,9,-999,9,-999,9,-999,9,-999,9,18.8162
74DI20110715,A16N,14,1,21,21,2,20110725,809,36.84358,-20.00142,4565,105.4,16.918,36.3343,36.3344,2,221.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,16.9006
74DI20110715,A16N,14,1,20,20,3,20110725,809,36.84358,-20.00142,4565,185.2,15.7268,36.1554,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15.6976
74DI20110715,A16N,14,1,19,19,2,20110725,809,36.84358,-20.00142,4565,261.3,14.5932,35.9844,35.9813,2,204.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,14.5539
74DI20110715,A16N,14,1,18,18,2,20110725,809,36.84358,-20.00142,4565,387.2,13.4364,35.8183,35.8135,2,203.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,13.3812
74DI20110715,A16N,14,1,17,17,2,20110725,809,36.84358,-20.00142,4565,513.7,12.3636,35.6732,35.6719,2,196.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.2939
74DI20110715,A16N,14,1,16,16,2,20110725,809,36.84358,-20.00142,4565,639.6,11.0365,35.5303,35.5307,2,185,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.9555
74DI20110715,A16N,14,1,15,15,2,20110725,809,36.84358,-20.00142,4565,766.1,10.101,35.506,35.506,2,178.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.0084
74DI20110715,A16N,14,1,14,14,2,20110725,809,36.84358,-20.00142,4565,892.5,9.4523,35.5726,35.5785,2,182.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.3478
74DI20110715,A16N,14,1,13,13,2,20110725,809,36.84358,-20.00142,4565,1017.9,8.9763,35.6138,35.616,2,188.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,8.8598
74DI20110715,A16N,14,1,12,12,2,20110725,809,36.84358,-20.00142,4565,1269,7.2483,35.4561,35.4542,2,210.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,7.1172
74DI20110715,A16N,14,1,11,11,2,20110725,809,36.84358,-20.00142,4565,1518.2,5.7219,35.2644,35.2645,2,233.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,5.5799
74DI20110715,A16N,14,1,10,10,3,20110725,809,36.84358,-20.00142,4565,1769,4.6804,35.1265,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.5258
74DI20110715,A16N,14,1,9,9,2,20110725,809,36.84358,-20.00142,4565,2018.7,4.0609,35.0516,35.0523,2,255.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.8904
74DI20110715,A16N,14,1,8,8,2,20110725,809,36.84358,-20.00142,4565,2273.9,3.6261,35.009,35.0095,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.4373
74DI20110715,A16N,14,1,7,7,2,20110725,809,36.84358,-20.00142,4565,2531.3,3.3693,34.9929,34.993,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.1592
74DI20110715,A16N,14,1,6,6,3,20110725,809,36.84358,-20.00142,4565,2787.9,3.0301,34.9605,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.8006
74DI20110715,A16N,14,1,5,5,2,20110725,809,36.84358,-20.00142,4565,3298.9,2.7346,34.9345,34.9344,2,247.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.4581
74DI20110715,A16N,14,1,4,4,2,20110725,809,36.84358,-20.00142,4565,3816.7,2.5914,34.9168,34.9169,2,244,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.2615
74DI20110715,A16N,14,1,3,3,2,20110725,809,36.84358,-20.00142,4565,4326.5,2.5501,34.907,34.9071,2,244.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.1621
74DI20110715,A16N,14,1,2,2,2,20110725,809,36.84358,-20.00142,4565,4587.4,2.4207,34.8912,34.8916,2,243.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.0053
74DI20110715,A16N,14,1,1,1,2,20110725,809,36.84358,-20.00142,4565,4638.6,2.4242,34.8909,34.892,2,244.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.0025
74DI20110715,A16N,15,1,24,24,2,20110725,1738,36.00924,-20.01063,5329,3.1,21.5433,36.7323,36.7328,2,224.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,21.5427
74DI20110715,A16N,15,1,23,23,2,20110725,1738,36.00924,-20.01063,5329,50.3,18.9663,36.3798,36.3809,2,248.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,18.9573
74DI20110715,A16N,15,1,22,22,2,20110725,1738,36.00924,-20.01063,5329,86.6,16.6531,36.2454,36.2425,2,231.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,16.639
74DI20110715,A16N,15,1,21,21,2,20110725,1738,36.00924,-20.01063,5329,192.2,15.1835,36.0854,36.0824,2,204.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,15.1539
74DI20110715,A16N,15,1,20,20,2,20110725,1738,36.00924,-20.01063,5329,267.8,14.2651,35.9505,35.9456,2,211.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,14.2255
74DI20110715,A16N,15,1,19,19,2,20110725,1738,36.00924,-20.01063,5329,393.2,12.9934,35.7705,35.7673,2,207.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.9386
74DI20110715,A16N,15,1,18,18,2,20110725,1738,36.00924,-20.01063,5329,519.9,11.9549,35.6373,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,11.8858
74DI20110715,A16N,15,1,17,17,2,20110725,1738,36.00924,-20.01063,5329,645.9,10.8638,35.5476,35.5464,2,183.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.7826
74DI20110715,A16N,15,1,16,16,2,20110725,1738,36.00924,-20.01063,5329,772,10.4201,35.6501,35.65,2,177.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.3249
74DI20110715,A16N,15,1,15,15,2,20110725,1738,36.00924,-20.01063,5329,897.7,9.7197,35.653,35.6557,2,179.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.6128
74DI20110715,A16N,15,1,14,14,2,20110725,1738,36.00924,-20.01063,5329,1024.1,8.6907,35.5857,35.5832,2,191.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,8.5756
74DI20110715,A16N,15,1,13,13,2,20110725,1738,36.00924,-20.01063,5329,1276.5,7.8361,35.6114,35.6089,2,205.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,7.6985
74DI20110715,A16N,15,1,12,12,2,20110725,1738,36.00924,-20.01063,5329,1529.1,5.7151,35.282,35.2786,2,232.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,5.572
74DI20110715,A16N,15,1,11,11,2,20110725,1738,36.00924,-20.01063,5329,1783.4,4.7343,35.1572,35.1527,2,245.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.5775
74DI20110715,A16N,15,1,10,10,2,20110725,1738,36.00924,-20.01063,5329,2038,4.098,35.0785,35.0789,2,250,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.9249
74DI20110715,A16N,15,1,9,9,2,20110725,1738,36.00924,-20.01063,5329,2292.8,3.5779,35.0164,35.0166,2,251.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.388
74DI20110715,A16N,15,1,8,8,2,20110725,1738,36.00924,-20.01063,5329,2547.1,3.1744,34.975,34.9754,2,251.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.9664
74DI20110715,A16N,15,1,7,7,2,20110725,1738,36.00924,-20.01063,5329,3053.6,2.7801,34.9398,34.9401,2,249,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.5285
74DI20110715,A16N,15,1,6,6,2,20110725,1738,36.00924,-20.01063,5329,3563.4,2.6094,34.9214,34.9217,2,245.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.3072
74DI20110715,A16N,15,1,5,5,2,20110725,1738,36.00924,-20.01063,5329,4071.8,2.5005,34.9059,34.9063,2,244.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.1439
74DI20110715,A16N,15,1,4,4,2,20110725,1738,36.00924,-20.01063,5329,4583,2.4453,34.8941,34.8942,2,245.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.0296
74DI20110715,A16N,15,1,3,3,2,20110725,1738,36.00924,-20.01063,5329,5094.5,2.4698,34.8904,34.89,2,244.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9894
74DI20110715,A16N,15,1,2,2,2,20110725,1738,36.00924,-20.01063,5329,5372.8,2.5007,34.8896,34.8898,2,245.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9831
74DI20110715,A16N,15,1,1,1,2,20110725,1738,36.00924,-20.01063,5329,5423,2.5075,34.8896,34.8897,2,245,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.983
74DI20110715,A16N,16,1,24,24,2,20110726,412,35.00296,-20.54542,5140,8.4,21.5011,36.7435,36.743,2,223.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,21.4995
74DI20110715,A16N,16,1,23,23,2,20110726,412,35.00296,-20.54542,5140,53.4,18.1847,36.4494,36.4471,2,243.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,18.1754
74DI20110715,A16N,16,1,22,22,2,20110726,412,35.00296,-20.54542,5140,53.6,18.1764,36.4492,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,18.1671
74DI20110715,A16N,16,1,21,21,2,20110726,412,35.00296,-20.54542,5140,114.6,16.9658,36.3657,36.3675,2,214.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,16.9468
74DI20110715,A16N,16,1,20,20,2,20110726,412,35.00296,-20.54542,5140,189.1,15.8243,36.1758,36.1726,2,212.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,15.7943
74DI20110715,A16N,16,1,19,19,2,20110726,412,35.00296,-20.54542,5140,265.4,14.7762,36.0146,36.0125,2,201.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,14.736
74DI20110715,A16N,16,1,18,18,2,20110726,412,35.00296,-20.54542,5140,341.4,13.8404,35.8864,35.8829,2,201.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,13.7908
74DI20110715,A16N,16,1,17,17,2,20110726,412,35.00296,-20.54542,5140,517.6,11.7553,35.6012,35.603,2,194,2,-999,9,-999,9,-999,9,-999,9,-999,9,11.6874
74DI20110715,A16N,16,1,16,16,2,20110726,412,35.00296,-20.54542,5140,769.5,10.8799,35.7642,35.7609,2,177.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.7824
74DI20110715,A16N,16,1,15,15,2,20110726,412,35.00296,-20.54542,5140,894.5,9.8675,35.7269,35.7327,2,178.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.7599
74DI20110715,A16N,16,1,14,14,2,20110726,412,35.00296,-20.54542,5140,1018.4,9.8944,35.8732,35.8712,2,181.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.7709
74DI20110715,A16N,16,1,13,13,2,20110726,412,35.00296,-20.54542,5140,1261.2,8.6595,35.7742,35.7747,2,196.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,8.5159
74DI20110715,A16N,16,1,12,12,2,20110726,412,35.00296,-20.54542,5140,1516.2,5.8686,35.3137,35.3137,2,230.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,5.7251
74DI20110715,A16N,16,1,11,11,2,20110726,412,35.00296,-20.54542,5140,1773,4.2958,35.0655,35.066,2,255.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.1461
74DI20110715,A16N,16,1,10,10,2,20110726,412,35.00296,-20.54542,5140,2020.2,3.8209,35.0217,35.0213,2,257.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.6539
74DI20110715,A16N,16,1,9,9,2,20110726,412,35.00296,-20.54542,5140,2269.4,3.5262,35.0063,35.0063,2,254.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.3395
74DI20110715,A16N,16,1,8,8,2,20110726,412,35.00296,-20.54542,5140,2523.3,3.1474,34.9693,34.9695,2,253.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.9423
74DI20110715,A16N,16,1,7,7,2,20110726,412,35.00296,-20.54542,5140,2773.1,2.9213,34.9504,34.9505,2,251.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.6956
74DI20110715,A16N,16,1,6,6,2,20110726,412,35.00296,-20.54542,5140,3279.1,2.6835,34.9307,34.9309,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.4104
74DI20110715,A16N,16,1,5,5,2,20110726,412,35.00296,-20.54542,5140,3793.2,2.5368,34.9125,34.9122,2,244,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.211
74DI20110715,A16N,16,1,4,4,2,20110726,412,35.00296,-20.54542,5140,4309.1,2.4398,34.8973,34.898,2,244.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.0572
74DI20110715,A16N,16,1,3,3,2,20110726,412,35.00296,-20.54542,5140,4823.7,2.4377,34.8905,34.8903,2,243.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9926
74DI20110715,A16N,16,1,2,2,2,20110726,412,35.00296,-20.54542,5140,5168.7,2.4738,34.8898,34.8895,2,243.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9837
74DI20110715,A16N,16,1,1,1,2,20110726,412,35.00296,-20.54542,5140,5223.3,2.477,34.8891,34.8888,2,244,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9797
74DI20110715,A16N,17,1,24,24,2,20110726,1445,33.99909,-21.12631,5227,3.8,21.4508,36.678,36.6789,2,223.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,21.4501
74DI20110715,A16N,17,1,23,23,2,20110726,1445,33.99909,-21.12631,5227,50.3,19.0756,36.646,36.6537,2,242.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,19.0665
74DI20110715,A16N,17,1,22,22,2,20110726,1445,33.99909,-21.12631,5227,114.5,17.8453,36.5804,36.5773,2,214.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,17.8256
74DI20110715,A16N,17,1,21,21,2,20110726,1445,33.99909,-21.12631,5227,189.3,17.1383,36.4725,36.4716,2,218.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,17.1065
74DI20110715,A16N,17,1,20,20,2,20110726,1445,33.99909,-21.12631,5227,265.3,16.262,36.2745,36.2634,2,206.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,16.2191
74DI20110715,A16N,17,1,19,19,2,20110726,1445,33.99909,-21.12631,5227,390.6,14.4152,35.957,35.9528,2,202.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,14.3568
74DI20110715,A16N,17,1,18,18,2,20110726,1445,33.99909,-21.12631,5227,517,13.0185,35.7623,35.7581,2,201.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.946
74DI20110715,A16N,17,1,17,17,2,20110726,1445,33.99909,-21.12631,5227,642.7,11.72,35.5973,35.5927,2,189.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,11.6353
74DI20110715,A16N,17,1,16,16,2,20110726,1445,33.99909,-21.12631,5227,769.3,10.4941,35.493,35.4921,2,179,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.399
74DI20110715,A16N,17,1,15,15,2,20110726,1445,33.99909,-21.12631,5227,895.3,9.4525,35.4697,35.4702,2,179.8,3,-999,9,-999,9,-999,9,-999,9,-999,9,9.3479
74DI20110715,A16N,17,1,14,14,3,20110726,1445,33.99909,-21.12631,5227,1022,8.8104,35.5181,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,8.6948
74DI20110715,A16N,17,1,13,13,2,20110726,1445,33.99909,-21.12631,5227,1275.1,7.6971,35.5187,35.5163,2,202.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,7.561
74DI20110715,A16N,17,1,12,12,2,20110726,1445,33.99909,-21.12631,5227,1528.7,5.6468,35.2357,35.2281,2,236,2,-999,9,-999,9,-999,9,-999,9,-999,9,5.5046
74DI20110715,A16N,17,1,11,11,2,20110726,1445,33.99909,-21.12631,5227,1781.5,4.9645,35.1813,35.182,2,240.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.8048
74DI20110715,A16N,17,1,10,10,2,20110726,1445,33.99909,-21.12631,5227,2036.2,4.1846,35.0767,35.0758,2,251.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.0104
74DI20110715,A16N,17,1,9,9,2,20110726,1445,33.99909,-21.12631,5227,2290.5,3.5692,35.0014,35.0014,2,256.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.3797
74DI20110715,A16N,17,1,8,8,2,20110726,1445,33.99909,-21.12631,5227,2545,3.22,34.9742,34.9745,2,253.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.0114
74DI20110715,A16N,17,1,7,7,2,20110726,1445,33.99909,-21.12631,5227,3055.5,2.7966,34.9417,34.942,2,248.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.5444
74DI20110715,A16N,17,1,6,6,2,20110726,1445,33.99909,-21.12631,5227,3565.6,2.6017,34.9209,34.9208,2,244.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.2995
74DI20110715,A16N,17,1,5,5,2,20110726,1445,33.99909,-21.12631,5227,4078.2,2.487,34.9044,34.9047,2,244.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.1301
74DI20110715,A16N,17,1,4,4,2,20110726,1445,33.99909,-21.12631,5227,4591.6,2.4295,34.8927,34.8929,2,245,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.0133
74DI20110715,A16N,17,1,3,3,2,20110726,1445,33.99909,-21.12631,5227,5105.8,2.4614,34.8893,34.8893,2,244.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9799
74DI20110715,A16N,17,1,2,2,2,20110726,1445,33.99909,-21.12631,5227,5263.8,2.481,34.8891,34.8894,2,244.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9784
74DI20110715,A16N,17,1,1,1,2,20110726,1445,33.99909,-21.12631,5227,5315.4,2.4883,34.8891,34.8901,2,242.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9787
74DI20110715,A16N,18,1,24,24,2,20110727,136,33.01002,-21.69201,5253,8.3,21.426,36.7199,36.7207,2,223.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,21.4244
74DI20110715,A16N,18,1,23,23,2,20110727,136,33.01002,-21.69201,5253,54,19.1094,36.6674,36.6667,2,240.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,19.0996
74DI20110715,A16N,18,1,22,22,2,20110727,136,33.01002,-21.69201,5253,101.8,18.2013,36.6311,36.6316,2,221.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,18.1836
74DI20110715,A16N,18,1,21,21,2,20110727,136,33.01002,-21.69201,5253,189.9,17.2295,36.4917,36.4906,2,217.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,17.1975
74DI20110715,A16N,18,1,20,20,2,20110727,136,33.01002,-21.69201,5253,265,17.0348,36.4561,36.454,2,218.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,16.9905
74DI20110715,A16N,18,1,19,19,2,20110727,136,33.01002,-21.69201,5253,390.7,14.8483,36.0254,36.0182,2,201.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,14.7887
74DI20110715,A16N,18,1,18,18,3,20110727,136,33.01002,-21.69201,5253,515.9,13.08,35.7661,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,13.0074
