EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,DEG C
  06MT20010507,   114,  1,      9,2,20010527,   0, 53.5160, -49.9490, 3638,   2518.6,   3.0158,  34.8973,2,    284.8,2,    12.27,2,    16.08,2,     0.01,2,     1.04,2, -999.000,9, -999.000,9,   2152.9,2,   2305.7,2,   7.7390,2,    25.00,   2.8139
  06MT20010507,   114,  1,      8,2,20010527,   0, 53.5160, -49.9490, 3638,   2531.6,   3.0081,  34.8984,2,    285.1,2,    11.74,2,    16.12,2,     0.01,2,     1.03,2,    2.551,2,    1.245,2,   2153.2,2,   2302.8,2,   7.7392,2,    25.00,   2.8050
  06MT20010507,   114,  1,      7,2,20010527,   0, 53.5160, -49.9490, 3638,   2787.0,   2.8710,  34.9047,2,    284.3,2,    12.34,2,    16.00,2,     0.01,2,     1.04,2,    2.352,2,    1.139,2,   2155.3,2,   2302.5,2,   7.7404,2,    25.00,   2.6450
  06MT20010507,   114,  1,      6,2,20010527,   0, 53.5160, -49.9490, 3638,   3041.8,   2.5907,  34.8971,2,    287.0,2,    12.25,2,    15.17,2,     0.01,2,     0.99,2, -999.000,9, -999.000,9,   2154.3,2,   2303.7,2,   7.7391,2,    25.00,   2.3446
  06MT20010507,   114,  1,      5,2,20010527,   0, 53.5160, -49.9490, 3638,   3147.2,   2.4705,  34.8950,2,    287.6,2,    12.63,2,    15.29,2,     0.01,2,     0.99,2,    2.605,2,    1.260,2,   2155.4,2,   2305.0,2,   7.7400,2,    25.00,   2.2162
  06MT20010507,   114,  1,      4,2,20010527,   0, 53.5160, -49.9490, 3638,   3246.3,   2.3008,  34.8882,2,    290.8,2,    12.27,2,    14.95,2,     0.01,2,     0.96,2, -999.000,9, -999.000,9,   2153.8,2,   2302.9,2,   7.7365,2,    25.00,   2.0402
  06MT20010507,   114,  1,      3,2,20010527,   0, 53.5160, -49.9490, 3638,   3350.1,   2.0757,  34.8804,2,    294.4,2,    11.74,2,    14.89,2,     0.00,2,     0.94,2,    3.204,2,    1.575,2,   2154.4,2,   2304.9,2,   7.7365,2,    25.00,   1.8097
  06MT20010507,   114,  1,      2,2,20010527,   0, 53.5160, -49.9490, 3638,   3460.4,   1.8132,  34.8708,2,    299.3,2,    10.59,2,    14.17,2,     0.00,2,     0.89,2,    3.627,2,    1.796,2,   2153.2,2,   2298.3,2,   7.7354,2,    25.00,   1.5422
  06MT20010507,   114,  1,      1,2,20010527,   0, 53.5160, -49.9490, 3638,   3628.3,   1.4976,  34.8654,2,    303.0,2,    11.11,2,    13.77,2,     0.01,2,     0.86,2,    4.034,2,    1.998,2,   2156.2,2,   2297.6,2,   7.7298,2,    25.00,   1.2172
  06MT20010507,   115,  1,     22,2,20010528,   0, 53.3999, -50.2180, 3511,     10.6,   4.7985,  34.5461,2,    326.9,2,     2.37,2,     8.91,2,     0.20,2,     0.51,2,    5.145,2,    2.720,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   4.7977
  06MT20010507,   115,  1,     21,2,20010528,   0, 53.3999, -50.2180, 3511,    101.8,   4.1440,  34.5534,2,    315.4,2,     6.41,2,    11.40,2,     0.27,2,     0.68,2,    5.166,2,    2.725,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   4.1369
  06MT20010507,   115,  1,     20,2,20010528,   0, 53.3999, -50.2180, 3511,    200.1,   3.5768,  34.6385,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.5635
  06MT20010507,   115,  1,     19,2,20010528,   0, 53.3999, -50.2180, 3511,    402.2,   3.9120,  34.8360,2,    280.7,2,     9.18,2,    16.25,2,     0.02,2,     0.91,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.8834
  06MT20010507,   115,  1,     18,2,20010528,   0, 53.3999, -50.2180, 3511,    597.5,   3.6650,  34.8469,2,    285.8,2,     9.14,2,    16.28,2,     0.01,2,     0.93,2,    4.334,2,    2.210,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.6228
  06MT20010507,   115,  1,     17,2,20010528,   0, 53.3999, -50.2180, 3511,    805.6,   3.5943,  34.8626,2,    281.1,2,     9.28,2,    16.13,2,     0.00,2,     0.92,2,    4.231,2,    2.125,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.5366
  06MT20010507,   115,  1,     16,2,20010528,   0, 53.3999, -50.2180, 3511,   1007.6,   3.5144,  34.8688,2,    284.4,2,     9.73,2,    16.82,2,     0.01,2,     0.96,2,    3.914,2,    1.946,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.4413
  06MT20010507,   115,  1,     15,2,20010528,   0, 53.3999, -50.2180, 3511,   1261.2,   3.4297,  34.8791,2,    282.5,2,    10.30,2,    16.92,2,     0.00,2,     1.00,2,    3.554,2,    1.720,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.3365
  06MT20010507,   115,  1,     14,2,20010528,   0, 53.3999, -50.2180, 3511,   1515.2,   3.2650,  34.8737,2,    286.9,2,    10.59,2,    16.72,2,     0.00,2,     1.00,2,    3.506,2,    1.667,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.1521
  06MT20010507,   115,  1,     13,2,20010528,   0, 53.3999, -50.2180, 3511,   1718.4,   3.1496,  34.8683,2,    290.4,2,    10.49,2,    16.67,2,     0.01,2,     1.02,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.0204
  06MT20010507,   115,  1,     12,2,20010528,   0, 53.3999, -50.2180, 3511,   1819.8,   3.1114,  34.8663,2,    291.5,2,    10.57,2,    16.75,2,     0.02,2,     1.01,2,    3.586,2,    1.693,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.9737
  06MT20010507,   115,  1,     11,2,20010528,   0, 53.3999, -50.2180, 3511,   2022.9,   3.0600,  34.8710,2,    291.0,2,    10.67,2,    16.45,2,     0.01,2,     1.00,2,    3.370,2,    1.575,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.9046
  06MT20010507,   115,  1,     10,2,20010528,   0, 53.3999, -50.2180, 3511,   2226.4,   3.0521,  34.8853,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.01,0,  -999.00,9, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.8778
  06MT20010507,   115,  1,      9,2,20010528,   0, 53.3999, -50.2180, 3511,   2431.7,   3.0178,  34.8986,2,    284.4,2,    11.66,2,    16.28,2,     0.01,2,     0.96,2,    2.665,2,    1.218,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.8244
  06MT20010507,   115,  1,      8,2,20010528,   0, 53.3999, -50.2180, 3511,   2632.5,   2.8875,  34.9017,2,    283.9,2,    11.90,2,    16.00,2,     0.00,2,     0.95,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.6767
  06MT20010507,   115,  1,      7,2,20010528,   0, 53.3999, -50.2180, 3511,   2737.2,   2.7369,  34.8949,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.00,0,  -999.00,9, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.5187
  06MT20010507,   115,  1,      6,2,20010528,   0, 53.3999, -50.2180, 3511,   2737.4,   2.7355,  34.8950,2,    286.8,2,    11.41,2,    15.65,2,     0.00,2,     0.93,2,    2.838,2,    1.325,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.5173
  06MT20010507,   115,  1,      5,2,20010528,   0, 53.3999, -50.2180, 3511,   2839.0,   2.6844,  34.9007,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.00,0,  -999.00,9, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.4570
  06MT20010507,   115,  1,      4,2,20010528,   0, 53.3999, -50.2180, 3511,   2940.5,   2.6101,  34.9000,2,    285.3,2,    12.33,2,    15.64,2,     0.00,2,     0.93,2,    2.610,2,    1.172,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.3740
  06MT20010507,   115,  1,      3,2,20010528,   0, 53.3999, -50.2180, 3511,   3040.2,   2.4681,  34.8935,2,    288.7,2,    12.23,2,    15.38,2,     0.00,2,     0.91,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.2249
  06MT20010507,   115,  1,      2,2,20010528,   0, 53.3999, -50.2180, 3511,   3145.8,   2.2777,  34.8864,2,    290.7,2,    11.92,2,    14.99,2,     0.01,2,     0.92,2,    3.034,2,    1.393,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.0280
  06MT20010507,   115,  1,      1,2,20010528,   0, 53.3999, -50.2180, 3511,   3501.0,   1.5168,  34.8657,2,    303.0,2,    10.56,2,    13.78,2,     0.00,2,     0.83,2,    4.135,4,    1.888,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.2490
  06MT20010507,   116,  1,     22,2,20010528,   0, 53.2075, -50.7340, 3182,     14.0,   2.8914,  34.1261,2,    340.2,2,     8.80,2,     9.79,2,     0.10,2,     0.59,2,    5.715,2,    2.917,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.8906
  06MT20010507,   116,  1,     21,2,20010528,   0, 53.2075, -50.7340, 3182,    107.9,   2.9839,  34.6094,2,    309.3,2,     8.88,2,    13.42,2,     0.13,2,     0.81,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.9773
  06MT20010507,   116,  1,     20,2,20010528,   0, 53.2075, -50.7340, 3182,    301.0,   3.5578,  34.8010,2,    293.5,2,     8.85,2,    14.90,2,     0.04,2,     0.88,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.5375
  06MT20010507,   116,  1,     19,2,20010528,   0, 53.2075, -50.7340, 3182,    600.8,   3.4609,  34.8428,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.4195
  06MT20010507,   116,  1,     18,2,20010528,   0, 53.2075, -50.7340, 3182,    703.8,   3.4103,  34.8445,2,    296.3,2,     8.81,2,    15.46,2,     0.01,2,     0.89,2,    4.564,2,    2.333,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.3615
  06MT20010507,   116,  1,     17,2,20010528,   0, 53.2075, -50.7340, 3182,    805.3,   3.3732,  34.8448,2,    295.8,2,     8.84,2,    15.52,2,     0.01,2,     0.89,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.3169
  06MT20010507,   116,  1,     16,2,20010528,   0, 53.2075, -50.7340, 3182,    907.4,   3.3174,  34.8407,2,    296.8,2,     8.85,2,    15.58,2,     0.01,2,     0.90,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.2537
  06MT20010507,   116,  1,     15,2,20010528,   0, 53.2075, -50.7340, 3182,   1003.5,   3.2933,  34.8399,2,    295.7,2,     8.90,2,    15.68,2,     0.01,2,     0.91,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.2223
  06MT20010507,   116,  1,     14,2,20010528,   0, 53.2075, -50.7340, 3182,   1107.1,   3.3203,  34.8486,2,    292.2,2,     9.28,2,    15.68,2,     0.00,2,     0.94,2,    4.249,2,    2.133,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.2408
  06MT20010507,   116,  1,     13,2,20010528,   0, 53.2075, -50.7340, 3182,   1312.0,   3.3709,  34.8766,2,    286.0,2,    10.21,2,    16.08,2,     0.00,2,     0.97,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.2741
  06MT20010507,   116,  1,     12,2,20010528,   0, 53.2075, -50.7340, 3182,   1513.1,   3.2603,  34.8757,2,    287.3,2,    10.45,2,    15.89,2,     0.00,2,     0.97,2,    3.664,2,    1.780,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.1476
  06MT20010507,   116,  1,     11,2,20010528,   0, 53.2075, -50.7340, 3182,   1769.5,   3.0475,  34.8756,2,    289.5,2,    10.38,2,    16.12,2,     0.00,2,     0.96,2,    3.482,2,    1.697,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.9151
  06MT20010507,   116,  1,     10,2,20010528,   0, 53.2075, -50.7340, 3182,   2021.6,   2.9219,  34.8852,2,    287.7,2,    10.87,2,    15.73,2,     0.00,2,     0.94,2,    3.147,2,    1.526,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.7687
  06MT20010507,   116,  1,      9,2,20010528,   0, 53.2075, -50.7340, 3182,   2122.4,   2.8808,  34.8871,2,    287.5,2,    11.35,2,    15.46,2,     0.01,2,     0.94,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.7190
  06MT20010507,   116,  1,      8,2,20010528,   0, 53.2075, -50.7340, 3182,   2314.5,   2.7288,  34.8939,2,    286.9,2,    10.89,2,    15.70,2,     0.00,2,     0.97,2,    2.866,2,    1.406,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.5516
  06MT20010507,   116,  1,      7,2,20010528,   0, 53.2075, -50.7340, 3182,   2530.8,   2.5013,  34.8938,2,    286.9,2,    11.86,2,    15.23,2,     0.00,2,     0.92,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.3078
  06MT20010507,   116,  1,      6,2,20010528,   0, 53.2075, -50.7340, 3182,   2633.8,   2.3621,  34.8902,2,    289.2,2,    11.91,2,    14.98,2,     0.01,2,     0.91,2,    2.841,2,    1.403,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.1614
  06MT20010507,   116,  1,      5,2,20010528,   0, 53.2075, -50.7340, 3182,   2719.2,   2.2505,  34.8921,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.01,0,  -999.00,9, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.0438
  06MT20010507,   116,  1,      4,2,20010528,   0, 53.2075, -50.7340, 3182,   2837.6,   2.0884,  34.8817,2,    294.5,2,    11.25,2,    14.73,2,     0.00,2,     0.88,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.8736
  06MT20010507,   116,  1,      3,2,20010528,   0, 53.2075, -50.7340, 3182,   2939.0,   1.8525,  34.8731,2,    298.5,2,    10.27,2,    14.36,2,     0.01,2,     0.85,2,    3.635,2,    1.808,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.6329
  06MT20010507,   116,  1,      2,2,20010528,   0, 53.2075, -50.7340, 3182,   3046.7,   1.6958,  34.8702,2,    299.6,2,    10.08,2,    14.03,2,     0.01,2,     0.83,2,    3.793,2,    1.891,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.4692
  06MT20010507,   116,  1,      1,2,20010528,   0, 53.2075, -50.7340, 3182,   3172.3,   1.6997,  34.8701,2,    300.2,2,    10.07,2,    14.18,2,     0.01,2,     1.03,2,    3.825,2,    1.897,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.4606
  06MT20010507,   117,  1,     22,2,20010528,   0, 53.2922, -50.5140, 3309,     10.1,   5.1234,  34.5973,2,    319.8,2,     4.37,2,     9.07,2,     0.22,2,     0.52,2,    4.967,2,    2.619,2,   2117.5,2,   2287.4,2,   7.8100,2,    25.00,   5.1226
  06MT20010507,   117,  1,     21,2,20010528,   0, 53.2922, -50.5140, 3309,     50.1,   5.0369,  34.5969,2,    317.8,2,     4.69,2,     9.41,2,     0.22,2,     0.56,2,    4.975,2,    2.609,2,   2117.4,2,   2290.0,2,   7.8017,2,    25.00,   5.0331
  06MT20010507,   117,  1,     20,2,20010528,   0, 53.2922, -50.5140, 3309,    100.3,   4.9300,  34.5913,2,    317.6,2,     5.31,2,     9.88,2,     0.21,2,     0.61,2,    5.018,2,    2.695,2,   2122.3,2,   2284.6,2,   7.7930,2,    25.00,   4.9223
  06MT20010507,   117,  1,     19,2,20010528,   0, 53.2922, -50.5140, 3309,    199.8,   3.1357,  34.6508,2,    314.7,2,     8.39,2,    12.92,2,     0.15,2,     0.81,2,    5.088,2,    2.670,2,   2139.5,2,   2292.4,2,   7.7525,2,    25.00,   3.1231
  06MT20010507,   117,  1,     18,2,20010528,   0, 53.2922, -50.5140, 3309,    402.8,   3.6875,  34.8373,2,    289.7,2,     9.14,2,    15.80,2,     0.01,2,     0.93,2,    4.380,2,    2.260,2,   2154.4,2,   2298.5,2,   7.7313,2,    25.00,   3.6596
  06MT20010507,   117,  1,     17,2,20010528,   0, 53.2922, -50.5140, 3309,    603.6,   3.5067,  34.8444,2,    295.0,2,     8.96,2,    15.56,2,     0.02,2,     0.92,2,    4.434,2,    2.328,2,   2154.0,2,   2301.6,2,   7.7347,2,    25.00,   3.4648
  06MT20010507,   117,  1,     16,2,20010528,   0, 53.2922, -50.5140, 3309,    806.5,   3.5718,  34.8699,2,    285.2,2,     9.80,2,    16.29,2,     0.01,2,     0.99,2,    3.940,2,    1.985,2,     -999.00,9,   2299.8,2,   7.7290,2,    25.00,   3.5141
  06MT20010507,   117,  1,     15,2,20010528,   0, 53.2922, -50.5140, 3309,   1007.9,   3.5210,  34.8754,2,    284.8,2,    10.05,2,    16.52,2,     0.01,2,     1.00,2,    3.748,2,    1.867,2,   2157.2,2,   2303.4,2,   7.7285,2,    25.00,   3.4478
  06MT20010507,   117,  1,     14,2,20010528,   0, 53.2922, -50.5140, 3309,   1212.9,   3.4023,  34.8754,2,    288.0,2,    10.07,2,    16.23,2,     0.01,2,     0.99,2,    3.766,2,    1.866,2,   2157.0,2,   2297.2,2,   7.7321,2,    25.00,   3.3134
  06MT20010507,   117,  1,     13,2,20010528,   0, 53.2922, -50.5140, 3309,   1418.4,   3.2926,  34.8763,2,    288.6,2,    10.24,2,    16.32,2,     0.01,2,     1.00,2,    3.682,2,    1.816,2,   2155.2,2,   2300.2,2,   7.7345,2,    25.00,   3.1876
  06MT20010507,   117,  1,     12,2,20010528,   0, 53.2922, -50.5140, 3309,   1514.8,   3.2348,  34.8741,2,    288.5,2,    10.32,2,    16.20,2,     0.02,2,     1.01,2,    3.633,2,    1.783,2,   2155.0,0,   2301.1,2,   7.7326,2,    25.00,   3.1222
  06MT20010507,   117,  1,     11,2,20010528,   0, 53.2922, -50.5140, 3309,   1616.1,   3.1848,  34.8722,2,    289.8,2,    10.31,2,    16.18,2,     0.01,2,     1.03,2,    3.675,2,    1.814,2,   2154.8,2,   2304.4,2,   7.7330,2,    25.00,   3.0641
  06MT20010507,   117,  1,     10,2,20010528,   0, 53.2922, -50.5140, 3309,   1820.4,   3.0485,  34.8672,2,    293.6,2,    10.39,2,    16.25,2,     0.01,2,     1.01,2,    3.518,2,    1.719,2,   2154.4,2,   2302.8,2,   7.7360,2,    25.00,   2.9116
  06MT20010507,   117,  1,      9,2,20010528,   0, 53.2922, -50.5140, 3309,   2023.0,   3.0192,  34.8811,2,    290.0,2,    10.68,2,    16.02,2,     0.01,2,     0.97,2,    3.134,2,    1.534,2,   2154.3,2,   2301.6,2,   7.7380,2,    25.00,   2.8644
  06MT20010507,   117,  1,      8,2,20010528,   0, 53.2922, -50.5140, 3309,   2227.3,   2.9510,  34.8907,2,    286.9,2,    11.05,2,    15.77,2,     0.00,2,     0.94,2,    2.876,2,    1.429,2,   2154.3,2,   2299.0,2,   7.7395,2,    25.00,   2.7783
  06MT20010507,   117,  1,      7,2,20010528,   0, 53.2922, -50.5140, 3309,   2430.1,   2.8079,  34.8959,2,    286.2,2,    11.24,2,    15.55,2,     0.00,2,     0.93,2,    2.746,2,    1.369,2,   2155.2,2,   2300.1,2,   7.7400,2,    25.00,   2.6184
  06MT20010507,   117,  1,      6,2,20010528,   0, 53.2922, -50.5140, 3309,   2634.3,   2.6623,  34.8969,2,    286.7,2,    11.64,2,    15.53,2,     0.00,2,     0.94,2,    2.625,2,    1.305,2,   2155.6,2,   2301.7,2,   7.7396,2,    25.00,   2.4557
  06MT20010507,   117,  1,      5,2,20010528,   0, 53.2922, -50.5140, 3309,   2841.7,   2.3083,  34.8880,2,    290.7,2,    11.49,2,    14.99,2,     0.02,2,     0.86,2,    2.983,2,    1.491,2,   2155.8,2,   2301.2,2,   7.7386,2,    25.00,   2.0885
  06MT20010507,   117,  1,      4,2,20010528,   0, 53.2922, -50.5140, 3309,   2941.4,   2.1790,  34.8842,2,    293.6,2,    11.35,2,    14.73,2,     0.01,2,     0.81,2,    3.090,2,    1.548,2,   2155.2,2,   2301.5,2,   7.7383,2,    25.00,   1.9521
  06MT20010507,   117,  1,      3,2,20010528,   0, 53.2922, -50.5140, 3309,   3042.1,   1.9517,  34.8761,2,    297.7,2,    10.63,2,    14.12,2,     0.01,2,     0.80,2,    3.421,2,    1.709,2,   2155.2,2,   2301.9,2,   7.7367,2,    25.00,   1.7198
  06MT20010507,   117,  1,      2,2,20010528,   0, 53.2922, -50.5140, 3309,   3149.2,   1.6360,  34.8678,2,    302.2,2,     9.81,2,    13.73,2,     0.01,2,     0.78,2,    3.767,2,    1.901,2,   2154.2,2,   2300.3,2,   7.7343,2,    25.00,   1.4007
  06MT20010507,   117,  1,      1,2,20010528,   0, 53.2922, -50.5140, 3309,   3299.0,   1.5950,  34.8673,2,    303.0,2,    10.05,2,    13.51,2,     0.02,2,     0.80,2,    3.818,2,    1.925,2,   2155.4,2,   2303.6,2,   7.7330,2,    25.00,   1.3458
  06MT20010507,   120,  1,     22,2,20010528,   0, 53.0997, -50.9670, 3174,      9.5,   3.3976,  34.1943,2,    337.0,2,     8.26,2,    10.02,2,     0.10,2,     0.53,2,    5.567,2,    2.888,2,      -999.00,9,   2272.2,2,   7.7763,2,    25.00,   3.3970
  06MT20010507,   120,  1,     21,2,20010528,   0, 53.0997, -50.9670, 3174,     50.5,   2.6143,  34.5060,2,    307.4,2,     9.23,2,    13.78,2,     0.11,2,     0.74,2,    5.130,2,    2.681,2,   2141.1,2,   2278.9,2,   7.7323,2,    25.00,   2.6114
  06MT20010507,   120,  1,     20,2,20010528,   0, 53.0997, -50.9670, 3174,    100.3,   3.1618,  34.6896,2,    308.7,2,     8.51,2,    13.57,2,     0.16,2,     0.76,2,    5.033,2,    2.630,2,   2142.7,2,   2292.6,2,   7.7488,2,    25.00,   3.1555
  06MT20010507,   120,  1,     19,2,20010528,   0, 53.0997, -50.9670, 3174,    200.9,   3.4656,  34.7848,2,    298.0,2,     8.70,2,    15.10,2,     0.08,2,     0.84,2,    4.716,2,    2.438,2,   2147.2,2,   2291.8,2,   7.7392,2,    25.00,   3.4524
  06MT20010507,   120,  1,     18,2,20010528,   0, 53.0997, -50.9670, 3174,    404.0,   3.4926,  34.8363,2,    297.8,2,     8.59,2,    15.20,2,     0.02,2,     0.87,2,    4.567,2,    2.378,2,   2149.6,2,   2296.9,2,   7.7401,2,    25.00,   3.4653
  06MT20010507,   120,  1,     17,2,20010528,   0, 53.0997, -50.9670, 3174,    605.1,   3.4351,  34.8424,2,    297.8,2,     8.81,2,    15.55,2,     0.01,2,     0.89,2,    4.537,2, -999.000,9,   2150.8,2,   2299.1,2,   7.7379,2,    25.00,   3.3935
  06MT20010507,   120,  1,     15,2,20010528,   0, 53.0997, -50.9670, 3174,    807.2,   3.3267,  34.8369,2,    297.6,2,     9.14,2,    15.54,2,     0.01,2,     0.91,2,    4.552,2,    2.339,2,   2153.4,2,   2298.2,2,   7.7328,2,    25.00,   3.2706
  06MT20010507,   120,  1,     14,2,20010528,   0, 53.0997, -50.9670, 3174,    910.3,   3.3156,  34.8412,2,    295.9,2,     8.97,2,    15.56,2,     0.01,2,     0.92,2,    4.465,2,    2.290,2,   2152.7,2,   2296.1,2,   7.7339,2,    25.00,   3.2517
  06MT20010507,   120,  1,     13,2,20010528,   0, 53.0997, -50.9670, 3174,   1008.6,   3.2915,  34.8406,2,    296.4,2,     8.97,2,    15.57,2,     0.00,2,     0.96,2,    4.452,2,    2.276,2,   2153.5,2,   2295.1,2,   7.7336,2,    25.00,   3.2201
  06MT20010507,   120,  1,     12,2,20010528,   0, 53.0997, -50.9670, 3174,   1111.2,   3.3810,  34.8616,2,    289.9,2,     9.49,2,    15.83,2,     0.01,2,     0.93,2,    4.072,2,    2.063,2,   2153.9,2,   2298.4,2,   7.7317,2,    25.00,   3.3006
  06MT20010507,   120,  1,     11,2,20010528,   0, 53.0997, -50.9670, 3174,   1301.2,   3.3539,  34.8746,2,    287.4,2,     9.96,2,    16.17,2,     0.00,2,     0.93,2,    3.818,2,    1.920,2,   2155.0,2,   2297.7,2,   7.7305,2,    25.00,   3.2581
  06MT20010507,   120,  1,     10,2,20010528,   0, 53.0997, -50.9670, 3174,   1509.4,   3.2064,  34.8738,2,    288.6,2,    10.08,2,    16.02,2,     0.00,2,     0.92,2,    3.711,2,    1.825,2,   2154.6,2,   2300.2,2,   7.7329,2,    25.00,   3.0946
  06MT20010507,   120,  1,      9,2,20010528,   0, 53.0997, -50.9670, 3174,   1718.8,   3.0328,  34.8746,2,    289.6,2,    10.29,2,    15.96,2,     0.01,2,     0.89,2,    3.466,2,    1.691,2,   2153.3,2,   2294.4,2,   7.7350,2,    25.00,   2.9051
  06MT20010507,   120,  1,      8,2,20010528,   0, 53.0997, -50.9670, 3174,   1922.2,   2.9569,  34.8852,2,    287.4,2,    10.68,2,    15.95,2,     0.00,2,     0.88,2,    3.069,2,    1.504,2,   2154.9,2,   2297.1,2,   7.7389,2,    25.00,   2.8122
  06MT20010507,   120,  1,      7,2,20010528,   0, 53.0997, -50.9670, 3174,   2125.6,   2.8584,  34.8921,2,    287.1,2,    10.98,2,    15.85,2,     0.00,2,     0.86,2,    2.925,2,    1.428,2,   2155.9,2,   2298.1,2,   7.7387,2,    25.00,   2.6967
  06MT20010507,   120,  1,      6,2,20010528,   0, 53.0997, -50.9670, 3174,   2328.1,   2.7001,  34.8948,2,    286.7,2,    11.34,2,    15.31,2,     0.00,2,     0.84,2,    2.788,2,    1.364,2,   2155.2,2,   2302.7,2,   7.7402,2,    25.00,   2.5222
  06MT20010507,   120,  1,      5,2,20010528,   0, 53.0997, -50.9670, 3174,   2532.4,   2.3371,  34.8886,2,    290.2,2,    11.41,2,    15.23,2,     0.00,2,     0.82,2,    2.992,2,    1.472,2,   2153.9,2,   2304.9,2,   7.7384,2,    25.00,   2.1465
