BOTTLE,20131017PRINUNIVRMK
# 10/28/2013 Initialized README file  
# Data source: CCHDO 10/17/13 
# SHIP: Aurora Australis 
# Cruise: I09S 
# Region: South of Australia on 117E 
# EXPOCODE: 09AR20120105 
# DATES: 1/5 - 2/12/2012 
# Chief Scientist: S. Rintoul 
# 88 stations with 24 place Rosette 
# Hydro: Who - S.Rintoul; Status - final 
# 	Notes: 	 
# Nuts: Who - S.Rintoul; Status - final  
# 	Notes: nitrate is really NO3+NO2 
# O2: Who - S.Rintoul; Status - final 
# 	Notes: 
# TCO2: Who - ; Status - 
# 	Notes:  
# Other: CTD values for fluorescence, par and transmiss.  
# References: 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,XMISS,XMISS_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,%TRANS,,VOLTS,,VOLTS,
  09AR20120105,  I09S,    70,  1,     20,     20,2,20120204,0351,-41.9942, 114.9990, 4543,     74.9,  11.9189,  34.8054,2,  34.7998,2,    269.3,2,    269.3,2,     2.30,2,     7.36,2,     0.59,2,    98.59,2,    0.394,2,    0.524,2
  09AR20120105,  I09S,    70,  1,     19,     19,2,20120204,0351,-41.9942, 114.9990, 4543,    118.8,  10.5559,  34.6971,2,  34.6964,2,    264.5,2,    264.3,2,     3.10,2,    10.71,2,     0.79,2,    99.54,2,    0.067,2,    0.027,2
  09AR20120105,  I09S,    70,  1,     18,     18,2,20120204,0351,-41.9942, 114.9990, 4543,    201.1,  10.1434,  34.7216,2,  34.7201,2,    259.7,2,    260.0,2,     3.40,2,    11.75,2,     0.84,2,    99.49,2,   -0.200,2,    0.000,2
  09AR20120105,  I09S,    70,  1,     17,     17,2,20120204,0351,-41.9942, 114.9990, 4543,    352.7,   9.6359,  34.6870,2,  34.6871,2,    252.3,2,    252.6,2,     4.60,2,    14.36,2,     1.00,2,    99.50,2,   -0.207,2,    0.000,2
  09AR20120105,  I09S,    70,  1,     16,     16,2,20120204,0351,-41.9942, 114.9990, 4543,    498.8,   9.2163,  34.6409,2,  34.6404,2,    245.8,2,    245.8,2,     4.90,2,    16.01,2,     1.08,2,    99.17,2,   -0.196,2,    0.000,2
  09AR20120105,  I09S,    70,  1,     15,     15,2,20120204,0351,-41.9942, 114.9990, 4543,    701.0,   8.2390,  34.5397,2,  34.5398,2,    225.5,2,    225.6,2,     9.10,2,    20.41,2,     1.37,2,    98.71,2,   -0.201,2,    0.000,2
  09AR20120105,  I09S,    70,  1,     14,     14,2,20120204,0351,-41.9942, 114.9990, 4543,    897.6,   6.2430,  34.4031,2,  34.4027,2,    203.2,2,    202.8,2,    19.70,2,    27.11,2,     1.82,2,    98.25,2,   -0.194,2,    0.000,2
  09AR20120105,  I09S,    70,  1,     13,     13,2,20120204,0351,-41.9942, 114.9990, 4543,   1067.4,   4.5600,  34.3359,2,  34.3358,2,    204.8,2,    205.3,2,    31.30,2,    30.45,2,     2.07,2,    97.99,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    70,  1,     12,     12,2,20120204,0351,-41.9942, 114.9990, 4543,   1300.2,   3.4818,  34.3990,2,  34.3992,2,    187.1,2,    187.0,2,    50.80,2,    33.48,2,     2.30,2,    97.86,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    70,  1,     11,     11,2,20120204,0351,-41.9942, 114.9990, 4543,   1548.2,   2.9505,  34.5093,2,  34.5089,2,    170.9,2,    170.8,2,    66.80,2,    34.18,2,     2.36,2,    97.76,2,   -0.186,2,    0.000,2
  09AR20120105,  I09S,    70,  1,     10,     10,2,20120204,0351,-41.9942, 114.9990, 4543,   1803.2,   2.6734,  34.6145,2,  34.6136,2,    166.8,2,    166.9,2,    77.30,2,    33.46,2,     2.33,2,    97.72,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    70,  1,      9,      9,2,20120204,0351,-41.9942, 114.9990, 4543,   2099.8,   2.4444,  34.6951,2,  34.6944,2,    170.6,2,    170.4,2,    88.10,2,    32.40,2,     2.28,2,    97.67,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    70,  1,      8,      8,2,20120204,0351,-41.9942, 114.9990, 4543,   2399.7,   2.2040,  34.7305,2,  34.7298,2,    181.6,2,    181.7,2,    90.70,2,    31.46,2,     2.17,2,    97.60,2,   -0.173,2,    0.000,2
  09AR20120105,  I09S,    70,  1,      7,      7,2,20120204,0351,-41.9942, 114.9990, 4543,   2699.8,   1.9526,  34.7465,2,  34.7461,2,    193.0,2,    193.1,2,    92.50,2,    30.77,2,     2.13,2,    97.53,2,   -0.169,2,    0.000,2
  09AR20120105,  I09S,    70,  1,      6,      6,2,20120204,0351,-41.9942, 114.9990, 4543,   3050.4,   1.5746,  34.7396,2,  34.7388,2,    198.8,2,    199.0,2,   103.60,2,    31.24,2,     2.16,2,    97.44,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    70,  1,      5,      5,2,20120204,0351,-41.9942, 114.9990, 4543,   3401.1,   1.2170,  34.7244,2,  34.7233,2,    203.9,2,    204.4,2,   114.20,2,    31.66,2,     2.21,2,    97.36,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    70,  1,      4,      4,2,20120204,0351,-41.9942, 114.9990, 4543,   3752.1,   0.9191,  34.7095,2,  34.7083,2,    208.9,2,    209.4,2,   122.60,2,    32.01,2,     2.23,2,    97.31,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    70,  1,      3,      3,2,20120204,0351,-41.9942, 114.9990, 4543,   4098.7,   0.8157,  34.7032,2,  34.7024,2,    211.3,2,    211.2,2,   125.80,2,    32.06,2,     2.24,2,    97.30,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    70,  1,      2,      2,2,20120204,0351,-41.9942, 114.9990, 4543,   4449.5,   0.8244,  34.7016,2,  34.7007,2,    211.9,2,    211.2,2,   126.40,2,    32.00,2,     2.25,2,    97.31,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,    70,  1,      1,      1,2,20120204,0351,-41.9942, 114.9990, 4543,   4614.6,   0.8418,  34.7012,2,  34.7003,2,    212.2,2,    211.4,2,   126.20,2,    31.90,2,     2.24,2,    97.31,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     24,     24,2,20120205,1016,-41.5107, 115.0010, 4619,   4398.6,   0.8210,  34.7016,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.31,2,   -0.173,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     23,     23,2,20120205,1016,-41.5107, 115.0010, 4619,   4399.2,   0.8210,  34.7015,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     22,     22,2,20120205,1016,-41.5107, 115.0010, 4619,   4398.8,   0.8209,  34.7015,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     21,     21,2,20120205,1016,-41.5107, 115.0010, 4619,   4399.0,   0.8209,  34.7015,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     20,     20,2,20120205,1016,-41.5107, 115.0010, 4619,   4399.2,   0.8209,  34.7015,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     19,     19,2,20120205,1016,-41.5107, 115.0010, 4619,   4398.3,   0.8208,  34.7016,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.31,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     18,     18,2,20120205,1016,-41.5107, 115.0010, 4619,   4399.3,   0.8208,  34.7016,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.31,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     17,     17,2,20120205,1016,-41.5107, 115.0010, 4619,   4398.4,   0.8208,  34.7015,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     16,     16,2,20120205,1016,-41.5107, 115.0010, 4619,   4398.8,   0.8208,  34.7015,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     15,     15,2,20120205,1016,-41.5107, 115.0010, 4619,   4398.8,   0.8207,  34.7015,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     14,     14,2,20120205,1016,-41.5107, 115.0010, 4619,   4398.7,   0.8207,  34.7015,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     13,     13,2,20120205,1016,-41.5107, 115.0010, 4619,   4398.3,   0.8208,  34.7016,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.34,2,   -0.174,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     12,     12,2,20120205,1016,-41.5107, 115.0010, 4619,   4398.2,   0.8209,  34.7016,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     11,     11,2,20120205,1016,-41.5107, 115.0010, 4619,   4687.7,   0.8523,  34.7017,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    71,  1,     10,     10,2,20120205,1016,-41.5107, 115.0010, 4619,   4687.6,   0.8523,  34.7016,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.31,2,   -0.186,2,    0.000,2
  09AR20120105,  I09S,    71,  1,      9,      9,2,20120205,1016,-41.5107, 115.0010, 4619,   4687.5,   0.8523,  34.7016,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.31,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    71,  1,      8,      8,2,20120205,1016,-41.5107, 115.0010, 4619,   4687.6,   0.8523,  34.7017,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.174,2,    0.000,2
  09AR20120105,  I09S,    71,  1,      7,      7,2,20120205,1016,-41.5107, 115.0010, 4619,   4688.0,   0.8524,  34.7017,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.184,2,    0.000,2
  09AR20120105,  I09S,    71,  1,      6,      6,2,20120205,1016,-41.5107, 115.0010, 4619,   4687.7,   0.8523,  34.7017,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    71,  1,      5,      5,2,20120205,1016,-41.5107, 115.0010, 4619,   4687.7,   0.8522,  34.7017,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    71,  1,      4,      4,2,20120205,1016,-41.5107, 115.0010, 4619,   4687.9,   0.8523,  34.7017,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.187,2,    0.000,2
  09AR20120105,  I09S,    71,  1,      3,      3,2,20120205,1016,-41.5107, 115.0010, 4619,   4687.5,   0.8522,  34.7017,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    71,  1,      2,      2,2,20120205,1016,-41.5107, 115.0010, 4619,   4686.8,   0.8522,  34.7017,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.31,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    71,  1,      1,      1,2,20120205,1016,-41.5107, 115.0010, 4619,   4686.7,   0.8521,  34.7017,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.32,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    72,  1,     24,     24,2,20120205,0552,-41.4990, 115.0030, 4625,      9.0,  14.5235,  34.8552,2,  34.8556,2,    260.2,2,    260.2,2,     1.50,2,     4.42,2,     0.39,2,    96.72,2,    0.254,2,   58.480,2
  09AR20120105,  I09S,    72,  1,     23,     23,2,20120205,0552,-41.4990, 115.0030, 4625,     53.4,  12.7729,  34.7694,2,-999.0000,9,    272.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.94,2,    0.870,2,    7.420,2
  09AR20120105,  I09S,    72,  1,     22,     22,2,20120205,0552,-41.4990, 115.0030, 4625,     53.2,  12.7941,  34.7740,2,-999.0000,9,    272.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.93,2,    0.868,2,    7.653,2
  09AR20120105,  I09S,    72,  1,     21,     21,2,20120205,0552,-41.4990, 115.0030, 4625,     53.5,  12.7724,  34.7744,2,  34.7826,2,    272.9,2,    273.4,2,     2.00,2,     6.45,2,     0.51,2,    97.00,2,    0.905,2,    7.587,2
  09AR20120105,  I09S,    72,  1,     20,     20,2,20120205,0552,-41.4990, 115.0030, 4625,     79.0,  11.5593,  34.8449,2,  34.8357,2,    267.8,2,    263.0,2,     2.40,2,     7.65,2,     0.62,2,    98.77,2,    0.382,2,    1.782,2
  09AR20120105,  I09S,    72,  1,     19,     19,2,20120205,0552,-41.4990, 115.0030, 4625,     99.8,  11.1144,  34.8036,2,  34.8049,2,    259.0,2,    260.0,2,     2.60,2,     9.10,2,     0.68,2,    99.30,2,    0.184,2,    0.637,2
  09AR20120105,  I09S,    72,  1,     18,     18,2,20120205,0552,-41.4990, 115.0030, 4625,    149.6,  10.6852,  34.7864,2,  34.7887,2,    262.6,2,    261.5,2,     2.90,2,    10.03,2,     0.73,2,    99.58,2,   -0.154,2,    0.069,2
  09AR20120105,  I09S,    72,  1,     17,     17,2,20120205,0552,-41.4990, 115.0030, 4625,    348.5,   9.8261,  34.7183,2,  34.7188,2,    252.8,2,    253.4,2,     4.40,2,    13.88,2,     0.96,2,    99.53,2,   -0.199,2,    0.000,2
  09AR20120105,  I09S,    72,  1,     16,     16,2,20120205,0552,-41.4990, 115.0030, 4625,    501.1,   9.2833,  34.6468,2,  34.6466,2,    246.0,2,    246.8,2,     5.00,2,    15.96,2,     1.06,2,    99.27,2,   -0.202,2,    0.000,2
  09AR20120105,  I09S,    72,  1,     15,     15,2,20120205,0552,-41.4990, 115.0030, 4625,    700.0,   8.5556,  34.5706,2,  34.5718,2,    233.5,2,    234.4,2,     7.00,2,    19.21,2,     1.26,2,    98.90,2,   -0.199,2,    0.000,2
  09AR20120105,  I09S,    72,  1,     14,     14,2,20120205,0552,-41.4990, 115.0030, 4625,    900.9,   6.8009,  34.4353,2,  34.4373,2,    204.2,2,   -999.0,9,    16.80,2,    26.07,2,     1.72,2,    98.43,2,   -0.203,2,    0.000,2
  09AR20120105,  I09S,    72,  1,     13,     13,2,20120205,0552,-41.4990, 115.0030, 4625,   1151.1,   4.2959,  34.3511,2,  34.3523,2,    199.6,2,    199.6,2,    35.90,2,    31.50,2,     2.12,2,    97.97,2,   -0.189,2,    0.000,2
  09AR20120105,  I09S,    72,  1,     12,     12,2,20120205,0552,-41.4990, 115.0030, 4625,   1299.8,   3.5581,  34.3922,2,  34.3923,2,    187.6,2,    188.4,2,    48.40,2,    33.23,2,     2.25,2,    97.86,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    72,  1,     11,     11,2,20120205,0552,-41.4990, 115.0030, 4625,   1499.7,   3.0259,  34.4778,2,  34.4793,2,    174.6,2,    175.3,2,    62.70,2,    34.38,2,     2.34,2,    97.78,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    72,  1,     10,     10,2,20120205,0552,-41.4990, 115.0030, 4625,   1749.7,   2.7647,  34.5963,2,  34.5975,2,    163.6,2,    163.2,2,    77.80,2,    34.39,2,     2.36,2,    97.73,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    72,  1,      9,      9,2,20120205,0552,-41.4990, 115.0030, 4625,   2097.0,   2.4624,  34.6892,2,  34.6893,2,    171.7,2,    171.9,2,    85.20,2,    32.86,2,     2.25,2,    97.67,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,    72,  1,      8,      8,2,20120205,0552,-41.4990, 115.0030, 4625,   2448.0,   2.2175,  34.7365,2,  34.7364,2,    187.9,2,    188.2,2,    83.70,3,    31.16,2,     2.11,2,    97.60,2,   -0.172,2,    0.000,2
  09AR20120105,  I09S,    72,  1,      7,      7,2,20120205,0552,-41.4990, 115.0030, 4625,   2750.4,   1.9428,  34.7475,2,  34.7471,2,    194.2,2,    194.3,2,    90.50,2,    30.79,2,     2.09,2,    97.55,2,   -0.173,2,    0.000,2
  09AR20120105,  I09S,    72,  1,      6,      6,2,20120205,0552,-41.4990, 115.0030, 4625,   3000.4,   1.6544,  34.7425,2,  34.7425,2,    198.6,2,    199.0,2,    98.50,2,    30.88,2,     2.11,2,    97.46,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    72,  1,      5,      5,2,20120205,0552,-41.4990, 115.0030, 4625,   3350.7,   1.2727,  34.7267,2,  34.7264,2,    203.0,2,    203.3,2,   111.20,2,    31.62,2,     2.16,2,    97.38,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    72,  1,      4,      4,2,20120205,0552,-41.4990, 115.0030, 4625,   3750.4,   0.9112,  34.7090,2,  34.7085,2,    209.5,2,    209.6,2,   122.10,2,    32.03,2,     2.21,2,    97.32,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    72,  1,      3,      3,2,20120205,0552,-41.4990, 115.0030, 4625,   4100.5,   0.8155,  34.7029,2,  34.7024,2,    211.4,2,    211.2,2,   125.90,2,    32.43,2,     2.23,2,    97.31,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    72,  1,      2,      2,2,20120205,0552,-41.4990, 115.0030, 4625,   4399.6,   0.8193,  34.7016,2,  34.7009,2,    211.3,2,    211.4,2,   126.50,2,    32.43,2,     2.23,2,    97.32,2,   -0.188,2,    0.000,2
  09AR20120105,  I09S,    72,  1,      1,      1,2,20120205,0552,-41.4990, 115.0030, 4625,   4703.2,   0.8546,  34.7013,2,  34.7011,2,    211.7,2,    211.6,2,   126.10,2,    32.33,2,     2.23,2,    97.31,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     24,     24,2,20120205,1311,-40.8707, 115.0030, 4650,      9.5,  14.6623,  34.8320,2,  34.8326,2,    258.0,2,    258.3,2,     1.60,2,     4.93,2,     0.39,2,    98.02,2,    0.410,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     23,     23,2,20120205,1311,-40.8707, 115.0030, 4650,     54.8,  13.0649,  34.8986,2,-999.0000,9,    269.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    95.11,2,    1.619,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     22,     22,2,20120205,1311,-40.8707, 115.0030, 4650,     54.8,  13.0590,  34.8988,2,-999.0000,9,    269.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.10,2,    1.633,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     21,     21,2,20120205,1311,-40.8707, 115.0030, 4650,     55.2,  13.0513,  34.8988,2,  34.8991,2,    270.2,2,    269.2,2,     1.60,2,     5.39,2,     0.44,2,    96.14,2,    1.581,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     20,     20,2,20120205,1311,-40.8707, 115.0030, 4650,     79.7,  11.7619,  34.8672,2,  34.8654,2,    262.1,2,    261.8,2,     2.20,2,     7.57,2,     0.60,2,    98.67,2,    0.520,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     19,     19,2,20120205,1311,-40.8707, 115.0030, 4650,     98.8,  11.4806,  34.8577,2,  34.8583,2,    258.4,2,    260.1,2,     2.40,2,     8.47,2,     0.62,2,    99.32,2,    0.118,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     18,     18,2,20120205,1311,-40.8707, 115.0030, 4650,    299.6,  10.0405,  34.7488,2,  34.7492,2,    249.4,2,    252.1,2,     4.00,2,    13.25,2,     0.91,2,    99.56,2,   -0.208,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     17,     17,2,20120205,1311,-40.8707, 115.0030, 4650,    497.8,   9.2564,  34.6425,2,  34.6423,2,    246.3,2,    247.3,2,     4.70,2,    15.76,2,     1.06,2,    99.36,2,   -0.199,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     16,     16,2,20120205,1311,-40.8707, 115.0030, 4650,    698.0,   8.6277,  34.5830,2,  34.5834,2,    233.7,2,    232.2,2,     7.00,2,    18.92,2,     1.26,2,    98.93,2,   -0.197,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     15,     15,2,20120205,1311,-40.8707, 115.0030, 4650,    899.1,   6.6294,  34.4269,2,  34.4277,2,    202.1,2,    201.6,2,    17.60,2,    26.20,2,     1.74,2,    98.40,2,   -0.190,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     14,     14,2,20120205,1311,-40.8707, 115.0030, 4650,   1101.1,   4.7209,  34.3573,2,  34.3576,2,    199.6,2,    199.0,2,    31.60,2,    30.16,2,     2.03,2,    98.06,2,   -0.187,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     13,     13,2,20120205,1311,-40.8707, 115.0030, 4650,   1401.0,   3.3086,  34.4396,2,  34.4392,2,    178.5,2,    178.6,2,    57.20,2,    33.68,2,     2.31,2,    97.83,2,   -0.184,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     12,     12,2,20120205,1311,-40.8707, 115.0030, 4650,   1700.4,   2.7774,  34.5751,2,  34.5747,2,    165.4,2,    166.1,2,    74.70,2,    34.36,2,     2.34,2,    97.75,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     11,     11,2,20120205,1311,-40.8707, 115.0030, 4650,   1897.6,   2.6252,  34.6406,2,  34.6404,2,    166.2,2,    165.8,2,    81.80,2,    33.65,2,     2.31,2,    97.72,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    73,  1,     10,     10,2,20120205,1311,-40.8707, 115.0030, 4650,   2099.4,   2.4814,  34.6868,2,  34.6865,2,    169.7,2,    169.9,2,    87.50,2,    32.92,2,     2.27,2,    97.68,2,   -0.170,2,    0.000,2
  09AR20120105,  I09S,    73,  1,      9,      9,2,20120205,1311,-40.8707, 115.0030, 4650,   2399.8,   2.2542,  34.7240,2,  34.7276,2,    178.6,2,    178.0,2,    92.00,2,    31.86,2,     2.20,2,    97.62,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,    73,  1,      8,      8,2,20120205,1311,-40.8707, 115.0030, 4650,   2699.0,   2.0213,  34.7406,2,  34.7406,2,    187.9,2,    187.2,2,    94.40,2,    31.05,2,     2.14,2,    97.57,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    73,  1,      7,      7,2,20120205,1311,-40.8707, 115.0030, 4650,   3000.2,   1.7463,  34.7435,2,  34.7437,2,    196.4,2,    196.0,2,    98.30,2,    30.71,2,     2.10,2,    97.50,2,   -0.173,2,    0.000,2
  09AR20120105,  I09S,    73,  1,      6,      6,2,20120205,1311,-40.8707, 115.0030, 4650,   3303.8,   1.4302,  34.7336,2,  34.7331,2,    201.9,2,    201.6,2,   106.50,2,    30.79,2,     2.12,2,    97.44,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    73,  1,      5,      5,2,20120205,1311,-40.8707, 115.0030, 4650,   3601.6,   1.1225,  34.7192,2,  34.7184,2,    206.5,2,    206.3,2,   115.60,2,    31.25,2,     2.16,2,    97.37,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    73,  1,      4,      4,2,20120205,1311,-40.8707, 115.0030, 4650,   3898.3,   0.8895,  34.7074,2,  34.7068,2,    210.3,2,    210.0,2,   123.10,2,    32.09,2,     2.21,2,    97.33,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    73,  1,      3,      3,2,20120205,1311,-40.8707, 115.0030, 4650,   4201.2,   0.8233,  34.7028,2,  34.7024,2,    211.3,2,    211.4,2,   126.60,2,    32.55,2,     2.22,2,    97.33,2,   -0.186,2,    0.000,2
  09AR20120105,  I09S,    73,  1,      2,      2,2,20120205,1311,-40.8707, 115.0030, 4650,   4499.0,   0.8338,  34.7018,2,  34.7022,2,    211.0,2,    211.3,2,   127.00,2,    32.48,2,     2.23,2,    97.32,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    73,  1,      1,      1,2,20120205,1311,-40.8707, 115.0030, 4650,   4722.2,   0.8563,  34.7014,2,  34.7009,2,    210.8,2,    211.2,2,   127.00,2,    32.68,2,     2.22,2,    97.32,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    74,  1,     24,     24,2,20120205,2006,-40.2920, 114.9950, 4705,   1098.4,   4.7169,  34.3465,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    98.17,2,   -0.191,2,    0.000,2
  09AR20120105,  I09S,    74,  1,     23,     23,2,20120205,2006,-40.2920, 114.9950, 4705,   1098.3,   4.7170,  34.3464,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    98.16,2,   -0.190,2,    0.000,2
  09AR20120105,  I09S,    74,  1,     22,     22,2,20120205,2006,-40.2920, 114.9950, 4705,   1098.5,   4.7168,  34.3465,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    98.16,2,   -0.188,2,    0.000,2
  09AR20120105,  I09S,    74,  1,     21,     21,2,20120205,2006,-40.2920, 114.9950, 4705,   1098.5,   4.7166,  34.3464,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    98.14,2,   -0.189,2,    0.000,2
  09AR20120105,  I09S,    74,  1,     20,     20,2,20120205,2006,-40.2920, 114.9950, 4705,   1098.4,   4.7175,  34.3465,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    98.13,2,   -0.192,2,    0.000,2
