BOTTLE,20170907CCHSIORJL
# Change FCO2_TMP to FCO2TMP
# BOTTLE,20160504PRINUNIVRMK
# 12/4/2012 Initialized README file  
# Data source: D.Munro for C. Sweeney via CDIAC 11/28/12 
# SHIP: RVIB Laurence M. Gould 
# Cruise: LMG200909 
# Region: Drake Passage; SR01 
# EXPOCODE:33LG20090916 
# DATES: 9/16 - 10/9/2009 
# Chief Scientist: Colm Sweeney 
# 24 stations with 24 place Rosette 
# Hydro: Who - C.Sweeney; Status - final 
# 	Notes: 	Final CTDSAL values from D.Munro 3/11/16 
# Nuts: Who -C.Sweeney; Status - final 
# 	Notes: data are not woce quality 
# 	Nitrate is really NO3+NO2 
# O2: Who - C.Sweeney;T.Newberger; Status - ? 
# 	Notes: No data in file 
# TCO2: Who - C.Sweeney;;T.Newberger Status - final 
# 	Notes: CRM batch 36 
# 	replicate precision ~1umol/kg 
# FCO2: Who - C.Sweeney; Status - final 
# 	Notes: 500ml samples measured at 20C, reported at in situ temperature 
# CFC: Who - ; Status - 
# 	Notes:  
# C14: Who - T.Guilderson; Status -final 
# 	Notes: P.Quay analyzed C13  
# References: 
# Graven, H. D., T.P. Guilderson, and R.F. Keeling, 2007. Methods for high precision measurements of atmospheric CO2 at LLNL. Radiocarbon, 49, 349-356. 
# Munro, D.R., Nicole S.Lovenduski , B.B.Stephens , T. Newberger, K.R.Arrigo, T. Takahashi, P.D.Quay, J. Sprintall, N.M.Freeman, and C. Sweeney, Estimates of net community production in the Southern Ocean determined from time series observations (2002-2011) of nutrients, dissolved inorganic carbon, and surface ocean pCO2 in Drake Passage, Deep-Sea Res. II, 114, 49-63, doi:/10.1016/j.dsr2.2014.12.014, 2015. 
# Munro, D.R. N.S. Lovenduski, T. Takahashi, B.B.Stephens, T.Newberger and C. Sweeney, Recent evidence for a strengthening CO2 sink in the Southern Ocean from carbon system measurements in the Drake Passage (2002-2015), Geophys. Res. Let, in review, doi:10.1002/2015GL065194, 2015. 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,/MILLE,,/MILLE,/MILLE,,DEG C
  33LG20090916,  SR01,     1,  1,      1,      1,2,20090918,0448,-55.0000, -64.0980,  968,    957.8,   3.5690,  34.1800,2,  34.1840,2,    20.75,2,    29.71,2,     1.74,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.5005
  33LG20090916,  SR01,     1,  1,      2,      2,2,20090918,0452,-55.0000, -64.0980,  968,    859.7,   3.6660,  34.1380,2,  34.1420,2,    15.82,2,    27.74,2,     1.95,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.6046
  33LG20090916,  SR01,     1,  1,      3,      3,2,20090918,0454,-55.0000, -64.0980,  968,    803.2,   3.7530,  34.1210,2,  34.1250,2,    13.25,2,    27.97,2,     1.85,2,   2145.7,3,    420.8,2,    3.753,   -999.0,9,   -999.0,     1.14,2,   3.6955
  33LG20090916,  SR01,     1,  1,      4,      4,2,20090918,0500,-55.0000, -64.0980,  968,    606.5,   4.0050,  34.1220,2,  34.1260,2,    11.71,2,    26.42,2,     1.76,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.9613
  33LG20090916,  SR01,     1,  1,      5,      5,2,20090918,0503,-55.0000, -64.0980,  968,    506.0,   4.1610,  34.1250,2,  34.1300,2,    10.99,2,    26.89,2,     1.72,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.1243
  33LG20090916,  SR01,     1,  1,      6,      6,2,20090918,0507,-55.0000, -64.0980,  968,    408.1,   4.5610,  34.1160,2,  34.1200,2,     8.42,2,    25.15,2,     1.72,2,   -999.0,9,    399.6,2,    4.561,   -999.0,9,   -999.0,     1.27,2,   4.5304
  33LG20090916,  SR01,     1,  1,      7,      7,2,20090918,0510,-55.0000, -64.0980,  968,    304.2,   4.6860,  34.0930,2,  34.0960,2,     7.29,2,    24.04,2,     1.62,2,   2121.2,2,    392.8,2,    4.686,   -999.0,9,   -999.0,     1.20,2,   4.6632
  33LG20090916,  SR01,     1,  1,      8,      8,2,20090918,0513,-55.0000, -64.0980,  968,    228.0,   5.0140,  34.0320,2,  34.0570,2,     6.26,2,    22.97,2,     1.57,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.9964
  33LG20090916,  SR01,     1,  1,      9,      9,2,20090918,0514,-55.0000, -64.0980,  968,    199.1,   5.2880,  33.9600,2,  33.9740,2,     5.13,2,    21.68,2,     1.50,2,   2108.5,2,    384.3,2,    5.288,   -999.0,9,   -999.0,     1.30,2,   5.2723
  33LG20090916,  SR01,     1,  1,     10,     10,2,20090918,0517,-55.0000, -64.0980,  968,    150.7,   5.6970,  33.8500,2,  33.8610,2,     4.41,2,    20.51,2,     1.48,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   5.6847
  33LG20090916,  SR01,     1,  1,     11,     11,2,20090918,0519,-55.0000, -64.0980,  968,    100.5,   6.1770,  33.4360,2,  33.4540,2,     3.69,2,    18.15,2,     1.28,2,   2071.9,2,    373.3,2,    6.177,   -999.0,9,   -999.0,     1.39,2,   6.1685
  33LG20090916,  SR01,     1,  1,     12,     12,2,20090918,0523,-55.0000, -64.0980,  968,     82.1,   6.1920,  33.2930,2,  33.2720,2,     3.28,2,    17.18,2,     1.24,2,   2058.7,2,    369.1,2,    6.192,   -999.0,9,   -999.0,     1.38,2,   6.1851
  33LG20090916,  SR01,     1,  1,     13,     13,2,20090918,0525,-55.0000, -64.0980,  968,     40.2,   6.1570,  33.1040,2,  33.1260,2,     3.28,2,    17.00,2,     1.26,2,   2050.4,2,    366.7,2,    6.157,   -999.0,9,   -999.0,     1.39,2,   6.1537
  33LG20090916,  SR01,     1,  1,     14,     14,2,20090918,0526,-55.0000, -64.0980,  968,     25.5,   6.1290,  33.0500,2,  33.0390,2,     3.28,2,    16.82,2,     1.26,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   6.1269
  33LG20090916,  SR01,     1,  1,     15,     15,2,20090918,0528,-55.0000, -64.0980,  968,      9.2,   6.0660,  32.9460,2,-999.0000,9,     3.28,2,    16.89,2,     1.20,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   6.0652
  33LG20090916,  SR01,     1,  1,     16,     16,2,20090918,0528,-55.0000, -64.0980,  968,      5.2,   5.9860,  32.9010,2,-999.0000,9,     3.28,2,    14.83,2,     1.30,2,   2039.8,2,    362.2,2,    5.986,   -999.0,9,   -999.0,     1.34,2,   5.9856
  33LG20090916,  SR01,     1,  1,     17,     17,2,20090918,0528,-55.0000, -64.0980,  968,      4.2,   5.9980,  32.9020,2,-999.0000,9,     3.69,2,    16.66,2,     1.28,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   5.9977
  33LG20090916,  SR01,     2,  1,     18,      1,2,20090918,0849,-55.3320, -64.5000, 2600,   2590.1,   1.9600,  34.7000,3,  34.5940,2,   102.05,2,    35.10,2,     2.36,2,   2268.4,2,    543.5,2,     1.96,   -999.0,9,   -999.0,     0.35,2,   1.7724
  33LG20090916,  SR01,     2,  1,     19,      2,2,20090918,0858,-55.3320, -64.5000, 2600,   2232.7,   2.1280,  34.6830,3,  34.5730,2,    93.21,2,    34.93,2,     2.24,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.9697
  33LG20090916,  SR01,     2,  1,     20,      3,2,20090918,0904,-55.3320, -64.5000, 2600,   2029.6,   2.2330,  34.6650,3,  34.5630,2,    75.95,2,    33.21,2,     2.32,2,   2258.0,2,    569.2,2,    2.233,   -999.0,9,   -999.0,     0.35,2,   2.0907
  33LG20090916,  SR01,     2,  1,     21,      4,2,20090918,0917,-55.3320, -64.5000, 2600,   1622.4,   2.4490,  34.5900,3,  34.4780,2,    74.09,2,    36.14,2,     2.53,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.3379
  33LG20090916,  SR01,     2,  1,     22,      5,2,20090918,0934,-55.3320, -64.5000, 2600,    910.0,   3.2720,  34.2520,3,  34.1410,2,    31.54,2,    32.05,2,     2.19,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.2095
  33LG20090916,  SR01,     2,  1,     23,      6,2,20090918,0938,-55.3320, -64.5000, 2600,    759.3,   3.5830,  34.1740,3,  34.0640,2,    20.13,2,    30.13,2,     2.02,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.5300
  33LG20090916,  SR01,     2,  1,     24,      7,2,20090918,0943,-55.3320, -64.5000, 2600,    584.5,   3.8720,  34.1280,3,  34.0200,2,    14.17,2,    27.28,2,     1.83,2,   2152.0,2,    430.2,2,    3.872,   -999.0,9,   -999.0,     1.14,2,   3.8307
  33LG20090916,  SR01,     2,  1,     25,      8,2,20090918,0949,-55.3320, -64.5000, 2600,    305.2,   4.3620,  34.1260,3,  34.0180,2,     8.11,2,    23.69,2,     1.65,2,   2128.5,2,    389.9,2,    4.362,   -999.0,9,   -999.0,     1.28,2,   4.3399
  33LG20090916,  SR01,     2,  1,     26,      9,2,20090918,0952,-55.3320, -64.5000, 2600,    201.5,   4.6020,  34.1500,3,  34.0460,2,     8.11,2,    23.65,2,     1.65,2,   2132.2,2,    394.9,2,    4.602,   -999.0,9,   -999.0,     1.26,2,   4.5872
  33LG20090916,  SR01,     2,  1,     27,     10,2,20090918,0955,-55.3320, -64.5000, 2600,    153.3,   4.7470,  34.1610,3,  34.0520,2,     8.83,2,    24.70,2,     1.64,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.7356
  33LG20090916,  SR01,     2,  1,     28,     11,2,20090918,0958,-55.3320, -64.5000, 2600,     99.9,   4.5920,  34.1030,3,  33.9970,2,     7.70,2,    23.89,2,     1.57,2,   2127.3,2,    389.2,2,    4.592,   -999.0,9,   -999.0,     1.30,2,   4.5847
  33LG20090916,  SR01,     2,  1,     29,     12,2,20090918,0959,-55.3320, -64.5000, 2600,     77.1,   4.6150,  34.0920,3,  33.9820,2,     6.98,2,    23.70,2,     1.55,2,   2123.5,2,    386.5,2,    4.615,   -999.0,9,   -999.0,     1.32,2,   4.6094
  33LG20090916,  SR01,     2,  1,     30,     13,2,20090918,1001,-55.3320, -64.5000, 2600,     50.1,   4.7800,  34.0920,3,  33.9830,2,     6.98,2,    22.67,2,     1.51,2,   2124.0,2,    387.4,2,     4.78,   -999.0,9,   -999.0,  -999.00,9,   4.7763
  33LG20090916,  SR01,     2,  1,     31,     14,2,20090918,1003,-55.3320, -64.5000, 2600,     24.6,   4.8440,  34.0820,3,  33.9730,2,     6.57,2,    22.98,2,     1.45,2,   2120.9,2,    385.9,2,    4.844,   -999.0,9,   -999.0,     1.33,2,   4.8422
  33LG20090916,  SR01,     2,  1,     32,     15,2,20090918,1004,-55.3320, -64.5000, 2600,      9.2,   4.8440,  34.0820,3,  33.9750,2,     6.98,2,    22.94,2,     1.51,2,   2122.1,2,    386.0,2,    4.844,   -999.0,9,   -999.0,  -999.00,9,   4.8433
  33LG20090916,  SR01,     2,  1,     33,     16,2,20090918,1004,-55.3320, -64.5000, 2600,      7.1,   4.8450,  34.0810,3,  33.9720,2,     6.57,2,    23.30,2,     1.63,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.8445
  33LG20090916,  SR01,     2,  1,     34,     17,2,20090918,1004,-55.3320, -64.5000, 2600,      6.8,   4.8440,  34.0810,3,  33.9780,2,     6.57,2,    23.12,2,     1.51,2,   2121.3,2,    385.7,2,    4.844,   -999.0,9,   -999.0,     1.29,2,   4.8435
  33LG20090916,  SR01,     3,  1,     35,      1,2,20090918,1410,-55.6640, -64.3990, 3834,   3824.1,   1.0700,  34.7110,2,  34.7200,2,   118.20,2,    34.17,2,     2.38,2,   2261.8,2,    499.1,2,     1.07,   -999.0,9,   -999.0,     0.41,2,   0.7815
  33LG20090916,  SR01,     3,  1,     36,      2,2,20090918,1429,-55.6640, -64.3990, 3834,   3050.7,   1.5800,  34.7200,2,  34.7320,2,   104.83,2,    33.49,2,     2.31,2,   2264.2,2,    515.4,2,     1.58,   -999.0,9,   -999.0,  -999.00,9,   1.3563
  33LG20090916,  SR01,     3,  1,     37,      3,2,20090918,1442,-55.6640, -64.3990, 3834,   2538.2,   1.9100,  34.7090,2,  34.7190,2,   100.92,2,    34.38,2,     2.34,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.7276
  33LG20090916,  SR01,     3,  1,     38,      4,2,20090918,1455,-55.6640, -64.3990, 3834,   1927.7,   2.2400,  34.6430,2,  34.6550,2,    94.65,2,    35.13,2,     2.37,2,   2274.6,2,    586.8,2,     2.24,   -999.0,9,   -999.0,     0.33,2,   2.1060
  33LG20090916,  SR01,     3,  1,     39,      5,2,20090918,1504,-55.6640, -64.3990, 3834,   1520.2,   2.5360,  34.5620,2,  34.5730,2,    66.07,2,    36.52,2,     2.46,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.4319
  33LG20090916,  SR01,     3,  1,     40,      6,2,20090918,1515,-55.6640, -64.3990, 3834,   1011.1,   3.2130,  34.3190,2,  34.3330,2,    38.94,2,    34.18,2,     2.31,2,   2214.3,2,    554.6,2,    3.213,   -999.0,9,   -999.0,     0.74,2,   3.1429
  33LG20090916,  SR01,     3,  1,     41,      7,2,20090918,1520,-55.6640, -64.3990, 3834,    810.0,   3.8660,  34.2600,2,  34.2780,2,    27.53,2,    30.93,2,     2.16,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.8070
  33LG20090916,  SR01,     3,  1,     42,      8,2,20090918,1524,-55.6640, -64.3990, 3834,    605.8,   3.8690,  34.1270,2,  34.1440,2,    13.97,2,    26.63,2,     1.75,2,   2154.7,2,    428.4,2,    3.869,   -999.0,9,   -999.0,     1.19,2,   3.8260
  33LG20090916,  SR01,     3,  1,     43,      9,2,20090918,1527,-55.6640, -64.3990, 3834,    508.2,   4.1550,  34.1350,2,  34.1550,2,    12.43,2,    27.03,2,     1.69,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.1181
  33LG20090916,  SR01,     3,  1,     44,     10,2,20090918,1531,-55.6640, -64.3990, 3834,    402.9,   4.3030,  34.1220,2,  34.1520,2,     9.14,2,    25.17,2,     1.65,2,   2137.4,2,    398.5,2,    4.303,   -999.0,9,   -999.0,     1.26,2,   4.2736
  33LG20090916,  SR01,     3,  1,     45,     11,2,20090918,1533,-55.6640, -64.3990, 3834,    329.5,   4.5430,  34.1410,2,  34.1700,2,     9.14,2,    27.55,2,     1.71,2,   2137.2,2,    405.8,2,    4.543,   -999.0,9,   -999.0,     1.19,2,   4.5185
  33LG20090916,  SR01,     3,  1,     46,     12,2,20090918,1536,-55.6640, -64.3990, 3834,    201.9,   4.8620,  34.1280,2,  34.1550,2,    38.10,3,    25.60,2,     1.54,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.8467
  33LG20090916,  SR01,     3,  1,     47,     13,2,20090918,1538,-55.6640, -64.3990, 3834,    147.7,   4.9600,  34.0950,2,  34.1230,2,     6.98,2,    18.60,2,     1.59,2,   2126.9,2,    393.1,2,     4.96,   -999.0,9,   -999.0,     1.29,2,   4.9488
  33LG20090916,  SR01,     3,  1,     48,     14,2,20090918,1540,-55.6640, -64.3990, 3834,     99.6,   4.9790,  34.0780,2,  34.1080,2,     6.57,2,    23.35,2,     1.58,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.9714
  33LG20090916,  SR01,     3,  1,     49,     15,2,20090918,1541,-55.6640, -64.3990, 3834,     76.5,   5.0280,  34.0630,2,  34.0930,2,     6.26,2,    23.00,2,     1.53,2,   2124.9,2,    390.0,2,    5.028,   -999.0,9,   -999.0,     1.31,2,   5.0222
  33LG20090916,  SR01,     3,  1,     50,     16,2,20090918,1543,-55.6640, -64.3990, 3834,     52.3,   5.0810,  34.0320,2,  34.0690,2,     5.85,2,    22.09,2,     1.57,2,   2117.5,2,    385.3,2,    5.081,   -999.0,9,   -999.0,     1.34,2,   5.0770
  33LG20090916,  SR01,     3,  1,     51,     17,2,20090918,1546,-55.6640, -64.3990, 3834,     11.3,   5.0640,  34.0290,2,  34.0670,2,     5.85,2,    20.95,2,     1.53,2,   2117.1,2,    383.6,2,    5.064,   -999.0,9,   -999.0,  -999.00,9,   5.0631
  33LG20090916,  SR01,     3,  1,     52,     18,2,20090918,1546,-55.6640, -64.3990, 3834,      5.2,   5.0820,  34.0280,2,  34.0820,2,     5.85,2,    16.99,2,     1.40,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   5.0816
  33LG20090916,  SR01,     3,  1,     53,     19,2,20090918,1546,-55.6640, -64.3990, 3834,      5.2,   5.0790,  34.0280,2,  34.0680,2,     5.85,2,    19.92,2,     1.53,2,   2119.8,2,    383.3,2,    5.079,   -999.0,9,   -999.0,  -999.00,9,   5.0786
  33LG20090916,  SR01,     4,  1,     54,      1,2,20090918,1932,-56.0010, -64.3020, 4010,   3999.9,   0.9430,  34.7050,2,  34.7470,2,   120.25,2,    34.69,2,     2.30,2,   2260.6,2,    500.1,2,    0.943,   -999.0,9,   -999.0,     0.44,2,   0.6394
  33LG20090916,  SR01,     4,  1,     55,      2,2,20090918,1954,-56.0010, -64.3020, 4010,   3050.2,   1.5250,  34.7200,2,  34.7660,2,   111.00,2,    30.31,2,     2.21,2,   2260.1,2,    514.4,2,    1.525,   -999.0,9,   -999.0,    -0.35,4,   1.3024
  33LG20090916,  SR01,     4,  1,     56,      3,2,20090918,2006,-56.0010, -64.3020, 4010,   2537.2,   1.8430,  34.7110,2,  34.7600,2,   104.83,2,    28.23,2,     2.31,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.6618
  33LG20090916,  SR01,     4,  1,     57,      4,2,20090918,2018,-56.0010, -64.3020, 4010,   2029.7,   2.1140,  34.6810,2,  34.7300,2,    97.22,2,    34.91,2,     2.37,2,   2265.3,2,    561.8,2,    2.114,   -999.0,9,   -999.0,     0.36,2,   1.9729
  33LG20090916,  SR01,     4,  1,     58,      5,2,20090918,2029,-56.0010, -64.3020, 4010,   1520.7,   2.4440,  34.5870,2,  34.6390,2,    71.52,2,    36.71,2,     2.52,2,   2257.1,2,    600.2,2,    2.444,   -999.0,9,   -999.0,     0.36,2,   2.3407
  33LG20090916,  SR01,     4,  1,     59,      6,2,20090918,2041,-56.0010, -64.3020, 4010,   1012.8,   2.9930,  34.4070,2,  34.4580,2,    50.24,2,    36.46,2,     2.44,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.9243
  33LG20090916,  SR01,     4,  1,     60,      7,2,20090918,2046,-56.0010, -64.3020, 4010,    809.7,   3.3100,  34.3040,2,  34.3570,2,    35.54,2,    35.10,2,     2.34,2,   2205.3,2,    548.7,2,     3.31,   -999.0,9,   -999.0,     0.72,2,   3.2545
  33LG20090916,  SR01,     4,  1,     61,      8,2,20090918,2049,-56.0010, -64.3020, 4010,    683.6,   3.4940,  34.2420,2,  34.2980,2,    28.25,2,    32.09,2,     2.21,2,   2194.3,2,    516.5,2,    3.494,   -999.0,9,   -999.0,     0.88,2,   3.4469
  33LG20090916,  SR01,     4,  1,     62,      9,2,20090918,2051,-56.0010, -64.3020, 4010,    607.6,   3.4070,  34.1870,2,  34.2430,2,    23.52,2,    31.61,2,     2.08,2,   2184.0,2,    482.9,2,    3.407,   -999.0,9,   -999.0,     0.96,2,   3.3659
  33LG20090916,  SR01,     4,  1,     63,     10,2,20090918,2054,-56.0010, -64.3020, 4010,    503.9,   3.5330,  34.1590,2,  34.2200,2,    20.54,2,    31.31,2,     1.96,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.4989
  33LG20090916,  SR01,     4,  1,     64,     11,2,20090918,2056,-56.0010, -64.3020, 4010,    403.3,   3.6950,  34.1210,2,  34.1840,2,    14.69,2,    28.47,2,     1.94,2,   2150.9,2,    430.9,2,    3.695,   -999.0,9,   -999.0,     1.06,2,   3.6675
  33LG20090916,  SR01,     4,  1,     65,     12,2,20090918,2059,-56.0010, -64.3020, 4010,    302.7,   3.4820,  34.0630,2,  34.1240,2,    10.68,2,    25.71,2,     1.71,2,   2136.1,2,    395.5,2,    3.482,   -999.0,9,   -999.0,     1.29,2,   3.4622
  33LG20090916,  SR01,     4,  1,     66,     13,2,20090918,2101,-56.0010, -64.3020, 4010,    201.7,   3.6020,  34.0610,2,  34.1280,2,     9.14,2,    25.24,2,     1.72,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.5887
  33LG20090916,  SR01,     4,  1,     67,     14,2,20090918,2103,-56.0010, -64.3020, 4010,    149.6,   3.7480,  34.0700,2,  34.1370,2,     9.04,2,    25.26,2,     1.59,2,   2129.5,2,    382.7,2,    3.748,   -999.0,9,   -999.0,     1.32,2,   3.7380
  33LG20090916,  SR01,     4,  1,     68,     15,2,20090918,2104,-56.0010, -64.3020, 4010,    100.5,   3.7650,  34.0720,2,  34.1380,2,     8.83,2,    23.81,2,     1.56,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.7583
  33LG20090916,  SR01,     4,  1,     69,     16,2,20090918,2106,-56.0010, -64.3020, 4010,     75.3,   3.8520,  34.0770,2,  34.1450,2,     8.83,2,    24.31,2,     1.55,2,   2129.1,2,    381.8,2,    3.852,   -999.0,9,   -999.0,     1.30,2,   3.8470
  33LG20090916,  SR01,     4,  1,     70,     17,2,20090918,2106,-56.0010, -64.3020, 4010,     49.8,   4.0590,  34.0890,2,  34.1650,2,     8.42,2,    24.73,2,     1.57,2,   2128.1,2,    383.2,2,    4.059,   -999.0,9,   -999.0,     1.33,2,   4.0556
  33LG20090916,  SR01,     4,  1,     71,     18,2,20090918,2108,-56.0010, -64.3020, 4010,     11.4,   4.2090,  34.0990,2,  34.1720,2,     8.11,2,    24.45,2,     1.58,2,   2127.1,2,    442.7,2,    4.209,   -999.0,9,   -999.0,  -999.00,9,   4.2082
  33LG20090916,  SR01,     4,  1,     72,     19,2,20090918,2108,-56.0010, -64.3020, 4010,     10.9,   4.2100,  34.0990,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.2092
  33LG20090916,  SR01,     5,  1,     73,      1,2,20090919,0114,-56.3340, -64.2010, 4010,   4000.3,   0.9700,  34.7060,2,  34.7100,2,   119.23,2,    34.34,2,     2.76,3,   2256.3,2,    457.7,2,     0.97,   -999.0,9,   -999.0,     0.35,2,   0.6658
  33LG20090916,  SR01,     5,  1,     74,      2,2,20090919,0137,-56.3340, -64.2010, 4010,   3052.2,   1.4250,  34.7210,2,  34.7240,2,   103.81,2,    34.53,2,     2.67,3,   2259.4,2,    471.3,2,    1.425,   -999.0,9,   -999.0,  -999.00,9,   1.2046
  33LG20090916,  SR01,     5,  1,     75,      3,2,20090919,0150,-56.3340, -64.2010, 4010,   2539.6,   1.7330,  34.7170,2,  34.7210,2,    98.36,2,    34.03,2,     2.63,3,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.5538
  33LG20090916,  SR01,     5,  1,     76,      4,2,20090919,0202,-56.3340, -64.2010, 4010,   2028.7,   2.0910,  34.6840,2,  34.6870,2,    75.95,2,    34.50,2,     2.21,2,   2263.6,2,    504.1,2,    2.091,   -999.0,9,   -999.0,     0.31,2,   1.9505
  33LG20090916,  SR01,     5,  1,     77,      5,2,20090919,0213,-56.3340, -64.2010, 4010,   1520.4,   2.4330,  34.5880,2,  34.5930,2,    65.66,2,    34.04,2,     2.51,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.3300
  33LG20090916,  SR01,     5,  1,     78,      6,2,20090919,0220,-56.3340, -64.2010, 4010,   1212.6,   2.7280,  34.4990,2,  34.5070,2,    59.08,2,    36.77,2,     2.49,2,   2253.0,2,    541.3,2,    2.728,   -999.0,9,   -999.0,  -999.00,9,   2.6462
  33LG20090916,  SR01,     5,  1,     79,      7,2,20090919,0229,-56.3340, -64.2010, 4010,    810.1,   3.4010,  34.3090,2,  34.3130,2,    33.39,2,    34.11,2,     2.38,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.3449
  33LG20090916,  SR01,     5,  1,     80,      8,2,20090919,0234,-56.3340, -64.2010, 4010,    607.5,   3.5770,  34.1980,2,  34.2010,2,    23.52,2,    30.91,2,     2.17,2,   2176.6,2,    485.0,2,    3.577,   -999.0,9,   -999.0,     0.94,2,   3.5352
  33LG20090916,  SR01,     5,  1,     81,      9,2,20090919,0237,-56.3340, -64.2010, 4010,    466.8,   3.9530,  34.1610,2,  34.1770,2,    16.64,2,    28.69,2,     1.95,2,   -999.0,9,    470.9,2,    3.953,   -999.0,9,   -999.0,  -999.00,9,   3.9200
  33LG20090916,  SR01,     5,  1,     82,     10,2,20090919,0240,-56.3340, -64.2010, 4010,    402.2,   3.8880,  34.1220,2,  34.1260,2,    20.95,2,    27.86,2,     1.84,2,   2150.5,2,    457.0,2,    3.888,   -999.0,9,   -999.0,  -999.00,9,   3.8600
  33LG20090916,  SR01,     5,  1,     83,     11,2,20090919,0242,-56.3340, -64.2010, 4010,    301.4,   3.9700,  34.0960,2,  34.1020,2,     9.55,2,    25.71,2,     1.69,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.9491
  33LG20090916,  SR01,     5,  1,     84,     12,2,20090919,0244,-56.3340, -64.2010, 4010,    204.4,   4.0950,  34.1020,2,  34.1060,2,     8.42,2,    23.89,2,     1.67,2,   2130.0,2,    441.6,2,    4.095,   -999.0,9,   -999.0,     0.40,2,   4.0808
  33LG20090916,  SR01,     5,  1,     85,     13,2,20090919,0247,-56.3340, -64.2010, 4010,    152.6,   4.2210,  34.1130,2,  34.1180,2,     8.42,2,    24.60,2,     1.66,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.2103
  33LG20090916,  SR01,     5,  1,     86,     14,2,20090919,0248,-56.3340, -64.2010, 4010,    104.2,   4.3080,  34.1180,2,  34.1240,2,     7.70,2,    22.85,2,     1.52,2,   2132.0,2,    444.5,2,    4.308,   -999.0,9,   -999.0,  -999.00,9,   4.3006
