EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,CCL4,CCL4_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,PMOL/KG,,DEG C
74DI20040404,        A05,     109,          1,          1,2,20040505,       0000,    24.9850,   -22.1486,       4852,  4842.2,   2.4150,  34.8893,0,  34.8890,2,    247.0,0,  -999.0,9,   47.26,2,   21.97,2,    1.52,2,   0.009,2,   0.001,2,   0.000,2,  2198.4,2,  2358.6,2,  -999.0,9, -999.00,   0.017,2,   1.9683
74DI20040404,        A05,     109,          1,          2,2,20040505,       0000,    24.9850,   -22.1486,       4852,  4785.5,   2.4090,  34.8893,0,  34.8880,2,    246.9,0,   245.8,2,   47.06,2,   22.65,2,    1.51,2,   0.009,2,   0.001,2,   0.000,2,  2202.0,2,  2353.8,2,  -999.0,9, -999.00,   0.015,2,   1.9695
74DI20040404,        A05,     109,          1,          3,2,20040505,       0000,    24.9850,   -22.1486,       4852,  4478.8,   2.3790,  34.8905,0,  34.8910,2,    246.1,0,   247.2,2,   46.58,2,   22.46,2,    1.51,2,   0.007,2,   0.009,2,   0.000,2,  2199.0,2,  2347.8,2,  -999.0,9, -999.00,   0.012,2,   1.9779
74DI20040404,        A05,     109,          1,          4,2,20040505,       0000,    24.9850,   -22.1486,       4852,  4171.5,   2.3740,  34.8942,0,  34.8970,2,    245.4,0,   232.2,3,   46.19,2,   22.16,2,    1.50,2,   0.006,2,   0.005,2,   0.000,2,  2195.8,2,  2346.9,2,  -999.0,9, -999.00,   0.011,2,   2.0094
74DI20040404,        A05,     109,          1,          5,2,20040505,       0000,    24.9850,   -22.1486,       4852,  3863.3,   2.4180,  34.9023,0,  34.9030,2,    244.2,0,  -999.0,9,   44.23,2,   21.97,2,    1.49,2,   0.009,2,   0.008,2,   0.000,2,  2198.0,2,  -999.0,9,  -999.0,9, -999.00,   0.011,2,   2.0875
74DI20040404,        A05,     109,          1,          6,2,20040505,       0000,    24.9850,   -22.1486,       4852,  3554.9,   2.5180,  34.9148,0,  34.9150,2,    242.2,0,   238.9,2,   41.99,2,   22.07,2,    1.49,2,   0.011,2,   0.009,2,   0.000,2,  2194.0,2,  2343.7,2,  -999.0,9, -999.00,   0.028,2,   2.2191
74DI20040404,        A05,     109,          1,          7,2,20040505,       0000,    24.9850,   -22.1486,       4852,  3248.0,   2.6680,  34.9313,0,  34.9310,2,    239.8,0,   195.5,4,   38.96,2,   21.87,2,    1.48,2,   0.015,2,   0.009,2,   0.000,2,  2194.1,2,  2343.4,2,  -999.0,9, -999.00,   0.045,2,   2.3985
74DI20040404,        A05,     109,          1,          8,2,20040505,       0000,    24.9850,   -22.1486,       4852,  2942.7,   2.8790,  34.9537,0,  34.9520,2,    241.2,0,   241.1,2,   35.15,2,   21.48,2,    1.43,2,   0.016,2,   0.012,2,   0.003,2,  2191.0,2,  2339.6,2,  -999.0,9, -999.00,   0.062,2,   2.6367
74DI20040404,        A05,     109,          1,          9,2,20040505,       0000,    24.9850,   -22.1486,       4852,  2637.9,   3.2220,  34.9842,0,  34.9850,2,    238.5,0,   232.2,2,   30.07,2,   21.19,2,    1.39,2,   0.020,2,   0.008,2,   0.000,2,  2183.2,2,  2333.5,2,  -999.0,9, -999.00,   0.082,2,   3.0039
74DI20040404,        A05,     109,          1,         10,2,20040505,       0000,    24.9850,   -22.1486,       4852,  2333.4,   3.5680,  35.0142,0,  35.0150,2,    230.8,0,  -999.0,9,   29.10,2,   21.67,2,    1.44,2,   0.014,2,   0.009,2,   0.000,2,  2189.3,2,  2333.2,2,  -999.0,9, -999.00,   0.026,2,   3.3742
74DI20040404,        A05,     109,          1,         11,2,20040505,       0000,    24.9850,   -22.1486,       4852,  2028.7,   4.0670,  35.0582,0,  35.0610,2,    223.2,0,   223.6,2,   26.36,2,   21.67,2,    1.47,2,   0.019,2,   0.009,2,   0.004,2,  2187.3,2,  2330.3,2,  -999.0,9, -999.00,   0.040,2,   3.8953
74DI20040404,        A05,     109,          1,         12,2,20040505,       0000,    24.9850,   -22.1486,       4852,  1724.6,   4.8430,  35.1100,0,  35.1270,2,    212.1,0,   209.8,2,   23.04,2,   22.16,2,    1.49,2,   0.038,2,   0.017,2,   0.000,2,  2190.3,2,  2330.2,2,  -999.0,9, -999.00,   0.060,2,   4.6907
74DI20040404,        A05,     109,          1,         13,2,20040505,       0000,    24.9850,   -22.1486,       4852,  1420.3,   5.9970,  35.2172,0,  35.2190,2,    190.1,0,   189.0,2,   20.30,2,   23.72,2,    1.54,2,   0.093,2,   0.057,2,   0.000,2,  2197.8,2,  2337.5,2,  -999.0,9, -999.00,   0.086,2,   5.8623
74DI20040404,        A05,     109,          1,         14,2,20040505,       0000,    24.9850,   -22.1486,       4852,  1117.0,   6.8260,  35.1754,9,  35.1770,2,    157.8,9,   156.6,2,   20.31,2,   26.65,2,    1.76,2,   0.136,2,   0.077,2,   0.000,2,  2206.0,2,  2334.0,2,  -999.0,9, -999.00,   0.064,2,   6.7156
74DI20040404,        A05,     109,          1,         15,2,20040505,       0000,    24.9850,   -22.1486,       4852,   965.5,   7.3030,  35.1354,0,  35.1410,2,    138.7,0,   136.5,2,   20.21,2,   28.51,2,    1.88,2,   0.151,2,   0.087,2,   0.002,2,  2212.9,2,  2326.4,2,  -999.0,9, -999.00,   0.064,2,   7.2052
74DI20040404,        A05,     109,          1,         16,2,20040505,       0000,    24.9850,   -22.1486,       4852,   813.9,   8.2770,  35.1764,0,  35.1820,2,    124.3,0,   117.5,2,   18.35,2,   29.19,2,    1.88,2,   0.262,6,   0.149,6,   0.003,6,  2217.0,2,  2326.2,2,  -999.0,9, -999.00,   0.087,6,   8.1895
74DI20040404,        A05,     109,          1,         17,2,20040505,       0000,    24.9850,   -22.1486,       4852,   661.9,  10.2780,  35.3680,0,  35.4210,2,    130.2,0,   134.0,2,   12.20,2,   24.40,2,    1.49,2,   1.063,2,   0.524,2,   0.015,2,  2197.5,2,  2328.8,2,  -999.0,9, -999.00,   0.255,2,  10.1977
74DI20040404,        A05,     109,          1,         18,2,20040505,       0000,    24.9850,   -22.1486,       4852,   510.4,  12.1710,  35.6529,0,  35.6610,2,    157.7,0,   164.7,2,    7.03,2,   17.66,2,    1.03,2,   2.061,2,   1.093,2,   0.020,2,  2167.4,2,  2337.7,2,  -999.0,9, -999.00,   0.482,2,  12.1025
74DI20040404,        A05,     109,          1,         19,2,20040505,       0000,    24.9850,   -22.1486,       4852,   409.7,  13.4580,  35.8410,0,  35.8240,2,    164.1,0,   166.2,2,    5.56,2,   15.12,2,    0.87,2,   2.314,2,   1.270,2,   0.025,2,  2159.9,2,  2349.2,2,  -999.0,9, -999.00,   0.464,2,  13.3995
74DI20040404,        A05,     109,          1,         20,2,20040505,       0000,    24.9850,   -22.1486,       4852,   308.8,  14.9730,  36.0652,0,  36.0230,2,    173.1,0,   168.0,2,    4.10,2,   12.29,2,    0.69,2,   2.367,2,   1.308,2,   0.024,2,  2151.5,2,  2355.3,2,  -999.0,9, -999.00,   0.467,2,  14.9257
74DI20040404,        A05,     109,          1,         21,2,20040505,       0000,    24.9850,   -22.1486,       4852,   208.3,  17.5060,  36.4699,0,  36.4610,2,    185.2,0,   184.6,2,    1.95,2,    6.63,2,    0.35,2,   2.379,2,   1.398,2,   0.038,2,  2135.0,2,  2382.3,2,  -999.0,9, -999.00,   0.551,2,  17.4706
74DI20040404,        A05,     109,          1,         22,2,20040505,       0000,    24.9850,   -22.1486,       4852,   108.0,  20.8180,  37.1476,0,  37.1140,2,    218.5,0,   217.8,2,    0.68,2,    0.58,2,    0.10,2,   2.128,2,   1.284,2,   0.134,2,  2114.7,2,  2427.4,2,  -999.0,9, -999.00,   1.948,2,  20.7972
74DI20040404,        A05,     109,          1,         23,2,20040505,       0000,    24.9850,   -22.1486,       4852,    57.5,  21.2730,  37.0977,0,  37.1070,2,    222.5,0,   224.8,2,    0.58,2,    0.10,2,    0.03,2,   2.109,2,   1.269,2,   0.132,2,  2107.6,2,  2427.8,2,  -999.0,9, -999.00,   2.347,2,  21.2618
74DI20040404,        A05,     109,          1,         24,2,20040505,       0000,    24.9850,   -22.1486,       4852,    17.5,  21.3290,  37.1045,0,  37.1020,2,    222.7,0,   223.0,2,    0.58,2,    0.10,2,    0.03,2,   2.107,2,   1.269,2,   0.130,2,  -999.0,9,  2425.7,2,  -999.0,9, -999.00,   2.370,2,  21.3256
74DI20040404,        A05,     110,          1,          1,2,20040506,       0000,    25.2217,   -21.4777,       4658,  4647.8,   2.3990,-999.0000,0,  34.8900,2,   -999.0,0,   244.4,2,   48.24,2,   22.85,2,    1.58,2,   0.008,2,   0.007,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.019,2,   1.9768
74DI20040404,        A05,     110,          1,          2,2,20040506,       0000,    25.2217,   -21.4777,       4658,  4479.9,   2.3790,  34.8906,0,  34.8910,2,    245.9,0,   244.5,2,   48.63,2,   23.14,2,    1.56,2,   0.009,2,   0.008,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.015,2,   1.9778
74DI20040404,        A05,     110,          1,          3,2,20040506,       0000,    25.2217,   -21.4777,       4658,  4171.8,   2.3690,  34.8934,0,  34.8940,2,    245.0,0,   243.3,2,   47.85,2,   23.04,2,    1.55,2,   0.009,2,   0.008,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.014,2,   2.0046
74DI20040404,        A05,     110,          1,          4,2,20040506,       0000,    25.2217,   -21.4777,       4658,  3864.9,   2.4060,  34.9007,0,  34.9010,2,    243.8,0,   242.8,2,   45.99,2,   22.85,2,    1.54,2,   0.007,2,   0.008,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.015,2,   2.0756
74DI20040404,        A05,     110,          1,          5,2,20040506,       0000,    25.2217,   -21.4777,       4658,  3557.9,   2.4940,  34.9125,0,  34.9130,2,    242.4,0,   243.6,2,   42.96,2,   22.75,2,    1.46,2,   0.009,2,   0.010,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.031,2,   2.1954
74DI20040404,        A05,     110,          1,          6,2,20040506,       0000,    25.2217,   -21.4777,       4658,  3251.1,   2.6340,  34.9285,0,  34.9280,2,    239.9,0,   240.7,2,   40.91,2,   22.36,2,    1.51,2,   0.014,2,   0.008,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.042,2,   2.3649
74DI20040404,        A05,     110,          1,          7,2,20040506,       0000,    25.2217,   -21.4777,       4658,  2944.7,   2.8410,  34.9490,0,  34.9480,2,    238.7,0,   239.2,2,   37.30,2,   22.36,2,    1.49,2,   0.017,2,   0.015,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.055,2,   2.5993
74DI20040404,        A05,     110,          1,          8,2,20040506,       0000,    25.2217,   -21.4777,       4658,  2638.9,   3.1230,  34.9748,0,  34.9770,2,    237.0,0,   239.0,2,   32.90,2,   21.87,2,    1.45,2,   0.016,2,   0.013,2,   0.005,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.073,2,   2.9067
74DI20040404,        A05,     110,          1,          9,2,20040506,       0000,    25.2217,   -21.4777,       4658,  2333.5,   3.5050,  35.0073,0,  35.0100,2,    231.7,0,   232.1,2,   30.36,2,   22.16,2,    1.49,2,   0.013,2,   0.008,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.027,2,   3.3123
74DI20040404,        A05,     110,          1,         10,2,20040506,       0000,    25.2217,   -21.4777,       4658,  2028.5,   3.9850,  35.0510,0,  35.0560,2,    223.6,0,   223.6,2,   27.92,2,   22.65,2,    1.49,2,   0.023,2,   0.001,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.040,2,   3.8146
74DI20040404,        A05,     110,          1,         11,2,20040506,       0000,    25.2217,   -21.4777,       4658,  1723.9,   4.8040,  35.1216,0,  35.1310,2,    212.8,0,   210.1,2,   24.11,2,   23.04,2,    1.54,2,   0.038,2,   0.022,2,   0.002,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.074,2,   4.6523
74DI20040404,        A05,     110,          1,         12,2,20040506,       0000,    25.2217,   -21.4777,       4658,  1417.7,   5.9920,  35.2338,0,  35.2370,2,    191.4,0,   191.1,2,   20.40,2,   23.43,2,    1.54,2,   0.101,2,   0.060,2,   0.002,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.109,2,   5.8576
74DI20040404,        A05,     110,          1,         13,2,20040506,       0000,    25.2217,   -21.4777,       4658,  1114.1,   6.9960,  35.1856,9,  35.1760,2,    157.1,9,   150.1,2,   20.40,2,   26.94,2,    1.79,2,   0.141,2,   0.076,2,   0.002,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.074,2,   6.8845
74DI20040404,        A05,     110,          1,         14,2,20040506,       0000,    25.2217,   -21.4777,       4658,   964.3,   7.4250,  35.1312,0,  35.1420,2,    137.7,0,   131.9,2,   20.31,2,   28.70,2,    1.88,2,   0.276,2,   0.152,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.086,2,   7.3265
74DI20040404,        A05,     110,          1,         15,2,20040506,       0000,    25.2217,   -21.4777,       4658,   812.9,   8.3380,  35.1760,0,  35.1800,2,    122.1,0,   114.5,2,   18.45,2,   29.19,2,    1.89,2,   0.172,2,   0.092,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.068,2,   8.2503
74DI20040404,        A05,     110,          1,         16,2,20040506,       0000,    25.2217,   -21.4777,       4658,   661.3,  10.1870,  35.4017,0,  35.4020,2,    131.4,0,   127.2,2,   12.79,2,   25.08,2,    1.56,2,   0.979,2,   0.492,2,   0.009,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.238,2,  10.1072
74DI20040404,        A05,     110,          1,         17,2,20040506,       0000,    25.2217,   -21.4777,       4658,   509.8,  12.0270,  35.6317,0,  35.6350,2,    149.9,0,   151.3,2,    7.90,2,   19.13,2,    1.15,2,   1.943,2,   1.020,2,   0.028,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.435,2,  11.9591
74DI20040404,        A05,     110,          1,         18,2,20040506,       0000,    25.2217,   -21.4777,       4658,   409.1,  13.4220,  35.8099,0,  35.8150,2,    164.1,0,   164.9,2,    5.56,2,   15.61,2,    0.88,2,   2.257,6,   1.242,6,   0.027,6,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.457,6,  13.3636
74DI20040404,        A05,     110,          1,         19,2,20040506,       0000,    25.2217,   -21.4777,       4658,   308.1,  14.9540,  36.0632,0,  36.0370,2,    182.0,0,   185.4,2,    3.51,2,   10.44,2,    0.60,2,   2.477,2,   1.393,2,   0.035,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.554,2,  14.9069
74DI20040404,        A05,     110,          1,         20,2,20040506,       0000,    25.2217,   -21.4777,       4658,   207.7,  17.0570,  36.3639,0,  36.3700,2,    175.6,0,   175.3,2,    2.44,2,    8.19,2,    0.45,2,   2.373,2,   1.391,2,   0.031,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.496,2,  17.0223
74DI20040404,        A05,     110,          1,         21,2,20040506,       0000,    25.2217,   -21.4777,       4658,   107.4,  21.0380,  37.2235,0,  37.2240,2,    218.5,0,   221.7,2,    0.68,2,    0.10,2,    0.03,2,   2.143,2,   1.305,2,   0.118,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   2.200,2,  21.0172
74DI20040404,        A05,     110,          1,         22,2,20040506,       0000,    25.2217,   -21.4777,       4658,    56.7,  21.3550,  37.1692,0,  37.1630,2,    220.2,0,   222.3,2,    0.58,2,    0.00,2,    0.06,2,   2.113,2,   1.276,2,   0.128,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   2.371,2,  21.3439
74DI20040404,        A05,     110,          1,         23,2,20040506,       0000,    25.2217,   -21.4777,       4658,    16.5,  21.4020,  37.1346,0,  37.1430,2,    220.3,0,   223.9,2,    0.58,2,    0.10,2,    0.12,2,   2.066,2,   1.255,2,   0.129,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   2.379,2,  21.3988
74DI20040404,        A05,     111,          1,          1,2,20040506,       0000,    25.4502,   -20.8044,       4506,  4495.8,   2.3860,  34.8917,0,  34.8930,2,    245.7,0,   246.4,2,   47.65,2,   22.85,2,    1.52,2,   0.016,2,   0.004,2,  -0.001,2,  2199.2,2,  2358.8,2,   341.0,2,      15,   0.078,4,   1.9827
74DI20040404,        A05,     111,          1,          2,2,20040506,       0000,    25.4502,   -20.8044,       4506,  4146.2,   2.3800,  34.8958,0,  34.8970,2,    244.8,0,   247.0,2,   46.77,2,   22.56,2,    1.53,2,   0.010,2,   0.003,2,   0.001,2,  2200.3,2,  2355.6,2,   345.0,2,      15,   0.008,2,   2.0182
74DI20040404,        A05,     111,          1,          3,2,20040506,       0000,    25.4502,   -20.8044,       4506,  3837.2,   2.4330,  34.9047,0,  34.9050,2,    243.4,0,   244.6,2,   45.40,2,   22.75,2,    1.51,2,   0.011,2,   0.006,2,   0.001,2,  2199.4,2,  2348.1,2,   346.2,2,      15,   0.011,2,   2.1050
74DI20040404,        A05,     111,          1,          4,2,20040506,       0000,    25.4502,   -20.8044,       4506,  3536.3,   2.5150,  34.9144,0,  34.9150,2,    241.8,0,   243.3,2,   41.89,2,   22.65,2,    1.51,2,   0.011,6,   0.006,6,   0.003,6,  2198.0,2,  2347.0,2,   347.9,2,      15,   0.021,6,   2.2182
74DI20040404,        A05,     111,          1,          5,2,20040506,       0000,    25.4502,   -20.8044,       4506,  3385.4,   2.5830,  34.9221,0,  34.9230,2,    240.5,0,   240.8,2,   41.20,2,   22.65,2,    1.53,2,   0.013,2,   0.008,2,   0.005,2,  2197.1,2,  2346.3,2,   349.0,2,      15,   0.030,2,   2.3008
74DI20040404,        A05,     111,          1,          6,2,20040506,       0000,    25.4502,   -20.8044,       4506,  3232.8,   2.6550,  34.9285,0,  34.9280,2,    238.6,0,   238.2,2,   40.91,2,   22.55,2,    1.50,2,   0.015,2,   0.010,2,   0.002,2,  2198.7,2,  2348.0,2,   352.9,2,      15,   0.032,2,   2.3874
74DI20040404,        A05,     111,          1,          7,2,20040506,       0000,    25.4502,   -20.8044,       4506,  3078.2,   2.7450,  34.9377,0,  34.9390,2,    238.0,0,   238.9,2,   39.06,2,   22.46,2,    1.48,2,   0.015,2,   0.009,2,   0.001,2,  2196.5,2,  2345.1,2,   354.5,2,      15,   0.041,2,   2.4916
74DI20040404,        A05,     111,          1,          8,2,20040506,       0000,    25.4502,   -20.8044,       4506,  2925.3,   2.8870,  34.9500,0,  34.9530,2,    237.8,0,   239.2,2,   36.61,2,   22.36,2,    1.47,2,   0.016,2,   0.011,2,   0.000,2,  2192.7,2,  2341.8,2,   355.9,2,      15,   0.052,2,   2.6463
74DI20040404,        A05,     111,          1,          9,2,20040506,       0000,    25.4502,   -20.8044,       4506,  2629.4,   3.1800,  34.9799,0,  34.8440,3,    237.6,0,   240.2,2,   31.54,2,   21.58,2,    1.44,2,   0.008,2,   0.007,2,  -0.001,2,  2186.6,2,  2335.8,2,   358.0,2,      15,   0.017,2,   2.9642
74DI20040404,        A05,     111,          1,         10,2,20040506,       0000,    25.4502,   -20.8044,       4506,  2326.9,   3.5420,  35.0107,0,  35.0150,2,    231.1,0,   231.6,2,   29.97,2,   22.16,2,    1.45,2,   0.014,2,   0.009,2,  -0.001,2,  2187.3,2,  2336.4,2,   371.4,2,      15,   0.034,2,   3.3493
74DI20040404,        A05,     111,          1,         11,2,20040506,       0000,    25.4502,   -20.8044,       4506,  2022.6,   3.9590,  35.0495,0,  35.0530,2,    225.1,0,   223.9,2,   26.85,2,   22.46,2,    1.46,2,   0.018,2,   0.008,2,   0.002,2,  2183.8,2,  2329.8,2,   381.7,2,      15,   0.041,2,   3.7896
74DI20040404,        A05,     111,          1,         12,2,20040506,       0000,    25.4502,   -20.8044,       4506,  1720.5,   4.6960,  35.1240,0,  35.1250,2,    214.5,0,   216.1,2,   23.53,2,   22.55,2,    1.48,2,   0.029,2,   0.010,2,   0.002,2,  2186.5,2,  2331.8,2,   402.6,2,      15,   0.075,2,   4.5460
74DI20040404,        A05,     111,          1,         13,2,20040506,       0000,    25.4502,   -20.8044,       4506,  1416.9,   5.9980,  35.2096,0,  35.2540,2,    194.6,0,   196.9,2,   19.82,2,   23.04,2,    1.47,2,   0.124,2,   0.067,2,   0.003,2,  2192.2,2,  2335.0,2,   433.2,2,      15,   0.151,2,   5.8636
74DI20040404,        A05,     111,          1,         14,2,20040506,       0000,    25.4502,   -20.8044,       4506,  1113.2,   7.7830,  35.3967,0,  35.4100,3,    167.6,0,   170.4,2,   17.28,2,   24.01,2,    1.51,2,   0.410,2,   0.208,2,   0.006,2,  2200.4,2,  2341.0,2,   481.9,2,      15,   0.180,2,   7.6648
74DI20040404,        A05,     111,          1,         15,2,20040506,       0000,    25.4502,   -20.8044,       4506,   961.5,   8.4180,  35.4237,0,  35.2330,3,    153.3,0,   154.1,2,   16.30,2,   24.40,2,    1.54,2,   0.510,2,   0.251,2,   0.007,2,  2201.9,2,  2336.6,2,   510.6,2,      15,   0.178,2,   8.3127
74DI20040404,        A05,     111,          1,         16,2,20040506,       0000,    25.4502,   -20.8044,       4506,   808.1,   9.3980,  35.4238,0,  35.4250,2,    146.7,0,   149.4,2,   14.06,2,   24.11,2,    1.46,2,   0.795,2,   0.389,2,   0.007,2,  2195.8,2,  2338.8,2,   523.5,2,      15,   0.248,2,   9.3043
74DI20040404,        A05,     111,          1,         17,2,20040506,       0000,    25.4502,   -20.8044,       4506,   660.1,  10.6580,  35.4796,0,  36.0030,4,    148.9,0,  -999.0,9,   10.34,2,   21.76,2,    1.24,2,   1.444,2,   0.716,2,   0.014,2,  2181.1,2,  2333.1,2,   520.9,2,      15,   0.377,2,  10.5756
74DI20040404,        A05,     111,          1,         18,2,20040506,       0000,    25.4502,   -20.8044,       4506,   409.5,  13.4070,  35.7858,0,  35.8150,2,    183.2,0,   192.3,2,    4.59,2,   13.08,2,    0.71,2,   2.578,2,   1.380,2,   0.045,2,  2145.3,2,  2348.4,2,   441.5,2,      15,   0.650,2,  13.3486
74DI20040404,        A05,     111,          1,         19,2,20040506,       0000,    25.4502,   -20.8044,       4506,   409.5,  13.4090,  35.7858,0,  35.8140,2,    183.2,0,   191.0,2,    4.49,2,   12.49,2,    0.69,2,   2.573,2,   1.378,2,   0.038,2,  2145.5,2,  2348.8,2,   438.2,2,      15,   0.661,2,  13.3506
74DI20040404,        A05,     111,          1,         20,2,20040506,       0000,    25.4502,   -20.8044,       4506,   308.5,  15.1080,  36.0313,0,  35.8140,3,    192.4,0,   197.8,2,    2.83,2,    8.78,2,    0.44,2,   2.567,2,   1.413,2,   0.032,2,  2132.2,2,  2365.4,2,   411.4,2,      15,   0.626,2,  15.0606
74DI20040404,        A05,     111,          1,         21,2,20040506,       0000,    25.4502,   -20.8044,       4506,   207.9,  16.7420,  36.3527,0,  36.0730,3,    197.7,0,   201.9,2,    1.66,2,    5.46,2,    0.25,2,   2.491,2,   1.414,2,   0.043,2,  2123.0,2,  2377.2,2,   395.8,2,      15,   0.638,2,  16.7078
74DI20040404,        A05,     111,          1,         22,2,20040506,       0000,    25.4502,   -20.8044,       4506,   107.9,  20.4000,  37.0988,0,  36.3580,3,    223.1,0,   226.0,2,    0.59,2,    0.10,2,    0.00,2,   2.097,2,   1.249,2,   0.113,2,  2113.1,2,  2432.2,2,   367.5,2,      15,   2.175,2,  20.3796
74DI20040404,        A05,     111,          1,         23,2,20040506,       0000,    25.4502,   -20.8044,       4506,    57.4,  20.9630,  37.2269,0,  37.2120,2,    223.3,0,   223.6,2,    0.58,2,    0.10,2,    0.00,2,   0.003,4,   0.000,4,   0.000,4,  2112.6,2,  2435.1,2,   370.5,2,      15,  -0.002,4,  20.9519
74DI20040404,        A05,     111,          1,         24,2,20040506,       0000,    25.4502,   -20.8044,       4506,    17.0,  21.1390,  37.2298,0,  37.2170,2,    223.2,0,   225.3,2,    0.58,2,    0.10,2,    0.00,2,   2.073,2,   1.244,2,   0.117,2,  2112.4,2,  2435.3,2,   371.0,2,      15,   2.411,2,  21.1357
74DI20040404,        A05,     112,          1,          1,2,20040506,       0000,    25.6499,   -20.2426,       4268,  4257.6,   2.3820,  34.8934,0,  34.8940,2,    243.4,0,   254.5,2,   48.04,2,   23.34,2,    1.51,2,   0.011,2,   0.010,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.016,2,   2.0071
74DI20040404,        A05,     112,          1,          2,2,20040506,       0000,    25.6499,   -20.2426,       4268,  4171.7,   2.3790,  34.8939,0,  34.8950,2,    242.8,0,   243.5,2,   48.04,2,   23.73,2,    1.50,2,   0.010,2,   0.006,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.011,2,   2.0143
74DI20040404,        A05,     112,          1,          3,2,20040506,       0000,    25.6499,   -20.2426,       4268,  3861.4,   2.4650,  34.9058,0,  34.9060,2,    240.1,0,   238.6,2,   46.09,2,   23.43,2,    1.49,2,   0.013,2,   0.008,2,   0.004,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.013,2,   2.1334
74DI20040404,        A05,     112,          1,          4,2,20040506,       0000,    25.6499,   -20.2426,       4268,  3551.4,   2.5600,  34.9164,0,  34.9170,2,    238.2,0,   238.3,2,   44.13,2,   23.34,2,    1.49,2,   0.016,2,   0.011,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.018,2,   2.2604
74DI20040404,        A05,     112,          1,          5,2,20040506,       0000,    25.6499,   -20.2426,       4268,  3241.0,   2.6870,  34.9306,0,  34.9310,2,    237.1,0,   238.2,2,   41.50,2,   23.24,2,    1.49,2,   0.012,2,   0.015,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.033,2,   2.4178
74DI20040404,        A05,     112,          1,          6,2,20040506,       0000,    25.6499,   -20.2426,       4268,  2934.5,   2.8770,  34.9478,0,  34.9500,2,    235.2,0,   220.4,3,   38.37,2,   22.95,2,    1.48,2,   0.016,2,   0.011,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.033,2,   2.6356
74DI20040404,        A05,     112,          1,          7,2,20040506,       0000,    25.6499,   -20.2426,       4268,  2629.3,   3.2170,  34.9837,0,  34.9830,2,    232.5,0,   234.0,2,   33.68,2,   22.36,2,    1.44,2,   0.020,2,   0.010,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.040,2,   2.9999
