EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,,,DEG C,DEG C
  06MT19990711,   404,  4,     19,2,19990713,0000, 52.9420, -51.2670, 2285,     10.9,   7.2810,  34.7330,2,    318.2,2,     1.48,2,     3.32,2,     0.13, 2,     0.36,2, -999.000,2, -999.000,2,   2073.3,2,   7.8876,2,    25.00,   7.2800
  06MT19990711,   404,  4,     20,2,19990713,0000, 52.9420, -51.2670, 2285,     11.1,   7.2810,  34.7330,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   7.2800
  06MT19990711,   404,  4,     21,2,19990713,0000, 52.9420, -51.2670, 2285,     11.1,   7.2810,  34.7330,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    5.013,2,    2.854,2,   -999.0,9,-999.0000,9,  -999.00,   7.2800
  06MT19990711,   404,  4,     22,2,19990713,0000, 52.9420, -51.2670, 2285,     11.1,   7.2810,  34.7330,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   7.2800
  06MT19990711,   407,  5,      1,2,19990714,0000, 53.1230, -50.8670, 2927,   2963.9,   1.9600,  34.8830,2,    290.5,2,    11.02,2,    14.58,2,     0.02, 2,     1.07,2,    3.282,2,    1.648,2,   2150.9,2,   7.7289,2,    25.00,   1.7356
  06MT19990711,   407,  5,      2,2,19990714,0000, 53.1230, -50.8670, 2927,   2896.1,   1.9570,  34.8840,2,    293.6,2,    10.80,2,    14.61,2,     0.01, 2,     1.06,2,    3.248,2,    1.630,2,   2146.1,2,   7.7292,2,    25.00,   1.7392
  06MT19990711,   407,  5,      3,2,19990714,0000, 53.1230, -50.8670, 2927,   2794.0,   2.1610,  34.8920,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   1.9488
  06MT19990711,   407,  5,      4,2,19990714,0000, 53.1230, -50.8670, 2927,   2794.4,   2.1610,  34.8920,2,    290.5,2,    11.58,2,    14.92,2,     0.01, 2,     1.10,2,    2.882,2,    1.435,2,   2151.1,2,   7.7323,2,    25.00,   1.9488
  06MT19990711,   407,  5,      5,2,19990714,0000, 53.1230, -50.8670, 2927,   2794.3,   2.1610,  34.8920,2,    290.7,2,    11.76,2,    14.95,2,     0.01, 2,     1.09,2, -999.000,2, -999.000,2,   2154.6,2,   7.7317,2,    25.00,   1.9488
  06MT19990711,   407,  5,      6,2,19990714,0000, 53.1230, -50.8670, 2927,   2637.6,   2.3520,  34.8970,2,    289.3,2,    11.71,2,    15.15,2,     0.00, 2,     1.09,2,    2.735,2,    1.431,2,   2149.1,2,   7.7323,2,    25.00,   2.1511
  06MT19990711,   407,  5,      7,2,19990714,0000, 53.1230, -50.8670, 2927,   2435.0,   2.6520,  34.9000,2,    286.1,2,    11.31,2,    15.51,2,     0.00, 2,     1.09,2,    2.630,2,    1.324,2,   2151.8,2,   7.7334,2,    25.00,   2.4648
  06MT19990711,   407,  5,      8,2,19990714,0000, 53.1230, -50.8670, 2927,   2230.2,   2.8670,  34.8930,2,    288.0,2,    10.64,2,    15.72,2,     0.00, 2,     1.10,2,    2.894,2,    1.447,2,   2149.3,2,   7.7324,2,    25.00,   2.6954
  06MT19990711,   407,  5,      9,2,19990714,0000, 53.1230, -50.8670, 2927,   2027.4,   2.9980,  34.8880,2,    289.4,2,    10.35,2,    15.98,2,     0.00, 2,     1.12,2,    3.120,2,    1.565,2,   2151.2,2,   7.7314,2,    25.00,   2.8431
  06MT19990711,   407,  5,     10,2,19990714,0000, 53.1230, -50.8670, 2927,   1824.4,   2.9850,  34.8660,2,    294.4,2,    10.00,2,    16.31,2,     0.00, 2,     1.16,2,    3.692,2,    1.848,2,   2150.8,2,   7.7304,2,    25.00,   2.8486
  06MT19990711,   407,  5,     11,2,19990714,0000, 53.1230, -50.8670, 2927,   1621.1,   3.0170,  34.8600,2,    295.7,2,     9.99,2,    16.53,2,     0.00, 2,     1.15,2,    3.861,2,    1.912,2,   2149.7,2,   7.7292,2,    25.00,   2.8980
  06MT19990711,   407,  5,     12,2,19990714,0000, 53.1230, -50.8670, 2927,   1416.0,   3.1070,  34.8620,2,    293.4,2,     9.80,2,    16.54,2,     0.01, 2,     1.16,2,    3.900,2,    1.994,2,   2149.4,2,   7.7249,2,    25.00,   3.0043
  06MT19990711,   407,  5,     13,2,19990714,0000, 53.1230, -50.8670, 2927,   1212.2,   3.2570,  34.8680,2,    290.1,2,    10.25,2,    16.67,2,     0.01, 2,     1.17,2,    3.930,2,    1.972,2,   2149.7,2,   7.7242,2,    25.00,   3.1695
  06MT19990711,   407,  5,     14,2,19990714,0000, 53.1230, -50.8670, 2927,   1010.2,   3.3290,  34.8600,2,    291.5,2,     9.75,2,    16.42,2,     0.00, 2,     1.15,2,    4.115,2,    2.110,2,   2149.5,2,   7.7240,2,    25.00,   3.2571
  06MT19990711,   407,  5,     15,2,19990714,0000, 53.1230, -50.8670, 2927,    809.0,   3.3270,  34.8420,2,    298.2,2,     8.97,2,    15.75,2,     0.01, 2,     1.11,2, -999.000,2, -999.000,2,   2149.1,2,   7.7297,2,    25.00,   3.2707
  06MT19990711,   407,  5,     16,2,19990714,0000, 53.1230, -50.8670, 2927,    606.1,   3.3740,  34.8370,2,    301.0,2,     8.45,2,    15.59,2,     0.01, 2,     1.08,2,    4.779,2,    2.522,2,   2145.5,2,   7.7301,2,    25.00,   3.3326
  06MT19990711,   407,  5,     17,2,19990714,0000, 53.1230, -50.8670, 2927,    402.3,   3.3790,  34.8200,2,    299.6,2,     8.40,2,    15.53,2,     0.01, 2,     1.09,2,    4.741,2,    2.500,2,   2145.4,2,   7.7310,2,    25.00,   3.3521
  06MT19990711,   407,  5,     18,2,19990714,0000, 53.1230, -50.8670, 2927,    200.4,   3.5280,  34.7930,2,    295.0,2,     8.57,2,    15.55,2,     0.05, 2,     1.11,2,    4.709,2,    2.501,2,   2148.3,2,   7.7304,2,    25.00,   3.5147
  06MT19990711,   407,  5,     19,2,19990714,0000, 53.1230, -50.8670, 2927,    102.0,   3.7430,  34.7340,2,    290.8,2,     8.66,2,    15.61,2,     0.17, 2,     1.14,2,    4.696,2,    2.509,2,   2148.1,2,   7.7311,2,    25.00,   3.7362
  06MT19990711,   407,  5,     20,2,19990714,0000, 53.1230, -50.8670, 2927,     70.3,   4.0030,  34.6500,2,    299.3,2,     8.08,2,    14.37,2,     0.23, 2,     1.09,2, -999.000,2, -999.000,2,   2142.7,2,   7.7330,2,    25.00,   3.9982
  06MT19990711,   407,  5,     21,2,19990714,0000, 53.1230, -50.8670, 2927,     39.8,   5.7040,  35.3540,2,    312.9,2,     3.96,2,     9.30,2,     0.24, 2,     0.84,2, -999.000,2, -999.000,2,   2123.4,2,   7.7799,2,    25.00,   5.7007
  06MT19990711,   407,  5,     22,2,19990714,0000, 53.1230, -50.8670, 2927,     10.5,   7.3670,  34.5560,2,    315.8,2,     0.94,2,     2.88,2,     0.10, 2,     0.33,2,    5.027,2,    3.013,2,   2069.2,2,   7.8970,2,    25.00,   7.3660
  06MT19990711,   408,  6,      1,2,19990714,0000, 52.9017, -51.4390, 1911,   1807.4,   2.9760,  34.8700,2,    290.2,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   2.8413
  06MT19990711,   408,  6,      2,2,19990714,0000, 52.9017, -51.4390, 1911,   1215.6,   3.1660,  34.8640,2,    289.5,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   3.0791
  06MT19990711,   408,  6,      3,2,19990714,0000, 52.9017, -51.4390, 1911,   1215.4,   3.1660,  34.8640,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   3.0791
  06MT19990711,   408,  6,      4,2,19990714,0000, 52.9017, -51.4390, 1911,   1215.7,   3.1660,  34.8640,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   3.0791
  06MT19990711,   408,  6,      5,2,19990714,0000, 52.9017, -51.4390, 1911,   1215.6,   3.1660,  34.8640,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   3.0791
  06MT19990711,   408,  6,      6,2,19990714,0000, 52.9017, -51.4390, 1911,   1215.7,   3.1660,  34.8640,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   3.0791
  06MT19990711,   408,  6,      7,2,19990714,0000, 52.9017, -51.4390, 1911,   1215.3,   3.1660,  34.8640,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   3.0791
  06MT19990711,   408,  6,      8,2,19990714,0000, 52.9017, -51.4390, 1911,    806.9,   3.4040,  34.8570,2,    292.4,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   3.3474
  06MT19990711,   408,  6,      9,2,19990714,0000, 52.9017, -51.4390, 1911,     12.1,   6.6810,  34.1680,2,    321.8,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   6.6799
  06MT19990711,   409,  7,      1,2,19990714,0000, 53.0370, -51.0670, 2596,   2625.1,   2.4610,  34.8970,2,    286.7,2,    11.58,2,    15.41,2,     0.00, 2,     1.11,2,    2.704,2,    1.356,2,   2155.1,2,   7.7323,2,    25.00,   2.2592
  06MT19990711,   409,  7,      2,2,19990714,0000, 53.0370, -51.0670, 2596,   2500.1,   2.5480,  34.8980,2,    286.6,2,    11.36,2,    15.38,2,     0.00, 2,     1.10,2,    2.650,2,    1.345,2,   2153.0,2,   7.7329,2,    25.00,   2.3565
  06MT19990711,   409,  7,      3,2,19990714,0000, 53.0370, -51.0670, 2596,   2297.3,   2.7000,  34.8970,2,    286.3,2,    11.22,2,    15.63,2,     0.00, 2,     1.11,2,    2.680,2,    1.373,2,   2152.6,2,   7.7328,2,    25.00,   2.5249
  06MT19990711,   409,  7,      4,2,19990714,0000, 53.0370, -51.0670, 2596,   2095.9,   2.8710,  34.8910,2,    286.5,2,    11.04,2,    15.87,2,     0.00, 2,     1.12,2,    2.743,2,    1.385,2,   2151.4,2,   7.7331,2,    25.00,   2.7118
  06MT19990711,   409,  7,      5,2,19990714,0000, 53.0370, -51.0670, 2596,   1900.0,   2.9710,  34.8740,2,    291.2,2,    10.16,2,    16.11,2,     0.01, 2,     1.14,2,    3.378,2,    1.716,2,   2152.5,2,   7.7290,2,    25.00,   2.8281
  06MT19990711,   409,  7,      6,2,19990714,0000, 53.0370, -51.0670, 2596,   1684.2,   2.9730,  34.8600,2,    295.6,2,     9.81,2,    16.28,2,     0.00, 2,     1.17,2,    3.821,2,    1.921,2,   2151.7,2,   7.7277,2,    25.00,   2.8491
  06MT19990711,   409,  7,      7,2,19990714,0000, 53.0370, -51.0670, 2596,   1492.8,   3.0430,  34.8620,2,    293.9,2,     9.99,2,    16.39,2,     0.00, 2,     1.17,2,    3.909,2,    1.949,2,   2152.5,2,   7.7266,2,    25.00,   2.9345
  06MT19990711,   409,  7,      8,2,19990714,0000, 53.0370, -51.0670, 2596,   1298.8,   3.1750,  34.8670,2,    290.5,2,     9.72,2,    16.43,2,     0.00, 2,     1.16,2,    3.857,2,    2.014,2,   2154.8,2,   7.7232,2,    25.00,   3.0812
  06MT19990711,   409,  7,      9,2,19990714,0000, 53.0370, -51.0670, 2596,   1097.0,   3.3020,  34.8670,2,    289.9,2,     9.43,2,    16.25,2,     0.00, 2,     1.14,2,    4.111,2,    2.072,2,   2152.3,2,   7.7246,2,    25.00,   3.2234
  06MT19990711,   409,  7,     10,2,19990714,0000, 53.0370, -51.0670, 2596,    899.4,   3.3560,  34.8530,2,    293.2,2,     9.10,2,    15.90,2,     0.00, 2,     1.11,2,    4.363,2,    2.260,2,   2152.9,2,   7.7271,2,    25.00,   3.2926
  06MT19990711,   409,  7,     11,2,19990714,0000, 53.0370, -51.0670, 2596,    696.8,   3.4540,  34.8520,2,    297.2,2,     8.67,2,    15.56,2,     0.01, 2,     1.09,2,    4.588,2,    2.373,2,   2146.2,2,   7.7321,2,    25.00,   3.4054
  06MT19990711,   409,  7,     12,2,19990714,0000, 53.0370, -51.0670, 2596,    496.8,   3.5230,  34.8440,2,    296.7,2,     8.54,2,    15.32,2,     0.01, 2,     1.08,2,    4.628,2, -999.000,2,   2148.9,2,   7.7344,2,    25.00,   3.4889
  06MT19990711,   409,  7,     13,2,19990714,0000, 53.0370, -51.0670, 2596,    296.6,   3.5940,  34.8230,2,    296.8,2,     8.28,2,    15.01,2,     0.01, 2,     1.05,2,    4.694,2,    2.530,2,   2146.9,2,   7.7393,2,    25.00,   3.5739
  06MT19990711,   409,  7,     14,2,19990714,0000, 53.0370, -51.0670, 2596,    197.1,   3.6780,  34.8050,2,    297.6,2,     8.08,2,    14.80,2,     0.08, 2,     1.04,2,    4.901,2,    2.714,2,   2146.1,2,   7.7394,2,    25.00,   3.6647
  06MT19990711,   409,  7,     15,2,19990714,0000, 53.0370, -51.0670, 2596,    159.6,   3.7060,  34.7850,2,    299.5,2,     7.99,2,    14.68,2,     0.02, 2,     1.05,2, -999.000,2, -999.000,2,   2144.3,2,   7.7403,2,    25.00,   3.6952
  06MT19990711,   409,  7,     16,2,19990714,0000, 53.0370, -51.0670, 2596,    127.9,   3.7450,  34.7650,2,    300.8,2,     7.91,2,    14.54,2,     0.04, 2,     1.05,2, -999.000,2, -999.000,2,   2143.6,2,   7.7410,2,    25.00,   3.7364
  06MT19990711,   409,  7,     17,2,19990714,0000, 53.0370, -51.0670, 2596,     65.4,   3.9950,  34.6400,2,    305.9,2,     6.71,2,    12.27,2,     0.34, 2,     0.99,2,    5.161,2,    2.781,2,   2134.5,2,   7.7578,2,    25.00,   3.9905
  06MT19990711,   409,  7,     18,2,19990714,0000, 53.0370, -51.0670, 2596,     38.5,   5.0290,  34.5460,2,    316.6,2,     3.79,2,     8.77,2,     0.24, 2,     0.76,2, -999.000,2, -999.000,2,   2118.1,2,   7.7926,2,    25.00,   5.0261
  06MT19990711,   409,  7,     19,2,19990714,0000, 53.0370, -51.0670, 2596,      9.6,   7.0830,  34.4860,2,    316.9,2,     0.96,2,     2.77,2,     0.11, 2,     0.33,2, -999.000,2, -999.000,2,   2072.1,2,   7.8949,2,    25.00,   7.0821
  06MT19990711,   409,  7,     20,2,19990714,0000, 53.0370, -51.0670, 2596,      9.9,   7.0830,  34.4860,2,    316.9,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   7.0821
  06MT19990711,   409,  7,     21,2,19990714,0000, 53.0370, -51.0670, 2596,     10.1,   7.0800,  34.4750,2,    316.9,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.872,2,    2.620,2,   -999.0,9,-999.0000,9,  -999.00,   7.0791
  06MT19990711,   409,  7,     22,2,19990714,0000, 53.0370, -51.0670, 2596,     10.0,   7.0800,  34.4750,2,    316.9,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   7.0791
  06MT19990711,   411,  8,      1,2,19990714,0000, 53.2102, -50.6680, 3147,   3195.0,   1.7200,  34.8780,2,    294.2,2,    10.39,2,    14.26,2,     0.02, 2,     1.00,2,    3.494,2,    1.769,2,   -999.0,9,-999.0000,9,  -999.00,   1.4782
  06MT19990711,   411,  8,      2,2,19990714,0000, 53.2102, -50.6680, 3147,   3101.0,   1.7280,  34.8780,2,    295.3,2,    10.32,2,    14.29,2,     0.02, 2,     1.00,2,    3.541,2,    1.786,2,   -999.0,9,-999.0000,9,  -999.00,   1.4953
  06MT19990711,   411,  8,      3,2,19990714,0000, 53.2102, -50.6680, 3147,   3001.1,   1.8120,  34.8810,2,    294.6,2,    10.21,2,    14.43,2,     0.01, 2,     1.00,2, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   1.5872
  06MT19990711,   411,  8,      4,2,19990714,0000, 53.2102, -50.6680, 3147,   3001.8,   1.8120,  34.8810,2,   -999.0,9,    10.31,2,    14.45,2,     0.01, 2,     1.00,2,    3.411,2,    1.745,2,   -999.0,9,-999.0000,9,  -999.00,   1.5871
  06MT19990711,   411,  8,      5,2,19990714,0000, 53.2102, -50.6680, 3147,   2800.9,   2.2870,  34.8970,2,    287.7,2,    12.10,2,    15.32,2,     0.00, 2,     1.06,2,    2.684,2,    1.333,2,   -999.0,9,-999.0000,9,  -999.00,   2.0716
  06MT19990711,   411,  8,      6,2,19990714,0000, 53.2102, -50.6680, 3147,   2597.7,   2.5430,  34.8990,2,    286.0,2,    11.57,2,    15.58,2,     0.01, 2,     1.08,2,    2.639,2,    1.331,2,   -999.0,9,-999.0000,9,  -999.00,   2.3422
  06MT19990711,   411,  8,      7,2,19990714,0000, 53.2102, -50.6680, 3147,   2397.7,   2.7690,  34.8970,2,    287.3,2,    11.00,2,    15.76,2,     0.00, 2,     1.06,2,    2.691,2,    1.412,2,   -999.0,9,-999.0000,9,  -999.00,   2.5833
  06MT19990711,   411,  8,      8,2,19990714,0000, 53.2102, -50.6680, 3147,   2197.9,   2.9370,  34.8910,2,    287.8,2,    10.69,2,    16.05,2,     0.01, 2,     1.09,2,    2.951,2,    1.497,2,   -999.0,9,-999.0000,9,  -999.00,   2.7673
  06MT19990711,   411,  8,      9,2,19990714,0000, 53.2102, -50.6680, 3147,   1997.4,   3.0390,  34.8880,2,    293.8,2,    10.70,2,    16.37,2,     0.00, 2,     1.08,2,    2.886,2,    1.473,2,   -999.0,9,-999.0000,9,  -999.00,   2.8862
  06MT19990711,   411,  8,     10,2,19990714,0000, 53.2102, -50.6680, 3147,   1799.8,   2.9770,  34.8600,2,    294.2,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   2.8429
  06MT19990711,   411,  8,     11,2,19990714,0000, 53.2102, -50.6680, 3147,   1597.8,   3.0180,  34.8600,2,    293.7,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.737,2,    1.875,2,   -999.0,9,-999.0000,9,  -999.00,   2.9009
  06MT19990711,   411,  8,     12,2,19990714,0000, 53.2102, -50.6680, 3147,   1397.5,   3.0960,  34.8600,2,    291.9,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.780,2,    1.913,2,   -999.0,9,-999.0000,9,  -999.00,   2.9949
  06MT19990711,   411,  8,     13,2,19990714,0000, 53.2102, -50.6680, 3147,   1198.1,   3.2450,  34.8690,2,    288.8,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.884,2,    1.978,2,   -999.0,9,-999.0000,9,  -999.00,   3.1588
  06MT19990711,   411,  8,     14,2,19990714,0000, 53.2102, -50.6680, 3147,    997.3,   3.3630,  34.8660,2,    289.1,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.015,2,    2.075,2,   -999.0,9,-999.0000,9,  -999.00,   3.2919
  06MT19990711,   411,  8,     15,2,19990714,0000, 53.2102, -50.6680, 3147,    800.9,   3.2960,  34.8430,2,    295.9,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.500,2,    2.387,2,   -999.0,9,-999.0000,9,  -999.00,   3.2405
  06MT19990711,   411,  8,     16,2,19990714,0000, 53.2102, -50.6680, 3147,    599.3,   3.2960,  34.8280,2,    298.0,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.762,2,    2.652,2,   -999.0,9,-999.0000,9,  -999.00,   3.2555
  06MT19990711,   411,  8,     17,2,19990714,0000, 53.2102, -50.6680, 3147,    397.6,   3.3980,  34.8230,2,    294.9,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.675,2,    2.446,2,   -999.0,9,-999.0000,9,  -999.00,   3.3714
  06MT19990711,   411,  8,     18,2,19990714,0000, 53.2102, -50.6680, 3147,    198.0,   3.5390,  34.7980,2,    292.2,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.681,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   3.5259
  06MT19990711,   411,  8,     19,2,19990714,0000, 53.2102, -50.6680, 3147,    100.6,   3.6220,  34.7300,2,    301.2,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    5.075,2,    2.732,2,   -999.0,9,-999.0000,9,  -999.00,   3.6153
  06MT19990711,   411,  8,     20,2,19990714,0000, 53.2102, -50.6680, 3147,     12.6,   7.4760,  34.5460,2,    313.0,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   7.4748
  06MT19990711,   411,  8,     21,2,19990714,0000, 53.2102, -50.6680, 3147,     12.6,   7.4760,  34.5460,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.968,2,    2.854,2,   -999.0,9,-999.0000,9,  -999.00,   7.4748
  06MT19990711,   411,  8,     22,2,19990714,0000, 53.2102, -50.6680, 3147,     12.7,   7.4760,  34.5460,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   7.4748
  06MT19990711,   412,  9,      1,2,19990714,0000, 53.3002, -50.4580, 3258,   3291.2,   1.6930,  34.8780,2,    294.7,2,    10.22,2,    14.21,2,     0.02, 2,     0.96,2,    3.672,2,    1.814,2,   -999.0,9,-999.0000,9,  -999.00,   1.4422
  06MT19990711,   412,  9,      2,2,19990714,0000, 53.3002, -50.4580, 3258,   3253.7,   1.6900,  34.8780,2,    295.3,2,    10.34,2,    14.22,2,     0.02, 2,     0.91,2,    3.580,2,    1.842,2,   -999.0,9,-999.0000,9,  -999.00,   1.4430
  06MT19990711,   412,  9,      3,2,19990714,0000, 53.3002, -50.4580, 3258,   3152.0,   1.7740,  34.8800,2,    294.6,2,    10.01,2,    14.27,2,     0.01, 2,     0.90,2,    3.491,2,    1.801,2,   -999.0,9,-999.0000,9,  -999.00,   1.5352
  06MT19990711,   412,  9,      4,2,19990714,0000, 53.3002, -50.4580, 3258,   3047.0,   2.1000,  34.8890,2,    291.3,2,    10.87,2,    14.80,2,     0.01, 2,     0.92,2,    3.041,2,    1.531,2,   -999.0,9,-999.0000,9,  -999.00,   1.8643
  06MT19990711,   412,  9,      5,2,19990714,0000, 53.3002, -50.4580, 3258,   2741.7,   2.5570,  34.9080,2,    283.3,2,    12.52,2,    15.73,2,     0.01, 2,     0.99,2,    2.256,2,    1.137,2,   -999.0,9,-999.0000,9,  -999.00,   2.3419
  06MT19990711,   412,  9,      6,2,19990714,0000, 53.3002, -50.4580, 3258,   2536.9,   2.8350,  34.9130,2,    281.6,2,    12.04,2,    16.15,2,     0.00, 2,     1.01,2,    2.115,2,    1.067,2,   -999.0,9,-999.0000,9,  -999.00,   2.6346
  06MT19990711,   412,  9,      7,2,19990714,0000, 53.3002, -50.4580, 3258,   2229.7,   3.0170,  34.8990,2,    285.1,2,    10.78,2,    16.16,2,     0.00, 2,     1.02,2,    2.733,2,    1.418,2,   -999.0,9,-999.0000,9,  -999.00,   2.8430
  06MT19990711,   412,  9,      8,2,19990714,0000, 53.3002, -50.4580, 3258,   1924.8,   3.0020,  34.8690,2,    291.4,2,    10.20,2,    16.38,2,     0.00, 2,     1.03,2,    3.298,2,    1.684,2,   -999.0,9,-999.0000,9,  -999.00,   2.8564
  06MT19990711,   412,  9,      9,2,19990714,0000, 53.3002, -50.4580, 3258,   1620.6,   3.0470,  34.8640,2,    292.5,2,    10.00,2,    16.64,2,     0.00, 2,     1.04,2,    3.660,2,    1.865,2,   -999.0,9,-999.0000,9,  -999.00,   2.9276
  06MT19990711,   412,  9,     10,2,19990714,0000, 53.3002, -50.4580, 3258,   1314.9,   3.1390,  34.8650,2,    290.2,2,    10.01,2,    16.60,2,     0.00, 2,     1.06,2,    3.699,2,    1.872,2,   -999.0,9,-999.0000,9,  -999.00,   3.0443
  06MT19990711,   412,  9,     11,2,19990714,0000, 53.3002, -50.4580, 3258,   1009.3,   3.2820,  34.8600,2,    289.8,2,     9.55,2,    16.48,2,     0.01, 2,     1.06,2,    4.152,2,    2.143,2,   -999.0,9,-999.0000,9,  -999.00,   3.2106
  06MT19990711,   412,  9,     12,2,19990714,0000, 53.3002, -50.4580, 3258,    806.6,   3.2760,  34.8380,2,    296.9,2,     8.84,2,    15.67,2,     0.01, 2,     1.02,2,    4.657,2,    2.422,2,   -999.0,9,-999.0000,9,  -999.00,   3.2202
  06MT19990711,   412,  9,     13,2,19990714,0000, 53.3002, -50.4580, 3258,    605.9,   3.2970,  34.8310,2,    299.9,2,     8.38,2,    15.37,2,     0.01, 2,     1.00,2,    4.792,2,    2.501,2,   -999.0,9,-999.0000,9,  -999.00,   3.2560
  06MT19990711,   412,  9,     14,2,19990714,0000, 53.3002, -50.4580, 3258,    401.9,   3.4250,  34.8360,2,    297.3,2,     8.48,2,    15.30,2,     0.02, 2,     0.99,2,    4.743,2,    2.485,2,   -999.0,9,-999.0000,9,  -999.00,   3.3980
  06MT19990711,   412,  9,     15,2,19990714,0000, 53.3002, -50.4580, 3258,    201.0,   3.4350,  34.8110,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   3.4218
  06MT19990711,   412,  9,     16,2,19990714,0000, 53.3002, -50.4580, 3258,     98.8,   3.5560,  34.7280,2,    302.6,2,     8.00,2,    14.69,2,     0.25, 2,     0.99,2,    5.161,2,    2.756,2,   -999.0,9,-999.0000,9,  -999.00,   3.5495
  06MT19990711,   412,  9,     17,2,19990714,0000, 53.3002, -50.4580, 3258,     10.0,   8.2410,  34.5470,2,    306.4,2,     0.73,2,     2.21,2,     0.09, 2,     0.20,2,    4.861,2,    2.760,2,   -999.0,9,-999.0000,9,  -999.00,   8.2400
