EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OPTOXY,OPTOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,METERS,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C,KG/M^3
    49NZ20051127,   P03C,   146,  2,      8, X12038,2,20051130,0318, 24.6663,-166.5508, 5110,   4251.0,2,   1.4563,2,   1.45624,2,  34.6886,2,  34.6883,2,   140.68,1,   152.63,2,   4251.1,2,   153.39,2,   153.22,2,   151.69,2,     0.45,    36.10,2,     0.13,     0.01,2,     0.01,    2.515,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2324.9,6,   2415.1,2,   7.5981,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.1109,  27.7877
    49NZ20051127,   P03C,   146,  2,      7, X12037,2,20051130,0318, 24.6663,-166.5508, 5110,   4503.0,2,   1.4761,2,   1.47602,2,  34.6895,2,  34.6898,2,   142.61,1,   154.17,2,   4503.0,2,   154.97,2,   154.79,2,   150.73,2,     0.45,    35.89,2,     0.13,     0.00,2,     0.01,    2.510,2,    0.016,    0.000,2,    0.001,2,    0.000,2,   2325.1,2,   2413.6,6,   7.6004,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.1015,  27.7891
    49NZ20051127,   P03C,   146,  2,      6, X12008,2,20051130,0318, 24.6663,-166.5508, 5110,   4750.2,2,   1.4998,2,   1.49965,2,  34.6902,2,  34.6900,2,   144.22,1,   155.28,2,   4750.3,2,   155.80,2,   155.73,2,   150.07,2,     0.45,    35.96,2,     0.13,     0.00,2,     0.01,    2.498,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2324.8,2,   2417.7,2,   7.6033,6, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0956,  27.7900
    49NZ20051127,   P03C,   146,  2,      5, X12035,2,20051130,0318, 24.6663,-166.5508, 5110,   4999.3,2,   1.5267,2,   1.52659,2,  34.6903,2,  34.6903,2,   145.74,1,   155.99,2,   4999.2,2,   156.62,2,   156.62,2,   149.89,2,     0.45,    35.75,2,     0.13,     0.00,2,     0.01,    2.498,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2322.3,2,   2414.8,2,   7.6026,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0916,  27.7903
    49NZ20051127,   P03C,   146,  2,      4, X12034,9,20051130,0318, 24.6663,-166.5508, 5110,   3000.7,2,   1.5246,2,   1.52466,2,  34.6680,2,-999.0000,9,   116.55,1,   127.38,2,   3001.3,2,   127.96,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.3072,  27.7575
    49NZ20051127,   P03C,   146,  2,      3, X12033,9,20051130,0318, 24.6663,-166.5508, 5110,     49.6,2,  25.3892,2,  25.38858,2,  35.1831,2,-999.0000,9,   187.14,3,   206.93,2,     47.7,2,   207.30,3,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  25.3783,  23.3640
    49NZ20051127,   P03C,   146,  2,      2, X12032,9,20051130,0318, 24.6663,-166.5508, 5110,     10.2,2,  25.4101,2,  25.41033,2,  35.1798,2,-999.0000,9,   187.38,3,   207.70,2,      9.3,2,   205.01,3,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  25.4079,  23.3524
    49NZ20051127,   P03C,   146,  2,      1, X12001,2,20051130,0318, 24.6663,-166.5508, 5110,   5200.3,2,   1.5510,2,   1.55093,2,  34.6904,2,  34.6906,6,   146.94,1,   156.32,2,   5200.3,2,   156.41,2,   156.89,2,   149.77,2,     0.45,    35.87,2,     0.13,     0.00,2,     0.01,    2.503,2,    0.016,    0.000,2,    0.004,2,    0.000,2,   2320.1,2,   2416.7,2,   7.6032,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0904,  27.7905
    49NZ20051127,   P03C,   148,  1,      0,   -999,9,20051130,0848, 24.6005,-166.6607, 4213,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,  35.2227,2,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20051127,   P03C,   148,  1,     36, X12030,2,20051130,0848, 24.6005,-166.6607, 4213,      9.4,2,  25.4622,2,  25.46229,2,  35.2176,2,  35.2183,2,   184.70,3,   207.56,2,     11.1,2,   202.06,3,   206.40,2,     0.93,2,     0.12,     0.04,2,     0.03,     0.00,2,     0.01,    0.039,2,    0.041,    1.679,2,    0.966,2, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  25.4601,  23.3648
