EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,PH,PH_FLAG_W,ALKALI,ALKALI_FLAG_W,TCARBN,TCARBN_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,BARIUM,BARIUM_FLAG_W,CALCIUM,CALCIUM_FLAG_W,CHLORA,CHLORA_FLAG_W,TOC,TOC_FLAG_W,CU,CU_FLAG_W,NI,NI_FLAG_W,THETA,SIG0
,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,,,UMOL/KG,,UMOL/KG,,/MILLE,,/MILLE,,/MILLE,NMOL/KG,,MMOL/KG,,UG/KG,,UMOL/L,,UMOL/L,,UMOL/L,,ITS-90,KG/M^3
   49NZ199905_1,   P01C,84,1,10,10,2,19990906,756,46.9922,-154.7572,5210,200.1,2,5.2808,2,33.836,2,33.8398,2,-999,9,147.54,2,55.78,2,31.66,2,0,2,2.19,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.2651,26.725
   49NZ199905_1,   P01C,84,1,9,9,2,19990906,756,46.9922,-154.7572,5210,399.2,2,4.2997,2,34.0092,2,34.013,6,-999,9,72.45,2,86.46,2,39.92,2,0,2,2.78,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.2707,26.973
   49NZ199905_1,   P01C,84,1,8,8,2,19990906,756,46.9922,-154.7572,5210,599.3,2,3.7795,2,34.1836,2,34.1885,2,-999,9,36.78,2,111.13,2,42.91,2,0,2,2.99,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.7373,27.1673
   49NZ199905_1,   P01C,84,1,7,7,2,19990906,756,46.9922,-154.7572,5210,800.2,2,3.3013,2,34.2934,2,34.2962,2,-999,9,24.65,2,128.19,2,44.32,2,0,2,3.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.2466,27.3005
   49NZ199905_1,   P01C,84,1,6,6,2,19990906,756,46.9922,-154.7572,5210,1000,2,2.9058,2,34.3767,2,34.379,2,-999,9,20.47,2,141.98,2,44.97,2,0,2,3.15,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.8388,27.4039
   49NZ199905_1,   P01C,84,1,5,5,2,19990906,756,46.9922,-154.7572,5210,1499.4,2,2.3086,2,34.5054,2,34.5072,2,-999,9,26.12,2,162.31,2,45.12,2,0,2,3.12,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.2089,27.5601
   49NZ199905_1,   P01C,84,1,4,4,2,19990906,756,46.9922,-154.7572,5210,1999.1,2,1.9463,2,34.5849,2,34.5867,2,-999,9,50.93,2,170.78,2,43.64,2,0,2,3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.8109,27.6553
   49NZ199905_1,   P01C,84,1,3,3,2,19990906,756,46.9922,-154.7572,5210,3000.5,2,1.5726,2,34.6566,2,34.657,2,-999,9,109.42,2,166.72,2,39.89,2,0,2,2.72,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.3542,27.7454
   49NZ199905_1,   P01C,84,1,2,2,2,19990906,756,46.9922,-154.7572,5210,3998.9,2,1.4792,2,34.6816,2,34.6814,2,-999,9,142.09,2,160.32,2,37.53,2,0.01,2,2.56,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.161,27.7785
   49NZ199905_1,   P01C,84,1,1,1,2,19990906,756,46.9922,-154.7572,5210,5302.2,2,1.5938,2,34.6881,2,34.6879,6,-999,9,148,2,164.33,2,37.18,2,0,2,2.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1188,27.7866
   49NZ199905_1,   P01C,85,1,0,0,9,19990906,1222,46.9988,-153.623,5226,-999,9,13,3,-999,9,32.4396,2,-999,9,273.74,2,19.32,2,10.26,2,0.12,2,0.96,2,3.103,2,1.887,2,0.273,2,0.4939,2,7.826,2,-999,9,-999,9,-999,1,12.3,2,2.8,52.4,2,-999,1,0.27,1,-999,1,-999,9,-999,9,13,24.4106
   49NZ199905_1,   P01C,85,1,16,16,2,19990906,1222,46.9988,-153.623,5226,10.2,2,12.4965,2,32.4379,2,32.4424,2,-999,9,276.76,2,19.25,2,10.15,2,0.13,2,0.95,2,3.132,2,1.907,2,0.28,2,0.0208,4,7.827,2,2111.2,3,1992.5,2,-999,1,21.5,2,3.6,49.3,2,-999,1,0.26,1,-999,1,-999,9,-999,9,12.4952,24.5105
   49NZ199905_1,   P01C,85,1,15,15,2,19990906,1222,46.9988,-153.623,5226,50,2,5.6909,2,32.6931,2,32.7039,3,-999,9,317.7,2,17.03,3,13.03,3,0.24,3,1.21,3,4.613,4,2.572,4,0.435,4,0.473,4,7.735,2,2133.4,3,2053.4,3,-999,1,14.5,2,3.2,50.9,2,-999,1,0.2,1,-999,1,-999,9,-999,9,5.687,25.7765
   49NZ199905_1,   P01C,85,1,14,14,2,19990906,1222,46.9988,-153.623,5226,99.4,2,4.3923,2,32.7287,2,32.7403,3,-999,9,312.03,2,22.37,3,16.84,3,0,3,1.39,3,4.753,4,2.643,4,0.445,4,0.5456,4,7.699,2,2131.5,3,2073.5,3,-999,1,5.7,2,2.8,51,2,-999,1,0.04,1,-999,1,-999,9,-999,9,4.3855,25.95
   49NZ199905_1,   P01C,85,1,13,13,2,19990906,1222,46.9988,-153.623,5226,201,2,5.04,2,33.7926,2,33.792,2,-999,9,154.2,2,54.73,2,31.6,2,0,2,2.22,2,2.759,2,1.555,2,0.184,2,0.1856,2,7.501,2,2222,3,2206.7,2,-999,1,-36.4,2,3.1,58.9,2,-999,1,0,1,-999,1,-999,9,-999,9,5.0246,26.7149
   49NZ199905_1,   P01C,85,2,12,12,2,19990906,1358,46.9917,-153.6338,5221,300.5,2,4.1127,2,33.8697,2,33.8713,2,-999,9,89.81,2,77.47,2,39.2,2,0,2,2.72,2,1.895,2,1.085,2,0.124,2,0.1505,2,7.374,2,2250.2,3,2280.7,2,-999,1,-80.3,2,2.6,68,2,-999,1,0,1,-999,1,-999,9,-999,9,4.0916,26.879
   49NZ199905_1,   P01C,85,2,11,11,2,19990906,1358,46.9917,-153.6338,5221,400.2,2,4.0194,2,34.0023,2,34.0053,2,-999,9,61.79,2,91.74,2,41.35,2,0,2,2.89,2,1.129,2,0.645,2,0.071,2,0.035,2,7.351,2,2273.6,3,2331.6,2,-999,1,-115,2,2.9,75.5,2,-999,1,-999,9,-999,1,-999,9,-999,9,3.9912,26.9959
   49NZ199905_1,   P01C,85,2,10,10,2,19990906,1358,46.9917,-153.6338,5221,598.9,2,3.7195,2,34.1897,2,34.1932,2,-999,9,35.87,2,112.83,2,43.04,2,0.01,2,2.99,2,0.323,2,0.203,2,0.009,2,0,2,7.338,2,2313.5,3,2334,2,-999,1,-159.4,2,2.8,85.7,2,-999,1,-999,9,-999,1,-999,9,-999,9,3.6776,27.1769
   49NZ199905_1,   P01C,85,2,9,9,2,19990906,1358,46.9917,-153.6338,5221,800.5,2,3.2804,2,34.2947,2,34.2982,6,-999,9,23.17,2,129.3,2,44.15,2,0,2,3.09,2,0.066,2,0.053,2,0,2,0,2,7.331,2,2339.9,3,2351.9,2,-999,1,-184.6,2,2.9,94.8,2,-999,1,-999,9,-999,1,-999,9,-999,9,3.2258,27.3041
   49NZ199905_1,   P01C,85,2,8,8,2,19990906,1358,46.9917,-153.6338,5221,1001.7,2,2.9014,2,34.375,2,34.378,2,-999,9,19.82,2,143.2,2,44.76,2,0,2,3.12,2,0.017,2,0.031,2,0.005,2,0.0076,2,7.332,2,2359.9,3,2375.6,2,-999,1,-205.8,2,2.6,101.8,2,-999,1,-999,9,-999,1,-999,9,-999,9,2.8344,27.4035
   49NZ199905_1,   P01C,85,2,7,7,2,19990906,1358,46.9917,-153.6338,5221,1251,2,2.5488,2,34.4527,2,34.4544,2,-999,9,19.65,2,154.82,2,45.09,2,0,2,3.14,2,0.008,2,0.001,2,0.001,2,0,2,7.339,2,2372.4,3,2387.7,2,-999,1,-220.9,2,2.2,109.5,2,-999,1,-999,9,-999,1,-999,9,-999,9,2.4659,27.4966
   49NZ199905_1,   P01C,85,2,6,6,2,19990906,1358,46.9917,-153.6338,5221,1500.8,2,2.2815,2,34.512,2,34.5137,2,-999,9,24.56,2,163.64,2,44.97,2,0.01,2,3.11,2,0,2,0,2,0,2,0.0017,2,7.353,2,2392,3,2395.1,2,-999,1,-229.4,2,2.4,119.5,2,-999,1,-999,9,-999,1,-999,9,-999,9,2.182,27.5675
   49NZ199905_1,   P01C,85,2,5,5,2,19990906,1358,46.9917,-153.6338,5221,1750.7,2,2.0725,2,34.5575,2,34.5593,6,-999,9,39.16,2,168.26,2,44.13,2,0,2,3.04,2,0,2,0,2,0.001,2,0.006,2,7.384,2,2399.4,3,2388.9,2,-999,1,-236,2,2.3,125.5,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.9557,27.6221
   49NZ199905_1,   P01C,85,2,4,4,2,19990906,1358,46.9917,-153.6338,5221,2001,2,1.9204,2,34.5894,2,34.5908,2,-999,9,54.93,2,170.92,2,43.22,6,0,2,2.95,2,0,2,0,2,0.002,2,0,2,7.413,2,2403.9,3,2385.1,2,-999,1,-239.5,2,2.2,135.4,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.7852,27.6606
   49NZ199905_1,   P01C,85,2,3,3,2,19990906,1358,46.9917,-153.6338,5221,2999.9,2,1.5657,2,34.6571,2,34.6576,2,-999,9,111.42,2,166.44,2,39.46,2,0,2,2.69,2,0.006,2,0,2,0,2,0.0005,2,7.515,2,2411.8,3,2353.4,2,-999,1,-240.7,2,2.6,143.5,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.3475,27.7464
   49NZ199905_1,   P01C,85,2,2,2,2,19990906,1358,46.9917,-153.6338,5221,4000.4,2,1.4801,2,34.6817,2,34.6814,2,-999,9,141.53,2,164.5,2,37.16,2,0,2,2.5,2,0,2,0,2,0,2,0,2,7.568,2,2416.9,3,2336.4,2,-999,1,-225,2,2.7,150.9,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.1617,27.7784
   49NZ199905_1,   P01C,85,2,1,1,2,19990906,1358,46.9917,-153.6338,5221,5312.7,2,1.5987,2,34.6876,2,34.688,6,-999,9,147.01,2,161.9,2,37.48,2,0,2,2.55,2,0.001,2,0.002,2,0.002,2,0.1922,4,7.583,2,2420.3,3,2336.3,2,-999,1,-213.3,2,2.7,149.2,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.1223,27.7864
   49NZ199905_1,   P01C,   X16,1,0,0,9,19990906,2013,46.9987,-152.0005,5132,-999,9,13.3,3,-999,9,32.441,2,-999,9,273.23,2,16.84,2,9.29,2,0.12,2,0.93,2,3.161,2,1.894,2,0.283,2,0.31,2,7.833,2,-999,9,-999,9,-999,1,5.7,2,2.9,54.3,2,-999,1,0.26,1,-999,1,-999,1,-999,1,13.3,24.3525
   49NZ199905_1,   P01C,   X16,1,24,24,2,19990906,2013,46.9987,-152.0005,5132,9.8,2,12.818,2,32.4407,2,32.4439,2,-999,9,274.82,2,16.71,2,9.36,2,0.11,2,0.95,2,3.193,2,1.871,2,0.282,2,0.3494,2,7.836,2,2182.9,2,1993.4,2,-999,1,21.7,2,3.2,52.9,2,-999,1,0.29,1,-999,1,-999,1,-999,1,12.8167,24.4497
   49NZ199905_1,   P01C,   X16,1,23,23,2,19990906,2013,46.9987,-152.0005,5132,49,2,10.4654,2,32.5282,2,32.5433,3,-999,9,293.47,2,16.47,3,10.15,3,0.12,3,1.01,3,3.845,4,2.171,4,0.346,4,0.3318,4,7.798,2,2189.2,3,2015.3,3,-999,1,14.3,2,3,55.7,2,-999,1,0.2,1,-999,1,-999,1,-999,1,10.4598,24.9571
   49NZ199905_1,   P01C,   X16,1,22,22,2,19990906,2013,46.9987,-152.0005,5132,101.2,2,4.8606,2,32.7467,2,32.754,2,-999,9,308.47,2,19.28,2,15.74,2,0.02,2,1.36,2,4.805,2,2.604,2,0.436,2,0.4634,2,7.705,2,2199.7,2,2069,2,-999,1,12.8,2,2.8,52.1,2,-999,1,0.06,1,-999,1,-999,1,-999,1,4.8532,25.9112
   49NZ199905_1,   P01C,   X16,1,21,21,2,19990906,2013,46.9987,-152.0005,5132,150.1,2,5.4671,2,33.5519,2,33.6069,6,-999,9,196.18,2,40.69,3,26.11,3,0.02,3,1.88,3,3.51,4,1.905,4,0.26,4,0.2954,4,7.574,2,2247.4,3,2169.9,3,-999,1,-5,2,2.8,55.4,2,-999,1,0.01,1,-999,1,-999,1,-999,1,5.4552,26.5183
   49NZ199905_1,   P01C,   X16,1,20,20,2,19990906,2013,46.9987,-152.0005,5132,200.7,2,5.0879,2,33.8156,2,33.8222,2,-999,9,143.06,2,57.83,2,32.54,2,0.01,2,2.27,2,2.632,2,1.471,2,0.187,2,0.2476,2,7.489,2,2271,2,2226,2,-999,1,-31.3,2,3.4,59.9,2,-999,1,0,1,-999,1,-999,1,-999,1,5.0724,26.7334
   49NZ199905_1,   P01C,   X16,1,19,19,2,19990906,2013,46.9987,-152.0005,5132,250.3,2,4.7284,2,33.8752,2,33.8782,2,-999,9,114.39,2,68.31,2,35.71,2,0.02,2,2.49,2,2.16,2,1.185,2,0.142,2,0.1601,2,7.434,2,2278.2,2,2241.4,2,-999,1,-65.8,2,3,67,2,-999,1,0,1,-999,1,-999,1,-999,1,4.7097,26.8186
   49NZ199905_1,   P01C,   X16,1,18,18,2,19990906,2013,46.9987,-152.0005,5132,299.7,2,4.554,2,33.9225,2,33.9218,4,-999,9,95.86,2,75.36,3,37.55,3,0.02,3,2.62,3,1.788,4,0.992,4,0.114,4,0.0927,4,7.401,2,2287.6,3,2266,3,-999,1,-74.1,2,2.8,68.3,2,-999,1,0,1,-999,1,-999,1,-999,1,4.5319,26.8726
   49NZ199905_1,   P01C,   X16,1,17,17,2,19990906,2013,46.9987,-152.0005,5132,350.1,2,4.379,2,33.9749,2,33.981,2,-999,9,77.76,2,83.85,2,39.38,2,0.01,2,2.75,2,1.316,2,0.735,2,0.081,2,0.0237,2,7.382,2,2298.9,2,2281.9,2,-999,1,-99.8,2,2.9,71.5,2,-999,1,-999,9,-999,1,-999,1,-999,1,4.3535,26.9388
   49NZ199905_1,   P01C,   X16,1,16,16,2,19990906,2013,46.9987,-152.0005,5132,399.8,2,4.2188,2,34.0102,2,34.0168,6,-999,9,66.62,2,89.7,2,40.54,6,0,2,2.82,2,1.078,2,0.618,2,0.069,2,0.0142,2,7.372,2,2304.5,2,2294.9,2,-999,1,-116.5,2,2.5,74.4,2,-999,1,-999,9,-999,1,-999,1,-999,1,4.19,26.9845
   49NZ199905_1,   P01C,   X16,1,15,15,2,19990906,2013,46.9987,-152.0005,5132,500.3,2,4.0089,2,34.1072,2,34.1113,2,-999,9,46.96,2,100.93,2,41.81,2,0.02,2,2.91,2,0.602,2,0.351,2,0.034,2,0.0078,2,7.352,2,2317,2,2316.2,2,-999,1,-130.6,2,2.7,82.8,2,-999,1,-999,9,-999,1,-999,1,-999,1,3.9732,27.082
   49NZ199905_1,   P01C,   X16,1,14,14,2,19990906,2013,46.9987,-152.0005,5132,600.2,2,3.7645,2,34.1841,2,34.1877,2,-999,9,34.87,2,111.66,2,42.92,2,0.01,2,3.01,2,0.312,2,0.2,2,0.018,2,0.0039,2,7.34,2,2332.9,2,2338.1,2,-999,1,-152.9,2,2.1,86.8,2,-999,1,-999,9,-999,1,-999,1,-999,1,3.7223,27.1681
   49NZ199905_1,   P01C,   X16,1,13,13,2,19990906,2013,46.9987,-152.0005,5132,800.2,2,3.2807,2,34.2918,2,34.2911,4,-999,9,23,2,128.78,3,44.07,3,0.02,3,3.1,3,0.083,4,0.05,4,0,4,0.0033,4,7.331,2,2351.3,3,2367.7,3,-999,1,-188.9,2,2.1,97.3,2,-999,1,-999,9,-999,1,-999,1,-999,1,3.2261,27.2984
   49NZ199905_1,   P01C,   X16,2,12,12,2,19990906,2159,46.9962,-151.9953,5134,998.5,2,2.9373,2,34.3697,2,34.3733,2,-999,9,19.3,2,142.17,2,44.64,2,0.01,2,3.12,2,0.024,2,0.013,2,0,2,0,2,7.336,2,2367.4,2,2388.9,2,-999,1,-197.4,2,3.1,100.6,2,-999,1,-999,9,-999,1,-999,1,-999,1,2.8702,27.3966
   49NZ199905_1,   P01C,   X16,2,11,11,2,19990906,2159,46.9962,-151.9953,5134,1249.9,2,2.5649,2,34.4504,2,34.4513,6,-999,9,18.3,2,155.39,2,45.15,2,0,2,3.13,2,0.003,2,0.001,2,0,2,0.0059,2,7.341,2,2383.9,2,2382.3,3,-999,1,-213.1,2,4.9,111.8,2,-999,1,-999,9,-999,1,-999,1,-999,1,2.4819,27.4927
   49NZ199905_1,   P01C,   X16,2,10,10,2,19990906,2159,46.9962,-151.9953,5134,1499.9,2,2.3042,2,34.5075,2,34.5097,2,-999,9,23.73,2,164.1,2,45.01,2,0,2,3.1,2,0.004,2,0.006,2,0,2,0,2,7.353,2,2391.3,2,2391.3,2,-999,1,-243.5,3,3.4,119.4,2,-999,1,-999,9,-999,1,-999,1,-999,1,2.2046,27.5625
   49NZ199905_1,   P01C,   X16,2,9,9,2,19990906,2159,46.9962,-151.9953,5134,1748.9,2,2.0863,2,34.5553,2,34.5578,2,-999,9,36.77,2,169.98,2,44.29,2,0.01,2,3.06,2,0,2,0,2,0,2,0.0003,2,7.38,2,2401.1,2,2395.5,2,-999,1,-242.4,2,3,126.8,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.9695,27.6198
   49NZ199905_1,   P01C,   X16,2,8,8,2,19990906,2159,46.9962,-151.9953,5134,1999.7,2,1.9304,2,34.5885,2,34.5902,2,-999,9,53.54,2,172.46,2,43.18,6,0,2,2.97,2,0.003,2,0,2,0,2,0,2,-999,9,2405.8,2,2390.4,2,-999,1,-238.5,2,3.6,134.7,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.7952,27.6593
   49NZ199905_1,   P01C,   X16,2,7,7,2,19990906,2159,46.9962,-151.9953,5134,2499.9,2,1.6971,2,34.6325,2,34.6341,2,-999,9,84.39,2,172.36,2,41.23,2,0,2,2.82,2,0.004,2,0.004,2,0,2,-999,9,7.413,2,2411.6,2,2378.3,2,-999,1,-241.2,2,3.8,140.5,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.5225,27.7149
   49NZ199905_1,   P01C,   X16,2,6,6,2,19990906,2159,46.9962,-151.9953,5134,3000.3,2,1.5693,2,34.6568,2,34.657,2,-999,9,109.9,2,168.33,2,39.56,2,0,2,2.71,2,0.001,2,0.002,2,0,2,-999,9,7.51,2,2412.8,2,2361.7,2,-999,1,-246.5,2,3.9,144.5,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.351,27.7456
   49NZ199905_1,   P01C,   X16,2,5,5,2,19990906,2159,46.9962,-151.9953,5134,3499.9,2,1.492,2,34.6731,2,34.6732,2,-999,9,131.41,2,161.97,2,37.93,2,0,2,2.57,2,0,2,0,2,0,2,-999,9,7.547,2,2412.1,2,2340.1,2,-999,1,-237.4,2,3,141.7,3,-999,1,-999,9,-999,1,-999,1,-999,1,1.2261,27.7674
   49NZ199905_1,   P01C,   X16,2,4,4,2,19990906,2159,46.9962,-151.9953,5134,3999.7,2,1.4802,2,34.6818,2,34.6826,2,-999,9,141.36,2,162.25,2,37.27,2,0,2,2.52,2,0.003,2,0.002,2,0,2,-999,9,7.564,2,2415.9,2,2328.9,2,-999,1,-227.6,2,3,147.9,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.1618,27.7794
   49NZ199905_1,   P01C,   X16,2,3,3,2,19990906,2159,46.9962,-151.9953,5134,4500.1,2,1.5147,2,34.6857,2,34.6855,2,-999,9,143.83,2,165.9,2,37.13,2,0,2,2.54,3,0,2,0,2,0,2,-999,9,7.573,2,2416.5,2,2339.9,2,-999,1,-237.6,2,4.4,153.9,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.1392,27.7833
   49NZ199905_1,   P01C,   X16,2,2,2,2,19990906,2159,46.9962,-151.9953,5134,4999.2,2,1.5645,2,34.6871,2,34.6865,2,-999,9,145.7,2,166.1,2,37.06,2,0,2,2.51,2,0,2,0.001,2,0.003,2,-999,9,7.577,2,2416.5,2,2339.4,2,-999,1,-242.4,2,3.2,153.4,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.1281,27.7848
   49NZ199905_1,   P01C,   X16,2,1,1,2,19990906,2159,46.9962,-151.9953,5134,5225.4,2,1.5922,2,34.6872,2,34.6867,2,-999,9,145.79,2,166.02,2,37.06,2,0,2,2.52,2,0.001,2,0.002,2,0.002,2,-999,9,7.578,2,2415.9,2,2348.4,2,-999,1,-229.3,2,3.2,152.4,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.1269,27.7851
   49NZ199905_1,   P01C,88,1,0,0,9,19990907,358,46.9888,-150.2907,5057,-999,9,13.4,3,-999,9,32.4929,4,-999,9,272.75,2,17.87,3,9.86,3,0.12,3,0.95,3,2.879,2,1.776,2,0.226,2,0.4018,2,7.839,2,-999,9,-999,9,-999,1,6.4,2,4,51.2,2,-999,1,0.38,1,-999,1,-999,9,-999,9,13.4,24.3727
   49NZ199905_1,   P01C,88,1,16,16,2,19990907,358,46.9888,-150.2907,5057,10.3,2,13.1246,2,32.4883,2,32.4939,2,-999,9,274.48,2,17.71,2,9.87,2,0.11,2,0.95,2,2.964,2,1.788,2,0.229,2,0.5109,2,7.84,2,2194.7,2,1988.5,3,-999,1,17.7,2,2.8,50.6,2,-999,1,0.34,1,-999,1,-999,9,-999,9,13.1232,24.4284
   49NZ199905_1,   P01C,88,1,15,15,2,19990907,358,46.9888,-150.2907,5057,49.9,2,6.1337,2,32.6984,2,32.707,2,-999,9,315.23,2,15.74,2,12.08,6,0.15,2,1.16,2,4.326,2,2.438,2,0.358,2,0.5219,2,7.743,2,2206.1,2,2048.2,3,-999,1,13.1,2,4.3,49.7,2,-999,1,0.24,1,-999,1,-999,9,-999,9,6.1296,25.7252
   49NZ199905_1,   P01C,88,1,14,14,2,19990907,358,46.9888,-150.2907,5057,100.5,2,4.9093,2,32.7343,2,32.7403,2,-999,9,307.26,2,17.46,2,15.22,2,0.02,2,1.31,2,4.463,2,2.476,2,0.361,2,0.5263,2,7.705,2,2207.3,2,2065.9,3,-999,1,13.2,2,3.3,47.7,2,-999,1,0.07,1,-999,1,-999,9,-999,9,4.902,25.895
   49NZ199905_1,   P01C,88,1,13,13,2,19990907,358,46.9888,-150.2907,5057,201.2,2,5.1675,2,33.8088,2,33.813,2,-999,9,149.89,2,54.35,2,31.34,2,0,2,2.21,2,2.661,2,1.49,2,0.163,2,0.2519,2,7.499,2,2275,2,2212.9,3,-999,1,-29.7,2,3.9,57.7,2,-999,1,0.01,1,-999,1,-999,9,-999,9,5.1519,26.7169
   49NZ199905_1,   P01C,88,2,12,12,2,19990907,528,46.9812,-150.2818,5014,300.2,2,4.636,2,33.9119,2,33.916,2,-999,9,97.12,2,72.65,2,36.96,2,0,2,2.58,2,1.757,2,0.984,2,0.099,2,0.0556,2,7.404,2,2291.9,2,2271.2,3,-999,1,-69.9,2,2.9,65,2,-999,1,0,1,-999,1,-999,9,-999,9,4.6137,26.8591
   49NZ199905_1,   P01C,88,2,11,11,2,19990907,528,46.9812,-150.2818,5014,400.3,2,4.3144,2,34.006,2,34.0092,6,-999,9,71.28,2,86.35,2,39.32,2,0.01,2,2.77,2,1.086,2,0.65,2,0.058,2,0.0217,2,7.373,2,2303.6,2,2300.2,3,-999,1,-101.8,2,2.5,70.6,2,-999,1,-999,9,-999,1,-999,9,-999,9,4.2853,26.9684
   49NZ199905_1,   P01C,88,2,10,10,2,19990907,528,46.9812,-150.2818,5014,600.9,2,3.771,2,34.1882,2,34.1917,2,-999,9,34.83,2,111.76,2,42.34,2,0.02,2,2.98,2,0.273,2,0.171,2,0.003,2,0.0027,2,7.336,2,2334.3,2,2351.7,3,-999,1,-157,2,2.7,82.4,2,-999,1,-999,9,-999,1,-999,9,-999,9,3.7287,27.1707
   49NZ199905_1,   P01C,88,2,9,9,2,19990907,528,46.9812,-150.2818,5014,800.4,2,3.2555,2,34.297,2,34.3029,2,-999,9,21.26,2,130.61,2,43.8,2,0,2,3.09,2,0.055,2,0.043,2,0,2,0.0019,2,7.324,2,2353.9,2,2379,3,-999,1,-190.1,2,2.9,93.1,2,-999,1,-999,9,-999,1,-999,9,-999,9,3.2011,27.3102
   49NZ199905_1,   P01C,88,2,8,8,2,19990907,528,46.9812,-150.2818,5014,999.9,2,2.9066,2,34.3778,2,34.3811,2,-999,9,14.35,2,143.68,2,44.52,2,0,2,3.15,2,0.009,2,0.005,2,0,2,0,2,7.323,2,2369.5,2,2398.9,3,-999,1,-206.9,2,3.1,101.7,2,-999,1,-999,9,-999,1,-999,9,-999,9,2.8396,27.4055
   49NZ199905_1,   P01C,88,2,7,7,2,19990907,528,46.9812,-150.2818,5014,1249.9,2,2.592,2,34.4501,2,34.4548,2,-999,9,13.78,2,154.86,2,44.9,2,0,2,3.14,2,0.007,2,0,2,0,2,0.0062,2,7.329,2,2394.1,3,2408.7,3,-999,1,-224.5,2,2.4,110.7,2,-999,1,-999,9,-999,1,-999,9,-999,9,2.5088,27.4932
   49NZ199905_1,   P01C,88,2,6,6,2,19990907,528,46.9812,-150.2818,5014,1500,2,2.3063,2,34.5097,2,34.5143,6,-999,9,22.51,2,163.19,2,44.39,2,0,2,3.08,2,0,2,0.004,2,0,2,0,2,7.349,2,-999,9,2412.4,3,-999,1,-233.2,2,3.9,121.9,2,-999,1,-999,9,-999,1,-999,9,-999,9,2.2066,27.566
   49NZ199905_1,   P01C,88,2,5,5,2,19990907,528,46.9812,-150.2818,5014,1750.2,2,2.0907,2,34.5543,2,34.5574,2,-999,9,38.07,2,168.15,2,43.55,2,0,2,3.03,2,0,2,0.007,2,0,2,0.0029,2,7.377,2,2400.1,2,2404.7,3,-999,1,-240.6,2,2.6,127.2,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.9737,27.6192
