EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TMP,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,TOC,TOC_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0
,,,,,,,,,,,METERS,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,DEG C,,/MILLE,,/MILLE,/MILLE,,/MILLE,,,TU,,TU,BQ/M^3,,BQ/M^3,MBQ/M^3,,MBQ/M^3,DEG C,KG/M^3
49NZ20031209,   I03,455,1,2,12026,2,20040118,2155,-20.8322,109.4445,5069,3748.8,2,1.2721,2,1.27213,2,34.7175,2,34.7175,2,177.41,1,3748.8,2,187.05,2,187.03,2,126.08,2,0.4,33.34,2,0.13,0.01,2,0.01,2.3,2,0.02,0,2,0,4,-0.001,4,2291.5,3,2388.5,2,7.6263,25,2,0.375,2,0.003,-172.7,3,3.1,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,0.986,27.8193
49NZ20031209,   I03,455,1,1,12025,9,20040118,2155,-20.8322,109.4445,5069,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999
49NZ20031209,   I03,454,1,0,-999,9,20040119,523,-21.1435,110.1613,5068,-999,9,-999,9,-999,9,-999,9,35.0841,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,-999,1,-999,-999,1,-999,-999,-999
49NZ20031209,   I03,454,1,36,12024,2,20040119,523,-21.1435,110.1613,5068,8.7,2,25.0244,2,25.02245,2,35.1307,2,35.1322,2,198.97,1,26.7,2,208.47,2,209.74,2,2.52,2,0.12,-0.04,2,0.03,0,2,0.01,0.08,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,25.0225,23.4332
49NZ20031209,   I03,454,1,35,12023,2,20040119,523,-21.1435,110.1613,5068,49.2,2,23.7674,2,23.77109,2,35.1015,2,35.0976,2,200.64,1,61.7,2,210.04,2,211.47,2,3.1,2,0.13,-0.04,2,0.03,0,2,0.01,0.1,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,23.7571,23.7899
49NZ20031209,   I03,454,1,34,12022,2,20040119,523,-21.1435,110.1613,5068,99.8,2,21.5576,2,21.558,2,35.2472,2,35.248,2,190.24,1,105.2,2,196.52,2,199.57,2,3.5,2,0.13,0.4,2,0.03,0.28,2,0.01,0.2,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,1.53,2,0.17,-999,1,-999,21.5381,24.5343
49NZ20031209,   I03,454,1,33,12015,2,20040119,523,-21.1435,110.1613,5068,149.2,2,19.9816,2,19.97993,2,35.4538,2,35.4513,2,173.12,1,148.6,2,185.43,2,181.45,2,5.15,2,0.13,4.37,2,0.05,0.02,2,0.01,0.39,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,19.954,25.1201
49NZ20031209,   I03,454,1,32,12020,2,20040119,523,-21.1435,110.1613,5068,199.8,2,17.6345,2,17.63563,2,35.335,2,35.3533,2,150.86,1,203.9,2,166.5,2,160.16,2,10.46,2,0.14,9.2,2,0.06,0.01,2,0.01,0.71,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,1.54,2,0.18,-999,1,-999,17.6006,25.6267
49NZ20031209,   I03,454,1,31,12019,2,20040119,523,-21.1435,110.1613,5068,251.5,2,15.1188,2,15.12308,2,35.2578,2,35.254,2,155.29,1,256.1,2,161.56,2,161.7,2,14.22,2,0.15,12.1,2,0.07,0.01,2,0.01,0.93,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,15.0804,26.153
49NZ20031209,   I03,454,1,30,12018,2,20040119,523,-21.1435,110.1613,5068,300.3,2,13.6173,2,13.618,2,35.2113,2,35.2088,2,174.59,1,306.1,2,178.26,2,182.76,2,11.8,2,0.14,11.69,2,0.07,0.01,2,0.01,0.9,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,13.5745,26.4394
49NZ20031209,   I03,454,1,29,12017,2,20040119,523,-21.1435,110.1613,5068,400.9,2,10.6108,2,10.61095,2,34.8726,2,34.8694,2,205.4,1,405.9,2,215.88,2,215.87,2,9.06,2,0.14,14.46,2,0.07,0,2,0.01,1.06,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,1.09,2,0.19,-999,1,-999,10.5621,26.7547
49NZ20031209,   I03,454,1,28,12016,2,20040119,523,-21.1435,110.1613,5068,499.5,2,8.8054,2,8.80545,2,34.6484,2,34.6488,2,196.44,1,503.6,2,210.98,2,205.76,2,14.14,2,0.15,20.44,2,0.09,0,2,0.01,1.43,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,8.7511,26.8823
49NZ20031209,   I03,454,1,27,12012,2,20040119,523,-21.1435,110.1613,5068,600.5,2,7.4615,2,7.46234,2,34.5643,2,34.5643,2,161.8,1,600,2,169.89,2,169.29,2,29.04,2,0.18,26.79,2,0.11,0,2,0.01,1.86,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,-999,1,-999,-999,1,-999,7.4019,27.0191
49NZ20031209,   I03,454,1,26,12014,2,20040119,523,-21.1435,110.1613,5068,701,2,6.4423,2,6.44252,2,34.6073,2,34.6078,2,102.93,1,704,2,110.49,2,106.39,2,61.94,2,0.26,33.81,2,0.13,0,2,0.01,2.39,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,6.3776,27.1935
49NZ20031209,   I03,454,1,25,12013,2,20040119,523,-21.1435,110.1613,5068,800,2,5.8071,2,5.80668,2,34.6088,2,34.6093,2,98.37,1,803.4,2,109.51,2,102.32,2,71.02,2,0.28,35.19,2,0.13,0,2,0.01,2.51,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0,2,0,-999,1,-999,5.7366,27.2767
49NZ20031209,   I03,454,1,24,12048,2,20040119,523,-21.1435,110.1613,5068,899.7,2,5.3209,2,5.32195,2,34.61,2,34.608,2,98.38,1,902.2,2,102.84,2,102.9,2,77.95,2,0.29,35.81,2,0.13,0,2,0.01,2.55,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.2442,27.3374
49NZ20031209,   I03,454,1,23,12047,2,20040119,523,-21.1435,110.1613,5068,1000.9,2,4.9366,2,4.93683,2,34.6166,2,34.6161,2,98.5,1,1003.8,2,102.52,2,102.52,2,84.79,2,0.31,36.15,2,0.13,0,2,0.01,2.59,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,-999,5,-999,-999,1,-999,4.8535,27.3882
49NZ20031209,   I03,454,1,22,12046,2,20040119,523,-21.1435,110.1613,5068,1199.5,2,4.3312,2,4.33143,2,34.6335,2,34.634,2,102.18,1,1200.2,2,106.11,2,106.33,2,94.14,2,0.33,36.39,2,0.13,0.01,2,0.01,2.61,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,-999,5,-999,-999,1,-999,4.2354,27.4698
49NZ20031209,   I03,454,1,21,12045,2,20040119,523,-21.1435,110.1613,5068,1401.7,2,3.7039,2,3.70396,2,34.6479,2,34.6479,2,114.98,1,1403.1,2,118.46,2,119.97,2,96.07,2,0.33,36.04,2,0.13,0,2,0.01,2.57,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,-999,9,-999,-999,9,-999,3.5965,27.5471
49NZ20031209,   I03,454,1,20,12044,2,20040119,523,-21.1435,110.1613,5068,1600.8,2,3.1399,2,3.13988,2,34.6756,2,34.676,2,125.63,1,1600.6,2,131.5,2,131.69,2,101.93,2,0.34,35.51,2,0.13,0,2,0.01,2.52,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.0216,27.6241
49NZ20031209,   I03,454,1,19,12043,2,20040119,523,-21.1435,110.1613,5068,1801,2,2.7419,2,2.74207,2,34.7006,2,34.7008,2,133.96,1,1801.4,2,139.26,2,140.7,2,107.15,2,0.35,35.02,2,0.13,0.01,2,0.01,2.48,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.6114,27.6809
49NZ20031209,   I03,454,1,18,12042,2,20040119,523,-21.1435,110.1613,5068,2001.4,2,2.409,2,2.40901,2,34.7184,2,34.7188,2,138.17,1,2001.7,2,144.87,2,145.47,2,115.64,2,0.37,34.89,2,0.13,0,2,0.01,2.47,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,-999,9,-999,-999,9,-999,2.2659,27.7245
49NZ20031209,   I03,454,1,17,12041,2,20040119,523,-21.1435,110.1613,5068,2202.6,2,2.1969,2,2.19693,2,34.7246,2,34.7243,2,142.59,1,2202.3,2,150.75,2,149.99,2,119.68,2,0.38,34.76,2,0.13,0,2,0.01,2.45,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.0396,27.7479
49NZ20031209,   I03,454,1,16,12040,2,20040119,523,-21.1435,110.1613,5068,2400.7,2,2.0327,2,2.03268,2,34.7264,2,34.7264,2,146.6,1,2400.7,2,154.5,2,154.44,2,122.56,2,0.39,34.56,2,0.13,0,2,0.01,2.44,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,1,-999,-999,1,-999,1.8605,27.7635
49NZ20031209,   I03,454,1,15,12039,2,20040119,523,-21.1435,110.1613,5068,2602.2,2,1.8899,2,1.88995,2,34.7264,2,34.726,2,152.12,1,2602,2,161.26,2,160.47,2,123.22,2,0.39,34.31,2,0.13,0,2,0.01,2.41,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.702,27.7756
49NZ20031209,   I03,454,1,14,12038,2,20040119,523,-21.1435,110.1613,5068,2800.4,2,1.7526,2,1.75261,2,34.7255,2,34.726,2,158.23,1,2800.5,2,167.1,2,166.94,2,122.88,2,0.39,33.98,2,0.13,-0.01,2,0.01,2.38,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.549,27.7863
49NZ20031209,   I03,454,1,13,12037,2,20040119,523,-21.1435,110.1613,5068,3001.3,2,1.6304,2,1.63032,2,34.7242,2,34.7242,2,163.34,1,3001.3,2,172.87,2,172.7,2,123.16,2,0.39,33.69,2,0.13,0,2,0.01,2.35,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,1,-999,-999,1,-999,1.4104,27.7954
49NZ20031209,   I03,454,1,12,12036,2,20040119,523,-21.1435,110.1613,5068,3250.6,2,1.4692,2,1.46913,2,34.7221,2,34.7221,2,170.01,1,3250.4,2,179.59,2,179.71,2,123.33,2,0.39,33.39,2,0.13,0,2,0.01,2.31,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.2286,27.8065
49NZ20031209,   I03,454,1,11,12035,2,20040119,523,-21.1435,110.1613,5068,3498.8,2,1.3439,2,1.34354,2,34.7191,2,34.7191,2,174.52,1,3498.6,2,184.29,2,184.41,2,125.08,2,0.39,33.22,2,0.13,0.01,2,0.01,2.3,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,1,-999,-999,1,-999,1.0816,27.8142
49NZ20031209,   I03,454,1,10,12034,2,20040119,523,-21.1435,110.1613,5068,3751.6,2,1.2551,2,1.25489,2,34.7168,2,34.7164,2,177.9,1,3751.7,2,187.55,2,187.55,2,126.71,2,0.4,33.22,2,0.13,0,2,0.01,2.29,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.9692,27.8199
49NZ20031209,   I03,454,1,9,12033,2,20040119,523,-21.1435,110.1613,5068,3998.9,2,1.2075,2,1.2074,2,34.7151,2,34.7149,2,180.35,1,3998.9,2,189.64,2,189.64,2,127.79,2,0.4,33.16,2,0.13,0,2,0.01,2.29,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,1,-999,-999,1,-999,0.8968,27.8232
49NZ20031209,   I03,454,1,8,12032,2,20040119,523,-21.1435,110.1613,5068,4251.1,2,1.1863,2,1.18633,2,34.7141,2,34.7142,2,182.23,1,4251.1,2,191.13,2,191.06,2,128.02,2,0.4,33.1,2,0.13,0,2,0.01,2.29,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.8488,27.8256
49NZ20031209,   I03,454,1,7,12031,2,20040119,523,-21.1435,110.1613,5068,4499.1,2,1.1835,2,1.18352,2,34.7134,2,34.7131,2,184.14,1,4499.2,2,192.15,2,192.3,2,128.48,2,0.4,33.11,2,0.13,0,2,0.01,2.28,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,1,-999,-999,1,-999,0.8183,27.8269
49NZ20031209,   I03,454,1,6,12030,2,20040119,523,-21.1435,110.1613,5068,4748.8,2,1.1965,2,1.19652,2,34.7129,2,34.7124,3,185.68,1,4748.8,2,192.91,2,192.9,2,128.28,2,0.4,33.07,2,0.13,0.01,2,0.01,2.28,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.8021,27.8276
49NZ20031209,   I03,454,1,5,12029,2,20040119,523,-21.1435,110.1613,5068,4999.2,2,1.2156,2,1.21553,2,34.7126,2,34.7131,2,187.37,1,4999.2,2,193.22,2,193.36,2,128.69,2,0.4,33.07,2,0.13,0.01,2,0.01,2.28,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,1,-999,-999,1,-999,0.7909,27.828
49NZ20031209,   I03,454,1,4,12028,2,20040119,523,-21.1435,110.1613,5068,5131.6,2,1.2183,2,1.21846,2,34.7125,2,34.7127,2,189.48,1,5131.6,2,194.05,2,194.48,2,128.23,2,0.4,33.04,2,0.13,0,2,0.01,2.27,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,1,-999,-999,1,-999,0.7775,27.8288
49NZ20031209,   I03,454,1,3,12027,2,20040119,523,-21.1435,110.1613,5068,89.5,2,21.8945,2,21.89863,2,35.2235,2,-999,9,195.39,1,99.4,2,204.72,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,21.8769,24.4222
49NZ20031209,   I03,454,1,2,12026,2,20040119,523,-21.1435,110.1613,5068,600.5,2,7.4601,2,7.46019,2,34.5644,2,-999,9,161.92,1,600,2,169.88,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,7.4005,27.0193
49NZ20031209,   I03,454,1,1,12025,2,20040119,523,-21.1435,110.1613,5068,5133.8,2,1.2187,2,1.21865,2,34.7123,2,-999,9,189.56,1,5133.8,2,194.07,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.7776,27.8287
49NZ20031209,   I03,   X10,1,0,-999,9,20040119,1240,-21.4477,110.842,5058,-999,9,-999,9,-999,9,-999,9,35.3348,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999
49NZ20031209,   I03,   X10,1,36,12024,2,20040119,1240,-21.4477,110.842,5058,10,2,24.6625,2,24.6602,2,35.3239,2,35.3247,2,199.94,1,12.4,2,210.96,2,210.82,2,2.65,2,0.12,0.03,2,0.03,0,2,0.01,0.08,2,0.02,1.839,2,1.14,2,-999,5,1995.6,2,2316.1,2,8.0777,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,24.6604,23.689
49NZ20031209,   I03,   X10,1,35,12023,2,20040119,1240,-21.4477,110.842,5058,49.7,2,22.677,2,22.66351,2,35.4271,2,35.4152,2,210.11,1,60,2,220.56,2,221.06,2,2.48,2,0.12,-0.01,2,0.03,0,2,0.01,0.08,2,0.02,1.995,2,1.217,2,-999,5,2006.1,6,2318.9,2,8.0691,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,22.6669,24.3534
49NZ20031209,   I03,   X10,1,34,12022,2,20040119,1240,-21.4477,110.842,5058,99.4,2,20.2019,2,20.18668,2,35.3803,2,35.3818,2,172.05,1,103.4,2,184.25,2,181.93,2,5.55,2,0.13,4.27,2,0.04,0.07,2,0.01,0.38,2,0.01,2.051,2,1.245,2,0.318,4,2052.4,2,2318.7,6,7.9856,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,20.1834,25.0032
49NZ20031209,   I03,   X10,1,33,12015,2,20040119,1240,-21.4477,110.842,5058,150.2,2,19.2632,2,19.26331,2,35.5764,2,35.5762,2,181.17,1,149.3,2,189.88,2,190.04,2,4.76,2,0.13,3.79,2,0.04,0.02,2,0.01,0.35,2,0.01,2.144,2,1.289,2,0.293,4,2063.4,2,2327.4,2,7.9837,25,6,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,19.2361,25.4011
49NZ20031209,   I03,   X10,1,32,12020,2,20040119,1240,-21.4477,110.842,5058,199.7,2,17.8378,2,17.77734,2,35.6739,2,35.6774,2,189.24,1,199.7,2,201.73,2,197.83,2,4.2,2,0.13,3.76,2,0.04,0.01,2,0.01,0.37,2,0.01,2.33,2,1.386,2,0.292,4,2080.7,2,2336.4,2,7.9642,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,17.8036,25.8368
49NZ20031209,   I03,   X10,1,31,12019,2,20040119,1240,-21.4477,110.842,5058,250.3,2,16.211,2,16.20823,2,35.6558,2,35.6471,2,205.33,1,248,2,215.07,2,215.28,2,2.42,2,0.12,3.12,2,0.04,0.01,2,0.01,0.35,2,0.01,2.593,6,1.52,6,0.274,4,2086.1,2,2336.4,2,7.952,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.1708,26.2129
49NZ20031209,   I03,   X10,1,30,12018,3,20040119,1240,-21.4477,110.842,5058,300.4,2,13.848,2,13.84656,2,35.378,2,35.3752,2,214.26,1,299.9,2,225.97,2,224.58,2,2.43,2,0.12,5.77,2,0.05,0.01,2,0.01,0.52,2,0.01,2.932,2,1.665,2,0.153,4,2098.9,2,2321.1,2,7.9068,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,13.8046,26.5205
49NZ20031209,   I03,   X10,1,29,12017,2,20040119,1240,-21.4477,110.842,5058,400.3,2,11.2301,2,11.23086,2,34.9772,2,34.9688,2,228.3,1,395.8,2,241.96,2,239.59,2,2.68,2,0.12,10.43,2,0.06,0,2,0.01,0.8,2,0.01,3.29,2,1.828,2,0.195,4,2109.2,2,2303.4,2,7.8517,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,11.1796,26.725
49NZ20031209,   I03,   X10,1,28,12016,2,20040119,1240,-21.4477,110.842,5058,499.4,2,9.4899,2,9.48968,2,34.707,2,34.7004,2,229.61,1,499.6,2,244.12,2,240.66,2,4.25,2,0.13,15.54,2,0.08,0,2,0.01,1.11,2,0.01,3.501,2,1.89,2,0.223,4,2121.2,2,2296.8,2,7.8011,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9.4331,26.8183
49NZ20031209,   I03,   X10,1,27,12012,2,20040119,1240,-21.4477,110.842,5058,599,2,8.1473,2,8.14805,2,34.5527,2,34.5471,2,209.87,1,601.9,2,226.05,2,220.38,2,9.46,2,0.14,21.19,2,0.09,-0.01,2,0.01,1.46,2,0.01,2.803,2,1.454,2,0.136,4,2143.3,2,2285,2,7.7424,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,8.0849,26.9098
49NZ20031209,   I03,   X10,1,26,12014,2,20040119,1240,-21.4477,110.842,5058,699.8,2,6.4713,2,6.4733,2,34.5159,2,34.517,2,152.71,1,700,2,165.1,2,158.64,2,38.2,2,0.2,29.82,2,0.12,0,2,0.01,2.07,2,0.02,0.922,2,0.517,2,0.025,4,2207.4,6,2307.5,2,7.6306,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,6.4067,27.1175
49NZ20031209,   I03,   X10,1,25,12013,2,20040119,1240,-21.4477,110.842,5058,800.7,2,5.879,2,5.87571,2,34.5945,2,34.5949,2,104.33,1,801.9,2,109.44,2,107.72,2,67.27,2,0.27,34.61,2,0.13,0,2,0.01,2.46,2,0.02,0.14,2,0.089,2,0,4,2259.9,2,2332.2,6,7.5574,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.808,27.2565
49NZ20031209,   I03,   X10,1,24,12048,2,20040119,1240,-21.4477,110.842,5058,899.6,2,5.4197,2,5.4204,2,34.6043,2,34.6028,2,99.46,1,901.4,2,104.94,2,103.8,2,75.86,2,0.29,35.47,2,0.13,0,2,0.01,2.54,2,0.02,0.082,2,0.046,2,0,4,2274.1,2,2340.3,2,7.5452,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3424,27.3213
49NZ20031209,   I03,   X10,1,23,12047,2,20040119,1240,-21.4477,110.842,5058,1000.2,2,5.1219,2,5.12284,2,34.6304,2,34.6302,2,91.78,1,1000.8,2,95.57,2,94.95,2,87.57,2,0.31,36.2,2,0.13,0,2,0.01,2.61,2,0.02,0.022,6,0.018,6,0,4,2289.9,2,2359.8,2,7.533,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.0374,27.3779
49NZ20031209,   I03,   X10,1,22,12046,2,20040119,1240,-21.4477,110.842,5058,1199.9,2,4.4057,2,4.40555,2,34.6349,2,34.6345,2,100.08,1,1198.5,2,105.1,2,103.95,2,95.02,2,0.33,36.32,2,0.13,0,2,0.01,2.63,2,0.02,0.004,2,0.004,2,0,4,2295.2,2,2365.7,2,7.5367,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.3092,27.463
49NZ20031209,   I03,   X10,1,21,12045,2,20040119,1240,-21.4477,110.842,5058,1401.6,2,3.7343,2,3.73457,2,34.6511,2,34.6519,2,111.5,1,1400.7,2,116.87,2,116.43,2,100.27,2,0.34,36.05,2,0.13,0,2,0.01,2.59,2,0.02,-0.002,2,0,2,0,4,2297.5,2,2368.3,2,7.5467,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6266,27.5467
49NZ20031209,   I03,   X10,1,20,12044,2,20040119,1240,-21.4477,110.842,5058,1601.8,2,3.1642,2,3.16415,2,34.6766,2,34.677,2,123.54,1,1600.1,2,129.8,2,129.15,2,104.38,2,0.35,35.59,2,0.13,0,2,0.01,2.54,2,0.02,0.001,2,0,2,0,4,2296.8,2,2374.5,2,7.5584,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.0455,27.6228
