EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,SBE35,SBE35_FLAG_W,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UG/KG,,UG/KG,,ITS-90,,
  49RY20120726,   40N,     2,  1,      2,     75,9,20120728,0536, 40.0158, 142.6353,  944,    930.9,   3.0856,  34.3271,2,-999.0000,9,     33.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.0854,2,      536
  49RY20120726,   40N,     2,  1,      1,    997,2,20120728,0536, 40.0158, 142.6353,  944,    932.4,   3.0854,  34.3271,2,-999.0000,9,     33.6,2,   -999.0,9,   135.85,2,    42.03,2,     0.02,2,     3.11,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.0851,2,      536
  49RY20120726,   40N,     3,  1,      0,   9999,2,20120728,0908, 40.0038, 142.9775, 1291,      0.0,  19.6862,  33.6403,2,  33.6158,2,    242.8,2,    241.1,2,     0.77,2,     0.06,2,     0.00,2,     0.07,2,   1978.5,2,   2248.0,2,   8.0062,2,    25.00,     0.18,2,     0.02,2,-999.0000,9,      935
  49RY20120726,   40N,     3,  1,     32,    105,2,20120728,0908, 40.0038, 142.9775, 1291,     11.9,  15.7890,  33.7936,2,  33.8278,4,    270.0,2,    277.5,2,     1.24,2,     0.09,2,     0.01,2,     0.06,2,   1990.8,2,   2254.6,2,   7.9992,2,    25.00,     0.25,2,     0.04,2,  15.8013,2,      951
  49RY20120726,   40N,     3,  1,     29,    102,2,20120728,0908, 40.0038, 142.9775, 1291,     27.4,  11.9480,  34.0865,2,  34.0832,2,    266.2,2,    266.7,2,     4.87,2,     3.14,2,     0.32,2,     0.28,2,   2035.9,6,   2262.4,6,   7.9238,2,    25.00,     0.99,2,     0.19,2,  11.9498,2,      949
  49RY20120726,   40N,     3,  1,     28,     91,2,20120728,0908, 40.0038, 142.9775, 1291,     52.0,  11.2271,  34.1330,2,  34.1501,2,    262.9,2,    263.8,2,     5.91,2,     4.47,2,     0.12,2,     0.35,2,   2046.6,2,   2270.3,3,   7.9086,2,    25.00,     0.68,2,     0.21,2,  11.2303,2,      947
  49RY20120726,   40N,     3,  1,     27,    998,9,20120728,0908, 40.0038, 142.9775, 1291,     76.5,   9.6159,  34.0728,2,-999.0000,9,    260.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   9.6160,2,      945
  49RY20120726,   40N,     3,  1,     26,     99,3,20120728,0908, 40.0038, 142.9775, 1291,     76.7,   9.6190,  34.0735,2,-999.0000,9,    260.6,2,    261.1,2,     7.93,2,     6.49,2,     0.06,2,     0.49,2,   2060.8,2,   2261.0,2,   7.8706,2,    25.00,     0.18,2,     0.15,2,   9.6180,2,      945
  49RY20120726,   40N,     3,  1,     25,     98,2,20120728,0908, 40.0038, 142.9775, 1291,    103.0,   8.5617,  34.0049,2,  34.0018,2,    266.6,2,    267.0,6,    15.30,6,    11.31,6,     0.03,6,     0.83,6,   2084.7,2,   2266.3,2,   7.8084,2,    25.00,     0.16,2,     0.16,2,   8.5612,2,      944
  49RY20120726,   40N,     3,  1,     22,    111,2,20120728,0908, 40.0038, 142.9775, 1291,    127.6,   8.3635,  33.9812,2,-999.0000,9,    270.0,2,    270.8,2,    15.32,2,    11.07,2,     0.02,2,     0.81,2,   2081.8,2,   2262.4,2,   7.8118,2,    25.00,     0.07,2,     0.10,2,   8.3643,2,      943
  49RY20120726,   40N,     3,  1,     20,     93,2,20120728,0908, 40.0038, 142.9775, 1291,    152.3,   8.2739,  33.9672,2,  33.9672,6,    271.9,2,    272.1,2,    15.11,2,    10.93,2,     0.02,2,     0.80,2,   2083.7,2,   2265.9,2,   7.8124,2,    25.00,     0.03,2,     0.08,2,   8.2739,2,      941
  49RY20120726,   40N,     3,  1,     18,    101,2,20120728,0908, 40.0038, 142.9775, 1291,    203.5,   8.2521,  33.9623,2,  33.9608,2,    272.8,2,    273.2,2,    15.10,2,    10.85,2,     0.01,2,     0.79,2,   2084.1,2,   2259.0,2,   7.8142,2,    25.00,     0.00,2,     0.09,2,   8.2516,2,      939
  49RY20120726,   40N,     3,  1,     17,     90,2,20120728,0908, 40.0038, 142.9775, 1291,    253.9,   8.2436,  33.9603,2,-999.0000,9,    273.1,2,    273.3,2,    15.19,2,    10.86,2,     0.02,2,     0.80,2,   2083.6,2,   2259.5,2,   7.8137,2,    25.00,  -999.00,9,  -999.00,9,   8.2434,2,      938
  49RY20120726,   40N,     3,  1,     16,     89,2,20120728,0908, 40.0038, 142.9775, 1291,    335.0,   7.7484,  33.8889,2,  33.8952,2,    268.4,2,    268.8,2,    17.62,2,    12.00,2,     0.03,2,     0.90,2,   2092.0,2,   2261.2,2,   7.7948,2,    25.00,  -999.00,9,  -999.00,9,   7.7528,2,      935
  49RY20120726,   40N,     3,  1,     15,     88,3,20120728,0908, 40.0038, 142.9775, 1291,    436.5,   4.5538,  33.5643,2,  33.5644,2,    260.2,2,    260.1,2,    34.53,2,    19.75,2,     0.01,2,     1.53,2,   2138.3,2,   2261.8,2,   7.6679,2,    25.00,  -999.00,9,  -999.00,9,   4.5556,2,      932
  49RY20120726,   40N,     3,  1,     14,    999,2,20120728,0908, 40.0038, 142.9775, 1291,    436.5,   4.5538,  33.5643,2,  33.5649,2,    260.2,2,    261.0,2,    34.40,2,    19.63,2,     0.01,2,     1.52,2,   2141.3,2,   2255.8,3,   7.6675,2,    25.00,  -999.00,9,  -999.00,9,   4.5556,2,      932
  49RY20120726,   40N,     3,  1,     13,    996,2,20120728,0908, 40.0038, 142.9775, 1291,    538.0,   3.0561,  33.6012,2,  33.6000,2,    183.7,2,    183.7,2,    65.43,2,    31.44,2,     0.00,2,     2.37,2,   2229.3,2,   2279.9,2,   7.4704,2,    25.00,  -999.00,9,  -999.00,9,   3.0552,2,      929
  49RY20120726,   40N,     3,  1,     12,     74,2,20120728,0908, 40.0038, 142.9775, 1291,    638.5,   3.2480,  33.8296,2,  33.8284,2,    104.4,2,    105.2,2,    87.97,2,    37.92,2,     0.00,2,     2.78,2,   2285.6,2,   2302.7,2,   7.3547,2,    25.00,  -999.00,9,  -999.00,9,   3.2519,2,      927
  49RY20120726,   40N,     3,  1,     10,    107,2,20120728,0908, 40.0038, 142.9775, 1291,    739.8,   3.3917,  34.0128,2,  34.0089,2,     57.7,2,     57.8,6,   105.53,6,    41.08,6,     0.00,6,     3.00,6,   2322.7,6,   2322.2,6,   7.3044,2,    25.00,  -999.00,9,  -999.00,9,   3.3910,2,      924
  49RY20120726,   40N,     3,  1,      8,     81,2,20120728,0908, 40.0038, 142.9775, 1291,    841.6,   3.4255,  34.1572,2,  34.1574,2,     38.1,2,     38.2,2,   117.10,2,    42.33,2,     0.00,2,     3.06,2,   2347.2,2,   2333.5,2,   7.2995,2,    25.00,  -999.00,9,  -999.00,9,   3.4251,2,      921
  49RY20120726,   40N,     3,  1,      6,    113,2,20120728,0908, 40.0038, 142.9775, 1291,    941.3,   3.2759,  34.2572,2,  34.2579,2,     33.9,2,     34.1,2,   127.44,2,    42.14,2,     0.00,2,     3.09,2,   2357.2,2,   2357.4,2,   7.3070,2,    25.00,  -999.00,9,  -999.00,9,   3.2753,2,      918
  49RY20120726,   40N,     3,  1,      5,     94,2,20120728,0908, 40.0038, 142.9775, 1291,    941.3,   3.2759,  34.2572,2,  34.2574,2,     33.9,2,     34.2,2,   127.50,2,    42.42,2,     0.00,2,     3.08,2,   2365.8,4,   2131.5,4,   7.3117,2,    25.00,  -999.00,9,  -999.00,9,   3.2753,2,      918
  49RY20120726,   40N,     3,  1,      4,     77,2,20120728,0908, 40.0038, 142.9775, 1291,   1083.9,   3.0555,  34.3482,2,  34.3490,2,     35.9,2,     36.1,2,   135.20,2,    42.49,2,     0.00,2,     3.07,2,   2366.5,2,   2368.4,2,   7.3286,2,    25.00,  -999.00,9,  -999.00,9,   3.0551,2,      914
  49RY20120726,   40N,     3,  1,      2,     75,2,20120728,0908, 40.0038, 142.9775, 1291,   1285.1,   2.5138,  34.4642,2,  34.4645,2,     39.1,2,     39.0,2,   152.34,2,    42.63,2,     0.01,2,     3.09,2,   2380.0,2,   2392.7,2,   7.3474,2,    25.00,  -999.00,9,  -999.00,9,   2.5136,2,      910
  49RY20120726,   40N,     3,  1,      1,    997,2,20120728,0908, 40.0038, 142.9775, 1291,   1296.6,   2.5090,  34.4654,2,  34.4656,2,     39.1,2,     39.2,2,   152.55,2,    42.46,2,     0.01,2,     3.09,2,   2381.5,2,   2393.5,2,   7.3480,2,    25.00,  -999.00,9,  -999.00,9,   2.5081,2,      908
  49RY20120726,   40N,     4,  1,      0,   9999,2,20120728,1322, 40.0088, 143.4980, 1712,      0.0,  18.4157,  33.7002,2,-999.0000,9,    250.3,2,   -999.0,9,     0.99,2,     0.07,2,     0.00,2,     0.07,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,-999.0000,9,     1355
  49RY20120726,   40N,     4,  1,     36,    109,3,20120728,1322, 40.0088, 143.4980, 1712,     11.6,  17.1279,  33.7057,2,-999.0000,9,    259.2,2,   -999.0,9,     0.72,2,     0.06,2,     0.00,2,     0.06,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  17.1729,2,     1421
  49RY20120726,   40N,     4,  1,     35,    112,2,20120728,1322, 40.0088, 143.4980, 1712,     27.2,  13.4147,  33.8186,2,-999.0000,9,    300.1,2,   -999.0,9,     0.86,2,     0.12,2,     0.00,2,     0.11,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  13.4524,2,     1419
  49RY20120726,   40N,     4,  1,     34,     83,2,20120728,1322, 40.0088, 143.4980, 1712,     52.2,  10.2420,  33.9465,2,-999.0000,9,    292.3,2,   -999.0,9,     6.22,2,     4.36,2,     0.09,2,     0.44,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  10.2431,2,     1415
  49RY20120726,   40N,     4,  1,     33,     86,2,20120728,1322, 40.0088, 143.4980, 1712,     78.7,   8.9497,  34.0005,2,-999.0000,9,    264.1,2,   -999.0,9,    12.71,2,     9.89,2,     0.05,2,     0.73,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   8.9516,2,     1414
  49RY20120726,   40N,     4,  1,     32,    105,2,20120728,1322, 40.0088, 143.4980, 1712,    103.4,   8.7034,  34.0259,2,-999.0000,9,    264.2,2,   -999.0,9,    14.76,2,    11.17,2,     0.02,2,     0.82,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   8.7038,2,     1412
  49RY20120726,   40N,     4,  1,     30,    103,2,20120728,1322, 40.0088, 143.4980, 1712,    130.0,   8.4337,  33.9928,2,-999.0000,9,    268.1,2,   -999.0,9,    15.38,2,    11.33,2,     0.02,2,     0.83,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   8.4352,2,     1410
  49RY20120726,   40N,     4,  1,     28,     91,2,20120728,1322, 40.0088, 143.4980, 1712,    155.2,   8.3202,  33.9750,2,-999.0000,9,    269.9,2,   -999.0,9,    15.39,6,    11.24,6,     0.02,6,     0.83,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   8.3203,2,     1408
  49RY20120726,   40N,     4,  1,     26,     99,9,20120728,1322, 40.0088, 143.4980, 1712,    208.4,   8.2657,  33.9655,2,-999.0000,9,    270.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   8.2657,2,     1406
  49RY20120726,   40N,     4,  1,     27,    998,3,20120728,1322, 40.0088, 143.4980, 1712,    209.6,   8.2641,  33.9651,2,-999.0000,9,    271.0,2,   -999.0,9,    15.32,2,    11.19,2,     0.02,2,     0.82,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   8.2641,2,     1406
  49RY20120726,   40N,     4,  1,     25,     98,2,20120728,1322, 40.0088, 143.4980, 1712,    255.8,   8.2380,  33.9598,2,-999.0000,9,    270.5,2,   -999.0,9,    15.55,2,    11.30,2,     0.02,2,     0.83,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   8.2380,2,     1403
  49RY20120726,   40N,     4,  1,     22,    111,2,20120728,1322, 40.0088, 143.4980, 1712,    286.8,   8.1555,  33.9456,2,-999.0000,9,    269.5,2,   -999.0,9,    16.00,2,    11.51,2,     0.01,2,     0.84,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   8.1556,2,     1401
  49RY20120726,   40N,     4,  1,     20,     93,4,20120728,1322, 40.0088, 143.4980, 1712,    376.2,   5.4159,  33.6459,2,-999.0000,9,    263.9,2,   -999.0,9,     1.15,4,     0.09,4,     0.00,4,     0.07,4,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   5.4161,2,     1358
  49RY20120726,   40N,     4,  1,     18,    101,2,20120728,1322, 40.0088, 143.4980, 1712,    477.2,   2.9693,  33.5522,2,-999.0000,9,    203.6,2,   -999.0,9,    60.70,2,    29.94,2,     0.01,2,     2.27,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.9754,2,     1355
  49RY20120726,   40N,     4,  1,     17,     90,3,20120728,1322, 40.0088, 143.4980, 1712,    477.2,   2.9693,  33.5522,2,-999.0000,9,    203.6,2,   -999.0,9,    60.50,2,    29.96,2,     0.01,2,     2.27,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.9754,2,     1355
  49RY20120726,   40N,     4,  1,     16,     89,2,20120728,1322, 40.0088, 143.4980, 1712,    577.3,   3.0453,  33.7359,2,-999.0000,9,    132.3,2,   -999.0,9,    80.41,2,    35.95,2,     0.00,2,     2.66,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.0429,2,     1352
  49RY20120726,   40N,     4,  1,     15,     88,2,20120728,1322, 40.0088, 143.4980, 1712,    678.4,   3.6188,  33.9770,2,-999.0000,9,     73.2,2,   -999.0,9,    96.84,2,    39.89,2,     0.00,2,     2.89,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.6186,2,     1350
  49RY20120726,   40N,     4,  1,     14,    999,2,20120728,1322, 40.0088, 143.4980, 1712,    779.5,   3.3818,  34.0885,2,-999.0000,9,     44.9,2,   -999.0,9,   113.16,6,    42.01,2,     0.00,6,     3.05,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.3818,2,     1347
  49RY20120726,   40N,     4,  1,     13,    996,2,20120728,1322, 40.0088, 143.4980, 1712,    880.1,   3.3542,  34.2203,2,-999.0000,9,     36.5,2,   -999.0,9,   122.16,2,    42.64,2,     0.00,2,     3.06,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.3539,2,     1344
  49RY20120726,   40N,     4,  1,     12,     74,2,20120728,1322, 40.0088, 143.4980, 1712,    880.1,   3.3542,  34.2203,2,-999.0000,9,     36.5,2,   -999.0,9,   122.30,2,    42.77,2,     0.00,2,     3.06,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.3539,2,     1344
  49RY20120726,   40N,     4,  1,     10,    107,2,20120728,1322, 40.0088, 143.4980, 1712,    982.3,   3.1887,  34.2961,2,-999.0000,9,     35.3,2,   -999.0,9,   129.99,2,    42.62,2,     0.00,2,     3.06,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.1882,2,     1341
  49RY20120726,   40N,     4,  1,      8,     81,2,20120728,1322, 40.0088, 143.4980, 1712,   1145.1,   2.9309,  34.3853,2,-999.0000,9,     37.3,2,   -999.0,9,   138.42,2,    42.76,2,     0.00,2,     3.06,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.9304,2,     1337
  49RY20120726,   40N,     4,  1,      6,    113,2,20120728,1322, 40.0088, 143.4980, 1712,   1347.6,   2.4977,  34.4699,2,-999.0000,9,     38.5,2,   -999.0,9,   154.79,6,    42.23,6,     0.05,6,     3.10,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.4975,2,     1332
  49RY20120726,   40N,     4,  1,      5,     94,2,20120728,1322, 40.0088, 143.4980, 1712,   1548.7,   2.2801,  34.5241,2,-999.0000,9,     49.4,2,   -999.0,9,   155.68,2,    42.37,2,     0.01,2,     3.03,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.2797,2,     1328
  49RY20120726,   40N,     4,  1,      4,     77,2,20120728,1322, 40.0088, 143.4980, 1712,   1548.7,   2.2801,  34.5241,2,-999.0000,9,     49.4,2,   -999.0,9,   155.93,2,    42.30,2,     0.01,2,     3.03,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.2797,2,     1328
  49RY20120726,   40N,     4,  1,      1,    997,2,20120728,1322, 40.0088, 143.4980, 1712,   1725.1,   2.2244,  34.5376,2,-999.0000,9,     52.6,2,   -999.0,9,   157.51,2,  -999.00,9,  -999.00,5,     3.02,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.2239,2,     1323
  49RY20120726,   40N,     4,  1,      2,     75,3,20120728,1322, 40.0088, 143.4980, 1712,   1725.3,   2.2247,  34.5376,2,-999.0000,9,     52.7,2,   -999.0,9,   157.44,2,    42.14,2,     0.02,2,     3.02,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.2243,2,     1323
  49RY20120726,   40N,     5,  1,      0,   9999,2,20120728,1809, 40.0088, 144.0100, 4218,      0.0,  19.3117,  33.3637,2,  33.3399,2,    243.7,2,    245.6,2,     1.28,2,     0.04,2,     0.00,2,     0.11,2,   1986.7,2,   2239.5,2,   8.0032,2,    25.00,     0.31,2,     0.03,2,-999.0000,9,     1954
  49RY20120726,   40N,     5,  1,     36,    109,2,20120728,1809, 40.0088, 144.0100, 4218,     11.7,  16.1965,  33.7420,2,  33.7660,4,    260.1,2,    259.0,2,     0.79,2,     0.03,2,     0.00,2,     0.05,2,   1996.8,2,   2251.5,2,   7.9930,2,    25.00,     0.20,2,     0.03,2,  16.1895,2,     2017
  49RY20120726,   40N,     5,  1,     35,    112,2,20120728,1809, 40.0088, 144.0100, 4218,     51.8,   6.5910,  32.9540,2,  32.9780,4,    332.2,2,    337.6,2,     5.78,2,     6.04,2,     0.13,2,     0.84,2,   2043.3,2,   2243.0,2,   7.8898,2,    25.00,     1.55,2,     0.41,2,   6.5703,2,     2012
  49RY20120726,   40N,     5,  1,     34,     83,2,20120728,1809, 40.0088, 144.0100, 4218,    102.4,   2.9641,  33.1604,2,  33.1540,2,    290.3,2,    291.4,2,    28.28,2,    17.40,2,     0.17,2,     1.62,2,   2141.1,6,   2246.6,6,   7.6624,2,    25.00,     0.08,2,     0.19,2,   2.9724,2,     2010
  49RY20120726,   40N,     5,  1,     33,     86,2,20120728,1809, 40.0088, 144.0100, 4218,    152.7,   2.3551,  33.2340,2,  33.2357,2,    289.2,2,    289.9,2,    35.38,2,    22.26,2,     0.04,2,     1.78,2,   2148.9,2,   2241.9,2,   7.6263,2,    25.00,     0.04,2,     0.16,2,   2.3564,2,     2007
  49RY20120726,   40N,     5,  1,     32,    105,2,20120728,1809, 40.0088, 144.0100, 4218,    203.1,   2.3901,  33.3057,2,  33.3158,2,    283.5,2,    283.0,6,    38.44,6,    22.88,6,     0.02,6,     1.81,6,   2156.4,2,   2248.4,2,   7.6110,2,    25.00,     0.03,2,     0.13,2,   2.3917,2,     2005
  49RY20120726,   40N,     5,  1,     31,     76,2,20120728,1809, 40.0088, 144.0100, 4218,    254.0,   2.3475,  33.3824,2,  33.4213,4,    262.8,2,    256.9,2,    47.25,2,    25.63,2,     0.02,2,     1.98,2,   2177.8,2,   2258.9,2,   7.5768,2,    25.00,  -999.00,9,  -999.00,9,   2.3463,2,     2002
  49RY20120726,   40N,     5,  1,     30,    103,3,20120728,1809, 40.0088, 144.0100, 4218,    303.9,   2.6626,  33.5010,2,  33.5014,2,    216.6,2,    219.2,2,    57.56,2,    29.07,2,     0.02,2,     2.22,2,   2210.3,2,   2268.8,2,   7.5104,2,    25.00,  -999.00,9,  -999.00,9,   2.6768,2,     2000
  49RY20120726,   40N,     5,  1,     29,    102,2,20120728,1809, 40.0088, 144.0100, 4218,    405.8,   3.2046,  33.7153,2,  33.7146,2,    142.0,2,    141.1,2,    76.68,2,    35.10,3,     0.01,2,     2.61,2,   2264.3,2,   2287.0,2,   7.4011,2,    25.00,  -999.00,9,  -999.00,9,   3.2039,2,     1955
  49RY20120726,   40N,     5,  1,     28,     91,3,20120728,1809, 40.0088, 144.0100, 4218,    505.8,   4.0455,  33.9704,2,  33.9690,2,     93.0,2,     93.5,2,    86.99,2,    37.40,2,     0.01,2,     2.73,2,   2289.7,2,   2309.1,2,   7.3884,2,    25.00,  -999.00,9,  -999.00,9,   4.0446,2,     1951
  49RY20120726,   40N,     5,  1,     27,    998,2,20120728,1809, 40.0088, 144.0100, 4218,    505.8,   4.0455,  33.9704,2,  33.9706,2,     93.0,2,     93.5,6,    87.03,6,    37.48,6,     0.01,6,     2.74,6,   2293.1,2,   2308.9,2,   7.3826,2,    25.00,  -999.00,9,  -999.00,9,   4.0446,2,     1951
  49RY20120726,   40N,     5,  1,     26,     99,2,20120728,1809, 40.0088, 144.0100, 4218,    607.4,   4.4291,  34.1764,2,  34.1738,2,     67.9,2,     68.9,2,    96.80,2,    38.66,2,     0.01,2,     2.79,2,   2306.0,2,   2328.3,2,   7.3853,2,    25.00,  -999.00,9,  -999.00,9,   4.4290,2,     1947
  49RY20120726,   40N,     5,  1,     25,     98,2,20120728,1809, 40.0088, 144.0100, 4218,    707.1,   3.7751,  34.2237,2,  34.2168,2,     48.2,2,     48.3,2,   112.20,2,    41.04,2,     0.01,2,     2.97,2,   2338.2,2,   2342.6,2,   7.3424,2,    25.00,  -999.00,9,  -999.00,9,   3.7754,2,     1944
  49RY20120726,   40N,     5,  1,     24,    110,2,20120728,1809, 40.0088, 144.0100, 4218,    809.0,   3.4517,  34.2776,2,  34.2756,2,     40.6,2,     40.7,2,   122.78,2,    42.13,4,     0.01,2,     3.03,2,   2354.6,2,   2358.3,2,   7.3350,2,    25.00,  -999.00,9,  -999.00,9,   3.4504,2,     1940
  49RY20120726,   40N,     5,  1,     23,     96,2,20120728,1809, 40.0088, 144.0100, 4218,    809.0,   3.4517,  34.2776,2,  34.2782,2,     40.6,2,     41.2,2,   122.63,2,    41.76,2,     0.01,2,     3.03,2,   2353.4,2,   2357.2,2,   7.3335,2,    25.00,  -999.00,9,  -999.00,9,   3.4504,2,     1940
  49RY20120726,   40N,     5,  1,     22,    111,2,20120728,1809, 40.0088, 144.0100, 4218,    910.9,   3.2488,  34.3354,2,  34.3368,2,     39.9,2,     40.2,2,   129.03,2,    42.15,2,     0.01,2,     3.05,2,   2362.9,6,   2364.3,6,   7.3449,2,    25.00,  -999.00,9,  -999.00,9,   3.2493,2,     1936
  49RY20120726,   40N,     5,  1,     20,     93,2,20120728,1809, 40.0088, 144.0100, 4218,   1012.0,   3.1118,  34.3894,2,  34.3895,6,     42.9,2,     43.6,2,   132.93,2,    41.79,2,     0.01,2,     3.03,2,   2364.9,2,   2375.0,2,   7.3565,2,    25.00,  -999.00,9,  -999.00,9,   3.1118,2,     1931
  49RY20120726,   40N,     5,  1,     18,    101,2,20120728,1809, 40.0088, 144.0100, 4218,   1214.1,   2.7299,  34.4572,2,  34.4566,2,     44.0,2,     45.6,3,   143.07,2,    42.32,2,     0.01,2,     3.05,2,   2355.1,3,   2388.6,2,   7.3611,2,    25.00,  -999.00,9,  -999.00,9,   2.7300,2,     1926
  49RY20120726,   40N,     5,  1,     17,     90,2,20120728,1809, 40.0088, 144.0100, 4218,   1417.5,   2.4773,  34.4981,2,  34.4988,2,     47.0,2,     47.2,6,   149.94,6,    42.33,6,     0.00,6,     3.05,6,   2359.9,3,   2394.4,2,   7.3724,2,    25.00,  -999.00,9,  -999.00,9,   2.4780,2,     1920
  49RY20120726,   40N,     5,  1,     16,     89,2,20120728,1809, 40.0088, 144.0100, 4218,   1620.1,   2.3010,  34.5319,2,  34.5331,2,     54.5,2,     55.5,2,   153.16,2,    42.29,2,     0.00,2,     3.01,2,   2362.9,3,   2403.0,6,   7.3881,2,    25.00,  -999.00,9,  -999.00,9,   2.3015,2,     1915
  49RY20120726,   40N,     5,  1,     15,     88,2,20120728,1809, 40.0088, 144.0100, 4218,   1824.1,   2.1306,  34.5637,2,  34.5648,2,     63.9,2,     64.3,2,   155.83,2,    41.59,2,     0.00,2,     2.97,2,   2356.5,3,   2406.1,2,   7.4062,2,    25.00,  -999.00,9,  -999.00,9,   2.1308,2,     1909
  49RY20120726,   40N,     5,  1,     14,    999,2,20120728,1809, 40.0088, 144.0100, 4218,   2024.1,   1.9832,  34.5891,2,  34.5893,6,     74.8,2,     75.0,2,   157.39,2,    40.88,2,     0.00,2,     2.92,2,   2374.9,2,   2409.8,2,   7.4287,2,    25.00,  -999.00,9,  -999.00,9,   1.9832,2,     1903
  49RY20120726,   40N,     5,  1,     13,    996,4,20120728,1809, 40.0088, 144.0100, 4218,   2280.3,   1.8385,  34.6149,2,  33.3796,4,     90.1,2,    244.0,4,     1.10,4,     0.00,4,     0.00,4,     0.11,4,   1980.6,4,   2220.4,4,   7.9947,4,    25.00,  -999.00,9,  -999.00,9,   1.8382,2,     1857
  49RY20120726,   40N,     5,  1,     12,     74,2,20120728,1809, 40.0088, 144.0100, 4218,   2534.5,   1.7254,  34.6342,2,  34.6306,4,    104.7,2,    104.7,2,   155.30,2,    38.88,2,     0.00,2,     2.77,2,   2357.1,2,   2416.1,2,   7.4931,2,    25.00,  -999.00,9,  -999.00,9,   1.7253,2,     1851
