BOTTLE,20161130CCHSIORJL
#Change SECT to SECT_ID
#Change DEPTH units from M to METERS
#Change CFC-11 empty data value from 9.00 to -999.000 for 107,2,USW (STNNBR,CASTNO,BTLNBR)
#Change CFC-12 empty data value from 9.00 to -999.000 for 107,2,USW (STNNBR,CASTNO,BTLNBR)
#BOTTLE,20070403JAMSTECIORGC
#Software_Version: whp_btl_exchange.rb_v2.0 (ogc_group)
#ORIGINAL_SUM_FILE: 18DD9910_1_sum.txt Fri Mar 16 17:48:04 +0900 2007
#ORIGINAL_HYD_FILE: 18DD9910_1_sea.txt Tue Apr 03 17:31:34 +0900 2007
#DEPTH_TYPE: UNC
#EVENT_CODE: BE
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO3+NO2,NO3+NO2_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,DELC13,DELC13_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,UTC,DEG,DEG,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,/MILLE,,UMOL/KG,,UMOL/KG,
    18DD9910_1,   P1E,    95,  1,    495,     18,2,19990609,1520, 47.0012,-142.4393, 4494,    150.5,   6.4776,  33.8775,2,   168.13,2,    42.44,2,    26.72,2,     1.94,2,     3.43,2,     1.62,2, -999.000,1,   2180.8,2,   2266.2,2
    18DD9910_1,   P1E,    95,  1,    494,     17,2,19990609,1520, 47.0012,-142.4393, 4494,    201.9,   5.6396,  33.8820,2,   141.36,2,    54.36,2,    30.86,2,     2.20,2,     2.91,2,     1.37,2, -999.000,1,   2214.3,2,   2272.1,2
    18DD9910_1,   P1E,    95,  1,    493,     16,2,19990609,1520, 47.0012,-142.4393, 4494,    300.9,   4.6645,  33.9135,2,    94.90,2,    72.62,2,    36.70,2,     2.58,2,     2.09,2,     0.64,3, -999.000,1,   -999.0,9,   2303.6,2
    18DD9910_1,   P1E,    95,  1,    492,     15,2,19990609,1520, 47.0012,-142.4393, 4494,    401.2,   4.2373,  34.0180,2,    63.79,2,    88.75,2,    39.58,2,     2.81,2,     1.18,2,     0.58,2, -999.000,1,   2298.0,2,   2306.5,2
    18DD9910_1,   P1E,    95,  1,    491,     14,2,19990609,1520, 47.0012,-142.4393, 4494,    600.0,   3.7393,  34.1790,2,    32.35,2,   112.26,2,    42.41,2,     2.99,2,     0.30,2,     0.15,2, -999.000,1,   2339.9,2,   2317.7,2
    18DD9910_1,   P1E,    95,  1,    490,     13,2,19990609,1520, 47.0012,-142.4393, 4494,    799.1,   3.2781,  34.2935,2,    23.05,2,   129.74,2,    43.37,2,     3.07,2,     0.05,2,     0.00,2, -999.000,1,   2372.3,2,   2341.3,2
    18DD9910_1,   P1E,    95,  1,    489,     12,2,19990609,1520, 47.0012,-142.4393, 4494,   1001.1,   2.9127,  34.3725,2,    19.96,2,   141.95,2,    44.03,2,     3.09,2,     0.16,3,     0.58,3, -999.000,1,   2379.9,2,   2375.7,2
    18DD9910_1,   P1E,    95,  1,    488,     11,2,19990609,1520, 47.0012,-142.4393, 4494,   1251.9,   2.5997,  34.4440,2,    18.81,2,   153.68,2,    44.09,2,     3.10,2,     0.00,2,     0.00,2, -999.000,1,   2392.1,2,   2390.6,2
    18DD9910_1,   P1E,    95,  1,    487,     10,2,19990609,1520, 47.0012,-142.4393, 4494,   1502.8,   2.3262,  34.5025,2,    28.52,2,   160.92,2,    43.91,2,     3.07,2,     0.00,2,     0.00,2, -999.000,1,   2396.6,2,   2403.3,2
    18DD9910_1,   P1E,    95,  1,    486,      9,2,19990609,1520, 47.0012,-142.4393, 4494,   1747.9,   2.0893,  34.5595,2,    43.45,2,   167.46,2,    42.52,2,     2.98,2,     0.00,2,     0.00,2, -999.000,1,   2392.0,2,   2407.0,2
    18DD9910_1,   P1E,    95,  1,    485,      8,2,19990609,1520, 47.0012,-142.4393, 4494,   1999.2,   1.9061,  34.5940,2,    60.80,2,   170.01,2,    42.45,2,     2.90,2,     0.00,2,     0.00,2, -999.000,1,   2387.7,2,   2420.5,2
    18DD9910_1,   P1E,    95,  1,    484,      7,2,19990609,1520, 47.0012,-142.4393, 4494,   2249.9,   1.7852,  34.6145,2,    74.42,2,   170.19,2,    41.91,2,     2.84,2,  -999.00,9,  -999.00,9, -999.000,1,   2375.8,2,   2422.3,2
    18DD9910_1,   P1E,    95,  1,    483,      6,2,19990609,1520, 47.0012,-142.4393, 4494,   2499.2,   1.6698,  34.6335,2,    90.87,2,   169.82,2,    39.56,2,     2.78,2,  -999.00,9,  -999.00,9, -999.000,1,   2367.9,2,   2419.3,2
    18DD9910_1,   P1E,    95,  1,    482,      5,2,19990609,1520, 47.0012,-142.4393, 4494,   2750.7,   1.5894,  34.6475,2,   108.58,2,   168.72,2,    38.60,2,     2.70,2,  -999.00,9,  -999.00,9, -999.000,1,   2362.1,2,   2420.2,2
    18DD9910_1,   P1E,    95,  1,    481,      4,2,19990609,1520, 47.0012,-142.4393, 4494,   3001.1,   1.5377,  34.6595,2,   119.90,2,   167.63,2,    38.06,2,     2.65,2,  -999.00,9,  -999.00,9, -999.000,1,   2353.7,2,   2406.5,2
    18DD9910_1,   P1E,    95,  1,    480,      3,2,19990609,1520, 47.0012,-142.4393, 4494,   3500.7,   1.4834,  34.6745,2,   134.46,2,   165.99,2,    36.74,2,     2.56,2,  -999.00,9,  -999.00,9, -999.000,1,   2347.7,2,   2404.7,2
    18DD9910_1,   P1E,    95,  1,    479,      2,2,19990609,1520, 47.0012,-142.4393, 4494,   4001.0,   1.4945,  34.6815,2,   139.55,2,   167.26,2,    36.38,2,     2.53,2,  -999.00,9,  -999.00,9, -999.000,1,   2325.2,2,   2409.6,2
    18DD9910_1,   P1E,    95,  1,    478,      1,2,19990609,1520, 47.0012,-142.4393, 4494,   4577.2,   1.5473,  34.6835,2,   141.29,2,   171.82,2,    36.50,2,     2.53,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  2,    L26,    USW,2,19990609,2255, 46.9972,-143.4943,   -9,      5.0,-999.0000,  32.7695,2,  -999.00,9,    14.66,2,    10.07,2,     1.04,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    525,     24,2,19990609,2250, 46.9972,-143.4943, 4577,      2.2,   8.6744,  32.7685,2,   309.31,2,    14.51,2,     9.82,2,     1.04,2,     4.50,2,     2.39,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    524,     23,2,19990609,2250, 46.9972,-143.4943, 4577,     10.3,   7.8436,  32.7755,2,   311.77,2,    14.76,2,     9.71,2,     1.03,2,     4.47,2,     2.45,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    523,     22,2,19990609,2250, 46.9972,-143.4943, 4577,     25.0,   7.5736,  32.8205,2,   314.02,2,    15.10,2,     9.82,2,     1.04,2,     4.47,2,     2.46,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    522,     21,2,19990609,2250, 46.9972,-143.4943, 4577,     49.3,   6.8271,  32.8425,2,   315.19,2,    15.78,2,    10.43,2,     1.11,2,     4.61,2,     2.47,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    521,     20,2,19990609,2250, 46.9972,-143.4943, 4577,     75.3,   6.3150,  32.8580,2,   315.21,2,    16.46,2,    11.15,2,     1.14,2,     4.75,2,     2.57,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    520,     19,2,19990609,2250, 46.9972,-143.4943, 4577,    100.9,   5.8078,  32.8730,2,   311.22,2,    17.66,2,    11.98,2,     1.22,2,     4.77,2,     2.64,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    519,     18,2,19990609,2250, 46.9972,-143.4943, 4577,    151.6,   6.9816,  33.8965,2,   179.77,2,    37.47,2,    24.07,2,     1.79,2,     3.32,2,     1.74,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    518,     17,2,19990609,2250, 46.9972,-143.4943, 4577,    200.6,   6.1228,  33.8955,2,   155.72,2,    48.29,2,    27.92,2,     2.06,2,     2.93,2,     1.48,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    517,     16,2,19990609,2250, 46.9972,-143.4943, 4577,    300.7,   5.0929,  33.9290,2,   107.24,2,    66.60,2,    34.00,2,     2.48,2,     2.23,2,     1.75,4, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    516,     15,2,19990609,2250, 46.9972,-143.4943, 4577,    401.0,   4.5567,  33.9865,2,    81.13,2,    80.68,2,    36.91,2,     2.71,2,     1.52,2,     1.87,4, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    515,     14,2,19990609,2250, 46.9972,-143.4943, 4577,    601.0,   3.8539,  34.1555,2,    36.42,2,   108.32,2,    40.77,2,     3.00,2,     0.34,2,     0.41,3, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    514,     13,2,19990609,2250, 46.9972,-143.4943, 4577,    801.5,   3.3352,  34.2785,2,    23.62,2,   128.25,2,    41.88,2,     3.09,2,     0.05,2,     0.11,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    513,     12,2,19990609,2250, 46.9972,-143.4943, 4577,   1000.3,   2.9894,  34.3630,2,    24.77,2,   140.67,2,    42.33,2,     3.13,2,     0.02,2,     0.20,3, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    512,     11,2,19990609,2250, 46.9972,-143.4943, 4577,   1250.4,   2.6460,  34.4405,2,    19.02,2,   152.78,2,    42.50,2,     3.14,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    511,     10,2,19990609,2250, 46.9972,-143.4943, 4577,   1500.9,   2.3503,  34.5015,2,    22.77,2,   162.79,2,    41.99,2,     3.09,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    510,      9,2,19990609,2250, 46.9972,-143.4943, 4577,   1748.8,   2.1120,  34.5485,2,    40.01,2,   167.44,2,    41.48,2,     3.01,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    509,      8,2,19990609,2250, 46.9972,-143.4943, 4577,   1999.3,   1.9306,  34.5830,2,    57.65,2,   168.33,2,    39.75,2,     2.94,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    508,      7,2,19990609,2250, 46.9972,-143.4943, 4577,   2250.3,   1.8144,  34.6090,2,    72.29,2,   170.31,2,    39.13,2,     2.88,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    507,      6,2,19990609,2250, 46.9972,-143.4943, 4577,   2500.8,   1.7071,  34.6290,2,    87.88,2,   170.30,2,    38.23,2,     2.82,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    506,      5,2,19990609,2250, 46.9972,-143.4943, 4577,   2750.4,   1.6202,  34.6435,2,   101.85,2,   167.97,2,    37.78,2,     2.73,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    505,      4,2,19990609,2250, 46.9972,-143.4943, 4577,   3001.7,   1.5531,  34.6565,2,   115.48,2,   167.43,2,    36.50,2,     2.67,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    504,      3,2,19990609,2250, 46.9972,-143.4943, 4577,   3500.2,   1.4944,  34.6715,2,   131.43,2,   165.99,2,    35.60,2,     2.60,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    503,      2,2,19990609,2250, 46.9972,-143.4943, 4577,   4000.6,   1.4948,  34.6790,2,   141.13,2,   165.81,2,    35.16,2,     2.55,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    94,  1,    502,      1,2,19990609,2250, 46.9972,-143.4943, 4577,   4662.1,   1.5522,  34.6840,2,   146.16,2,   170.48,2,    34.99,2,     2.53,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  2,    L27,    USW,2,19990610,0706, 46.9988,-144.6685,   -9,      5.0,-999.0000,  32.7690,2,  -999.00,9,    14.96,2,     9.78,2,     1.03,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    549,     24,2,19990610,0658, 46.9988,-144.6685, 4674,      2.3,   8.7813,  32.7650,2,   306.56,2,    15.01,2,     9.78,2,     1.01,2,     4.53,6,     2.44,6, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    548,     23,2,19990610,0658, 46.9988,-144.6685, 4674,     10.3,   7.9823,  32.8170,2,   313.50,2,    14.84,2,     9.54,2,     1.00,2,     4.57,2,     2.50,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    547,     22,2,19990610,0658, 46.9988,-144.6685, 4674,     25.9,   7.7680,  32.8405,2,   312.69,2,    14.84,2,     9.72,2,     0.99,2,     4.57,2,     2.47,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    546,     21,2,19990610,0658, 46.9988,-144.6685, 4674,     50.7,   6.9751,  32.8705,2,   311.82,2,    12.50,2,     8.85,2,     0.95,2,     4.69,2,     2.56,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    545,     20,2,19990610,0658, 46.9988,-144.6685, 4674,     76.0,   6.4914,  32.8845,2,   311.22,2,    13.50,2,     9.49,2,     0.99,2,     4.70,2,     2.63,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    544,     19,2,19990610,0658, 46.9988,-144.6685, 4674,    101.1,   6.2677,  32.9020,2,   304.13,2,    14.17,2,    10.35,2,     1.05,2,     4.69,2,     2.65,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    543,     18,2,19990610,0658, 46.9988,-144.6685, 4674,    151.6,   7.2408,  33.8665,2,   190.52,2,    33.35,2,    23.63,2,     1.67,2,     3.47,2,     1.91,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    542,     17,2,19990610,0658, 46.9988,-144.6685, 4674,    201.1,   6.4925,  33.9125,2,   159.22,2,    45.58,2,    28.03,2,     1.99,2,     2.88,2,     1.45,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    541,     16,2,19990610,0658, 46.9988,-144.6685, 4674,    300.0,   5.2170,  33.9315,2,   105.21,2,    65.30,2,    35.52,2,     2.46,2,     2.02,2,     0.99,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    540,     15,2,19990610,0658, 46.9988,-144.6685, 4674,    399.7,   4.5085,  33.9895,2,    74.83,2,    81.05,2,    38.84,2,     2.72,2,     1.25,2,     0.64,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    539,     14,2,19990610,0658, 46.9988,-144.6685, 4674,    601.5,   3.8182,  34.1830,2,    34.04,2,   109.25,2,    42.74,2,     3.00,2,     0.25,2,     0.14,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    538,     13,2,19990610,0658, 46.9988,-144.6685, 4674,    801.4,   3.3556,  34.2755,2,    19.20,2,   126.27,2,    43.55,2,     3.08,2,     0.05,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    537,     12,2,19990610,0658, 46.9988,-144.6685, 4674,   1001.0,   2.9769,  34.3675,2,    23.58,2,   141.10,2,    44.60,2,     3.12,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    536,     11,2,19990610,0658, 46.9988,-144.6685, 4674,   1250.5,   2.6184,  34.4475,2,    20.90,2,   152.97,2,    44.36,2,     3.11,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    535,     10,2,19990610,0658, 46.9988,-144.6685, 4674,   1501.1,   2.3312,  34.5005,2,    28.99,2,   161.47,2,    44.01,2,     3.04,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    534,      9,2,19990610,0658, 46.9988,-144.6685, 4674,   1751.1,   2.1092,  34.5475,2,    42.25,2,   166.19,2,    43.13,2,     2.99,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    533,      8,2,19990610,0658, 46.9988,-144.6685, 4674,   2001.2,   1.9399,  34.5635,2,    57.66,2,   168.37,2,    42.20,2,     2.93,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    532,      7,2,19990610,0658, 46.9988,-144.6685, 4674,   2247.9,   1.8188,  34.6005,2,    71.54,2,   169.45,2,    41.03,2,     2.87,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    531,      6,2,19990610,0658, 46.9988,-144.6685, 4674,   2498.5,   1.7121,  34.6245,2,    86.96,2,   169.63,2,    40.68,2,     2.79,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    530,      5,2,19990610,0658, 46.9988,-144.6685, 4674,   2746.7,   1.6205,-999.0000,5,   102.53,2,   172.67,2,    40.51,2,     2.80,2,  -999.00,5,  -999.00,5, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    529,      4,4,19990610,0658, 46.9988,-144.6685, 4674,   2998.6,   1.5579,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    528,      3,2,19990610,0658, 46.9988,-144.6685, 4674,   3500.5,   1.4903,  34.6665,2,   132.49,2,   164.35,2,    37.30,2,     2.57,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    527,      2,2,19990610,0658, 46.9988,-144.6685, 4674,   3991.9,   1.4904,  34.6725,2,   142.02,2,   167.99,2,    36.78,2,     2.51,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    93,  1,    526,      1,2,19990610,0658, 46.9988,-144.6685, 4674,   4755.3,   1.5524,  34.6825,2,   144.27,2,   169.26,2,    36.49,2,     2.51,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    92,  2,    L28,    USW,2,19990610,1500, 46.9962,-145.8088,   -9,      5.0,-999.0000,  32.7820,2,  -999.00,9,    14.37,2,     9.38,2,     1.01,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    92,  1,    573,     24,2,19990610,1455, 46.9962,-145.8088, 4783,      1.0,   8.6614,  32.7720,2,   304.40,2,    14.34,2,     9.26,2,     1.00,2,     4.51,6,     2.40,6, -999.000,1,   2032.4,2,   2229.3,2
    18DD9910_1,   P1E,    92,  1,    572,     23,2,19990610,1455, 46.9962,-145.8088, 4783,     11.4,   8.3489,  32.7860,2,   308.71,2,    14.34,2,     9.49,2,     1.00,2,     4.46,2,     2.36,2, -999.000,1,   2032.1,2,   2202.8,2
    18DD9910_1,   P1E,    92,  1,    571,     22,2,19990610,1455, 46.9962,-145.8088, 4783,     25.0,   7.9811,  32.8365,2,   311.13,2,    14.34,2,     9.49,2,     1.01,2,     4.55,2,     2.41,2, -999.000,1,   2040.4,2,   2203.6,2
    18DD9910_1,   P1E,    92,  1,    570,     21,2,19990610,1455, 46.9962,-145.8088, 4783,     50.1,   7.3082,  32.8405,2,   312.77,2,    14.84,2,     9.89,2,     1.04,2,     4.67,2,     2.45,2, -999.000,1,   2039.8,2,   2205.0,2
    18DD9910_1,   P1E,    92,  1,    569,     20,2,19990610,1455, 46.9962,-145.8088, 4783,     74.4,   6.4413,  32.8660,2,   312.26,2,    15.68,2,    11.79,2,     1.10,2,     4.75,2,     2.51,2, -999.000,1,   2034.6,2,   2215.8,2
    18DD9910_1,   P1E,    92,  1,    568,     19,2,19990610,1455, 46.9962,-145.8088, 4783,    100.7,   6.1032,  32.8740,2,   309.44,2,    16.35,2,    12.72,2,     1.15,2,     5.26,2,     2.71,2, -999.000,1,   2049.9,2,   2214.2,2
    18DD9910_1,   P1E,    92,  1,    567,     18,2,19990610,1455, 46.9962,-145.8088, 4783,    150.2,   6.5912,  33.2590,2,   259.98,2,    23.07,2,    18.20,2,     1.39,2,     4.43,2,     2.32,2, -999.000,1,   2095.9,2,   2216.3,2
    18DD9910_1,   P1E,    92,  1,    566,     17,2,19990610,1455, 46.9962,-145.8088, 4783,    202.8,   6.5196,  33.9100,2,   169.33,2,    43.37,2,    27.97,2,     1.92,2,     3.19,2,     1.61,2, -999.000,1,   2182.0,2,   2280.7,2
    18DD9910_1,   P1E,    92,  1,    565,     16,2,19990610,1455, 46.9962,-145.8088, 4783,    300.1,   5.0378,  33.9140,2,   120.03,2,    66.68,2,    35.35,2,     2.45,2,     2.28,2,     0.69,3, -999.000,1,   -999.0,9,   2286.7,2
    18DD9910_1,   P1E,    92,  1,    564,     15,2,19990610,1455, 46.9962,-145.8088, 4783,    400.4,   4.5565,  33.9900,2,    82.45,2,    79.49,2,    39.01,2,     2.70,2,     1.45,2,     0.71,2, -999.000,1,   2273.9,2,   2295.6,2
    18DD9910_1,   P1E,    92,  1,    563,     14,2,19990610,1455, 46.9962,-145.8088, 4783,    600.1,   3.9328,  34.1390,2,    37.66,2,   103.79,2,    42.62,2,     2.96,2,     0.41,2,     0.24,2, -999.000,1,   2329.4,2,   2317.7,2
    18DD9910_1,   P1E,    92,  1,    562,     13,2,19990610,1455, 46.9962,-145.8088, 4783,    800.6,   3.3976,  34.2665,2,    22.27,2,   124.31,2,    44.13,2,     3.07,2,     0.10,2,     0.06,2, -999.000,1,   2361.5,2,   2360.3,2
    18DD9910_1,   P1E,    92,  1,    561,     12,2,19990610,1455, 46.9962,-145.8088, 4783,   1000.7,   3.0137,  34.3580,2,    17.79,2,   138.41,2,    45.00,2,     3.13,2,     0.01,2,     0.00,2, -999.000,1,   2378.2,2,   2387.7,2
    18DD9910_1,   P1E,    92,  1,    560,     11,2,19990610,1455, 46.9962,-145.8088, 4783,   1249.4,   2.6452,  34.4425,2,    16.78,2,   151.71,2,    45.18,2,     3.14,2,     0.00,2,     0.00,2, -999.000,1,   2376.7,2,   2397.7,2
    18DD9910_1,   P1E,    92,  1,    559,     10,2,19990610,1455, 46.9962,-145.8088, 4783,   1499.4,   2.3542,  34.5010,2,    23.07,2,   160.75,2,    45.12,2,     3.09,2,     0.18,4,     0.59,4, -999.000,1,   2382.4,2,   2407.4,2
    18DD9910_1,   P1E,    92,  1,    558,      9,2,19990610,1455, 46.9962,-145.8088, 4783,   1752.4,   2.1097,  34.5520,2,    39.88,2,   166.00,2,    43.95,2,     3.02,2,     0.00,2,     0.00,2, -999.000,1,   2378.9,2,   2410.3,2
    18DD9910_1,   P1E,    92,  1,    557,      8,2,19990610,1455, 46.9962,-145.8088, 4783,   2000.8,   1.9395,  34.5860,2,    57.86,2,   168.55,2,    43.25,2,     2.94,2,     0.00,2,     0.00,2, -999.000,1,   2384.4,2,   2425.7,2
    18DD9910_1,   P1E,    92,  1,    556,      7,2,19990610,1455, 46.9962,-145.8088, 4783,   2248.6,   1.8126,  34.6130,2,    71.32,2,   169.63,2,    42.49,2,     2.88,2,     0.00,2,     0.00,2, -999.000,1,   2377.2,2,   2423.3,2
    18DD9910_1,   P1E,    92,  1,    555,      6,2,19990610,1455, 46.9962,-145.8088, 4783,   2499.9,   1.7049,  34.6265,2,    88.01,2,   169.63,2,    41.21,2,     2.81,2,     0.00,2,     0.00,2, -999.000,1,   2354.3,2,   2420.9,2
    18DD9910_1,   P1E,    92,  1,    554,      5,2,19990610,1455, 46.9962,-145.8088, 4783,   2749.4,   1.6215,  34.6455,2,   102.34,2,   168.17,2,    41.38,2,     2.73,2,     0.00,2,     0.00,2, -999.000,1,   2346.6,2,   2418.3,2
    18DD9910_1,   P1E,    92,  1,    553,      4,4,19990610,1455, 46.9962,-145.8088, 4783,   2999.8,   1.5595,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    92,  1,    552,      3,2,19990610,1455, 46.9962,-145.8088, 4783,   3504.0,   1.4937,  34.6720,2,   133.16,2,   164.35,2,    36.78,2,     2.58,2,     0.00,2,     0.00,2, -999.000,1,   2327.8,2,   2409.3,2
    18DD9910_1,   P1E,    92,  1,    551,      2,2,19990610,1455, 46.9962,-145.8088, 4783,   4000.5,   1.4922,  34.6785,2,   139.95,2,   167.08,2,    36.72,2,     2.55,2,     0.00,2,     0.00,2, -999.000,1,   2326.3,2,   2411.3,2
    18DD9910_1,   P1E,    92,  1,    550,      1,2,19990610,1455, 46.9962,-145.8088, 4783,   4885.5,   1.5687,  34.6845,2,   143.03,2,   168.53,2,    36.49,2,     2.52,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
END_DATA
