EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,HELIER,DELHER,THETA,SBE35,SBE35_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,TU,,TU,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,/MILLE,NMOL/KG,,NMOL/KG,PMOL/KG,,UMOL/KG,,UMOL/KG,,NMOL/KG,PERCNT,DEG C,ITS-90,
33AT20120419,        A20,       6,          1,          2,          2,2,20120421,       2332,     7.2201,   -53.3220,        260,   235.8,  11.2091,  35.1278,2,  35.1390,2,    135.0,2,   134.7,2,   12.03,2,   22.19,2,    0.05,2,    1.50,2,   2.097,2,   1.124,2,   0.026,2,    0.98,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  11.1796,  11.2285,2
33AT20120419,        A20,       6,          1,          1,          1,2,20120421,       2331,     7.2201,   -53.3220,        260,   253.2,  10.6041,  35.0366,2,  35.0413,2,    131.6,2,   131.1,2,   14.26,2,   23.67,2,    0.10,2,    1.63,2,   2.035,2,-999.000,5,   0.042,2,    0.70,3,  2193.6,2,  2319.7,2,   7.6603,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  10.5735,  10.5738,2
33AT20120419,        A20,       7,          1,         13,         13,2,20120422,       0140,     7.2892,   -53.2916,        342,     3.2,  27.8810,  28.5190,2,  28.5182,2,    233.6,2,   233.7,2,   10.81,2,    0.01,2,    0.00,2,    0.02,2,   1.572,2,   1.005,2,   0.124,2,    1.51,3,  1623.7,2,  1947.4,2,   8.2337,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.940,2, -999.00,9, -999.00,9,-999.0000, -999.00,  27.8803,  27.8785,2
33AT20120419,        A20,       7,          1,         12,         12,2,20120422,       0137,     7.2892,   -53.2916,        342,    20.4,  27.0924,  36.1762,2,  35.1805,2,    197.2,2,   198.6,2,    1.27,2,    0.00,2,    0.00,2,    0.01,2,   1.495,2,   0.968,2,   0.120,2,    1.16,3,  1988.8,2,  2323.7,2,   8.0965,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.920,2, -999.00,9, -999.00,9,-999.0000, -999.00,  27.0877,  27.0935,2
33AT20120419,        A20,       7,          1,         11,         11,2,20120422,       0135,     7.2892,   -53.2916,        342,    41.4,  26.9531,  36.1900,2,  36.1905,2,    199.5,2,   198.6,2,    0.72,2,    0.00,2,    0.00,2,    0.00,2,   1.535,2,   0.981,2,   0.119,2,    1.41,3,  2027.1,2,  2372.1,2,   8.0924,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.930,2, -999.00,9, -999.00,9,-999.0000, -999.00,  26.9436,  26.9533,2
33AT20120419,        A20,       7,          1,         10,         10,2,20120422,       0133,     7.2892,   -53.2916,        342,    66.5,  26.0588,  36.1742,2,  36.1753,2,    201.3,2,   200.3,2,    0.66,2,    0.00,2,    0.00,2,    0.00,2,   1.562,2,   0.999,2,   0.120,2,    1.57,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.870,2, -999.00,9, -999.00,9,-999.0000, -999.00,  26.0439,  26.0576,2
33AT20120419,        A20,       7,          1,          9,          9,2,20120422,       0130,     7.2892,   -53.2916,        342,    90.6,  24.5192,  36.7242,2,  36.7078,2,    173.6,2,   170.2,2,    0.75,2,    1.51,2,    0.11,2,    0.11,2,   1.689,2,   1.056,2,   0.105,2,    1.13,3,  2101.9,2,  2402.4,2,   8.0090,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.370,2, -999.00,9, -999.00,9,-999.0000, -999.00,  24.4997,  24.4889,2
33AT20120419,        A20,       7,          1,          8,          8,2,20120422,       0128,     7.2892,   -53.2916,        342,   115.6,  20.2001,  36.4313,2,  36.4257,2,    148.9,2,   146.1,2,    3.09,2,    8.18,2,    0.03,2,    0.54,2,   1.926,2,   1.168,2,   0.053,2,    1.01,3,  2149.2,2,  2386.3,6,   7.8986,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.210,2, -999.00,9, -999.00,9,-999.0000, -999.00,  20.1784,  20.2029,2
33AT20120419,        A20,       7,          1,          7,          7,2,20120422,       0126,     7.2892,   -53.2916,        342,   140.6,  16.4870,  35.8518,2,  35.8497,2,    150.2,2,   150.3,2,    5.04,2,   12.91,2,    0.00,2,    0.88,2,   2.073,2,   1.221,2,   0.042,2,    1.13,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.260,2, -999.00,9, -999.00,9,-999.0000, -999.00,  16.4642,  16.4832,2
33AT20120419,        A20,       7,          1,          6,          6,2,20120422,       0124,     7.2892,   -53.2916,        342,   165.3,  14.1305,  35.5211,2,  35.5170,2,    149.5,2,   148.9,2,    6.67,2,   16.45,2,    0.00,2,    1.11,2,   2.118,2,   1.213,2,   0.038,2,    0.79,3,  2164.5,2,  2336.7,6,   7.7774,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.280,2, -999.00,9, -999.00,9,-999.0000, -999.00,  14.1064,  14.1291,2
33AT20120419,        A20,       7,          1,          5,          5,2,20120422,       0122,     7.2892,   -53.2916,        342,   191.2,  13.7195,  35.5677,2,  35.5640,2,    134.0,2,   133.8,2,    7.32,2,   18.57,2,    0.00,2,    1.18,2,   2.030,2,   1.127,2,   0.020,2,    0.76,3,  2177.7,2,  2338.5,2,   7.7463,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.210,2, -999.00,9, -999.00,9,-999.0000, -999.00,  13.6921,  13.6788,2
33AT20120419,        A20,       7,          1,          4,          4,2,20120422,       0120,     7.2892,   -53.2916,        342,   215.9,  12.5199,  35.3886,2,  35.4003,2,    131.4,2,   131.1,2,    8.58,2,   20.63,2,    0.00,2,    1.32,2,   1.969,2,   1.091,2,   0.024,2,    1.07,3,  2183.0,2,  2329.4,2,   7.7168,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.230,2, -999.00,9, -999.00,9,-999.0000, -999.00,  12.4908,  12.5264,2
33AT20120419,        A20,       7,          1,          3,          3,2,20120422,       0119,     7.2892,   -53.2916,        342,   241.7,  11.3997,  35.1818,2,  35.1971,2,    137.3,2,   138.0,2,    9.70,2,   21.76,2,    0.00,2,    1.42,2,   1.987,2,   1.096,2,   0.028,2,    0.84,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.280,2, -999.00,9, -999.00,9,-999.0000, -999.00,  11.3691,  11.4438,2
33AT20120419,        A20,       7,          1,          2,          2,2,20120422,       0117,     7.2892,   -53.2916,        342,   286.1,  10.4794,  35.0295,2,  35.0268,2,    138.3,2,   137.4,2,   11.34,2,   23.78,2,    0.00,2,    1.55,2,   1.896,2,   1.040,2,   0.030,2,    0.64,3,  2186.1,2,  2312.2,2,   7.6685,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.310,2, -999.00,9, -999.00,9,-999.0000, -999.00,  10.4450,  10.4789,2
33AT20120419,        A20,       7,          1,          1,          1,2,20120422,       0114,     7.2892,   -53.2916,        342,   333.4,   9.1400,  34.8554,2,  34.8609,2,    126.9,2,   126.4,2,   15.54,2,   27.41,2,    0.00,2,    1.81,2,   1.563,2,   0.835,2,   0.031,2,    0.36,3,  2202.9,6,  2306.9,2,   7.6143,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.310,2, -999.00,9, -999.00,9,-999.0000, -999.00,   9.1032,   9.1074,2
33AT20120419,        A20,       8,          1,         19,         19,9,20120422,       0425,     7.4537,   -53.2180,        644,     4.1,  27.8187,  28.2403,2,-999.0000,9,   -999.0,9,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9, -999.00,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  27.8178,  27.8196,2
33AT20120419,        A20,       8,          1,         18,         18,2,20120422,       0422,     7.4537,   -53.2180,        644,    25.8,  27.1006,  36.1264,2,  36.1277,2,    199.3,2,   197.8,2,    0.74,2,    0.01,2,    0.00,2,    0.02,2,   1.608,2,   0.992,2,   0.136,2, -999.00,5,  2024.8,6,  2368.7,2,   8.0968,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  27.0946,  27.0999,2
33AT20120419,        A20,       8,          1,         17,         17,2,20120422,       0419,     7.4537,   -53.2180,        644,    51.0,  26.6691,  36.1726,2,  36.1726,2,    200.3,2,   199.9,2,    0.56,2,    0.00,2,    0.00,2,    0.02,2,   1.647,2,   1.052,2,   0.138,2,    1.34,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  26.6575,  26.6688,2
33AT20120419,        A20,       8,          1,         16,         16,2,20120422,       0416,     7.4537,   -53.2180,        644,    76.7,  24.9259,  36.2958,2,  36.2852,2,    191.5,2,   183.1,2,    0.94,2,    0.17,2,    0.38,2,    0.09,2,   1.730,2,   0.855,2,   0.119,2, -999.00,5,  2064.4,2,  2376.4,2,   8.0343,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  24.9092,  24.9418,2
33AT20120419,        A20,       8,          1,         15,         15,2,20120422,       0413,     7.4537,   -53.2180,        644,   100.4,  21.3326,  36.5025,2,  36.4753,2,    139.1,2,   131.5,2,    2.45,2,    8.16,2,    0.09,2,    0.49,2,   1.905,2,   1.129,2,   0.084,2, -999.00,5,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  21.3130,  21.3027,2
33AT20120419,        A20,       8,          1,         14,         14,2,20120422,       0411,     7.4537,   -53.2180,        644,   126.0,  18.7726,  36.2956,2,  36.2819,2,    130.5,2,   128.4,2,    3.63,2,   12.12,2,    0.04,2,    0.73,2,   2.060,2,   1.226,2,   0.031,2,    0.84,2,  2168.0,2,  2374.7,2,   7.8378,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  18.7502,  18.8046,2
33AT20120419,        A20,       8,          1,         13,         13,2,20120422,       0409,     7.4537,   -53.2180,        644,   151.3,  15.4032,  35.7755,2,  35.7765,2,    129.7,2,   130.0,2,    5.85,2,   16.46,2,    0.03,2,    1.05,2,   2.038,2,   1.182,2,   0.017,2,    0.71,2,  2173.6,2,  2348.5,2,   7.7774,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  15.3798,  15.4035,2
33AT20120419,        A20,       8,          1,         11,         11,2,20120422,       0406,     7.4537,   -53.2180,        644,   176.2,  13.3978,  35.5294,3,  35.6728,2,    128.5,2,   126.8,2,    6.89,2,   18.66,2,    0.01,2,    1.17,2,   2.086,2,   1.155,2,   0.022,2,    0.47,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  13.3729,  13.3956,3
33AT20120419,        A20,       8,          1,         12,         12,2,20120422,       0407,     7.4537,   -53.2180,        644,   176.5,  14.2776,  35.6966,2,  35.6685,2,    127.4,2,   126.6,2,    6.97,2,   18.68,2,    0.01,2,    1.17,2,   2.087,2,   1.126,2,   0.026,2,    0.61,2,  2181.2,2,  2341.7,6,   7.7462,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  14.2516,  14.0897,3
33AT20120419,        A20,       8,          1,         10,         10,9,20120422,       0404,     7.4537,   -53.2180,        644,   201.2,  11.6324,  35.1769,2,-999.0000,9,   -999.0,9,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9, -999.00,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  11.6066,  11.6251,2
33AT20120419,        A20,       8,          1,          9,          9,2,20120422,       0403,     7.4537,   -53.2180,        644,   226.1,  10.7438,  35.0240,2,  35.0210,2,    137.8,2,   137.8,2,   10.47,2,   23.21,2,    0.01,2,    1.54,2,   2.134,2,   1.190,2,   0.030,2,    0.45,2,  2182.8,2,  2311.7,2,   7.6748,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  10.7163,  10.7371,2
33AT20120419,        A20,       8,          1,          8,          8,2,20120422,       0401,     7.4537,   -53.2180,        644,   251.7,  10.3570,  34.9781,2,  34.9712,2,    133.8,2,   131.3,2,   11.55,2,   24.89,2,    0.01,2,    1.64,2,   1.952,2,   1.045,2,   0.032,2,    0.46,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  10.3271,  10.3512,2
33AT20120419,        A20,       8,          1,          7,          7,2,20120422,       0359,     7.4537,   -53.2180,        644,   301.9,   9.4659,  34.8897,2,  34.8890,2,    120.6,2,   123.4,2,   13.46,2,   27.40,2,    0.00,2,    1.79,2,   1.733,2,   0.902,2,   0.032,2,    0.39,2,  2198.3,2,  2305.5,2,   7.6167,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   9.4319,   9.4647,2
33AT20120419,        A20,       8,          1,          6,          6,2,20120422,       0357,     7.4537,   -53.2180,        644,   352.5,   9.0005,  34.8338,2,  34.8335,2,    118.9,2,   118.6,2,   14.64,2,   28.95,2,    0.00,2,    1.88,2,   1.558,2,   0.775,2,   0.028,2,    0.27,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   8.9619,   8.9978,2
33AT20120419,        A20,       8,          1,          5,          5,2,20120422,       0355,     7.4537,   -53.2180,        644,   401.4,   8.6354,  34.7968,2,  34.7948,2,    117.3,2,   116.0,2,   15.66,2,   30.09,2,    0.00,2,    1.95,2,   1.419,2,   0.733,2,   0.029,2,    0.27,2,  2208.1,2,  2301.7,2,   7.5801,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   8.5925,   8.6353,2
33AT20120419,        A20,       8,          1,          4,          4,2,20120422,       0353,     7.4537,   -53.2180,        644,   451.8,   8.0031,  34.7312,2,  34.7325,2,    122.7,2,   122.0,2,   16.99,2,   30.80,2,    0.00,2,    2.00,2,   1.349,2,   0.691,2,   0.026,2,    0.20,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   7.9568,   8.0070,2
33AT20120419,        A20,       8,          1,          3,          3,2,20120422,       0351,     7.4537,   -53.2180,        644,   502.9,   7.6295,  34.6991,2,  34.6995,2,    117.5,2,   117.0,2,   18.39,2,   32.29,2,    0.00,2,    2.18,2,   1.098,2,   0.559,2,   0.028,2,    0.00,2,  2214.4,2,  2299.1,2,   7.5566,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   7.5792,   7.6277,2
33AT20120419,        A20,       8,          1,          2,          2,2,20120422,       0348,     7.4537,   -53.2180,        644,   604.4,   6.3776,  34.6107,2,  34.6095,2,    130.7,2,   131.2,2,   23.01,2,   33.10,2,    0.00,2,    2.19,2,   0.805,2,   0.385,2,   0.019,2,    0.10,2,  2215.1,2,  2299.9,2,   7.5559,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   6.3225,   6.3672,2
33AT20120419,        A20,       8,          1,          1,          1,2,20120422,       0346,     7.4537,   -53.2180,        644,   623.3,   5.8002,  34.5718,2,  34.5704,2,    136.5,2,   136.6,2,   25.47,2,   33.45,2,    0.00,2,    2.24,2,   0.727,2,   0.344,2,   0.018,2,    0.00,2,  2217.3,2,  2301.0,2,   7.5533,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   5.7461,   5.8082,2
33AT20120419,        A20,       9,          1,         20,         20,2,20120422,       0714,     7.6202,   -53.1405,        950,     3.8,  27.7791,  28.1188,2,  28.1394,2,    228.3,2,   228.1,2,   13.19,2,    0.01,2,    0.01,2,    0.01,2,   1.554,2,   1.033,2,   0.123,2,    0.98,3,  1614.5,6,  1926.2,2,   8.2175,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.930,2, -999.00,9, -999.00,9,-999.0000, -999.00,  27.7782,  27.7815,2
33AT20120419,        A20,       9,          1,         19,         19,2,20120422,       0711,     7.6202,   -53.1405,        950,    35.3,  27.0347,  36.1022,2,  36.1043,2,    197.2,2,   196.9,2,    0.75,2,    0.00,2,    0.00,2,    0.00,2,   1.483,2,   0.961,2,   0.115,2,    1.19,3,  2023.8,2,  2366.4,2,   8.0905,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.880,2, -999.00,9, -999.00,9,-999.0000, -999.00,  27.0266,  27.0368,2
33AT20120419,        A20,       9,          1,         18,         18,2,20120422,       0708,     7.6202,   -53.1405,        950,    61.3,  26.6357,  36.1588,2,  36.1621,2,    199.8,2,   199.3,2,    0.72,2,    0.00,2,    0.00,2,    0.00,2,   1.513,2,   0.994,2,   0.115,2,    0.79,3,  2027.8,2,  2368.7,2,   8.0876,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.840,2, -999.00,9, -999.00,9,-999.0000, -999.00,  26.6217,  26.6372,2
33AT20120419,        A20,       9,          1,         17,         17,2,20120422,       0705,     7.6202,   -53.1405,        950,    86.0,  25.4570,  36.2248,2,  36.2432,2,    197.4,2,   189.8,2,    0.80,2,    0.14,2,    0.14,2,    0.03,2,   1.584,2,   1.014,2,   0.106,2,    1.02,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.710,2, -999.00,9, -999.00,9,-999.0000, -999.00,  25.4380,  25.4456,2
33AT20120419,        A20,       9,          1,         16,         16,2,20120422,       0702,     7.6202,   -53.1405,        950,   111.1,  20.7572,  36.4270,2,  36.4341,2,    139.3,2,   133.2,2,    2.58,2,    8.66,2,    0.09,2,    0.50,2,   1.801,2,   1.119,2,   0.070,2,    1.14,3,  2152.0,2,  2383.5,2,   7.8876,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.220,2, -999.00,9, -999.00,9,-999.0000, -999.00,  20.7360,  20.7916,2
33AT20120419,        A20,       9,          1,         15,         15,2,20120422,       0700,     7.6202,   -53.1405,        950,   135.3,  17.5831,  36.1357,2,  36.1308,2,    121.5,2,   122.0,2,    4.44,2,   14.32,2,    0.02,2,    0.86,2,   1.912,2,   1.138,2,   0.027,2,    0.43,3,  2175.4,2,  2365.3,2,   7.8062,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.150,2, -999.00,9, -999.00,9,-999.0000, -999.00,  17.5601,  17.5837,2
33AT20120419,        A20,       9,          1,         14,         14,2,20120422,       0658,     7.6202,   -53.1405,        950,   159.7,  13.3812,  35.4422,2,  35.4159,2,    134.8,2,   133.0,2,    7.77,2,   19.43,2,    0.01,2,    1.26,2,   2.026,2,   1.165,2,   0.028,2,    0.90,3,  2177.1,2,  2329.7,2,   7.7323,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.230,2, -999.00,9, -999.00,9,-999.0000, -999.00,  13.3587,  13.2920,2
33AT20120419,        A20,       9,          1,         13,         13,2,20120422,       0656,     7.6202,   -53.1405,        950,   185.5,  12.2150,  35.2511,2,  35.2444,2,    134.7,2,   134.2,2,    8.94,2,   21.17,2,    0.01,2,    1.39,2,   1.980,2,   1.103,2,   0.026,2,    0.37,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.270,2, -999.00,9, -999.00,9,-999.0000, -999.00,  12.1905,  12.2078,2
33AT20120419,        A20,       9,          1,         12,         12,2,20120422,       0654,     7.6202,   -53.1405,        950,   210.9,  11.1435,  35.1008,2,  35.0920,2,    135.1,2,   135.5,2,   10.31,2,   22.85,2,    0.01,2,    1.50,2,   1.941,2,   1.051,2,   0.027,2,    0.41,3,  2183.0,2,  2313.8,2,   7.6804,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.280,2, -999.00,9, -999.00,9,-999.0000, -999.00,  11.1172,  11.1412,2
33AT20120419,        A20,       9,          1,         11,         11,2,20120422,       0653,     7.6202,   -53.1405,        950,   236.2,  10.4633,  35.0072,2,  35.0060,2,    135.8,2,   134.5,2,   11.21,2,   24.03,2,    0.01,2,    1.58,2,   1.895,2,   1.032,2,   0.033,2,    0.54,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.320,2, -999.00,9, -999.00,9,-999.0000, -999.00,  10.4350,  10.4620,2
33AT20120419,        A20,       9,          1,         10,         10,2,20120422,       0651,     7.6202,   -53.1405,        950,   266.4,  10.0183,  34.9483,2,  34.9468,2,    128.5,2,   128.4,2,   12.27,2,   25.63,2,    0.00,2,    1.68,2,-999.000,5,-999.000,5,-999.000,5, -999.00,5,  2192.9,2,  2308.0,6,   7.6414,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,5, -999.00,9, -999.00,9,-999.0000, -999.00,   9.9873,  10.0188,2
33AT20120419,        A20,       9,          1,          9,          9,2,20120422,       0649,     7.6202,   -53.1405,        950,   316.7,   9.4762,  34.8904,2,  34.8891,2,    123.1,2,   121.9,2,   13.65,2,   27.55,2,    0.00,2,    1.79,2,   1.593,2,   0.883,2,   0.027,2,    0.11,3,  2199.7,2,  2304.3,2,   7.6136,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.270,2, -999.00,9, -999.00,9,-999.0000, -999.00,   9.4405,   9.4773,2
