EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,BTL_DATE,BTL_TIME,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,,,DEG C
18HU20010530,      AR07W,     211,          1,     237659,         13,2,20010610,       1354,    56.1135,   -53.1168,       3261,  1398.9,   3.2762,  34.8437,2,  34.8719,2,    276.4,2,   281.7,6,   10.58,6,   16.98,6,    1.06,6,   3.612,2,   2.268,4,   0.220,4,  2154.8,2,  2306.8,2,   4.428,2,  21.283,2, 20010610,     1432,   3.1730
18HU20010530,      AR07W,     211,          1,     237660,         14,2,20010610,       1354,    56.1135,   -53.1168,       3261,  1179.9,   3.3795,  34.8516,2,  34.8686,2,    275.4,2,   281.3,2,   10.08,6,   16.83,6,    1.08,6,   4.089,2,   2.103,2,   0.286,4,  2158.3,2,  2303.5,2,   4.511,2,  18.980,2, 20010610,     1436,   3.2935
18HU20010530,      AR07W,     211,          1,     237661,         15,2,20010610,       1354,    56.1135,   -53.1168,       3261,   959.7,   3.2089,  34.8273,2,  34.8279,2,    285.4,2,   293.3,2,    9.02,6,   16.08,6,    1.04,6,   4.693,2,   2.517,2,   0.408,4,  2155.1,2,  2289.5,2,   5.885,2,  18.146,2, 20010610,     1439,   3.1419
18HU20010530,      AR07W,     211,          1,     237662,         16,2,20010610,       1354,    56.1135,   -53.1168,       3261,   761.2,   3.1322,  34.7968,2,  34.8121,2,    289.8,2,   298.3,2,    8.62,6,   15.77,6,    1.00,6,   4.813,2,   2.855,2,   0.352,4,  2149.7,2,  2308.8,2,   6.231,2,  17.887,2, 20010610,     1443,   3.0807
18HU20010530,      AR07W,     211,          1,     237663,         17,2,20010610,       1354,    56.1135,   -53.1168,       3261,   579.9,   3.1884,  34.7720,2,  34.8228,3,    288.4,2,   295.9,2,    8.67,6,   15.91,6,    1.02,6,   4.762,6,   2.656,6,   0.536,4,  2152.7,2,  2300.1,2,   6.086,6,  16.595,6, 20010610,     1445,   3.1498
18HU20010530,      AR07W,     211,          1,     237664,         18,2,20010610,       1354,    56.1135,   -53.1168,       3261,   430.0,   3.2599,  34.7906,2,  34.8184,2,    285.2,2,   293.5,2,    8.78,6,   15.94,6,    1.12,6,   4.807,2,   2.694,2,   0.400,4,  2153.8,2,  2296.7,2,   5.847,2,  15.852,2, 20010610,     1448,   3.2315
18HU20010530,      AR07W,     211,          1,     237665,         19,2,20010610,       1354,    56.1135,   -53.1168,       3261,   309.9,   3.2516,  34.6785,2,  34.8076,3,    287.1,2,   294.2,2,    8.52,6,   15.84,6,    1.04,6,   4.894,2,   2.745,2,   0.494,4,  2156.0,2,  2297.7,2,   6.244,2,  16.155,2, 20010610,     1451,   3.2315
18HU20010530,      AR07W,     211,          1,     237666,         20,2,20010610,       1354,    56.1135,   -53.1168,       3261,   200.2,   3.1911,  34.7946,2,  34.7795,2,    285.1,2,   294.1,2,    8.35,6,   15.73,6,    1.03,6,   4.496,2,   3.040,4,   0.965,4,  2154.3,2,  2300.2,2,   6.025,2,  14.858,2, 20010610,     1453,   3.1784
18HU20010530,      AR07W,     211,          1,     237667,         21,2,20010610,       1354,    56.1135,   -53.1168,       3261,   119.5,   3.1038,  34.7323,2,  34.7429,2,    290.1,2,   299.3,2,    7.84,6,   14.93,6,    1.00,6,   5.320,2,   2.889,2,   0.449,4,  2151.6,2,  2294.5,2,   6.768,2,  14.495,2, 20010610,     1455,   3.0964
18HU20010530,      AR07W,     211,          1,     237668,         22,2,20010610,       1354,    56.1135,   -53.1168,       3261,    60.4,   2.9365,  34.9051,2,  34.6783,3,    297.8,2,   312.8,2,    7.61,6,   12.67,6,    0.94,6,   5.446,2,   2.784,2,   0.483,4,  2142.2,2,  2290.6,2,   7.542,2,  13.350,2, 20010610,     1456,   2.9328
18HU20010530,      AR07W,     211,          1,     237669,         23,2,20010610,       1354,    56.1135,   -53.1168,       3261,    10.1,   5.8557,  34.2152,2,  34.3653,2,    326.7,2,   331.5,2,    0.41,6,    2.28,6,    0.28,6,   5.348,2,   2.992,2,   0.563,4,  2065.7,2,  2272.9,2,   7.568,2,  11.577,2, 20010610,     1459,   5.8549
18HU20010530,      AR07W,     211,          1,     237670,         24,2,20010610,       1354,    56.1135,   -53.1168,       3261,     2.7,   5.8387,  34.3638,2,  34.3231,2,    326.3,2,   334.6,2,    0.35,6,    1.84,6,    0.26,6,   5.362,2,   2.950,2,   0.549,4,  2060.7,2,  2280.1,2,   7.729,2,  11.506,2, 20010610,     1459,   5.8385
18HU20010530,      AR07W,     234,          1,     237671,          1,2,20010611,       0032,    55.1837,   -54.0530,       1500,  1510.1,   3.2073,  34.8670,2,  34.8792,2,    280.0,2,   281.9,2,   10.30,6,   16.50,6,    1.11,6,   3.540,2,   1.853,2,   0.242,4,  2158.3,2,  2285.3,2,   4.161,2,  18.563,2, 20010611,       32,   3.0954
18HU20010530,      AR07W,     234,          1,     237672,          2,2,20010611,       0032,    55.1837,   -54.0530,       1500,  1449.4,   3.2362,  34.8688,2,  34.8798,6,    279.3,2,   281.6,2,   10.29,6,   16.61,6,    1.05,6,   3.602,6,   1.864,6,   0.242,4,  2159.5,2,  2278.9,2,   4.355,6,  20.120,6, 20010611,       34,   3.1292
18HU20010530,      AR07W,     234,          1,     237673,          3,2,20010611,       0032,    55.1837,   -54.0530,       1500,  1352.5,   3.2255,  34.8680,2,  34.8798,2,    278.8,2,  -999.0,9,   10.28,6,   16.61,6,    1.05,6,-999.000,9,-999.000,9,-999.000,9,  2158.1,2,  2298.5,2,-999.000,9,-999.000,9, 20010611,       37,   3.1267
18HU20010530,      AR07W,     234,          1,     237674,          4,2,20010611,       0032,    55.1837,   -54.0530,       1500,  1249.7,   3.2207,  34.8685,2,  34.8788,2,    278.3,2,   281.9,6,   10.37,6,   16.52,6,    1.13,6,   3.504,2,   1.773,2,   0.252,4,  2159.7,2,  2297.7,2,   4.172,2,  18.675,2, 20010611,       40,   3.1305
18HU20010530,      AR07W,     234,          1,     237675,          5,2,20010611,       0032,    55.1837,   -54.0530,       1500,  1098.6,   3.3395,  34.8709,2,  34.8762,2,    276.3,2,   279.9,2,    9.81,6,   16.48,6,    1.05,6,   3.700,2,   2.002,2,   0.201,4,  2160.1,2,  2307.2,2,   4.345,2,  18.960,2, 20010611,       42,   3.2605
18HU20010530,      AR07W,     236,          1,     237676,          1,2,20010611,       0244,    55.2618,   -53.9825,       2040,  2049.3,   2.8223,  34.8798,2,  34.8912,2,    280.4,2,   282.8,2,   11.15,6,   15.83,6,    1.04,6,   2.793,2,   1.873,4,   1.262,4,  2158.4,2,  2298.4,2,   3.571,2,  17.822,2, 20010611,      244,   2.6681
18HU20010530,      AR07W,     236,          1,     237677,          2,2,20010611,       0244,    55.2618,   -53.9825,       2040,  2001.4,   2.8345,  34.8792,2,  34.8913,6,    280.0,2,   281.5,2,   10.95,6,   16.17,6,    1.06,6,   2.955,2,   1.684,2,   0.294,4,  2159.5,2,  2275.4,3,   3.667,2,  16.420,2, 20010611,      246,   2.6845
18HU20010530,      AR07W,     236,          1,     237678,          3,2,20010611,       0244,    55.2618,   -53.9825,       2040,  1920.7,   2.8819,  34.8774,2,  34.8896,2,    279.8,2,   281.5,2,   11.13,6,   15.94,6,    1.04,6,   2.902,2,   1.617,2,   0.344,4,  2157.7,2,  2299.7,2,   3.792,2,  17.930,2, 20010611,      248,   2.7384
18HU20010530,      AR07W,     236,          1,     237679,          4,2,20010611,       0244,    55.2618,   -53.9825,       2040,  1818.4,   2.9825,  34.8723,2,  34.8839,2,    280.4,2,   282.5,2,   10.66,6,   16.17,6,    1.07,6,   3.105,2,   1.790,2,   0.286,4,  2158.3,2,  2298.1,2,   3.787,2,  18.136,2, 20010611,      250,   2.8467
18HU20010530,      AR07W,     236,          1,     237680,          5,2,20010611,       0244,    55.2618,   -53.9825,       2040,  1689.3,   3.0330,  34.8661,2,  34.8778,2,    281.1,2,   283.9,6,   10.49,6,   16.24,6,    1.05,6,   3.334,2,   2.051,2,   0.337,4,  2157.8,2,  2295.0,2,   4.054,2,  19.731,2, 20010611,      252,   2.9078
18HU20010530,      AR07W,     236,          1,     237681,          6,2,20010611,       0244,    55.2618,   -53.9825,       2040,  1550.7,   3.0648,  34.8618,2,-999.0000,9,    281.1,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,      255,   2.9512
18HU20010530,      AR07W,     236,          1,     237682,          7,2,20010611,       0244,    55.2618,   -53.9825,       2040,  1389.8,   3.1640,  34.8639,2,  34.8759,2,    279.3,2,   283.1,2,   10.22,6,   16.69,6,    1.05,6,   3.468,2,   2.001,2,   0.248,4,  2158.4,2,  -999.0,9,   4.207,2,  21.136,2, 20010611,      257,   3.0628
18HU20010530,      AR07W,     236,          1,     237683,          8,2,20010611,       0244,    55.2618,   -53.9825,       2040,  1210.2,   3.2846,  34.8693,2,  34.8821,6,    276.5,2,   280.8,2,   10.18,6,   16.51,6,    1.05,6,   3.510,2,   2.107,2,   0.353,4,  2157.0,2,  2295.8,3,   4.161,2,  19.965,2, 20010611,      301,   3.1970
18HU20010530,      AR07W,     236,          1,     237684,          9,2,20010611,       0244,    55.2618,   -53.9825,       2040,  1060.2,   3.3874,  34.8715,2,  34.8823,2,    274.9,2,   279.6,2,   10.04,6,   16.65,6,    1.07,6,   3.567,2,   2.088,2,   0.436,4,  2159.4,2,  2303.6,2,   4.404,2,  20.932,2, 20010611,      304,   3.3110
18HU20010530,      AR07W,     236,          1,     237685,         10,2,20010611,       0244,    55.2618,   -53.9825,       2040,   799.7,   3.3868,  34.8430,2,  34.8538,2,    281.9,2,   287.7,2,    9.14,6,   16.11,6,    1.03,6,   4.161,2,   2.459,2,   0.433,4,  2157.4,2,  -999.0,9,   5.062,2,  17.057,2, 20010611,      308,   3.3308
18HU20010530,      AR07W,     236,          1,     237686,         11,2,20010611,       0244,    55.2618,   -53.9825,       2040,   619.8,   3.4336,  34.8420,2,  34.8523,2,    284.2,2,   290.6,2,    8.87,6,   15.93,6,    1.04,6,   4.365,2,   2.587,2,   0.457,4,  2155.6,2,  2293.3,2,   5.304,2,  16.312,2, 20010611,      312,   3.3909
18HU20010530,      AR07W,     236,          1,     237687,         12,2,20010611,       0244,    55.2618,   -53.9825,       2040,   468.8,   3.4219,  34.8349,2,  34.8458,2,    288.9,2,   295.7,2,    8.38,6,   15.71,6,    1.02,6,   4.606,2,   2.756,2,   0.604,4,  2153.8,2,  2270.6,2,   5.999,2,  16.193,2, 20010611,      315,   3.3902
18HU20010530,      AR07W,     236,          1,     237688,         13,2,20010611,       0244,    55.2618,   -53.9825,       2040,   369.6,   3.4378,  34.8344,2,  34.8448,2,    289.3,2,   296.2,2,    8.32,6,   15.55,6,    1.04,6,   4.606,6,   2.723,6,   0.492,4,  2154.1,2,  2275.5,2,   5.956,6,  15.645,6, 20010611,      317,   3.4130
18HU20010530,      AR07W,     236,          1,     237689,         14,2,20010611,       0244,    55.2618,   -53.9825,       2040,   249.4,   3.4631,  34.8331,2,  34.8430,2,    288.5,2,   295.8,2,    8.44,6,   15.91,6,    1.02,6,   4.613,2,   2.787,2,   0.487,4,  2152.0,2,  -999.0,9,   5.765,2,  14.390,2, 20010611,      320,   3.4466
18HU20010530,      AR07W,     236,          1,     237690,         15,2,20010611,       0244,    55.2618,   -53.9825,       2040,   149.1,   3.4883,  34.8297,2,  34.8401,2,    288.5,2,   296.1,2,    8.40,6,   15.51,6,    1.02,6,   4.514,2,   2.717,2,   0.900,4,  2150.2,2,  -999.0,9,   5.853,2,  15.958,2, 20010611,      321,   3.4785
18HU20010530,      AR07W,     236,          1,     237691,         16,2,20010611,       0244,    55.2618,   -53.9825,       2040,    99.5,   3.5179,  34.8261,2,  34.8357,2,    288.0,2,   295.7,2,    8.46,6,   15.68,6,    1.01,6,   4.663,2,   2.743,2,   0.587,4,  2150.0,2,  2268.1,2,   6.086,2,  15.284,2, 20010611,      323,   3.5114
18HU20010530,      AR07W,     236,          1,     237692,         17,2,20010611,       0244,    55.2618,   -53.9825,       2040,    79.9,   3.4969,  34.8148,2,-999.0000,9,    288.6,2,  -999.0,9,    8.41,6,   15.41,6,    1.03,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,      324,   3.4917
18HU20010530,      AR07W,     236,          1,     237693,         18,2,20010611,       0244,    55.2618,   -53.9825,       2040,    58.4,   3.5391,  34.7785,2,-999.0000,9,    293.4,2,  -999.0,9,    8.05,6,   14.54,6,    0.95,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,      325,   3.5353
18HU20010530,      AR07W,     236,          1,     237694,         19,2,20010611,       0244,    55.2618,   -53.9825,       2040,    50.7,   3.6291,  34.7493,2,  34.7602,2,    299.2,2,   307.5,2,    7.66,6,   13.90,6,    0.95,6,   4.914,2,   2.935,2,   0.733,4,  2142.3,2,  2302.5,3,   6.477,2,  15.155,2, 20010611,      326,   3.6258
18HU20010530,      AR07W,     236,          1,     237695,         20,2,20010611,       0244,    55.2618,   -53.9825,       2040,    40.0,   3.6586,  34.7315,2,-999.0000,9,    302.1,2,  -999.0,9,    7.10,6,   13.11,6,    0.90,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,      326,   3.6560
18HU20010530,      AR07W,     236,          1,     237696,         21,2,20010611,       0244,    55.2618,   -53.9825,       2040,    29.5,   3.9759,  34.5930,2,-999.0000,9,    314.9,2,  -999.0,9,    4.99,6,   10.39,6,    0.90,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,      327,   3.9739
18HU20010530,      AR07W,     236,          1,     237697,         22,2,20010611,       0244,    55.2618,   -53.9825,       2040,    19.6,   4.4503,  34.2057,2,-999.0000,9,    333.6,2,  -999.0,9,    1.43,6,    4.22,6,    0.34,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,      328,   4.4489
18HU20010530,      AR07W,     236,          1,     237698,         23,2,20010611,       0244,    55.2618,   -53.9825,       2040,     9.9,   4.5031,  33.7307,2,  33.8672,2,    336.8,2,   344.3,2,    1.80,6,    3.28,6,    0.35,6,   5.425,2,   3.479,4,   0.927,4,  2047.8,2,  2247.0,2,   8.004,2,  15.088,2, 20010611,      328,   4.5024
18HU20010530,      AR07W,     236,          1,     237699,         24,2,20010611,       0244,    55.2618,   -53.9825,       2040,     2.7,   4.6176,  33.6032,2,  33.6146,2,    333.6,2,   341.1,2,    2.44,6,    3.01,6,    0.36,6,   6.045,2,   4.160,4,   0.586,4,  2041.6,2,  2236.1,2,   8.221,2,  12.843,2, 20010611,      329,   4.6174
18HU20010530,      AR07W,     238,          1,     237700,          1,2,20010611,       1030,    54.6928,   -52.5007,       1798,    99.3,   3.3321,  34.6604,2,-999.0000,9,    289.1,2,  -999.0,9,    8.39,6,   14.69,6,    0.99,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1030,   3.3258
18HU20010530,      AR07W,     238,          1,     237701,          2,2,20010611,       1030,    54.6928,   -52.5007,       1798,    80.9,   3.1106,  34.5954,2,-999.0000,9,    288.2,2,  -999.0,9,    8.57,6,   14.64,6,    0.96,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1032,   3.1056
18HU20010530,      AR07W,     238,          1,     237702,          3,2,20010611,       1030,    54.6928,   -52.5007,       1798,    59.4,   2.9237,  34.5532,2,-999.0000,9,    286.7,2,  -999.0,9,    9.08,6,   14.44,6,    0.97,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1033,   2.9201
18HU20010530,      AR07W,     238,          1,     237703,          4,2,20010611,       1030,    54.6928,   -52.5007,       1798,    49.6,   2.7084,  34.5066,2,-999.0000,9,    286.4,2,  -999.0,9,    9.49,6,   14.30,6,    0.97,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1034,   2.7055
18HU20010530,      AR07W,     238,          1,     237704,          5,2,20010611,       1030,    54.6928,   -52.5007,       1798,    39.8,   2.5449,  34.4421,2,-999.0000,9,    285.4,2,  -999.0,9,    9.27,6,   14.01,6,    0.99,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1035,   2.5427
18HU20010530,      AR07W,     238,          1,     237705,          6,2,20010611,       1030,    54.6928,   -52.5007,       1798,    39.9,   2.5409,  34.4338,2,-999.0000,9,    285.8,2,  -999.0,9,    6.84,6,   10.81,6,    0.74,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1035,   2.5387
18HU20010530,      AR07W,     238,          1,     237706,          7,2,20010611,       1030,    54.6928,   -52.5007,       1798,    29.4,   2.3751,  34.3827,2,-999.0000,9,    290.3,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1036,   2.3735
18HU20010530,      AR07W,     238,          1,     237707,          8,2,20010611,       1030,    54.6928,   -52.5007,       1798,    19.9,   3.1265,  34.3241,2,-999.0000,9,    305.1,2,  -999.0,9,    5.79,6,    9.63,6,    0.75,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1036,   3.1253
18HU20010530,      AR07W,     238,          1,     237708,          9,2,20010611,       1030,    54.6928,   -52.5007,       1798,    20.4,   2.9863,  34.3692,2,-999.0000,9,    312.9,2,  -999.0,9,    4.62,6,    7.62,6,    0.52,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1036,   2.9851
18HU20010530,      AR07W,     238,          1,     237709,         10,2,20010611,       1030,    54.6928,   -52.5007,       1798,    10.1,   3.6379,  34.1384,2,-999.0000,9,    337.7,2,  -999.0,9,    2.99,6,    4.41,6,    0.45,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1037,   3.6372
18HU20010530,      AR07W,     238,          1,     237710,         11,2,20010611,       1030,    54.6928,   -52.5007,       1798,     9.1,   3.4373,  34.0052,2,-999.0000,9,    343.7,2,  -999.0,9,    2.92,6,    3.54,6,    0.32,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1038,   3.4367
18HU20010530,      AR07W,     238,          1,     237711,         12,2,20010611,       1030,    54.6928,   -52.5007,       1798,     9.6,   3.1524,  33.7554,2,-999.0000,9,    347.4,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1038,   3.1518
18HU20010530,      AR07W,     238,          1,     237712,         13,2,20010611,       1030,    54.6928,   -52.5007,       1798,     9.6,   3.0790,  33.6769,2,-999.0000,9,    349.4,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1038,   3.0784
18HU20010530,      AR07W,     238,          1,     237713,         14,2,20010611,       1030,    54.6928,   -52.5007,       1798,     9.9,   3.0099,  33.6142,2,-999.0000,9,    350.0,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1038,   3.0093
18HU20010530,      AR07W,     238,          1,     237714,         15,2,20010611,       1030,    54.6928,   -52.5007,       1798,     2.5,   2.3353,  33.1309,2,-999.0000,9,    352.2,2,  -999.0,9,    4.62,6,    4.01,6,    0.53,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1039,   2.3352
18HU20010530,      AR07W,     239,          1,     237738,          1,2,20010611,       1144,    54.5693,   -52.3443,       2192,    95.5,   3.2185,  34.6988,2,-999.0000,9,    293.2,2,   300.3,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  2140.7,2,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1144,   3.2125
18HU20010530,      AR07W,     239,          1,     237737,          2,2,20010611,       1144,    54.5693,   -52.3443,       2192,    95.3,   3.2173,  34.6992,2,-999.0000,9,    293.3,2,   300.5,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1144,   3.2113
18HU20010530,      AR07W,     239,          1,     237736,          3,2,20010611,       1144,    54.5693,   -52.3443,       2192,    95.6,   3.2183,  34.6987,2,-999.0000,9,    293.3,2,   300.3,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  2141.0,2,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1144,   3.2123
18HU20010530,      AR07W,     239,          1,     237735,          4,2,20010611,       1144,    54.5693,   -52.3443,       2192,    96.2,   3.2200,  34.7015,2,-999.0000,9,    293.2,2,   300.8,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1144,   3.2140
18HU20010530,      AR07W,     239,          1,     237734,          5,2,20010611,       1144,    54.5693,   -52.3443,       2192,    96.4,   3.2137,  34.7043,2,-999.0000,9,    293.3,2,   300.7,2, -999.00,9, -999.00,9, -999.00,9,   4.938,2,   2.691,2,   0.447,4,  2140.6,2,  -999.0,9,   6.869,2,  14.002,2, 20010611,     1145,   3.2076
18HU20010530,      AR07W,     239,          1,     237733,          6,2,20010611,       1144,    54.5693,   -52.3443,       2192,    96.2,   3.2164,  34.7013,2,-999.0000,9,    293.3,2,   300.6,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1145,   3.2104
18HU20010530,      AR07W,     239,          1,     237732,          7,2,20010611,       1144,    54.5693,   -52.3443,       2192,    96.1,   3.2173,  34.7002,2,-999.0000,9,    293.3,2,   300.4,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  2142.7,2,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1145,   3.2113
18HU20010530,      AR07W,     239,          1,     237731,          8,2,20010611,       1144,    54.5693,   -52.3443,       2192,    95.9,   3.2172,  34.7003,2,-999.0000,9,    293.3,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1145,   3.2112
18HU20010530,      AR07W,     239,          1,     237730,          9,2,20010611,       1144,    54.5693,   -52.3443,       2192,    96.1,   3.2131,  34.7037,2,-999.0000,9,    293.2,2,   300.6,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  2139.8,2,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1145,   3.2071
18HU20010530,      AR07W,     239,          1,     237729,         10,2,20010611,       1144,    54.5693,   -52.3443,       2192,    95.9,   3.2158,  34.7011,2,-999.0000,9,    293.4,2,   300.4,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1145,   3.2098
18HU20010530,      AR07W,     239,          1,     237728,         11,2,20010611,       1144,    54.5693,   -52.3443,       2192,    96.0,   3.2149,  34.7017,2,-999.0000,9,    293.3,2,   300.4,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1145,   3.2089
18HU20010530,      AR07W,     239,          1,     237727,         12,2,20010611,       1144,    54.5693,   -52.3443,       2192,    95.7,   3.2163,  34.7008,2,-999.0000,9,    293.3,2,   300.7,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1145,   3.2103
18HU20010530,      AR07W,     239,          1,     237726,         13,2,20010611,       1144,    54.5693,   -52.3443,       2192,    95.8,   3.2174,  34.6999,2,-999.0000,9,    293.2,2,   300.8,2, -999.00,9, -999.00,9, -999.00,9,   5.099,2,   2.678,2,   0.443,4,  2141.3,2,  -999.0,9,   6.983,2,  14.565,2, 20010611,     1145,   3.2114
18HU20010530,      AR07W,     239,          1,     237725,         14,2,20010611,       1144,    54.5693,   -52.3443,       2192,    95.9,   3.2205,  34.6979,2,-999.0000,9,    293.1,2,   300.3,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1146,   3.2145
18HU20010530,      AR07W,     239,          1,     237724,         15,2,20010611,       1144,    54.5693,   -52.3443,       2192,    96.1,   3.2208,  34.6979,2,-999.0000,9,    293.2,2,   300.3,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  2142.5,2,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1146,   3.2148
18HU20010530,      AR07W,     239,          1,     237723,         16,2,20010611,       1144,    54.5693,   -52.3443,       2192,    96.1,   3.2194,  34.6988,2,-999.0000,9,    293.1,2,   300.3,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1146,   3.2134
18HU20010530,      AR07W,     239,          1,     237722,         17,2,20010611,       1144,    54.5693,   -52.3443,       2192,    96.2,   3.2107,  34.7018,2,-999.0000,9,    293.2,2,   300.7,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  2140.9,2,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1146,   3.2047
18HU20010530,      AR07W,     239,          1,     237721,         18,2,20010611,       1144,    54.5693,   -52.3443,       2192,    95.8,   3.2115,  34.7017,2,-999.0000,9,    293.3,2,   300.3,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010611,     1146,   3.2055
