EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,DNSSAL,DNSSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,CTDXMISS,CTDXMISSCP,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CHLORA,CHLORA_FLAG_W,PAR,PAR_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TMP,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CS-134,CS-134_FLAG_W,CS134ER,CS-137,CS-137_FLAG_W,CS137ER
,,,,,,,,UTC,DEG,DEG,METERS,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,G/KG,,UMOL/KG,,UMOL/KG,,%TRANS,/METER,,MG/M^3,,MG/CUM,,UE/SQM/S,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,DEG C,,/MILLE,,/MILLE,/MILLE,,/MILLE,MBQ/KG,,MBQ/KG,MBQ/KG,,MBQ/KG
  49NZ20121128,  P14S,    12,  1,     30, X12J30,2,20121206,0443,-57.5083, 173.9807, 5399,    150.6,2,   6.5729,2,   6.57346,2,  34.2714,2,  34.2721,2,-999.0000,9,   284.97,2,   285.43,2,   99.163,   0.0336,2,    0.170,2,  -999.00,9,    0.000,2,     5.40,2,     0.06,    19.16,2,     0.03,     0.33,2,     0.01,     1.37,2,     0.01,    4.351,2,    2.170,4,    0.350,2,    2.311,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     29, X12J29,2,20121206,0443,-57.5083, 173.9807, 5399,    200.7,2,   5.9895,2,   5.98956,2,  34.2006,2,  34.2004,2,-999.0000,9,   289.65,2,   289.44,2,   99.590,   0.0164,2,    0.080,2,  -999.00,9,    0.000,2,     6.30,2,     0.06,    20.51,2,     0.03,     0.29,2,     0.01,     1.46,2,     0.01,    4.321,2,    2.256,4,    0.343,2,    2.297,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     28, X12J28,2,20121206,0443,-57.5083, 173.9807, 5399,    249.6,2,   5.7169,2,   5.71679,2,  34.1930,2,  34.1927,2,-999.0000,9,   285.47,2,   285.70,2,   99.696,   0.0122,2,    0.050,2,  -999.00,9,    0.000,2,     7.52,2,     0.07,    21.77,2,     0.03,     0.11,2,     0.01,     1.52,2,     0.01,    4.436,2,    2.230,4,    0.357,2,    2.357,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     27, X12J27,2,20121206,0443,-57.5083, 173.9807, 5399,    281.3,2,   5.5059,2,   5.50596,2,  34.1646,2,  34.1656,2,-999.0000,9,   292.76,2,   292.62,2,   99.727,   0.0109,2,    0.060,2,  -999.00,9,    0.000,2,     7.16,2,     0.07,    21.66,2,     0.03,     0.19,2,     0.01,     1.52,2,     0.01,    4.554,2,    2.286,4,    0.378,2,    2.236,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     26, X12J26,2,20121206,0443,-57.5083, 173.9807, 5399,    369.3,2,   5.4656,2,   5.46511,2,  34.1774,2,  34.1775,2,-999.0000,9,   288.52,2,   288.58,2,   99.811,   0.0076,2,    0.020,2,  -999.00,9,    0.000,2,     7.60,2,     0.07,    22.02,2,     0.03,     0.07,2,     0.01,     1.53,2,     0.01,    4.392,2,    2.265,4,    0.348,2,    2.189,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     25, X12J25,2,20121206,0443,-57.5083, 173.9807, 5399,    470.0,2,   5.5500,2,   5.55027,2,  34.2543,2,  34.2540,2,-999.0000,9,   242.68,2,   243.64,2,   99.895,   0.0042,2,   -0.010,2,  -999.00,9,    0.000,2,    14.44,2,     0.07,    25.69,2,     0.04,     0.01,2,     0.01,     1.76,2,     0.01,    3.755,2,    1.892,4,    0.248,2,    1.475,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     24, X12J24,2,20121206,0443,-57.5083, 173.9807, 5399,    570.5,2,   4.6655,2,   4.66983,2,  34.2359,2,  34.2360,2,-999.0000,9,   234.51,2,   235.25,2,   99.909,   0.0036,2,   -0.010,2,  -999.00,9,    0.000,2,    20.70,2,     0.08,    28.30,2,     0.04,     0.01,2,     0.01,     1.93,2,     0.01,    3.288,2,    1.810,4,    0.223,6,    1.218,6,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     23, X12J23,2,20121206,0443,-57.5083, 173.9807, 5399,    672.5,2,   4.0401,2,   4.03724,2,  34.2361,2,  34.2373,2,-999.0000,9,   230.16,2,   230.72,2,   99.905,   0.0038,2,   -0.010,2,  -999.00,9,    0.000,2,    26.40,2,     0.08,    29.91,2,     0.04,     0.01,2,     0.01,     2.05,2,     0.01,    3.287,2,    1.664,4,    0.218,2,    1.015,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     22, X12J22,2,20121206,0443,-57.5083, 173.9807, 5399,    770.6,2,   3.6182,2,   3.61930,2,  34.2762,2,  34.2765,2,-999.0000,9,   218.03,2,   218.43,2,   99.913,   0.0035,2,   -0.010,2,  -999.00,9,    0.000,2,    34.22,2,     0.09,    31.43,2,     0.04,     0.01,2,     0.01,     2.15,2,     0.01,    2.627,2,    1.417,4,    0.172,2,    0.678,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     21, X12J21,2,20121206,0443,-57.5083, 173.9807, 5399,    869.3,2,   3.2305,2,   3.22947,2,  34.3201,2,  34.3207,2,-999.0000,9,   206.59,2,   206.69,2,   99.924,   0.0030,2,   -0.000,2,  -999.00,9,    0.000,2,    42.61,2,     0.10,    32.76,2,     0.05,     0.01,2,     0.01,     2.24,2,     0.01,    2.262,2,    1.170,4,    0.159,2,    0.617,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     20, X12J20,2,20121206,0443,-57.5083, 173.9807, 5399,    960.1,2,   3.0889,2,   3.08896,2,  34.3783,2,  34.3789,2,-999.0000,9,   195.08,2,   195.52,2,   99.934,   0.0026,2,   -0.000,2,  -999.00,9,    0.000,2,    49.68,2,     0.10,    33.41,2,     0.05,     0.01,2,     0.01,     2.29,2,     0.01,    1.791,2,    0.884,4,    0.122,2,    0.410,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     19, X12J19,2,20121206,0443,-57.5083, 173.9807, 5399,   1170.7,2,   2.7268,2,   2.72694,2,  34.4803,2,  34.4792,2,-999.0000,9,   179.50,2,   179.68,2,   99.928,   0.0029,2,    0.000,2,  -999.00,9,    0.000,2,    62.07,2,     0.11,    34.32,2,     0.05,     0.01,2,     0.01,     2.36,2,     0.01,    1.068,6,    0.529,4,    0.071,6,    0.169,6,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     18, X12J18,2,20121206,0443,-57.5083, 173.9807, 5399,   1419.6,2,   2.5048,2,   2.50465,2,  34.5890,2,  34.5894,2,-999.0000,9,   174.00,2,   174.09,2,   99.930,   0.0028,2,    0.000,2,  -999.00,9,    0.000,2,    70.96,2,     0.12,    33.83,2,     0.05,     0.01,2,     0.01,     2.32,2,     0.01,    0.564,2,    0.280,4,    0.036,2,    0.062,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     17, X12J17,2,20121206,0443,-57.5083, 173.9807, 5399,   1669.6,2,   2.3695,2,   2.36938,2,  34.6616,2,  34.6622,2,-999.0000,9,   177.08,2,   177.00,2,   99.941,   0.0024,2,    0.000,2,  -999.00,9,    0.000,2,    75.64,2,     0.13,    32.73,2,     0.05,     0.01,2,     0.01,     2.25,2,     0.01,    0.309,2,    0.154,4,    0.019,2,    0.040,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     16, X12J16,2,20121206,0443,-57.5083, 173.9807, 5399,   1921.0,2,   2.2490,2,   2.24933,2,  34.7003,2,  34.7009,2,-999.0000,9,   181.67,2,   181.74,2,   99.959,   0.0016,2,    0.000,2,  -999.00,9,    0.000,2,    79.10,2,     0.13,    31.99,2,     0.04,     0.01,2,     0.01,     2.20,2,     0.01,    0.225,2,    0.106,4,    0.017,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     15, X12J15,2,20121206,0443,-57.5083, 173.9807, 5399,   2172.3,2,   2.0854,2,   2.08557,2,  34.7265,2,  34.7264,2,-999.0000,9,   187.13,2,   187.19,2,   99.949,   0.0020,2,    0.000,2,  -999.00,9,    0.000,2,    83.42,2,     0.13,    31.41,2,     0.04,     0.01,2,     0.01,     2.16,2,     0.01,    0.170,2,    0.079,4,    0.017,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     14, X12J14,2,20121206,0443,-57.5083, 173.9807, 5399,   2420.4,2,   1.9055,2,   1.90544,2,  34.7367,2,  34.7362,2,-999.0000,9,   191.64,2,   191.63,2,   99.976,   0.0010,2,    0.000,2,  -999.00,9,    0.000,2,    88.29,2,     0.14,    31.15,2,     0.04,     0.01,2,     0.01,     2.15,2,     0.01,    0.142,2,    0.065,4,    0.016,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     13, X12J13,2,20121206,0443,-57.5083, 173.9807, 5399,   2671.0,2,   1.7066,2,   1.70659,2,  34.7372,2,  34.7371,2,-999.0000,9,   195.32,2,   195.36,2,   99.961,   0.0016,2,    0.000,2,  -999.00,9,    0.000,2,    93.85,2,     0.14,    31.18,2,     0.04,     0.01,2,     0.01,     2.15,2,     0.01,    0.128,2,    0.059,4,    0.008,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     12, X12J12,2,20121206,0443,-57.5083, 173.9807, 5399,   2922.0,2,   1.5572,2,   1.55696,2,  34.7340,2,  34.7336,2,-999.0000,9,   197.75,2,   197.70,2,   99.972,   0.0011,2,   -0.000,2,  -999.00,9,    0.000,2,    98.40,2,     0.15,    31.30,2,     0.04,     0.01,2,     0.01,     2.15,2,     0.01,    0.126,2,    0.058,4,    0.013,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     11, X12J11,2,20121206,0443,-57.5083, 173.9807, 5399,   3172.6,2,   1.3915,2,   1.39151,2,  34.7286,2,  34.7280,2,-999.0000,9,   200.26,2,   200.11,2,   99.961,   0.0016,2,   -0.000,2,  -999.00,9,    0.000,2,   103.60,2,     0.15,    31.56,2,     0.04,     0.01,2,     0.01,     2.17,2,     0.01,    0.136,2,    0.063,4,    0.009,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,     10, X12J10,2,20121206,0443,-57.5083, 173.9807, 5399,   3420.4,2,   1.2468,2,   1.24693,2,  34.7225,2,  34.7223,2,-999.0000,9,   202.62,2,   202.32,2,   99.980,   0.0008,2,   -0.000,2,  -999.00,9,    0.000,2,   107.91,2,     0.16,    31.74,2,     0.04,     0.00,2,     0.01,     2.18,2,     0.01,    0.158,2,    0.070,4,    0.008,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,      9, X12J09,2,20121206,0443,-57.5083, 173.9807, 5399,   3671.8,2,   1.1397,2,   1.13983,2,  34.7173,2,  34.7173,2,-999.0000,9,   204.68,2,   204.31,2,   99.959,   0.0016,2,   -0.000,2,  -999.00,9,    0.000,2,   111.24,2,     0.16,    31.90,2,     0.04,     0.01,2,     0.01,     2.19,2,     0.01,    0.173,2,    0.085,4,    0.016,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,      8, X12J08,2,20121206,0443,-57.5083, 173.9807, 5399,   3922.9,2,   1.0550,2,   1.05511,2,  34.7127,2,  34.7125,2,-999.0000,9,   206.47,2,   206.10,2,   99.955,   0.0018,2,   -0.000,2,  -999.00,9,    0.000,2,   114.22,2,     0.16,    32.06,2,     0.04,     0.01,2,     0.01,     2.20,2,     0.01,    0.218,6,    0.100,4,    0.014,6,    0.000,6,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,      7, X12J07,2,20121206,0443,-57.5083, 173.9807, 5399,   4172.0,2,   0.9862,2,   0.98607,2,  34.7086,2,  34.7086,2,-999.0000,9,   208.01,2,   207.47,2,   99.930,   0.0028,2,   -0.000,2,  -999.00,9,    0.000,2,   116.49,2,     0.16,    32.11,2,     0.05,     0.01,2,     0.01,     2.21,2,     0.01,    0.252,2,    0.118,4,    0.015,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,      6, X12J06,2,20121206,0443,-57.5083, 173.9807, 5399,   4419.9,2,   0.9527,2,   0.95256,2,  34.7059,2,  34.7059,2,-999.0000,9,   208.96,2,   208.51,2,   99.932,   0.0027,2,   -0.000,2,  -999.00,9,    0.000,2,   118.07,2,     0.16,    32.23,2,     0.05,     0.00,2,     0.01,     2.21,2,     0.01,    0.282,2,    0.131,4,    0.016,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,      5, X12J05,2,20121206,0443,-57.5083, 173.9807, 5399,   4670.7,2,   0.9348,2,   0.93490,2,  34.7040,2,  34.7038,2,-999.0000,9,   209.64,2,   209.24,2,   99.928,   0.0029,2,   -0.000,2,  -999.00,9,    0.000,2,   119.45,2,     0.17,    32.28,2,     0.05,     0.00,2,     0.01,     2.22,2,     0.01,    0.300,2,    0.141,4,    0.020,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,      4, X12J04,2,20121206,0443,-57.5083, 173.9807, 5399,   4921.0,2,   0.9189,2,   0.91887,2,  34.7020,2,  34.7018,2,-999.0000,9,   210.25,2,   209.91,2,   99.882,   0.0047,2,   -0.000,2,  -999.00,9,    0.000,2,   120.70,2,     0.17,    32.32,2,     0.05,     0.01,2,     0.01,     2.22,2,     0.01,    0.331,2,    0.152,4,    0.018,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,      3, X12J03,2,20121206,0443,-57.5083, 173.9807, 5399,   5170.8,2,   0.9212,2,   0.92119,2,  34.7008,2,  34.7010,2,-999.0000,9,   210.50,2,   210.26,2,   99.836,   0.0066,2,   -0.000,2,  -999.00,9,    0.000,2,   121.23,2,     0.17,    32.37,2,     0.05,     0.01,2,     0.01,     2.22,2,     0.01,    0.354,2,    0.167,4,    0.020,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,      2, X12J02,2,20121206,0443,-57.5083, 173.9807, 5399,   5420.1,2,   0.9378,2,   0.93784,2,  34.6999,2,  34.7004,2,-999.0000,9,   210.54,2,   210.49,2,   99.794,   0.0082,2,   -0.000,2,  -999.00,9,    0.000,2,   121.72,2,     0.17,    32.37,2,     0.05,     0.01,2,     0.01,     2.23,2,     0.01,    0.367,2,    0.175,4,    0.023,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    12,  1,      1, X12J01,2,20121206,0443,-57.5083, 173.9807, 5399,   5515.5,2,   0.9497,2,   0.94960,2,  34.6998,2,  34.7000,2,-999.0000,9,   210.48,2,   210.55,2,   99.788,   0.0085,2,   -0.000,2,  -999.00,9,    0.000,2,   121.65,2,     0.17,    32.35,2,     0.05,     0.00,2,     0.01,     2.23,2,     0.01,    0.372,2,    0.182,4,    0.027,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    13,  1,      0,   -999,9,20121206,1052,-58.0108, 173.9972, 5194,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,  34.2209,2,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    13,  1,     36, X12J36,2,20121206,1052,-58.0108, 173.9972, 5194,      5.5,2,   6.5958,2,   6.59571,2,  34.2161,2,  34.2163,2,-999.0000,9,   296.99,2,   296.94,2,   95.598,   0.1801,2,    0.690,2,  -999.00,9,    0.456,2,     3.88,2,     0.06,    18.18,2,     0.03,     0.20,2,     0.01,     1.29,2,     0.01,    3.941,2,    2.281,2,    0.355,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    13,  1,     35, X12J35,2,20121206,1052,-58.0108, 173.9972, 5194,     25.3,2,   6.5947,2,   6.59463,2,  34.2159,2,  34.2158,2,-999.0000,9,   297.03,2,   297.26,2,   95.583,   0.1807,2,    0.680,2,  -999.00,9,    0.000,2,     3.87,2,     0.06,    18.18,2,     0.03,     0.20,2,     0.01,     1.29,2,     0.01,    3.912,2,    2.277,2,    0.368,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    13,  1,     34, X12J34,2,20121206,1052,-58.0108, 173.9972, 5194,     50.7,2,   6.5974,2,   6.59721,2,  34.2160,2,  34.2160,2,-999.0000,9,   296.91,2,   297.15,2,   95.627,   0.1789,2,    0.690,2,  -999.00,9,    0.000,2,     3.86,2,     0.06,    18.20,2,     0.03,     0.20,2,     0.01,     1.29,2,     0.01,    3.952,6,    2.284,6,    0.363,6, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    13,  1,     33, X12J33,2,20121206,1052,-58.0108, 173.9972, 5194,     75.1,2,   6.5836,2,   6.58374,2,  34.2151,2,  34.2152,2,-999.0000,9,   296.74,2,   297.18,2,   95.982,   0.1640,2,    0.660,2,  -999.00,9,    0.000,2,     3.90,2,     0.06,    18.23,2,     0.03,     0.20,2,     0.01,     1.30,2,     0.01,    3.957,2,    2.283,2,    0.349,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    13,  1,     32, X12J32,2,20121206,1052,-58.0108, 173.9972, 5194,    100.4,2,   5.9234,2,   5.92299,2,  34.1497,2,  34.1501,2,-999.0000,9,   299.54,2,   299.75,2,   97.276,   0.1105,2,    0.480,2,  -999.00,9,    0.000,2,     4.91,2,     0.06,    19.69,2,     0.03,     0.19,2,     0.01,     1.41,2,     0.01,    4.114,2,    2.366,2,    0.361,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    13,  1,     31, X12J31,2,20121206,1052,-58.0108, 173.9972, 5194,    126.2,2,   5.4207,2,   5.42087,2,  34.1325,2,  34.1326,2,-999.0000,9,   293.66,2,   293.64,2,   99.108,   0.0358,2,    0.180,2,  -999.00,9,    0.000,2,     6.94,2,     0.06,    21.47,2,     0.03,     0.22,2,     0.01,     1.53,2,     0.01,    4.166,2,    2.369,2,    0.379,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    13,  1,     30, X12J30,2,20121206,1052,-58.0108, 173.9972, 5194,    149.9,2,   5.3574,2,   5.35815,2,  34.1338,2,  34.1344,2,-999.0000,9,   293.99,2,   293.85,2,   99.290,   0.0285,2,    0.130,2,  -999.00,9,    0.000,2,     7.09,2,     0.06,    21.61,2,     0.03,     0.22,2,     0.01,     1.53,2,     0.01,    4.179,2,    2.389,2,    0.370,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    13,  1,     29, X12J29,2,20121206,1052,-58.0108, 173.9972, 5194,    202.2,2,   5.7095,2,   5.70581,2,  34.2080,2,  34.2043,2,-999.0000,9,   291.54,2,   291.78,2,   99.539,   0.0185,2,    0.110,2,  -999.00,9,    0.000,2,     6.71,2,     0.06,    20.92,2,     0.03,     0.23,2,     0.01,     1.48,2,     0.01,    4.068,2,    2.335,2,    0.357,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    13,  1,     28, X12J28,2,20121206,1052,-58.0108, 173.9972, 5194,    251.2,2,   5.5192,2,   5.51946,2,  34.1828,2,  34.1830,2,-999.0000,9,   293.04,2,   292.98,2,   99.652,   0.0139,2,    0.080,2,  -999.00,9,    0.000,2,     6.97,2,     0.06,    21.36,2,     0.03,     0.22,2,     0.01,     1.50,2,     0.01,    4.117,2,    2.347,2,    0.387,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    13,  1,     27, X12J27,2,20121206,1052,-58.0108, 173.9972, 5194,    301.2,2,   5.4745,2,   5.47445,2,  34.1792,2,  34.1792,2,-999.0000,9,   293.64,2,   293.61,2,   99.729,   0.0109,2,    0.060,2,  -999.00,9,    0.000,2,     6.97,2,     0.06,    21.51,2,     0.03,     0.16,2,     0.01,     1.51,2,     0.01,    4.112,2,    2.363,2,    0.383,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20121128,  P14S,    13,  1,     26, X12J26,2,20121206,1052,-58.0108, 173.9972, 5194,    400.9,2,   5.5155,2,   5.51303,2,  34.1936,2,  34.1981,2,-999.0000,9,   288.71,2,   289.24,2,   99.785,   0.0086,2,    0.040,2,  -999.00,9,    0.000,2,     7.48,2,     0.07,    21.77,2,     0.03,     0.08,2,     0.01,     1.52,2,     0.01,    4.076,2,    2.321,2,    0.364,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
