EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
  740H20090203,  SR01,    71,  1,     17,     17,2,20090224,2057,-55.5168, -57.9662, 4285,    629.7,   4.0778,  34.2106,2,  34.2114,2,    246.0,    248.3,   2,    23.35,2,    28.76,2,     1.87,2,   2169.2,2,   2298.6,6
  740H20090203,  SR01,    71,  1,     18,     18,2,20090224,2057,-55.5168, -57.9662, 4285,    504.6,   4.3402,  34.1843,2,  34.1849,2,    260.1,    262.6,   2,    17.38,2,    26.98,2,     1.79,2,   2157.2,2,   2288.6,6
  740H20090203,  SR01,    71,  1,     19,     19,2,20090224,2057,-55.5168, -57.9662, 4285,    379.4,   4.8327,  34.1688,2,  34.1695,2,    275.2,    278.0,   2,    10.96,2,    24.75,2,     1.63,2,   -999.0,9,   2286.9,6
  740H20090203,  SR01,    71,  1,     20,     20,2,20090224,2057,-55.5168, -57.9662, 4285,    252.4,   5.0119,  34.1569,2,  34.1577,2,    278.1,    283.2,   2,     9.41,2,    23.92,2,     1.58,2,   2139.6,2,   2282.8,6
  740H20090203,  SR01,    71,  1,     21,     21,2,20090224,2057,-55.5168, -57.9662, 4285,    177.2,   5.2949,  34.1194,2,  34.1201,2,    279.7,    281.8,   2,     8.07,2,    23.28,2,     1.55,2,   2132.6,2,   2281.3,6
  740H20090203,  SR01,    71,  1,     22,     22,3,20090224,2057,-55.5168, -57.9662, 4285,    102.2,   5.8332,  34.0658,2,-999.0000,9,    279.5,   -999.0,   9,     5.58,2,    21.68,2,     1.46,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    71,  1,     23,     23,2,20090224,2057,-55.5168, -57.9662, 4285,     52.1,   6.9106,  34.0475,2,  34.0474,2,    283.2,    284.4,   2,     3.16,2,    19.26,2,     1.34,2,   2105.1,2,   2285.2,6
  740H20090203,  SR01,    71,  1,     24,     24,2,20090224,2057,-55.5168, -57.9662, 4285,     11.5,   7.0848,  34.0270,2,  34.0279,2,    284.6,    285.5,   2,     2.88,2,    18.84,2,     1.30,2,   2101.9,2,   2281.2,6
  740H20090203,  SR01,    72,  1,      1,      1,2,20090225,0309,-55.2143, -58.0002, 3892,   3881.8,   1.0758,  34.7094,2,  34.7099,2,    198.1,    197.9,   2,   115.93,2,    33.62,2,     2.23,2,   2258.1,2,   2366.4,6
  740H20090203,  SR01,    72,  1,      2,      2,2,20090225,0309,-55.2143, -58.0002, 3892,   3879.8,   1.0770,  34.7094,2,  34.7100,2,    197.8,    197.2,   2,   116.87,2,    33.31,2,     2.22,2,   2260.4,2,   2373.3,6
  740H20090203,  SR01,    72,  1,      3,      3,2,20090225,0309,-55.2143, -58.0002, 3892,   3827.7,   1.0986,  34.7107,2,  34.7113,2,    197.1,    196.2,   2,   116.35,2,    33.26,2,     2.22,2,   2262.1,2,   2371.3,6
  740H20090203,  SR01,    72,  1,      4,      4,2,20090225,0309,-55.2143, -58.0002, 3892,   3561.6,   1.3157,  34.7175,2,  34.7179,2,    191.1,    192.0,   2,   110.94,2,    33.33,2,     2.20,2,   2264.6,2,   2379.9,6
  740H20090203,  SR01,    72,  1,      5,      5,2,20090225,0309,-55.2143, -58.0002, 3892,   3304.5,   1.5105,  34.7204,2,  34.7202,2,    186.4,    185.8,   2,   106.46,2,    33.33,2,     2.22,2,   2264.3,2,   2379.6,6
  740H20090203,  SR01,    72,  1,      6,      6,2,20090225,0309,-55.2143, -58.0002, 3892,   3050.5,   1.7249,  34.7179,2,  34.7182,2,    179.9,    181.1,   2,   101.89,2,    33.47,2,     2.23,2,   2264.8,2,   2375.3,6
  740H20090203,  SR01,    72,  1,      7,      7,2,20090225,0309,-55.2143, -58.0002, 3892,   2792.7,   1.8751,  34.7105,2,  34.7106,2,    174.2,    175.7,   2,    98.67,2,    33.60,2,     2.24,2,   2265.9,2,   2374.3,6
  740H20090203,  SR01,    72,  1,      8,      8,2,20090225,0309,-55.2143, -58.0002, 3892,   2539.2,   2.0141,  34.6939,2,  34.6941,2,    168.2,    172.0,   2,    96.26,2,    34.27,2,     2.28,2,   2267.3,2,   2375.4,6
  740H20090203,  SR01,    72,  1,      9,      9,2,20090225,0309,-55.2143, -58.0002, 3892,   2282.9,   2.1445,  34.6715,2,  34.6719,2,    164.2,    165.7,   2,    92.90,2,    34.84,2,     2.31,2,   2270.0,2,   2374.9,6
  740H20090203,  SR01,    72,  1,     10,     10,2,20090225,0309,-55.2143, -58.0002, 3892,   2027.4,   2.3001,  34.6398,2,  34.6399,2,    161.0,    169.8,   2,    86.32,2,    35.35,2,     2.35,2,   2264.7,2,   2369.1,6
  740H20090203,  SR01,    72,  1,     11,     11,2,20090225,0309,-55.2143, -58.0002, 3892,   1773.1,   2.4418,  34.5915,2,  34.5917,2,    159.8,    161.8,   2,    80.37,2,    35.82,2,     2.39,2,   2261.1,2,   2359.9,6
  740H20090203,  SR01,    72,  1,     12,     12,2,20090225,0309,-55.2143, -58.0002, 3892,   1518.6,   2.6291,  34.5241,2,  34.5241,2,    162.1,    166.9,   2,    72.35,2,    35.90,2,     2.41,2,   2254.6,2,   2353.1,6
  740H20090203,  SR01,    72,  1,     13,     13,2,20090225,0309,-55.2143, -58.0002, 3892,   1264.9,   2.9565,  34.4118,2,  34.4106,2,    178.0,    181.4,   2,    56.31,2,    35.61,2,     2.36,2,   2233.9,2,   2334.2,6
  740H20090203,  SR01,    72,  1,     14,     14,2,20090225,0309,-55.2143, -58.0002, 3892,   1009.7,   3.4204,  34.2976,2,  34.2967,2,    204.8,    208.8,   2,    39.76,2,    33.03,2,     2.21,2,   2207.1,2,   2316.1,6
  740H20090203,  SR01,    72,  1,     15,     15,2,20090225,0309,-55.2143, -58.0002, 3892,    884.1,   3.7084,  34.2369,2,  34.2370,2,    225.6,    228.2,   2,    29.74,2,    31.35,2,     2.05,2,   2184.6,2,   2305.6,6
  740H20090203,  SR01,    72,  1,     16,     16,2,20090225,0309,-55.2143, -58.0002, 3892,    755.1,   3.8357,  34.1780,2,  34.1786,2,    249.0,    252.8,   2,    21.54,2,    28.78,2,     1.92,2,   2165.9,2,   2296.5,6
  740H20090203,  SR01,    72,  1,     17,     17,2,20090225,0309,-55.2143, -58.0002, 3892,    628.9,   4.2219,  34.1708,2,  34.1711,2,    261.4,    262.1,   2,    16.76,2,    26.83,2,     1.80,2,   2154.3,2,   2295.7,6
  740H20090203,  SR01,    72,  1,     18,     18,2,20090225,0309,-55.2143, -58.0002, 3892,    504.5,   4.4414,  34.1670,2,  34.1678,2,    271.5,    273.0,   2,    13.32,2,    25.46,2,     1.72,2,   2143.9,2,   2289.5,6
  740H20090203,  SR01,    72,  1,     19,     19,2,20090225,0309,-55.2143, -58.0002, 3892,    377.0,   4.7498,  34.1675,2,  34.1680,2,    276.4,    278.4,   2,    11.14,2,    24.44,2,     1.63,2,   2139.1,2,   2290.7,6
  740H20090203,  SR01,    72,  1,     20,     20,2,20090225,0309,-55.2143, -58.0002, 3892,    249.4,   4.9684,  34.1546,2,  34.1549,2,    279.9,    279.9,   2,     9.56,2,    23.43,2,     1.58,2,   2134.4,2,   2289.1,6
  740H20090203,  SR01,    72,  1,     21,     21,2,20090225,0309,-55.2143, -58.0002, 3892,    174.3,   5.2386,  34.1335,2,  34.1332,2,    280.4,    282.5,   2,     8.42,2,    23.07,2,     1.59,2,   2124.8,2,   2283.4,6
  740H20090203,  SR01,    72,  1,     22,     22,2,20090225,0309,-55.2143, -58.0002, 3892,     99.3,   5.9712,  34.1098,2,  34.1093,2,    282.7,    284.1,   2,     5.01,2,    20.51,2,     1.46,2,   2118.5,2,   2276.1,6
  740H20090203,  SR01,    72,  1,     23,     23,2,20090225,0309,-55.2143, -58.0002, 3892,     48.5,   7.2178,  34.0540,2,  34.0542,2,    286.4,    287.9,   2,     3.05,2,    18.51,2,     1.29,2,   2102.0,2,   2273.8,6
  740H20090203,  SR01,    72,  1,     24,     24,2,20090225,0309,-55.2143, -58.0002, 3892,      6.0,   7.3955,  34.0432,2,  34.0436,2,    285.3,    286.7,   2,     2.78,2,    18.05,2,     1.28,2,   2099.6,2,   2273.5,6
  740H20090203,  SR01,    73,  1,      1,      1,2,20090225,0746,-55.1692, -57.9945, 3150,   3140.0,   1.5976,  34.7190,2,  34.7194,2,    184.9,    185.9,   2,   104.63,2,    33.59,2,     2.22,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,      2,      2,9,20090225,0746,-55.1692, -57.9945, 3150,   3140.5,   1.5965,  34.7191,2,-999.0000,9,    185.0,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,      3,      3,9,20090225,0746,-55.1692, -57.9945, 3150,   3091.2,   1.6128,  34.7190,2,-999.0000,9,    184.4,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,      4,      4,2,20090225,0746,-55.1692, -57.9945, 3150,   2794.4,   1.8406,  34.7125,2,  34.7132,2,    176.5,    176.6,   2,    98.83,2,    33.41,2,     2.24,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,      5,      5,2,20090225,0746,-55.1692, -57.9945, 3150,   2538.4,   2.0092,  34.6980,2,  34.6978,2,    169.8,    171.2,   2,    93.09,2,    33.09,2,     2.24,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,      6,      6,2,20090225,0746,-55.1692, -57.9945, 3150,   2282.8,   2.1678,  34.6730,2,  34.6360,2,    164.7,    166.0,   2,    85.81,4,    35.10,4,     2.36,4,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,      7,      7,2,20090225,0746,-55.1692, -57.9945, 3150,   2026.2,   2.3126,  34.6356,2,  34.6354,2,    161.4,    162.6,   2,    84.97,2,    35.16,2,     2.34,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,      8,      8,2,20090225,0746,-55.1692, -57.9945, 3150,   1773.7,   2.4197,  34.5969,2,  34.5973,2,    160.6,    162.2,   2,    81.53,2,    35.64,2,     2.39,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,      9,      9,2,20090225,0746,-55.1692, -57.9945, 3150,   1519.9,   2.6082,  34.5301,2,  34.5303,2,    162.4,    164.1,   2,    73.11,2,    35.99,2,     2.40,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     10,     10,2,20090225,0746,-55.1692, -57.9945, 3150,   1263.8,   3.0033,  34.3968,2,  34.3964,2,    181.8,    184.2,   2,    54.97,2,    35.17,2,     2.33,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     11,     11,2,20090225,0746,-55.1692, -57.9945, 3150,   1012.0,   3.5893,  34.2741,2,  34.2748,2,    212.4,    214.5,   2,    35.08,2,    32.30,2,     2.12,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     12,     12,2,20090225,0746,-55.1692, -57.9945, 3150,    884.4,   3.8130,  34.2238,2,  34.2269,2,    231.1,    232.7,   2,    26.98,2,    30.39,2,     2.02,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     13,     13,2,20090225,0746,-55.1692, -57.9945, 3150,    757.7,   3.9401,  34.1967,2,  34.1969,2,    242.1,    243.8,   2,    22.76,2,    29.37,2,     1.94,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     14,     14,2,20090225,0746,-55.1692, -57.9945, 3150,    632.2,   4.1986,  34.1716,2,  34.1714,2,    261.4,    263.0,   2,    16.81,2,    27.67,2,     1.83,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     15,     15,2,20090225,0746,-55.1692, -57.9945, 3150,    504.1,   4.4505,  34.1688,2,  34.1682,2,    270.6,    272.5,   2,    13.33,2,    25.54,2,     1.71,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     16,     16,2,20090225,0746,-55.1692, -57.9945, 3150,    377.2,   4.7375,  34.1682,2,  34.1703,2,    275.5,    276.6,   2,    11.13,2,    24.47,2,     1.64,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     17,     17,2,20090225,0746,-55.1692, -57.9945, 3150,    252.4,   4.9278,  34.1588,2,  34.1593,2,    279.9,    281.5,   2,     9.69,2,    23.73,2,     1.59,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     18,     18,2,20090225,0746,-55.1692, -57.9945, 3150,    176.3,   5.1229,  34.1411,2,  34.1412,2,    280.5,    279.9,   2,     8.49,2,    21.98,2,     1.49,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     19,     19,2,20090225,0746,-55.1692, -57.9945, 3150,    100.3,   6.0255,  34.1036,2,  34.1035,2,    283.3,    284.4,   2,     4.80,2,    19.23,2,     1.40,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     20,     20,2,20090225,0746,-55.1692, -57.9945, 3150,     75.0,   7.5224,  34.0618,2,  34.0605,2,    283.0,    285.1,   2,     2.54,2,    16.76,2,     1.23,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     21,     21,2,20090225,0746,-55.1692, -57.9945, 3150,     50.6,   7.6117,  34.0383,2,-999.0000,9,    283.7,   -999.0,   9,     2.50,2,    16.52,2,     1.20,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     22,     22,2,20090225,0746,-55.1692, -57.9945, 3150,     49.1,   7.6124,  34.0383,2,  34.0376,2,    283.4,    286.4,   2,     2.50,2,    16.45,2,     1.20,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     23,     23,2,20090225,0746,-55.1692, -57.9945, 3150,     23.8,   7.6119,  34.0383,2,  34.0409,2,    283.6,    284.4,   2,     2.54,2,    16.66,2,     1.20,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    73,  1,     24,     24,2,20090225,0746,-55.1692, -57.9945, 3150,      8.0,   7.6120,  34.0387,2,  34.0399,2,    283.6,    284.8,   2,     2.53,2,    16.50,2,     1.20,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    74,  1,      1,      1,2,20090225,1152,-55.1210, -57.9991, 2847,   2837.4,   1.9024,  34.7064,2,  34.7067,2,    174.4,    175.1,   2,    95.30,2,    31.70,2,     2.15,2,   2269.8,2,   2375.1,6
  740H20090203,  SR01,    74,  1,      2,      2,9,20090225,1152,-55.1210, -57.9991, 2847,   2836.7,   1.9023,  34.7062,2,-999.0000,9,    174.6,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    74,  1,      3,      3,2,20090225,1152,-55.1210, -57.9991, 2847,   2784.8,   1.9242,  34.7040,2,  34.7044,2,    173.4,    173.7,   2,    94.13,2,    31.67,2,     2.16,2,   2270.4,2,   2373.3,6
  740H20090203,  SR01,    74,  1,      4,      4,2,20090225,1152,-55.1210, -57.9991, 2847,   2540.9,   2.0108,  34.6928,2,  34.6930,2,    169.2,    170.3,   2,    92.30,2,    32.47,2,     2.21,2,   2272.7,2,   2377.3,6
  740H20090203,  SR01,    74,  1,      5,      5,2,20090225,1152,-55.1210, -57.9991, 2847,   2287.8,   2.1380,  34.6739,2,  34.6733,2,    165.4,    166.4,   2,    88.80,2,    32.75,2,     2.21,2,   2269.0,2,   2376.3,6
  740H20090203,  SR01,    74,  1,      6,      6,2,20090225,1152,-55.1210, -57.9991, 2847,   2031.7,   2.2897,  34.6382,2,  34.6384,2,    161.8,    163.4,   2,    83.74,2,    33.23,2,     2.25,2,   2266.8,2,   2367.4,6
  740H20090203,  SR01,    74,  1,      7,      7,2,20090225,1152,-55.1210, -57.9991, 2847,   1776.6,   2.4142,  34.5989,2,  34.5995,2,    160.7,    163.6,   2,    79.30,2,    33.86,2,     2.26,2,   2263.2,2,   2360.1,6
  740H20090203,  SR01,    74,  1,      8,      8,2,20090225,1152,-55.1210, -57.9991, 2847,   1521.7,   2.6155,  34.5286,2,  34.5285,2,    162.3,    165.5,   2,    70.10,2,    34.09,2,     2.28,2,   2255.0,2,   2355.4,6
  740H20090203,  SR01,    74,  1,      9,      9,9,20090225,1152,-55.1210, -57.9991, 2847,   1523.8,   2.6154,  34.5286,2,-999.0000,9,    162.4,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    74,  1,     10,     10,2,20090225,1152,-55.1210, -57.9991, 2847,   1269.1,   2.9654,  34.4097,2,  34.4095,2,    178.1,    181.3,   2,    54.50,2,    33.52,2,     2.26,2,   2233.3,2,   2338.5,6
  740H20090203,  SR01,    74,  1,     11,     11,2,20090225,1152,-55.1210, -57.9991, 2847,   1015.6,   3.5075,  34.2888,2,  34.2881,2,    206.8,    209.8,   2,    36.40,2,    30.68,2,     2.07,2,   2200.9,2,   2314.1,6
  740H20090203,  SR01,    74,  1,     12,     12,2,20090225,1152,-55.1210, -57.9991, 2847,    888.9,   3.7770,  34.2285,2,  34.2278,2,    228.0,    231.4,   2,    27.13,2,    29.15,2,     1.93,2,   2184.3,2,   2309.5,6
  740H20090203,  SR01,    74,  1,     13,     13,2,20090225,1152,-55.1210, -57.9991, 2847,    762.0,   3.9654,  34.1877,2,  34.1808,2,    248.1,    254.1,   2,    19.73,2,    26.60,2,     1.79,2,   2164.7,2,   2297.2,6
  740H20090203,  SR01,    74,  1,     14,     14,9,20090225,1152,-55.1210, -57.9991, 2847,    762.0,   3.9658,  34.1876,2,-999.0000,9,    248.0,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    74,  1,     15,     15,2,20090225,1152,-55.1210, -57.9991, 2847,    633.6,   4.0792,  34.1479,2,  34.1484,2,    271.2,    273.7,   2,    14.25,2,    25.00,2,     1.68,2,   2153.0,2,   2291.8,6
  740H20090203,  SR01,    74,  1,     16,     16,2,20090225,1152,-55.1210, -57.9991, 2847,    508.4,   4.4759,  34.1701,2,  34.1701,2,    269.3,    272.4,   2,    13.22,4,    25.25,4,     1.66,4,   2148.2,2,   2289.7,6
  740H20090203,  SR01,    74,  1,     17,     17,2,20090225,1152,-55.1210, -57.9991, 2847,    381.8,   4.7392,  34.1668,2,  34.1668,2,    276.3,    279.0,   2,    10.63,2,    23.47,2,     1.57,2,   2139.9,2,   2288.3,6
  740H20090203,  SR01,    74,  1,     18,     18,2,20090225,1152,-55.1210, -57.9991, 2847,    255.3,   4.9125,  34.1593,2,  34.1598,2,    279.7,    281.8,   2,     9.34,2,    22.46,2,     1.50,2,   2135.2,2,   2286.8,6
  740H20090203,  SR01,    74,  1,     19,     19,2,20090225,1152,-55.1210, -57.9991, 2847,    179.4,   5.1475,  34.1473,2,  34.1468,2,    279.8,    281.2,   2,     8.61,2,    22.00,2,     1.48,2,   2131.7,2,   2286.6,6
  740H20090203,  SR01,    74,  1,     20,     20,2,20090225,1152,-55.1210, -57.9991, 2847,    103.7,   5.7662,  34.1140,2,  34.1128,2,    281.6,    283.6,   2,     5.74,2,    20.65,2,     1.43,2,   2119.8,2,   2284.7,6
  740H20090203,  SR01,    74,  1,     21,     21,9,20090225,1152,-55.1210, -57.9991, 2847,    103.2,   5.7663,  34.1141,2,-999.0000,9,    281.4,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    74,  1,     22,     22,2,20090225,1152,-55.1210, -57.9991, 2847,     52.3,   7.5888,  34.0644,2,  34.0640,2,    283.4,    283.8,   2,     2.50,2,    17.11,2,     1.22,2,   2097.8,2,   2281.3,6
  740H20090203,  SR01,    74,  1,     23,     23,9,20090225,1152,-55.1210, -57.9991, 2847,     52.8,   7.5900,  34.0644,2,-999.0000,9,    283.4,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    74,  1,     24,     24,2,20090225,1152,-55.1210, -57.9991, 2847,      7.0,   7.6364,  34.0632,2,  34.0638,2,    283.9,    285.1,   2,     2.44,2,    16.99,2,     1.25,2,   2092.2,2,   2281.0,6
  740H20090203,  SR01,    75,  1,      1,      1,2,20090225,1556,-55.0699, -58.0013, 2346,   2336.5,   2.1224,  34.6758,2,  34.6763,2,    166.6,    168.1,   2,    88.94,2,    33.03,2,     2.18,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,      2,      2,2,20090225,1556,-55.0699, -58.0013, 2346,   2285.6,   2.1274,  34.6742,2,  34.6754,2,    166.1,    167.1,   2,    88.84,2,    32.68,2,     2.18,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,      3,      3,2,20090225,1556,-55.0699, -58.0013, 2346,   2032.3,   2.2717,  34.6448,2,  34.6455,2,    162.6,    164.9,   2,    82.79,2,    33.23,2,     2.21,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,      4,      4,2,20090225,1556,-55.0699, -58.0013, 2346,   1775.5,   2.4303,  34.5943,2,  34.5950,2,    160.9,    163.3,   2,    77.24,2,    33.62,2,     2.24,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,      5,      5,2,20090225,1556,-55.0699, -58.0013, 2346,   1524.0,   2.6334,  34.5227,2,  34.5235,2,    163.0,    164.1,   2,    68.85,2,    34.17,2,     2.26,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,      6,      6,2,20090225,1556,-55.0699, -58.0013, 2346,   1268.1,   2.9631,  34.4073,2,  34.4074,2,    178.9,    181.6,   2,    53.64,2,    33.50,2,     2.21,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,      7,      7,2,20090225,1556,-55.0699, -58.0013, 2346,   1014.4,   3.4316,  34.2839,2,  34.2850,2,    207.5,    209.6,   2,    36.09,2,    30.92,2,     2.06,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,      8,      8,2,20090225,1556,-55.0699, -58.0013, 2346,    888.3,   3.7534,  34.2334,2,  34.2338,2,    225.0,    230.2,   2,    27.53,2,    29.37,2,     1.93,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,      9,      9,2,20090225,1556,-55.0699, -58.0013, 2346,    761.1,   3.7539,  34.1574,2,  34.1587,2,    258.7,    261.2,   2,    18.79,2,    26.74,2,     1.77,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     10,     10,2,20090225,1556,-55.0699, -58.0013, 2346,    634.5,   4.1346,  34.1582,2,  34.1598,2,    267.1,    282.6,   2,    14.89,2,    25.22,2,     1.68,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     11,     11,2,20090225,1556,-55.0699, -58.0013, 2346,    505.6,   4.5444,  34.1703,2,  34.1714,2,    271.1,    274.7,   2,    12.43,2,    24.20,2,     1.59,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     12,     12,2,20090225,1556,-55.0699, -58.0013, 2346,    382.4,   4.7816,  34.1643,2,  34.1654,2,    278.5,    284.9,   2,    10.07,2,    22.99,2,     1.52,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     13,     13,2,20090225,1556,-55.0699, -58.0013, 2346,    254.9,   5.0125,  34.1545,2,  34.1548,2,    279.7,    282.8,   2,     9.03,2,    22.33,2,     1.48,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     14,     14,2,20090225,1556,-55.0699, -58.0013, 2346,    179.8,   5.2773,  34.1308,2,  34.1313,2,    280.5,    282.4,   2,     7.91,2,    21.83,2,     1.46,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     15,     15,2,20090225,1556,-55.0699, -58.0013, 2346,    104.6,   6.0975,  34.1053,2,  34.1057,2,    283.0,    286.8,   2,     4.29,2,    19.12,2,     1.37,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     16,     16,2,20090225,1556,-55.0699, -58.0013, 2346,     53.3,   7.6201,  34.0641,2,  34.0643,2,    283.9,    287.6,   2,     2.42,2,    16.80,2,     1.19,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     17,     17,9,20090225,1556,-55.0699, -58.0013, 2346,     52.9,   7.6200,  34.0640,2,-999.0000,9,    284.0,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     18,     18,9,20090225,1556,-55.0699, -58.0013, 2346,     53.6,   7.6204,  34.0641,2,-999.0000,9,    283.7,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     19,     19,9,20090225,1556,-55.0699, -58.0013, 2346,     53.7,   7.6204,  34.0640,2,-999.0000,9,    283.8,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     20,     20,9,20090225,1556,-55.0699, -58.0013, 2346,     53.3,   7.6216,  34.0639,2,-999.0000,9,    283.9,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     21,     21,9,20090225,1556,-55.0699, -58.0013, 2346,     52.8,   7.6217,  34.0640,2,-999.0000,9,    283.9,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     22,     22,9,20090225,1556,-55.0699, -58.0013, 2346,     52.4,   7.6214,  34.0640,2,-999.0000,9,    284.0,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     23,     23,9,20090225,1556,-55.0699, -58.0013, 2346,     52.8,   7.6212,  34.0640,2,-999.0000,9,    283.9,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    75,  1,     24,     24,2,20090225,1556,-55.0699, -58.0013, 2346,      7.5,   7.7303,  34.0641,2,  34.0647,2,    283.8,    286.5,   3,     2.39,2,    16.84,2,     1.19,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    76,  1,      1,      1,2,20090225,1941,-55.0064, -57.9956, 1668,   1656.8,   2.4758,  34.5771,2,  34.5775,2,    162.1,    161.2,   2,    78.47,2,    35.62,2,     2.34,2,   2260.0,2,   2353.9,6
  740H20090203,  SR01,    76,  1,      2,      2,2,20090225,1941,-55.0064, -57.9956, 1668,   1658.0,   2.4753,  34.5773,2,  34.5787,2,    162.0,    162.4,   2,    78.22,4,    35.26,4,     2.34,2,   2260.4,2,   2358.0,6
  740H20090203,  SR01,    76,  1,      3,      3,2,20090225,1941,-55.0064, -57.9956, 1668,   1607.4,   2.5109,  34.5648,2,  34.5652,2,    162.1,    162.9,   2,    76.70,2,    35.70,2,     2.34,2,   2261.8,2,   2354.4,6
