EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
  18HU20090517, AR07W,    27,  1, 351536,     20,2,20090520,2131, 59.7463, -49.1708, 3241,    211.9,   4.0887,  34.8779,2,  34.8802,2,    355.7,3,    297.0,2,     7.38,6,    15.09,6,     0.91,6,    4.822,2,    3.200,4,    0.423,2,    5.216,2,   2152.9,2,   2302.8,2,   4.0737
  18HU20090517, AR07W,    27,  1, 351537,     21,2,20090520,2131, 59.7463, -49.1708, 3241,    111.6,   3.4509,  34.7235,2,  34.7204,2,    373.8,3,    315.3,2,     6.02,6,    12.06,6,     0.78,6,    5.358,2,    3.316,4,    0.485,2,    6.006,2,   2134.6,2,   2291.7,2,   3.4437
  18HU20090517, AR07W,    27,  1, 351538,     22,2,20090520,2131, 59.7463, -49.1708, 3241,     50.5,   3.0818,  34.6028,2,  34.6052,2,    390.3,3,    315.3,2,     3.86,6,     8.84,6,     0.60,6,    5.441,2,    3.371,4,    0.479,2,    6.184,2,   2118.1,2,   2293.5,2,   3.0787
  18HU20090517, AR07W,    27,  1, 351539,     23,2,20090520,2131, 59.7463, -49.1708, 3241,     24.8,   2.9298,  34.5301,2,  34.5328,2,    410.5,3,    352.1,2,     2.10,6,     5.65,6,     0.41,6,    5.525,2,    3.497,4,    0.493,2,    6.071,2,   2096.4,2,   2295.9,2,   2.9283
  18HU20090517, AR07W,    27,  1, 351540,     24,2,20090520,2131, 59.7463, -49.1708, 3241,      2.7,   3.1417,  34.5391,2,  34.5424,2,    413.1,3,    354.8,2,     2.41,6,     5.66,6,     0.42,6,    5.400,2,    3.541,4,    0.502,2,    5.864,2,   2092.0,2,   2289.4,2,   3.1415
  18HU20090517, AR07W,    36,  1, 351541,      1,2,20090521,0304, 60.1757, -48.6758, 2889,   2891.1,   1.7430,  34.8929,2,  34.8972,2,    385.8,3,    294.5,2,     8.35,6,    13.65,6,     0.88,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2162.0,2,   2301.4,2,   1.5302
  18HU20090517, AR07W,    36,  1, 351542,      2,2,20090521,0304, 60.1757, -48.6758, 2889,   2842.5,   1.7388,  34.8929,2,  34.8973,2,    384.2,3,    295.5,2,     8.30,6,    13.86,6,     0.87,6,    4.139,2,    2.967,4,    0.142,2,    4.284,2,   2159.3,2,   2303.5,2,   1.5307
  18HU20090517, AR07W,    36,  1, 351543,      3,2,20090521,0304, 60.1757, -48.6758, 2889,   2760.9,   1.8174,  34.8914,2,  34.8956,2,    382.8,3,    295.9,2,     8.12,6,    13.68,6,     0.87,6,    4.099,2,    2.886,4, -999.000,9,    4.290,2,   2160.4,2,   2299.0,2,   1.6154
  18HU20090517, AR07W,    36,  1, 351544,      4,2,20090521,0304, 60.1757, -48.6758, 2889,   2659.1,   1.9172,  34.8961,2,  34.8995,2,    375.0,3,    289.5,2,    10.27,6,    14.45,6,     0.91,6,    3.680,2,    2.641,4, -999.000,9,    3.817,2,   2161.6,2,   2302.9,2,   1.7227
  18HU20090517, AR07W,    36,  1, 351545,      5,2,20090521,0304, 60.1757, -48.6758, 2889,   2539.4,   2.1604,  34.8982,2,  34.9020,6,    369.1,3,    285.8,2,    11.46,6,    15.06,6,     0.93,6,    3.428,2,    2.712,4,    0.124,2,    3.648,2,   2160.4,2,   2328.2,4,   1.9724
  18HU20090517, AR07W,    36,  1, 351546,      6,2,20090521,0304, 60.1757, -48.6758, 2889,   2401.9,   2.4194,  34.9076,2,  34.9507,3,    360.0,3,    278.5,2,    13.68,6,    15.78,6,     0.98,6,    2.741,2,    1.700,4,    0.033,4,    2.931,2,   2163.2,2,   2302.9,2,   2.2394
  18HU20090517, AR07W,    36,  1, 351547,      7,2,20090521,0304, 60.1757, -48.6758, 2889,   2241.1,   2.5943,  34.9131,2,  34.9166,2,    357.7,3,    278.0,2,    12.14,6,    15.67,6,     0.97,6,    2.900,2,    1.997,4, -999.000,9,    3.014,2,   2161.1,2,   2307.5,2,   2.4261
  18HU20090517, AR07W,    36,  1, 351548,      8,2,20090521,0304, 60.1757, -48.6758, 2889,   2060.5,   2.6794,  34.9032,2,  34.9072,2,    360.0,3,    284.0,2,    10.21,6,    15.14,6,     0.94,6,    3.421,2,    2.304,4, -999.000,9,    3.542,2,   2160.7,2,   2305.7,2,   2.5263
  18HU20090517, AR07W,    36,  1, 351549,      9,2,20090521,0304, 60.1757, -48.6758, 2889,   1858.7,   2.9556,  34.9089,2,  34.9137,2,    354.2,3,    280.2,2,    10.39,6,    15.53,6,     0.97,6,    3.434,2,    2.507,4,    0.123,2,    3.546,2,   2160.9,2,   2308.9,2,   2.8165
  18HU20090517, AR07W,    36,  1, 351550,     10,2,20090521,0304, 60.1757, -48.6758, 2889,   1661.8,   3.1721,  34.9107,2,  34.9141,2,    350.5,3,    278.9,2,    10.12,6,    15.79,6,     0.98,6,    3.341,2,    1.927,4,    0.004,4,    3.411,2,   2161.7,2,   2305.2,2,   3.0475
  18HU20090517, AR07W,    36,  1, 351551,     11,2,20090521,0304, 60.1757, -48.6758, 2889,   1460.4,   3.4375,  34.9157,2,  34.9198,2,    344.8,3,    275.5,2,    10.17,6,    16.26,6,     1.01,6,    3.404,2,    1.958,4, -999.000,9,    3.358,2,   2160.4,2,   2306.9,2,   3.3272
  18HU20090517, AR07W,    36,  1, 351552,     12,2,20090521,0304, 60.1757, -48.6758, 2889,   1262.2,   3.6101,  34.9152,2,  34.9186,2,    342.9,3,    275.6,2,     9.79,6,    16.14,6,     1.00,6,    3.717,2,    2.941,4,    0.013,4,    3.649,2,   2162.4,2,   2310.2,2,   3.5150
  18HU20090517, AR07W,    36,  1, 351553,     13,2,20090521,0304, 60.1757, -48.6758, 2889,   1059.5,   3.7654,  34.9111,2,  34.9143,2,    344.9,3,    279.5,2,     9.08,6,    15.90,6,     0.99,6,    3.968,2,    3.158,4, -999.000,9,    3.947,2,   2160.1,2,   2301.5,2,   3.6859
  18HU20090517, AR07W,    36,  1, 351554,     14,2,20090521,0304, 60.1757, -48.6758, 2889,    880.8,   3.9615,  34.9193,2,  34.9225,2,    347.8,3,    284.2,6,     8.59,6,    15.86,6,     0.99,6,    4.112,2,    2.889,4, -999.000,9,    4.118,2,   2158.3,2,   2302.6,2,   3.8953
  18HU20090517, AR07W,    36,  1, 351555,     15,2,20090521,0304, 60.1757, -48.6758, 2889,    720.3,   4.1235,  34.9298,2,  34.9318,2,    353.5,3,    291.8,2,     8.07,6,    15.70,6,     0.98,6,    4.251,2,    2.553,4, -999.000,9,    4.412,2,   2156.3,2,   2299.3,2,   4.0693
  18HU20090517, AR07W,    36,  1, 351556,     16,2,20090521,0304, 60.1757, -48.6758, 2889,    580.2,   4.1078,  34.9241,2,  34.9269,2,    356.0,3,    315.2,4,     7.98,6,    15.58,6,     0.98,6,    4.348,2,    2.358,4, -999.000,9,    4.595,2,   2154.2,2,   2306.8,2,   4.0648
  18HU20090517, AR07W,    36,  1, 351557,     17,2,20090521,0304, 60.1757, -48.6758, 2889,    459.4,   4.2810,  34.9443,2,  34.9469,2,    353.6,3,    293.0,2,     7.89,6,    15.39,6,     0.97,6,    4.453,2,    3.521,4,    0.015,4,    4.758,2,   2153.7,2,   2299.8,2,   4.2468
  18HU20090517, AR07W,    36,  1, 351558,     18,2,20090521,0304, 60.1757, -48.6758, 2889,    340.6,   4.3624,  34.9504,2,  34.9530,2,    355.2,3,    295.8,2,     7.75,6,    15.36,6,     0.96,6,    4.311,2,    2.675,4, -999.000,9,    4.589,2,   2152.0,2,   2300.0,2,   4.3371
  18HU20090517, AR07W,    36,  1, 351559,     19,2,20090521,0304, 60.1757, -48.6758, 2889,    241.8,   4.4055,  34.9464,2,  34.9495,2,    355.5,3,    296.8,2,     7.55,6,    15.14,6,     0.96,6,    4.274,2,    2.608,4, -999.000,9,    4.528,2,   2152.9,2,   2305.3,2,   4.3876
  18HU20090517, AR07W,    36,  1, 351560,     20,2,20090521,0304, 60.1757, -48.6758, 2889,    140.0,   4.2213,  34.8818,2,  34.8824,2,    357.9,3,    299.2,2,     7.36,6,    14.77,6,     0.94,6,    4.306,2,    2.666,4, -999.000,9,    4.645,2,   2149.1,2,   2299.3,2,   4.2113
  18HU20090517, AR07W,    36,  1, 351561,     21,2,20090521,0304, 60.1757, -48.6758, 2889,     80.7,   3.4266,  34.6731,2,  34.6782,2,    370.6,3,    311.6,2,     6.39,6,    13.07,6,     0.86,6,    4.782,2,    3.457,4,    0.032,4,    5.410,2,   2136.4,2,   2293.0,2,   3.4214
  18HU20090517, AR07W,    36,  1, 351562,     22,2,20090521,0304, 60.1757, -48.6758, 2889,     35.8,   2.6562,  34.4382,2,  34.4405,2,    406.2,3,    347.6,2,     1.29,6,     6.60,6,     0.44,6,    5.568,2,    3.812,4,    0.129,2,    6.492,2,   2095.8,2,   2295.7,2,   2.6541
  18HU20090517, AR07W,    36,  1, 351563,     23,2,20090521,0304, 60.1757, -48.6758, 2889,      1.6,   2.1268,  34.1136,2,-999.0000,9,    448.2,3,    388.3,2,     0.22,6,     0.93,6,     0.16,6,    5.463,2,    3.413,4,    0.084,4,    6.374,2,   2042.1,2,   2191.2,2,   2.1267
  18HU20090517, AR07W,    36,  1, 351564,     24,2,20090521,0304, 60.1757, -48.6758, 2889,      2.5,   2.1305,  34.1155,2,-999.0000,9,    448.0,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.1304
  18HU20090517, AR07W,    39,  1, 351565,      1,2,20090521,0740, 60.3673, -48.4560,  740,    675.3,   4.3379,  34.9449,2,  34.9480,6,    356.2,3,    294.2,2,     8.06,6,    15.85,6,     0.98,6,    4.332,2,    2.337,4,    0.367,2,    3.822,2,   2155.2,2,   -999.0,9,   4.2862
  18HU20090517, AR07W,    39,  1, 351566,      2,2,20090521,0740, 60.3673, -48.4560,  740,    608.6,   4.3284,  34.9366,2,  34.9375,2,    356.0,3,    296.8,2,     7.96,6,    15.41,6,     0.97,6,    4.321,2,    2.463,4,    0.370,2,    3.768,2,   2155.9,2,   2305.8,2,   4.2821
  18HU20090517, AR07W,    39,  1, 351567,      3,2,20090521,0740, 60.3673, -48.4560,  740,    550.2,   4.3001,  34.9285,2,  34.9375,2,    356.0,3,    297.7,2,     7.99,6,    15.41,6,     0.97,6,    4.311,2,    2.478,4,    0.378,2,    3.762,2,   2155.3,2,   2303.8,2,   4.2586
  18HU20090517, AR07W,    39,  1, 351568,      4,2,20090521,0740, 60.3673, -48.4560,  740,    499.6,   4.2822,  34.9189,2,  34.9224,2,    356.6,3,    298.5,2,     7.88,6,    15.37,6,     0.97,6,    4.352,2,    2.485,4,    0.380,2,    3.819,2,   2154.7,2,   2305.0,2,   4.2448
  18HU20090517, AR07W,    39,  1, 351569,      5,2,20090521,0740, 60.3673, -48.4560,  740,    450.9,   4.2493,  34.9102,2,  34.9127,2,    357.0,3,    299.0,2,     7.93,6,    15.27,6,     0.96,6,    4.394,2,    2.413,4,    0.386,2,    3.884,2,   2154.4,2,   2299.9,2,   4.2159
  18HU20090517, AR07W,    39,  1, 351570,      6,2,20090521,0740, 60.3673, -48.4560,  740,    402.1,   4.2243,  34.8989,2,  34.9009,2,    357.6,3,    300.2,2,     7.71,6,    15.21,6,     0.96,6,    4.405,2,    2.486,4,    0.402,2,    3.800,2,   2152.0,2,   2308.7,2,   4.1947
  18HU20090517, AR07W,    39,  1, 351571,      7,2,20090521,0740, 60.3673, -48.4560,  740,    350.6,   4.2560,  34.9046,2,  34.9074,2,    357.2,3,    285.9,3,     7.81,6,    15.31,6,     0.96,6,    4.408,2,    2.562,4,    0.392,2,    3.932,2,   2151.1,2,   2302.8,2,   4.2303
  18HU20090517, AR07W,    39,  1, 351572,      8,2,20090521,0740, 60.3673, -48.4560,  740,    300.0,   4.2472,  34.8819,2,  34.8830,2,    359.4,3,    303.3,6,     7.53,6,    14.92,6,     0.94,6,    4.438,2,    2.599,4,    0.382,2,    3.913,2,   2147.7,2,   2299.3,2,   4.2253
  18HU20090517, AR07W,    39,  1, 351573,      9,2,20090521,0740, 60.3673, -48.4560,  740,    249.5,   3.9663,  34.8180,2,  34.8203,2,    361.9,3,    305.3,2,     7.45,6,    14.64,6,     0.93,6,    4.514,2,    2.596,4,    0.389,2,    3.963,2,   2147.5,2,   2293.1,2,   3.9488
  18HU20090517, AR07W,    39,  1, 351574,     10,2,20090521,0740, 60.3673, -48.4560,  740,    200.2,   3.2726,  34.6720,2,  34.6748,2,    367.5,3,    310.3,2,     7.21,6,    13.98,6,     0.90,6,    4.742,2,    2.636,4,    0.407,2,    4.210,2,   2141.0,2,   2284.8,2,   3.2598
  18HU20090517, AR07W,    39,  1, 351575,     11,2,20090521,0740, 60.3673, -48.4560,  740,    150.6,   2.1925,  34.3978,2,  34.3979,2,    379.5,3,    322.3,2,     6.28,6,    12.39,6,     0.81,6,    5.102,2,    2.922,4,    0.466,2,    4.529,2,   2126.7,2,   2276.0,2,   2.1843
  18HU20090517, AR07W,    39,  1, 351576,     12,2,20090521,0740, 60.3673, -48.4560,  740,    100.3,   1.4758,  34.1160,2,  34.1196,2,    398.3,3,    342.5,2,     4.36,6,     9.19,6,     0.62,6,    5.269,2,    2.982,4,    0.462,2,    4.619,2,   2098.4,2,   2274.9,2,   1.4710
  18HU20090517, AR07W,    39,  1, 351577,     13,2,20090521,0740, 60.3673, -48.4560,  740,     80.9,   1.4987,  34.0476,2,-999.0000,9,    407.3,3,   -999.0,9,     3.27,6,     7.43,6,     0.52,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.4949
  18HU20090517, AR07W,    39,  1, 351578,     14,2,20090521,0740, 60.3673, -48.4560,  740,     60.0,   1.6632,  34.0120,2,-999.0000,9,    414.0,3,   -999.0,9,     2.37,6,     5.99,6,     0.44,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.6603
  18HU20090517, AR07W,    39,  1, 351579,     15,2,20090521,0740, 60.3673, -48.4560,  740,     50.2,   1.7879,  33.9877,2,  33.9926,2,    421.1,3,    364.1,2,     1.53,6,     4.34,6,     0.33,6,    4.756,2,    2.604,4,    0.441,2,    4.091,2,   2060.6,2,   2248.3,2,   1.7854
  18HU20090517, AR07W,    39,  1, 351580,     16,2,20090521,0740, 60.3673, -48.4560,  740,     40.6,   1.7721,  33.9559,2,-999.0000,9,    428.6,3,   -999.0,9,     1.20,6,     3.52,6,     0.29,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.7701
  18HU20090517, AR07W,    39,  1, 351581,     17,2,20090521,0740, 60.3673, -48.4560,  740,     30.5,   1.8582,  33.9249,2,-999.0000,9,    438.9,3,   -999.0,9,     0.75,6,     2.01,6,     0.19,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.8567
  18HU20090517, AR07W,    39,  1, 351582,     18,2,20090521,0740, 60.3673, -48.4560,  740,     20.9,   1.8796,  33.9243,2,-999.0000,9,    440.1,3,   -999.0,9,     0.73,6,     1.40,6,     0.18,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.8786
  18HU20090517, AR07W,    39,  1, 351583,     19,2,20090521,0740, 60.3673, -48.4560,  740,     10.4,   1.9568,  33.9253,2,  33.9292,2,    442.2,3,    385.4,2,     0.65,6,     1.07,6,     0.16,6,    5.055,2,    2.858,4,    0.453,2,    4.509,2,   2035.5,2,   2026.4,2,   1.9563
  18HU20090517, AR07W,    39,  1, 351584,     20,2,20090521,0740, 60.3673, -48.4560,  740,      2.2,   1.9552,  33.9261,2,-999.0000,9,    442.7,3,   -999.0,9,     1.00,6,     0.96,6,     0.16,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.9551
  18HU20090517, AR07W,    43,  1, 351586,      1,2,20090521,1602, 60.5667, -48.2282,  135,    123.0,   0.8324,  33.9554,2,-999.0000,9,    392.2,3,    331.3,2,     5.84,6,    11.25,6,     0.77,6,    5.464,2,    2.920,4,    0.038,4,    6.039,2,   2110.6,2,   2054.9,2,   0.8272
  18HU20090517, AR07W,    43,  1, 351587,      2,2,20090521,1602, 60.5667, -48.2282,  135,    100.8,   1.1460,  33.9424,2,-999.0000,9,    415.8,3,    361.4,2,     2.85,6,     6.08,6,     0.46,6,    5.629,2,    2.882,4,    0.080,4,    6.273,2,   2079.8,2,   1961.4,2,   1.1415
  18HU20090517, AR07W,    43,  1, 351588,      3,2,20090521,1602, 60.5667, -48.2282,  135,     80.0,   0.9562,  33.8374,2,-999.0000,9,    432.3,3,    374.5,6,     1.69,6,     3.34,6,     0.30,6,    5.722,2,    2.840,4,    0.092,4,    6.513,2,   2065.7,2,   1923.6,2,   0.9528
  18HU20090517, AR07W,    43,  1, 351589,      4,2,20090521,1602, 60.5667, -48.2282,  135,     60.4,   0.6738,  33.7513,2,-999.0000,9,    434.9,3,   -999.0,9,     1.42,6,     3.47,6,     0.31,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.6714
  18HU20090517, AR07W,    43,  1, 351590,      5,2,20090521,1602, 60.5667, -48.2282,  135,     50.1,   0.5113,  33.6485,2,-999.0000,9,    451.7,3,    392.9,2,     0.55,6,     0.26,6,     0.16,6,    6.121,2,    3.615,4,    0.107,4,    7.013,2,   2044.6,2,   1876.1,2,   0.5094
  18HU20090517, AR07W,    43,  1, 351591,      6,2,20090521,1602, 60.5667, -48.2282,  135,     41.4,   0.1027,  33.5362,2,-999.0000,9,    439.6,3,   -999.0,9,     0.82,6,     2.09,6,     0.21,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.1013
  18HU20090517, AR07W,    43,  1, 351592,      7,2,20090521,1602, 60.5667, -48.2282,  135,     30.7,   0.1241,  33.4592,2,  34.9096,4,    458.5,3,   -999.0,9,     0.33,6,     0.36,6,     0.12,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.1230
  18HU20090517, AR07W,    43,  1, 351593,      8,2,20090521,1602, 60.5667, -48.2282,  135,     31.0,   0.1290,  33.4598,2,-999.0000,9,    459.5,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.1279
  18HU20090517, AR07W,    43,  1, 351594,      9,2,20090521,1602, 60.5667, -48.2282,  135,     20.3,   0.1233,  33.3608,2,-999.0000,9,    454.4,3,   -999.0,9,     0.24,6,     0.92,6,     0.09,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.1226
  18HU20090517, AR07W,    43,  1, 351595,     10,2,20090521,1602, 60.5667, -48.2282,  135,     10.7,   0.2326,  33.2696,2,-999.0000,9,    482.1,3,    422.0,2,     0.06,6,     0.06,6,     0.05,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1992.6,2,   1875.8,2,   0.2322
  18HU20090517, AR07W,    43,  1, 351596,     11,2,20090521,1602, 60.5667, -48.2282,  135,      1.1,   0.3150,  33.2182,2,-999.0000,9,    484.4,3,   -999.0,9,     0.00,6,     0.00,6,     0.02,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.3150
  18HU20090517, AR07W,    43,  1, 351597,     12,2,20090521,1602, 60.5667, -48.2282,  135,      0.9,   0.3277,  33.2133,2,-999.0000,9,    484.6,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.3277
  18HU20090517, AR07W,    45,  1, 351598,      1,2,20090521,1749, 60.4455, -48.3638,  135,    135.3,   1.4529,  34.1589,2,-999.0000,9,    386.8,3,    325.4,2,     5.78,6,    11.37,6,     0.76,6,    5.289,2,    2.220,4, -999.000,9,    5.644,2,   2122.3,2,   2262.2,2,   1.4464
  18HU20090517, AR07W,    45,  1, 351599,      2,2,20090521,1749, 60.4455, -48.3638,  135,    101.0,   1.4246,  34.1579,2,-999.0000,9,    386.3,3,    329.4,6,     5.69,6,    11.38,6,     0.78,6,    5.289,2,    1.850,4, -999.000,9,    5.653,2,   2120.3,2,   2266.9,2,   1.4198
  18HU20090517, AR07W,    45,  1, 351600,      3,2,20090521,1749, 60.4455, -48.3638,  135,     80.5,   1.3996,  34.1531,2,-999.0000,9,    387.0,3,    327.8,2,     5.75,6,    11.25,6,     0.77,6,    5.221,2,    1.431,4, -999.000,9,    5.612,2,   2117.5,2,   2259.0,2,   1.3958
  18HU20090517, AR07W,    45,  1, 351601,      4,2,20090521,1749, 60.4455, -48.3638,  135,     60.2,   0.7908,  33.8917,2,-999.0000,9,    413.4,3,   -999.0,9,     3.06,6,     6.68,6,     0.48,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.7883
  18HU20090517, AR07W,    45,  1, 351602,      5,2,20090521,1749, 60.4455, -48.3638,  135,     50.8,   0.9172,  33.8804,2,-999.0000,9,    418.1,3,    362.1,2,     2.42,6,     5.78,6,     0.42,6,    5.626,2,    1.662,4,    0.052,4,    6.293,2,   2076.0,2,   2254.6,2,   0.9151
  18HU20090517, AR07W,    45,  1, 351603,      6,2,20090521,1749, 60.4455, -48.3638,  135,     40.7,   0.8372,  33.8275,2,-999.0000,9,    426.0,3,   -999.0,9,     1.87,6,     4.45,6,     0.36,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.8355
  18HU20090517, AR07W,    45,  1, 351604,      7,2,20090521,1749, 60.4455, -48.3638,  135,     30.5,   0.5952,  33.7563,2,  33.7575,2,    430.7,3,   -999.0,9,     1.76,6,     3.89,6,     0.31,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.5940
  18HU20090517, AR07W,    45,  1, 351605,      8,2,20090521,1749, 60.4455, -48.3638,  135,     20.3,   0.4118,  33.6908,2,-999.0000,9,    440.6,3,   -999.0,9,     1.36,6,     2.48,6,     0.25,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.4110
  18HU20090517, AR07W,    45,  1, 351606,      9,2,20090521,1749, 60.4455, -48.3638,  135,     10.6,   0.3181,  33.6538,2,-999.0000,9,    445.5,3,    387.1,2,     1.18,6,     1.77,6,     0.24,6,    6.692,2,    2.998,4,    0.196,4,    7.878,2,   2055.1,2,   2229.9,2,   0.3177
  18HU20090517, AR07W,    45,  1, 351607,     10,2,20090521,1749, 60.4455, -48.3638,  135,      1.2,   0.2783,  33.6176,2,-999.0000,9,    452.9,3,   -999.0,9,     1.12,6,     1.23,6,     0.21,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.2783
  18HU20090517, AR07W,    50,  1, 351608,      1,2,20090521,2036, 60.2912, -48.5417, 2770,   2790.9,   2.2333,  34.8992,2,  34.9009,2,    375.8,3,    290.4,6,    10.52,6,    14.36,6,     0.92,6,    3.560,2,    2.033,4,    0.246,2,    2.873,2,   2162.5,2,   2298.2,2,   2.0199
  18HU20090517, AR07W,    50,  1, 351609,      2,2,20090521,2036, 60.2912, -48.5417, 2770,   2718.8,   2.4671,  34.9043,2,  34.9063,2,    369.6,3,    289.5,2,    11.20,6,    15.00,6,     0.94,6,    3.353,2,    2.123,4,    0.225,2,    2.718,2,   2163.0,2,   2301.1,2,   2.2560
  18HU20090517, AR07W,    50,  1, 351610,      3,2,20090521,2036, 60.2912, -48.5417, 2770,   2530.8,   2.7588,  34.9123,2,  34.9148,6,    361.8,3,    284.3,2,    11.57,6,    15.45,6,     0.98,6,    3.163,2,    2.320,4,    0.197,2,    2.607,2,   2161.3,2,   2301.0,2,   2.5604
  18HU20090517, AR07W,    50,  1, 351611,      4,2,20090521,2036, 60.2912, -48.5417, 2770,   2360.2,   2.8889,  34.9141,2,  34.9163,2,    358.4,3,    281.8,2,    11.37,6,    15.82,6,     0.98,6,    3.094,2,    2.776,4,    0.199,2,    2.469,2,   2163.2,2,   2305.5,2,   2.7046
  18HU20090517, AR07W,    50,  1, 351612,      5,2,20090521,2036, 60.2912, -48.5417, 2770,   2248.3,   3.0401,  34.9137,2,  34.9156,2,    356.0,3,    282.3,2,    11.10,6,    15.60,6,     0.97,6,    3.229,2,    1.868,4,    0.220,2,    2.515,2,   2161.6,2,   2308.8,2,   2.8638
  18HU20090517, AR07W,    50,  1, 351613,      6,2,20090521,2036, 60.2912, -48.5417, 2770,   2150.6,   3.0683,  34.9108,2,  34.9125,6,    356.2,3,    282.2,2,    10.57,6,    15.74,6,     0.97,6,    3.397,2,    2.112,4,    0.223,2,    2.660,2,   2162.6,2,   2302.5,2,   2.9008
  18HU20090517, AR07W,    50,  1, 351614,      7,2,20090521,2036, 60.2912, -48.5417, 2770,   1999.4,   3.1060,  34.9107,2,  34.9126,2,    354.2,3,    278.9,2,    10.48,6,    15.53,6,     0.97,6,    3.383,2,    2.396,4,    0.219,2,    2.474,2,   2160.6,2,   2295.3,2,   2.9520
  18HU20090517, AR07W,    50,  1, 351615,      8,2,20090521,2036, 60.2912, -48.5417, 2770,   1812.0,   3.1291,  34.9110,2,  34.9122,2,    351.5,3,    282.6,2,    10.49,6,    15.51,6,     0.97,6,    3.397,2,    2.995,4,    0.232,2,    2.681,2,   2160.3,2,   2295.2,2,   2.9917
  18HU20090517, AR07W,    50,  1, 351616,      9,2,20090521,2036, 60.2912, -48.5417, 2770,   1631.2,   3.3019,  34.9137,2,  34.9163,2,    347.9,3,    280.2,2,    10.32,6,    15.77,6,     0.98,6,    3.437,2,    2.152,4,    0.235,2,    2.656,2,   2161.8,2,   2294.8,2,   3.1783
  18HU20090517, AR07W,    50,  1, 351617,     10,2,20090521,2036, 60.2912, -48.5417, 2770,   1431.5,   3.4539,  34.9147,2,  34.9157,2,    345.2,3,    280.2,2,     9.92,6,    15.91,6,     0.98,6,    3.625,2,    2.317,4,    0.240,2,    2.788,2,   2160.5,2,   2297.4,2,   3.3459
  18HU20090517, AR07W,    50,  1, 351618,     11,2,20090521,2036, 60.2912, -48.5417, 2770,   1232.6,   3.6299,  34.9151,2,  34.9167,2,    342.2,3,    277.8,2,     9.80,6,    16.06,6,     0.99,6,    3.652,2,    2.789,4,    0.277,2,    2.689,2,   2162.0,2,   2292.1,2,   3.5371
