EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
09SS20090203, P15,114,1,20,12051,2,20090313,1701,-1.8448,-168.7481,5105,164.7,21.693,35.667,2,35.6512,2,129.3,2,126.9,2,4.62,2,12.34,2,1.06,2,-999,9,-999,9,2133.4,2,2345.3,2,21.6606
09SS20090203, P15,114,1,19,12010,2,20090313,1701,-1.8448,-168.7481,5105,215.8,13.556,35.061,2,35.0618,2,107.2,2,105.9,2,12.75,2,21.15,2,1.58,2,-999,9,-999,9,2177.2,2,2313.9,2,13.5254
09SS20090203, P15,114,1,18,12035,2,20090313,1701,-1.8448,-168.7481,5105,266.4,11.841,34.896,2,-999,9,111.1,2,110.6,2,17.39,2,23.53,2,1.71,2,-999,9,-999,9,2185.2,2,2306.1,2,11.8065
09SS20090203, P15,114,1,17,12024,2,20090313,1701,-1.8448,-168.7481,5105,315,10.843,34.79,2,34.7893,2,90.6,2,90.3,2,23.22,2,27.46,2,1.93,2,-999,9,-999,9,-999,9,-999,9,10.8044
09SS20090203, P15,114,1,16,12001,2,20090313,1701,-1.8448,-168.7481,5105,368.6,10.247,34.748,2,-999,9,81,2,80.8,2,25.62,2,29.37,2,2.06,2,-999,9,-999,9,-999,9,-999,9,10.2033
09SS20090203, P15,114,1,15,12025,2,20090313,1701,-1.8448,-168.7481,5105,450.3,9.6,34.702,2,34.7021,2,66,2,65.9,2,29.7,2,31.99,2,2.25,2,-999,9,-999,9,2231.8,2,2301.6,2,9.5486
09SS20090203, P15,114,1,14,12041,2,20090313,1701,-1.8448,-168.7481,5105,593.8,7.782,34.607,2,34.6089,2,64.8,2,64.3,2,38.18,2,37.2,2,2.53,2,-999,9,-999,9,2251.2,2,2305.1,2,7.7217
09SS20090203, P15,114,1,13,12012,2,20090313,1701,-1.8448,-168.7481,5105,745.8,6.03,34.549,2,34.549,2,74.7,2,73.6,2,56.85,2,39.77,2,2.74,2,-999,9,-999,9,-999,9,-999,9,5.9633
09SS20090203, P15,114,1,12,12022,2,20090313,1701,-1.8448,-168.7481,5105,904.3,4.965,34.542,2,34.5425,2,88.2,2,88.7,2,72.39,2,38.97,2,2.74,2,-999,9,-999,9,-999,9,-999,9,4.8905
09SS20090203, P15,114,1,11,12016,2,20090313,1701,-1.8448,-168.7481,5105,1129.9,3.98,34.562,2,34.5637,2,93,2,93.2,2,93.09,2,39.31,2,2.79,2,-999,9,-999,9,-999,9,-999,9,3.8935
09SS20090203, P15,114,1,10,12019,2,20090313,1701,-1.8448,-168.7481,5105,1454.6,3.013,34.599,2,34.6011,2,102.5,2,102.7,2,114.98,2,39.01,2,2.76,2,-999,9,-999,9,-999,9,-999,9,2.9087
09SS20090203, P15,114,1,9,12031,2,20090313,1701,-1.8448,-168.7481,5105,1821.4,2.463,34.627,2,34.6284,2,109.5,2,109.7,2,129.17,2,38.66,2,2.73,2,-999,9,-999,9,-999,9,-999,9,2.3349
09SS20090203, P15,114,1,8,12021,2,20090313,1701,-1.8448,-168.7481,5105,2247,2.032,34.651,2,34.6568,2,120.7,2,121,2,138.55,2,38.06,2,2.66,2,-999,9,-999,9,-999,9,-999,9,1.8738
09SS20090203, P15,114,1,7,12032,2,20090313,1701,-1.8448,-168.7481,5105,2780.9,1.718,34.667,2,34.6677,2,132.5,2,132.7,2,144.7,2,37.34,2,2.6,2,-999,9,-999,9,-999,9,-999,9,1.5173
09SS20090203, P15,114,1,6,12007,2,20090313,1701,-1.8448,-168.7481,5105,3400,1.565,34.679,2,34.6787,2,147.5,2,147,2,142.56,2,36.26,2,2.52,2,-999,9,-999,9,-999,9,-999,9,1.3074
09SS20090203, P15,114,1,5,12002,2,20090313,1701,-1.8448,-168.7481,5105,3980.3,1.45,34.691,2,34.6904,2,165.2,2,164,2,138.05,2,35.32,2,2.42,2,-999,9,-999,9,-999,9,-999,9,1.1346
09SS20090203, P15,114,1,4,12008,2,20090313,1701,-1.8448,-168.7481,5105,4464.6,1.27,34.701,2,34.7024,2,188.4,2,186.7,2,126.28,2,33.45,2,2.3,2,-999,9,-999,9,-999,9,-999,9,0.9061
09SS20090203, P15,114,1,3,12033,2,20090313,1701,-1.8448,-168.7481,5105,4965.5,1.216,34.705,2,34.7052,2,197.9,2,195.6,2,126.15,2,33.02,2,2.25,2,-999,9,-999,9,-999,9,-999,9,0.7954
09SS20090203, P15,114,1,2,12006,2,20090313,1701,-1.8448,-168.7481,5105,5197.3,1.227,34.706,2,34.7054,2,199.5,2,197.1,2,123.44,2,32.82,2,2.25,2,-999,9,-999,9,-999,9,-999,9,0.7779
09SS20090203, P15,114,1,1,12045,2,20090313,1701,-1.8448,-168.7481,5105,5336,1.239,34.706,2,34.706,2,200.2,2,198.1,2,122.35,2,32.61,2,2.24,2,-999,9,-999,9,-999,9,-999,9,0.7724
09SS20090203, P15,115,1,24,12014,2,20090313,2351,-1.4029,-168.7623,6539,3.7,27.03,35.25,2,-999,9,205.2,2,204.3,2,2.62,2,5.34,2,0.54,2,0.06,3,0.067,4,2033.7,6,2317.6,6,27.0292
09SS20090203, P15,115,1,23,12046,2,20090313,2351,-1.4029,-168.7623,6539,23.1,26.599,35.238,2,35.2365,2,206.4,2,204.7,2,2.65,2,5.37,2,0.54,2,1.442,3,0.989,4,2034,2,2318.3,2,26.5938
09SS20090203, P15,115,1,22,12020,2,20090313,2351,-1.4029,-168.7623,6539,81.6,26.134,35.242,2,35.2497,2,198.8,2,197.8,2,-999,9,-999,9,-999,9,1.547,2,0.977,2,2043.3,2,2318,6,26.1157
09SS20090203, P15,115,1,21,12003,2,20090313,2351,-1.4029,-168.7623,6539,134.3,25.316,35.517,2,35.521,2,170.5,2,170.7,2,2.95,2,5.83,2,0.6,2,1.169,3,0.866,4,2073.7,2,2335.5,2,25.2865
09SS20090203, P15,115,1,20,12051,2,20090313,2351,-1.4029,-168.7623,6539,170.7,22.116,35.72,2,35.7083,2,133.3,2,133.4,2,3.89,2,11.13,2,0.98,2,1.336,2,0.945,4,2124.9,2,2350.5,2,22.082
09SS20090203, P15,115,1,19,12010,2,20090313,2351,-1.4029,-168.7623,6539,230.4,14.009,35.091,2,35.0835,2,97.1,2,99.7,2,12.81,2,21.36,2,1.61,2,1.282,3,0.794,2,2180.6,2,2316.6,2,13.9756
09SS20090203, P15,115,1,18,12035,2,20090313,2351,-1.4029,-168.7623,6539,278.5,11.049,34.799,2,-999,9,86.7,2,87,2,23.2,2,27.62,2,1.92,2,0.941,2,0.499,2,2204.7,2,2297.2,2,11.0145
09SS20090203, P15,115,1,17,12024,2,20090313,2351,-1.4029,-168.7623,6539,339,10.726,34.78,2,34.7791,2,88.7,2,88.2,2,23.66,2,28.1,2,1.96,2,0.925,2,0.504,2,2204.9,2,2301,2,10.6847
09SS20090203, P15,115,1,16,12001,2,20090313,2351,-1.4029,-168.7623,6539,398.1,10.018,34.731,2,-999,9,75.1,2,75,2,27.05,2,30.81,2,2.13,2,0.688,2,0.367,2,2221.4,2,2299.6,6,9.9714
09SS20090203, P15,115,1,15,12025,2,20090313,2351,-1.4029,-168.7623,6539,470,9.485,34.695,2,34.6954,2,73.8,2,73.8,2,29.27,2,31.82,2,2.2,2,0.605,2,0.313,2,2228.8,2,2301.5,2,9.4317
09SS20090203, P15,115,1,14,12041,2,20090313,2351,-1.4029,-168.7623,6539,585.3,7.819,34.604,2,34.6058,2,80.8,2,80.4,2,37.33,2,34.93,2,2.41,2,0.313,3,0.164,3,2239.9,2,2304.2,2,7.7594
09SS20090203, P15,115,1,13,12012,2,20090313,2351,-1.4029,-168.7623,6539,817.3,5.346,34.539,2,34.5412,2,86.3,2,87,2,66.02,2,38.15,2,2.71,2,0.032,2,0.022,2,2274,2,2334.1,2,5.2768
09SS20090203, P15,115,1,12,12022,2,20090313,2351,-1.4029,-168.7623,6539,1119.9,3.95,34.563,2,34.5649,2,94,2,95.1,2,93.76,2,38.93,2,2.78,2,-0.003,2,0.001,2,2301.6,6,2363,6,3.8646
09SS20090203, P15,115,1,11,12016,2,20090313,2351,-1.4029,-168.7623,6539,1378,3.147,34.592,2,34.5938,2,100.5,2,101.8,2,112.75,2,38.62,2,2.75,2,0.009,2,0.016,3,2321.1,2,2383.4,2,3.0476
09SS20090203, P15,115,1,10,12019,2,20090313,2351,-1.4029,-168.7623,6539,1745,2.707,34.614,2,34.6154,2,105.1,2,106.6,2,124.65,2,38.63,2,2.74,2,0,6,-0.001,2,2328.3,2,2399.8,2,2.5821
09SS20090203, P15,115,1,9,12031,2,20090313,2351,-1.4029,-168.7623,6539,2298.1,2.014,34.652,2,34.6539,2,118.5,2,120.7,2,140.47,2,37.73,2,2.66,2,0,2,-0.001,2,2338.1,2,2412.3,2,1.8516
09SS20090203, P15,115,1,8,12021,2,20090313,2351,-1.4029,-168.7623,6539,2897.5,1.705,34.669,2,34.6706,2,132.1,2,134.1,2,144.77,2,36.89,2,2.58,2,0.002,2,0,2,2335.3,2,2417.1,2,1.4935
09SS20090203, P15,115,1,7,12032,2,20090313,2351,-1.4029,-168.7623,6539,3546.4,1.529,34.682,2,34.6824,2,150.2,2,149.3,2,142.88,2,36.09,2,2.5,2,-0.003,2,0.002,2,2325,2,-999,9,1.2574
09SS20090203, P15,115,1,6,12007,2,20090313,2351,-1.4029,-168.7623,6539,4095.8,1.385,34.694,2,34.6936,2,167.3,2,167.8,2,137.84,2,34.69,2,2.39,2,0.021,3,0.034,3,2310,2,2413.3,2,1.0589
09SS20090203, P15,115,1,5,12002,2,20090313,2351,-1.4029,-168.7623,6539,4697.1,1.238,34.703,2,34.705,2,190.9,2,190.1,2,126.73,2,33.15,2,2.28,2,0.002,2,0.024,3,2281,2,2383.9,2,0.8484
09SS20090203, P15,115,1,4,12008,2,20090313,2351,-1.4029,-168.7623,6539,5325.8,1.275,34.705,2,34.7044,2,197.3,2,194.4,2,124.04,2,32.78,2,2.26,2,0.016,2,0.008,2,2276.4,2,2381,2,0.8084
09SS20090203, P15,115,1,3,-999,9,20090313,2351,-1.4029,-168.7623,6539,5846.8,1.328,34.705,2,-999,9,201.6,2,-999,9,-999,9,-999,9,-999,9,0.995,4,0.531,4,2203.9,4,2306.3,4,0.7929
09SS20090203, P15,115,1,2,12006,2,20090313,2351,-1.4029,-168.7623,6539,6397.9,1.403,34.705,2,34.7073,2,204.4,2,196.2,2,123.18,2,32.65,2,2.25,2,0.018,2,0.012,2,2271.9,2,2377.7,2,0.791
09SS20090203, P15,115,1,1,12045,2,20090313,2351,-1.4029,-168.7623,6539,6749.4,1.449,34.693,2,34.7064,2,206,2,196.3,2,123.24,2,32.77,2,2.26,2,0.016,2,0.027,4,2274.5,6,2378.3,6,0.7862
09SS20090203, P15,116,1,24,12014,2,20090314,718,-0.9833,-168.752,5634,1.4,26.695,35.254,2,35.2552,2,203.1,2,204.3,2,2.31,2,5.5,2,0.54,2,-999,9,-999,9,2035.1,6,2318.9,6,26.6947
09SS20090203, P15,116,1,23,12046,2,20090314,718,-0.9833,-168.752,5634,22.6,26.652,35.25,2,35.2489,2,203.3,2,204.1,2,2.32,2,5.46,2,0.53,2,-999,9,-999,9,2034.4,2,2320,2,26.6469
09SS20090203, P15,116,1,22,12020,2,20090314,718,-0.9833,-168.752,5634,47.8,26.305,35.237,2,-999,9,199.8,2,201.7,2,2.44,2,5.72,2,0.56,2,-999,9,-999,9,-999,9,-999,9,26.2942
09SS20090203, P15,116,1,21,12003,2,20090314,718,-0.9833,-168.752,5634,98.1,25.94,35.304,2,35.3078,2,185.9,2,187.1,2,2.66,2,6.78,2,0.63,2,-999,9,-999,9,-999,9,-999,9,25.9181
09SS20090203, P15,116,1,20,12051,2,20090314,718,-0.9833,-168.752,5634,147.8,22.583,35.631,2,-999,9,138,2,139,2,3.56,2,10.54,2,0.89,2,-999,9,-999,9,2109.5,2,2344.7,2,22.5531
09SS20090203, P15,116,1,19,12010,2,20090314,718,-0.9833,-168.752,5634,196.1,16.776,35.224,2,35.193,2,133.3,2,134.8,2,9.26,2,14.52,2,1.08,2,-999,9,-999,9,2130.1,2,2317.2,2,16.7439
09SS20090203, P15,116,1,18,12035,2,20090314,718,-0.9833,-168.752,5634,247.7,12.838,34.961,2,34.9532,2,126.4,2,127.9,2,14.7,2,20.71,2,1.48,2,-999,9,-999,9,2162.2,2,2307.5,2,12.8042
09SS20090203, P15,116,1,17,12024,2,20090314,718,-0.9833,-168.752,5634,317.6,10.663,34.773,2,34.7728,2,76,2,77.2,2,24.77,2,29.52,2,2.02,2,-999,9,-999,9,2213.4,2,2306.5,2,10.6245
09SS20090203, P15,116,1,16,12001,2,20090314,718,-0.9833,-168.752,5634,367,9.983,34.73,2,-999,9,60.7,2,187.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,9.9402
09SS20090203, P15,116,1,15,12025,2,20090314,718,-0.9833,-168.752,5634,447.1,9.425,34.692,2,34.6922,2,62.7,2,62.9,2,30.66,2,33.35,2,2.27,2,-999,9,-999,9,2235.4,2,2302,2,9.3745
09SS20090203, P15,116,1,14,12041,2,20090314,718,-0.9833,-168.752,5634,548.1,8.35,34.629,2,34.6264,2,84.1,2,84.5,2,33.52,2,33.66,2,2.29,2,-999,9,-999,9,-999,9,-999,9,8.2922
09SS20090203, P15,116,1,13,12012,2,20090314,718,-0.9833,-168.752,5634,647.1,6.803,34.567,2,34.5677,2,69.5,2,69.7,2,48.5,2,38.05,2,2.63,2,-999,9,-999,9,-999,9,-999,9,6.7418
09SS20090203, P15,116,1,12,12022,2,20090314,718,-0.9833,-168.752,5634,847.5,5.381,34.539,2,34.5406,2,88.2,2,89.3,2,64.48,2,38.32,2,2.67,2,-999,9,-999,9,-999,9,-999,9,5.3088
09SS20090203, P15,116,1,11,12016,2,20090314,718,-0.9833,-168.752,5634,1048,4.186,34.556,2,34.5576,2,93.9,2,-999,9,87.84,2,38.88,2,2.73,2,-999,9,-999,9,-999,9,-999,9,4.1047
09SS20090203, P15,116,1,10,12019,2,20090314,718,-0.9833,-168.752,5634,1348.5,3.328,34.586,2,34.5891,2,98.6,2,100.3,2,108.37,2,38.97,2,2.75,2,-999,9,-999,9,-999,9,-999,9,3.2292
09SS20090203, P15,116,1,9,12031,2,20090314,718,-0.9833,-168.752,5634,1698.4,2.737,34.614,2,34.6152,2,100.8,2,102.6,2,125.05,2,39.19,2,2.76,2,-999,9,-999,9,-999,9,-999,9,2.6156
09SS20090203, P15,116,1,8,12021,2,20090314,718,-0.9833,-168.752,5634,2098.2,2.134,34.646,2,34.6466,2,113,2,116,2,139.14,2,38.54,2,2.68,2,-999,9,-999,9,-999,9,-999,9,1.9871
09SS20090203, P15,116,1,7,12032,2,20090314,718,-0.9833,-168.752,5634,2596.7,1.815,34.663,2,34.6631,2,125.4,2,127.9,2,144.79,2,37.79,2,2.61,2,-999,9,-999,9,-999,9,-999,9,1.6294
09SS20090203, P15,116,1,6,12007,2,20090314,718,-0.9833,-168.752,5634,3196.6,1.607,34.676,2,34.6759,2,141,2,143.7,2,143.67,2,36.76,2,2.53,2,-999,9,-999,9,-999,9,-999,9,1.3687
09SS20090203, P15,116,1,5,12002,2,20090314,718,-0.9833,-168.752,5634,3797.2,1.463,34.688,2,34.6885,2,157.8,2,159.7,2,140.72,2,35.67,2,2.43,2,-999,9,-999,9,-999,9,-999,9,1.1669
09SS20090203, P15,116,1,4,12008,2,20090314,718,-0.9833,-168.752,5634,4298,1.326,34.698,2,34.6979,2,177,2,176.4,2,133.09,2,34.37,2,2.35,2,-999,9,-999,9,-999,9,-999,9,0.9792
09SS20090203, P15,116,1,3,-999,9,20090314,718,-0.9833,-168.752,5634,4897,1.251,34.705,2,-999,9,193,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.8374
09SS20090203, P15,116,1,2,12006,2,20090314,718,-0.9833,-168.752,5634,5398.9,1.291,34.705,2,34.7062,2,195.7,2,193.7,2,124.52,2,33.09,2,2.26,2,-999,9,-999,9,-999,9,-999,9,0.8147
09SS20090203, P15,116,1,1,12045,2,20090314,718,-0.9833,-168.752,5634,5771.5,1.334,34.705,2,34.707,2,196.1,2,194.1,2,124.13,2,33.02,2,2.26,2,-999,9,-999,9,-999,9,-999,9,0.8085
09SS20090203, P15,117,1,24,12014,2,20090314,1411,-0.4878,-168.7426,5442,3.1,26.39,35.266,2,-999,9,198.8,2,199.7,2,2.98,2,5.74,2,0.56,2,1.78,2,1.08,2,2039.3,6,2315.9,6,26.3893
09SS20090203, P15,117,1,23,12046,2,20090314,1411,-0.4878,-168.7426,5442,30,26.327,35.271,2,35.27,2,195.9,2,196.4,2,3.01,2,5.87,2,0.57,2,1.783,2,1.07,2,2041.8,2,2318.4,2,26.3202
09SS20090203, P15,117,1,22,12020,2,20090314,1411,-0.4878,-168.7426,5442,60,26.133,35.288,2,35.2865,2,187.6,2,188.9,2,3.13,2,6.34,2,0.6,2,1.789,2,1.073,2,2046.1,2,2317.9,6,26.1196
09SS20090203, P15,117,1,21,12003,2,20090314,1411,-0.4878,-168.7426,5442,81.4,26.015,35.319,2,35.3196,2,181.9,2,182.9,2,3.24,2,7.03,2,0.64,2,1.773,2,1.068,2,2051,2,2321.3,2,25.9968
09SS20090203, P15,117,1,20,12051,2,20090314,1411,-0.4878,-168.7426,5442,115.9,25.89,35.387,2,35.3886,2,180.2,2,181.7,2,3.31,2,7.64,2,0.68,2,1.791,2,1.085,6,2059.1,2,2324.9,2,25.8642
09SS20090203, P15,117,1,19,12010,2,20090314,1411,-0.4878,-168.7426,5442,148.3,25.12,35.593,2,35.5807,2,162,2,162.7,2,3.25,2,8.69,2,0.77,2,1.85,2,1.117,2,2079.3,2,2337.9,2,25.0876
09SS20090203, P15,117,1,18,12035,2,20090314,1411,-0.4878,-168.7426,5442,264,11.798,34.866,2,34.8648,2,111.1,2,111.8,2,19.53,2,23.93,2,1.7,2,1.339,2,0.708,2,2183,2,2302.6,2,11.7639
09SS20090203, P15,117,1,17,12024,2,20090314,1411,-0.4878,-168.7426,5442,315.3,11.142,34.804,2,-999,9,80.3,2,80.5,2,24.08,2,28.07,2,1.95,2,0.551,3,0.536,2,2209.6,2,2300,2,11.1027
09SS20090203, P15,117,1,16,12001,2,20090314,1411,-0.4878,-168.7426,5442,367.5,10.444,34.756,2,34.7555,2,60.1,2,60.8,2,27.75,2,31.85,2,2.2,2,0.747,2,0.399,2,2229.2,2,2301.8,6,10.3999
09SS20090203, P15,117,1,15,12025,2,20090314,1411,-0.4878,-168.7426,5442,449.1,9.024,34.667,2,-999,9,48.3,2,48,2,35.55,2,35.68,2,2.43,2,0.385,2,0.203,2,2249.8,2,2301,2,8.9746
09SS20090203, P15,117,1,14,12041,2,20090314,1411,-0.4878,-168.7426,5442,594.3,6.952,34.57,2,34.57,2,70.5,2,71.2,2,47.67,2,37.32,2,2.61,2,0.145,2,0.076,2,2260.6,2,2312.5,2,6.8953
09SS20090203, P15,117,1,13,12012,2,20090314,1411,-0.4878,-168.7426,5442,746.9,5.807,34.545,2,34.5451,2,80.5,2,80.8,2,61.38,2,38.31,2,2.68,2,0.064,2,0.036,2,2273,2,2325.3,2,5.7415
09SS20090203, P15,117,1,12,12022,2,20090314,1411,-0.4878,-168.7426,5442,905.1,4.955,34.546,2,34.5478,2,84.9,2,85.5,2,76.24,2,38.72,2,2.74,2,0.027,2,0.014,2,2289.4,6,2342,6,4.8805
09SS20090203, P15,117,1,11,12016,2,20090314,1411,-0.4878,-168.7426,5442,1130.2,3.905,34.566,2,34.5673,2,93.1,2,94,2,97.08,2,39.25,2,2.76,2,0.009,2,0.002,2,2307.7,2,2364.4,2,3.8191
09SS20090203, P15,117,1,10,12019,2,20090314,1411,-0.4878,-168.7426,5442,1455.5,2.955,34.605,2,34.6052,2,95.8,2,97,2,120.97,2,39.2,2,2.78,2,0,2,-0.001,2,2332.2,2,2389.7,2,2.8513
09SS20090203, P15,117,1,9,12031,2,20090314,1411,-0.4878,-168.7426,5442,1817,2.493,34.625,2,34.6254,2,107.8,2,109,2,130.71,2,38.62,2,2.71,2,-999,9,-999,9,2335,2,2396.2,2,2.3648
09SS20090203, P15,117,1,8,12021,2,20090314,1411,-0.4878,-168.7426,5442,2248.7,1.988,34.654,2,34.6541,2,117.4,2,118.1,2,143.93,2,38.28,2,2.65,2,0.005,6,0,6,2344.4,2,2414.7,2,1.8304
09SS20090203, P15,117,1,7,12032,2,20090314,1411,-0.4878,-168.7426,5442,2781.7,1.732,34.667,2,34.6677,2,131.6,2,132.4,2,144.99,2,36.95,2,2.57,2,0.006,2,0,2,2336.9,2,2417.9,2,1.5309
09SS20090203, P15,117,1,6,12007,2,20090314,1411,-0.4878,-168.7426,5442,3398.1,1.537,34.681,2,34.68,2,148.1,2,148.6,2,144.26,2,36.18,2,2.48,2,0,2,0,2,2325.8,2,2413.8,2,1.2803
09SS20090203, P15,117,1,5,12002,2,20090314,1411,-0.4878,-168.7426,5442,3980.6,1.409,34.693,2,34.6914,2,164.7,2,164.2,2,139.89,2,35.12,2,2.39,2,0.002,2,0.001,2,2315.9,2,2411,2,1.0947
09SS20090203, P15,117,1,4,12008,2,20090314,1411,-0.4878,-168.7426,5442,4464.9,1.287,34.701,2,34.6995,2,183.3,2,182.6,2,131.09,2,34.06,2,2.32,2,0.006,2,-0.001,2,2293.5,2,2393.9,2,0.9226
09SS20090203, P15,117,1,3,12033,2,20090314,1411,-0.4878,-168.7426,5442,4965.9,1.258,34.705,2,34.7058,2,192.1,2,190.4,2,126.49,2,33.19,2,2.27,2,0.009,6,0.005,6,2284.3,2,2384.1,2,0.8359
09SS20090203, P15,117,1,2,12006,2,20090314,1411,-0.4878,-168.7426,5442,5415.2,1.303,34.705,2,34.704,2,193.6,2,191.9,2,126.56,2,33.09,2,2.26,2,0.013,2,0.004,2,2280.3,2,2379.8,2,0.8242
09SS20090203, P15,117,1,1,12045,2,20090314,1411,-0.4878,-168.7426,5442,5584.3,1.325,34.705,2,34.704,2,194,2,192.2,2,126,2,33.08,2,2.26,2,0.017,2,0.007,2,2281.4,6,2382.6,6,0.824
09SS20090203, P15,118,1,24,12014,2,20090314,2136,0.0129,-168.7424,5606,0.9,26.431,35.285,2,35.2842,2,194.5,2,195.2,2,3.02,2,5.83,2,0.58,2,1.764,2,1.072,2,2041.1,6,2317.3,6,26.4308
09SS20090203, P15,118,1,23,12046,2,20090314,2136,0.0129,-168.7424,5606,31.2,26.195,35.286,2,35.2848,2,191.4,2,192.3,2,3.06,2,6,2,0.59,2,1.872,6,1.066,6,2042.6,2,2316.9,2,26.188
09SS20090203, P15,118,1,22,12020,2,20090314,2136,0.0129,-168.7424,5606,81.6,25.986,35.353,2,35.3533,2,179.8,2,180.8,2,3.18,2,6.89,2,0.63,2,-999,9,-999,9,2051.3,2,2322.5,2,25.9678
09SS20090203, P15,118,1,21,12003,2,20090314,2136,0.0129,-168.7424,5606,141.2,22.844,35.371,2,35.4111,2,138.2,2,141.7,2,4.77,2,9.79,2,0.81,2,-999,9,-999,9,2088.7,2,2326.4,2,22.8153
09SS20090203, P15,118,1,20,12051,2,20090314,2136,0.0129,-168.7424,5606,176.1,17.931,35.319,2,35.2658,2,131.4,2,132.4,2,8.3,2,13.39,2,1.04,2,2.053,2,1.094,2,2125.2,2,2320.2,2,17.9008
09SS20090203, P15,118,1,19,12010,2,20090314,2136,0.0129,-168.7424,5606,221.8,13.854,34.961,2,34.9488,2,128.3,2,129.2,2,16.15,2,19.11,2,1.38,2,1.778,2,0.919,2,2153.5,2,2302.8,2,13.8222
09SS20090203, P15,118,1,18,12035,2,20090314,2136,0.0129,-168.7424,5606,276.8,11.758,34.852,2,34.8507,2,108.6,2,108.9,2,19.94,2,24.05,2,1.69,2,1.383,2,0.693,2,2183.7,2,2309.4,2,11.7223
09SS20090203, P15,118,1,17,12024,2,20090314,2136,0.0129,-168.7424,5606,322.6,11.271,34.812,2,34.809,2,80.9,2,80.7,2,23.89,2,28.17,2,1.94,2,1.078,2,0.546,2,2207.3,2,2304.3,2,11.2305
09SS20090203, P15,118,1,16,12001,2,20090314,2136,0.0129,-168.7424,5606,387.8,10.055,34.728,2,34.7244,2,53.5,2,53.8,2,30.04,2,32.73,2,2.27,2,0.627,2,0.339,2,2236.9,2,2303.7,2,10.0096
09SS20090203, P15,118,1,15,12025,2,20090314,2136,0.0129,-168.7424,5606,454.9,8.56,34.644,2,34.6447,2,54.5,2,55.1,2,36.59,2,35.73,2,2.49,2,0.353,2,0.175,2,2251.2,2,2307,2,8.5115
09SS20090203, P15,118,1,14,12041,2,20090314,2136,0.0129,-168.7424,5606,539.4,7.779,34.604,2,34.6028,2,72.2,2,71.9,2,39.63,2,36.1,2,2.5,2,0.294,2,0.147,2,2248.1,2,2306.8,2,7.7244
09SS20090203, P15,118,1,13,12012,2,20090314,2136,0.0129,-168.7424,5606,646.6,6.48,34.559,2,34.5582,2,68.7,2,70.4,2,53.32,2,38.34,2,2.74,2,0.107,2,0.047,2,2269,2,2320.6,2,6.4204
09SS20090203, P15,118,1,12,12022,2,20090314,2136,0.0129,-168.7424,5606,746.9,5.749,34.545,2,34.5463,2,79.6,2,79.8,2,62.79,2,38.69,2,2.77,2,0.059,2,0.032,2,2274.5,6,2326.8,6,5.6838
09SS20090203, P15,118,1,11,12016,2,20090314,2136,0.0129,-168.7424,5606,896.9,4.891,34.547,2,34.5478,2,85.1,2,85.5,2,77,2,39,2,2.8,2,0.051,2,0.016,2,2289,2,2343.2,2,4.8176
09SS20090203, P15,118,1,10,12019,2,20090314,2136,0.0129,-168.7424,5606,1081.1,4.253,34.56,2,34.5622,2,89.5,2,90.3,2,91.94,2,38.96,2,2.82,2,0.025,6,0.013,6,2302.3,2,2361,2,4.1684
09SS20090203, P15,118,1,9,12031,2,20090314,2136,0.0129,-168.7424,5606,1329.6,3.385,34.587,2,34.5877,2,93.2,2,94.2,2,111.02,2,39.61,2,2.85,2,0.007,2,0,2,2322.3,2,2382.6,2,3.2872
09SS20090203, P15,118,1,8,12021,2,20090314,2136,0.0129,-168.7424,5606,1660.5,2.721,34.615,2,34.6164,2,99.9,2,-999,9,126.93,2,39.36,2,2.83,2,0.164,3,0.118,3,2335.6,2,2396.9,6,2.603
09SS20090203, P15,118,1,7,12032,2,20090314,2136,0.0129,-168.7424,5606,2265.5,2.026,34.653,2,34.6529,2,115.8,2,116.7,2,143.62,2,38.32,2,2.73,2,-0.001,2,-0.002,2,2345.4,2,2414.2,2,1.8663
09SS20090203, P15,118,1,6,12007,2,20090314,2136,0.0129,-168.7424,5606,2997.8,1.654,34.672,2,34.6728,2,136.7,2,137.7,2,145.84,2,37.24,2,2.6,2,0.005,2,-0.001,2,2334.2,2,2421.6,2,1.434
