EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,BTLNBR_U,BTLNBR_U_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CTDFLUOR,CTDFLUOR_FLAG_W,SBE35,SBE35_FLAG_W,DNSSAL,DNSSAL_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDXMISSCP,CHLORA,CHLORA_FLAG_W,PAR,PAR_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,TRITUM,TRITUM_FLAG_W,TRITER,CS-134,CS-134_FLAG_W,CS134ER,CS-137,CS-137_FLAG_W,CS137ER
,,,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,/MILLE,,/MILLE,/MILLE,,/MILLE,MG/M^3,,ITS-90,,G/KG,,%TRANS,,/METER,MG/M^3,,UE/SQM/S,,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,KBQ/CUM,,KBQ/CUM,BQ/CUM,,BQ/CUM,BQ/CUM,,BQ/M^3
49NZ20111220,        P10,      16,          1,         17,     X12J32,2,      12032,2,20120105,       2312,    -0.4765,   146.0050,       3417,  2201.4,2,   1.9946,2,  34.6484,2,  34.6470,2,   124.96,2,  125.15,2,  134.25,2,   37.79,2,    0.01,2,   2.686,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.014,2,   1.99456,2,     -999.0,9,     99.768,2,     0.0093,     -999.0,9,      0.000,2,       0.41,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,         16,     X12046,2,      12046,2,20120105,       2312,    -0.4765,   146.0050,       3417,  2399.9,2,   1.8148,2,  34.6575,2,  34.6552,2,   130.95,2,  130.97,2,  137.37,2,   37.50,2,    0.01,2,   2.657,2,   0.000,2,   0.000,2,   0.000,2,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.013,2,   1.81469,2,     -999.0,9,     99.766,2,     0.0094,     -999.0,9,      0.000,2,       0.42,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,         15,     X12J30,2,      12030,2,20120105,       2312,    -0.4765,   146.0050,       3417,  2601.5,2,   1.7242,2,  34.6632,2,  34.6627,2,   135.30,2,  135.42,2,  138.20,2,   37.20,2,    0.01,2,   2.625,2,   0.001,2,   0.001,2,   0.000,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.012,2,   1.72406,2,     -999.0,9,     99.785,2,     0.0086,     -999.0,9,      0.000,2,       0.42,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,         14,     X12J29,2,      12029,2,20120105,       2312,    -0.4765,   146.0050,       3417,  2800.0,2,   1.6505,2,  34.6682,2,  34.6668,2,   139.24,2,  139.47,2,  138.80,2,   36.96,2,    0.01,2,   2.610,2,   0.000,2,   0.000,2,   0.000,2,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.012,2,   1.65046,2,     -999.0,9,     99.787,2,     0.0085,     -999.0,9,      0.000,2,       0.42,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,         13,     X12J28,2,      12028,2,20120105,       2312,    -0.4765,   146.0050,       3417,  3001.5,2,   1.6258,2,  34.6706,2,  34.6692,2,   141.21,2,  141.43,2,  138.94,2,   36.84,2,    0.01,2,   2.605,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.012,2,   1.62571,2,     -999.0,9,     99.810,2,     0.0076,     -999.0,9,      0.000,2,       0.42,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,         12,     X12J27,2,      12027,2,20120105,       2312,    -0.4765,   146.0050,       3417,  3251.9,2,   1.6007,2,  34.6738,2,  34.6721,2,   143.65,2,  143.91,2,  139.23,2,   36.70,2,    0.01,2,   2.585,2,   0.000,2,   0.000,2,   0.000,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.012,2,   1.60061,2,     -999.0,9,     99.791,2,     0.0084,     -999.0,9,      0.000,2,       0.43,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,         11,     X12J11,2,      12011,2,20120105,       2312,    -0.4765,   146.0050,       3417,  2601.4,2,   1.7247,2,  34.6633,2,  34.6618,2,   135.26,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.012,2,   1.72475,2,     -999.0,9,     99.787,2,     0.0085,     -999.0,9,      0.000,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,         10,     X12J26,9,      12026,9,20120105,       2312,    -0.4765,   146.0050,       3417,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,          9,     X12J25,9,      12025,9,20120105,       2312,    -0.4765,   146.0050,       3417,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,          8,     X12J24,9,      12024,9,20120105,       2312,    -0.4765,   146.0050,       3417,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,          7,     X12J23,9,      12023,9,20120105,       2312,    -0.4765,   146.0050,       3417,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,          6,     X12J06,9,      12006,9,20120105,       2312,    -0.4765,   146.0050,       3417,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,          5,     X12102,9,      12102,9,20120105,       2312,    -0.4765,   146.0050,       3417,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,          4,     X12104,2,      12104,2,20120105,       2312,    -0.4765,   146.0050,       3417,  2601.2,2,   1.7241,2,  34.6633,2,  34.6622,2,   135.26,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.012,2,   1.72423,2,     -999.0,9,     99.785,2,     0.0086,     -999.0,9,      0.000,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,          3,     X12J03,9,      12003,9,20120105,       2312,    -0.4765,   146.0050,       3417,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,          2,     X12103,2,      12103,2,20120105,       2312,    -0.4765,   146.0050,       3417,  2601.3,2,   1.7240,2,  34.6632,2,  34.6625,2,   135.24,2,  135.43,2,  138.34,2,   37.26,2,    0.01,2,   2.624,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.012,2,   1.72415,2,     -999.0,9,     99.787,2,     0.0085,     -999.0,9,      0.000,2,       0.42,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      16,          1,          1,     X12J01,2,      12001,2,20120105,       2312,    -0.4765,   146.0050,       3417,  3463.6,2,   1.5713,2,  34.6774,2,  34.6763,2,   146.63,2,  146.53,2,  138.89,2,   36.51,2,    0.01,2,   2.559,2,   0.002,2,   0.001,2,   0.000,2,   0.031,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.012,2,   1.57109,2,     -999.0,9,     99.803,2,     0.0079,     -999.0,9,      0.000,2,       0.42,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,          0,     -999.0,9,         99,9,20120106,       0435,    -0.2465,   146.0667,       4718,  -999.0,9,-999.0000,9,-999.0000,9,  34.9717,2,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,1,     -999.0,       0.46,2,     -999.0,       1.70,2,     -999.0
49NZ20111220,        P10,      17,          1,         36,     X12J21,2,      12021,2,20120106,       0435,    -0.2465,   146.0667,       4718,    10.1,2,  29.8805,2,  34.9862,2,  34.9857,2,   198.30,2,  197.81,2,    0.95,2,    0.04,2,    0.01,2,   0.192,2,   1.372,2,   0.906,2,-999.000,5,-999.000,9,  1962.1,2,  2303.0,2,   8.1110,6,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.183,2,  29.88159,2,     -999.0,9,     98.027,2,     0.0797,     -999.0,9,     39.704,2,       0.12,       0.03,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         35,     X12001,2,      12001,2,20120106,       0435,    -0.2465,   146.0667,       4718,    50.5,2,  29.8216,2,  34.9897,2,  34.9885,2,   197.83,2,  197.57,2,    0.86,2,    0.03,2,    0.01,2,   0.197,2,   1.376,2,   0.905,2,-999.000,5,-999.000,9,  1960.8,6,  2303.6,2,   8.1109,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.339,2,  29.82138,2,     -999.0,9,     98.029,2,     0.0796,     -999.0,9,     15.352,2,       0.12,       0.03,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         34,     X12J19,2,      12019,2,20120106,       0435,    -0.2465,   146.0667,       4718,   100.2,2,  29.7119,2,  35.2166,2,  35.2124,2,   197.20,2,  197.72,2,    0.97,2,    0.17,2,    0.04,2,   0.237,2,   1.391,6,   0.914,6,-999.000,5,-999.000,9,  1980.2,2,  2318.1,6,   8.0995,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.523,2,  29.71094,2,     -999.0,9,     98.208,2,     0.0723,     -999.0,9,      1.713,2,       0.12,       0.03,       0.01,      0.015,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         33,     X12J18,2,      12018,2,20120106,       0435,    -0.2465,   146.0667,       4718,   149.8,2,  24.9450,2,  35.6730,2,  35.6690,2,   140.49,2,  140.20,2,    2.07,2,    8.51,2,    0.02,2,   0.778,2,   1.661,2,   1.050,2,   0.068,2,-999.000,9,  2084.7,2,  2345.6,2,   7.9619,6,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.052,2,  24.95184,2,     -999.0,9,     99.336,2,     0.0266,     -999.0,9,      0.143,2,       0.12,       0.06,       0.01,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         32,     X12J17,2,      12017,2,20120106,       0435,    -0.2465,   146.0667,       4718,   201.8,2,  20.5009,2,  35.5487,2,  35.5531,2,   134.30,2,  133.61,2,    3.70,2,   10.79,2,    0.01,2,   0.918,2,   1.833,2,   1.109,2,   0.044,2,-999.000,9,  2116.0,2,  2339.5,2,   7.8928,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.011,2,  20.50727,2,     -999.0,9,     99.506,2,     0.0198,     -999.0,9,      0.000,2,       0.13,       0.06,       0.01,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         31,     X12J16,2,      12016,2,20120106,       0435,    -0.2465,   146.0667,       4718,   250.0,2,  15.2584,2,  35.1695,2,  35.1705,2,   146.01,2,  145.89,2,    7.99,2,   14.81,2,    0.01,2,   1.159,2,   1.818,2,   1.042,2,   0.033,2,-999.000,9,  2137.1,2,  2320.5,2,   7.8128,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.007,2,  15.25869,2,     -999.0,9,     99.463,2,     0.0215,     -999.0,9,      0.000,2,       0.14,       0.07,       0.01,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         30,     X12J15,2,      12015,2,20120106,       0435,    -0.2465,   146.0667,       4718,   329.8,2,  10.7922,2,  34.7824,2,  34.7813,2,   144.12,2,  143.92,2,   17.97,2,   22.28,2,    0.01,2,   1.632,2,   1.415,2,   0.771,2,   0.026,2,-999.000,9,  2170.7,2,  2307.5,2,   7.7099,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.009,2,  10.79269,2,     -999.0,9,     99.525,2,     0.0190,     -999.0,9,      0.000,2,       0.16,       0.10,       0.01,      0.014,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         29,     X12J14,2,      12014,2,20120106,       0435,    -0.2465,   146.0667,       4718,   429.1,2,   9.2983,2,  34.6726,2,  34.6720,2,   104.17,2,  104.15,2,   26.75,2,   29.25,2,    0.01,2,   2.079,2,   0.821,2,   0.434,2,   0.017,2,-999.000,9,  2211.0,2,  2307.1,2,   7.6039,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.014,2,   9.30405,2,     -999.0,9,     99.573,2,     0.0171,     -999.0,9,      0.000,2,       0.18,       0.11,       0.01,      0.015,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         28,     X12101,2,      12101,2,20120106,       0435,    -0.2465,   146.0667,       4718,   527.8,2,   7.5577,2,  34.5709,2,  34.5712,2,   136.73,2,  136.20,2,   29.61,2,   29.58,2,    0.01,2,   2.104,2,   0.720,2,   0.373,2,   0.012,2,-999.000,9,  2204.2,2,  2307.3,2,   7.6202,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.011,2,   7.56463,2,     -999.0,9,     99.621,2,     0.0152,     -999.0,9,      0.000,2,       0.18,       0.12,       0.01,      0.015,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         27,     X12J12,2,      12012,2,20120106,       0435,    -0.2465,   146.0667,       4718,   629.8,2,   6.5505,2,  34.5503,2,  34.5492,2,    94.38,2,   94.16,2,   46.54,2,   35.68,2,    0.01,2,   2.554,2,   0.220,6,   0.113,6,   0.009,6,-999.000,9,  2251.9,2,  2319.6,2,   7.5300,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.016,2,   6.55129,2,     -999.0,9,     99.666,2,     0.0134,     -999.0,9,      0.000,2,       0.22,       0.13,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         26,     X12J10,2,      12010,2,20120106,       0435,    -0.2465,   146.0667,       4718,   729.7,2,   5.8567,2,  34.5421,2,  34.5412,2,    88.69,2,   88.64,2,   56.74,2,   37.36,2,    0.01,2,   2.681,2,   0.103,2,   0.054,2,   0.000,2,-999.000,9,  2266.2,6,  2329.6,2,   7.5111,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.017,2,   5.85759,2,     -999.0,9,     99.673,2,     0.0131,     -999.0,9,      0.000,2,       0.24,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         25,     X12J09,2,      12009,2,20120106,       0435,    -0.2465,   146.0667,       4718,   828.9,2,   5.5443,2,  34.5387,2,  34.5386,2,    92.04,2,   91.95,2,   60.97,2,   37.54,2,    0.01,2,   2.696,2,   0.084,2,   0.043,2,   0.000,2,-999.000,9,  2270.6,2,  2334.5,6,   7.5120,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.016,2,   5.54461,2,     -999.0,9,     99.698,2,     0.0121,     -999.0,9,      0.000,2,       0.25,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         24,     X12J08,2,      12008,2,20120106,       0435,    -0.2465,   146.0667,       4718,   931.1,2,   5.0639,2,  34.5427,2,  34.5413,2,    91.38,2,   90.97,2,   70.32,2,   38.18,2,    0.01,2,   2.751,2,   0.049,2,   0.026,2,   0.000,2,-999.000,9,  2278.5,2,  2344.2,2,   7.5071,6,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.017,2,   5.06377,2,     -999.0,9,     99.721,2,     0.0112,     -999.0,9,      0.000,2,       0.27,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         23,     X12J07,2,      12007,2,20120106,       0435,    -0.2465,   146.0667,       4718,  1069.6,2,   4.4686,2,  34.5508,2,  34.5502,2,    98.52,2,   98.51,2,   80.85,2,   38.01,2,    0.01,2,   2.743,2,   0.034,2,   0.019,2,   0.000,2,-999.000,9,  2290.6,2,  2356.6,2,   7.5164,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.016,2,   4.46932,2,     -999.0,9,     99.748,2,     0.0101,     -999.0,9,      0.000,2,       0.30,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         22,     X12J22,2,      12022,2,20120106,       0435,    -0.2465,   146.0667,       4718,  1269.8,2,   3.9072,2,  34.5684,2,  34.5657,3,    96.80,2,   96.90,2,   94.43,2,   38.61,2,    0.01,2,   2.796,2,   0.015,2,   0.008,2,   0.000,2,-999.000,9,  2306.8,2,  2370.9,2,   7.5104,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.017,2,   3.90800,2,     -999.0,9,     99.750,2,     0.0100,     -999.0,9,      0.000,2,       0.33,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         21,     X12J36,2,      12036,2,20120106,       0435,    -0.2465,   146.0667,       4718,  1470.6,2,   3.1454,2,  34.5942,2,  34.5940,2,   104.26,2,  104.45,2,  109.77,2,   38.65,2,    0.01,2,   2.786,2,   0.002,2,   0.001,2,   0.000,2,-999.000,9,  2320.8,2,  2387.7,2,   7.5196,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.016,2,   3.14561,2,     -999.0,9,     99.785,2,     0.0086,     -999.0,9,      0.000,2,       0.36,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         20,     X12J35,2,      12035,2,20120106,       0435,    -0.2465,   146.0667,       4718,  1669.5,2,   2.7823,2,  34.6110,2,  34.6105,2,   106.09,2,  106.16,2,  118.69,2,   38.71,2,    0.01,2,   2.784,2,   0.000,2,   0.000,2,   0.000,2,-999.000,9,  2330.6,2,  2398.1,2,   7.5213,6,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.016,2,   2.78229,2,     -999.0,9,     99.798,2,     0.0081,     -999.0,9,      0.000,2,       0.38,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         19,     X12J34,2,      12034,2,20120106,       0435,    -0.2465,   146.0667,       4718,  1869.3,2,   2.4115,2,  34.6275,2,  34.6275,2,   116.00,2,  116.08,2,  125.69,2,   38.12,2,    0.01,2,   2.729,2,   0.000,2,   0.000,2,   0.000,2,-999.000,9,  2330.1,2,  2406.5,2,   7.5374,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.015,2,   2.41166,2,     -999.0,9,     99.795,2,     0.0082,     -999.0,9,      0.000,2,       0.40,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         18,     X12J33,2,      12033,2,20120106,       0435,    -0.2465,   146.0667,       4718,  2069.6,2,   2.1182,2,  34.6418,2,  34.6398,2,   120.69,2,  120.66,2,  132.67,2,   37.94,2,    0.01,2,   2.705,2,   0.000,2,   0.000,2,   0.000,2,-999.000,9,  2334.9,2,  2413.6,2,   7.5441,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.014,2,   2.11838,2,     -999.0,9,     99.793,2,     0.0083,     -999.0,9,      0.000,2,       0.41,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         17,     X12J32,2,      12032,2,20120106,       0435,    -0.2465,   146.0667,       4718,  2269.2,2,   1.9297,2,  34.6514,2,  34.6509,2,   126.83,2,  126.96,2,  135.53,2,   37.57,2,    0.01,2,   2.666,2,   0.000,2,   0.000,2,   0.000,2,-999.000,9,  2335.3,2,  2416.3,2,   7.5533,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.014,2,   1.93019,2,     -999.0,9,     99.802,2,     0.0079,     -999.0,9,      0.000,2,       0.42,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      17,          1,         16,     X12046,2,      12046,2,20120106,       0435,    -0.2465,   146.0667,       4718,  2469.3,2,   1.7559,2,  34.6608,2,  34.6596,2,   133.27,2,  133.31,2,  137.69,2,   37.15,2,    0.01,2,   2.630,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  2333.7,6,  2419.9,2,   7.5629,2,       25, -999.00,1,  -999.0,  -999.0,1,  -999.0,   0.013,2,   1.75600,2,     -999.0,9,     99.802,2,     0.0079,     -999.0,9,      0.000,2,       0.42,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
