BOTTLE,20130222PRINUNIVRMK
# 2/9/2012 Initialized README file  
# Data source: T.Tanhua 2/9/12; R.Steinfeldt 2/15/13 
# SHIP: Maria S. Merian 
# Cruise: MSM12_3 
# Region: NW Atlantic; Lab Sea and Irminger Sea. Similar area to A1W and AR07W 
# EXPOCODE: 06M220090714 
# DATES: 7/14 - 8/22/2009 
# Chief Scientist: M. Rhein 
# 89 stations with 24 place Rosette 
# Hydro: Who - ; Status -  final 
# 	Notes: 	Final salt and oxygen flag edits from R.Steinfeldt 2/15/13 
# 	Bottom depths approximated from global topography 
# Nuts: Who - F. Malien; Status - final 
# 	Notes: Not up to WOCE standards 
# 	Frozen, measured ashore 
# 	Silicate: probably about 10% too low 
# 	Nitrate - no systematic bias detected 
# 	Phosphate: no systematic bias detected 
# O2: Who - I.Stendardo; Status - final 
# 	Notes: 
# TCO2: Who - T.Tanhua; Status - final 
# 	Notes:  
# TA: Who - T.Tanhua; Status - final 
# 	Notes:  
# CFC: Who - M. Rhein; Status - no data yet 
# 	Notes:  SF6 also measured 
# References: 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
  06M220090714,  AR07,   742, 80, 202828,     19,2,20090802,0104, 47.1010, -42.1850, 4173,    436.6,   3.7053,  34.8238,2,-999.0000,9,    290.0,2,    289.3,2,     7.39,6,    15.74,6,     0.01,6,     1.01,6,        0,3,   2156.6,2,   -999.0,9
  06M220090714,  AR07,   742, 80, 202827,     18,2,20090802,0104, 47.1010, -42.1850, 4173,    603.4,   3.8354,  34.8633,2,-999.0000,9,    287.8,2,    286.3,6,     7.95,2,    16.15,2,     0.00,2,     1.02,2,        0,3,   2158.1,2,   2302.8,2
  06M220090714,  AR07,   742, 80, 202826,     17,2,20090802,0104, 47.1010, -42.1850, 4173,    747.2,   3.8961,  34.8922,2,-999.0000,9,    282.3,2,    282.3,2,     7.74,6,    15.99,6,     0.00,6,     1.04,6,        0,3,   2158.5,2,   2301.1,2
  06M220090714,  AR07,   742, 80, 202825,     16,2,20090802,0104, 47.1010, -42.1850, 4173,    898.2,   3.7539,  34.8858,2,-999.0000,9,    284.1,2,    284.1,2,     8.46,6,    16.54,6,     0.00,6,     1.05,6,        0,3,   2159.3,2,   2302.0,2
  06M220090714,  AR07,   742, 80, 202824,     15,2,20090802,0104, 47.1010, -42.1850, 4173,   1098.5,   3.6271,  34.8856,2,-999.0000,9,    284.3,2,    284.2,2,     8.79,6,    16.63,6,     0.00,6,     1.07,6,        0,3,   2158.1,2,   2305.1,2
  06M220090714,  AR07,   742, 80, 202823,     14,2,20090802,0104, 47.1010, -42.1850, 4173,   1300.7,   3.6017,  34.9038,2,-999.0000,9,    279.3,2,    278.2,2,     9.60,6,    16.81,6,     0.00,6,     1.08,6,        0,3,   2159.2,2,   2303.0,2
  06M220090714,  AR07,   742, 80,  80013,     13,2,20090802,0104, 47.1010, -42.1850, 4173,   1513.4,   3.5283,  34.9198,2,  34.9162,2,    275.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   742, 80, 202822,     12,2,20090802,0104, 47.1010, -42.1850, 4173,   1598.8,   3.4654,  34.9177,2,-999.0000,9,    274.8,2,    276.0,2,    10.51,6,    17.03,6,     0.00,6,     1.10,6,        0,3,   2159.3,2,   2308.1,2
  06M220090714,  AR07,   742, 80, 202821,     11,2,20090802,0104, 47.1010, -42.1850, 4173,   1774.1,   3.3282,  34.9130,2,-999.0000,9,    277.0,2,    276.2,2,    10.89,6,    17.36,6,     0.00,6,     1.10,6,        0,3,   2157.2,2,   2301.3,2
  06M220090714,  AR07,   742, 80, 202820,     10,2,20090802,0104, 47.1010, -42.1850, 4173,   2097.6,   3.1201,  34.9140,2,-999.0000,9,    278.9,2,    277.8,2,    11.21,6,    16.89,6,     0.01,6,     1.08,6,        0,3,   2156.4,2,   2303.6,2
  06M220090714,  AR07,   742, 80, 202819,      9,2,20090802,0104, 47.1010, -42.1850, 4173,   2394.7,   2.9553,  34.9159,2,-999.0000,9,    278.1,2,    277.5,2,    12.30,6,    16.88,6,     0.00,6,     1.09,6,        0,3,   2159.2,2,   2309.8,2
  06M220090714,  AR07,   742, 80,  80008,      8,2,20090802,0104, 47.1010, -42.1850, 4173,   2698.8,   2.7472,  34.9158,2,-999.0000,9,    277.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   742, 80, 202818,      7,2,20090802,0104, 47.1010, -42.1850, 4173,   2997.2,   2.4916,  34.9080,2,-999.0000,9,    278.0,2,    276.5,2,    16.33,3,    17.07,6,     0.01,6,     1.12,6,        0,3,   2161.4,2,   2310.1,2
  06M220090714,  AR07,   742, 80,  80006,      6,2,20090802,0104, 47.1010, -42.1850, 4173,   3297.5,   2.3165,  34.8996,2,  34.8997,2,    277.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   742, 80, 202817,      5,2,20090802,0104, 47.1010, -42.1850, 4173,   3598.1,   2.2229,  34.8942,2,-999.0000,9,    277.6,2,    278.0,2,    18.72,3,    17.05,6,     0.01,6,     1.13,6,        0,3,   2165.6,2,   2311.8,2
  06M220090714,  AR07,   742, 80,  80004,      4,2,20090802,0104, 47.1010, -42.1850, 4173,   3897.6,   2.1707,  34.8924,2,-999.0000,9,    281.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   742, 80, 202816,      3,2,20090802,0104, 47.1010, -42.1850, 4173,   3993.5,   2.1623,  34.8943,2,-999.0000,9,    285.1,2,    285.3,2,    13.33,3,    15.76,6,     0.01,6,     1.03,6,        0,3,   2161.3,2,   2307.8,2
  06M220090714,  AR07,   742, 80,  80002,      2,2,20090802,0104, 47.1010, -42.1850, 4173,   4098.0,   2.1300,  34.8955,2,-999.0000,9,    288.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   742, 80, 202815,      1,2,20090802,0104, 47.1010, -42.1850, 4173,   4163.1,   2.0957,  34.8957,2,  34.8947,2,    289.9,2,    289.9,2,    11.55,3,    15.23,6,     0.02,6,     0.99,6,        0,3,   2160.8,2,   2304.7,2
  06M220090714,  AR07,   743, 81,  81022,     22,2,20090802,0526, 47.1000, -41.6070, 4376,     14.6,  15.8600,  33.4060,2,-999.0000,9,    256.0,2,    255.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81021,     21,2,20090802,0526, 47.1000, -41.6070, 4376,    145.2,   8.3399,  34.7919,2,-999.0000,9,    221.8,2,    220.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81020,     20,2,20090802,0526, 47.1000, -41.6070, 4376,    343.0,   5.8787,  34.8184,2,-999.0000,9,    211.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81019,     19,2,20090802,0526, 47.1000, -41.6070, 4376,    450.9,   5.2687,  34.8959,2,-999.0000,9,    243.3,2,    240.0,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81018,     18,2,20090802,0526, 47.1000, -41.6070, 4376,    607.0,   3.6651,  34.7939,2,-999.0000,9,    285.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81017,     17,2,20090802,0526, 47.1000, -41.6070, 4376,    760.6,   3.8133,  34.8447,2,-999.0000,9,    288.1,2,    289.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81016,     16,2,20090802,0526, 47.1000, -41.6070, 4376,    892.3,   3.8226,  34.8610,2,-999.0000,9,    287.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81015,     15,2,20090802,0526, 47.1000, -41.6070, 4376,   1085.0,   4.0808,  34.9274,2,-999.0000,9,    271.7,2,    271.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81014,     14,2,20090802,0526, 47.1000, -41.6070, 4376,   1297.9,   3.8764,  34.9200,2,-999.0000,9,    274.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81013,     13,2,20090802,0526, 47.1000, -41.6070, 4376,   1503.5,   3.7115,  34.9154,2,-999.0000,9,    276.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81012,     12,2,20090802,0526, 47.1000, -41.6070, 4376,   1623.4,   3.6792,  34.9245,2,-999.0000,9,    273.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81011,     11,2,20090802,0526, 47.1000, -41.6070, 4376,   1878.9,   3.4848,  34.9170,2,-999.0000,9,    275.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81010,     10,2,20090802,0526, 47.1000, -41.6070, 4376,   2183.8,   3.3179,  34.9173,2,-999.0000,9,    276.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81009,      9,2,20090802,0526, 47.1000, -41.6070, 4376,   2484.5,   3.1008,  34.9130,2,  34.9095,2,    278.5,2,    278.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81008,      8,2,20090802,0526, 47.1000, -41.6070, 4376,   2798.4,   2.9108,  34.9169,2,-999.0000,9,    278.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81007,      7,2,20090802,0526, 47.1000, -41.6070, 4376,   3098.6,   2.7021,  34.9143,2,-999.0000,9,    278.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81006,      6,2,20090802,0526, 47.1000, -41.6070, 4376,   3353.7,   2.5067,  34.9078,2,-999.0000,9,    278.6,2,    278.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81005,      5,2,20090802,0526, 47.1000, -41.6070, 4376,   3699.2,   2.2507,  34.8958,2,-999.0000,9,    281.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81004,      4,2,20090802,0526, 47.1000, -41.6070, 4376,   3997.1,   2.2501,  34.8943,2,-999.0000,9,    282.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81003,      3,2,20090802,0526, 47.1000, -41.6070, 4376,   4097.9,   2.2553,  34.8945,2,-999.0000,9,    282.2,2,    282.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81002,      2,2,20090802,0526, 47.1000, -41.6070, 4376,   4198.7,   2.2517,  34.8939,2,-999.0000,9,    282.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   743, 81,  81001,      1,2,20090802,0526, 47.1000, -41.6070, 4376,   4366.1,   2.1141,  34.8956,2,  34.8936,2,    288.9,2,    289.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   744, 82, 202846,     22,2,20090802,1005, 47.1010, -40.9930, 4578,     18.4,  18.1480,  34.4634,2,-999.0000,9,    241.5,2,    240.1,2,     0.10,6,     0.10,6,     0.01,6,     0.02,6,        0,3,   2027.2,2,   2286.7,2
  06M220090714,  AR07,   744, 82, 202845,     21,2,20090802,1005, 47.1010, -40.9930, 4578,    196.1,  13.5910,  35.7575,2,  33.4115,4,    214.5,2,    213.3,2,     2.99,6,     7.99,6,     0.01,6,     0.47,6,        0,3,   2132.7,2,   2347.6,2
  06M220090714,  AR07,   744, 82, 202844,     20,2,20090802,1005, 47.1010, -40.9930, 4578,    396.6,   9.8003,  35.2259,2,-999.0000,9,    174.9,2,    178.1,2,     8.89,6,    17.90,6,     0.00,6,     1.10,6,        0,3,   2172.0,2,   2320.2,2
  06M220090714,  AR07,   744, 82, 202843,     19,2,20090802,1005, 47.1010, -40.9930, 4578,    575.6,   6.9129,  35.0323,2,-999.0000,9,    195.8,2,    190.5,2,    11.43,6,    20.87,6,     0.00,6,     1.31,6,        0,3,   2181.2,2,   2313.4,2
  06M220090714,  AR07,   744, 82, 202842,     18,2,20090802,1005, 47.1010, -40.9930, 4578,    768.4,   5.4772,  35.0056,2,  35.1238,4,    236.4,2,    221.9,2,    10.22,6,    18.13,6,     0.00,6,     1.18,6,        0,3,   2175.3,2,   2320.3,2
  06M220090714,  AR07,   744, 82, 202841,     17,2,20090802,1005, 47.1010, -40.9930, 4578,   1010.4,   4.5486,  34.9545,2,-999.0000,9,    260.6,2,    266.0,2,     9.37,6,    17.61,6,     0.00,6,     1.12,6,        0,3,   2167.1,2,   2308.3,2
  06M220090714,  AR07,   744, 82, 202840,     16,2,20090802,1005, 47.1010, -40.9930, 4578,   1189.5,   4.1861,  34.9320,2,-999.0000,9,    270.9,2,    274.6,2,     9.41,6,    17.39,6,     0.00,6,     1.10,6,        0,3,   2163.3,2,   2305.0,2
  06M220090714,  AR07,   744, 82, 202839,     15,2,20090802,1005, 47.1010, -40.9930, 4578,   1424.8,   4.0061,  34.9335,2,-999.0000,9,    271.4,2,    270.0,2,     9.51,6,    17.30,6,     0.00,6,     1.09,6,        0,3,   2162.1,2,   2306.7,2
  06M220090714,  AR07,   744, 82, 202838,     14,2,20090802,1005, 47.1010, -40.9930, 4578,   1609.6,   3.7841,  34.9155,2,-999.0000,9,    276.0,2,    282.9,4,     9.78,6,    17.21,6,     0.00,6,     1.10,6,        0,3,   2161.4,2,   2306.3,2
  06M220090714,  AR07,   744, 82, 202837,     13,2,20090802,1005, 47.1010, -40.9930, 4578,   1809.9,   3.7107,  34.9246,2,-999.0000,9,    273.2,2,    267.0,4,    10.46,6,    17.33,6,     0.01,6,     1.10,6,        0,3,   2160.1,2,   2301.6,2
  06M220090714,  AR07,   744, 82,  82012,     12,2,20090802,1005, 47.1010, -40.9930, 4578,   1992.1,   3.5447,  34.9162,2,-999.0000,9,    275.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   744, 82, 202836,     11,2,20090802,1005, 47.1010, -40.9930, 4578,   2184.9,   3.3888,  34.9122,2,-999.0000,9,    276.7,2,    278.1,2,    11.39,6,    17.53,6,     0.01,6,     1.11,6,        0,3,   2159.2,2,   2304.8,2
  06M220090714,  AR07,   744, 82,  82010,     10,2,20090802,1005, 47.1010, -40.9930, 4578,   2398.8,   3.2808,  34.9112,2,  34.9097,2,    277.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   744, 82, 202835,      9,2,20090802,1005, 47.1010, -40.9930, 4578,   2597.5,   3.1685,  34.9129,2,-999.0000,9,    278.3,2,    279.0,2,    11.84,6,    17.24,6,     0.01,6,     1.09,6,        0,3,   2159.0,2,   2311.2,2
  06M220090714,  AR07,   744, 82,  82008,      8,2,20090802,1005, 47.1010, -40.9930, 4578,   2799.7,   3.0371,  34.9149,2,-999.0000,9,    278.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   744, 82, 202834,      7,2,20090802,1005, 47.1010, -40.9930, 4578,   3114.5,   2.8598,  34.9155,2,-999.0000,9,    277.9,2,    278.0,6,    13.49,6,    16.94,6,     0.01,6,     1.08,6,        0,3,   2160.7,6,   2306.0,6
  06M220090714,  AR07,   744, 82,  82006,      6,2,20090802,1005, 47.1010, -40.9930, 4578,   3304.5,   2.7194,  34.9129,2,-999.0000,9,    278.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   744, 82, 202833,      5,2,20090802,1005, 47.1010, -40.9930, 4578,   3497.7,   2.5813,  34.9082,2,-999.0000,9,    277.8,2,    282.4,3,    16.06,6,    17.07,6,     0.01,6,     1.10,6,        0,3,   2163.1,2,   2308.3,2
  06M220090714,  AR07,   744, 82,  82004,      4,2,20090802,1005, 47.1010, -40.9930, 4578,   3811.3,   2.3729,  34.8985,2,-999.0000,9,    278.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   744, 82, 202832,      3,2,20090802,1005, 47.1010, -40.9930, 4578,   4100.2,   2.2667,  34.8930,2,-999.0000,9,    281.6,2,    278.5,2,    16.34,6,    16.63,6,     0.01,6,     1.08,6,        0,3,   2164.8,2,   2311.6,2
  06M220090714,  AR07,   744, 82,  82002,      2,2,20090802,1005, 47.1010, -40.9930, 4578,   4298.0,   2.2376,  34.8921,2,  34.8910,2,    283.0,2,    283.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   744, 82, 202831,      1,2,20090802,1005, 47.1010, -40.9930, 4578,   4568.1,   2.1956,  34.8917,2,-999.0000,9,    285.6,2,    286.0,2,    14.68,6,    15.91,6,     0.01,6,     1.03,6,        0,3,   2164.8,2,   2308.8,2
  06M220090714,  AR07,   745, 83,  83022,     22,2,20090802,1509, 47.1340, -40.2570, 4643,     18.3,  17.8450,  36.0041,2,  36.0052,2,    237.6,2,    231.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83021,     21,2,20090802,1509, 47.1340, -40.2570, 4643,    145.6,  15.1810,  36.0264,2,-999.0000,9,    223.4,2,    243.2,3,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83020,     20,2,20090802,1509, 47.1340, -40.2570, 4643,    288.2,  14.2540,  35.9126,2,-999.0000,9,    231.8,2,    234.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83019,     19,2,20090802,1509, 47.1340, -40.2570, 4643,    465.3,  13.1620,  35.7190,2,-999.0000,9,    233.0,2,    229.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83018,     18,2,20090802,1509, 47.1340, -40.2570, 4643,    607.8,  11.3510,  35.4065,2,-999.0000,9,    211.0,2,    214.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83017,     17,2,20090802,1509, 47.1340, -40.2570, 4643,    728.5,   9.6231,  35.2052,2,  35.1833,2,    184.2,2,    182.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83016,     16,2,20090802,1509, 47.1340, -40.2570, 4643,    805.3,   8.1951,  35.1067,2,-999.0000,9,    183.2,2,    183.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83015,     15,2,20090802,1509, 47.1340, -40.2570, 4643,    976.7,   5.6268,  34.9458,2,-999.0000,9,    221.1,2,    230.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83014,     14,2,20090802,1509, 47.1340, -40.2570, 4643,   1293.9,   4.4598,  34.9437,2,-999.0000,9,    263.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83013,     13,2,20090802,1509, 47.1340, -40.2570, 4643,   1498.4,   4.1679,  34.9360,2,-999.0000,9,    269.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83012,     12,2,20090802,1509, 47.1340, -40.2570, 4643,   1596.2,   3.9503,  34.9160,2,-999.0000,9,    275.5,2,    276.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83011,     11,2,20090802,1509, 47.1340, -40.2570, 4643,   1886.3,   3.7655,  34.9141,2,-999.0000,9,    274.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83010,     10,2,20090802,1509, 47.1340, -40.2570, 4643,   1998.1,   3.7327,  34.9229,2,-999.0000,9,    273.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83009,      9,2,20090802,1509, 47.1340, -40.2570, 4643,   2168.7,   3.5719,  34.9154,2,  34.9209,2,    274.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83008,      8,2,20090802,1509, 47.1340, -40.2570, 4643,   2521.3,   3.3714,  34.9122,2,-999.0000,9,    276.9,2,    278.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83007,      7,2,20090802,1509, 47.1340, -40.2570, 4643,   2799.9,   3.1814,  34.9144,2,-999.0000,9,    277.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83006,      6,2,20090802,1509, 47.1340, -40.2570, 4643,   3081.3,   3.0135,  34.9165,2,-999.0000,9,    278.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83005,      5,2,20090802,1509, 47.1340, -40.2570, 4643,   3396.9,   2.7877,  34.9144,2,-999.0000,9,    277.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83004,      4,2,20090802,1509, 47.1340, -40.2570, 4643,   3721.9,   2.5679,  34.9077,2,-999.0000,9,    277.4,2,    278.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83003,      3,2,20090802,1509, 47.1340, -40.2570, 4643,   3999.5,   2.3012,  34.8957,2,-999.0000,9,    279.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83002,      2,2,20090802,1509, 47.1340, -40.2570, 4643,   4298.5,   2.2502,  34.8928,2,-999.0000,9,    281.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   745, 83,  83001,      1,2,20090802,1509, 47.1340, -40.2570, 4643,   4633.2,   2.2617,  34.8924,2,  34.8904,2,    282.4,2,    282.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   747, 85,  85022,     22,2,20090802,2138, 47.1690, -39.4570, 4679,     17.2,  17.2190,  36.0178,2,-999.0000,9,    239.8,2,    240.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   747, 85,  85021,     21,2,20090802,2138, 47.1690, -39.4570, 4679,    186.4,  15.2270,  36.1395,2,-999.0000,9,    235.2,2,    234.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   747, 85,  85020,     20,2,20090802,2138, 47.1690, -39.4570, 4679,    407.9,  14.1960,  35.9282,2,-999.0000,9,    237.6,2,    236.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   747, 85,  85019,     19,2,20090802,2138, 47.1690, -39.4570, 4679,    600.2,  14.0450,  35.9143,2,-999.0000,9,    241.3,2,    242.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   747, 85,  85018,     18,2,20090802,2138, 47.1690, -39.4570, 4679,    812.6,  11.6400,  35.4588,2,-999.0000,9,    208.1,2,    204.2,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
