BOTTLE,20081104CCHDOSIODBK
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W,XMISS,XMISS_FLAG_W
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,,,,
  09AR20060102,  S04I,     5,  1,     20,     20,2,20060111,1202,-59.9947,  75.2187, 2091,     49.9,  -1.3280,  33.9605,2,  33.9593,2,   338.42,2,   334.36,2,     47.5,2,    29.39,2,  -999.00,9,    1.404,2,    0.002,2,    0.967,2
  09AR20060102,  S04I,     5,  1,     19,     19,2,20060111,1202,-59.9947,  75.2187, 2091,     58.1,  -1.5228,  33.9831,2,  33.9868,2,   325.42,2,   327.15,2,     49.6,2,    29.90,2,  -999.00,9,    0.912,2,    0.001,2,    0.979,2
  09AR20060102,  S04I,     5,  1,     18,     18,2,20060111,1202,-59.9947,  75.2187, 2091,     68.1,  -1.4034,  34.0167,2,  34.0162,2,   318.80,2,   317.32,2,     51.8,2,    30.43,2,  -999.00,9,    0.571,2,    0.001,2,    0.983,2
  09AR20060102,  S04I,     5,  1,     17,     17,2,20060111,1202,-59.9947,  75.2187, 2091,     89.4,  -0.8256,  34.1368,2,  34.1334,2,   299.24,2,   282.16,2,     57.3,2,    32.11,2,  -999.00,9,    0.371,2,    0.000,2,    0.985,2
  09AR20060102,  S04I,     5,  1,     16,     16,2,20060111,1202,-59.9947,  75.2187, 2091,    119.8,   0.9403,  34.3832,2,  34.3825,2,   260.77,2,   211.08,2,     68.9,2,    34.54,2,  -999.00,9,    0.065,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,     5,  1,     15,     15,2,20060111,1202,-59.9947,  75.2187, 2091,    149.0,   1.6423,  34.4880,2,  34.4879,2,   222.96,2,   185.48,2,     74.0,2,    35.40,2,  -999.00,9,    0.014,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,     5,  1,     14,     14,2,20060111,1202,-59.9947,  75.2187, 2091,    169.8,   1.7657,  34.5135,2,  34.5095,2,   206.62,2,   181.59,2,     76.7,2,    35.29,2,  -999.00,9,   -0.004,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,     5,  1,     13,     13,2,20060111,1202,-59.9947,  75.2187, 2091,    199.7,   1.9027,  34.5547,2,  34.5530,2,   193.21,2,   176.23,2,     78.9,2,    35.20,2,  -999.00,9,   -0.012,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,     5,  1,     12,     12,2,20060111,1202,-59.9947,  75.2187, 2091,    300.4,   1.9878,  34.6185,2,  34.6172,2,   176.70,2,   173.11,2,     81.3,2,    34.45,2,  -999.00,9,   -0.021,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,     5,  1,     11,     11,2,20060111,1202,-59.9947,  75.2187, 2091,    400.0,   2.0183,  34.6686,2,  34.6686,2,   175.55,2,   176.31,2,     82.2,2,    33.36,2,  -999.00,9,   -0.026,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,     5,  1,     10,     10,2,20060111,1202,-59.9947,  75.2187, 2091,    499.6,   2.0089,  34.6997,2,  34.6996,2,   178.82,2,   180.11,2,     83.1,2,    32.64,2,  -999.00,9,   -0.026,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,     5,  1,      9,      9,2,20060111,1202,-59.9947,  75.2187, 2091,    599.5,   1.9612,  34.7186,2,  34.7182,2,   183.47,2,   185.55,2,     83.8,2,    31.98,2,  -999.00,9,   -0.028,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,     5,  1,      8,      8,2,20060111,1202,-59.9947,  75.2187, 2091,    799.3,   1.8421,  34.7431,2,  34.7431,2,   193.08,2,   193.82,2,     84.3,2,    31.10,2,  -999.00,9,   -0.030,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,     5,  1,      7,      7,2,20060111,1202,-59.9947,  75.2187, 2091,    999.8,   1.6519,  34.7472,2,  34.7475,2,   197.50,2,   196.73,2,     88.9,2,    30.65,2,  -999.00,9,   -0.032,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     5,  1,      6,      6,2,20060111,1202,-59.9947,  75.2187, 2091,   1198.2,   1.4557,  34.7424,2,  34.7425,2,   199.55,2,   200.91,2,     97.0,2,    31.39,2,  -999.00,9,   -0.033,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     5,  1,      5,      5,2,20060111,1202,-59.9947,  75.2187, 2091,   1402.3,   1.2847,  34.7373,2,  34.7378,2,   204.36,2,   204.02,2,    101.6,2,    32.11,3,  -999.00,9,   -0.034,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     5,  1,      4,      4,2,20060111,1202,-59.9947,  75.2187, 2091,   1599.2,   1.1088,  34.7278,2,  34.7278,2,   205.70,2,   204.61,2,    103.6,2,    31.41,2,  -999.00,9,   -0.035,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     5,  1,      3,      3,2,20060111,1202,-59.9947,  75.2187, 2091,   1784.4,   0.8676,  34.7140,2,  34.7145,2,   207.02,2,   206.65,2,    110.9,2,    32.05,2,  -999.00,9,   -0.036,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     5,  1,      2,      2,2,20060111,1202,-59.9947,  75.2187, 2091,   2025.4,   0.6417,  34.7016,2,  34.7017,2,   209.59,2,   208.89,2,    122.3,2,    32.48,2,  -999.00,9,   -0.034,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,     5,  1,      1,      1,2,20060111,1202,-59.9947,  75.2187, 2091,   2065.0,   0.5966,  34.6992,2,  34.6994,2,   209.86,2,   210.44,2,    126.0,2,    32.40,2,  -999.00,9,   -0.031,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,     6,  1,     24,     24,2,20060111,1649,-60.3207,  74.5925, 2554,      7.6,   0.1694,  33.7953,2,  33.7968,2,   349.55,2,   348.06,2,     35.4,2,    26.87,2,  -999.00,9,    3.100,2,    0.000,2,    0.934,2
  09AR20060102,  S04I,     6,  1,     23,     23,2,20060111,1649,-60.3207,  74.5925, 2554,     30.6,   0.1000,  33.7978,2,-999.0000,9,   349.13,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    2.989,2,    0.000,2,    0.931,2
  09AR20060102,  S04I,     6,  1,     22,     22,2,20060111,1649,-60.3207,  74.5925, 2554,     29.8,   0.0778,  33.7966,2,-999.0000,9,   349.13,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    2.988,2,    0.000,2,    0.932,2
  09AR20060102,  S04I,     6,  1,     21,     21,2,20060111,1649,-60.3207,  74.5925, 2554,     30.3,   0.1178,  33.7977,2,  33.8003,2,   349.13,2,   348.54,2,     35.1,2,    26.84,2,  -999.00,9,    2.987,2,    0.000,2,    0.932,2
  09AR20060102,  S04I,     6,  1,     20,     20,2,20060111,1649,-60.3207,  74.5925, 2554,     39.1,  -0.1734,  33.8092,2,  33.8085,2,   343.91,2,   345.91,2,     37.0,2,    27.18,2,  -999.00,9,    2.787,2,    0.000,2,    0.939,2
  09AR20060102,  S04I,     6,  1,     19,     19,2,20060111,1649,-60.3207,  74.5925, 2554,     48.5,  -0.6554,  33.8593,2,  33.8556,2,   336.45,2,   339.75,2,     44.1,2,    27.43,2,  -999.00,9,    2.472,2,    0.000,2,    0.955,2
  09AR20060102,  S04I,     6,  1,     18,     18,2,20060111,1649,-60.3207,  74.5925, 2554,     60.7,  -1.0903,  33.9428,2,  33.9440,2,   325.31,2,   322.89,2,     48.2,2,    29.26,2,  -999.00,9,    0.824,2,    0.000,2,    0.972,2
  09AR20060102,  S04I,     6,  1,     17,     17,2,20060111,1649,-60.3207,  74.5925, 2554,     90.9,  -0.5385,  34.0949,2,  34.0880,2,   307.87,2,   284.21,2,     53.7,2,    31.58,2,  -999.00,9,    0.334,2,    0.000,2,    0.981,2
  09AR20060102,  S04I,     6,  1,     16,     16,2,20060111,1649,-60.3207,  74.5925, 2554,    120.6,   1.0823,  34.3298,2,  34.3308,2,   268.93,2,   215.96,2,     73.3,2,    34.11,2,  -999.00,9,    0.084,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,     6,  1,     15,     15,2,20060111,1649,-60.3207,  74.5925, 2554,    149.7,   1.7527,  34.4592,2,  34.4576,2,   221.76,2,   187.34,2,     80.8,2,    35.88,2,  -999.00,9,    0.001,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,     6,  1,     14,     14,2,20060111,1649,-60.3207,  74.5925, 2554,    200.3,   1.8963,  34.5184,2,  34.5164,2,   193.84,2,   179.25,2,     86.7,3,    35.05,2,  -999.00,9,   -0.001,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,     6,  1,     13,     13,2,20060111,1649,-60.3207,  74.5925, 2554,    299.5,   2.0302,  34.6062,2,  34.6062,2,   177.08,2,   173.79,2,     84.1,2,    33.82,2,  -999.00,9,   -0.018,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,     6,  1,     12,     12,2,20060111,1649,-60.3207,  74.5925, 2554,    401.7,   2.0570,  34.6562,2,  34.6560,2,   174.96,2,   175.34,2,     86.6,2,    33.81,2,  -999.00,9,   -0.023,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,     6,  1,     11,     11,2,20060111,1649,-60.3207,  74.5925, 2554,    501.2,   2.0472,  34.6893,2,  34.6894,2,   177.46,2,   178.65,2,     86.6,2,    33.08,2,  -999.00,9,   -0.027,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,     6,  1,     10,     10,2,20060111,1649,-60.3207,  74.5925, 2554,    600.0,   2.0091,  34.7126,2,  34.7127,2,   181.73,2,   183.41,2,   -999.0,9,    31.90,2,  -999.00,9,   -0.026,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,     6,  1,      9,      9,2,20060111,1649,-60.3207,  74.5925, 2554,    802.5,   1.9125,  34.7392,2,  34.7400,2,   191.02,2,   190.61,2,     90.8,3,    31.55,2,  -999.00,9,   -0.032,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     6,  1,      8,      8,2,20060111,1649,-60.3207,  74.5925, 2554,    999.8,   1.7590,  34.7484,2,  34.7488,2,   196.92,2,   196.63,2,     89.4,2,    29.76,2,  -999.00,9,   -0.035,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     6,  1,      7,      7,2,20060111,1649,-60.3207,  74.5925, 2554,   1200.1,   1.5694,  34.7483,2,  34.7488,2,   201.00,2,   200.43,2,     90.7,2,    30.47,2,  -999.00,9,   -0.032,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     6,  1,      6,      6,2,20060111,1649,-60.3207,  74.5925, 2554,   1400.3,   1.3618,  34.7409,2,  34.7416,2,   203.49,2,   202.86,2,     94.5,2,    30.67,2,  -999.00,9,   -0.033,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     6,  1,      5,      5,2,20060111,1649,-60.3207,  74.5925, 2554,   1800.9,   0.9762,  34.7198,2,  34.7196,2,   205.48,2,   206.26,2,    107.9,2,    31.76,2,  -999.00,9,   -0.038,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     6,  1,      4,      4,2,20060111,1649,-60.3207,  74.5925, 2554,   1999.1,   0.7823,  34.7085,2,  34.7086,2,   206.87,2,   206.94,2,    121.0,2,    32.14,2,  -999.00,9,   -0.037,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     6,  1,      3,      3,2,20060111,1649,-60.3207,  74.5925, 2554,   2198.6,   0.6368,  34.7003,2,  34.7004,2,   208.41,2,   208.69,2,    124.0,2,    32.69,2,  -999.00,9,   -0.039,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     6,  1,      2,      2,2,20060111,1649,-60.3207,  74.5925, 2554,   2470.3,   0.4457,  34.6910,2,  34.6913,2,   212.29,2,   212.19,2,    127.7,2,    32.50,2,  -999.00,9,   -0.038,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,     6,  1,      1,      1,2,20060111,1649,-60.3207,  74.5925, 2554,   2510.4,   0.4455,  34.6908,2,  34.6907,2,   212.50,2,   212.58,2,    126.8,2,    32.56,2,  -999.00,9,   -0.035,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,     7,  1,     24,     24,2,20060111,2039,-60.3918,  74.4627, 2944,      8.9,   0.3601,  33.7047,2,  33.7061,2,   348.36,2,   346.14,2,     37.6,2,  -999.00,9,  -999.00,9,    1.331,2,    0.013,2,    0.953,2
  09AR20060102,  S04I,     7,  1,     23,     23,2,20060111,2039,-60.3918,  74.4627, 2944,     29.6,  -0.1861,  33.8168,2,-999.0000,9,   348.46,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    2.558,2,    0.002,2,    0.943,2
  09AR20060102,  S04I,     7,  1,     22,     22,2,20060111,2039,-60.3918,  74.4627, 2944,     29.8,  -0.2048,  33.8196,2,-999.0000,9,   348.46,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    2.628,2,    0.002,2,    0.944,2
  09AR20060102,  S04I,     7,  1,     21,     21,2,20060111,2039,-60.3918,  74.4627, 2944,     29.4,  -0.1802,  33.8165,2,  33.8167,2,   348.46,2,   350.38,2,     36.2,2,    26.93,2,  -999.00,9,    2.582,2,    0.002,2,    0.940,2
  09AR20060102,  S04I,     7,  1,     20,     20,2,20060111,2039,-60.3918,  74.4627, 2944,     40.6,  -0.4287,  33.8407,2,  33.8412,2,   347.77,2,   347.65,2,   -999.0,9,  -999.00,9,  -999.00,9,    2.642,2,    0.000,2,    0.949,2
  09AR20060102,  S04I,     7,  1,     19,     19,2,20060111,2039,-60.3918,  74.4627, 2944,     50.9,  -0.6438,  33.8558,2,  33.8554,2,   345.31,2,   345.30,2,     38.4,2,    27.64,2,  -999.00,9,    2.202,2,    0.000,2,    0.956,2
  09AR20060102,  S04I,     7,  1,     18,     18,2,20060111,2039,-60.3918,  74.4627, 2944,     61.1,  -0.9805,  33.8792,2,  33.8760,2,   337.29,2,   340.72,2,     42.7,2,    28.09,2,  -999.00,9,    1.532,2,    0.000,2,    0.966,2
  09AR20060102,  S04I,     7,  1,     17,     17,2,20060111,2039,-60.3918,  74.4627, 2944,     67.4,  -1.2886,  33.9304,2,  33.9309,2,   332.56,2,   329.12,2,     46.2,2,    29.13,2,  -999.00,9,    0.685,2,    0.000,2,    0.979,2
  09AR20060102,  S04I,     7,  1,     16,     16,2,20060111,2039,-60.3918,  74.4627, 2944,     88.3,  -0.8845,  34.0486,2,  34.0479,2,   316.05,2,   297.26,2,     52.2,2,    31.08,2,  -999.00,9,    0.253,2,    0.000,2,    0.987,2
  09AR20060102,  S04I,     7,  1,     15,     15,2,20060111,2039,-60.3918,  74.4627, 2944,    117.8,   0.0994,  34.2017,2,  34.2038,2,   290.51,2,   256.56,2,     63.2,2,    32.81,2,  -999.00,9,    0.128,2,    0.000,2,    0.989,2
  09AR20060102,  S04I,     7,  1,     14,     14,2,20060111,2039,-60.3918,  74.4627, 2944,    155.5,   1.3731,  34.3819,2,  34.3772,2,   225.30,2,   204.96,2,     68.6,2,    34.48,2,  -999.00,9,    0.028,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,     7,  1,     13,     13,2,20060111,2039,-60.3918,  74.4627, 2944,    166.7,   1.5175,  34.4065,2,  34.4007,2,   210.25,2,   201.16,2,     69.5,2,    34.81,2,  -999.00,9,    0.013,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,     7,  1,     12,     12,2,20060111,2039,-60.3918,  74.4627, 2944,    202.1,   1.7731,  34.4725,2,  34.4725,2,   190.22,2,   185.78,2,     74.2,2,    34.93,2,  -999.00,9,   -0.002,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,     7,  1,     11,     11,2,20060111,2039,-60.3918,  74.4627, 2944,    399.4,   2.0413,  34.6362,2,  34.6358,2,   174.53,2,   174.28,2,     81.5,2,    33.50,2,  -999.00,9,   -0.028,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,     7,  1,     10,     10,2,20060111,2039,-60.3918,  74.4627, 2944,    596.6,   2.0271,  34.7070,2,  34.7072,2,   180.74,2,   182.93,2,     80.5,2,    31.50,2,  -999.00,9,   -0.027,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,     7,  1,      9,      9,2,20060111,2039,-60.3918,  74.4627, 2944,    799.1,   1.9126,  34.7365,2,  34.7363,2,   189.36,2,   190.22,2,     82.2,2,    30.81,2,  -999.00,9,   -0.033,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,     7,  1,      8,      8,2,20060111,2039,-60.3918,  74.4627, 2944,   1003.1,   1.7734,  34.7478,2,  34.7482,2,   196.78,2,   199.65,2,     84.6,2,    30.12,2,  -999.00,9,   -0.032,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     7,  1,      7,      7,2,20060111,2039,-60.3918,  74.4627, 2944,   1252.0,   1.5786,  34.7491,2,  34.7496,2,   202.55,2,   203.93,2,     88.8,2,    30.21,2,  -999.00,9,   -0.035,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     7,  1,      6,      6,2,20060111,2039,-60.3918,  74.4627, 2944,   1502.0,   1.3482,  34.7400,2,  34.7406,2,   205.60,2,   205.78,2,   -999.0,9,  -999.00,9,  -999.00,9,   -0.037,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     7,  1,      5,      5,2,20060111,2039,-60.3918,  74.4627, 2944,   1750.3,   1.0918,  34.7259,2,  34.7262,2,   206.00,2,   205.38,2,    109.5,2,    30.83,2,  -999.00,9,   -0.038,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     7,  1,      4,      4,2,20060111,2039,-60.3918,  74.4627, 2944,   2003.1,   0.8611,  34.7126,2,  34.7129,2,   206.96,2,   207.14,2,    124.7,3,    31.63,2,  -999.00,9,   -0.037,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     7,  1,      3,      3,2,20060111,2039,-60.3918,  74.4627, 2944,   2399.1,   0.6113,  34.6985,2,  34.6984,2,   209.71,2,   209.86,2,    119.2,2,    32.04,2,  -999.00,9,   -0.041,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     7,  1,      2,      2,2,20060111,2039,-60.3918,  74.4627, 2944,   2874.7,   0.4182,  34.6883,2,  34.6882,2,   214.57,2,   215.50,2,    129.2,2,    32.63,2,  -999.00,9,   -0.040,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,     7,  1,      1,      1,2,20060111,2039,-60.3918,  74.4627, 2944,   2929.2,   0.4145,  34.6879,2,  34.6878,2,   215.00,2,   214.53,2,    139.7,2,    32.30,2,  -999.00,9,   -0.038,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,     8,  1,     24,     24,2,20060112,0132,-60.6782,  73.9028, 3247,     11.2,   0.1982,  33.6321,2,  33.6317,2,   353.03,2,   352.78,2,     31.7,2,    25.04,2,  -999.00,9,    1.224,2,    0.148,2,    0.933,2
  09AR20060102,  S04I,     8,  1,     23,     23,2,20060112,0132,-60.6782,  73.9028, 3247,     19.9,   0.2432,  33.6742,2,-999.0000,9,   352.78,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.883,2,    0.069,2,    0.933,2
  09AR20060102,  S04I,     8,  1,     22,     22,2,20060112,0132,-60.6782,  73.9028, 3247,     20.2,   0.2283,  33.6789,2,-999.0000,9,   352.78,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.980,2,    0.068,2,    0.931,2
  09AR20060102,  S04I,     8,  1,     21,     21,2,20060112,0132,-60.6782,  73.9028, 3247,     19.8,   0.2000,  33.6823,2,  33.6798,2,   352.78,2,   352.37,2,     30.8,2,    25.35,2,  -999.00,9,    2.028,2,    0.076,2,    0.931,2
  09AR20060102,  S04I,     8,  1,     20,     20,2,20060112,0132,-60.6782,  73.9028, 3247,     28.7,  -0.0073,  33.7269,2,  33.7261,2,   352.22,2,   352.46,2,     33.8,2,    25.94,2,  -999.00,9,    2.552,2,    0.033,2,    0.934,2
  09AR20060102,  S04I,     8,  1,     19,     19,2,20060112,0132,-60.6782,  73.9028, 3247,     39.5,  -0.0556,  33.7419,2,  33.7431,2,   351.54,2,   351.48,2,     33.9,2,    26.11,2,  -999.00,9,    2.689,2,    0.016,2,    0.936,2
  09AR20060102,  S04I,     8,  1,     18,     18,2,20060112,0132,-60.6782,  73.9028, 3247,     51.5,  -0.5086,  33.8046,2,  33.8019,2,   348.05,2,   348.34,2,     36.7,2,    26.73,2,  -999.00,9,    2.365,2,    0.005,2,    0.952,2
  09AR20060102,  S04I,     8,  1,     17,     17,2,20060112,0132,-60.6782,  73.9028, 3247,     71.1,  -1.4109,  33.8801,2,  33.8801,2,   337.86,2,   338.47,2,     43.0,2,    28.63,2,  -999.00,9,    0.678,2,    0.001,2,    0.981,2
  09AR20060102,  S04I,     8,  1,     16,     16,2,20060112,0132,-60.6782,  73.9028, 3247,     77.8,  -1.4932,  33.8835,2,  33.8822,2,   334.60,2,   340.42,2,     42.8,2,    28.56,2,  -999.00,9,    0.567,2,    0.001,2,    0.982,2
  09AR20060102,  S04I,     8,  1,     15,     15,2,20060112,0132,-60.6782,  73.9028, 3247,     99.7,  -1.3251,  33.9550,2,  33.9536,2,   324.32,2,   322.00,2,     51.1,2,    29.22,2,  -999.00,9,    0.337,2,    0.000,2,    0.986,2
  09AR20060102,  S04I,     8,  1,     14,     14,2,20060112,0132,-60.6782,  73.9028, 3247,    119.3,  -1.0894,  33.9979,2,  33.9972,2,   313.74,2,   310.02,2,     51.0,2,    30.05,2,  -999.00,9,    0.286,2,    0.000,2,    0.988,2
  09AR20060102,  S04I,     8,  1,     13,     13,2,20060112,0132,-60.6782,  73.9028, 3247,    148.3,   0.4412,  34.2180,2,  34.2164,2,   271.96,2,   249.74,2,     58.9,2,    33.04,2,  -999.00,9,    0.105,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,     8,  1,     12,     12,2,20060112,0132,-60.6782,  73.9028, 3247,    181.3,   1.5817,  34.3984,2,  34.3980,2,   216.61,2,   199.12,2,     68.7,2,    34.40,2,  -999.00,9,    0.007,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,     8,  1,     11,     11,2,20060112,0132,-60.6782,  73.9028, 3247,    198.9,   1.7413,  34.4387,2,  34.4374,2,   205.36,2,   191.62,2,     69.3,2,    34.54,2,  -999.00,9,   -0.007,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,     8,  1,     10,     10,2,20060112,0132,-60.6782,  73.9028, 3247,    398.8,   2.0209,  34.6153,2,  34.6152,2,   176.80,2,   175.15,2,     78.6,2,    33.80,2,  -999.00,9,   -0.021,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,     8,  1,      9,      9,2,20060112,0132,-60.6782,  73.9028, 3247,    600.5,   2.0278,  34.6919,2,  34.6915,2,   180.79,2,   180.40,2,     82.0,2,    32.11,2,  -999.00,9,   -0.024,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,     8,  1,      8,      8,2,20060112,0132,-60.6782,  73.9028, 3247,    799.5,   1.9371,  34.7301,2,  34.7304,2,   188.93,2,   189.83,2,     83.9,2,    30.85,2,  -999.00,9,   -0.029,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,     8,  1,      7,      7,2,20060112,0132,-60.6782,  73.9028, 3247,   1000.1,   1.7893,  34.7455,2,  34.7461,2,   195.92,2,   197.32,2,     85.2,2,    30.43,2,  -999.00,9,   -0.031,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     8,  1,      6,      6,2,20060112,0132,-60.6782,  73.9028, 3247,   1401.1,   1.4408,  34.7433,2,  34.7437,2,   203.97,2,   204.41,2,     93.3,2,    30.19,2,  -999.00,9,   -0.036,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     8,  1,      5,      5,2,20060112,0132,-60.6782,  73.9028, 3247,   1801.5,   1.0592,  34.7233,2,  34.7241,2,   207.09,2,   206.75,2,    104.1,2,    31.00,2,  -999.00,9,   -0.035,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     8,  1,      4,      4,2,20060112,0132,-60.6782,  73.9028, 3247,   2197.9,   0.7525,  34.7055,2,  34.7052,2,   209.47,2,   209.37,2,    111.8,2,    31.66,2,  -999.00,9,   -0.040,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     8,  1,      3,      3,2,20060112,0132,-60.6782,  73.9028, 3247,   2705.1,   0.4437,  34.6887,2,  34.6884,2,   214.24,2,   214.92,2,    122.0,2,    32.07,2,  -999.00,9,   -0.040,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     8,  1,      2,      2,2,20060112,0132,-60.6782,  73.9028, 3247,   3212.9,   0.1753,  34.6758,2,  34.6750,2,   222.03,2,   223.09,2,    127.6,2,    32.49,2,  -999.00,9,   -0.042,2,    0.000,2,    0.995,2
  09AR20060102,  S04I,     8,  1,      1,      1,2,20060112,0132,-60.6782,  73.9028, 3247,   3288.8,   0.1483,  34.6743,2,  34.6737,2,   223.23,2,   221.53,2,    130.2,2,    32.46,2,  -999.00,9,   -0.040,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,     9,  1,     24,     24,2,20060112,0745,-61.2018,  72.8998, 4118,      9.1,   0.5509,  33.6668,2,  33.6675,2,   351.85,2,   350.92,2,     31.0,2,    25.64,2,  -999.00,9,    0.943,2,    0.341,2,    0.941,2
  09AR20060102,  S04I,     9,  1,     23,     23,2,20060112,0745,-61.2018,  72.8998, 4118,     29.9,   0.4880,  33.6682,2,-999.0000,9,   352.59,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.845,2,    0.077,2,    0.940,2
