,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,N2O,N2O_FLAG_W,SALTREF,SALTREF_FLAG_W,HELIUM,HELIUM_FLAG_W,14C_DIC,14C_DIC_FLAG_W,OXY_18,OXY_18_FLAG_W,SIG0,SIGMA-1,SIGMA-2,SIGMA-3,SIGMA-4,CCL4,CCL4_FLAG_W
457,33RO20131223,       A16S,98.0,1.0,20.0,20.0,2.0,20140126.0,37.0,-53.5942,-36.2107,       1779,    18.2,   2.4660,  33.7851,2.0,  33.7849,2.0,    327.6,2.0,   326.7,2.0,     9.8,2.0,    21.3,2.0,    0.24,2.0,   1.554,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,     2.47,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    18.2,     -999.0,9.0,    33.9442,6.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.958,31.605999999999998,36.15,40.59,44.93,     -999.0,9.0
458,33RO20131223,       A16S,98.0,1.0,19.0,19.0,2.0,20140126.0,36.0,-53.5942,-36.2107,       1779,    27.6,   2.3795,  33.7867,2.0,  33.7873,2.0,      327,2.0,   326.8,2.0,    10.1,2.0,    21.3,2.0,    0.24,2.0,   1.557,2.0,   5.250,2.0,   2.949,2.0,   2.804,2.0,  2144.9,2.0, 2286.82,2.0,-999.0000,9.0, -999.00,7.7306,6.0,       25,-999.000,9.0,   2.3937,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    27.6,     13.350,2.0,    33.9466,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.966,31.616,36.162,40.604,44.946000000000005,     -999.0,9.0
459,33RO20131223,       A16S,98.0,1.0,18.0,18.0,2.0,20140126.0,34.0,-53.5942,-36.2107,       1779,    47.2,   2.2805,  33.7865,2.0,  33.7879,2.0,    328.1,2.0,   327.8,2.0,     9.8,2.0,    21.5,2.0,    0.24,2.0,   1.565,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   2.2803,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    47.2,     -999.0,9.0,    33.9472,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.976,31.629,36.177,40.623000000000005,44.968,     -999.0,9.0
460,33RO20131223,       A16S,98.0,1.0,17.0,17.0,2.0,20140126.0,32.0,-53.5942,-36.2107,       1779,    77.7,   1.4842,  33.8296,2.0,  33.8329,2.0,    316.7,2.0,     319,2.0,    13.4,2.0,    22.9,2.0,    0.26,2.0,   1.725,2.0,   5.321,2.0,   2.987,2.0,   2.874,2.0,  2160.1,2.0, 2289.99,6.0,-999.0000,9.0, -999.00,7.6939,2.0,       25,-999.000,9.0,   1.4811,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    77.7,     14.344,2.0,    33.9924,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,      27.07,31.746,36.316,40.783,45.148,     -999.0,9.0
461,33RO20131223,       A16S,98.0,1.0,16.0,16.0,2.0,20140126.0,30.0,-53.5942,-36.2107,       1779,   122.4,   0.8974,  33.9754,2.0,  33.9838,2.0,    286.4,2.0,   288.9,2.0,    29.0,2.0,    27.2,2.0,    0.28,2.0,   2.014,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   0.8977,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   122.4,     -999.0,9.0,     34.144,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.226,31.916999999999998,36.501999999999995,40.983999999999995,45.363,     -999.0,9.0
462,33RO20131223,       A16S,98.0,1.0,15.0,15.0,2.0,20140126.0,28.0,-53.5942,-36.2107,       1779,   172.9,   1.3759,  34.1954,2.0,  34.1993,2.0,    234.4,2.0,   236.1,2.0,    47.1,2.0,    32.2,2.0,    0.21,2.0,   2.279,2.0,   3.333,2.0,   1.820,2.0,   1.462,2.0,  2220.4,2.0, 2304.16,2.0,-999.0000,9.0, -999.00,7.56,2.0,       25,-999.000,9.0,   1.3764,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   172.9,     19.679,2.0,    34.3605,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.371,32.047,36.617,41.083999999999996,45.449,     -999.0,9.0
463,33RO20131223,       A16S,98.0,1.0,14.0,14.0,2.0,20140126.0,26.0,-53.5942,-36.2107,       1779,   223.1,   1.9868,  34.3620,2.0,  34.3641,2.0,    199.6,2.0,   198.1,2.0,    57.9,2.0,    34.0,2.0,    0.10,2.0,   2.365,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   1.9874,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   223.1,     -999.0,9.0,    34.5262,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.461,32.118,36.67,41.119,45.467,     -999.0,9.0
464,33RO20131223,       A16S,98.0,1.0,13.0,13.0,2.0,20140126.0,24.0,-53.5942,-36.2107,       1779,   297.7,   2.1815,  34.4507,2.0,  34.4520,2.0,    182.7,2.0,   181.8,2.0,    64.4,2.0,    34.2,2.0,    0.08,2.0,   2.380,2.0,   1.440,2.0,   0.740,2.0,   0.490,2.0,  2252.1,2.0, 2327.21,2.0,-999.0000,9.0, -999.00,7.5264,2.0,       25,-999.000,9.0,   2.1816,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   297.7,     22.096,2.0,    34.6144,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.517,32.167,36.713,41.157,45.5,     -999.0,9.0
465,33RO20131223,       A16S,98.0,1.0,12.0,12.0,2.0,20140126.0,21.0,-53.5942,-36.2107,       1779,   397.8,   2.2112,  34.5346,2.0,  34.5370,2.0,    172.8,2.0,   172.1,2.0,    71.4,2.0,    34.0,2.0,    0.05,2.0,   2.368,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,    2.211,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   397.8,     -999.0,9.0,    34.6998,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.582,32.231,36.775999999999996,41.218,45.56,     -999.0,9.0
466,33RO20131223,       A16S,98.0,1.0,11.0,11.0,2.0,20140126.0,18.0,-53.5942,-36.2107,       1779,   498.2,   2.1671,  34.5880,2.0,  34.5906,2.0,    170.1,2.0,     170,2.0,    75.8,2.0,    33.6,2.0,    0.03,2.0,   2.337,2.0,   0.669,2.0,   0.323,2.0,   0.220,2.0,  2262.1,2.0, 2337.46,2.0,-999.0000,9.0, -999.00,7.5367,2.0,       25,-999.000,9.0,    2.167,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   498.2,     21.930,2.0,    34.7537,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.629,32.279,36.825,41.268,45.61,     -999.0,9.0
467,33RO20131223,       A16S,98.0,1.0,10.0,10.0,2.0,20140126.0,15.0,-53.5942,-36.2107,       1779,   597.8,   2.1142,  34.6188,2.0,  34.6189,2.0,    170.5,2.0,   170.4,2.0,    78.7,2.0,    33.3,2.0,    0.03,2.0,   2.313,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   2.1141,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   597.8,     -999.0,9.0,    34.7821,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.658,32.31,36.857,41.301,45.645,     -999.0,9.0
468,33RO20131223,       A16S,98.0,1.0,9.0,9.0,2.0,20140126.0,12.0,-53.5942,-36.2107,       1779,   697.6,   2.0492,  34.6400,2.0,  34.6397,2.0,    172.4,2.0,     172,2.0,    81.0,2.0,    32.9,2.0,    0.02,2.0,   2.290,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,    2.049,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   697.6,     -999.0,9.0,     34.803,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.681,32.334,36.883,41.32899999999999,45.674,     -999.0,9.0
469,33RO20131223,       A16S,98.0,1.0,8.0,8.0,2.0,20140126.0,9.0,-53.5942,-36.2107,       1779,   797.5,   1.9597,  34.6670,2.0,  34.6677,2.0,    174.3,2.0,   174.6,2.0,    84.1,2.0,    32.5,2.0,    0.02,2.0,   2.262,2.0,   0.365,2.0,   0.174,2.0,   0.118,2.0,  2264.7,2.0, 2347.62,2.0,-999.0000,9.0, -999.00,7.5576,2.0,       25,-999.000,9.0,   1.9595,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   797.5,     20.709,2.0,    34.8312,6.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,      27.71,32.366,36.917,41.36600000000001,45.713,     -999.0,9.0
470,33RO20131223,       A16S,98.0,1.0,7.0,7.0,2.0,20140126.0,6.0,-53.5942,-36.2107,       1779,   947.5,   1.7792,  34.6905,2.0,  34.6918,2.0,    178.5,2.0,   179.5,2.0,    89.7,2.0,    32.1,2.0,    0.01,2.0,   2.229,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,    1.779,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   947.5,     -999.0,9.0,    34.8554,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.743,32.405,36.961,41.413999999999994,45.766000000000005,     -999.0,9.0
471,33RO20131223,       A16S,98.0,1.0,6.0,6.0,2.0,20140126.0,2.0,-53.5942,-36.2107,       1779,  1097.8,   1.7036,  34.6971,2.0,  34.6978,2.0,      181,2.0,   181.4,2.0,    91.9,2.0,    31.9,2.0,    0.01,2.0,   2.219,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   1.7035,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1097.8,     -999.0,9.0,    34.8614,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.755,32.419000000000004,36.977,41.433,45.787,     -999.0,9.0
472,33RO20131223,       A16S,98.0,1.0,5.0,5.0,2.0,20140125.0,2358.0,-53.5942,-36.2107,       1779,  1247.7,   1.5666,  34.7054,2.0,  34.7067,2.0,    184.8,2.0,   185.5,2.0,    94.9,2.0,    31.7,2.0,    0.01,2.0,   2.201,2.0,   0.276,2.0,   0.133,2.0,   0.084,2.0,  2263.9,2.0, 2361.67,2.0,-999.0000,9.0, -999.00,7.577999999999999,2.0,       25,-999.000,9.0,   1.5684,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1247.7,     19.454,2.0,    34.8704,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.772,32.44,37.001999999999995,41.461000000000006,45.818999999999996,     -999.0,9.0
473,33RO20131223,       A16S,98.0,1.0,4.0,4.0,2.0,20140125.0,2355.0,-53.5942,-36.2107,       1779,    1378,   1.4565,  34.7079,2.0,  34.7078,2.0,    188.7,2.0,   188.8,2.0,    97.1,6.0,    31.6,6.0,    0.01,6.0,   2.191,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   1.4565,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1378.0,     -999.0,9.0,    34.8715,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.783,32.454,37.02,41.482,45.843,     -999.0,9.0
474,33RO20131223,       A16S,98.0,1.0,3.0,3.0,2.0,20140125.0,2351.0,-53.5942,-36.2107,       1779,  1547.7,   1.2530,  34.7052,2.0,  34.7073,2.0,    193.4,2.0,   193.2,2.0,   101.0,6.0,    31.5,6.0,    0.01,6.0,   2.187,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   1.2529,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1547.7,     -999.0,9.0,     34.871,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.796,32.473,37.045,41.513000000000005,45.879,     -999.0,9.0
475,33RO20131223,       A16S,98.0,1.0,2.0,2.0,2.0,20140125.0,2348.0,-53.5942,-36.2107,       1779,    1698,   1.1218,  34.7030,2.0,  34.7029,2.0,      196,2.0,   196.3,2.0,   104.7,6.0,    31.6,6.0,    0.01,6.0,   2.192,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2264.2,2.0, 2361.15,6.0,-999.0000,9.0, -999.00,7.5838,2.0,       25,-999.000,9.0,   1.1208,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1698.0,     -999.0,9.0,    34.8665,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.804,32.485,37.06,41.533,45.903,     -999.0,9.0
476,33RO20131223,       A16S,98.0,1.0,1.0,1.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,  1795.6,   0.9641,  34.6989,2.0,  34.6987,2.0,    199.6,2.0,     200,2.0,   108.4,6.0,    31.6,6.0,    0.01,6.0,   2.197,6.0,   0.381,2.0,   0.191,2.0,   0.155,2.0,  2263.2,2.0, 2359.78,2.0,-999.0000,9.0, -999.00,7.5835,2.0,       25,-999.000,9.0,   0.9635,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1795.6,     18.709,2.0,    34.8623,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.811,32.497,37.077,41.553999999999995,45.928000000000004,     -999.0,9.0
477,33RO20131223,       A16S,99.0,2.0,19.0,19.0,2.0,20140126.0,351.0,-53.74,-36.2431,        923,     5.6,   2.3464,  33.7843,2.0,  33.7828,2.0,    324.6,2.0,   326.9,2.0,     9.5,2.0,    21.6,2.0,    0.25,2.0,   1.586,2.0,   5.289,2.0,   2.979,2.0,   2.916,2.0,  2144.3,6.0, 2278.42,2.0,   749.99,2.0,      20,7.7283,2.0,       25,-999.000,9.0,   2.3472,2.0,    1.57,2.0,   -81.2,2.0,     2.0,  46.71542847,2.0,  25.84285354,2.0,     5.6,     13.459,2.0,    33.9421,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     26.968,31.619,36.166,40.61,44.953,     -999.0,9.0
478,33RO20131223,       A16S,99.0,2.0,18.0,18.0,2.0,20140126.0,350.0,-53.74,-36.2431,        923,    18.2,   2.3424,  33.7845,2.0,  33.7836,2.0,    324.6,2.0,   326.9,2.0,     9.6,6.0,    21.6,6.0,    0.25,6.0,   1.590,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2145.1,2.0, 2284.83,2.0,-999.0000,9.0, -999.00,7.7278,2.0,       25,-999.000,9.0,   2.3429,2.0,    1.53,2.0,   -82.8,2.0,     1.9,  45.41461598,2.0,  26.58398276,2.0,    18.2,     -999.0,9.0,    33.9429,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     26.968,31.62,36.167,40.611,44.95399999999999,     -999.0,9.0
479,33RO20131223,       A16S,99.0,2.0,17.0,17.0,2.0,20140126.0,348.0,-53.74,-36.2431,        923,    33.4,   2.3446,  33.7844,2.0,  33.7836,2.0,    325.4,2.0,   327.9,2.0,     9.6,2.0,    21.6,2.0,    0.25,2.0,   1.590,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2145.7,2.0,  2283.7,6.0,   749.27,2.0,      20,7.7283,2.0,       25,-999.000,9.0,   2.3444,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  44.93494138,2.0,  26.66454028,2.0,    33.4,     -999.0,9.0,    33.9429,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.969,31.62,36.167,40.611,44.95399999999999,     -999.0,9.0
480,33RO20131223,       A16S,99.0,2.0,16.0,16.0,2.0,20140126.0,347.0,-53.74,-36.2431,        923,    47.8,   2.3266,  33.7846,2.0,  33.7826,2.0,    325.5,2.0,     327,2.0,     9.6,2.0,    21.6,2.0,    0.24,2.0,   1.588,2.0,   5.308,2.0,   2.991,2.0,   2.980,2.0,  2144.2,2.0, 2279.83,2.0,-999.0000,9.0, -999.00,7.7274,2.0,       25,-999.000,9.0,   2.3277,2.0,    1.56,2.0,   -73.8,2.0,     1.9,  44.58534802,2.0,  26.60487805,2.0,    47.8,     13.741,2.0,    33.9419,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,      26.97,31.622,36.169000000000004,40.614000000000004,44.958,     -999.0,9.0
481,33RO20131223,       A16S,99.0,2.0,15.0,15.0,2.0,20140126.0,345.0,-53.74,-36.2431,        923,    68.3,   2.2336,  33.7848,2.0,  33.7834,2.0,    324.7,2.0,   326.8,2.0,     9.7,6.0,    21.6,6.0,    0.25,6.0,   1.596,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2144.3,2.0, 2280.85,2.0,   754.29,2.0,      20,7.7254,2.0,       25,-999.000,9.0,   2.2337,2.0,    1.56,2.0,   -81.0,2.0,     1.9,  44.11380349,2.0,  26.74146341,2.0,    68.3,     -999.0,9.0,    33.9427,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     26.978,31.631999999999998,36.181999999999995,40.629,44.975,     -999.0,9.0
482,33RO20131223,       A16S,99.0,2.0,14.0,14.0,2.0,20140126.0,343.0,-53.74,-36.2431,        923,      88,   2.0143,  33.7930,2.0,  33.7966,2.0,    322.4,2.0,   324.7,2.0,    10.8,2.0,    22.1,2.0,    0.25,2.0,   1.652,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2150.7,2.0, 2284.78,2.0,-999.0000,9.0, -999.00,7.7154,2.0,       25,-999.000,9.0,   2.0138,2.0,    1.52,2.0,   -81.0,2.0,     2.6,   43.8588849,2.0,  26.88780488,2.0,    88.0,     -999.0,9.0,     33.956,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     27.002,31.663,36.219,40.672,45.023,     -999.0,9.0
483,33RO20131223,       A16S,99.0,2.0,13.0,13.0,2.0,20140126.0,341.0,-53.74,-36.2431,        923,   118.3,   1.1159,  33.8663,2.0,  33.8762,2.0,    312.5,2.0,   311.4,2.0,    18.8,6.0,    24.2,6.0,    0.29,6.0,   1.853,6.0,   5.210,2.0,   2.918,2.0,   2.834,2.0,  -999.0,5.0, 2289.32,2.0,  867.145,2.0,      20,7.6721,2.0,       25,-999.000,9.0,   1.1155,2.0,    1.26,2.0,   -82.0,2.0,     2.5,  42.23575546,2.0,  28.60487805,2.0,   118.3,     15.043,2.0,    34.0359,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     27.124,31.809,36.389,40.866,45.24,     -999.0,9.0
484,33RO20131223,       A16S,99.0,2.0,12.0,12.0,2.0,20140126.0,339.0,-53.74,-36.2431,        923,     148,   1.1708,  33.9533,2.0,  33.9639,2.0,    293.5,2.0,   288.3,2.0,    28.3,2.0,    26.7,2.0,    0.30,2.0,   2.015,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2184.7,2.0, 2292.59,2.0,-999.0000,9.0, -999.00,7.6382,2.0,       25,-999.000,9.0,   1.1686,2.0,    1.08,2.0,   -89.2,2.0,     2.0,  41.72356055,2.0,  30.34146341,2.0,   148.0,     -999.0,9.0,    34.1241,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     27.191,31.874000000000002,36.452,40.926,45.298,     -999.0,9.0
485,33RO20131223,       A16S,99.0,2.0,11.0,11.0,2.0,20140126.0,337.0,-53.74,-36.2431,        923,     178,   0.5515,  34.0308,2.0,  34.0477,2.0,      279,2.0,     278,2.0,    37.5,2.0,    29.5,2.0,    0.24,2.0,   2.153,2.0,   4.568,2.0,   2.497,2.0,   2.185,2.0,  2198.5,2.0, 2294.01,6.0,  1036.52,2.0,      20,7.6036,2.0,       25,-999.000,9.0,   0.5656,2.0,    0.79,2.0,   -94.8,2.0,     2.3,  41.30892657,2.0,        32.75,2.0,   178.0,     17.336,2.0,    34.2082,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     27.291,31.991999999999997,36.586999999999996,41.078,45.467,     -999.0,9.0
486,33RO20131223,       A16S,99.0,2.0,10.0,10.0,2.0,20140126.0,335.0,-53.74,-36.2431,        923,   208.3,   1.4644,  34.2130,2.0,  34.2163,2.0,    236.5,2.0,     231,2.0,    50.2,2.0,    32.4,2.0,    0.21,2.0,   2.321,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2222.9,2.0, 2304.34,2.0,-999.0000,9.0, -999.00,7.5568,2.0,       25,-999.000,9.0,   1.4644,2.0,    0.70,2.0,  -102.8,2.0,     2.3,  40.83738204,2.0,        35.87,2.0,   208.3,     -999.0,9.0,    34.3776,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     27.379,32.052,36.62,41.083999999999996,45.446999999999996,     -999.0,9.0
487,33RO20131223,       A16S,99.0,2.0,9.0,9.0,2.0,20140126.0,333.0,-53.74,-36.2431,        923,   237.7,   1.5212,  34.2568,2.0,  34.2660,2.0,    225.6,2.0,     222,2.0,    51.8,2.0,    33.5,2.0,    0.10,2.0,   2.338,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2226.2,2.0, 2304.71,2.0,  1179.21,2.0,      20,7.55,2.0,       25,-999.000,9.0,   1.5254,2.0,    0.68,2.0,  -105.9,2.0,     2.1,  40.47152853,2.0,  36.92756878,2.0,   237.7,     -999.0,9.0,    34.4276,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     27.412,32.082,36.647,41.108999999999995,45.47,     -999.0,9.0
488,33RO20131223,       A16S,99.0,2.0,8.0,8.0,2.0,20140126.0,332.0,-53.74,-36.2431,        923,   272.6,   1.9314,  34.3659,2.0,  34.3712,2.0,    198.9,2.0,   197.7,2.0,    59.6,2.0,    34.2,2.0,    0.07,2.0,   2.384,2.0,   2.069,2.0,   1.084,2.0,   0.799,2.0,  2241.6,2.0, 2316.71,2.0,-999.0000,9.0, -999.00,7.5338,2.0,       25,-999.000,9.0,   1.9314,2.0,    0.51,2.0,  -117.2,2.0,     2.2,  40.02437423,2.0,  37.08292683,2.0,   272.6,     21.682,2.0,    34.5333,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     27.468,32.126,36.68,41.13,45.48,     -999.0,9.0
489,33RO20131223,       A16S,99.0,2.0,7.0,7.0,2.0,20140126.0,329.0,-53.74,-36.2431,        923,   372.9,   1.9995,  34.4943,2.0,  34.4970,2.0,    179.2,2.0,   180.8,2.0,    70.3,2.0,    34.4,2.0,    0.03,2.0,   2.398,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2254.7,2.0, 2330.61,2.0,  1257.76,6.0,      20,7.527,2.0,       25,-999.000,9.0,   2.0031,2.0,    0.44,2.0,  -129.2,2.0,     2.3,  39.53656955,2.0,  36.64390244,2.0,   372.9,     -999.0,9.0,    34.6596,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     27.566,32.221,36.772,41.22,45.567,     -999.0,9.0
490,33RO20131223,       A16S,99.0,2.0,6.0,6.0,2.0,20140126.0,326.0,-53.74,-36.2431,        923,     448,   2.1367,  34.5577,2.0,  34.5584,2.0,    171.6,2.0,   172.9,2.0,    74.4,6.0,    34.1,6.0,    0.02,6.0,   2.373,6.0,   0.810,6.0,   0.410,2.0,   0.294,6.0,  2258.2,2.0, 2335.79,2.0,-999.0000,9.0, -999.00,7.5356,2.0,       25,-999.000,9.0,   2.1368,2.0,    0.47,2.0,  -143.6,2.0,     2.0,  39.49591916,2.0,  36.32195122,2.0,   448.0,     21.958,6.0,    34.7214,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     27.606,32.258,36.805,41.248999999999995,45.592,     -999.0,9.0
491,33RO20131223,       A16S,99.0,2.0,5.0,5.0,2.0,20140126.0,323.0,-53.74,-36.2431,        923,   547.8,   2.0934,  34.6009,2.0,  34.6001,2.0,    170.1,2.0,   171.7,2.0,    77.4,2.0,    33.7,2.0,    0.01,2.0,   2.345,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2260.2,2.0, 2340.11,6.0,-999.0000,9.0, -999.00,7.539,2.0,       25,-999.000,9.0,   2.0937,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  38.98372424,2.0,  35.91219512,2.0,   547.8,     -999.0,9.0,    34.7632,6.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.645,32.297,36.845,41.29,45.63399999999999,     -999.0,9.0
492,33RO20131223,       A16S,99.0,2.0,4.0,4.0,2.0,20140126.0,320.0,-53.74,-36.2431,        923,   647.7,   2.0526,  34.6371,2.0,  34.6374,2.0,    170.5,2.0,   172.3,2.0,    80.8,6.0,    33.2,6.0,    0.01,6.0,   2.311,6.0,   0.468,2.0,   0.225,2.0,   0.131,2.0,  2262.1,6.0, 2355.32,3.0,  1209.81,2.0,      20,7.5501,2.0,       25,-999.000,9.0,   2.0527,2.0,    0.39,2.0,  -153.1,2.0,     2.2,  39.24388674,2.0,  35.40487805,2.0,   647.7,     21.006,2.0,    34.8007,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     27.678,32.332,36.88,41.326,45.67100000000001,     -999.0,9.0
