,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,XMISS,XMISS_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W
672,  09AR20120105,  I09S,29.0,1.0,24.0,24.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,      3.9,   1.1667,  33.6240,2.0,  33.6238,2.0,   -999.0,5.0,    344.2,2.0,    31.80,2.0,    25.61,2.0,     1.66,2.0,    93.16,2.0,    1.965,2.0,   11.100,2.0
673,  09AR20120105,  I09S,29.0,1.0,23.0,23.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,     30.0,   1.1368,  33.6398,2.0,-999.0000,9.0,    347.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    92.73,2.0,    2.293,2.0,    0.990,2.0
674,  09AR20120105,  I09S,29.0,1.0,22.0,22.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,     30.1,   1.1253,  33.6413,2.0,-999.0000,9.0,    347.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    92.72,2.0,    2.292,2.0,    0.993,2.0
675,  09AR20120105,  I09S,29.0,1.0,21.0,21.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,     30.0,   1.1278,  33.6411,2.0,  33.6433,2.0,    347.2,2.0,    346.5,2.0,    31.90,2.0,    25.60,2.0,     1.66,2.0,    92.79,2.0,    2.274,2.0,    0.989,2.0
676,  09AR20120105,  I09S,29.0,1.0,20.0,20.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,     44.3,  -0.2191,  33.8248,2.0,  33.8161,2.0,    342.6,2.0,    359.8,2.0,    32.10,2.0,    27.01,2.0,     1.83,2.0,    93.94,2.0,    2.977,2.0,    0.320,2.0
677,  09AR20120105,  I09S,29.0,1.0,19.0,19.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,     69.8,  -0.9304,  33.9548,2.0,  33.9487,2.0,    339.3,2.0,    342.6,2.0,    37.60,2.0,    28.90,2.0,     2.00,2.0,    97.64,2.0,    0.826,2.0,    0.020,2.0
678,  09AR20120105,  I09S,29.0,1.0,18.0,18.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,     99.7,  -0.5761,  34.0669,2.0,  34.0670,2.0,    313.5,2.0,    308.9,2.0,    46.90,2.0,    30.94,2.0,     2.10,2.0,    97.76,2.0,   -0.056,2.0,    0.000,2.0
679,  09AR20120105,  I09S,29.0,1.0,17.0,17.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,    200.6,   1.7493,  34.5412,2.0,  34.5402,2.0,    187.0,2.0,    185.0,2.0,    76.80,2.0,    34.27,2.0,     2.36,2.0,    97.61,2.0,   -0.183,2.0,    0.000,2.0
680,  09AR20120105,  I09S,29.0,1.0,16.0,16.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,    299.4,   1.9258,  34.6296,2.0,  34.6319,2.0,    179.0,2.0,    179.8,2.0,    80.80,2.0,    33.48,2.0,     2.30,2.0,    97.55,2.0,   -0.174,2.0,    0.000,2.0
681,  09AR20120105,  I09S,29.0,1.0,15.0,15.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,    450.4,   1.9087,  34.6872,2.0,  34.6871,2.0,    181.3,2.0,    183.0,2.0,    84.20,2.0,    32.45,2.0,     2.23,2.0,    97.55,2.0,   -0.179,2.0,    0.000,2.0
682,  09AR20120105,  I09S,29.0,1.0,14.0,14.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,    650.4,   1.8838,  34.7253,2.0,  34.7266,2.0,    187.4,2.0,    187.9,2.0,    86.60,2.0,    31.47,2.0,     2.17,2.0,    97.52,2.0,   -0.175,2.0,    0.000,2.0
683,  09AR20120105,  I09S,29.0,1.0,13.0,13.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,    974.9,   1.6305,  34.7407,2.0,  34.7417,2.0,    195.2,2.0,    196.0,2.0,    93.40,2.0,    30.95,2.0,     2.13,2.0,    97.46,2.0,   -0.177,2.0,    0.000,2.0
684,  09AR20120105,  I09S,29.0,1.0,12.0,12.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,   1173.9,   1.4554,  34.7389,2.0,  34.7384,2.0,    199.2,2.0,    199.4,2.0,    98.30,2.0,    30.97,2.0,     2.14,2.0,    97.43,2.0,   -0.185,2.0,    0.000,2.0
685,  09AR20120105,  I09S,29.0,1.0,11.0,11.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,   1300.2,   1.3489,  34.7343,2.0,  34.7339,2.0,    200.2,2.0,    200.6,2.0,   101.00,2.0,    31.15,2.0,     2.15,2.0,    97.40,2.0,   -0.174,2.0,    0.000,2.0
686,  09AR20120105,  I09S,29.0,1.0,10.0,10.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,   1650.6,   1.0600,  34.7218,2.0,  34.7215,2.0,    204.0,2.0,    204.3,2.0,   109.80,2.0,    31.64,2.0,     2.19,2.0,    97.35,2.0,   -0.182,2.0,    0.000,2.0
687,  09AR20120105,  I09S,29.0,1.0,9.0,9.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,   1950.2,   0.8296,  34.7095,2.0,  34.7097,2.0,    207.2,2.0,    207.2,2.0,   116.30,2.0,    31.99,2.0,     2.24,2.0,    97.30,2.0,   -0.182,2.0,    0.000,2.0
688,  09AR20120105,  I09S,29.0,1.0,8.0,8.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,   2249.7,   0.6224,  34.6980,2.0,  34.6983,2.0,    210.2,2.0,    210.2,2.0,   121.50,2.0,    32.39,2.0,     2.25,2.0,    97.26,2.0,   -0.181,2.0,    0.000,2.0
689,  09AR20120105,  I09S,29.0,1.0,7.0,7.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,   2550.6,   0.4560,  34.6911,2.0,  34.6908,2.0,    214.4,2.0,   -999.0,9.0,   126.10,2.0,    32.55,2.0,     2.26,2.0,    97.23,2.0,   -0.188,2.0,    0.000,2.0
690,  09AR20120105,  I09S,29.0,1.0,6.0,6.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,   2849.3,   0.3140,  34.6840,2.0,  34.6834,2.0,    217.9,2.0,    218.7,2.0,   127.90,2.0,    32.53,2.0,     2.27,2.0,    97.20,2.0,   -0.181,2.0,    0.000,2.0
691,  09AR20120105,  I09S,29.0,1.0,5.0,5.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,   3150.3,   0.2041,  34.6782,2.0,  34.6771,2.0,    221.8,2.0,    222.0,2.0,   128.20,2.0,    32.57,2.0,     2.26,2.0,    97.20,2.0,   -0.179,2.0,    0.000,2.0
692,  09AR20120105,  I09S,29.0,1.0,4.0,4.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,   3450.2,   0.1226,  34.6753,2.0,  34.6741,2.0,    225.1,2.0,    225.5,2.0,   131.00,2.0,    32.56,2.0,     2.26,2.0,    97.18,2.0,   -0.186,2.0,    0.000,2.0
693,  09AR20120105,  I09S,29.0,1.0,3.0,3.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,   3796.6,   0.0325,  34.6696,2.0,  34.6679,2.0,    228.8,2.0,    229.6,2.0,   130.50,2.0,    32.40,2.0,     2.26,2.0,    97.16,2.0,   -0.182,2.0,    0.000,2.0
694,  09AR20120105,  I09S,29.0,1.0,2.0,2.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,   4150.1,  -0.0424,  34.6633,2.0,  34.6623,2.0,    233.0,2.0,    233.5,2.0,   131.20,2.0,    32.37,2.0,     2.25,2.0,    97.14,2.0,   -0.183,2.0,    0.000,2.0
695,  09AR20120105,  I09S,29.0,1.0,1.0,1.0,2.0,20120124.0,1741.0,-61.0118,115.015, 4389,   4468.5,  -0.1645,  34.6490,2.0,  34.6510,2.0,    239.8,2.0,    239.6,2.0,   127.50,2.0,    32.22,2.0,     2.25,2.0,    97.12,2.0,   -0.184,2.0,    0.000,2.0
696,  09AR20120105,  I09S,30.0,1.0,24.0,24.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,      4.5,   1.2824,  33.7036,2.0,  33.7063,2.0,   -999.0,5.0,    341.6,2.0,    30.90,2.0,    26.07,2.0,     1.70,2.0,    93.47,2.0,    0.805,2.0,  128.300,2.0
697,  09AR20120105,  I09S,30.0,1.0,23.0,23.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,     30.4,   1.1886,  33.7064,2.0,-999.0000,9.0,    345.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    93.54,2.0,    1.449,2.0,   33.430,2.0
698,  09AR20120105,  I09S,30.0,1.0,22.0,22.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,     30.3,   1.1831,  33.7067,2.0,-999.0000,9.0,    345.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    93.53,2.0,    1.461,2.0,   29.410,2.0
699,  09AR20120105,  I09S,30.0,1.0,21.0,21.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,     30.3,   1.1688,  33.7076,2.0,  33.7106,2.0,    345.4,2.0,    342.8,2.0,    29.80,2.0,    26.02,2.0,     1.70,2.0,    93.58,2.0,    1.478,2.0,   25.260,2.0
700,  09AR20120105,  I09S,30.0,1.0,20.0,20.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,     60.0,   0.6306,  33.7505,2.0,  33.7619,2.0,    344.0,2.0,    344.4,2.0,    32.20,2.0,    26.70,2.0,     1.78,2.0,    94.52,2.0,    2.383,2.0,    5.070,2.0
701,  09AR20120105,  I09S,30.0,1.0,19.0,19.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,     85.3,  -1.3021,  33.9996,2.0,  33.9984,2.0,    340.1,2.0,    342.2,2.0,    42.70,2.0,    28.91,2.0,     1.97,2.0,    96.00,2.0,    2.444,2.0,    1.119,2.0
702,  09AR20120105,  I09S,30.0,1.0,18.0,18.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,    101.5,  -1.1427,  34.0807,2.0,  34.0821,2.0,    322.6,2.0,    320.3,2.0,    49.40,2.0,    30.06,2.0,     2.07,2.0,    97.71,2.0,    0.690,2.0,    0.218,2.0
703,  09AR20120105,  I09S,30.0,1.0,17.0,17.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,    175.7,   1.1756,  34.4600,2.0,  34.4675,2.0,    219.4,2.0,    206.6,2.0,    73.40,2.0,    33.99,2.0,     2.37,2.0,    97.83,2.0,   -0.163,2.0,    0.000,2.0
704,  09AR20120105,  I09S,30.0,1.0,16.0,16.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,    285.6,   1.8520,  34.6258,2.0,  34.6272,2.0,    180.5,2.0,    181.0,2.0,    81.50,2.0,    33.63,2.0,     2.32,2.0,    97.54,2.0,   -0.177,2.0,    0.000,2.0
705,  09AR20120105,  I09S,30.0,1.0,15.0,15.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,    411.2,   1.8691,  34.6778,2.0,  34.6785,2.0,    182.9,2.0,    182.9,2.0,    84.10,2.0,    32.74,2.0,     2.27,2.0,    97.52,2.0,   -0.189,2.0,    0.000,2.0
706,  09AR20120105,  I09S,30.0,1.0,14.0,14.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,    575.2,   1.8071,  34.7076,2.0,  34.7105,2.0,    187.0,2.0,    186.8,2.0,    87.00,2.0,    32.07,2.0,     2.22,2.0,    97.52,2.0,   -0.173,2.0,    0.000,2.0
707,  09AR20120105,  I09S,30.0,1.0,13.0,13.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,    776.5,   1.7130,  34.7285,2.0,  34.7296,2.0,    191.9,2.0,    192.5,2.0,    89.80,2.0,    31.44,2.0,     2.18,2.0,    97.49,2.0,   -0.182,2.0,    0.000,2.0
708,  09AR20120105,  I09S,30.0,1.0,12.0,12.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,    975.0,   1.6046,  34.7399,2.0,  34.7408,2.0,    196.4,2.0,    196.6,2.0,    93.70,2.0,    31.11,2.0,     2.16,2.0,    97.46,2.0,   -0.178,2.0,    0.000,2.0
709,  09AR20120105,  I09S,30.0,1.0,11.0,11.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,   1149.9,   1.4617,  34.7386,2.0,  34.7394,2.0,    199.4,2.0,    199.3,2.0,    97.30,2.0,    30.78,2.0,     2.15,2.0,    97.42,2.0,   -0.177,2.0,    0.000,2.0
710,  09AR20120105,  I09S,30.0,1.0,10.0,10.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,   1449.3,   1.1986,  34.7280,2.0,  34.7301,2.0,    202.1,2.0,    202.2,2.0,   104.10,2.0,    30.99,2.0,     2.18,2.0,    97.37,2.0,   -0.179,2.0,    0.000,2.0
711,  09AR20120105,  I09S,30.0,1.0,9.0,9.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,   1749.1,   0.9674,  34.7168,2.0,  34.7188,2.0,    204.6,2.0,    205.1,2.0,   111.40,2.0,    31.40,2.0,     2.21,2.0,    97.31,2.0,   -0.179,2.0,    0.000,2.0
712,  09AR20120105,  I09S,30.0,1.0,8.0,8.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,   2049.0,   0.7549,  34.7054,2.0,  34.7064,2.0,    207.5,2.0,    207.6,2.0,   118.20,2.0,    32.15,2.0,     2.25,2.0,    97.28,2.0,   -0.180,2.0,    0.000,2.0
713,  09AR20120105,  I09S,30.0,1.0,7.0,7.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,   2349.8,   0.5636,  34.6952,2.0,  34.6971,2.0,    211.5,2.0,    211.3,2.0,   123.00,2.0,    32.59,2.0,     2.28,2.0,    97.24,2.0,   -0.184,2.0,    0.000,2.0
714,  09AR20120105,  I09S,30.0,1.0,6.0,6.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,   2725.3,   0.3528,  34.6858,2.0,  34.6857,2.0,    217.3,2.0,    217.0,2.0,   127.30,2.0,    32.74,2.0,     2.29,2.0,    97.21,2.0,   -0.178,2.0,    0.000,2.0
715,  09AR20120105,  I09S,30.0,1.0,5.0,5.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,   3047.9,   0.2379,  34.6805,2.0,  34.6812,2.0,    221.4,2.0,    221.4,2.0,   129.10,2.0,    32.68,2.0,     2.29,2.0,    97.19,2.0,   -0.181,2.0,    0.000,2.0
716,  09AR20120105,  I09S,30.0,1.0,4.0,4.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,   3402.5,   0.1220,  34.6747,2.0,  34.6747,2.0,    225.6,2.0,    225.3,2.0,   128.90,2.0,    32.54,2.0,     2.29,2.0,    97.18,2.0,   -0.189,2.0,    0.000,2.0
717,  09AR20120105,  I09S,30.0,1.0,3.0,3.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,   3749.2,   0.0414,  34.6702,2.0,  34.6702,2.0,    229.1,2.0,    228.9,2.0,   130.00,2.0,    32.52,2.0,     2.27,2.0,    97.16,2.0,   -0.180,2.0,    0.000,2.0
718,  09AR20120105,  I09S,30.0,1.0,2.0,2.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,   4172.0,  -0.0494,  34.6618,2.0,  34.6620,2.0,    233.9,2.0,    233.8,2.0,   127.90,2.0,    32.32,2.0,     2.28,2.0,    97.15,2.0,   -0.185,2.0,    0.000,2.0
719,  09AR20120105,  I09S,30.0,1.0,1.0,1.0,2.0,20120125.0,41.0,-60.3997,115.028, 4456,   4536.2,  -0.1047,  34.6537,2.0,  34.6543,2.0,    237.2,2.0,    237.3,2.0,   127.20,2.0,    32.23,2.0,     2.27,2.0,    97.14,2.0,   -0.183,2.0,    0.000,2.0
720,  09AR20120105,  I09S,31.0,1.0,24.0,24.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,     10.6,   2.5737,  33.8599,2.0,  33.8582,2.0,    326.5,2.0,    326.1,2.0,    15.80,2.0,    26.01,2.0,     1.71,2.0,    96.16,2.0,    0.202,2.0,   86.920,2.0
721,  09AR20120105,  I09S,31.0,1.0,23.0,23.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,     44.5,   2.5159,  33.8594,2.0,-999.0000,9.0,    326.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    96.08,2.0,    0.764,2.0,   10.360,2.0
722,  09AR20120105,  I09S,31.0,1.0,22.0,22.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,     44.5,   2.5222,  33.8594,2.0,-999.0000,9.0,    326.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    96.01,2.0,    0.790,2.0,   10.510,2.0
723,  09AR20120105,  I09S,31.0,1.0,21.0,21.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,     44.4,   2.5278,  33.8595,2.0,  33.8586,2.0,    326.6,2.0,    325.9,2.0,    15.80,2.0,    26.00,2.0,     1.72,2.0,    95.84,2.0,    0.766,2.0,   10.610,2.0
724,  09AR20120105,  I09S,31.0,1.0,20.0,20.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,     70.3,   2.3398,  33.8634,2.0,  33.8656,2.0,    326.4,2.0,    326.1,2.0,    16.40,2.0,    26.15,2.0,     1.74,2.0,    96.50,2.0,    0.924,2.0,    2.741,2.0
725,  09AR20120105,  I09S,31.0,1.0,19.0,19.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,     99.0,   0.8479,  33.9096,2.0,  33.9193,2.0,    328.8,2.0,    330.6,2.0,    24.10,2.0,    27.87,2.0,     1.92,2.0,    97.78,2.0,    0.336,2.0,    0.655,2.0
726,  09AR20120105,  I09S,31.0,1.0,18.0,18.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,    130.6,   0.5498,  33.9325,2.0,  33.9393,2.0,    328.2,2.0,    327.2,2.0,    26.90,2.0,    28.66,2.0,     1.97,2.0,    97.83,2.0,    0.009,2.0,    0.149,2.0
727,  09AR20120105,  I09S,31.0,1.0,17.0,17.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,    374.7,   2.2338,  34.5029,2.0,  34.5091,2.0,    180.4,2.0,    179.5,2.0,    71.10,2.0,    34.78,2.0,     2.36,2.0,    97.62,2.0,   -0.183,2.0,    0.000,2.0
728,  09AR20120105,  I09S,31.0,1.0,16.0,16.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,    475.8,   2.1715,  34.5710,2.0,  34.5706,2.0,    176.9,2.0,    177.5,2.0,    75.40,2.0,    34.16,2.0,     2.32,2.0,    97.62,2.0,   -0.181,2.0,    0.000,2.0
729,  09AR20120105,  I09S,31.0,1.0,15.0,15.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,    574.6,   2.2098,  34.6379,2.0,  34.6370,2.0,    176.9,2.0,    176.0,2.0,    78.50,2.0,    33.41,2.0,     2.29,2.0,    97.62,2.0,   -0.176,2.0,    0.000,2.0
730,  09AR20120105,  I09S,31.0,1.0,14.0,14.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,    801.6,   2.0829,  34.7001,2.0,  34.7019,2.0,    182.6,2.0,    183.0,2.0,    82.10,2.0,    32.12,2.0,     2.19,2.0,    97.60,2.0,   -0.179,2.0,    0.000,2.0
731,  09AR20120105,  I09S,31.0,1.0,13.0,13.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,   1099.9,   1.9258,  34.7383,2.0,  34.7372,2.0,    190.6,2.0,    191.2,2.0,    86.40,2.0,    31.00,2.0,     2.10,2.0,    97.55,2.0,   -0.179,2.0,    0.000,2.0
732,  09AR20120105,  I09S,31.0,1.0,12.0,12.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,   1349.1,   1.7299,  34.7448,2.0,  34.7449,2.0,    195.8,2.0,    196.0,2.0,    91.60,2.0,    30.78,2.0,     2.11,2.0,    97.50,2.0,   -0.178,2.0,    0.000,2.0
733,  09AR20120105,  I09S,31.0,1.0,11.0,11.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,   1700.2,   1.4088,  34.7374,2.0,  34.7353,2.0,    200.5,2.0,    200.8,2.0,   100.80,2.0,    30.99,2.0,     2.12,2.0,    97.42,2.0,   -0.185,2.0,    0.000,2.0
734,  09AR20120105,  I09S,31.0,1.0,10.0,10.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,   2000.1,   1.1462,  34.7258,2.0,  34.7274,2.0,    203.9,2.0,    204.0,2.0,   109.00,2.0,    31.38,2.0,     2.17,2.0,    97.37,2.0,   -0.183,2.0,    0.000,2.0
735,  09AR20120105,  I09S,31.0,1.0,9.0,9.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,   2299.6,   0.8933,  34.7124,2.0,  34.7142,2.0,    207.1,2.0,    206.9,2.0,   116.00,2.0,    31.87,2.0,     2.21,2.0,    97.32,2.0,   -0.177,2.0,    0.000,2.0
736,  09AR20120105,  I09S,31.0,1.0,8.0,8.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,   2600.2,   0.6850,  34.7012,2.0,  34.7015,2.0,    210.5,2.0,    210.1,2.0,   121.50,2.0,    32.24,2.0,     2.22,2.0,    97.28,2.0,   -0.178,2.0,    0.000,2.0
737,  09AR20120105,  I09S,31.0,1.0,7.0,7.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,   2899.5,   0.4784,  34.6915,2.0,  34.6904,2.0,    215.0,2.0,    215.2,2.0,   127.00,2.0,    32.49,2.0,     2.25,2.0,    97.24,2.0,   -0.183,2.0,    0.000,2.0
738,  09AR20120105,  I09S,31.0,1.0,6.0,6.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,   3199.9,   0.3345,  34.6847,2.0,  34.6844,2.0,    219.2,2.0,    219.2,2.0,   129.20,2.0,    32.55,2.0,     2.26,2.0,    97.21,2.0,   -0.178,2.0,    0.000,2.0
739,  09AR20120105,  I09S,31.0,1.0,5.0,5.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,   3600.4,   0.2048,  34.6787,2.0,  34.6787,2.0,    223.6,2.0,    223.3,2.0,   132.00,2.0,    32.51,2.0,     2.26,2.0,    97.20,2.0,   -0.182,2.0,    0.000,2.0
740,  09AR20120105,  I09S,31.0,1.0,4.0,4.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,   3900.7,   0.1239,  34.6743,2.0,  34.6734,2.0,    226.6,2.0,    226.6,2.0,   133.50,2.0,    32.46,2.0,     2.26,2.0,    97.19,2.0,   -0.176,2.0,    0.000,2.0
741,  09AR20120105,  I09S,31.0,1.0,3.0,3.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,   4198.7,   0.0544,  34.6698,2.0,  34.6714,2.0,    229.5,2.0,    230.4,2.0,   134.50,2.0,    32.40,2.0,     2.25,2.0,    97.17,2.0,   -0.181,2.0,    0.000,2.0
742,  09AR20120105,  I09S,31.0,1.0,2.0,2.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,   4531.4,  -0.0309,  34.6610,2.0,  34.6645,2.0,    233.8,2.0,    234.5,2.0,   135.80,2.0,    32.24,2.0,     2.24,2.0,    97.14,2.0,   -0.184,2.0,    0.000,2.0
743,  09AR20120105,  I09S,31.0,1.0,1.0,1.0,2.0,20120125.0,732.0,-59.8112,115.043, 4495,   4575.4,  -0.0794,  34.6558,2.0,  34.6547,2.0,    236.2,2.0,    236.4,2.0,   136.40,2.0,    32.25,2.0,     2.24,2.0,    97.15,2.0,   -0.177,2.0,    0.000,2.0
744,  09AR20120105,  I09S,32.0,1.0,24.0,24.0,2.0,20120125.0,1415.0,-59.2067,115.0, 4524,      4.6,   2.1511,  33.8635,2.0,  33.8651,2.0,    330.1,2.0,    330.6,2.0,    19.20,2.0,    26.09,2.0,     1.71,2.0,    95.86,2.0,    1.157,2.0,    0.094,2.0
745,  09AR20120105,  I09S,32.0,1.0,23.0,23.0,2.0,20120125.0,1415.0,-59.2067,115.0, 4524,     40.2,   2.0814,  33.8636,2.0,-999.0000,9.0,    330.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    95.72,2.0,    1.274,2.0,    0.000,2.0
746,  09AR20120105,  I09S,32.0,1.0,22.0,22.0,2.0,20120125.0,1415.0,-59.2067,115.0, 4524,     40.1,   2.0825,  33.8635,2.0,-999.0000,9.0,    330.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    95.71,2.0,    1.352,2.0,    0.000,2.0
747,  09AR20120105,  I09S,32.0,1.0,21.0,21.0,2.0,20120125.0,1415.0,-59.2067,115.0, 4524,     40.2,   2.0867,  33.8634,2.0,  33.8647,2.0,    330.2,2.0,   -999.0,9.0,    19.30,2.0,    26.09,2.0,     1.72,2.0,    95.80,2.0,    1.321,2.0,    0.000,2.0
748,  09AR20120105,  I09S,32.0,1.0,20.0,20.0,2.0,20120125.0,1415.0,-59.2067,115.0, 4524,     65.1,   1.8054,  33.8716,2.0,  33.8723,2.0,    332.8,2.0,    332.3,2.0,    20.60,2.0,    26.18,2.0,     1.73,2.0,    95.58,2.0,    1.693,2.0,    0.000,2.0
749,  09AR20120105,  I09S,32.0,1.0,19.0,19.0,2.0,20120125.0,1415.0,-59.2067,115.0, 4524,     84.7,   0.7797,  33.9065,2.0,  33.9026,2.0,    335.8,2.0,    336.2,2.0,    23.40,2.0,    27.27,2.0,     1.90,2.0,    97.14,2.0,    0.998,2.0,    0.000,2.0
750,  09AR20120105,  I09S,32.0,1.0,18.0,18.0,2.0,20120125.0,1415.0,-59.2067,115.0, 4524,    110.7,   0.1858,  33.9445,2.0,  33.9451,2.0,    330.5,2.0,    330.4,2.0,    29.10,2.0,    28.79,2.0,     1.98,2.0,    97.94,2.0,    0.086,2.0,    0.000,2.0
751,  09AR20120105,  I09S,32.0,1.0,17.0,17.0,2.0,20120125.0,1415.0,-59.2067,115.0, 4524,    221.3,   1.9214,  34.3746,2.0,  34.3772,2.0,    203.7,2.0,    201.6,2.0,    63.00,2.0,    34.55,2.0,     2.37,2.0,    97.81,2.0,   -0.174,2.0,    0.000,2.0
752,  09AR20120105,  I09S,32.0,1.0,16.0,16.0,2.0,20120125.0,1415.0,-59.2067,115.0, 4524,    350.7,   2.1715,  34.5357,2.0,  34.5360,2.0,    176.8,2.0,    176.7,2.0,    73.80,2.0,    34.61,2.0,     2.38,2.0,    97.61,2.0,   -0.179,2.0,    0.000,2.0
753,  09AR20120105,  I09S,32.0,1.0,15.0,15.0,2.0,20120125.0,1415.0,-59.2067,115.0, 4524,    480.0,   2.1917,  34.6176,2.0,  34.6248,2.0,    174.9,2.0,    175.3,2.0,    78.00,2.0,  -999.00,9.0,     2.30,2.0,    97.60,2.0,   -0.177,2.0,    0.000,2.0
754,  09AR20120105,  I09S,32.0,1.0,14.0,14.0,2.0,20120125.0,1415.0,-59.2067,115.0, 4524,    700.6,   2.0953,  34.6921,2.0,  34.6926,2.0,    180.5,2.0,    181.4,2.0,    81.80,2.0,    32.21,2.0,     2.21,2.0,    97.58,2.0,   -0.181,2.0,    0.000,2.0
