,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W
1567,  09AR20071216,     CASO,67.0,1.0,17.0,17.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,    350.7,   1.8442,  34.6882,2.0,  34.6878,2.0,   182.68,2.0,   183.42,2.0,     85.2,2.0,    32.19,2.0,     2.23,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.025,2.0,    0.001,2.0
1568,  09AR20071216,     CASO,67.0,1.0,16.0,16.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,    451.9,   1.8142,  34.7082,2.0,  34.7084,2.0,   186.33,2.0,   186.98,2.0,     86.8,2.0,    31.60,2.0,     2.19,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.026,2.0,    0.001,2.0
1569,  09AR20071216,     CASO,67.0,1.0,15.0,15.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,    600.5,   1.7715,  34.7286,2.0,  34.7288,2.0,   190.95,2.0,   190.41,2.0,     88.9,2.0,    30.89,2.0,     2.16,2.0,   0.3093,2.0,   0.1534,2.0,   0.0213,2.0,   -0.028,2.0,    0.001,2.0
1570,  09AR20071216,     CASO,67.0,1.0,14.0,14.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,    750.2,   1.6528,  34.7355,2.0,  34.7361,2.0,   195.21,2.0,   194.14,2.0,     91.8,2.0,    30.52,2.0,     2.14,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.030,2.0,    0.001,2.0
1571,  09AR20071216,     CASO,67.0,1.0,13.0,13.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,    900.7,   1.5507,  34.7382,2.0,  34.7392,2.0,   197.77,2.0,   198.18,2.0,     94.9,2.0,    30.48,2.0,     2.13,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.030,2.0,    0.001,2.0
1572,  09AR20071216,     CASO,67.0,1.0,12.0,12.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,   1100.5,   1.3642,  34.7342,2.0,  34.7343,2.0,   200.71,2.0,   200.57,2.0,    100.3,2.0,    30.86,2.0,     2.15,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.028,2.0,    0.001,2.0
1573,  09AR20071216,     CASO,67.0,1.0,11.0,11.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,   1300.5,   1.2053,  34.7281,2.0,  34.7286,2.0,   202.58,2.0,   204.78,2.0,    104.6,2.0,    31.06,2.0,     2.16,2.0,   0.2160,2.0,   0.1078,2.0,   0.0110,2.0,   -0.033,2.0,    0.001,2.0
1574,  09AR20071216,     CASO,67.0,1.0,10.0,10.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,   1499.4,   1.0368,  34.7203,2.0,  34.7204,2.0,   204.99,2.0,   204.13,2.0,    109.9,2.0,    31.40,2.0,     2.18,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.034,2.0,    0.001,2.0
1575,  09AR20071216,     CASO,67.0,1.0,9.0,9.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,   1701.2,   0.8520,  34.7099,2.0,  34.7100,2.0,   207.59,2.0,   207.39,2.0,    114.3,2.0,    31.61,2.0,     2.21,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.034,2.0,    0.001,2.0
1576,  09AR20071216,     CASO,67.0,1.0,8.0,8.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,   1902.8,   0.7098,  34.7028,2.0,  34.7029,2.0,   209.63,2.0,   209.22,2.0,    118.3,2.0,    31.81,2.0,     2.22,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.038,2.0,    0.001,2.0
1577,  09AR20071216,     CASO,67.0,1.0,7.0,7.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,   2100.3,   0.5708,  34.6962,2.0,  34.6954,2.0,   212.14,2.0,   212.04,2.0,    121.4,2.0,    32.03,2.0,     2.24,2.0,   0.3344,2.0,   0.1645,2.0,   0.0152,2.0,   -0.033,2.0,    0.001,2.0
1578,  09AR20071216,     CASO,67.0,1.0,6.0,6.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,   2401.0,   0.3832,  34.6880,2.0,  34.6876,2.0,   216.32,2.0,   216.64,2.0,    124.9,2.0,    32.15,2.0,     2.26,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.035,2.0,    0.001,2.0
1579,  09AR20071216,     CASO,67.0,1.0,5.0,5.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,   2700.5,   0.2535,  34.6839,2.0,  34.6831,2.0,   220.42,2.0,   220.90,2.0,    127.6,2.0,    32.19,2.0,     2.27,2.0,   0.5413,2.0,   0.2662,2.0,   0.0276,2.0,   -0.040,2.0,    0.001,2.0
1580,  09AR20071216,     CASO,67.0,1.0,4.0,4.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,   2999.6,   0.1344,  34.6796,2.0,  34.6794,2.0,   224.46,2.0,   224.20,2.0,    128.2,2.0,    32.10,2.0,     2.26,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.036,2.0,    0.001,2.0
1581,  09AR20071216,     CASO,67.0,1.0,3.0,3.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,   3302.3,   0.0439,  34.6753,2.0,  34.6746,2.0,   228.61,2.0,   226.98,2.0,    128.2,2.0,    32.13,2.0,     2.26,2.0,   1.0210,2.0,   0.4997,2.0,   0.0582,2.0,   -0.041,2.0,    0.001,2.0
1582,  09AR20071216,     CASO,67.0,1.0,2.0,2.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,   3551.6,  -0.0260,  34.6721,2.0,  34.6715,2.0,   232.14,2.0,   231.37,2.0,    121.9,2.0,    31.95,2.0,     2.25,2.0,   1.4198,2.0,   0.7147,2.0,   0.0889,2.0,   -0.040,2.0,    0.001,2.0
1583,  09AR20071216,     CASO,67.0,1.0,1.0,1.0,2.0,20080109.0,101.0,-63.8997,150.0007, 3639,   3696.7,  -0.1239,  34.6729,2.0,  34.6719,2.0,   235.26,2.0,   235.93,2.0,    115.9,2.0,    31.74,2.0,     2.23,2.0,   1.9668,2.0,   1.0048,2.0,   0.1315,2.0,   -0.038,2.0,    0.001,2.0
1584,  09AR20071216,     CASO,68.0,1.0,24.0,24.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,     10.9,  -0.0349,  33.5710,2.0,  33.5880,2.0,   344.50,2.0,   343.46,2.0,     38.1,2.0,    27.19,2.0,     1.82,2.0,   6.3565,2.0,   3.2553,2.0,   0.4921,2.0,    0.267,2.0,    2.855,2.0
1585,  09AR20071216,     CASO,68.0,1.0,23.0,23.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,     35.2,  -0.1920,  33.6888,2.0,-999.0000,9.0,   341.68,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.495,2.0,    2.278,2.0
1586,  09AR20071216,     CASO,68.0,1.0,22.0,22.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,     35.2,  -0.1917,  33.6888,2.0,-999.0000,9.0,   341.68,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.488,2.0,    2.277,2.0
1587,  09AR20071216,     CASO,68.0,1.0,21.0,21.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,     34.8,  -0.1914,  33.6885,2.0,  33.6888,2.0,   342.21,2.0,   343.82,2.0,     38.6,2.0,    27.01,2.0,     1.84,2.0,   6.3559,2.0,   3.2353,2.0,   0.4902,2.0,    0.488,2.0,    2.234,2.0
1588,  09AR20071216,     CASO,68.0,1.0,20.0,20.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,     56.1,  -0.6682,  33.9996,2.0,  33.9986,2.0,   311.26,2.0,   310.65,2.0,     46.3,2.0,    28.69,2.0,     2.02,2.0,   4.9198,2.0,   2.5596,2.0,   0.3863,2.0,    0.767,2.0,    1.855,2.0
1589,  09AR20071216,     CASO,68.0,1.0,19.0,19.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,     90.9,   1.4580,  34.5172,2.0,  34.5038,2.0,   212.51,2.0,   196.82,2.0,     75.3,2.0,    32.79,2.0,     2.29,2.0,   1.3782,2.0,   0.7204,2.0,   0.0970,2.0,    1.247,2.0,    1.134,2.0
1590,  09AR20071216,     CASO,68.0,1.0,18.0,18.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,    148.8,   1.7663,  34.6237,2.0,  34.6231,2.0,   182.90,2.0,   181.65,2.0,     81.2,2.0,    32.36,2.0,     2.29,2.0,   0.7987,2.0,   0.4104,2.0,   0.0595,2.0,   -0.009,2.0,    0.169,2.0
1591,  09AR20071216,     CASO,68.0,1.0,17.0,17.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,    251.3,   1.6935,  34.6553,2.0,  34.6546,2.0,   181.07,2.0,   185.38,2.0,     83.5,2.0,    31.68,2.0,     2.26,2.0,   0.7419,2.0,   0.3771,2.0,   0.0534,2.0,   -0.027,2.0,    0.001,2.0
1592,  09AR20071216,     CASO,68.0,1.0,16.0,16.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,    350.6,   1.8741,  34.7003,2.0,  34.7004,2.0,   183.71,2.0,   183.72,2.0,     85.4,2.0,    31.83,3.0,     2.22,2.0,   0.4084,2.0,   0.2062,2.0,   0.0260,2.0,   -0.023,2.0,    0.001,2.0
1593,  09AR20071216,     CASO,68.0,1.0,15.0,15.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,    500.2,   1.6883,  34.7079,2.0,  34.7082,2.0,   191.10,2.0,   190.50,2.0,     87.6,2.0,    31.99,3.0,     2.19,2.0,   0.4853,2.0,   0.2427,2.0,   0.0323,2.0,   -0.029,2.0,    0.001,2.0
1594,  09AR20071216,     CASO,68.0,1.0,14.0,14.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,    704.0,   1.5890,  34.7268,2.0,  34.7268,2.0,   196.25,2.0,   195.66,2.0,     91.7,2.0,    31.76,3.0,     2.17,2.0,   0.3701,2.0,   0.1853,2.0,   0.0229,2.0,   -0.028,2.0,    0.001,2.0
1595,  09AR20071216,     CASO,68.0,1.0,13.0,13.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,    901.5,   1.5067,  34.7384,2.0,  34.7384,2.0,   199.95,2.0,   198.48,2.0,     96.4,2.0,    31.12,2.0,     2.15,2.0,   0.2265,2.0,   0.1087,2.0,   0.0121,2.0,   -0.032,2.0,    0.001,2.0
1596,  09AR20071216,     CASO,68.0,1.0,12.0,12.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,   1099.5,   1.2801,  34.7277,2.0,  34.7268,2.0,   202.70,2.0,   202.09,2.0,    100.6,2.0,    31.20,2.0,     2.17,2.0,   0.3325,2.0,   0.1661,2.0,   0.0219,2.0,   -0.027,2.0,    0.001,2.0
1597,  09AR20071216,     CASO,68.0,1.0,11.0,11.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,   1302.1,   1.0921,  34.7198,2.0,  34.7196,2.0,   204.52,2.0,   204.66,2.0,    106.3,2.0,    31.51,2.0,     2.19,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.033,2.0,    0.001,2.0
1598,  09AR20071216,     CASO,68.0,1.0,10.0,10.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,   1498.3,   0.9631,  34.7164,2.0,  34.7160,2.0,   206.38,2.0,   208.34,2.0,    111.7,2.0,    31.50,2.0,     2.21,2.0,   0.2852,2.0,   0.1453,2.0,   0.0184,2.0,   -0.036,2.0,    0.001,2.0
1599,  09AR20071216,     CASO,68.0,1.0,9.0,9.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,   1701.7,   0.7811,  34.7057,2.0,  34.7054,2.0,   208.50,2.0,   207.78,2.0,    115.5,2.0,    31.73,2.0,     2.22,2.0,   0.3121,2.0,   0.1532,2.0,   0.0192,2.0,   -0.037,2.0,    0.001,2.0
1600,  09AR20071216,     CASO,68.0,1.0,8.0,8.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,   1900.3,   0.6281,  34.6989,2.0,  34.6990,2.0,   210.83,2.0,   211.00,2.0,    120.2,2.0,    31.96,2.0,     2.26,2.0,   0.3220,2.0,   0.1621,2.0,   0.0150,2.0,   -0.038,2.0,    0.001,2.0
1601,  09AR20071216,     CASO,68.0,1.0,7.0,7.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,   2102.3,   0.4879,  34.6920,2.0,  34.6917,2.0,   213.35,2.0,   213.60,2.0,    122.4,2.0,    32.11,2.0,     2.26,2.0,   0.4133,2.0,   0.2039,2.0,   0.0225,2.0,   -0.036,2.0,    0.001,2.0
1602,  09AR20071216,     CASO,68.0,1.0,6.0,6.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,   2395.9,   0.3207,  34.6859,2.0,  34.6856,2.0,   217.45,2.0,   218.12,2.0,    125.5,2.0,    32.08,2.0,     2.26,2.0,   0.5052,2.0,   0.2539,2.0,   0.0294,2.0,   -0.035,2.0,    0.001,2.0
1603,  09AR20071216,     CASO,68.0,1.0,5.0,5.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,   2699.2,   0.2001,  34.6822,2.0,  34.6817,2.0,   221.73,2.0,   221.38,2.0,    128.1,2.0,    32.19,2.0,     2.26,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.041,2.0,    0.001,2.0
1604,  09AR20071216,     CASO,68.0,1.0,4.0,4.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,   3001.4,   0.0703,  34.6773,2.0,  34.6768,2.0,   226.51,2.0,   226.59,2.0,    127.5,2.0,    32.03,2.0,     2.26,2.0,   0.9083,2.0,   0.4495,2.0,   0.0522,2.0,   -0.040,2.0,    0.001,2.0
1605,  09AR20071216,     CASO,68.0,1.0,3.0,3.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,   3299.6,  -0.0454,  34.6722,2.0,  34.6711,2.0,   231.29,2.0,   230.76,2.0,    124.4,2.0,    31.83,2.0,     2.26,2.0,   1.3692,2.0,   0.6885,2.0,   0.0914,2.0,   -0.041,2.0,    0.001,2.0
1606,  09AR20071216,     CASO,68.0,1.0,2.0,2.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,   3550.5,  -0.1452,  34.6714,2.0,  34.6705,2.0,   235.15,2.0,   236.10,2.0,    114.0,2.0,    31.98,2.0,     2.24,2.0,   1.9707,2.0,   1.0062,2.0,   0.1415,2.0,   -0.039,2.0,    0.001,2.0
1607,  09AR20071216,     CASO,68.0,1.0,1.0,1.0,2.0,20080109.0,609.0,-64.302,149.9997, 3561,   3584.4,  -0.1574,  34.6731,2.0,  34.6721,2.0,   235.68,2.0,   236.67,2.0,    110.3,2.0,    31.74,2.0,     2.23,2.0,   2.0753,2.0,   1.0682,2.0,   0.1491,2.0,   -0.042,2.0,    0.001,2.0
1608,  09AR20071216,     CASO,69.0,1.0,24.0,24.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,      9.4,   0.2526,  33.5514,2.0,  33.5548,2.0,   343.78,2.0,   343.65,2.0,     35.0,2.0,    26.80,2.0,     1.70,2.0,   6.3646,2.0,   3.2281,2.0,   0.5139,2.0,    0.724,2.0,    0.849,2.0
1609,  09AR20071216,     CASO,69.0,1.0,23.0,23.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,     33.3,  -0.0180,  33.8670,2.0,-999.0000,9.0,   342.96,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    1.320,2.0,    0.256,2.0
1610,  09AR20071216,     CASO,69.0,1.0,22.0,22.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,     33.4,   0.0610,  33.8297,2.0,-999.0000,9.0,   342.96,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    1.270,2.0,    0.263,2.0
1611,  09AR20071216,     CASO,69.0,1.0,21.0,21.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,     33.4,  -0.0482,  33.8892,2.0,  33.9579,4.0,   342.96,2.0,   320.07,2.0,     42.2,2.0,    28.43,2.0,     1.91,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    1.334,2.0,    0.260,2.0
1612,  09AR20071216,     CASO,69.0,1.0,20.0,20.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,     50.1,   0.8509,  34.3935,2.0,  34.3941,2.0,   292.12,2.0,   234.65,2.0,     65.1,2.0,    32.29,2.0,     2.22,2.0,   2.5438,2.0,   1.3313,2.0,   0.1963,2.0,    2.349,2.0,    0.001,2.0
1613,  09AR20071216,     CASO,69.0,1.0,19.0,19.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,     91.2,   1.7641,  34.5720,2.0,  34.5701,2.0,   186.28,2.0,   180.83,2.0,     79.2,2.0,    34.30,2.0,     2.36,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.131,2.0,    0.001,2.0
1614,  09AR20071216,     CASO,69.0,1.0,18.0,18.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,    159.2,   1.8684,  34.6296,2.0,  34.6297,2.0,   176.80,2.0,   177.39,2.0,     81.9,2.0,    33.46,2.0,     2.29,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.024,2.0,    0.001,2.0
1615,  09AR20071216,     CASO,69.0,1.0,17.0,17.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,    250.4,   1.8800,  34.6771,2.0,  34.6760,2.0,   179.76,2.0,   182.55,2.0,     83.9,2.0,    32.46,2.0,     2.23,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.028,2.0,    0.001,2.0
1616,  09AR20071216,     CASO,69.0,1.0,16.0,16.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,    402.1,   1.8193,  34.7116,2.0,  34.7111,2.0,   185.90,2.0,   187.07,2.0,     86.3,2.0,    31.49,2.0,     2.16,2.0,   0.3821,2.0,   0.1882,2.0,   0.0279,2.0,   -0.029,2.0,    0.001,2.0
1617,  09AR20071216,     CASO,69.0,1.0,15.0,15.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,    499.7,   1.7578,  34.7239,2.0,  34.7239,2.0,   189.73,2.0,   190.15,2.0,     87.9,2.0,    31.33,2.0,     2.14,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.029,2.0,    0.001,2.0
1618,  09AR20071216,     CASO,69.0,1.0,14.0,14.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,    699.9,   1.4482,  34.7188,2.0,  34.7198,2.0,   198.11,2.0,   198.27,2.0,     92.2,2.0,    31.23,2.0,     2.15,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.029,2.0,    0.001,2.0
1619,  09AR20071216,     CASO,69.0,1.0,13.0,13.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,    899.6,   1.4109,  34.7353,2.0,  34.7365,2.0,   200.97,2.0,   200.05,2.0,     98.0,2.0,    30.93,2.0,     2.12,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.026,2.0,    0.001,2.0
1620,  09AR20071216,     CASO,69.0,1.0,12.0,12.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,   1100.1,   1.2473,  34.7308,2.0,  34.7310,2.0,   202.24,2.0,   202.26,2.0,    103.4,2.0,    31.13,2.0,     2.14,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.033,2.0,    0.001,2.0
1621,  09AR20071216,     CASO,69.0,1.0,11.0,11.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,   1299.1,   1.0672,  34.7228,2.0,  34.7227,2.0,   204.42,2.0,   204.26,2.0,    109.0,2.0,    31.43,2.0,     2.18,2.0,   0.1878,2.0,   0.0961,2.0,   0.0095,2.0,   -0.032,2.0,    0.001,2.0
1622,  09AR20071216,     CASO,69.0,1.0,10.0,10.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,   1502.0,   0.9111,  34.7149,2.0,  34.7151,2.0,   206.66,2.0,   206.74,2.0,    113.5,2.0,    31.67,2.0,     2.20,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.035,2.0,    0.001,2.0
1623,  09AR20071216,     CASO,69.0,1.0,9.0,9.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,   1705.8,   0.7396,  34.7057,2.0,  34.7054,2.0,   208.89,2.0,   210.43,2.0,    118.0,2.0,    31.90,2.0,     2.23,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.035,2.0,    0.001,2.0
1624,  09AR20071216,     CASO,69.0,1.0,8.0,8.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,   1899.4,   0.5885,  34.6978,2.0,  34.6974,2.0,   211.97,2.0,   211.34,2.0,    121.5,2.0,    32.10,2.0,     2.24,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.036,2.0,    0.001,2.0
1625,  09AR20071216,     CASO,69.0,1.0,7.0,7.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,   2100.8,   0.4500,  34.6912,2.0,-999.0000,9.0,   214.74,2.0,   214.08,2.0,    123.8,2.0,    32.21,2.0,     2.25,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.036,2.0,    0.001,2.0
1626,  09AR20071216,     CASO,69.0,1.0,6.0,6.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,   2400.4,   0.2714,  34.6838,2.0,  34.6831,2.0,   219.64,2.0,   220.25,2.0,    124.7,2.0,    32.24,2.0,     2.26,2.0,   0.6083,2.0,   0.2988,2.0,   0.0370,2.0,   -0.038,2.0,    0.001,2.0
1627,  09AR20071216,     CASO,69.0,1.0,5.0,5.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,   2701.7,   0.1598,  34.6809,2.0,  34.6805,2.0,   223.45,2.0,   224.90,2.0,    128.6,2.0,    32.08,2.0,     2.25,2.0,   0.6531,2.0,   0.3176,2.0,   0.0385,2.0,   -0.037,2.0,    0.001,2.0
1628,  09AR20071216,     CASO,69.0,1.0,4.0,4.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,   2999.4,   0.0316,  34.6753,2.0,  34.6744,2.0,   228.30,2.0,   229.15,2.0,    126.9,2.0,    31.98,2.0,     2.25,2.0,   1.0687,2.0,   0.5241,2.0,   0.0648,2.0,   -0.041,2.0,    0.001,2.0
1629,  09AR20071216,     CASO,69.0,1.0,3.0,3.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,   3297.6,  -0.0992,  34.6689,2.0,-999.0000,9.0,   233.84,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.043,2.0,    0.001,2.0
1630,  09AR20071216,     CASO,69.0,1.0,2.0,2.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,   3430.8,  -0.1406,  34.6709,2.0,  34.6703,2.0,   236.19,2.0,   235.58,2.0,    113.4,2.0,    31.93,2.0,     2.22,2.0,   1.8814,2.0,   0.9674,2.0,   0.1264,2.0,   -0.040,2.0,    0.001,2.0
1631,  09AR20071216,     CASO,69.0,1.0,1.0,1.0,2.0,20080109.0,1119.0,-64.5938,150.0007, 3439,   3488.3,  -0.1425,  34.6712,2.0,  34.6695,2.0,   236.56,2.0,   236.63,2.0,    112.8,2.0,    31.92,2.0,     2.22,2.0,   1.9759,2.0,   0.9981,2.0,   0.1445,2.0,   -0.041,2.0,    0.001,2.0
1632,  09AR20071216,     CASO,70.0,1.0,24.0,24.0,2.0,20080109.0,1619.0,-64.9978,149.9957, 3270,     10.3,  -1.5270,  33.3485,2.0,  33.3532,2.0,   347.54,2.0,   351.81,2.0,     44.1,2.0,    27.40,2.0,     1.76,2.0,   6.2027,2.0,   3.1361,2.0,   0.4999,2.0,    1.178,2.0,    2.081,2.0
1633,  09AR20071216,     CASO,70.0,1.0,23.0,23.0,2.0,20080109.0,1619.0,-64.9978,149.9957, 3270,     10.2,  -1.5271,  33.3466,2.0,-999.0000,9.0,   347.54,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    1.181,2.0,    2.074,2.0
1634,  09AR20071216,     CASO,70.0,1.0,22.0,22.0,2.0,20080109.0,1619.0,-64.9978,149.9957, 3270,     10.2,  -1.5289,  33.3486,2.0,-999.0000,9.0,   347.54,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    1.174,2.0,    2.061,2.0
1635,  09AR20071216,     CASO,70.0,1.0,21.0,21.0,2.0,20080109.0,1619.0,-64.9978,149.9957, 3270,     40.9,  -1.7160,  34.0496,2.0,  34.0404,2.0,   319.67,2.0,   313.36,2.0,     51.1,2.0,    28.98,2.0,     2.03,2.0,   4.9878,2.0,   2.5651,2.0,   0.3923,2.0,    0.528,2.0,    1.430,2.0
1636,  09AR20071216,     CASO,70.0,1.0,20.0,20.0,2.0,20080109.0,1619.0,-64.9978,149.9957, 3270,     89.7,  -1.7254,  34.1665,2.0,  34.1616,2.0,   292.26,2.0,   295.95,2.0,     54.2,2.0,    30.15,2.0,     2.10,2.0,   4.5997,2.0,   2.3964,2.0,   0.3568,2.0,    0.450,2.0,    0.567,2.0
1637,  09AR20071216,     CASO,70.0,1.0,19.0,19.0,2.0,20080109.0,1619.0,-64.9978,149.9957, 3270,    148.6,  -0.9181,  34.3676,2.0,  34.3676,2.0,   259.74,2.0,   272.83,2.0,     68.3,2.0,    31.41,2.0,     2.16,2.0,   3.8086,2.0,   1.9713,2.0,   0.3186,2.0,    0.127,2.0,    0.001,2.0
1638,  09AR20071216,     CASO,70.0,1.0,18.0,18.0,2.0,20080109.0,1619.0,-64.9978,149.9957, 3270,    249.6,  -0.5697,  34.4742,2.0,  34.4744,2.0,   264.71,2.0,   256.43,2.0,     79.5,2.0,    32.09,2.0,     2.17,2.0,   3.1547,2.0,   1.6637,2.0,   0.2445,2.0,    0.013,2.0,    0.001,2.0
1639,  09AR20071216,     CASO,70.0,1.0,17.0,17.0,2.0,20080109.0,1619.0,-64.9978,149.9957, 3270,    350.1,  -0.0840,  34.5489,2.0,  34.5518,2.0,   233.93,2.0,   238.35,2.0,   -999.0,9.0,    32.00,2.0,     2.16,2.0,   2.4623,2.0,   1.2854,2.0,   0.1812,2.0,   -0.034,2.0,    0.001,2.0
