,EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,THETA
4229,  06AQ20080210,   A12,250.0,8.0,6.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,   3049.5,   1.1960,  34.7180,2.0,    198.2,2.0,   104.29,2.0,    32.44,2.0,     0.03,2.0,     2.22,2.0,    0.041,2.0,    0.029,2.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.9810
4230,  06AQ20080210,   A12,250.0,8.0,7.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,   2792.3,   1.3740,  34.7210,2.0,    194.3,2.0,    99.31,2.0,    32.81,2.0,     0.04,2.0,     2.24,2.0,    0.045,2.0,    0.023,2.0,   -999.0,9.0,   -999.0,9.0,   1.8827,2.0,   0.0188,    11.34,2.0,     0.06,    8.172,2.0,    0.082,   1.1790
4231,  06AQ20080210,   A12,250.0,8.0,8.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,   2536.5,   1.5320,  34.7220,2.0,    190.0,2.0,    96.21,2.0,    32.92,2.0,     0.04,2.0,     2.26,2.0,    0.015,2.0,    0.020,2.0,   -999.0,9.0,   -999.0,9.0,   1.8816,2.0,   0.0188,    12.25,2.0,     0.06,    8.157,2.0,    0.082,   1.3569
4232,  06AQ20080210,   A12,250.0,8.0,9.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,   2282.2,   1.6750,  34.7190,2.0,    185.6,2.0,    85.56,2.0,    33.21,2.0,     0.04,2.0,     2.27,2.0,    0.044,2.0,    0.028,2.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   1.5195
4233,  06AQ20080210,   A12,250.0,8.0,10.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,   2028.3,   1.8500,  34.7120,2.0,    179.9,2.0,    76.63,2.0,    34.55,2.0,     0.04,2.0,     2.35,2.0,    0.036,2.0,    0.043,2.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   1.7132
4234,  06AQ20080210,   A12,250.0,8.0,11.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,   1771.9,   1.9980,  34.7000,2.0,    174.6,2.0,    67.84,2.0,    35.11,2.0,     0.04,2.0,     2.39,2.0,    0.103,2.0,    0.058,2.0,   -999.0,9.0,   -999.0,9.0,   1.8854,2.0,   0.0189,    13.01,2.0,     0.07,    8.106,2.0,    0.081,   1.8801
4235,  06AQ20080210,   A12,250.0,8.0,12.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,   1519.5,   2.1720,  34.6710,2.0,    172.0,2.0,    62.48,2.0,    34.84,2.0,     0.04,2.0,     2.38,2.0,    0.150,2.0,    0.102,2.0,   -999.0,9.0,   -999.0,9.0,   1.8918,2.0,   0.0189,    10.70,2.0,     0.05,    8.073,2.0,    0.081,   2.0720
4236,  06AQ20080210,   A12,250.0,8.0,13.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,   1266.3,   2.3240,  34.6140,2.0,    168.3,2.0,    49.40,2.0,    37.19,3.0,     0.03,2.0,     2.31,2.0,    0.313,2.0,    0.166,2.0,   -999.0,9.0,   -999.0,9.0,   1.8601,2.0,   0.0186,    10.43,2.0,     0.05,    8.078,2.0,    0.081,   2.2418
4237,  06AQ20080210,   A12,250.0,8.0,14.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,   1012.1,   2.5160,  34.5160,2.0,    172.5,2.0,    31.32,2.0,    31.98,2.0,     0.03,2.0,     2.12,2.0,    0.638,2.0,    0.374,2.0,   -999.0,9.0,   -999.0,9.0,   1.8710,2.0,   0.0187,     8.48,2.0,     0.04,    8.030,2.0,    0.080,   2.4510
4238,  06AQ20080210,   A12,250.0,8.0,15.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,    759.5,   2.7680,  34.3650,2.0,    191.1,2.0,    24.09,2.0,    30.03,2.0,     0.04,2.0,     2.01,2.0,    1.541,2.0,    0.859,2.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.7194
4239,  06AQ20080210,   A12,250.0,8.0,16.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,    508.0,   2.9930,  34.2160,2.0,    232.2,2.0,    17.52,2.0,    28.62,2.0,     0.03,2.0,     1.89,2.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   1.8318,2.0,   0.0183,     2.16,2.0,     0.01,    7.996,2.0,    0.080,   2.9608
4240,  06AQ20080210,   A12,250.0,8.0,17.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,    404.8,   3.1150,  34.1530,2.0,    261.5,2.0,    14.18,2.0,    26.92,2.0,     0.03,2.0,     1.83,2.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   3.0893
4241,  06AQ20080210,   A12,250.0,8.0,18.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,    305.0,   3.1190,  34.0670,2.0,    279.9,2.0,    11.88,2.0,    25.98,2.0,     0.07,2.0,     1.77,2.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   3.0999
4242,  06AQ20080210,   A12,250.0,8.0,19.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,    201.6,   3.3930,  34.0290,2.0,    295.8,2.0,     6.91,2.0,    23.90,2.0,     0.37,2.0,     1.69,2.0,    3.891,2.0,    2.567,2.0,   -999.0,9.0,   -999.0,9.0,   1.7928,2.0,   0.0179,    -1.14,2.0,    -0.01,    7.876,2.0,    0.079,   3.3801
4243,  06AQ20080210,   A12,250.0,8.0,20.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,    152.0,   3.5040,  34.0200,2.0,    302.5,2.0,     4.42,2.0,    22.86,2.0,     0.28,2.0,     1.62,2.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   3.4942
4244,  06AQ20080210,   A12,250.0,8.0,21.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,    102.0,   4.5770,  33.9110,2.0,    303.8,2.0,     4.24,2.0,    22.72,2.0,     0.28,2.0,     1.60,2.0,    4.108,2.0,    2.539,2.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   4.5696
4245,  06AQ20080210,   A12,250.0,8.0,22.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,     76.1,   4.9120,  33.8930,2.0,    303.9,2.0,     4.18,2.0,    22.74,2.0,     0.27,2.0,     1.60,2.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   4.9063
4246,  06AQ20080210,   A12,250.0,8.0,23.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,     52.3,   4.9300,  33.8930,2.0,    303.6,2.0,     4.22,2.0,    23.29,2.0,     0.28,2.0,     1.60,2.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   4.9261
4247,  06AQ20080210,   A12,250.0,8.0,24.0,2.0,20080411.0,427.0,-55.754,-64.4192, 3814,     24.6,   4.9280,  33.8930,2.0,    303.5,2.0,     4.23,2.0,    22.61,2.0,     0.27,2.0,     1.59,2.0,    0.059,4.0,    0.085,4.0,   -999.0,9.0,   -999.0,9.0,   1.7693,2.0,   0.0177,    -2.77,2.0,    -0.01,    7.755,2.0,    0.078,   4.9262
4248,  06AQ20080210,   A12,250.0,9.0,1.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,   2539.0,   1.5270,  34.7220,2.0,    189.8,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   1.3518
4249,  06AQ20080210,   A12,250.0,9.0,4.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,   2538.3,   1.5260,  34.7220,2.0,    189.8,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   1.3509
4250,  06AQ20080210,   A12,250.0,9.0,5.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,   2538.8,   1.5260,  34.7220,2.0,    189.8,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   1.3508
4251,  06AQ20080210,   A12,250.0,9.0,6.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,   2538.0,   1.5270,  34.7220,2.0,    189.8,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   1.3519
4252,  06AQ20080210,   A12,250.0,9.0,7.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,   2537.9,   1.5270,  34.7220,2.0,    189.8,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   1.3519
4253,  06AQ20080210,   A12,250.0,9.0,8.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,   1618.9,   2.1350,  34.6840,2.0,    174.9,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.0276
4254,  06AQ20080210,   A12,250.0,9.0,9.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,   1620.4,   2.1350,  34.6830,2.0,    174.9,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.0274
4255,  06AQ20080210,   A12,250.0,9.0,10.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,   1620.3,   2.1350,  34.6840,2.0,    174.9,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.0275
4256,  06AQ20080210,   A12,250.0,9.0,11.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,   1620.6,   2.1350,  34.6840,2.0,    174.9,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.0274
4257,  06AQ20080210,   A12,250.0,9.0,12.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,   1620.8,   2.1350,  34.6830,2.0,    174.9,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.0274
4258,  06AQ20080210,   A12,250.0,9.0,13.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,    911.3,   2.5980,  34.4510,2.0,    183.0,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.5397
4259,  06AQ20080210,   A12,250.0,9.0,14.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,    912.9,   2.5990,  34.4500,2.0,    182.9,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.5406
4260,  06AQ20080210,   A12,250.0,9.0,15.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,    911.4,   2.5980,  34.4500,2.0,    183.0,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.5397
4261,  06AQ20080210,   A12,250.0,9.0,16.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,    910.9,   2.5990,  34.4500,2.0,    183.0,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.5407
4262,  06AQ20080210,   A12,250.0,9.0,17.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,    910.6,   2.5990,  34.4500,2.0,    183.0,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.5408
4263,  06AQ20080210,   A12,250.0,9.0,18.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,    911.6,   2.5990,  34.4500,2.0,    183.0,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.5407
4264,  06AQ20080210,   A12,250.0,9.0,19.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,    505.2,   2.9730,  34.2100,2.0,    237.7,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.9410
4265,  06AQ20080210,   A12,250.0,9.0,20.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,    505.7,   2.9690,  34.2060,2.0,    237.4,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.9370
4266,  06AQ20080210,   A12,250.0,9.0,21.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,    505.7,   2.9650,  34.2040,2.0,    237.4,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.9330
4267,  06AQ20080210,   A12,250.0,9.0,22.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,    505.7,   2.9650,  34.2040,2.0,    237.4,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.9330
4268,  06AQ20080210,   A12,250.0,9.0,23.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,    505.8,   2.9620,  34.2030,2.0,    237.4,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.9300
4269,  06AQ20080210,   A12,250.0,9.0,24.0,2.0,20080411.0,655.0,-55.754,-64.4192, 3814,    505.3,   2.9630,  34.2030,2.0,    237.6,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   2.9311
4270,  06AQ20080210,   A12,251.0,1.0,1.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,   1731.6,   2.4240,  34.5980,2.0,    158.7,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   2270.0,2.0,   2371.7,3.0,   1.6193,3.0,   0.0162,     8.88,2.0,     0.04,    7.586,3.0,    0.076,   2.3040
4271,  06AQ20080210,   A12,251.0,1.0,4.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,   1517.0,   2.5140,  34.5680,2.0,    159.0,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    0.236,2.0,    0.116,2.0,   2267.9,2.0,   2364.7,3.0,   1.8464,2.0,   0.0185,    13.21,2.0,     0.07,    7.962,2.0,    0.080,   2.4104
4272,  06AQ20080210,   A12,251.0,1.0,5.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,   1375.0,   2.5580,  34.5520,2.0,    161.2,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    0.179,2.0,    0.136,2.0,   2264.0,2.0,   2362.2,3.0,   1.8768,2.0,   0.0188,    12.68,2.0,     0.06,    8.044,2.0,    0.080,   2.4652
4273,  06AQ20080210,   A12,251.0,1.0,6.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,   1316.3,   2.5980,  34.5380,2.0,    163.2,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    0.168,2.0,    0.158,2.0,   2260.9,2.0,   2357.7,3.0,   1.8658,2.0,   0.0187,    12.19,2.0,     0.06,    8.007,2.0,    0.080,   2.5094
4274,  06AQ20080210,   A12,251.0,1.0,7.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,   1215.6,   2.6740,  34.5100,2.0,    172.9,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    0.367,2.0,    0.218,2.0,   2254.7,2.0,   2357.1,3.0,   1.8196,2.0,   0.0182,    10.43,2.0,     0.05,    7.898,2.0,    0.079,   2.5925
4275,  06AQ20080210,   A12,251.0,1.0,8.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,   1113.8,   2.7190,  34.4780,2.0,    183.0,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    0.594,2.0,    0.352,2.0,   2248.0,3.0,   2345.6,3.0,   1.8302,2.0,   0.0183,     8.36,2.0,     0.04,    7.934,2.0,    0.079,   2.6449
4276,  06AQ20080210,   A12,251.0,1.0,9.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,   1013.2,   2.8220,  34.3800,2.0,    193.2,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    1.244,2.0,    0.771,2.0,   2229.8,2.0,   2333.8,3.0,   1.8195,2.0,   0.0182,     5.63,2.0,     0.03,    7.952,2.0,    0.080,   2.7547
4277,  06AQ20080210,   A12,251.0,1.0,10.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,    910.4,   3.0910,  34.3430,2.0,    200.4,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   2217.9,2.0,   2327.4,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   3.0294
4278,  06AQ20080210,   A12,251.0,1.0,11.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,    808.7,   3.4260,  34.3000,2.0,    209.7,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    1.766,2.0,    1.112,2.0,   2204.4,2.0,   2318.7,3.0,   1.8117,2.0,   0.0181,     3.35,2.0,     0.02,    7.894,2.0,    0.079,   3.3699
4279,  06AQ20080210,   A12,251.0,1.0,12.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,    708.0,   3.7230,  34.2780,2.0,    215.3,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   2198.6,2.0,   2306.0,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   3.6728
4280,  06AQ20080210,   A12,251.0,1.0,13.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,    606.8,   4.0790,  34.2340,2.0,    226.1,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    2.260,2.0,    1.574,2.0,   2181.6,3.0,   2296.9,2.0,   1.7936,2.0,   0.0179,     1.89,2.0,     0.01,    7.834,2.0,    0.078,   4.0348
4281,  06AQ20080210,   A12,251.0,1.0,14.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,    505.5,   4.1930,  34.1530,2.0,    248.0,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   2163.4,2.0,   2288.4,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   4.1562
4282,  06AQ20080210,   A12,251.0,1.0,15.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,    404.0,   4.3700,  34.1210,2.0,    273.3,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    3.670,2.0,    2.266,2.0,   2150.9,2.0,   2286.4,2.0,   1.7760,2.0,   0.0178,    -0.98,2.0,     0.00,    7.757,2.0,    0.078,   4.3403
4283,  06AQ20080210,   A12,251.0,1.0,16.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,    303.2,   4.7020,  34.1320,2.0,    283.0,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   2141.8,2.0,   2283.2,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   4.6792
4284,  06AQ20080210,   A12,251.0,1.0,17.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,    201.0,   4.9600,  34.1330,2.0,    288.7,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    3.500,2.0,    2.459,2.0,   2134.0,2.0,   2284.3,2.0,   1.7696,2.0,   0.0177,    -1.41,2.0,    -0.01,    7.731,2.0,    0.077,   4.9446
4285,  06AQ20080210,   A12,251.0,1.0,18.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,    152.2,   5.0970,  34.1420,2.0,    290.7,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   2132.3,2.0,   2282.5,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   5.0852
4286,  06AQ20080210,   A12,251.0,1.0,19.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,     98.4,   5.3390,  34.1250,2.0,    292.8,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    3.300,2.0,    2.468,2.0,   2127.9,2.0,   2283.7,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   5.3313
4287,  06AQ20080210,   A12,251.0,1.0,20.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,     74.7,   5.6360,  34.0160,2.0,    295.9,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   2120.9,2.0,   2279.3,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   5.6300
4288,  06AQ20080210,   A12,251.0,1.0,21.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,     50.1,   5.7880,  33.9900,2.0,    297.9,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   2116.3,2.0,   2278.4,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   5.7839
4289,  06AQ20080210,   A12,251.0,1.0,22.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,     24.9,   5.7980,  33.9900,2.0,    297.9,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   2114.9,2.0,   2280.8,2.0,   1.7626,2.0,   0.0176,    -2.38,2.0,    -0.01,    7.640,2.0,    0.076,   5.7960
4290,  06AQ20080210,   A12,251.0,1.0,23.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,     25.1,   5.8050,  33.9900,2.0,    297.9,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   5.8030
4291,  06AQ20080210,   A12,251.0,1.0,24.0,2.0,20080412.0,1153.0,-55.3486,-65.1716, 1740,     25.0,   5.8050,  33.9910,2.0,    297.9,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   5.8030
