,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W
85,  09AR20030103,   UNK,5.0,1.0,11.0,11.0,2.0,20030115.0,2135.0,-66.7092,64.4725,2221.0,-999.0,    801.6,  -0.0876,  34.6431,2.0,  34.6442,2.0,    239.3,2.0, -0.1210,    241.0,2.0,    94.90,2.0,    30.53,3.0,     2.06,2.0
86,  09AR20030103,   UNK,5.0,1.0,10.0,10.0,2.0,20030115.0,2135.0,-66.7092,64.4725,2221.0,-999.0,    900.8,  -0.1075,  34.6469,2.0,  34.6458,2.0,    239.9,2.0, -0.1457,    239.0,2.0,   100.90,2.0,    30.85,3.0,     2.09,2.0
87,  09AR20030103,   UNK,5.0,1.0,9.0,9.0,2.0,20030115.0,2135.0,-66.7092,64.4725,2221.0,-999.0,   1000.7,  -0.1885,  34.6484,2.0,  34.6472,2.0,    238.7,2.0, -0.2312,    238.9,2.0,   104.40,2.0,    30.90,3.0,     2.10,2.0
88,  09AR20030103,   UNK,5.0,1.0,8.0,8.0,2.0,20030115.0,2135.0,-66.7092,64.4725,2221.0,-999.0,   1200.5,  -0.1245,  34.6621,2.0,  34.6584,2.0,    232.3,2.0, -0.1785,    229.7,2.0,   116.90,2.0,    31.45,3.0,     2.11,2.0
89,  09AR20030103,   UNK,5.0,1.0,7.0,7.0,2.0,20030115.0,2135.0,-66.7092,64.4725,2221.0,-999.0,   1401.5,  -0.1537,  34.6592,2.0,  34.6584,2.0,    233.7,2.0, -0.2189,    232.3,2.0,   114.10,2.0,    31.26,3.0,     2.10,2.0
90,  09AR20030103,   UNK,5.0,1.0,6.0,6.0,2.0,20030115.0,2135.0,-66.7092,64.4725,2221.0,-999.0,   1600.9,  -0.1802,  34.6573,2.0,  34.6587,2.0,    237.0,2.0, -0.2571,    235.2,2.0,   112.50,2.0,    31.06,3.0,     2.10,2.0
91,  09AR20030103,   UNK,5.0,1.0,5.0,5.0,2.0,20030115.0,2135.0,-66.7092,64.4725,2221.0,-999.0,   1802.4,  -0.4142,  34.6418,2.0,  34.6419,2.0,    248.3,2.0, -0.5005,    248.9,2.0,   102.70,2.0,    30.85,3.0,     2.07,2.0
92,  09AR20030103,   UNK,5.0,1.0,4.0,4.0,2.0,20030115.0,2135.0,-66.7092,64.4725,2221.0,-999.0,   2000.0,  -0.4833,  34.6349,2.0,  34.6315,2.0,    253.3,2.0, -0.5814,    253.7,2.0,    99.10,2.0,    30.75,3.0,     2.06,2.0
93,  09AR20030103,   UNK,5.0,1.0,1.0,1.0,2.0,20030115.0,2135.0,-66.7092,64.4725,2221.0,-999.0,   2183.9,  -0.4673,  34.6341,2.0,-999.0000,9.0,    254.4,2.0, -0.5781,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
94,  09AR20030103,   UNK,5.0,1.0,2.0,2.0,2.0,20030115.0,2135.0,-66.7092,64.4725,2221.0,-999.0,   2184.1,  -0.4677,  34.6341,2.0,-999.0000,9.0,   -999.0,5.0, -0.5786,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
95,  09AR20030103,   UNK,5.0,1.0,3.0,3.0,2.0,20030115.0,2135.0,-66.7092,64.4725,2221.0,-999.0,   2184.2,  -0.4670,  34.6342,2.0,  34.6268,3.0,   -999.0,5.0, -0.5779,    254.2,2.0,    98.80,2.0,    30.79,3.0,     2.06,2.0
96,  09AR20030103,   UNK,6.0,1.0,22.0,22.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,      5.8,   0.2600,  33.2257,2.0,-999.0000,9.0,   -999.0,5.0,  0.2599,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
97,  09AR20030103,   UNK,6.0,1.0,24.0,24.0,4.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,      5.9,   0.2814,  33.2178,2.0,  33.2883,4.0,   -999.0,5.0,  0.2813,    351.9,2.0,    46.30,2.0,    24.45,3.0,     1.43,2.0
98,  09AR20030103,   UNK,6.0,1.0,23.0,23.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,      5.9,   0.2694,  33.2222,2.0,-999.0000,9.0,   -999.0,5.0,  0.2693,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
99,  09AR20030103,   UNK,6.0,1.0,21.0,21.0,4.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,     15.8,  -0.4041,  33.4164,2.0,  33.5406,4.0,    332.7,2.0, -0.4047,    349.0,2.0,    48.70,2.0,    25.76,3.0,     1.56,2.0
100,  09AR20030103,   UNK,6.0,1.0,20.0,20.0,4.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,     30.6,  -1.1628,  33.8588,2.0,  33.8957,4.0,    332.6,2.0, -1.1638,    337.9,2.0,    50.80,2.0,    27.37,3.0,     1.78,2.0
101,  09AR20030103,   UNK,6.0,1.0,19.0,19.0,4.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,     46.6,  -1.5282,  34.0114,2.0,  34.0240,4.0,    326.9,2.0, -1.5296,    322.7,2.0,    53.20,2.0,    27.50,3.0,     1.86,2.0
102,  09AR20030103,   UNK,6.0,1.0,18.0,18.0,4.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,     61.3,  -1.6497,  34.1205,2.0,  34.1635,4.0,    316.2,2.0, -1.6513,    316.9,2.0,    55.40,2.0,    28.60,3.0,     1.90,2.0
103,  09AR20030103,   UNK,6.0,1.0,17.0,17.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,     71.4,  -1.7302,  34.2450,2.0,  34.2452,2.0,    314.1,2.0, -1.7320,    316.0,2.0,    57.60,2.0,    29.00,3.0,     1.91,2.0
104,  09AR20030103,   UNK,6.0,1.0,16.0,16.0,4.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,     75.8,  -1.7302,  34.2501,2.0,  34.2699,4.0,    313.2,2.0, -1.7321,    310.9,2.0,    58.40,2.0,    28.49,3.0,     1.94,2.0
105,  09AR20030103,   UNK,6.0,1.0,15.0,15.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,     91.9,  -1.7213,  34.3081,2.0,  34.3098,2.0,    310.5,2.0, -1.7236,    309.3,2.0,    59.90,2.0,    29.49,3.0,     1.98,2.0
106,  09AR20030103,   UNK,6.0,1.0,12.0,12.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,    105.9,  -1.7318,  34.3365,2.0,-999.0000,9.0,    304.5,2.0, -1.7344,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
107,  09AR20030103,   UNK,6.0,1.0,13.0,13.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,    106.1,  -1.7371,  34.3387,2.0,-999.0000,9.0,    304.5,2.0, -1.7397,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
108,  09AR20030103,   UNK,6.0,1.0,14.0,14.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,    106.2,  -1.7381,  34.3429,2.0,  34.3355,2.0,    304.5,2.0, -1.7407,   -999.0,9.0,    61.00,2.0,    29.77,3.0,     1.98,2.0
109,  09AR20030103,   UNK,6.0,1.0,11.0,11.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,    121.6,  -1.7535,  34.3575,2.0,  34.3564,2.0,    299.2,2.0, -1.7564,    304.4,2.0,    61.40,2.0,    29.54,3.0,     1.98,2.0
110,  09AR20030103,   UNK,6.0,1.0,10.0,10.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,    136.4,  -1.7314,  34.3730,2.0,  34.3688,2.0,    303.3,2.0, -1.7347,    303.9,2.0,    61.90,2.0,    29.72,3.0,     1.98,2.0
111,  09AR20030103,   UNK,6.0,1.0,9.0,9.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,    151.0,  -1.7153,  34.3797,2.0,  34.3794,2.0,    299.8,2.0, -1.7189,    300.0,2.0,    63.40,2.0,    29.98,3.0,     2.00,2.0
112,  09AR20030103,   UNK,6.0,1.0,8.0,8.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,    250.7,  -1.1205,  34.4754,2.0,  34.4793,2.0,    279.7,2.0, -1.1277,    275.1,2.0,    70.80,2.0,    30.30,3.0,     2.04,2.0
113,  09AR20030103,   UNK,6.0,1.0,7.0,7.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,    500.9,   0.4505,  34.6556,2.0,  34.6601,2.0,    225.5,2.0,  0.4288,    220.4,2.0,    96.10,2.0,    29.97,3.0,     2.07,2.0
114,  09AR20030103,   UNK,6.0,1.0,6.0,6.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,   1002.0,   0.5803,  34.6960,2.0,  34.6960,2.0,    204.2,2.0,  0.5313,    208.2,2.0,   114.90,2.0,    31.19,3.0,     2.12,2.0
115,  09AR20030103,   UNK,6.0,1.0,5.0,5.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,   1500.7,   0.1451,  34.6707,2.0,  34.6693,2.0,    220.8,2.0,  0.0705,    222.9,2.0,   114.80,2.0,    31.24,3.0,     2.13,2.0
116,  09AR20030103,   UNK,6.0,1.0,4.0,4.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,   1999.8,  -0.4012,  34.6312,2.0,  34.6293,2.0,    257.0,2.0, -0.5006,    256.2,2.0,    92.10,2.0,    29.57,3.0,     2.07,2.0
117,  09AR20030103,   UNK,6.0,1.0,1.0,1.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,   2675.0,  -0.4234,  34.6481,2.0,-999.0000,9.0,    253.5,2.0, -0.5712,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
118,  09AR20030103,   UNK,6.0,1.0,2.0,2.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,   2676.0,  -0.4227,  34.6483,2.0,-999.0000,9.0,    253.5,2.0, -0.5706,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
119,  09AR20030103,   UNK,6.0,1.0,3.0,3.0,2.0,20030116.0,217.0,-66.4997,64.496,2690.0,-999.0,   2676.5,  -0.4220,  34.6482,2.0,  34.6485,2.0,    253.5,2.0, -0.5700,    252.4,2.0,   102.40,2.0,    30.60,3.0,     2.08,2.0
120,  09AR20030103,   UNK,7.0,1.0,22.0,22.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,      9.3,   0.2877,  33.3699,2.0,-999.0000,9.0,    350.8,2.0,  0.2874,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
121,  09AR20030103,   UNK,7.0,1.0,24.0,24.0,4.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,      9.4,   0.4419,  33.3300,2.0,  33.4047,4.0,    350.8,2.0,  0.4417,    350.3,2.0,    47.00,2.0,    24.85,2.0,     1.49,2.0
122,  09AR20030103,   UNK,7.0,1.0,23.0,23.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,      9.4,   0.4203,  33.3329,2.0,-999.0000,9.0,    350.8,2.0,  0.4201,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
123,  09AR20030103,   UNK,7.0,1.0,21.0,21.0,4.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,     49.5,  -1.6413,  34.1090,2.0,  34.1351,4.0,    315.1,2.0, -1.6427,    312.1,2.0,    55.90,2.0,    29.97,2.0,     1.91,2.0
124,  09AR20030103,   UNK,7.0,1.0,20.0,20.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,     99.9,  -1.4119,  34.3469,2.0,  34.3533,2.0,    293.6,2.0, -1.4146,    295.8,2.0,    64.60,2.0,    30.18,2.0,     2.00,2.0
125,  09AR20030103,   UNK,7.0,1.0,19.0,19.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,    149.9,  -1.3522,  34.4322,2.0,  34.4362,2.0,    281.7,2.0, -1.3562,    285.5,2.0,    67.80,2.0,    30.94,2.0,     2.03,2.0
126,  09AR20030103,   UNK,7.0,1.0,18.0,18.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,    200.1,  -0.7431,  34.5037,2.0,  34.5166,2.0,    260.7,2.0, -0.7494,    260.5,2.0,    74.80,2.0,    31.79,2.0,     2.05,2.0
127,  09AR20030103,   UNK,7.0,1.0,17.0,17.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,    298.9,   0.9026,  34.6557,2.0,  34.6593,2.0,    213.2,2.0,  0.8892,    208.9,2.0,    87.10,2.0,    32.14,2.0,     2.06,2.0
128,  09AR20030103,   UNK,7.0,1.0,16.0,16.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,    401.5,   1.0692,  34.6874,2.0,  34.6797,2.0,    206.4,2.0,  1.0503,    207.7,2.0,    90.80,2.0,    31.85,2.0,     2.06,2.0
129,  09AR20030103,   UNK,7.0,1.0,15.0,15.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,    549.7,   0.9028,  34.6909,2.0,  34.6841,2.0,    209.6,2.0,  0.8768,    211.1,2.0,    95.50,2.0,    31.07,2.0,     2.05,2.0
130,  09AR20030103,   UNK,7.0,1.0,14.0,14.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,    699.6,   0.8391,  34.7003,2.0,  34.7015,2.0,    206.0,2.0,  0.8054,    206.7,2.0,   103.00,2.0,    31.87,2.0,     2.07,2.0
131,  09AR20030103,   UNK,7.0,1.0,13.0,13.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,    699.8,   0.8391,  34.7002,2.0,-999.0000,9.0,    206.0,2.0,  0.8054,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
132,  09AR20030103,   UNK,7.0,1.0,12.0,12.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,    700.0,   0.8441,  34.7006,2.0,-999.0000,9.0,    206.0,2.0,  0.8103,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
133,  09AR20030103,   UNK,7.0,1.0,11.0,11.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,    899.4,   0.6798,  34.6984,2.0,  34.6990,2.0,    205.6,2.0,  0.6360,    207.1,2.0,   111.20,2.0,    32.24,2.0,     2.10,2.0
134,  09AR20030103,   UNK,7.0,1.0,10.0,10.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,   1100.2,   0.4694,  34.6875,2.0,  34.6880,2.0,    208.5,2.0,  0.4157,    211.1,2.0,   115.30,2.0,    32.50,2.0,     2.10,2.0
135,  09AR20030103,   UNK,7.0,1.0,9.0,9.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,   1298.8,   0.3568,  34.6852,2.0,  34.6850,2.0,    210.7,2.0,  0.2923,    211.6,2.0,   120.90,2.0,    32.04,2.0,     2.14,2.0
136,  09AR20030103,   UNK,7.0,1.0,8.0,8.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,   1499.7,   0.1891,  34.6781,2.0,  34.6782,2.0,    217.2,2.0,  0.1140,    216.8,2.0,   123.70,2.0,    32.21,2.0,     2.15,2.0
137,  09AR20030103,   UNK,7.0,1.0,7.0,7.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,   1699.1,   0.0857,  34.6740,2.0,  34.6743,2.0,    220.9,2.0, -0.0009,    221.0,2.0,   123.50,2.0,    32.20,2.0,     2.13,2.0
138,  09AR20030103,   UNK,7.0,1.0,6.0,6.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,   1999.0,  -0.0556,  34.6701,2.0,  34.6703,2.0,    226.5,2.0, -0.1604,    226.3,2.0,   123.80,2.0,    32.16,2.0,     2.12,2.0
139,  09AR20030103,   UNK,7.0,1.0,5.0,5.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,   2300.2,  -0.1930,  34.6654,2.0,  34.6662,2.0,    232.3,2.0, -0.3170,    232.6,2.0,   121.70,2.0,    32.06,2.0,     2.12,2.0
140,  09AR20030103,   UNK,7.0,1.0,4.0,4.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,   2499.6,  -0.3800,  34.6486,2.0,  34.6488,2.0,    248.8,2.0, -0.5153,    249.4,2.0,   106.60,2.0,    31.64,2.0,     2.10,2.0
141,  09AR20030103,   UNK,7.0,1.0,1.0,1.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,   2609.0,  -0.3965,  34.6495,2.0,-999.0000,9.0,    250.9,2.0, -0.5398,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
142,  09AR20030103,   UNK,7.0,1.0,2.0,2.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,   2609.1,  -0.3966,  34.6496,2.0,-999.0000,9.0,    250.9,2.0, -0.5399,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
143,  09AR20030103,   UNK,7.0,1.0,3.0,3.0,2.0,20030116.0,552.0,-66.2752,64.4998,2600.0,-999.0,   2609.2,  -0.3966,  34.6495,2.0,  34.6491,2.0,    250.9,2.0, -0.5399,    250.6,2.0,   105.10,2.0,    32.13,2.0,     2.09,2.0
144,  09AR20030103,   UNK,8.0,1.0,23.0,23.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,      5.5,   0.0118,  33.5934,2.0,-999.0000,9.0,    329.0,3.0,  0.0116,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
145,  09AR20030103,   UNK,8.0,1.0,22.0,22.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,      5.5,   0.1511,  33.5939,2.0,-999.0000,9.0,    329.0,3.0,  0.1509,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
146,  09AR20030103,   UNK,8.0,1.0,24.0,24.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,      5.6,  -0.0553,  33.5907,2.0,  33.5919,2.0,    329.0,3.0, -0.0555,    351.3,2.0,    46.90,2.0,    25.71,2.0,     1.53,2.0
147,  09AR20030103,   UNK,8.0,1.0,21.0,21.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,     15.5,  -0.0963,  33.5883,2.0,  33.5921,2.0,    353.9,2.0, -0.0968,    351.9,2.0,    47.00,2.0,    26.30,2.0,     1.57,2.0
148,  09AR20030103,   UNK,8.0,1.0,20.0,20.0,4.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,     22.5,  -0.6752,  33.6454,2.0,  33.6538,4.0,    351.6,2.0, -0.6760,    351.1,2.0,    47.60,2.0,    26.44,2.0,     1.62,2.0
149,  09AR20030103,   UNK,8.0,1.0,19.0,19.0,4.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,     29.4,  -0.8209,  33.7350,2.0,  33.8105,4.0,    348.0,2.0, -0.8219,    349.0,2.0,    49.50,2.0,    26.79,2.0,     1.69,2.0
150,  09AR20030103,   UNK,8.0,1.0,18.0,18.0,4.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,     44.7,  -1.3337,  34.0610,2.0,  34.0784,4.0,    336.5,2.0, -1.3350,    335.9,2.0,    54.20,2.0,    28.10,2.0,     1.84,2.0
151,  09AR20030103,   UNK,8.0,1.0,17.0,17.0,4.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,     59.3,  -1.4905,  34.1443,2.0,  34.1586,4.0,    323.3,2.0, -1.4922,    327.5,2.0,    56.80,2.0,    28.82,2.0,     1.88,2.0
152,  09AR20030103,   UNK,8.0,1.0,16.0,16.0,4.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,     75.3,  -1.5227,  34.2160,2.0,  34.2240,4.0,    322.1,2.0, -1.5247,    320.6,2.0,    59.30,2.0,    29.56,2.0,     1.94,2.0
153,  09AR20030103,   UNK,8.0,1.0,15.0,15.0,4.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,     89.2,  -1.4864,  34.2598,2.0,  34.2757,4.0,    308.6,2.0, -1.4888,    310.0,2.0,    61.80,2.0,    29.35,2.0,     1.98,2.0
154,  09AR20030103,   UNK,8.0,1.0,14.0,14.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,    106.8,  -1.4451,  34.3165,2.0,  34.3176,2.0,    304.2,2.0, -1.4479,    302.6,2.0,    62.90,2.0,    30.63,2.0,     1.99,2.0
155,  09AR20030103,   UNK,8.0,1.0,13.0,13.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,    106.8,  -1.4455,  34.3165,2.0,-999.0000,9.0,    304.2,2.0, -1.4483,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
156,  09AR20030103,   UNK,8.0,1.0,12.0,12.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,    106.8,  -1.4454,  34.3168,2.0,-999.0000,9.0,    304.2,2.0, -1.4482,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
157,  09AR20030103,   UNK,8.0,1.0,11.0,11.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,    120.4,  -1.4478,  34.3549,2.0,  34.3621,2.0,    295.9,2.0, -1.4509,    294.9,2.0,    64.70,2.0,    31.26,2.0,     2.00,2.0
158,  09AR20030103,   UNK,8.0,1.0,10.0,10.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,    135.3,  -1.3471,  34.3903,2.0,  34.3933,2.0,    288.2,2.0, -1.3507,    289.3,2.0,    66.20,2.0,    31.38,2.0,     2.01,2.0
159,  09AR20030103,   UNK,8.0,1.0,9.0,9.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,    150.0,  -1.2736,  34.4208,2.0,  34.4213,2.0,    286.7,2.0, -1.2777,    284.8,2.0,    67.60,2.0,    31.08,2.0,     2.02,2.0
160,  09AR20030103,   UNK,8.0,1.0,8.0,8.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,    394.6,   0.6775,  34.6609,2.0,  34.6593,2.0,    229.7,2.0,  0.6601,    217.5,2.0,    90.60,2.0,    31.13,2.0,     2.05,2.0
161,  09AR20030103,   UNK,8.0,1.0,7.0,7.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,    798.2,   0.7473,  34.7007,2.0,  34.7019,2.0,    207.3,2.0,  0.7087,    206.9,2.0,   108.10,2.0,    32.15,2.0,     2.08,2.0
162,  09AR20030103,   UNK,8.0,1.0,6.0,6.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,   1199.6,   0.3850,  34.6829,2.0,  34.6827,2.0,    207.4,2.0,  0.3262,    213.8,2.0,   115.60,2.0,    32.60,2.0,     2.11,2.0
163,  09AR20030103,   UNK,8.0,1.0,5.0,5.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,   1700.3,   0.0704,  34.6682,2.0,  34.6688,2.0,    224.7,2.0, -0.0161,    225.7,2.0,   115.00,2.0,    32.54,2.0,     2.11,2.0
164,  09AR20030103,   UNK,8.0,1.0,4.0,4.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,   2200.0,  -0.1039,  34.6677,2.0,  34.6686,2.0,    227.3,2.0, -0.2221,    229.6,2.0,   121.50,2.0,    32.03,2.0,     2.12,2.0
165,  09AR20030103,   UNK,8.0,1.0,1.0,1.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,   2808.5,  -0.4161,  34.6494,2.0,-999.0000,9.0,    252.2,2.0, -0.5746,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
166,  09AR20030103,   UNK,8.0,1.0,2.0,2.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,   2808.7,  -0.4162,  34.6495,2.0,-999.0000,9.0,    252.2,2.0, -0.5747,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
167,  09AR20030103,   UNK,8.0,1.0,3.0,3.0,2.0,20030116.0,858.0,-66.0837,64.4937,2820.0,-999.0,   2809.1,  -0.4161,  34.6495,2.0,  34.6495,2.0,    252.2,2.0, -0.5746,    251.4,2.0,   103.10,2.0,    32.19,2.0,     2.09,2.0
168,  09AR20030103,   UNK,9.0,1.0,24.0,24.0,2.0,20030116.0,1935.0,-66.737,64.4968,1808.0,-999.0,      5.5,  -0.2253,  33.3129,2.0,  33.3045,2.0,    356.2,2.0, -0.2255,    361.6,2.0,    43.00,2.0,    23.85,2.0,     1.26,2.0
169,  09AR20030103,   UNK,9.0,1.0,23.0,23.0,2.0,20030116.0,1935.0,-66.737,64.4968,1808.0,-999.0,      5.5,  -0.2007,  33.3035,2.0,-999.0000,9.0,    356.2,2.0, -0.2009,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
170,  09AR20030103,   UNK,9.0,1.0,21.0,21.0,2.0,20030116.0,1935.0,-66.737,64.4968,1808.0,-999.0,     35.0,  -1.0983,  34.0510,2.0,-999.0000,9.0,    349.3,2.0, -1.0994,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
171,  09AR20030103,   UNK,9.0,1.0,16.0,16.0,2.0,20030116.0,1935.0,-66.737,64.4968,1808.0,-999.0,     35.0,  -1.0069,  34.0164,2.0,-999.0000,9.0,    349.3,2.0, -1.0080,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
172,  09AR20030103,   UNK,9.0,1.0,14.0,14.0,2.0,20030116.0,1935.0,-66.737,64.4968,1808.0,-999.0,     35.0,  -1.0070,  34.0162,2.0,-999.0000,9.0,    351.4,2.0, -1.0081,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
173,  09AR20030103,   UNK,9.0,1.0,13.0,13.0,2.0,20030116.0,1935.0,-66.737,64.4968,1808.0,-999.0,     35.0,  -1.0062,  34.0157,2.0,-999.0000,9.0,    349.3,2.0, -1.0073,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
174,  09AR20030103,   UNK,9.0,1.0,12.0,12.0,2.0,20030116.0,1935.0,-66.737,64.4968,1808.0,-999.0,     35.0,  -1.0078,  34.0156,2.0,-999.0000,9.0,    349.3,2.0, -1.0089,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
175,  09AR20030103,   UNK,9.0,1.0,9.0,9.0,4.0,20030116.0,1935.0,-66.737,64.4968,1808.0,-999.0,     35.0,  -1.0225,  34.0208,2.0,  34.0336,4.0,    349.3,2.0, -1.0236,    343.5,2.0,    52.10,2.0,    26.38,2.0,     1.69,2.0
