,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NO2+NO3,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA,NO2+NO3_FLAG_W
59,09AR20011029, SR03,9.0,1.0,13.0,13.0,2.0,20011101.0,415.0,-45.7462,145.6682, 2788,  -999.00,    802.3,   7.7310,  34.5110,2.0,  34.5130,2.0,    213.5,2.0,    214.4,2.0,    11.90,2.0,    22.93,2.0,    22.93,     1.46,2.0,    2.358,3.0,    1.242,3.0,    0.710,4.0,   2152.6,2.0,   2290.5,2.0,   7.6510,2.0
60,09AR20011029, SR03,9.0,1.0,12.0,12.0,2.0,20011101.0,415.0,-45.7462,145.6682, 2788,  -999.00,    899.4,   7.0120,  34.4800,2.0,  34.4820,2.0,    197.1,2.0,    200.1,2.0,    17.60,2.0,    25.58,2.0,    25.58,     1.65,2.0,    1.498,3.0,    0.750,3.0,    0.410,4.0,   2168.5,6.0,   2291.7,2.0,   6.9260,2.0
61,09AR20011029, SR03,9.0,1.0,11.0,11.0,2.0,20011101.0,415.0,-45.7462,145.6682, 2788,  -999.00,   1000.6,   6.2850,  34.4540,3.0,  34.4550,2.0,    191.8,2.0,    194.0,2.0,    24.10,2.0,    27.66,2.0,    27.66,     1.80,2.0,    1.005,3.0,    0.461,3.0,    0.380,4.0,   2180.3,2.0,   2298.1,2.0,   6.1940,2.0
62,09AR20011029, SR03,9.0,1.0,10.0,10.0,2.0,20011101.0,415.0,-45.7462,145.6682, 2788,  -999.00,   1101.3,   5.4480,  34.4270,3.0, -999.0000,9.0,    189.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   5.3530,9.0
63,09AR20011029, SR03,9.0,1.0,9.0,9.0,2.0,20011101.0,415.0,-45.7462,145.6682, 2788,  -999.00,   1200.8,   4.8660,  34.4460,2.0,  34.4430,2.0,    182.0,2.0,    183.6,2.0,    41.00,2.0,    30.86,2.0,    30.86,     2.03,2.0,    0.448,6.0,    0.209,6.0,    0.140,4.0,   2209.9,2.0,   2313.7,2.0,   4.7670,2.0
64,09AR20011029, SR03,9.0,1.0,8.0,8.0,2.0,20011101.0,415.0,-45.7462,145.6682, 2788,  -999.00,   1301.6,   4.2130,  34.4690,3.0,  34.4700,2.0,    176.3,2.0,    175.0,2.0,    52.80,2.0,    32.22,2.0,    32.22,     2.14,2.0,    0.267,3.0,    0.122,3.0,    0.430,4.0,   2229.1,2.0,   2327.2,2.0,   4.1110,2.0
65,09AR20011029, SR03,9.0,1.0,7.0,7.0,2.0,20011101.0,415.0,-45.7462,145.6682, 2788,  -999.00,   1400.5,   3.6840,  34.4850,2.0,  34.4860,2.0,    176.0,2.0,    171.9,2.0,    61.50,2.0,    33.21,2.0,    33.21,     2.21,2.0,    0.284,3.0,    0.129,3.0,    0.340,4.0,   2242.3,2.0,   2333.5,2.0,   3.5780,2.0
66,09AR20011029, SR03,9.0,1.0,6.0,6.0,2.0,20011101.0,415.0,-45.7462,145.6682, 2788,  -999.00,   1600.8,   3.0290,  34.5280,2.0,  34.5300,2.0,    165.4,2.0,    169.7,2.0,    70.10,2.0,    34.03,2.0,    34.03,     2.27,2.0,    0.276,3.0,    0.129,3.0,    0.150,4.0,   2256.1,2.0,   2342.5,2.0,   2.9130,2.0
67,09AR20011029, SR03,9.0,1.0,5.0,5.0,2.0,20011101.0,415.0,-45.7462,145.6682, 2788,  -999.00,   1802.0,   2.6320,  34.6090,2.0,  34.6080,2.0,    169.5,2.0,    168.8,2.0,    77.50,2.0,    33.65,2.0,    33.65,     2.24,2.0,    0.129,3.0,    0.063,3.0,    0.310,4.0,   2263.2,2.0,   2350.7,2.0,   2.5040,2.0
68,09AR20011029, SR03,9.0,1.0,4.0,4.0,2.0,20011101.0,415.0,-45.7462,145.6682, 2788,  -999.00,   2001.5,   2.4300,  34.6580,2.0,  34.6580,2.0,    172.8,2.0,    172.1,2.0,    84.10,2.0,    33.16,2.0,    33.16,     2.21,2.0,    0.053,3.0,    0.033,3.0,    0.350,4.0,   2264.7,2.0,   2356.3,2.0,   2.2870,2.0
69,09AR20011029, SR03,9.0,1.0,3.0,3.0,2.0,20011101.0,415.0,-45.7462,145.6682, 2788,  -999.00,   2198.8,   2.2810,  34.6940,2.0,  34.6940,2.0,    179.5,2.0,    177.3,2.0,    85.90,2.0,    32.43,2.0,    32.43,     2.15,2.0,    0.036,3.0,    0.018,3.0,    0.300,4.0,   2263.2,2.0,   2356.7,2.0,   2.1230,2.0
70,09AR20011029, SR03,9.0,1.0,2.0,2.0,2.0,20011101.0,415.0,-45.7462,145.6682, 2788,  -999.00,   2506.5,   1.9970,  34.7300,2.0,  34.7300,2.0,    185.6,2.0,    184.5,2.0,    95.00,2.0,    31.83,2.0,    31.83,     2.15,2.0,    0.014,3.0,    0.013,3.0,    0.320,4.0,   2267.4,2.0,   2359.2,2.0,   1.8160,2.0
71,09AR20011029, SR03,9.0,1.0,1.0,1.0,2.0,20011101.0,415.0,-45.7462,145.6682, 2788,  -999.00,   2875.9,   1.6520,  34.7350,2.0,  34.7360,2.0,    190.1,2.0,    192.0,2.0,   104.00,2.0,    31.83,2.0,    31.83,     2.11,2.0,    0.006,3.0,    0.004,3.0,    0.290,4.0,   2270.6,6.0,   2372.5,2.0,   1.4440,2.0
72,09AR20011029, SR03,10.0,1.0,24.0,24.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,      6.0,  13.2090,  35.3040,2.0,  35.3020,2.0,    257.7,3.0,    261.8,2.0,     1.80,2.0,     4.47,2.0,     4.47,     0.37,2.0,    3.219,3.0,    1.872,3.0,    0.870,4.0,   2072.9,6.0,   2317.8,2.0,  13.2110,2.0
73,09AR20011029, SR03,10.0,1.0,23.0,23.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,     50.4,  13.2190,  35.3030,2.0,  35.3020,2.0,    262.8,2.0,    260.7,2.0,     1.80,2.0,     4.56,2.0,     4.56,     0.36,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2073.1,2.0,   2318.9,6.0,  13.2150,2.0
74,09AR20011029, SR03,10.0,1.0,22.0,22.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,    101.0,  13.2100,  35.3020,2.0,  35.3000,2.0,    256.6,2.0,    259.7,2.0,     1.90,2.0,     4.63,2.0,     4.63,     0.37,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2074.0,2.0,   2317.9,2.0,  13.1990,2.0
75,09AR20011029, SR03,10.0,1.0,21.0,21.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,    150.6,  12.4720,  35.1930,2.0,  35.1890,2.0,    254.6,2.0,    252.7,2.0,     2.00,2.0,     7.04,2.0,     7.04,     0.52,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2087.9,2.0,   2312.4,2.0,  12.4550,2.0
76,09AR20011029, SR03,10.0,1.0,20.0,20.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,    199.7,  11.8420,  35.0820,2.0,  35.0800,2.0,    252.0,2.0,    248.3,2.0,     2.50,2.0,     8.88,2.0,     8.88,     0.62,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2096.4,2.0,   2309.7,2.0,  11.8190,2.0
77,09AR20011029, SR03,10.0,1.0,19.0,19.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,    249.9,  11.4700,  35.0300,2.0,  35.0280,2.0,    256.3,2.0,    247.6,2.0,     2.70,2.0,    10.21,2.0,    10.21,     0.68,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2100.9,2.0,   2307.8,2.0,  11.4410,2.0
78,09AR20011029, SR03,10.0,1.0,18.0,718.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,    301.1,  10.9390,  34.9330,3.0,  34.9340,2.0,    244.8,2.0,    247.8,2.0,     3.00,2.0,    11.55,2.0,    11.55,     0.76,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2105.0,2.0,   2302.5,2.0,  10.9040,2.0
79,09AR20011029, SR03,10.0,1.0,17.0,17.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,    400.6,   9.3530,  34.6600,2.0,  34.6590,2.0,    245.0,2.0,    240.3,2.0,     4.60,2.0,    16.42,2.0,    16.42,     1.06,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2121.3,2.0,   2291.3,2.0,   9.3100,2.0
80,09AR20011029, SR03,10.0,1.0,16.0,16.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,    501.2,   8.8970,  34.6040,2.0,  34.6020,2.0,    253.1,2.0,    255.0,2.0,     4.80,2.0,    16.47,2.0,    16.47,     1.06,2.0,    3.832,3.0,    2.106,3.0, -999.000,5.0,   2118.1,3.0,   2290.0,2.0,   8.8440,2.0
81,09AR20011029, SR03,10.0,1.0,15.0,15.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,    602.2,   8.5050,  34.5680,2.0,  34.5670,2.0,    238.1,2.0,    237.0,2.0,     6.90,2.0,    19.38,2.0,    19.38,     1.25,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2130.5,2.0,   2289.5,4.0,   8.4430,2.0
82,09AR20011029, SR03,10.0,1.0,14.0,14.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,    701.4,   7.9590,  34.5480,4.0, -999.0000,9.0,    212.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2120.9,4.0,   2300.8,2.0,   7.8880,9.0
83,09AR20011029, SR03,10.0,1.0,13.0,13.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,    800.7,   7.4220,  34.5110,3.0,  34.5060,2.0,    197.1,2.0,    202.2,2.0,    15.00,2.0,    24.69,2.0,    24.69,     1.58,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2158.6,2.0,   2290.8,6.0,   7.3440,2.0
84,09AR20011029, SR03,10.0,1.0,12.0,12.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,    901.4,   6.8270,  34.4830,2.0,  34.4830,2.0,    193.9,2.0,    194.8,2.0,    20.20,2.0,    26.42,2.0,    26.42,     1.71,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2169.4,6.0,   2293.1,2.0,   6.7420,2.0
85,09AR20011029, SR03,10.0,1.0,11.0,11.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,   1000.4,   6.0190,  34.4480,2.0,  34.4480,2.0,    192.3,2.0,    191.7,2.0,    26.90,2.0,    28.39,2.0,    28.39,     1.84,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   5.9290,2.0
86,09AR20011029, SR03,10.0,1.0,10.0,10.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,   1102.1,   5.2890,  34.4430,2.0, -999.0000,9.0,    185.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   5.1950,9.0
87,09AR20011029, SR03,10.0,1.0,9.0,9.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,   1200.6,   4.5940,  34.4410,2.0,  34.4390,2.0,    184.2,2.0,    183.2,2.0,    45.20,2.0,    31.30,2.0,    31.30,     2.07,2.0,    0.514,3.0,    0.227,3.0,    0.320,4.0,   -999.0,9.0,   -999.0,9.0,   4.4970,2.0
88,09AR20011029, SR03,10.0,1.0,8.0,8.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,   1301.5,   4.0200,  34.4730,2.0,  34.4720,2.0,    175.1,2.0,    174.4,2.0,    57.20,2.0,    32.56,2.0,    32.56,     2.18,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   3.9190,2.0
89,09AR20011029, SR03,10.0,1.0,7.0,7.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,   1401.1,   3.4150,  34.4810,2.0,  34.4780,2.0,    175.3,2.0,    174.8,2.0,    62.70,2.0,    33.38,2.0,    33.38,     2.24,2.0,    0.432,3.0,    0.190,3.0,    0.380,4.0,   -999.0,9.0,   -999.0,9.0,   3.3120,2.0
90,09AR20011029, SR03,10.0,1.0,6.0,6.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,   1599.7,   2.9070,  34.5620,2.0,  34.5620,2.0,    167.2,2.0,    165.2,2.0,    74.90,2.0,    34.00,2.0,    34.00,     2.28,2.0,    0.157,3.0,    0.076,3.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   2.7930,2.0
91,09AR20011029, SR03,10.0,1.0,5.0,5.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,   1802.8,   2.5260,  34.6360,2.0,  34.6370,2.0,    168.7,2.0,    169.4,2.0,    83.40,2.0,    32.61,2.0,    32.61,     2.24,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   2.3990,2.0
92,09AR20011029, SR03,10.0,1.0,4.0,4.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,   2000.8,   2.3490,  34.6770,2.0,  34.6760,2.0,    173.7,2.0,    174.9,2.0,    84.20,2.0,    32.93,2.0,    32.93,     2.18,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   2.2080,2.0
93,09AR20011029, SR03,10.0,1.0,3.0,3.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,   2201.3,   2.2280,  34.7050,2.0,  34.7040,2.0,    178.0,2.0,    179.1,2.0,    86.00,2.0,    32.49,2.0,    32.49,     2.15,2.0,    0.035,3.0,    0.019,3.0,    0.420,4.0,   -999.0,9.0,   -999.0,9.0,   2.0710,2.0
94,09AR20011029, SR03,10.0,1.0,2.0,2.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,   2501.7,   2.0170,  34.7280,2.0,  34.7280,2.0,    184.8,2.0,    184.7,2.0,    92.80,2.0,    32.16,2.0,    32.16,     2.11,2.0,    0.025,3.0,    0.013,3.0,    0.350,4.0,   -999.0,9.0,   -999.0,9.0,   1.8360,2.0
95,09AR20011029, SR03,10.0,1.0,1.0,1.0,2.0,20011101.0,955.0,-46.1742,145.4693, 2656,  -999.00,   2756.4,   1.5770,  34.7340,2.0,  34.7340,2.0,    193.8,2.0,    193.4,2.0,   104.40,2.0,    31.10,2.0,    31.10,     2.12,2.0,    0.001,3.0,    0.000,3.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   1.3810,2.0
96,09AR20011029, SR03,11.0,1.0,24.0,24.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,      9.0,  10.8020,  34.9030,2.0, -999.0000,9.0,    306.1,3.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  10.8030,9.0
97,09AR20011029, SR03,11.0,1.0,23.0,23.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,     50.4,  10.7500,  34.8870,3.0,  34.8870,2.0,    265.7,2.0,    267.9,2.0,     2.80,2.0,    10.41,2.0,    10.41,     0.70,2.0,    3.633,3.0,    2.049,3.0,    0.680,4.0,   2096.2,2.0,   2301.4,6.0,  10.7470,2.0
98,09AR20011029, SR03,11.0,1.0,22.0,22.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,    100.5,  10.6580,  34.8660,2.0,  34.8650,2.0,    270.5,2.0,    268.7,2.0,     2.80,2.0,    10.55,2.0,    10.55,     0.71,2.0,    3.670,3.0,    2.092,3.0,    0.970,4.0,   2096.9,2.0,   2300.3,2.0,  10.6480,2.0
99,09AR20011029, SR03,11.0,1.0,21.0,21.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,    149.5,  10.5050,  34.8350,2.0,  34.8340,2.0,    265.8,2.0,    269.5,2.0,     2.90,2.0,    10.78,2.0,    10.78,     0.74,2.0,    3.694,3.0,    2.087,3.0,    0.720,4.0,   2097.4,2.0,   2300.0,2.0,  10.4900,2.0
100,09AR20011029, SR03,11.0,1.0,20.0,20.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,    200.3,  10.0390,  34.7500,4.0,  34.7520,2.0,    278.6,2.0,    273.4,2.0,     3.10,2.0,    11.86,2.0,    11.86,     0.81,2.0,    3.787,3.0,    2.166,3.0,    0.970,4.0,   2102.6,2.0,   2296.5,2.0,  10.0180,2.0
101,09AR20011029, SR03,11.0,1.0,19.0,19.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,    249.4,   9.2630,  34.6420,2.0,  34.6410,2.0,    284.3,2.0,    279.5,2.0,     3.20,2.0,    13.31,2.0,    13.31,     0.88,2.0,    4.001,3.0,    2.252,3.0,    0.770,4.0,   2102.6,2.0,   2292.0,2.0,   9.2380,2.0
102,09AR20011029, SR03,11.0,1.0,18.0,718.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,    300.5,   9.1240,  34.6310,2.0,  34.6300,2.0,    280.6,2.0,    277.3,2.0,     3.30,2.0,    13.78,2.0,    13.78,     0.91,2.0,    3.964,3.0,    2.271,3.0,    0.980,4.0,   2105.1,2.0,   2291.5,2.0,   9.0930,2.0
103,09AR20011029, SR03,11.0,1.0,17.0,17.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,    401.7,   9.0710,  34.6310,2.0,  34.6300,2.0,    278.5,2.0,    277.6,2.0,     3.30,2.0,    13.89,2.0,    13.89,     0.91,2.0,    3.976,3.0,    2.255,3.0,    0.800,4.0,   2106.1,2.0,   2290.8,2.0,   9.0290,2.0
104,09AR20011029, SR03,11.0,1.0,16.0,16.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,    501.2,   8.9280,  34.6010,2.0,  34.6000,2.0,    275.4,2.0,    275.1,2.0,     3.70,2.0,    14.69,2.0,    14.69,     0.97,2.0,    3.944,3.0,    2.276,3.0,    1.050,4.0,   2108.5,2.0,   2289.4,2.0,   8.8750,2.0
105,09AR20011029, SR03,11.0,1.0,15.0,15.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,    599.9,   8.3060,  34.4880,2.0,  34.4880,2.0,    276.1,2.0,    273.8,2.0,     4.60,2.0,    16.89,2.0,    16.89,     1.10,2.0,    4.089,3.0,    2.252,3.0,    0.770,4.0,   2112.6,2.0,   2287.0,2.0,   8.2450,2.0
106,09AR20011029, SR03,11.0,1.0,14.0,14.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,    700.6,   8.2840,  34.5470,2.0,  34.5460,2.0,    239.2,2.0,    232.9,2.0,     8.20,2.0,    20.59,2.0,    20.59,     1.32,2.0,    3.303,3.0,    1.748,3.0,    0.850,4.0,   2135.3,2.0,   2289.0,2.0,   8.2120,2.0
107,09AR20011029, SR03,11.0,1.0,13.0,13.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,    800.1,   7.4270,  34.4720,3.0,  34.4720,2.0,    217.9,2.0,    219.8,2.0,    12.90,2.0,    23.76,2.0,    23.76,     1.51,2.0,    2.635,3.0,    1.381,3.0,    0.390,4.0,   2149.5,2.0,   2287.9,6.0,   7.3490,2.0
108,09AR20011029, SR03,11.0,1.0,12.0,12.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,    900.2,   6.6560,  34.4630,2.0,  34.4640,2.0,    197.8,2.0,    199.6,2.0,    21.00,2.0,    27.02,2.0,    27.02,     1.74,2.0,    1.412,3.0,    0.692,3.0,    0.230,4.0,   2169.4,6.0,   2292.4,2.0,   6.5720,2.0
109,09AR20011029, SR03,11.0,1.0,11.0,11.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,   1000.0,   5.8220,  34.4520,4.0,  34.4510,2.0,    196.8,2.0,    190.0,2.0,    31.00,2.0,    29.24,2.0,    29.24,     1.90,2.0,    0.719,6.0,    0.341,6.0,    0.310,4.0,   2186.6,2.0,   2300.8,2.0,   5.7340,2.0
110,09AR20011029, SR03,11.0,1.0,10.0,10.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,   1101.6,   5.0540,  34.4220,2.0,  34.4220,2.0,    186.1,2.0,    191.1,2.0,    37.80,2.0,    30.73,2.0,    30.73,     2.01,2.0,    0.817,3.0,    0.376,3.0,    0.160,4.0,   2196.5,2.0,   2306.7,2.0,   4.9620,2.0
111,09AR20011029, SR03,11.0,1.0,9.0,9.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,   1299.7,   3.4890,  34.3670,2.0,  34.3670,2.0,    199.4,2.0,    201.0,2.0,    46.50,2.0,    33.14,2.0,    33.14,     2.18,2.0,    1.360,3.0,    0.623,3.0,    0.220,4.0,   2214.7,2.0,   2308.5,2.0,   3.3940,2.0
112,09AR20011029, SR03,11.0,1.0,8.0,8.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,   1500.3,   3.0190,  34.4710,2.0,  34.4710,2.0,    181.3,2.0,    181.0,2.0,    65.00,2.0,    34.51,2.0,    34.51,     2.29,2.0,    0.639,3.0,    0.287,3.0,    0.270,4.0,   2239.5,2.0,   2329.1,2.0,   2.9120,2.0
113,09AR20011029, SR03,11.0,1.0,7.0,7.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,   1700.5,   2.6820,  34.5630,2.0,  34.5630,2.0,    178.0,2.0,    174.7,2.0,    75.70,2.0,    34.50,2.0,    34.50,     2.28,2.0,    0.317,3.0,    0.140,3.0,    0.080,4.0,   2250.4,2.0,   2337.8,2.0,   2.5620,2.0
114,09AR20011029, SR03,11.0,1.0,6.0,6.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,   1899.0,   2.4930,  34.6370,2.0,  34.6370,2.0,    178.0,2.0,    176.5,2.0,    81.30,2.0,    32.84,2.0,    32.84,     2.24,2.0,    0.154,3.0,    0.081,3.0,    0.070,4.0,   2253.7,2.0,   2344.9,2.0,   2.3580,2.0
115,09AR20011029, SR03,11.0,1.0,5.0,5.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,   2102.2,   2.3560,  34.6880,2.0,  34.6890,2.0,    180.7,2.0,    181.1,2.0,    84.10,2.0,    32.81,2.0,    32.81,     2.17,2.0,    0.093,3.0,    0.042,3.0,    0.350,4.0,   2253.4,2.0,   2347.5,2.0,   2.2060,2.0
116,09AR20011029, SR03,11.0,1.0,4.0,4.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,   2400.7,   2.1230,  34.7310,2.0,  34.7320,2.0,    185.5,2.0,    185.7,2.0,    93.90,2.0,    32.29,2.0,    32.29,     2.14,2.0,    0.033,3.0,    0.019,3.0,    0.080,4.0,   2260.7,2.0,   2356.7,2.0,   1.9500,2.0
117,09AR20011029, SR03,11.0,1.0,3.0,3.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,   2698.0,   1.8440,  34.7400,2.0,  34.7410,2.0,    190.9,2.0,    191.8,2.0,   102.20,2.0,    32.13,2.0,    32.13,     2.12,2.0,    0.019,3.0,    0.012,3.0,    0.450,4.0,   2259.4,2.0,   2364.1,2.0,   1.6480,2.0
118,09AR20011029, SR03,11.0,1.0,2.0,2.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,   3050.8,   1.5970,  34.7360,2.0,  34.7370,2.0,    194.5,2.0,    194.3,2.0,   106.60,2.0,    32.48,2.0,    32.48,     2.12,2.0,    0.003,3.0,    0.003,3.0,    0.070,4.0,   2266.5,2.0,   2372.5,6.0,   1.3730,2.0
119,09AR20011029, SR03,11.0,1.0,1.0,1.0,2.0,20011101.0,1644.0,-46.6425,145.26, 3251,  -999.00,   3372.6,   1.3940,  34.7290,2.0,  34.7300,2.0,    196.8,2.0,    198.2,2.0,   117.60,2.0,    32.75,2.0,    32.75,     2.16,2.0,    0.019,3.0,    0.017,3.0,    0.260,4.0,   2266.5,6.0,   2371.1,2.0,   1.1430,2.0
120,09AR20011029, SR03,12.0,1.0,24.0,24.0,2.0,20011101.0,2056.0,-46.6567,145.2463, 3329,  -999.00,      3.9,  11.1010,  34.9640,2.0, -999.0000,9.0,   -999.0,5.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,    3.627,3.0,    2.029,3.0,    0.690,4.0,   2095.5,2.0,   2304.5,2.0,  11.1030,9.0
121,09AR20011029, SR03,12.0,1.0,23.0,23.0,2.0,20011101.0,2056.0,-46.6567,145.2463, 3329,  -999.00,      3.9,  11.1020,  34.9650,2.0,  34.9650,2.0,   -999.0,5.0,    265.3,2.0,     2.60,2.0,     9.71,2.0,     9.71,     0.66,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  11.1040,2.0
122,09AR20011029, SR03,12.0,1.0,22.0,22.0,2.0,20011101.0,2056.0,-46.6567,145.2463, 3329,  -999.00,     16.1,  11.0640,  34.9550,3.0, -999.0000,9.0,   -999.0,5.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  11.0650,9.0
123,09AR20011029, SR03,12.0,1.0,21.0,21.0,2.0,20011101.0,2056.0,-46.6567,145.2463, 3329,  -999.00,     16.1,  11.0160,  34.9440,4.0,  34.9520,2.0,   -999.0,5.0,    265.5,2.0,     2.70,2.0,     9.87,2.0,     9.87,     0.67,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  11.0170,2.0
124,09AR20011029, SR03,12.0,1.0,19.0,19.0,2.0,20011101.0,2056.0,-46.6567,145.2463, 3329,  -999.00,     30.4,  10.9860,  34.9370,2.0,  34.9360,2.0,   -999.0,5.0,    265.8,2.0,     2.70,2.0,    10.02,2.0,    10.02,     0.67,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2095.8,2.0,   2302.4,2.0,  10.9850,2.0
125,09AR20011029, SR03,12.0,1.0,20.0,20.0,2.0,20011101.0,2056.0,-46.6567,145.2463, 3329,  -999.00,     30.6,  10.9740,  34.9350,2.0, -999.0000,9.0,   -999.0,5.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,    3.443,3.0,    2.086,3.0,    0.710,4.0,   -999.0,9.0,   -999.0,9.0,  10.9730,9.0
