,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,ALUMIN,ALUMIN_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,BTL_LAT,BTL_LON,DELSI30,DELSI30_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOMSN,CDOMSN_FLAG_W,BLACKC,BLACKC_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM555,CDOM555_FLAG_W,DELHER,HELIER
234,33RR20080204,       I06S,43.0,2.0,15.0,15.0,2.0,20080218.0,1936.0,-48.498,30.0019,       4793,  1417.5,   2.3774,  34.6961,2.0,  34.6942,2.0,    182.8,2.0,   182.3,2.0,   75.25,2.0,   31.42,2.0,    0.00,2.0,    2.17,2.0,   0.234,2.0,   0.130,2.0,   0.022,2.0,  2247.1,2.0,  2341.0,2.0,7.781,3.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   2.3775,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   38.05,2.0, -999.00,1.0,-48.4979,30.0018,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
235,33RR20080204,       I06S,43.0,2.0,14.0,14.0,2.0,20080218.0,1932.0,-48.498,30.0019,       4793,  1523.3,   2.3291,  34.7164,2.0,  34.7148,2.0,    184.0,2.0,   184.5,2.0,   76.39,2.0,   30.91,2.0,    0.00,2.0,    2.15,2.0,   0.193,2.0,   0.108,2.0,   0.023,2.0,  2245.1,2.0,  2343.5,2.0,7.787,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   2.3292,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.4979,30.0019,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
236,33RR20080204,       I06S,43.0,2.0,13.0,13.0,2.0,20080218.0,1929.0,-48.498,30.0019,       4793,  1624.0,   2.3524,  34.7434,2.0,  34.7415,2.0,    190.3,2.0,   191.1,2.0,   73.55,2.0,   29.75,2.0,    0.00,2.0,    2.07,2.0,   0.150,2.0,   0.090,2.0,   0.027,2.0,  2239.0,2.0,  2342.6,2.0,7.8009,4.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   2.3524,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   38.54,2.0, -999.00,1.0,-48.4979,30.0018,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
237,33RR20080204,       I06S,43.0,2.0,12.0,12.0,2.0,20080218.0,1925.0,-48.498,30.0019,       4793,  1831.0,   2.1153,  34.7492,2.0,  34.7478,2.0,    192.6,2.0,   194.0,2.0,   79.81,2.0,   29.91,2.0,    0.00,2.0,    2.06,2.0,   0.164,2.0,   0.099,2.0,   0.021,2.0,  2241.9,2.0,  2346.3,2.0,7.8051,3.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   2.1154,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   38.05,2.0, -999.00,1.0,-48.498,30.0019,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
238,33RR20080204,       I06S,43.0,2.0,11.0,11.0,2.0,20080218.0,1920.0,-48.498,30.0019,       4793,  2031.7,   1.9716,  34.7610,2.0,  34.7592,2.0,    198.9,2.0,   199.8,2.0,   81.90,2.0,   29.46,2.0,    0.00,2.0,    2.04,2.0,   0.139,2.0,   0.085,2.0,   0.018,2.0,  2238.7,2.0,  2347.5,2.0,7.8144,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.9712,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   40.10,2.0, -999.00,1.0,-48.4979,30.0019,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
239,33RR20080204,       I06S,43.0,2.0,10.0,10.0,2.0,20080218.0,1913.0,-48.498,30.0019,       4793,  2336.9,   1.6675,  34.7553,2.0,  34.7537,2.0,    204.1,2.0,   204.0,2.0,   89.51,2.0,   29.66,2.0,    0.00,2.0,    2.04,2.0,   0.135,2.0,   0.081,2.0,   0.011,2.0,  2243.2,2.0,  2351.8,2.0,7.817,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.6694,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.4979,30.0018,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
240,33RR20080204,       I06S,43.0,2.0,9.0,9.0,2.0,20080218.0,1907.0,-48.498,30.0019,       4793,  2646.7,   1.3605,  34.7370,2.0,  34.7356,2.0,    205.0,2.0,   205.2,2.0,   98.68,2.0,   30.48,2.0,    0.00,2.0,    2.11,2.0,   0.167,2.0,   0.096,2.0,   0.016,2.0,  2248.2,2.0,  2354.0,2.0,7.8093,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.3603,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   40.68,2.0, -999.00,1.0,-48.498,30.0019,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
241,33RR20080204,       I06S,43.0,2.0,8.0,8.0,2.0,20080218.0,1901.0,-48.498,30.0019,       4793,  2950.5,   1.1390,  34.7258,2.0,  34.7236,2.0,    207.1,2.0,   207.4,2.0,  105.76,2.0,   31.00,2.0,    0.00,2.0,    2.15,2.0,   0.183,2.0,   0.109,2.0,   0.016,2.0,  2252.6,2.0,  2355.0,2.0,7.8058,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.1393,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.4979,30.0018,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
242,33RR20080204,       I06S,43.0,2.0,7.0,7.0,2.0,20080218.0,1854.0,-48.498,30.0019,       4793,  3253.9,   0.9224,  34.7133,2.0,  34.7119,2.0,    210.2,2.0,   209.8,2.0,  112.47,2.0,   31.47,2.0,    0.00,2.0,    2.17,2.0,   0.193,2.0,   0.105,2.0,   0.017,2.0,  2254.4,2.0,  2358.1,2.0,7.8026,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.9223,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   43.32,3.0, -999.00,1.0,-48.498,30.0018,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
243,33RR20080204,       I06S,43.0,2.0,6.0,6.0,2.0,20080218.0,1848.0,-48.498,30.0019,       4793,  3564.5,   0.7746,  34.7036,2.0,  34.7019,2.0,    211.8,2.0,   211.5,2.0,  117.66,2.0,   31.88,2.0,    0.00,2.0,    2.20,2.0,   0.214,2.0,   0.120,2.0,   0.018,2.0,  2257.6,2.0,  2358.5,2.0,7.7987,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.7743,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.4979,30.0018,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
244,33RR20080204,       I06S,43.0,2.0,5.0,5.0,2.0,20080218.0,1841.0,-48.498,30.0019,       4793,  3869.4,   0.6163,  34.6933,2.0,  34.6919,2.0,    214.0,2.0,   214.5,2.0,  122.87,2.0,   32.30,2.0,    0.00,2.0,    2.23,2.0,   0.219,2.0,   0.123,2.0,   0.018,2.0,  2257.5,2.0,  2358.8,2.0,7.7942,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.6160,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   39.02,2.0, -999.00,1.0,-48.498,30.0018,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
245,33RR20080204,       I06S,43.0,2.0,4.0,4.0,2.0,20080218.0,1835.0,-48.498,30.0019,       4793,  4175.2,   0.4999,  34.6862,2.0,  34.6846,2.0,    217.1,2.0,   216.8,2.0,  125.77,2.0,   32.36,2.0,    0.00,2.0,    2.24,2.0,   0.259,2.0,   0.145,2.0,   0.015,2.0,  2256.4,2.0,  2358.9,2.0,7.7948,3.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.4995,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.4979,30.0018,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
246,33RR20080204,       I06S,43.0,2.0,3.0,3.0,2.0,20080218.0,1828.0,-48.498,30.0019,       4793,  4486.2,   0.3765,  34.6793,2.0,  34.6772,2.0,    221.4,2.0,   221.0,2.0,  127.51,2.0,   32.42,2.0,    0.00,2.0,    2.25,2.0,   0.303,2.0,   0.168,2.0,   0.020,2.0,  2260.8,2.0,  2358.0,2.0,7.7921,3.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.3763,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.498,30.0018,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
247,33RR20080204,       I06S,43.0,2.0,2.0,2.0,2.0,20080218.0,1823.0,-48.498,30.0019,       4793,  4689.8,   0.3231,  34.6762,2.0,  34.6740,2.0,    223.2,2.0,   223.1,2.0,  127.71,2.0,   32.47,2.0,    0.00,2.0,    2.25,2.0,   0.329,2.0,   0.182,2.0,   0.027,2.0,  2262.3,2.0,  2357.0,2.0,7.7918,3.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.3238,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.4978,30.0019,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
248,33RR20080204,       I06S,43.0,2.0,1.0,1.0,2.0,20080218.0,1819.0,-48.498,30.0019,       4793,  4855.5,   0.2056,  34.6692,2.0,  34.6674,2.0,    226.1,2.0,   226.6,2.0,  129.26,2.0,   32.52,2.0,    0.00,2.0,    2.26,2.0,   0.396,2.0,   0.209,2.0,   0.036,2.0,  2259.0,6.0,  2354.9,2.0,7.791,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.2041,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   37.95,2.0, -999.00,1.0,-48.498,30.0019,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
249,33RR20080204,       I06S,44.0,1.0,35.0,35.0,2.0,20080219.0,258.0,-48.9986,30.0021,       4109,     5.6,   4.3005,  33.7818,2.0,  33.7800,2.0,    317.2,2.0,   317.9,2.0,    1.81,2.0,   21.66,2.0,    0.24,2.0,    1.48,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2131.3,6.0,  2274.3,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.9988,30.002,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
250,33RR20080204,       I06S,44.0,1.0,34.0,34.0,2.0,20080219.0,258.0,-48.9986,30.0021,       4109,     6.5,   4.3005,  33.7818,2.0,  33.7800,2.0,    317.2,2.0,   317.5,2.0,    1.62,2.0,   21.66,2.0,    0.25,2.0,    1.48,2.0,   5.155,2.0,   2.900,2.0,   0.436,2.0,  -999.0,9.0,  2274.8,2.0,-999.0,9.0,  -999.00,   0.126,2.0,   0.009,   1.808,2.0,   -1.49,2.0,   4.2996,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   7.824,2.0,   0.030,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.9988,30.0019,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.15,   0.007
251,33RR20080204,       I06S,44.0,1.0,33.0,33.0,2.0,20080219.0,257.0,-48.9986,30.0021,       4109,    25.7,   4.3031,  33.7819,2.0,  33.7804,2.0,    318.8,2.0,   317.9,2.0,    1.62,2.0,   21.72,2.0,    0.25,2.0,    1.48,2.0,   5.093,2.0,   2.894,2.0,   0.425,2.0,  -999.0,9.0,  2274.7,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   4.3020,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.9989,30.002,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
252,33RR20080204,       I06S,44.0,1.0,32.0,32.0,2.0,20080219.0,256.0,-48.9986,30.0021,       4109,    36.2,   4.3014,  33.7815,2.0,  33.7805,2.0,    319.0,2.0,   317.8,2.0,    1.61,2.0,   21.72,2.0,    0.25,2.0,    1.48,2.0,   5.215,2.0,   2.963,2.0,   0.447,2.0,  -999.0,9.0,  2274.6,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   4.3017,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.9989,30.002,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
253,33RR20080204,       I06S,44.0,1.0,31.0,31.0,2.0,20080219.0,255.0,-48.9986,30.0021,       4109,    66.3,   4.2960,  33.7815,2.0,  33.7809,2.0,    319.1,2.0,   316.1,2.0,    1.61,2.0,   21.67,2.0,    0.25,2.0,    1.48,2.0,   5.193,2.0,   2.919,2.0,   0.449,2.0,  -999.0,9.0,  2274.3,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   4.2940,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.9989,30.002,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
254,33RR20080204,       I06S,44.0,1.0,30.0,30.0,2.0,20080219.0,253.0,-48.9986,30.0021,       4109,    97.9,   4.0285,  33.7751,2.0,  33.7764,2.0,    318.6,2.0,   319.7,2.0,    1.60,2.0,   21.86,2.0,    0.25,2.0,    1.49,2.0,   5.330,2.0,   3.018,2.0,   0.441,2.0,  -999.0,9.0,  2275.7,2.0,-999.0,9.0,  -999.00,   0.131,2.0,   0.009,   1.784,2.0,   -1.48,2.0,   4.0589,3.0, -999.00,9.0,  -999.0,9.0,  -999.0,   7.764,2.0,   0.030,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.9988,30.002,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.15,   0.007
255,33RR20080204,       I06S,44.0,1.0,29.0,29.0,2.0,20080219.0,251.0,-48.9986,30.0021,       4109,   141.6,   2.8831,  33.8691,2.0,  33.8691,2.0,    313.2,2.0,   312.4,2.0,   10.79,2.0,   24.33,2.0,    0.23,2.0,    1.75,2.0,   5.380,2.0,   3.044,2.0,   0.453,2.0,  -999.0,9.0,  -999.0,5.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   2.8786,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.9988,30.002,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
256,33RR20080204,       I06S,44.0,1.0,28.0,28.0,2.0,20080219.0,250.0,-48.9986,30.0021,       4109,   193.8,   2.4627,  33.9235,7.0,  33.9189,2.0,    300.9,2.0,   305.2,2.0,   16.32,2.0,   26.34,2.0,    0.20,2.0,    1.85,2.0,   5.300,2.0,   2.973,2.0,   0.442,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,   0.111,2.0,   0.009,   1.808,2.0,   -1.14,2.0,   2.4595,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   7.967,2.0,   0.030,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.9988,30.002,-999.0,1.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.15,   0.007
257,33RR20080204,       I06S,44.0,1.0,27.0,27.0,2.0,20080219.0,248.0,-48.9986,30.0021,       4109,   236.6,   2.9307,  34.0755,2.0,  34.0717,2.0,    268.4,2.0,   268.5,2.0,   20.76,2.0,   28.75,2.0,    0.01,2.0,    1.99,2.0,   4.454,2.0,   2.474,2.0,   0.363,2.0,  -999.0,9.0,  2280.5,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   2.9263,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.9988,30.002,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
258,33RR20080204,       I06S,44.0,1.0,26.0,26.0,2.0,20080219.0,246.0,-48.9986,30.0021,       4109,   287.1,   2.8782,  34.1191,2.0,  34.1185,2.0,    256.4,2.0,   257.1,2.0,   24.82,2.0,   29.74,2.0,    0.01,2.0,    2.05,2.0,   4.107,2.0,   2.254,2.0,   0.325,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,   0.090,2.0,   0.009,   1.828,2.0,    0.70,2.0,   2.8787,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   7.854,2.0,   0.030,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.9988,30.002,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.15,   0.007
259,33RR20080204,       I06S,44.0,1.0,25.0,25.0,2.0,20080219.0,244.0,-48.9986,30.0021,       4109,   337.7,   2.7844,  34.1577,2.0,  34.1565,2.0,    247.7,2.0,   245.1,2.0,   28.71,2.0,   30.49,2.0,    0.01,2.0,    2.11,2.0,   3.768,2.0,   2.034,2.0,   0.302,2.0,  -999.0,9.0,  2288.1,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   2.7802,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.9988,30.002,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
260,33RR20080204,       I06S,44.0,1.0,24.0,24.0,2.0,20080219.0,242.0,-48.9986,30.0021,       4109,   386.3,   2.6843,  34.1912,2.0,  34.1896,2.0,    237.5,2.0,   237.2,2.0,   33.16,2.0,   31.33,2.0,    0.01,2.0,    2.16,2.0,   3.402,2.0,   1.828,2.0,   0.259,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,   0.056,2.0,   0.009,   1.799,2.0,    1.67,2.0,   2.6835,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   7.838,2.0,   0.030,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.9988,30.0019,-999.0,1.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.15,   0.007
261,33RR20080204,       I06S,44.0,1.0,23.0,23.0,2.0,20080219.0,240.0,-48.9986,30.0021,       4109,   436.8,   2.5805,  34.2306,2.0,  34.2286,2.0,    224.8,2.0,   227.1,2.0,   38.93,2.0,   32.28,2.0,    0.01,2.0,    2.22,2.0,   3.037,2.0,   1.618,2.0,   0.237,2.0,  -999.0,9.0,  2296.4,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   2.5801,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.9988,30.002,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
262,33RR20080204,       I06S,44.0,1.0,22.0,22.0,2.0,20080219.0,238.0,-48.9986,30.0021,       4109,   486.9,   2.6294,  34.2772,2.0,  34.2762,2.0,    217.1,2.0,   215.5,2.0,   43.40,2.0,   32.83,2.0,    0.01,2.0,    2.27,2.0,   2.518,2.0,   1.326,2.0,   0.209,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,  -0.031,3.0,   0.009,   1.803,2.0,    3.43,2.0,   2.6287,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   7.868,2.0,   0.030,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-48.9988,30.002,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.15,   0.007
