,EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
1398,  06AQ20101128,   A12,95.0,1.0,17.0,2.0,20110101.0,209.0,-65.0935,-40.5243, 4770,    303.5,   0.3687,  34.6777,2.0,    193.7,2.0,   117.86,2.0,    34.31,2.0,     0.01,2.0,     2.47,2.0,   2266.4,2.0,   2354.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3562
1399,  06AQ20101128,   A12,95.0,1.0,16.0,2.0,20110101.0,230.0,-65.0935,-40.5243, 4770,    404.9,   0.3968,  34.6826,2.0,    193.4,2.0,   120.59,2.0,    34.22,2.0,     0.01,2.0,     2.48,2.0,   2267.9,2.0,   2355.7,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3797
1400,  06AQ20101128,   A12,95.0,1.0,15.0,2.0,20110101.0,255.0,-65.0935,-40.5243, 4770,    607.3,   0.3485,  34.6839,2.0,    198.0,2.0,   124.86,2.0,    34.10,2.0,     0.01,2.0,     2.46,2.0,   2266.0,2.0,   2355.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3220
1401,  06AQ20101128,   A12,95.0,1.0,14.0,2.0,20110101.0,320.0,-65.0935,-40.5243, 4770,    809.7,   0.2464,  34.6800,2.0,    204.6,2.0,   125.96,2.0,    33.82,2.0,     0.01,2.0,     2.45,2.0,   2263.9,2.0,   2356.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2103
1402,  06AQ20101128,   A12,95.0,1.0,13.0,2.0,20110101.0,341.0,-65.0935,-40.5243, 4770,   1012.8,   0.1625,  34.6767,2.0,    210.5,2.0,   126.51,2.0,    33.57,2.0,     0.01,2.0,     2.33,2.0,   2259.6,2.0,   2356.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.1162
1403,  06AQ20101128,   A12,95.0,1.0,12.0,2.0,20110101.0,404.0,-65.0935,-40.5243, 4770,   1520.8,  -0.0208,  34.6696,2.0,    221.7,2.0,   126.67,2.0,    33.21,2.0,     0.01,2.0,     2.30,2.0,   2254.9,2.0,   2355.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.0947
1404,  06AQ20101128,   A12,95.0,1.0,11.0,2.0,20110101.0,425.0,-65.0935,-40.5243, 4770,   2029.8,  -0.1627,  34.6644,2.0,    230.6,2.0,   125.45,2.0,    32.81,2.0,     0.01,2.0,     2.28,2.0,   2253.2,2.0,   2354.7,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.2679
1405,  06AQ20101128,   A12,95.0,1.0,10.0,2.0,20110101.0,446.0,-65.0935,-40.5243, 4770,   2540.3,  -0.2478,  34.6613,2.0,    236.5,2.0,   124.87,2.0,    32.50,2.0,     0.01,2.0,     2.26,2.0,   2248.8,2.0,   2354.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.3887
1406,  06AQ20101128,   A12,95.0,1.0,9.0,2.0,20110101.0,507.0,-65.0935,-40.5243, 4770,   3051.6,  -0.3058,  34.6590,2.0,    240.6,2.0,   124.28,2.0,    32.41,2.0,     0.01,2.0,     2.25,2.0,   2247.4,2.0,   2353.5,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.4866
1407,  06AQ20101128,   A12,95.0,1.0,8.0,2.0,20110101.0,527.0,-65.0935,-40.5243, 4770,   3564.8,  -0.3517,  34.6570,2.0,    244.8,2.0,   124.78,2.0,    32.25,2.0,     0.01,2.0,     2.24,2.0,   2246.2,2.0,   2358.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.5764
1408,  06AQ20101128,   A12,95.0,1.0,7.0,2.0,20110101.0,549.0,-65.0935,-40.5243, 4770,   4078.2,  -0.4076,  34.6538,2.0,    248.7,2.0,   123.37,2.0,    32.14,2.0,     0.01,2.0,     2.24,2.0,   2245.3,2.0,   2353.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.6795
1409,  06AQ20101128,   A12,95.0,1.0,6.0,2.0,20110101.0,612.0,-65.0935,-40.5243, 4770,   4335.2,  -0.4671,  34.6502,2.0,    252.9,2.0,   118.69,2.0,    32.06,2.0,     0.01,2.0,     2.22,2.0,   2243.9,2.0,   2351.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7630
1410,  06AQ20101128,   A12,95.0,1.0,5.0,2.0,20110101.0,636.0,-65.0935,-40.5243, 4770,   4490.0,  -0.4901,  34.6482,2.0,    253.3,2.0,   118.72,2.0,    31.98,2.0,     0.01,2.0,     2.23,2.0,   2242.6,2.0,   2351.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.8012
1411,  06AQ20101128,   A12,95.0,1.0,4.0,2.0,20110101.0,657.0,-65.0935,-40.5243, 4770,   4593.9,  -0.4921,  34.6479,2.0,    252.6,2.0,   120.55,2.0,    32.20,2.0,     0.01,2.0,     2.23,2.0,   2241.9,2.0,   2350.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.8140
1412,  06AQ20101128,   A12,95.0,1.0,3.0,2.0,20110101.0,718.0,-65.0935,-40.5243, 4770,   4697.1,  -0.4992,  34.6464,2.0,    254.8,2.0,   118.89,2.0,    32.19,2.0,     0.01,2.0,     2.22,2.0,   2243.6,2.0,   2350.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.8317
1413,  06AQ20101128,   A12,95.0,1.0,2.0,2.0,20110101.0,740.0,-65.0935,-40.5243, 4770,   4800.3,  -0.5132,  34.6434,2.0,    256.5,2.0,   114.67,2.0,    32.01,2.0,     0.01,2.0,     2.22,2.0,   2242.3,6.0,   2350.4,6.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.8563
1414,  06AQ20101128,   A12,95.0,1.0,1.0,2.0,20110101.0,829.0,-65.0935,-40.5243, 4770,   4814.2,  -0.5136,  34.6431,2.0,    256.8,2.0,   114.60,2.0,    32.13,2.0,     0.01,2.0,     2.22,2.0,   2243.7,2.0,   2350.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.8582
1415,  06AQ20101128,   A12,96.0,1.0,24.0,2.0,20110103.0,1301.0,-64.9453,-41.5067, 4750,     10.4,  -1.0639,  33.1047,2.0,    387.2,2.0,    72.72,2.0,    22.27,2.0,     0.11,2.0,     1.58,2.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.0641
1416,  06AQ20101128,   A12,96.0,1.0,21.0,2.0,20110103.0,1403.0,-64.9453,-41.5067, 4750,     15.0,  -1.2697,  33.4559,2.0,    364.0,2.0,    75.73,2.0,    26.18,2.0,     0.14,2.0,     1.83,2.0,   2182.9,6.0,   2308.4,6.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.2700
1417,  06AQ20101128,   A12,96.0,1.0,20.0,2.0,20110103.0,1444.0,-64.9453,-41.5067, 4750,     25.7,  -1.5727,  34.1020,2.0,    344.4,2.0,    76.24,2.0,    26.95,2.0,     0.14,2.0,     1.87,2.0,   2193.3,2.0,   2317.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.5732
1418,  06AQ20101128,   A12,96.0,1.0,19.0,2.0,20110103.0,1507.0,-64.9453,-41.5067, 4750,     50.9,  -1.7035,  34.3884,2.0,    320.1,2.0,    77.41,2.0,    28.25,2.0,     0.10,2.0,     1.96,2.0,   2218.0,2.0,   2337.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7045
1419,  06AQ20101128,   A12,96.0,1.0,18.0,2.0,20110103.0,1528.0,-64.9453,-41.5067, 4750,     75.8,  -1.7876,  34.4125,2.0,    310.5,2.0,    79.00,2.0,    29.08,2.0,     0.15,2.0,     2.00,2.0,   2225.5,2.0,   2340.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7891
1420,  06AQ20101128,   A12,96.0,1.0,17.0,2.0,20110103.0,1549.0,-64.9453,-41.5067, 4750,    101.9,  -1.7702,  34.4431,2.0,    302.3,2.0,    81.01,2.0,    29.61,2.0,     0.05,2.0,     2.02,2.0,   2230.5,2.0,   2339.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7723
1421,  06AQ20101128,   A12,96.0,1.0,16.0,2.0,20110103.0,1610.0,-64.9453,-41.5067, 4750,    152.0,  -0.8157,  34.5474,2.0,    252.6,2.0,    94.32,2.0,    31.77,2.0,     0.02,2.0,     2.18,2.0,   2246.4,2.0,   2346.7,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.8202
1422,  06AQ20101128,   A12,96.0,1.0,15.0,2.0,20110103.0,1631.0,-64.9453,-41.5067, 4750,    303.5,   0.3508,  34.6758,2.0,    194.1,2.0,   116.38,2.0,    34.51,2.0,     0.01,2.0,     2.36,2.0,   2272.7,2.0,   2357.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3384
1423,  06AQ20101128,   A12,96.0,1.0,14.0,2.0,20110103.0,1653.0,-64.9453,-41.5067, 4750,    505.4,   0.4010,  34.6846,2.0,    193.8,2.0,   123.35,2.0,    34.52,2.0,     0.01,2.0,     2.35,2.0,   2273.2,2.0,   -999.0,9.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3792
1424,  06AQ20101128,   A12,96.0,1.0,13.0,2.0,20110103.0,1714.0,-64.9453,-41.5067, 4750,    758.3,   0.2816,  34.6814,2.0,    202.0,2.0,   125.87,2.0,    34.20,2.0,     0.01,2.0,     2.33,2.0,   2267.9,2.0,   2358.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2479
1425,  06AQ20101128,   A12,96.0,1.0,12.0,2.0,20110103.0,1735.0,-64.9453,-41.5067, 4750,   1266.5,   0.0664,  34.6728,2.0,    216.1,2.0,   126.91,2.0,    33.48,2.0,     0.01,2.0,     2.30,2.0,   2262.3,2.0,   2359.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.0067
1426,  06AQ20101128,   A12,96.0,1.0,11.0,2.0,20110103.0,1755.0,-64.9453,-41.5067, 4750,   1773.6,  -0.0969,  34.6666,2.0,    225.9,2.0,   126.10,2.0,    32.97,2.0,     0.01,2.0,     2.28,2.0,   2257.1,2.0,   2358.7,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.1859
1427,  06AQ20101128,   A12,96.0,1.0,10.0,2.0,20110103.0,1816.0,-64.9453,-41.5067, 4750,   2284.6,  -0.2101,  34.6626,2.0,    234.1,2.0,   125.56,2.0,    32.82,2.0,     0.01,2.0,     2.26,2.0,   2251.8,2.0,   2355.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.3326
1428,  06AQ20101128,   A12,96.0,1.0,9.0,2.0,20110103.0,1837.0,-64.9453,-41.5067, 4750,   2794.8,  -0.2781,  34.6602,2.0,    238.6,2.0,   124.42,2.0,    32.50,2.0,     0.01,2.0,     2.25,2.0,   2253.1,2.0,   2357.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.4384
1429,  06AQ20101128,   A12,96.0,1.0,8.0,2.0,20110103.0,1911.0,-64.9453,-41.5067, 4750,   3308.3,  -0.3300,  34.6582,2.0,    243.0,2.0,   124.33,2.0,    32.54,2.0,     0.01,2.0,     2.24,2.0,   2250.4,2.0,   2357.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.5323
1430,  06AQ20101128,   A12,96.0,1.0,7.0,2.0,20110103.0,1932.0,-64.9453,-41.5067, 4750,   3821.0,  -0.3686,  34.6562,2.0,    246.8,2.0,   125.92,2.0,    32.49,2.0,     0.01,2.0,     2.23,2.0,   2249.9,2.0,   2356.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.6168
1431,  06AQ20101128,   A12,96.0,1.0,6.0,2.0,20110103.0,1953.0,-64.9453,-41.5067, 4750,   4336.4,  -0.4573,  34.6504,2.0,    253.2,2.0,   118.39,2.0,    32.32,2.0,     0.01,2.0,     2.22,2.0,   2245.9,2.0,   2354.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7536
1432,  06AQ20101128,   A12,96.0,1.0,5.0,2.0,20110103.0,2013.0,-64.9453,-41.5067, 4750,   4484.1,  -0.4812,  34.6485,2.0,    253.9,2.0,   118.18,2.0,    32.40,2.0,     0.01,2.0,     2.21,2.0,   2249.4,2.0,   2352.5,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7919
1433,  06AQ20101128,   A12,96.0,1.0,4.0,2.0,20110103.0,2034.0,-64.9453,-41.5067, 4750,   4638.3,  -0.4898,  34.6477,2.0,    253.7,2.0,   120.60,2.0,    32.36,2.0,     0.01,2.0,     2.22,2.0,   2249.2,2.0,   2353.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.8164
1434,  06AQ20101128,   A12,96.0,1.0,3.0,2.0,20110103.0,2102.0,-64.9453,-41.5067, 4750,   4689.0,  -0.4927,  34.6473,2.0,    253.6,2.0,   120.22,2.0,    32.30,2.0,     0.01,2.0,     2.23,2.0,   2248.4,2.0,   2353.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.8246
1435,  06AQ20101128,   A12,96.0,1.0,2.0,2.0,20110103.0,2123.0,-64.9453,-41.5067, 4750,   4741.8,  -0.5038,  34.6451,2.0,    255.2,2.0,   118.65,2.0,    32.27,2.0,     0.01,2.0,     2.22,2.0,   2249.6,2.0,   2355.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.8410
1436,  06AQ20101128,   A12,96.0,1.0,1.0,2.0,20110103.0,2144.0,-64.9453,-41.5067, 4750,   4794.0,  -0.4994,  34.6450,2.0,    255.5,2.0,   117.93,2.0,    32.23,2.0,     0.01,2.0,     2.22,2.0,   2248.3,2.0,   2353.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.8423
1437,  06AQ20101128,   A12,97.0,2.0,24.0,2.0,20110102.0,1228.0,-64.8138,-42.4922, 4718,     10.8,  -1.1272,  33.6554,2.0,    418.1,2.0,    73.07,2.0,    21.01,2.0,     0.02,2.0,     1.53,2.0,   2125.8,6.0,   2307.3,2.0,   -151.0,2.0,      4.7,     1.10,2.0,  -1.1275
1438,  06AQ20101128,   A12,97.0,2.0,23.0,2.0,20110102.0,1311.0,-64.8138,-42.4922, 4718,     25.3,  -1.5263,  34.0345,2.0,    366.9,2.0,    74.82,2.0,    23.89,2.0,     0.02,2.0,     1.73,2.0,   2160.1,2.0,   2313.7,2.0,   -132.3,2.0,      2.6,     1.06,2.0,  -1.5268
1439,  06AQ20101128,   A12,97.0,2.0,22.0,2.0,20110102.0,1333.0,-64.8138,-42.4922, 4718,     50.2,  -1.6948,  34.3366,2.0,    321.8,2.0,    76.46,2.0,    27.94,2.0,     0.11,2.0,     1.98,2.0,   2209.3,2.0,   2329.9,2.0,   -137.9,2.0,      3.6,     0.91,2.0,  -1.6958
1440,  06AQ20101128,   A12,97.0,2.0,21.0,2.0,20110102.0,1354.0,-64.8138,-42.4922, 4718,     75.9,  -1.7866,  34.4069,2.0,    311.4,2.0,    76.89,2.0,    28.82,2.0,     0.19,2.0,     1.99,2.0,   2219.5,2.0,   2334.2,2.0,   -130.7,2.0,      2.6,     0.93,2.0,  -1.7881
1441,  06AQ20101128,   A12,97.0,2.0,20.0,2.0,20110102.0,1416.0,-64.8138,-42.4922, 4718,    101.8,  -1.8123,  34.4355,2.0,    303.6,2.0,    77.69,2.0,    29.16,2.0,     0.07,2.0,     2.01,2.0,   2224.5,2.0,   2334.3,2.0,   -999.0,5.0,   -999.0,  -999.00,5.0,  -1.8143
1442,  06AQ20101128,   A12,97.0,2.0,19.0,2.0,20110102.0,1437.0,-64.8138,-42.4922, 4718,    151.0,  -1.5282,  34.4732,2.0,    287.8,2.0,    80.38,2.0,    29.65,2.0,     0.02,2.0,     2.04,2.0,   2227.4,2.0,   2337.3,2.0,   -134.2,2.0,      2.7,     0.90,2.0,  -1.5317
1443,  06AQ20101128,   A12,97.0,2.0,18.0,2.0,20110102.0,1458.0,-64.8138,-42.4922, 4718,    201.7,  -0.5213,  34.5785,2.0,    237.5,2.0,   101.38,2.0,    32.71,2.0,     0.02,2.0,     2.26,2.0,   2251.8,2.0,   2346.4,2.0,   -150.3,2.0,      2.7,     0.50,2.0,  -0.5278
1444,  06AQ20101128,   A12,97.0,2.0,17.0,2.0,20110102.0,1519.0,-64.8138,-42.4922, 4718,    303.2,   0.3515,  34.6761,2.0,    194.0,2.0,   116.26,2.0,    34.20,2.0,     0.01,2.0,     2.38,2.0,   2269.0,2.0,   2351.9,2.0,   -160.7,2.0,      2.7,     0.28,2.0,   0.3391
1445,  06AQ20101128,   A12,97.0,2.0,16.0,2.0,20110102.0,1545.0,-64.8138,-42.4922, 4718,    404.6,   0.3664,  34.6793,2.0,    193.2,2.0,   119.35,2.0,    34.48,2.0,     0.01,2.0,     2.38,2.0,   2265.6,2.0,   2353.8,2.0,   -156.8,2.0,      2.0,     0.27,2.0,   0.3494
1446,  06AQ20101128,   A12,97.0,2.0,15.0,2.0,20110102.0,1608.0,-64.8138,-42.4922, 4718,    606.7,   0.3612,  34.6842,2.0,    196.8,2.0,   124.42,2.0,    34.21,2.0,     0.01,2.0,     2.37,2.0,   2266.4,2.0,   2355.7,2.0,   -158.1,2.0,      2.3,     0.32,2.0,   0.3347
1447,  06AQ20101128,   A12,97.0,2.0,14.0,2.0,20110102.0,1629.0,-64.8138,-42.4922, 4718,    809.5,   0.2548,  34.6802,2.0,    203.3,2.0,   125.97,2.0,    33.97,2.0,     0.01,2.0,     2.35,2.0,   2263.4,2.0,   2356.4,2.0,   -161.0,2.0,      2.7,     0.34,2.0,   0.2187
1448,  06AQ20101128,   A12,97.0,2.0,13.0,2.0,20110102.0,1650.0,-64.8138,-42.4922, 4718,   1012.6,   0.1679,  34.6771,2.0,    209.5,2.0,   126.49,2.0,    33.79,2.0,     0.01,2.0,     2.34,2.0,   2259.3,2.0,   2356.3,2.0,   -160.9,2.0,      2.0,     0.36,2.0,   0.1216
1449,  06AQ20101128,   A12,97.0,2.0,12.0,2.0,20110102.0,1720.0,-64.8138,-42.4922, 4718,   1519.9,  -0.0225,  34.6695,2.0,    221.6,2.0,   126.09,2.0,    33.24,2.0,     0.01,2.0,     2.30,2.0,   2253.5,2.0,   2354.8,2.0,   -160.1,2.0,      2.0,     0.47,2.0,  -0.0963
1450,  06AQ20101128,   A12,97.0,2.0,11.0,2.0,20110102.0,1745.0,-64.8138,-42.4922, 4718,   2030.0,  -0.1631,  34.6645,2.0,    230.4,2.0,   125.67,2.0,    32.99,2.0,     0.01,2.0,     2.28,2.0,   2250.3,2.0,   2352.9,2.0,   -160.1,2.0,      2.1,     0.54,2.0,  -0.2683
1451,  06AQ20101128,   A12,97.0,2.0,10.0,2.0,20110102.0,1806.0,-64.8138,-42.4922, 4718,   2540.3,  -0.2483,  34.6616,2.0,    236.5,2.0,   124.40,2.0,    32.79,2.0,     0.01,2.0,     2.26,2.0,   2247.3,2.0,   2352.8,2.0,   -161.5,2.0,      2.1,     0.57,2.0,  -0.3892
1452,  06AQ20101128,   A12,97.0,2.0,9.0,2.0,20110102.0,1827.0,-64.8138,-42.4922, 4718,   3051.8,  -0.3071,  34.6592,2.0,    240.8,2.0,   123.96,2.0,    32.51,2.0,     0.01,2.0,     2.24,2.0,   2244.5,2.0,   2352.6,2.0,   -154.3,2.0,      2.2,     0.58,2.0,  -0.4879
1453,  06AQ20101128,   A12,97.0,2.0,8.0,2.0,20110102.0,1848.0,-64.8138,-42.4922, 4718,   3565.1,  -0.3552,  34.6573,2.0,    243.9,2.0,   125.04,2.0,    32.46,2.0,     0.01,2.0,     2.24,2.0,   2242.4,2.0,   2351.5,2.0,   -167.2,2.0,      2.1,     0.51,2.0,  -0.5799
1454,  06AQ20101128,   A12,97.0,2.0,7.0,2.0,20110102.0,1910.0,-64.8138,-42.4922, 4718,   3822.1,  -0.3743,  34.6563,2.0,    246.3,2.0,   125.43,2.0,    32.46,2.0,     0.01,2.0,     2.24,2.0,   2243.3,2.0,   2351.5,2.0,   -165.9,2.0,      3.2,     0.66,2.0,  -0.6224
1455,  06AQ20101128,   A12,97.0,2.0,6.0,2.0,20110102.0,1930.0,-64.8138,-42.4922, 4718,   4077.7,  -0.4087,  34.6539,2.0,    249.4,2.0,   122.95,2.0,    32.27,2.0,     0.01,2.0,     2.24,2.0,   2243.1,2.0,   2350.3,2.0,   -148.6,2.0,      2.3,     0.68,2.0,  -0.6806
1456,  06AQ20101128,   A12,97.0,2.0,5.0,2.0,20110102.0,1951.0,-64.8138,-42.4922, 4718,   4335.4,  -0.4704,  34.6498,2.0,    252.9,2.0,   118.36,2.0,    32.38,2.0,     0.01,2.0,     2.23,2.0,   2241.9,6.0,   2349.6,2.0,   -144.2,2.0,      2.1,     0.66,2.0,  -0.7662
1457,  06AQ20101128,   A12,97.0,2.0,4.0,2.0,20110102.0,2041.0,-64.8138,-42.4922, 4718,   4490.8,  -0.4908,  34.6484,2.0,    252.7,2.0,   117.92,2.0,    32.28,2.0,     0.01,2.0,     2.22,2.0,   2241.5,2.0,   -999.0,9.0,   -152.4,2.0,      2.0,     0.70,2.0,  -0.8019
1458,  06AQ20101128,   A12,97.0,2.0,3.0,2.0,20110102.0,2103.0,-64.8138,-42.4922, 4718,   4593.3,  -0.4987,  34.6473,2.0,    254.1,2.0,   119.10,2.0,    32.31,2.0,     0.01,2.0,     2.22,2.0,   2241.9,2.0,   -999.0,9.0,   -145.8,2.0,      2.1,     0.67,2.0,  -0.8203
1459,  06AQ20101128,   A12,97.0,2.0,2.0,2.0,20110102.0,2124.0,-64.8138,-42.4922, 4718,   4707.1,  -0.5081,  34.6454,2.0,    256.1,2.0,   116.90,2.0,    32.33,2.0,     0.01,2.0,     2.23,2.0,   2242.0,2.0,   -999.0,9.0,   -147.9,2.0,      2.2,     0.60,2.0,  -0.8414
1460,  06AQ20101128,   A12,97.0,2.0,1.0,2.0,20110102.0,2145.0,-64.8138,-42.4922, 4718,   4758.6,  -0.5142,  34.6441,2.0,    255.7,2.0,   115.41,2.0,    32.22,2.0,     0.01,2.0,     2.23,2.0,   2241.5,2.0,   -999.0,9.0,   -141.4,2.0,      4.0,     0.67,2.0,  -0.8528
1461,  06AQ20101128,   A12,98.0,1.0,24.0,2.0,20110104.0,204.0,-64.7135,-43.3297, 4678,     10.3,  -0.0360,  33.4216,2.0,    420.9,2.0,    71.73,2.0,    10.67,2.0,     0.04,2.0,     0.00,2.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.0363
1462,  06AQ20101128,   A12,98.0,1.0,23.0,2.0,20110104.0,224.0,-64.7135,-43.3297, 4678,     25.7,  -1.2457,  33.7251,2.0,    397.9,2.0,    75.71,2.0,    24.65,2.0,     0.05,2.0,     1.82,2.0,   2178.3,2.0,   -999.0,9.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.2463
1463,  06AQ20101128,   A12,98.0,1.0,22.0,2.0,20110104.0,245.0,-64.7135,-43.3297, 4678,     50.7,  -1.6772,  34.3237,2.0,    325.3,2.0,    77.07,2.0,    28.20,2.0,     0.12,2.0,     2.00,2.0,   2213.3,2.0,   2333.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.6782
1464,  06AQ20101128,   A12,98.0,1.0,21.0,2.0,20110104.0,306.0,-64.7135,-43.3297, 4678,     76.3,  -1.7629,  34.3968,2.0,    313.8,2.0,    77.33,2.0,    29.10,2.0,     0.17,2.0,     2.00,2.0,   2220.0,2.0,   2336.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7644
1465,  06AQ20101128,   A12,98.0,1.0,20.0,2.0,20110104.0,326.0,-64.7135,-43.3297, 4678,    100.7,  -1.8183,  34.4300,2.0,    302.7,2.0,    77.33,2.0,    29.47,2.0,     0.05,2.0,     2.02,2.0,   2223.7,2.0,   2338.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.8203
1466,  06AQ20101128,   A12,98.0,1.0,19.0,2.0,20110104.0,346.0,-64.7135,-43.3297, 4678,    151.9,  -1.4137,  34.4806,2.0,    280.6,2.0,    84.26,2.0,    30.45,2.0,     0.02,2.0,     2.08,2.0,   2233.7,2.0,   2341.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.4174
1467,  06AQ20101128,   A12,98.0,1.0,18.0,2.0,20110104.0,407.0,-64.7135,-43.3297, 4678,    201.8,  -0.3077,  34.6016,2.0,    226.0,2.0,   104.61,2.0,    33.33,2.0,     0.02,2.0,     2.28,2.0,   2257.7,2.0,   2350.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.3146
1468,  06AQ20101128,   A12,98.0,1.0,17.0,2.0,20110104.0,428.0,-64.7135,-43.3297, 4678,    303.7,   0.3901,  34.6784,2.0,    193.0,2.0,   116.98,2.0,    34.42,2.0,     0.02,2.0,     2.37,2.0,   2269.2,2.0,   2357.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3776
1469,  06AQ20101128,   A12,98.0,1.0,16.0,2.0,20110104.0,448.0,-64.7135,-43.3297, 4678,    404.7,   0.4044,  34.6819,2.0,    192.5,2.0,   120.01,2.0,    34.46,2.0,     0.01,2.0,     2.38,2.0,   2270.1,2.0,   2358.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3873
1470,  06AQ20101128,   A12,98.0,1.0,15.0,2.0,20110104.0,512.0,-64.7135,-43.3297, 4678,    506.5,   0.4080,  34.6845,2.0,    192.9,2.0,   122.89,2.0,    34.46,2.0,     0.01,2.0,     2.37,2.0,   -999.0,9.0,   2359.4,6.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3861
1471,  06AQ20101128,   A12,98.0,1.0,14.0,2.0,20110104.0,556.0,-64.7135,-43.3297, 4678,    758.3,   0.2974,  34.6819,2.0,    200.9,2.0,   125.28,2.0,    34.09,2.0,     0.01,2.0,     2.35,2.0,   2269.8,2.0,   2357.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2636
1472,  06AQ20101128,   A12,98.0,1.0,13.0,2.0,20110104.0,619.0,-64.7135,-43.3297, 4678,   1012.4,   0.1768,  34.6770,2.0,    209.1,2.0,   126.34,2.0,    33.87,2.0,     0.01,2.0,     2.34,2.0,   2265.7,2.0,   2360.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.1305
1473,  06AQ20101128,   A12,98.0,1.0,12.0,2.0,20110104.0,641.0,-64.7135,-43.3297, 4678,   1266.9,   0.0770,  34.6733,2.0,    215.2,2.0,   126.67,2.0,    33.67,2.0,     0.01,2.0,     2.31,2.0,   2258.3,2.0,   2360.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.0172
