,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
120,  740H20090203,  SR01,6.0,1.0,9.0,9.0,2.0,20090206.0,1350.0,-56.89,-68.24, 1869,    632.9,   4.6106,  34.1784,2.0,  34.1785,2.0,    264.0,    266.4,2.0,    13.77,2.0,    26.20,2.0,     1.76,2.0,   -999.0,4.0,   -999.0,6.0
121,  740H20090203,  SR01,6.0,1.0,10.0,10.0,2.0,20090206.0,1350.0,-56.89,-68.24, 1869,    507.3,   4.8606,  34.1666,2.0,  34.1656,2.0,    277.8,    279.5,2.0,    10.30,2.0,    24.46,2.0,     1.64,2.0,   -999.0,4.0,   -999.0,9.0
122,  740H20090203,  SR01,6.0,1.0,11.0,11.0,2.0,20090206.0,1350.0,-56.89,-68.24, 1869,    381.9,   5.0576,  34.1642,2.0,  34.1638,2.0,    276.7,    277.9,2.0,     9.37,2.0,    24.00,2.0,     1.64,2.0,   -999.0,4.0,   -999.0,6.0
123,  740H20090203,  SR01,6.0,1.0,12.0,12.0,2.0,20090206.0,1350.0,-56.89,-68.24, 1869,    272.3,   5.1970,  34.1350,2.0,  34.1346,2.0,    278.5,    278.9,2.0,     8.62,2.0,    23.66,2.0,     1.60,2.0,   -999.0,4.0,   2276.3,6.0
124,  740H20090203,  SR01,6.0,1.0,13.0,13.0,2.0,20090206.0,1350.0,-56.89,-68.24, 1869,    180.5,   5.5092,  34.0800,2.0,  34.0798,2.0,    280.9,    281.6,2.0,     7.23,2.0,    23.07,2.0,     1.57,2.0,   -999.0,4.0,   -999.0,9.0
125,  740H20090203,  SR01,6.0,1.0,14.0,14.0,9.0,20090206.0,1350.0,-56.89,-68.24, 1869,    180.8,   5.5077,  34.0801,2.0,-999.0000,9.0,    280.3,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
126,  740H20090203,  SR01,6.0,1.0,15.0,15.0,2.0,20090206.0,1350.0,-56.89,-68.24, 1869,    106.2,   6.5047,  34.0414,2.0,  34.0405,2.0,    280.7,     23.6,4.0,     3.38,2.0,    19.76,2.0,     1.47,2.0,   -999.0,4.0,   2264.4,6.0
127,  740H20090203,  SR01,6.0,1.0,16.0,16.0,9.0,20090206.0,1350.0,-56.89,-68.24, 1869,    106.2,   6.5090,  34.0415,2.0,-999.0000,9.0,    280.8,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
128,  740H20090203,  SR01,6.0,1.0,17.0,17.0,9.0,20090206.0,1350.0,-56.89,-68.24, 1869,     79.9,   6.9361,  34.0416,2.0,-999.0000,9.0,    286.7,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
129,  740H20090203,  SR01,6.0,1.0,18.0,18.0,2.0,20090206.0,1350.0,-56.89,-68.24, 1869,     79.6,   6.9405,  34.0407,2.0,  34.0395,2.0,    286.0,    287.5,2.0,     1.84,2.0,    18.55,2.0,     1.35,2.0,   -999.0,4.0,   -999.0,9.0
130,  740H20090203,  SR01,6.0,1.0,19.0,19.0,2.0,20090206.0,1350.0,-56.89,-68.24, 1869,     55.2,   7.0472,  34.0113,2.0,  34.0111,2.0,    287.1,    288.2,2.0,     2.96,2.0,    17.60,2.0,     1.26,2.0,   -999.0,4.0,   2256.4,6.0
131,  740H20090203,  SR01,6.0,1.0,20.0,20.0,9.0,20090206.0,1350.0,-56.89,-68.24, 1869,     55.0,   7.0461,  34.0110,2.0,-999.0000,9.0,    287.1,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
132,  740H20090203,  SR01,6.0,1.0,21.0,21.0,2.0,20090206.0,1350.0,-56.89,-68.24, 1869,     29.7,   7.2850,  33.9841,2.0,  33.9836,2.0,    287.2,    289.0,2.0,     3.00,2.0,    17.10,2.0,     1.24,2.0,   -999.0,4.0,   -999.0,9.0
133,  740H20090203,  SR01,6.0,1.0,22.0,22.0,9.0,20090206.0,1350.0,-56.89,-68.24, 1869,     30.0,   7.2865,  33.9841,2.0,-999.0000,9.0,    287.6,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
134,  740H20090203,  SR01,6.0,1.0,23.0,23.0,2.0,20090206.0,1350.0,-56.89,-68.24, 1869,      9.6,   7.2887,  33.9842,2.0,  33.9835,2.0,    288.1,    288.4,2.0,     2.90,2.0,    17.03,2.0,     1.24,2.0,   2096.8,2.0,   2273.3,6.0
135,  740H20090203,  SR01,6.0,1.0,24.0,24.0,9.0,20090206.0,1350.0,-56.89,-68.24, 1869,      9.6,   7.2891,  33.9842,2.0,-999.0000,9.0,    287.6,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
136,  740H20090203,  SR01,7.0,1.0,1.0,1.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,   2515.2,   1.9529,  34.6771,2.0,  34.6784,2.0,    159.0,    157.6,2.0,   107.60,2.0,    34.86,2.0,     2.36,2.0,   2289.5,2.0,   2383.5,6.0
137,  740H20090203,  SR01,7.0,1.0,2.0,2.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,   2445.9,   2.0109,  34.6695,2.0,  34.6711,2.0,    156.1,    156.1,2.0,   106.48,2.0,    35.31,2.0,     2.38,2.0,   2292.1,2.0,   2383.7,6.0
138,  740H20090203,  SR01,7.0,1.0,3.0,3.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,   2283.9,   2.0810,  34.6605,2.0,  34.6623,2.0,    154.4,    154.4,2.0,   102.85,2.0,    35.66,2.0,     2.39,2.0,   2289.0,2.0,   2378.9,6.0
139,  740H20090203,  SR01,7.0,1.0,4.0,4.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,   2028.8,   2.2092,  34.6392,2.0,  34.6405,2.0,    150.4,    150.9,2.0,    99.35,2.0,    35.81,2.0,     2.45,2.0,   2286.4,2.0,   2378.9,6.0
140,  740H20090203,  SR01,7.0,1.0,5.0,5.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,   1774.1,   2.3755,  34.6074,2.0,  34.6085,2.0,    150.8,    150.7,2.0,    90.50,2.0,    36.30,2.0,     2.43,2.0,   -999.0,4.0,   2373.4,6.0
141,  740H20090203,  SR01,7.0,1.0,6.0,6.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,   1520.1,   2.6112,  34.5469,2.0,  34.5480,2.0,    154.1,    155.4,2.0,    78.29,2.0,    36.49,2.0,     2.43,2.0,   -999.0,4.0,   2342.9,6.0
142,  740H20090203,  SR01,7.0,1.0,7.0,7.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,   1268.2,   2.8907,  34.4435,2.0,  34.4453,2.0,    171.3,    172.9,2.0,    61.10,2.0,    35.41,2.0,     2.38,2.0,   -999.0,4.0,   2327.4,6.0
143,  740H20090203,  SR01,7.0,1.0,8.0,8.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,   1011.5,   3.4041,  34.3227,2.0,  34.3245,2.0,    197.4,    200.2,2.0,    42.12,2.0,    33.62,2.0,     2.23,2.0,   -999.0,4.0,   2297.3,6.0
144,  740H20090203,  SR01,7.0,1.0,9.0,9.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,    886.5,   3.8897,  34.2723,2.0,  34.2736,2.0,    210.5,    213.1,2.0,    32.30,2.0,    32.22,2.0,     2.12,2.0,   -999.0,4.0,   2291.9,6.0
145,  740H20090203,  SR01,7.0,1.0,10.0,10.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,    759.1,   4.2769,  34.2003,2.0,  34.2021,2.0,    242.4,    244.7,2.0,    20.43,2.0,    28.69,2.0,     1.89,2.0,   -999.0,4.0,   2279.4,6.0
146,  740H20090203,  SR01,7.0,1.0,11.0,11.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,    633.7,   4.6710,  34.1770,2.0,  34.1782,2.0,    264.1,    267.3,2.0,    14.07,2.0,    25.86,2.0,     1.72,2.0,   -999.0,4.0,   2279.3,6.0
147,  740H20090203,  SR01,7.0,1.0,12.0,12.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,    507.4,   4.8752,  34.1634,2.0,  34.1641,2.0,    278.0,    280.5,2.0,    10.74,2.0,    23.98,2.0,     1.60,2.0,   -999.0,4.0,   2275.3,6.0
148,  740H20090203,  SR01,7.0,1.0,13.0,13.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,    381.5,   5.1817,  34.1848,2.0,  34.1862,2.0,    282.1,    283.9,2.0,     9.92,2.0,    23.03,2.0,     1.54,2.0,   -999.0,4.0,   2275.9,6.0
149,  740H20090203,  SR01,7.0,1.0,14.0,14.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,    255.7,   5.2377,  34.1261,2.0,  34.1263,2.0,    277.5,    278.5,2.0,     9.16,2.0,    23.26,2.0,     1.61,2.0,   -999.0,4.0,   2266.6,6.0
150,  740H20090203,  SR01,7.0,1.0,15.0,15.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,    177.8,   5.6200,  34.0841,2.0,  34.0852,2.0,    281.4,    281.8,2.0,     7.27,2.0,    22.36,2.0,     1.54,2.0,   -999.0,4.0,   2265.4,6.0
151,  740H20090203,  SR01,7.0,1.0,16.0,16.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,    102.1,   6.9398,  34.0457,2.0,  34.0465,2.0,    286.9,    288.0,2.0,     2.53,2.0,    18.09,2.0,     1.30,2.0,   -999.0,4.0,   2265.6,6.0
152,  740H20090203,  SR01,7.0,1.0,17.0,17.0,9.0,20090207.0,41.0,-56.9117,-68.2419, 2525,     77.2,   6.9575,  34.0394,2.0,-999.0000,9.0,    287.1,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,4.0,   -999.0,9.0
153,  740H20090203,  SR01,7.0,1.0,18.0,18.0,9.0,20090207.0,41.0,-56.9117,-68.2419, 2525,     77.6,   6.9577,  34.0395,2.0,-999.0000,9.0,    286.6,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
154,  740H20090203,  SR01,7.0,1.0,19.0,19.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,     76.6,   6.9595,  34.0397,2.0,  34.0425,2.0,    287.2,   -999.0,9.0,     2.43,2.0,    17.81,2.0,     1.28,2.0,   -999.0,9.0,   -999.0,6.0
155,  740H20090203,  SR01,7.0,1.0,20.0,20.0,9.0,20090207.0,41.0,-56.9117,-68.2419, 2525,     77.3,   6.9596,  34.0398,2.0,-999.0000,9.0,    286.9,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
156,  740H20090203,  SR01,7.0,1.0,21.0,21.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,     53.0,   7.0671,  34.0017,2.0,  34.0031,2.0,    287.5,    287.9,2.0,     2.33,2.0,    17.54,2.0,     1.26,2.0,   -999.0,4.0,   2269.4,6.0
157,  740H20090203,  SR01,7.0,1.0,22.0,22.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,     26.2,   7.3487,  33.9745,2.0,  33.9756,2.0,    288.3,    289.6,2.0,     2.14,2.0,    17.35,2.0,     1.23,2.0,   -999.0,4.0,   -999.0,6.0
158,  740H20090203,  SR01,7.0,1.0,23.0,23.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,      5.0,   7.5144,  33.9713,2.0,  33.9721,2.0,    288.0,    289.7,2.0,     2.28,2.0,    17.16,2.0,     1.23,2.0,   -999.0,9.0,   -999.0,9.0
159,  740H20090203,  SR01,7.0,1.0,24.0,24.0,2.0,20090207.0,41.0,-56.9117,-68.2419, 2525,      4.9,   7.5174,  33.9710,2.0,-999.0000,9.0,    287.6,    289.1,2.0,     2.24,2.0,    17.19,2.0,     1.23,2.0,   -999.0,4.0,   2272.1,6.0
160,  740H20090203,  SR01,8.0,1.0,1.0,1.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,   2755.5,   1.9075,  34.6862,2.0,  34.6875,2.0,    163.0,    162.3,2.0,   109.23,2.0,    35.23,2.0,     2.34,2.0,   2292.7,2.0,   2402.8,6.0
161,  740H20090203,  SR01,8.0,1.0,2.0,2.0,9.0,20090207.0,542.0,-56.92,-68.2399, 2766,   2704.7,   1.9240,  34.6833,2.0,-999.0000,9.0,    160.9,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
162,  740H20090203,  SR01,8.0,1.0,3.0,3.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,   2537.7,   1.9514,  34.6773,2.0,  34.6785,2.0,    157.9,    158.4,2.0,   109.68,2.0,    35.77,2.0,     2.40,2.0,   2293.4,2.0,   2397.8,6.0
163,  740H20090203,  SR01,8.0,1.0,4.0,4.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,   2281.9,   2.0831,  34.6605,2.0,  34.6615,2.0,    154.3,    154.1,2.0,   105.57,2.0,    35.99,2.0,     2.41,2.0,   2290.5,2.0,   2392.2,6.0
164,  740H20090203,  SR01,8.0,1.0,5.0,5.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,   2027.7,   2.2042,  34.6406,2.0,  34.6435,2.0,    150.6,    151.3,2.0,   101.74,2.0,    36.55,2.0,     2.45,2.0,   2288.6,2.0,   2383.5,6.0
165,  740H20090203,  SR01,8.0,1.0,6.0,6.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,   1774.0,   2.3607,  34.6103,2.0,  34.6115,2.0,    150.8,    150.7,2.0,    92.31,2.0,    36.58,2.0,     2.44,2.0,   2277.1,2.0,   2373.8,6.0
166,  740H20090203,  SR01,8.0,1.0,7.0,7.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,   1520.4,   2.5953,  34.5505,2.0,  34.5515,2.0,    155.4,    157.8,2.0,    79.59,2.0,    37.06,2.0,     2.48,2.0,   2271.2,2.0,   2350.6,6.0
167,  740H20090203,  SR01,8.0,1.0,8.0,8.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,   1262.7,   2.8404,  34.4643,2.0,  34.4655,2.0,    165.9,    166.3,2.0,    65.85,2.0,    36.17,2.0,     2.41,2.0,   2249.8,2.0,   2336.7,6.0
168,  740H20090203,  SR01,8.0,1.0,9.0,9.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,   1010.4,   3.3206,  34.3412,2.0,  34.3415,2.0,    192.3,    195.8,2.0,    45.73,2.0,    33.88,2.0,     2.27,2.0,   2217.5,2.0,   2317.2,6.0
169,  740H20090203,  SR01,8.0,1.0,10.0,10.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,    885.2,   3.6917,  34.2939,2.0,  34.2665,3.0,    203.6,    204.9,2.0,    36.89,2.0,    32.69,2.0,     2.18,2.0,   2202.2,2.0,   2306.7,6.0
170,  740H20090203,  SR01,8.0,1.0,11.0,11.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,    759.4,   4.2005,  34.2604,2.0,  34.1895,3.0,    213.1,    223.6,2.0,    28.18,2.0,    31.54,2.0,     2.14,2.0,   2189.8,2.0,   2297.5,6.0
171,  740H20090203,  SR01,8.0,1.0,12.0,12.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,    631.7,   4.4784,  34.1880,2.0,  34.1715,3.0,    251.5,    253.5,2.0,    16.98,2.0,    27.48,2.0,     1.84,2.0,   2159.6,2.0,   2289.5,6.0
172,  740H20090203,  SR01,8.0,1.0,13.0,13.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,    506.7,   4.7868,  34.1705,2.0,  34.1715,2.0,    271.9,    246.9,3.0,    11.63,2.0,    24.71,2.0,     1.67,2.0,   2146.0,2.0,   2288.9,6.0
173,  740H20090203,  SR01,8.0,1.0,14.0,14.0,9.0,20090207.0,542.0,-56.92,-68.2399, 2766,    506.5,   4.7901,  34.1704,2.0,-999.0000,9.0,    272.4,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
174,  740H20090203,  SR01,8.0,1.0,15.0,15.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,    379.1,   4.9725,  34.1621,2.0,  34.1635,2.0,    277.1,    277.4,2.0,     7.05,2.0,    22.40,2.0,     1.54,2.0,   2135.5,2.0,   2279.7,6.0
175,  740H20090203,  SR01,8.0,1.0,16.0,16.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,    253.5,   5.0904,  34.1459,2.0,  34.1465,2.0,    281.1,    274.7,2.0,     8.94,2.0,    23.30,2.0,     1.58,2.0,   2133.9,2.0,   2277.6,6.0
176,  740H20090203,  SR01,8.0,1.0,17.0,17.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,    176.6,   5.5501,  34.1182,2.0,  34.1195,2.0,    282.4,    274.1,2.0,     6.96,2.0,    22.21,2.0,     1.53,2.0,   2131.6,2.0,   2279.7,6.0
177,  740H20090203,  SR01,8.0,1.0,18.0,18.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,    101.4,   6.4528,  34.0511,2.0,  34.0525,2.0,    281.7,    281.2,2.0,     3.40,2.0,    18.97,2.0,     1.41,2.0,   2113.1,2.0,   2275.6,6.0
178,  740H20090203,  SR01,8.0,1.0,19.0,19.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,     76.3,   6.9759,  34.0405,2.0,  34.0425,2.0,    286.8,    270.7,2.0,     1.98,2.0,    16.93,2.0,     1.28,2.0,   -999.0,9.0,   -999.0,9.0
179,  740H20090203,  SR01,8.0,1.0,20.0,20.0,9.0,20090207.0,542.0,-56.92,-68.2399, 2766,     76.4,   6.9776,  34.0399,2.0,-999.0000,9.0,    287.3,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2103.6,2.0,   2279.5,6.0
180,  740H20090203,  SR01,8.0,1.0,21.0,21.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,     51.1,   7.0521,  34.0211,2.0,  34.0225,2.0,    287.6,    268.9,2.0,     1.94,2.0,    18.12,2.0,     1.33,2.0,   2099.2,2.0,   2274.7,6.0
181,  740H20090203,  SR01,8.0,1.0,22.0,22.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,     26.2,   7.3396,  33.9745,2.0,  33.9815,2.0,    287.8,    278.1,2.0,     1.83,2.0,    17.02,2.0,     1.22,2.0,   2095.3,2.0,   2268.6,6.0
182,  740H20090203,  SR01,8.0,1.0,23.0,23.0,9.0,20090207.0,542.0,-56.92,-68.2399, 2766,      5.4,   7.3756,  33.9741,2.0,-999.0000,9.0,    287.6,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
183,  740H20090203,  SR01,8.0,1.0,24.0,24.0,2.0,20090207.0,542.0,-56.92,-68.2399, 2766,      5.4,   7.3752,  33.9742,2.0,  33.9745,2.0,    288.2,    288.1,2.0,     1.76,2.0,    16.99,2.0,     1.22,2.0,   2097.1,2.0,   2271.4,6.0
184,  740H20090203,  SR01,9.0,1.0,1.0,1.0,2.0,20090207.0,1021.0,-56.98,-68.2499, 3684,   3674.5,   1.2569,  34.7173,2.0,  34.7306,3.0,    193.7,    194.4,2.0,   114.57,2.0,    32.89,2.0,     2.21,2.0,   2262.4,2.0,   2369.7,6.0
185,  740H20090203,  SR01,9.0,1.0,2.0,2.0,2.0,20090207.0,1021.0,-56.98,-68.2499, 3684,   3624.7,   1.3140,  34.7183,2.0,  34.7175,2.0,    192.4,    193.3,2.0,   112.01,2.0,    32.51,2.0,     2.20,2.0,   2261.6,2.0,   2368.8,6.0
186,  740H20090203,  SR01,9.0,1.0,3.0,3.0,2.0,20090207.0,1021.0,-56.98,-68.2499, 3684,   3562.3,   1.4275,  34.7198,2.0,  34.7202,2.0,    189.5,    192.5,2.0,   108.88,2.0,    32.40,2.0,     2.20,2.0,   2266.0,2.0,   2368.7,6.0
187,  740H20090203,  SR01,9.0,1.0,4.0,4.0,2.0,20090207.0,1021.0,-56.98,-68.2499, 3684,   3306.4,   1.6205,  34.7195,2.0,  34.7189,2.0,    183.9,    185.0,2.0,   104.52,2.0,    32.65,2.0,     2.21,2.0,   2267.4,2.0,   2365.9,6.0
188,  740H20090203,  SR01,9.0,1.0,5.0,5.0,2.0,20090207.0,1021.0,-56.98,-68.2499, 3684,   3049.5,   1.7649,  34.7098,2.0,  34.7093,2.0,    175.2,    175.6,2.0,   104.67,2.0,    34.19,2.0,     2.26,2.0,   2275.3,2.0,   -999.0,9.0
189,  740H20090203,  SR01,9.0,1.0,6.0,6.0,4.0,20090207.0,1021.0,-56.98,-68.2499, 3684,   2794.2,   1.8436,  34.6942,2.0,-999.0000,9.0,    164.7,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
190,  740H20090203,  SR01,9.0,1.0,7.0,7.0,2.0,20090207.0,1021.0,-56.98,-68.2499, 3684,   2538.4,   1.9679,  34.6802,2.0,  34.6796,2.0,    159.1,    158.4,2.0,   106.79,2.0,    34.86,2.0,     2.34,2.0,   2286.3,2.0,   2385.1,6.0
191,  740H20090203,  SR01,9.0,1.0,8.0,8.0,2.0,20090207.0,1021.0,-56.98,-68.2499, 3684,   2279.3,   2.1009,  34.6617,2.0,  34.6620,2.0,    154.5,    156.9,2.0,   103.00,2.0,    35.87,4.0,     2.42,4.0,   2289.7,2.0,   2384.1,6.0
192,  740H20090203,  SR01,9.0,1.0,9.0,9.0,2.0,20090207.0,1021.0,-56.98,-68.2499, 3684,   2026.2,   2.2446,  34.6391,2.0,  34.6394,2.0,    152.4,    156.1,2.0,    96.50,2.0,    35.53,2.0,     2.39,2.0,   2282.1,2.0,   2367.3,6.0
193,  740H20090203,  SR01,9.0,1.0,10.0,10.0,2.0,20090207.0,1021.0,-56.98,-68.2499, 3684,   1771.9,   2.4363,  34.5990,2.0,  34.5981,2.0,    150.5,    152.2,2.0,    88.35,2.0,    36.30,2.0,     2.43,2.0,   2278.1,2.0,   2358.8,6.0
194,  740H20090203,  SR01,9.0,1.0,11.0,11.0,2.0,20090207.0,1021.0,-56.98,-68.2499, 3684,   1518.5,   2.6665,  34.5297,2.0,  34.5285,2.0,    155.4,    165.9,2.0,    75.22,2.0,    36.62,2.0,     2.44,2.0,   2262.6,2.0,   2344.3,6.0
195,  740H20090203,  SR01,9.0,1.0,12.0,12.0,2.0,20090207.0,1021.0,-56.98,-68.2499, 3684,   1263.5,   2.8930,  34.4383,2.0,  34.4389,2.0,    172.0,    172.7,2.0,    60.19,2.0,    35.24,2.0,     2.36,2.0,   2242.1,2.0,   2325.9,6.0
196,  740H20090203,  SR01,9.0,1.0,13.0,13.0,2.0,20090207.0,1021.0,-56.98,-68.2499, 3684,   1011.6,   3.4139,  34.3202,2.0,  34.3206,2.0,    197.5,    202.6,2.0,    41.59,2.0,    33.38,2.0,     2.23,2.0,   2209.8,2.0,   2305.9,6.0
