,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,POC,POC_FLAG_W,PON,PON_FLAG_W,SF6,SF6_FLAG_W
1126,33RO20161119,        P18,204.0,1.0,23.0,11121.0,2.0,20170125.0,938.0,-68.0,-102.9991,       4487,    25.2,   1.0998,  33.6094,2.0,  33.6103,2.0,    345.4,2.0,   346.3,2.0,    20.5,2.0,    23.4,2.0,    0.32,2.0,   1.535,2.0,   5.8460,2.0,   3.1417,2.0,  2134.8,6.0,  2272.5,2.0,7.7105,2.0,    25.00, -999.00,9.0, -999.00,9.0,     3.5982,2.0
1127,33RO20161119,        P18,204.0,1.0,24.0,11122.0,2.0,20170125.0,938.0,-68.0,-102.9991,       4487,     3.5,   1.1022,  33.6084,2.0,  33.6082,2.0,    344.3,2.0,   345.3,2.0,    20.5,2.0,    23.4,2.0,    0.32,2.0,   1.535,2.0,   5.8880,2.0,   3.1509,2.0,  2135.0,2.0,  2271.1,2.0,7.7076,2.0,    25.00, -999.00,9.0, -999.00,9.0,     3.5253,2.0
1128,33RO20161119,        P18,205.0,1.0,1.0,11010.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,  4375.3,   0.3653,  34.7004,2.0,  34.6988,2.0,    213.1,2.0,   213.6,6.0,   143.9,2.0,    33.2,2.0,    0.01,2.0,   2.242,2.0,   0.4293,2.0,   0.2053,2.0,  2264.9,6.0,  2363.1,2.0,7.5854,6.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0659,2.0
1129,33RO20161119,        P18,205.0,1.0,2.0,11101.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,  4090.2,   0.3991,  34.7026,2.0,  34.7007,2.0,    212.3,2.0,   211.8,2.0,   138.8,2.0,    33.1,2.0,    0.01,2.0,   2.247,2.0,   0.2882,2.0,   0.1401,2.0,  2263.6,2.0,  2363.2,2.0,7.5867,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0298,2.0
1130,33RO20161119,        P18,205.0,1.0,3.0,11102.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,  3805.5,   0.4306,  34.7038,2.0,  34.7021,2.0,    210.8,2.0,   211.0,2.0,   136.8,6.0,    33.1,6.0,    0.01,6.0,   2.250,6.0,   0.2216,2.0,   0.1066,2.0,  2262.6,2.0,  2363.1,2.0,7.5873,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0385,2.0
1131,33RO20161119,        P18,205.0,1.0,4.0,11103.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,  3478.1,   0.4686,  34.7045,2.0,  34.7025,2.0,    210.3,2.0,   210.3,2.0,   134.1,6.0,    33.1,6.0,    0.01,6.0,   2.242,6.0,   0.1890,2.0,   0.0923,2.0,  2262.4,2.0,  2361.7,6.0,7.5894,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0314,2.0
1132,33RO20161119,        P18,205.0,1.0,5.0,11104.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,  3160.7,   0.5188,  34.7052,2.0,  34.7053,2.0,    209.1,2.0,   209.2,2.0,   130.5,6.0,    33.0,6.0,    0.01,6.0,   2.226,6.0,   0.1867,2.0,   0.0916,2.0,  2260.3,2.0,  2363.4,2.0,7.5897,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
1133,33RO20161119,        P18,205.0,1.0,6.0,11105.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,  2829.7,   0.6160,  34.7071,2.0,  34.7056,2.0,    207.0,2.0,   206.8,2.0,   126.7,6.0,    32.8,6.0,    0.01,6.0,   2.232,6.0,   0.1814,6.0,   0.0879,6.0,  2260.1,2.0,  2360.4,2.0,7.5882,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0211,6.0
1134,33RO20161119,        P18,205.0,1.0,7.0,11106.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,  2496.0,   0.7458,  34.7103,2.0,  34.7084,2.0,    204.6,2.0,   204.2,2.0,   123.1,2.0,    32.7,2.0,    0.01,2.0,   2.227,2.0,   0.1513,2.0,   0.0760,2.0,  2259.1,2.0,  2360.2,2.0,7.5921,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0419,2.0
1135,33RO20161119,        P18,205.0,1.0,8.0,11107.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,  2140.5,   0.8860,  34.7150,2.0,  34.7139,2.0,    202.0,2.0,   201.6,2.0,   118.4,2.0,    32.6,2.0,    0.01,2.0,   2.212,2.0,   0.1301,2.0,   0.0644,2.0,  2259.7,2.0,  2361.4,2.0,7.5914,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
1136,33RO20161119,        P18,205.0,1.0,9.0,11108.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,  1760.5,   1.0557,  34.7215,2.0,  34.7198,2.0,    198.4,2.0,   198.2,2.0,   112.5,2.0,    32.5,2.0,    0.01,2.0,   2.204,2.0,   0.1059,2.0,   0.0526,2.0,  2258.4,2.0,  2357.2,2.0,7.5919,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0234,2.0
1137,33RO20161119,        P18,205.0,1.0,10.0,11109.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,  1535.5,   1.1816,  34.7256,2.0,  34.7241,2.0,    195.4,2.0,   195.3,2.0,   108.5,2.0,    32.4,2.0,    0.01,2.0,   2.187,2.0,   0.1053,2.0,   0.0512,2.0,  2258.0,2.0,  2360.4,2.0,7.5889,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0160,2.0
1138,33RO20161119,        P18,205.0,1.0,11.0,11110.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,  1369.9,   1.2840,  34.7289,2.0,  34.7269,2.0,    193.5,2.0,   193.3,2.0,   105.3,2.0,    32.3,2.0,    0.01,2.0,   2.181,2.0,   0.1161,2.0,   0.0572,2.0,  2257.5,2.0,  2359.7,2.0,7.5885,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
1139,33RO20161119,        P18,205.0,1.0,12.0,11111.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,  1215.1,   1.3891,  34.7316,2.0,  34.7300,2.0,    191.5,2.0,   192.3,2.0,   101.9,2.0,    32.1,2.0,    0.01,2.0,   2.176,2.0,   0.1332,2.0,   0.0651,2.0,  2256.3,2.0,  2356.0,2.0,7.5865,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
1140,33RO20161119,        P18,205.0,1.0,13.0,11112.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,  1075.8,   1.5010,  34.7332,2.0,  34.7334,2.0,    190.0,2.0,   190.4,2.0,    98.3,2.0,    32.0,2.0,    0.01,2.0,   2.177,2.0,   0.1552,2.0,   0.0769,2.0,  2255.5,2.0,  2354.6,2.0,7.5873,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0556,2.0
1141,33RO20161119,        P18,205.0,1.0,14.0,11113.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,   940.4,   1.6118,  34.7333,2.0,  34.7332,2.0,    187.7,2.0,   188.7,2.0,    94.8,2.0,    32.0,2.0,    0.01,2.0,   2.172,2.0,   0.1921,2.0,   0.0955,2.0,  2256.4,2.0,  2352.3,2.0,7.5863,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0476,2.0
1142,33RO20161119,        P18,205.0,1.0,15.0,11114.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,   798.8,   1.7185,  34.7309,2.0,  34.7299,2.0,    185.0,2.0,   186.2,2.0,    91.6,2.0,    32.1,2.0,    0.01,2.0,   2.172,2.0,   0.1978,2.0,   0.0980,2.0,  2254.3,2.0,  2352.0,2.0,7.5841,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0741,2.0
1143,33RO20161119,        P18,205.0,1.0,16.0,11115.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,   670.5,   1.8290,  34.7249,2.0,  34.7232,2.0,    183.6,2.0,   184.6,2.0,    88.3,2.0,    32.2,2.0,    0.01,2.0,   2.180,2.0,   0.2306,2.0,   0.1143,2.0,  2254.7,2.0,  2348.6,6.0,7.5789,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0665,2.0
1144,33RO20161119,        P18,205.0,1.0,17.0,11116.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,   555.6,   1.9095,  34.7130,2.0,  34.7108,2.0,    178.0,2.0,   179.1,2.0,    86.5,2.0,    32.7,2.0,    0.01,2.0,   2.202,2.0,   0.2734,2.0,   0.1366,2.0,  2254.9,2.0,  2348.6,2.0,7.5668,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0659,2.0
1145,33RO20161119,        P18,205.0,1.0,18.0,11117.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,   436.3,   1.9879,  34.6929,2.0,  34.6888,2.0,    175.1,2.0,   176.2,2.0,    83.9,2.0,    33.1,2.0,    0.01,2.0,   2.224,2.0,   0.3484,2.0,   0.1759,2.0,  2254.7,6.0,  2343.2,2.0,7.5597,6.0,    25.00, -999.00,9.0, -999.00,9.0,     0.1119,2.0
1146,33RO20161119,        P18,205.0,1.0,19.0,11083.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,   331.0,   2.0032,  34.6560,2.0,  34.6537,2.0,    172.3,2.0,   173.1,2.0,    81.7,2.0,    34.0,2.0,    0.01,2.0,   2.288,2.0,   0.5237,2.0,   0.2665,2.0,  2257.6,2.0,  2340.1,2.0,7.5439,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.1785,2.0
1147,33RO20161119,        P18,205.0,1.0,20.0,11118.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,   235.0,   1.9254,  34.5904,2.0,  34.5877,2.0,    176.0,2.0,   175.7,2.0,    78.0,2.0,    34.7,2.0,    0.01,2.0,   2.339,2.0,   0.9065,6.0,   0.4692,6.0,  2254.8,2.0,  2334.3,2.0,7.5325,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.3640,6.0
1148,33RO20161119,        P18,205.0,1.0,21.0,11119.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,   155.1,   1.1367,  34.3971,2.0,  34.3974,2.0,    210.2,2.0,   209.9,2.0,    68.4,2.0,    34.4,2.0,    0.02,2.0,   2.332,2.0,   2.3193,2.0,   1.2226,2.0,  2241.9,2.0,  2320.9,2.0,7.5375,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.1548,2.0
1149,33RO20161119,        P18,205.0,1.0,22.0,11120.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,    70.5,  -1.4659,  33.9669,2.0,  33.9645,2.0,    326.8,2.0,   326.7,2.0,    50.2,2.0,    28.9,2.0,    0.20,2.0,   1.996,2.0,   5.3537,2.0,   2.8758,2.0,  2186.7,2.0,  2294.5,6.0,7.6274,2.0,    25.00, -999.00,9.0, -999.00,9.0,     3.1306,2.0
1150,33RO20161119,        P18,205.0,1.0,23.0,11121.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,    30.4,   1.0004,  33.5532,2.0,  33.5902,2.0,    338.2,2.0,   342.2,2.0,    38.5,2.0,    26.1,2.0,    0.32,2.0,   1.778,2.0,   5.7767,2.0,   3.1158,2.0,  2149.5,2.0,  2270.8,2.0,7.6714,2.0,    25.00, -999.00,9.0, -999.00,9.0,     3.5381,2.0
1151,33RO20161119,        P18,205.0,1.0,24.0,11122.0,2.0,20170125.0,1821.0,-68.5001,-103.0001,       4306,     3.6,   1.1455,  33.4565,2.0,  33.4541,2.0,    337.7,2.0,   338.7,6.0,    37.9,2.0,    25.8,2.0,    0.36,2.0,   1.763,2.0,   5.7192,2.0,   3.0998,2.0,  2140.8,6.0,  2260.7,2.0,7.6709,2.0,    25.00, -999.00,9.0, -999.00,9.0,     3.5826,2.0
1152,33RO20161119,        P18,206.0,1.0,1.0,11010.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  4130.5,   0.3494,  34.7009,2.0,  34.7014,2.0,    212.7,2.0,   213.3,2.0,   144.0,2.0,    33.2,2.0,    0.01,2.0,   2.262,2.0,   0.3954,2.0,   0.1889,2.0,  2263.9,6.0,  2366.0,2.0,7.5864,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0573,2.0
1153,33RO20161119,        P18,206.0,1.0,2.0,11101.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  3788.4,   0.4032,  34.7033,2.0,  34.7040,2.0,    211.3,2.0,   211.8,6.0,   138.0,2.0,    33.1,2.0,    0.01,2.0,   2.253,2.0,   0.2454,2.0,   0.1180,2.0,  2261.3,2.0,  2367.5,6.0,7.5875,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0518,2.0
1154,33RO20161119,        P18,206.0,1.0,3.0,11102.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  3445.4,   0.4352,  34.7042,2.0,  34.7036,2.0,    210.4,2.0,   210.0,2.0,   136.0,6.0,    33.1,6.0,    0.01,6.0,   2.250,6.0,   0.1981,2.0,   0.0962,2.0,  2263.1,2.0,  2364.4,2.0,7.5874,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0400,2.0
1155,33RO20161119,        P18,206.0,1.0,4.0,11103.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  3120.2,   0.4747,  34.7046,2.0,  34.7039,2.0,    209.3,2.0,   209.5,2.0,   131.5,6.0,    33.1,6.0,    0.01,6.0,   2.244,6.0,   0.1982,2.0,   0.0961,2.0,  2258.2,2.0,  2361.8,2.0,7.5903,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0415,2.0
1156,33RO20161119,        P18,206.0,1.0,5.0,11104.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  2795.5,   0.5540,  34.7062,2.0,  34.7075,2.0,    207.9,2.0,   207.8,2.0,   128.5,6.0,    33.0,6.0,    0.01,6.0,   2.246,6.0,   0.1771,2.0,   0.0861,2.0,  2259.3,2.0,  2362.0,2.0,7.5929,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0259,2.0
1157,33RO20161119,        P18,206.0,1.0,6.0,11105.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  2476.1,   0.6756,  34.7086,2.0,  34.7082,2.0,    205.2,2.0,   205.2,2.0,   124.7,6.0,    32.9,6.0,    0.01,6.0,   2.229,6.0,   0.1643,2.0,   0.0793,2.0,  2256.2,2.0,  2360.2,2.0,7.5903,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0266,2.0
1158,33RO20161119,        P18,206.0,1.0,7.0,11106.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  2154.7,   0.7999,  34.7124,2.0,  34.7147,2.0,    202.7,2.0,   202.8,2.0,   121.1,2.0,    32.7,2.0,    0.01,2.0,   2.213,2.0,   0.1383,6.0,   0.0675,6.0,  2256.6,2.0,  2360.3,2.0,7.5911,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0194,6.0
1159,33RO20161119,        P18,206.0,1.0,8.0,11107.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  1835.4,   0.9327,  34.7171,2.0,  34.7170,2.0,    199.5,2.0,   200.8,2.0,   116.1,2.0,    32.5,2.0,    0.01,2.0,   2.215,2.0,   0.1261,2.0,   0.0622,2.0,  2258.5,2.0,  2361.0,2.0,7.5928,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
1160,33RO20161119,        P18,206.0,1.0,9.0,11108.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  1555.0,   1.0739,  34.7224,2.0,  34.7230,2.0,    197.2,2.0,   197.6,2.0,   111.5,2.0,    32.5,2.0,    0.01,2.0,   2.200,2.0,   0.1100,2.0,   0.0528,2.0,  2255.3,2.0,  2357.7,2.0,7.5903,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
1161,33RO20161119,        P18,206.0,1.0,10.0,11109.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  1370.5,   1.1811,  34.7259,2.0,  34.7253,2.0,    194.7,2.0,   194.8,2.0,   108.3,2.0,    32.4,2.0,    0.01,2.0,   2.205,2.0,   0.1039,2.0,   0.0508,2.0,  2256.1,2.0,  2356.5,2.0,7.5892,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
1162,33RO20161119,        P18,206.0,1.0,11.0,11110.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  1226.0,   1.2705,  34.7286,2.0,  34.7284,2.0,    193.0,2.0,   193.2,2.0,   105.4,2.0,    32.3,2.0,    0.01,2.0,   2.201,2.0,   0.1145,2.0,   0.0546,2.0,  2255.6,2.0,  2357.7,2.0,7.5882,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
1163,33RO20161119,        P18,206.0,1.0,12.0,11111.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  1085.9,   1.3718,  34.7313,2.0,  34.7304,2.0,    191.0,2.0,   191.9,2.0,   102.4,2.0,    32.3,2.0,    0.01,2.0,   2.171,2.0,   0.1292,2.0,   0.0621,2.0,  2258.4,2.0,  2353.2,2.0,7.5849,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0301,2.0
1164,33RO20161119,        P18,206.0,1.0,13.0,11112.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,   946.1,   1.4840,  34.7328,2.0,  34.7317,2.0,    189.5,2.0,   189.5,2.0,    98.8,2.0,    32.1,2.0,    0.01,2.0,   2.178,2.0,   0.1518,2.0,   0.0718,2.0,  2256.6,2.0,  2356.9,2.0,7.584,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
1165,33RO20161119,        P18,206.0,1.0,14.0,11113.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,   810.6,   1.6045,  34.7332,2.0,  34.7323,2.0,    187.4,2.0,   187.8,2.0,    95.1,2.0,    32.1,2.0,    0.01,2.0,   2.166,2.0,   0.1704,2.0,   0.0831,2.0,  2252.7,2.0,  2354.5,2.0,7.5937,4.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0592,2.0
1166,33RO20161119,        P18,206.0,1.0,15.0,11114.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,   685.0,   1.7121,  34.7306,2.0,  34.7292,2.0,    184.5,2.0,   185.1,2.0,    92.2,2.0,    32.2,2.0,    0.01,2.0,   2.181,2.0,   0.1946,2.0,   0.0948,2.0,  2254.8,2.0,  2350.1,2.0,7.5813,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0633,2.0
1167,33RO20161119,        P18,206.0,1.0,16.0,11115.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,   565.0,   1.8084,  34.7245,2.0,  34.7260,2.0,    182.2,2.0,   182.7,2.0,    89.5,2.0,    32.3,2.0,    0.01,2.0,   2.190,2.0,   0.2278,2.0,   0.1102,2.0,  2253.1,2.0,  2348.0,2.0,7.5729,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0462,2.0
1168,33RO20161119,        P18,206.0,1.0,17.0,11116.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,   455.5,   1.8836,  34.7149,2.0,  34.7135,2.0,    178.8,2.0,   179.0,2.0,    87.4,2.0,    32.7,2.0,    0.01,2.0,   2.226,2.0,   0.2668,2.0,   0.1286,2.0,  2232.4,4.0,  2344.8,2.0,7.5692,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0567,2.0
1169,33RO20161119,        P18,206.0,1.0,18.0,11117.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,   348.5,   1.9557,  34.6954,2.0,  34.6949,2.0,    174.4,2.0,   174.6,2.0,    85.1,2.0,    33.3,2.0,    0.02,2.0,   2.256,2.0,   0.3371,6.0,   0.1689,6.0,  2256.2,2.0,  2343.9,6.0,7.5568,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.1002,6.0
1170,33RO20161119,        P18,206.0,1.0,19.0,11083.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,   254.7,   1.9686,  34.6692,2.0,  34.6696,2.0,    172.4,2.0,   172.6,2.0,    83.1,2.0,    33.8,2.0,    0.02,2.0,   2.282,2.0,   0.4566,2.0,   0.2315,2.0,  2256.2,6.0,  2340.5,2.0,7.5463,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.1539,2.0
1171,33RO20161119,        P18,206.0,1.0,20.0,11118.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,   254.7,   1.9726,  34.6688,2.0,  34.6715,2.0,    172.4,2.0,   172.2,2.0,    83.1,2.0,    33.8,2.0,    0.01,2.0,   2.277,2.0,   0.4543,3.0,   0.2311,3.0,  2257.3,2.0,  2344.4,2.0,7.5458,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.1196,3.0
1172,33RO20161119,        P18,206.0,1.0,21.0,11119.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,   125.4,   0.7794,  34.4477,2.0,  34.4653,2.0,    204.8,2.0,   202.5,2.0,    75.1,2.0,    34.2,2.0,    0.11,2.0,   2.317,2.0,   1.9073,2.0,   1.0051,2.0,  2245.4,2.0,  2329.0,2.0,7.5362,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.9709,2.0
1173,33RO20161119,        P18,206.0,1.0,22.0,11120.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,    59.8,  -1.5345,  34.0337,2.0,  34.0385,2.0,    319.9,2.0,   320.1,2.0,    57.8,2.0,    29.5,2.0,    0.20,2.0,   2.046,2.0,   5.1704,2.0,   2.7749,2.0,  2193.2,2.0,  2300.1,2.0,7.6198,2.0,    25.00, -999.00,9.0, -999.00,9.0,     3.0368,2.0
1174,33RO20161119,        P18,206.0,1.0,23.0,11121.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,    19.1,   0.5809,  33.3708,2.0,  33.2636,2.0,    345.1,2.0,   345.5,6.0,    48.5,2.0,    26.7,2.0,    0.30,2.0,   1.853,2.0,   5.8167,2.0,   3.1356,2.0,  2146.2,2.0,  2263.8,6.0,7.661,6.0,    25.00, -999.00,9.0, -999.00,9.0,     3.5080,2.0
1175,33RO20161119,        P18,206.0,1.0,24.0,11122.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,     2.8,  -0.2058,  32.2280,2.0,  32.2537,2.0,    350.4,2.0,   350.2,2.0,    47.7,2.0,    24.8,2.0,    0.38,2.0,   1.654,2.0,   6.0010,2.0,   3.2505,2.0,  2067.5,6.0,  2182.9,2.0,7.6713,2.0,    25.00, -999.00,9.0, -999.00,9.0,     3.6684,2.0
1176,33RO20161119,        P18,206.0,2.0,1.0,11010.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  4129.7,   0.3481,  34.7008,2.0,  34.7020,2.0,    213.1,2.0,   213.4,2.0,   144.2,2.0,    33.2,2.0,    0.01,2.0,   2.245,2.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
1177,33RO20161119,        P18,206.0,2.0,2.0,11101.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  3785.5,   0.4048,  34.7033,2.0,-999.0000,9.0,    211.6,2.0,  -999.0,9.0,   138.0,6.0,    33.1,6.0,    0.01,6.0,   2.249,6.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  2361.4,2.0,-999.0,9.0,  -999.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
1178,33RO20161119,        P18,206.0,2.0,3.0,11102.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  3445.1,   0.4377,  34.7043,2.0,-999.0000,9.0,    210.2,2.0,  -999.0,9.0,   135.6,6.0,    33.1,6.0,    0.01,6.0,   2.249,6.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
1179,33RO20161119,        P18,206.0,2.0,4.0,11103.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  3119.9,   0.4698,  34.7046,2.0,-999.0000,9.0,    209.1,2.0,  -999.0,9.0,   131.4,6.0,    32.9,6.0,    0.01,6.0,   2.244,6.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
1180,33RO20161119,        P18,206.0,2.0,5.0,11104.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  2790.4,   0.5509,  34.7061,2.0,  34.7046,2.0,    207.4,2.0,   207.9,6.0,   128.1,6.0,    32.9,6.0,    0.01,6.0,   2.243,6.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
1181,33RO20161119,        P18,206.0,2.0,6.0,11105.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  2475.3,   0.6717,  34.7085,2.0,-999.0000,9.0,    205.0,2.0,  -999.0,9.0,   124.6,6.0,    32.7,6.0,    0.01,6.0,   2.223,6.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
1182,33RO20161119,        P18,206.0,2.0,7.0,11106.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  2154.9,   0.7897,  34.7120,2.0,-999.0000,9.0,    202.6,2.0,  -999.0,9.0,   121.1,2.0,    32.6,2.0,    0.01,2.0,   2.215,2.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
1183,33RO20161119,        P18,206.0,2.0,8.0,11107.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  1835.9,   0.9219,  34.7169,2.0,-999.0000,9.0,    199.9,2.0,   200.2,2.0,   116.2,2.0,    32.5,2.0,    0.01,2.0,   2.207,2.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
1184,33RO20161119,        P18,206.0,2.0,9.0,11108.0,2.0,20170126.0,157.0,-69.0009,-102.9937,       4063,  1555.0,   1.0591,  34.7219,2.0,-999.0000,9.0,    197.0,2.0,  -999.0,9.0,   111.9,2.0,    32.3,2.0,    0.01,2.0,   2.198,2.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
