,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W,XMISS,XMISS_FLAG_W
665,  09AR20060102,  S04I,29.0,1.0,7.0,7.0,2.0,20060120.0,626.0,-64.0,30.0008,5088.0,   2598.3,  -0.0307,  34.6683,2.0,  34.6682,2.0,   225.07,2.0,   225.42,2.0,    126.1,2.0,    31.99,2.0,  -999.00,9.0,-0.046,2.0,0.0,2.0,0.9940000000000001,2.0
666,  09AR20060102,  S04I,29.0,1.0,6.0,6.0,2.0,20060120.0,626.0,-64.0,30.0008,5088.0,   3099.3,  -0.1346,  34.6638,2.0,  34.6635,2.0,   231.25,2.0,   231.55,2.0,    125.8,2.0,    31.92,2.0,  -999.00,9.0,-0.049,2.0,0.0,2.0,0.9940000000000001,2.0
667,  09AR20060102,  S04I,29.0,1.0,5.0,5.0,2.0,20060120.0,626.0,-64.0,30.0008,5088.0,   3599.2,  -0.2060,  34.6602,2.0,  34.6591,2.0,   236.46,2.0,   236.80,2.0,    125.0,2.0,    31.82,2.0,  -999.00,9.0,-0.049,2.0,0.0,2.0,0.993,2.0
668,  09AR20060102,  S04I,29.0,1.0,4.0,4.0,2.0,20060120.0,626.0,-64.0,30.0008,5088.0,   4098.6,  -0.2527,  34.6574,2.0,  34.6568,2.0,   240.52,2.0,   240.50,2.0,    127.7,2.0,    31.65,2.0,  -999.00,9.0,-0.047,2.0,0.0,2.0,0.993,2.0
669,  09AR20060102,  S04I,29.0,1.0,3.0,3.0,2.0,20060120.0,626.0,-64.0,30.0008,5088.0,   4600.4,  -0.2853,  34.6548,2.0,  34.6539,2.0,   242.85,2.0,   243.52,2.0,    130.9,2.0,    31.56,2.0,  -999.00,9.0,-0.049,2.0,0.0,2.0,0.993,2.0
670,  09AR20060102,  S04I,29.0,1.0,2.0,2.0,2.0,20060120.0,626.0,-64.0,30.0008,5088.0,   5100.3,  -0.3062,  34.6518,2.0,  34.6515,2.0,   244.36,2.0,   244.98,2.0,    134.8,2.0,    31.66,2.0,  -999.00,9.0,-0.047,2.0,0.0,2.0,0.992,2.0
671,  09AR20060102,  S04I,29.0,1.0,1.0,1.0,2.0,20060120.0,626.0,-64.0,30.0008,5088.0,   5182.3,  -0.3017,  34.6513,2.0,  34.6515,2.0,   244.18,2.0,   244.49,2.0,    136.7,2.0,    31.75,2.0,  -999.00,9.0,-0.05,2.0,0.0,2.0,0.99,2.0
672,  09AR20060102,  S04I,30.0,1.0,24.0,24.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,      9.5,   0.6571,  33.4355,2.0,  33.4363,2.0,   340.00,2.0,   340.47,2.0,     56.1,2.0,    26.33,2.0,  -999.00,9.0,0.149,2.0,0.07,2.0,0.316,2.0
673,  09AR20060102,  S04I,30.0,1.0,23.0,23.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,      9.5,   0.6665,  33.4321,2.0,-999.0000,9.0,   340.00,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.13699999999999998,2.0,0.065,2.0,0.245,2.0
674,  09AR20060102,  S04I,30.0,1.0,22.0,22.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,     18.3,  -0.2582,  33.7938,2.0,-999.0000,9.0,   339.37,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.305,2.0,0.04,2.0,0.455,2.0
675,  09AR20060102,  S04I,30.0,1.0,21.0,21.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,     39.5,  -1.4346,  34.2486,2.0,  34.2509,2.0,   323.18,2.0,   323.68,2.0,     58.6,2.0,    27.52,2.0,  -999.00,9.0,0.526,2.0,0.017,2.0,0.9359999999999999,2.0
676,  09AR20060102,  S04I,30.0,1.0,20.0,20.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,     59.1,  -1.6147,  34.2806,2.0,  34.2808,2.0,   316.16,2.0,   315.98,2.0,     61.2,2.0,    28.12,2.0,  -999.00,9.0,0.6890000000000001,2.0,0.006,2.0,0.9740000000000001,2.0
677,  09AR20060102,  S04I,30.0,1.0,19.0,19.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,     79.3,  -1.5768,  34.3169,2.0,  34.3176,2.0,   307.46,2.0,   306.44,2.0,     63.8,2.0,    28.96,2.0,  -999.00,9.0,0.8859999999999999,2.0,0.002,2.0,0.977,2.0
678,  09AR20060102,  S04I,30.0,1.0,18.0,18.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,    100.1,  -1.4375,  34.3735,2.0,  34.3776,2.0,   293.99,2.0,   295.72,2.0,     67.3,2.0,    30.02,2.0,  -999.00,9.0,1.2830000000000001,2.0,0.0,2.0,0.978,2.0
679,  09AR20060102,  S04I,30.0,1.0,17.0,17.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,    129.1,  -0.4482,  34.4797,2.0,  34.4815,2.0,   276.39,2.0,   255.91,2.0,     75.1,2.0,    31.58,2.0,  -999.00,9.0,0.267,2.0,0.0,2.0,0.99,2.0
680,  09AR20060102,  S04I,30.0,1.0,16.0,16.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,    151.7,   0.4639,  34.5614,2.0,  34.5611,2.0,   229.43,2.0,   219.61,2.0,     82.6,2.0,    32.43,2.0,  -999.00,9.0,0.102,2.0,0.0,2.0,0.992,2.0
681,  09AR20060102,  S04I,30.0,1.0,15.0,15.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,    199.0,   1.1041,  34.6357,2.0,  34.6384,2.0,   198.27,2.0,   198.01,2.0,     88.3,2.0,    32.40,2.0,  -999.00,9.0,-0.034,2.0,0.0,2.0,0.993,2.0
682,  09AR20060102,  S04I,30.0,1.0,14.0,14.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,    300.6,   1.2944,  34.6889,2.0,  34.6888,2.0,   195.31,2.0,   194.89,2.0,     92.1,2.0,    31.80,2.0,  -999.00,9.0,-0.034,2.0,0.0,2.0,0.9940000000000001,2.0
683,  09AR20060102,  S04I,30.0,1.0,13.0,13.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,    398.9,   1.2841,  34.7076,2.0,  34.7082,2.0,   195.18,2.0,   196.25,2.0,     94.2,2.0,    31.39,2.0,  -999.00,9.0,-0.037000000000000005,2.0,0.0,2.0,0.9940000000000001,2.0
684,  09AR20060102,  S04I,30.0,1.0,12.0,12.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,    499.5,   1.2013,  34.7145,2.0,  34.7147,2.0,   197.35,2.0,   197.41,2.0,     99.4,2.0,    31.36,2.0,  -999.00,9.0,-0.038,2.0,0.0,2.0,0.9940000000000001,2.0
685,  09AR20060102,  S04I,30.0,1.0,11.0,11.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,    699.3,   0.9704,  34.7110,2.0,  34.7111,2.0,   201.07,2.0,   200.81,2.0,    105.5,2.0,    31.55,2.0,  -999.00,9.0,-0.040999999999999995,2.0,0.0,2.0,0.9940000000000001,2.0
686,  09AR20060102,  S04I,30.0,1.0,10.0,10.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,   1099.1,   0.6211,  34.6973,2.0,  34.6970,2.0,   204.89,2.0,   204.61,2.0,    116.0,2.0,    32.18,2.0,  -999.00,9.0,-0.039,2.0,0.0,2.0,0.9940000000000001,2.0
687,  09AR20060102,  S04I,30.0,1.0,9.0,9.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,   1498.5,   0.3943,  34.6869,2.0,  34.6868,2.0,   209.23,2.0,   208.59,2.0,    121.2,2.0,    32.47,2.0,  -999.00,9.0,-0.040999999999999995,2.0,0.0,2.0,0.9940000000000001,2.0
688,  09AR20060102,  S04I,30.0,1.0,8.0,8.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,   1999.7,   0.1987,  34.6777,2.0,  34.6774,2.0,   216.08,2.0,   217.25,2.0,    123.9,2.0,    32.44,2.0,  -999.00,9.0,-0.044000000000000004,2.0,0.0,2.0,0.9940000000000001,2.0
689,  09AR20060102,  S04I,30.0,1.0,7.0,7.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,   2499.3,   0.0249,  34.6692,2.0,  34.6686,2.0,   224.13,2.0,   224.16,2.0,    123.8,2.0,    32.26,2.0,  -999.00,9.0,-0.042,2.0,0.0,2.0,0.9940000000000001,2.0
690,  09AR20060102,  S04I,30.0,1.0,6.0,6.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,   2998.6,  -0.1018,  34.6647,2.0,  34.6638,2.0,   229.94,2.0,   230.29,2.0,    125.5,2.0,    32.20,2.0,  -999.00,9.0,-0.045,2.0,0.0,2.0,0.9940000000000001,2.0
691,  09AR20060102,  S04I,30.0,1.0,5.0,5.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,   3498.6,  -0.1821,  34.6611,2.0,  34.6601,2.0,   235.34,2.0,   235.15,2.0,    124.5,2.0,    32.09,2.0,  -999.00,9.0,-0.048,2.0,0.0,2.0,0.993,2.0
692,  09AR20060102,  S04I,30.0,1.0,4.0,4.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,   3999.2,  -0.2388,  34.6577,2.0,  34.6566,2.0,   239.61,2.0,   240.01,2.0,    125.6,2.0,    32.01,2.0,  -999.00,9.0,-0.036000000000000004,2.0,0.0,2.0,0.993,2.0
693,  09AR20060102,  S04I,30.0,1.0,3.0,3.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,   4498.4,  -0.2677,  34.6554,2.0,  34.6546,2.0,   242.09,2.0,   242.74,2.0,    127.3,2.0,    31.92,2.0,  -999.00,9.0,-0.05,2.0,0.0,2.0,0.993,2.0
694,  09AR20060102,  S04I,30.0,1.0,2.0,2.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,   4998.8,  -0.2952,  34.6527,2.0,  34.6523,2.0,   243.91,2.0,   243.81,2.0,    134.3,2.0,    31.97,2.0,  -999.00,9.0,-0.049,2.0,0.0,2.0,0.991,2.0
695,  09AR20060102,  S04I,30.0,1.0,1.0,1.0,2.0,20060120.0,1504.0,-64.6665,30.0033,4965.0,   5065.9,  -0.3069,  34.6520,2.0,  34.6523,2.0,   244.41,2.0,   244.68,2.0,    136.9,2.0,    31.94,2.0,  -999.00,9.0,-0.047,2.0,0.0,2.0,0.99,2.0
696,  09AR20060102,  S04I,31.0,1.0,24.0,24.0,2.0,20060120.0,2313.0,-65.3338,30.0043,4804.0,      9.6,   0.3307,  33.3930,2.0,  33.4715,3.0,   317.14,3.0,  -999.00,9.0,     57.5,2.0,    26.70,2.0,  -999.00,9.0,0.122,2.0,0.037000000000000005,2.0,0.057,2.0
697,  09AR20060102,  S04I,31.0,1.0,23.0,23.0,2.0,20060120.0,2313.0,-65.3338,30.0043,4804.0,     29.6,  -1.4437,  34.2426,2.0,-999.0000,9.0,   320.51,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.35200000000000004,2.0,0.013000000000000001,2.0,0.435,2.0
698,  09AR20060102,  S04I,31.0,1.0,22.0,22.0,2.0,20060120.0,2313.0,-65.3338,30.0043,4804.0,     29.7,  -1.4022,  34.2372,2.0,-999.0000,9.0,   320.51,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.349,2.0,0.013000000000000001,2.0,0.44799999999999995,2.0
