,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2_TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CHLORA,CHLORA_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,DELC13,DELC13_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,THETA
20,  33RO20071215,   P18,128.0,1.0,16.0,12051.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   1132.9,   3.7214,  34.3396,  34.3386,2.0,    193.5,2.0,    194.0,2.0,    40.40,2.0,    33.00,2.0,     0.00,2.0,     2.28,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2212.2,2.0,   2303.7,2.0,   -999.0,9.0,     -999,7.6002,2.0,    25.00,     40.2,2.0,    34.68,2.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.0949,2.0,   0.0601,2.0,   0.0287,2.0,   0.0194,2.0,   0.0113,2.0,   0.0034,2.0,   0.0002,3.0,   0.0166,2.0,   0.0202,2.0,   3.6373
21,  33RO20071215,   P18,128.0,1.0,15.0,12014.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   1233.0,   3.3632,  34.3865,  34.3848,2.0,    179.3,2.0,    179.7,2.0,    51.00,2.0,    34.40,2.0,     0.00,2.0,     2.39,2.0,    0.907,3.0,    0.997,3.0,   7.3755,3.0, -999.000,9.0,   2229.4,2.0,   2312.3,2.0,   1145.5,2.0,       20,7.5785,2.0,    25.00,     39.9,2.0,    35.87,2.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.0998,2.0,   0.0636,2.0,   0.0307,2.0,   0.0205,2.0,   0.0119,2.0,   0.0035,2.0,   0.0001,4.0,   0.0166,2.0,   0.0199,2.0,   3.2740
22,  33RO20071215,   P18,128.0,1.0,14.0,12013.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   1332.4,   3.1301,  34.4279,  34.4235,2.0,    171.3,2.0,    171.1,2.0,    59.00,2.0,    35.10,2.0,     0.00,2.0,     2.44,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2242.3,2.0,   1849.1,4.0,   -999.0,9.0,     -999,7.5633,2.0,    25.00,     39.6,3.0,    36.29,3.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.1076,2.0,   0.0700,2.0,   0.0346,2.0,   0.0233,2.0,   0.0139,2.0,   0.0047,2.0,   0.0008,2.0,   0.0161,2.0,   0.0189,2.0,   3.0350
23,  33RO20071215,   P18,128.0,1.0,13.0,12012.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   1466.4,   2.8859,  34.4907,  34.4898,2.0,    160.7,2.0,    160.3,2.0,    70.30,2.0,    35.80,2.0,     0.00,2.0,     2.49,2.0,    0.296,2.0,    0.165,2.0,   0.0924,3.0, -999.000,9.0,   2257.0,2.0,   2338.1,2.0,   1227.9,2.0,       20,7.5419,2.0,    25.00,     38.9,2.0,    36.97,2.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.1113,2.0,   0.0725,2.0,   0.0356,2.0,   0.0237,2.0,   0.0139,2.0,   0.0043,2.0,   0.0005,3.0,   0.0164,2.0,   0.0191,2.0,   2.7823
24,  33RO20071215,   P18,128.0,1.0,12.0,12031.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   1668.1,   2.6334,  34.5538,  34.5522,2.0,    161.0,2.0,    160.0,2.0,    79.40,2.0,    35.40,2.0,     0.00,2.0,     2.47,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2266.5,6.0,   2346.8,2.0,   -999.0,9.0,     -999,7.5523,2.0,    25.00,     38.9,2.0,    36.65,2.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.1162,2.0,   0.0765,2.0,   0.0379,2.0,   0.0255,2.0,   0.0152,2.0,   0.0052,2.0,   0.0011,2.0,   0.0162,2.0,   0.0186,2.0,   2.5160
25,  33RO20071215,   P18,128.0,1.0,11.0,12003.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   1867.4,   2.4072,  34.6091,  34.6081,2.0,    159.2,2.0,    159.7,2.0,    89.00,2.0,    35.00,2.0,     0.00,2.0,     2.44,2.0,    0.264,3.0,    0.162,3.0,   0.1058,3.0, -999.000,9.0,   2272.2,2.0,   2353.0,2.0,   1203.6,2.0,       20,7.5627,2.0,    25.00,     38.2,2.0,    36.01,2.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.1168,2.0,   0.0770,2.0,   0.0378,2.0,   0.0246,2.0,   0.0147,2.0,   0.0051,2.0,   0.0010,2.0,   0.0166,2.0,   0.0191,2.0,   2.2760
26,  33RO20071215,   P18,128.0,1.0,10.0,12032.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   2066.2,   2.2590,  34.6483,  34.6454,2.0,    164.9,2.0,    164.9,2.0,    92.30,2.0,    34.30,2.0,     0.00,2.0,     2.38,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2272.3,2.0,   2357.8,2.0,   -999.0,9.0,     -999,7.5741,2.0,    25.00,     38.3,2.0,    35.47,2.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,   2.1129
27,  33RO20071215,   P18,128.0,1.0,9.0,12002.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   2266.6,   2.0865,  34.6767,  34.6754,2.0,    167.0,2.0,    166.7,2.0,    99.30,2.0,    34.00,2.0,     0.00,2.0,     2.37,2.0,    0.062,2.0,    0.038,2.0,        0,2.0,    0.083,3.0,   2276.3,2.0,   2367.4,2.0,   1154.1,2.0,       20,7.5834,2.0,    25.00,     38.0,2.0,    35.46,2.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.1158,2.0,   0.0757,2.0,   0.0363,2.0,   0.0228,2.0,   0.0132,2.0,   0.0040,2.0,   0.0003,4.0,   0.0174,2.0,   0.0199,2.0,   1.9255
28,  33RO20071215,   P18,128.0,1.0,8.0,12021.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   2465.6,   1.9392,  34.6931,  34.6911,2.0,    170.5,2.0,    170.2,2.0,   104.60,2.0,    33.70,2.0,     0.00,2.0,     2.35,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2277.3,2.0,   2374.8,2.0,   -999.0,9.0,     -999,7.5881,2.0,    25.00,     38.5,2.0,    35.01,2.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.1177,2.0,   0.0774,2.0,   0.0373,2.0,   0.0238,2.0,   0.0140,2.0,   0.0047,2.0,   0.0009,2.0,   0.0170,2.0,   0.0196,2.0,   1.7630
29,  33RO20071215,   P18,128.0,1.0,7.0,12001.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   2667.0,   1.8190,  34.7007,  34.6991,2.0,    173.3,2.0,    172.5,2.0,   108.70,2.0,    33.70,2.0,     0.00,2.0,     2.34,2.0,    0.033,2.0,    0.020,2.0,        0,2.0,    0.050,3.0,   2280.0,2.0,   2374.6,2.0,   -999.0,9.0,     -999,7.6065,2.0,    25.00,     39.1,2.0,    34.87,2.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.1162,2.0,   0.0765,2.0,   0.0364,2.0,   0.0229,2.0,   0.0133,2.0,   0.0042,2.0,   0.0006,3.0,   0.0173,2.0,   0.0199,2.0,   1.6266
30,  33RO20071215,   P18,128.0,1.0,6.0,12033.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   2866.4,   1.7091,  34.7051,  34.7042,2.0,    176.6,2.0,    175.8,2.0,   111.40,2.0,    33.50,2.0,     0.00,2.0,     2.33,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2280.4,2.0,   2362.1,4.0,   1113.0,2.0,       20,7.6005,2.0,    25.00,     39.0,2.0,    35.00,2.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.1163,2.0,   0.0765,2.0,   0.0367,2.0,   0.0232,2.0,   0.0135,2.0,   0.0046,2.0,   0.0008,2.0,   0.0172,2.0,   0.0198,2.0,   1.5003
31,  33RO20071215,   P18,128.0,1.0,5.0,12008.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   3082.6,   1.6137,  34.7091,  34.7050,3.0,    180.8,2.0,    180.2,2.0,   113.40,2.0,    33.40,2.0,     0.00,2.0,     2.32,2.0,    0.030,2.0,    0.018,2.0,        0,2.0,    0.044,3.0,   2281.1,6.0,   2387.2,2.0,   -999.0,9.0,     -999,7.5986,2.0,    25.00,     38.5,3.0,    34.85,3.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.1145,2.0,   0.0750,2.0,   0.0357,2.0,   0.0225,2.0,   0.0130,2.0,   0.0043,2.0,   0.0007,2.0,   0.0174,2.0,   0.0200,2.0,   1.3862
32,  33RO20071215,   P18,128.0,1.0,4.0,12009.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   3332.4,   1.5211,  34.7105,  34.7091,2.0,    183.8,2.0,    183.7,2.0,   116.30,6.0,    33.30,6.0,     0.00,6.0,     2.31,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2279.6,2.0,   2393.6,4.0,   1077.3,2.0,       20,7.604,2.0,    25.00,     38.8,2.0,    35.07,2.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.1123,2.0,   0.0732,2.0,   0.0344,2.0,   0.0213,2.0,   0.0121,2.0,   0.0038,2.0,   0.0004,3.0,   0.0178,2.0,   0.0205,2.0,   1.2712
33,  33RO20071215,   P18,128.0,1.0,3.0,12006.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   3582.5,   1.3695,  34.7094,  34.7083,2.0,    187.4,2.0,    187.3,2.0,   121.30,6.0,    33.30,6.0,     0.00,6.0,     2.31,2.0,    0.027,2.0,    0.012,2.0,        0,2.0,    0.029,3.0,   2282.0,2.0,   -999.0,5.0,   -999.0,9.0,     -999,7.606,2.0,    25.00,     37.6,2.0,    34.94,2.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.1117,2.0,   0.0728,2.0,   0.0344,2.0,   0.0211,2.0,   0.0121,2.0,   0.0040,2.0,   0.0006,3.0,   0.0178,2.0,   0.0205,2.0,   1.0980
34,  33RO20071215,   P18,128.0,1.0,2.0,12007.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   3754.4,   1.2325,  34.7097,  34.7060,2.0,    192.4,2.0,    191.3,2.0,   124.10,6.0,    33.30,6.0,     0.00,6.0,     2.31,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2281.2,2.0,   2396.6,4.0,   -999.0,9.0,     -999,7.6052,2.0,    25.00,     37.6,3.0,    34.84,3.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.1109,2.0,   0.0720,2.0,   0.0340,2.0,   0.0209,2.0,   0.0119,2.0,   0.0038,2.0,   0.0004,3.0,   0.0178,2.0,   0.0206,2.0,   0.9469
35,  33RO20071215,   P18,128.0,1.0,1.0,12035.0,2.0,20080131.0,1223.0,-45.5842,-102.9998, 3879,   3925.9,   1.2202,  34.7097,  34.7091,2.0,    193.5,2.0,    192.1,2.0,   124.80,2.0,    33.30,2.0,     0.01,2.0,     2.31,2.0,    0.009,2.0,    0.003,2.0,        0,2.0,    0.042,3.0,   2282.1,6.0,   2401.4,2.0,   1054.5,2.0,       20,7.6162,2.0,    25.00,     38.6,2.0,    34.49,2.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.1127,2.0,   0.0735,2.0,   0.0348,2.0,   0.0215,2.0,   0.0124,2.0,   0.0041,2.0,   0.0007,2.0,   0.0177,2.0,   0.0204,2.0,   0.9169
36,  33RO20071215,   P18,129.0,1.0,36.0,12017.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,      5.2,  12.0290,  34.0619,  34.0609,2.0,    271.8,2.0,    271.2,2.0,     1.30,2.0,    14.50,2.0,     0.25,2.0,     1.07,2.0,    3.438,2.0,    1.974,2.0,   1.5175,2.0, -999.000,9.0,   2075.4,6.0,   2265.0,2.0,   -999.0,9.0,     -999,7.8578,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.7526,2.0,   0.0004,    -1.95,2.0,     0.18,    7.465,2.0,    0.010,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  12.0283
37,  33RO20071215,   P18,129.0,1.0,35.0,12029.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,      9.4,  12.0313,  34.0618,  34.0618,2.0,    271.9,2.0,    271.1,2.0,     1.30,2.0,    14.50,2.0,     0.24,2.0,     1.07,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.7592,2.0,   0.0005,    -1.37,2.0,     0.21,    7.393,2.0,    0.014,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  12.0301
38,  33RO20071215,   P18,129.0,1.0,34.0,12049.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,     20.0,  12.0125,  34.0620,  34.0645,2.0,    272.3,2.0,    271.7,2.0,     1.30,2.0,    14.50,2.0,     0.24,2.0,     1.08,2.0,    3.451,2.0,    1.983,2.0,   1.5709,2.0, -999.000,9.0,   2074.6,2.0,   2263.9,2.0,   -999.0,9.0,     -999,7.8411,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.7549,2.0,   0.0004,    -1.40,2.0,     0.19,    7.368,2.0,    0.010,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  12.0099
39,  33RO20071215,   P18,129.0,1.0,33.0,12027.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,     41.6,  11.2566,  34.1037,  34.1030,2.0,    275.8,2.0,    275.3,2.0,     1.40,2.0,    14.70,2.0,     0.21,2.0,     1.09,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.7598,2.0,   0.0003,    -1.67,2.0,     0.18,    7.434,2.0,    0.009,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  11.2515
40,  33RO20071215,   P18,129.0,1.0,32.0,12023.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,     66.7,  10.8035,  34.1058,  34.1061,2.0,    277.2,2.0,    277.7,2.0,     1.50,2.0,    14.80,2.0,     0.20,2.0,     1.10,2.0,    3.622,2.0,    2.073,2.0,   1.7449,2.0, -999.000,9.0,   2081.3,2.0,   2265.5,2.0,   -999.0,9.0,     -999,7.8306,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.7816,2.0,   0.0003,    -1.84,2.0,     0.18,    7.477,2.0,    0.009,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  10.7955
41,  33RO20071215,   P18,129.0,1.0,31.0,12037.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,     91.8,   9.0979,  34.1133,  34.1149,2.0,    287.6,2.0,    288.3,2.0,     1.80,2.0,    15.40,2.0,     0.19,2.0,     1.14,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.7937,2.0,   0.0004,    -1.89,2.0,     0.18,    7.691,2.0,    0.010,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   9.0880
42,  33RO20071215,   P18,129.0,1.0,30.0,12036.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,    114.1,   7.9377,  34.1312,  34.1320,2.0,    290.5,2.0,    291.1,2.0,     2.30,2.0,    16.20,2.0,     0.22,2.0,     1.19,2.0,    4.076,2.0,    2.296,2.0,    1.793,2.0, -999.000,9.0,   2094.5,2.0,   2272.9,2.0,   -999.0,9.0,     -999,7.7946,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8191,2.0,   0.0005,    -1.73,2.0,     0.20,    7.763,2.0,    0.014,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   7.9264
43,  33RO20071215,   P18,129.0,1.0,29.0,12044.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,    142.5,   7.2694,  34.1673,  34.1658,2.0,    280.9,2.0,    282.3,2.0,     3.10,2.0,    17.80,2.0,     0.27,2.0,     1.29,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8526,2.0,   0.0004,    -1.57,2.0,     0.18,    7.955,2.0,    0.011,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   7.2560
44,  33RO20071215,   P18,129.0,1.0,28.0,12057.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,    167.2,   6.9373,  34.2082,  34.2117,2.0,    274.0,2.0,    272.8,2.0,     4.40,2.0,    19.60,2.0,     0.09,2.0,     1.37,2.0,    4.268,2.0,    2.359,2.0,   1.6667,2.0, -999.000,9.0,   2117.3,2.0,   2269.9,2.0,   -999.0,9.0,     -999,7.7555,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8129,2.0,   0.0006,    -1.90,2.0,     0.18,    7.783,2.0,    0.013,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   6.9220
45,  33RO20071215,   P18,129.0,1.0,27.0,12026.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,    191.3,   6.6742,  34.2538,  34.2551,2.0,    271.5,2.0,    271.7,2.0,     5.40,2.0,    20.40,2.0,     0.01,2.0,     1.41,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8416,2.0,   0.0005,    -1.59,2.0,     0.18,    7.973,2.0,    0.014,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   6.6570
46,  33RO20071215,   P18,129.0,1.0,26.0,12030.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,    234.3,   6.6182,  34.2940,  34.2928,2.0,    269.3,2.0,    268.4,2.0,     6.20,2.0,    20.90,2.0,     0.01,2.0,     1.44,2.0,    4.231,2.0,    2.309,2.0,   1.5391,2.0, -999.000,9.0,   2127.8,2.0,   2275.6,2.0,   -999.0,9.0,     -999,7.7348,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8322,2.0,   0.0004,    -1.20,2.0,     0.20,    7.868,2.0,    0.015,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   6.5971
47,  33RO20071215,   P18,129.0,1.0,25.0,12024.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,    283.9,   6.4742,  34.2993,  34.2986,2.0,    267.8,2.0,    267.5,2.0,     6.90,2.0,    21.40,2.0,     0.01,2.0,     1.47,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8484,2.0,   0.0006,    -1.47,2.0,     0.19,    7.918,2.0,    0.014,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   6.4489
48,  33RO20071215,   P18,129.0,1.0,24.0,12019.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,    333.8,   6.3741,  34.2972,  34.2969,2.0,    266.8,2.0,    266.1,2.0,     7.40,2.0,    21.90,2.0,     0.01,2.0,     1.50,2.0,    4.196,2.0,    2.248,2.0,   1.3665,2.0, -999.000,9.0,   2133.2,2.0,   2277.0,2.0,   -999.0,9.0,     -999,7.7366,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   2.6968,4.0,   0.0011,    -1.55,4.0,     0.17,   11.519,4.0,    0.026,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   6.3445
49,  33RO20071215,   P18,129.0,1.0,23.0,12022.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,    383.4,   6.2686,  34.2919,  34.2911,2.0,    266.0,2.0,    266.2,2.0,     7.80,2.0,    22.20,2.0,     0.01,2.0,     1.53,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8130,2.0,   0.0006,    -1.08,2.0,     0.18,    7.863,2.0,    0.014,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   6.2348
50,  33RO20071215,   P18,129.0,1.0,22.0,12015.0,2.0,20080131.0,1941.0,-46.1677,-102.9987, 3926,    466.5,   6.0717,  34.2796,  34.2782,2.0,    265.8,2.0,    265.4,2.0,     8.40,2.0,    22.70,2.0,     0.00,2.0,     1.56,2.0,    4.121,2.0,    2.187,2.0,   1.2738,2.0, -999.000,9.0,   2134.7,2.0,   2275.5,2.0,   -999.0,9.0,     -999,7.7224,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.7951,2.0,   0.0004,    -0.85,2.0,     0.19,    7.745,2.0,    0.011,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   6.0310
